,A,GlaR,RpoS,hns,Lrp,Crp
ros_tale__3_2_250pq__2,-6.44482000934401,-0.4747581940000005,0.8561164619999992,-0.02782439000000103,-1.7376993150000004,-0.7734190759999997
ros_tale__3_2_750pq__1,-7.578674595199734,-1.4736945930000007,0.6550514320000005,0.08685863000000005,-1.683337637000001,0.05165385599999972
ros_tale__3_2_750pq__2,-6.8596795275297255,-1.3847048980000007,0.4859585119999998,-0.497758730000001,-2.316047306000001,-0.942500268
ros_tale__3_3_0pq__1,-5.877330960542492,-0.7300547740000001,0.6347091319999993,1.4244394099999995,-0.7345701590000004,0.7026568829999995
ros_tale__3_3_0pq__2,-6.192434647390905,-0.9777763360000008,0.5246565420000007,1.49155281,-0.7616581110000009,0.9474771730000012
ros_tale__3_3_0pq__3,-5.075430198825808,-0.5616665250000006,0.7737204719999989,1.4486650399999998,-0.8394056560000003,0.7939082030000009
ros_tale__3_3_0pq__4,-5.932823945358855,-0.6497926950000004,0.6472917020000004,1.6270208300000009,-0.7554964460000004,1.056964733000001
ros_tale__3_3_250pq__1,-4.59189510989461,-0.9971299920000004,0.6055081419999979,0.5408137699999997,-0.8080461890000006,-0.2424749009999996
ros_tale__3_3_250pq__2,-3.164905506920585,-0.9272812430000004,0.9901390019999994,0.4860032499999996,-0.5122179750000004,-0.20438087800000027
ros_tale__3_3_750pq__1,-4.734902241434934,-1.3584459130000006,0.4085914820000003,0.5291256099999995,-0.4746146930000013,0.08859772899999996
ros_tale__3_3_750pq__2,-4.908257614152143,-0.9334533550000006,0.5977885819999997,0.7043803999999998,-0.4357486000000019,0.14973729299999938
ros_tale__3_4_0pq__1,-7.750129898818051,0.11136836199999944,1.7308574720000005,0.050353740000000265,-1.4947545720000015,-0.77576
ros_tale__3_4_0pq__2,-7.463867051240578,-0.10087750700000077,1.706954282,0.06585656999999934,-1.316425476000001,-0.5738246280000006
ros_tale__3_4_250pq__1,-8.242265885451225,0.3535462679999997,1.784431141999999,0.08244430999999962,-1.490609592000002,-0.9101530370000006
ros_tale__3_4_250pq__2,-7.616683678181388,0.5059871920000001,1.995847652,0.06150485999999944,-1.4719733720000008,-0.9544832509999992
ros_tale__3_4_750pq__1,-8.696356023541155,-0.4951775080000002,1.5428749519999998,0.22406956000000025,-1.5275420050000008,-0.5881765019999996
ros_tale__3_4_750pq__2,-8.512716666911173,-0.052483885000000896,1.5345330419999996,0.016613589999998624,-1.6453244090000003,-0.8824148349999987
pcoli__atASMT_325G__1,-0.8414990901937683,0.6981870839999988,0.6281784320000003,0.04189432999999987,-0.33309309000000203,0.39244801300000104
pcoli__atASMT_325G__2,-0.8367790904080795,0.5359348249999991,0.5740271620000001,0.03109864999999878,-0.31404305000000043,0.3862526830000004
pcoli__bpTDC__1,-0.8803251784655065,0.20659266000000095,0.8950668820000001,0.0163693399999989,-0.3890622600000011,0.4069758429999997
pcoli__bpTDC__2,-0.5846559700744857,0.26008928899999884,0.9553809320000006,-0.03863184000000075,-0.3775778800000005,0.4233997630000008
pcoli__BRCA__1,-1.856021920640792,0.6536810009999998,0.481077462,-0.1548691299999998,-0.6204219750000011,0.1922484830000002
pcoli__BRCA__2,-1.9908365429241344,0.458409326,0.4143720319999993,-0.18797906,-0.5672581620000017,0.13060547899999975
pcoli__BRCActrl__1,-2.1776228786935232,0.4151066859999997,0.7899581419999979,-0.37082707999999975,-0.9036069760000008,0.5297558630000001
pcoli__BRCActrl__2,-2.307712671891656,0.5563494859999993,0.8070710620000003,-0.4156680599999998,-0.9919647150000016,0.6039318930000004
pcoli__BRCAswap__1,0.9573597219536458,0.6367683789999994,1.1808608019999998,0.3413103399999997,-0.5399318760000007,0.5027589629999998
pcoli__BRCAswap__2,1.0938906220523923,0.7172978570000001,1.3161034320000002,0.43697587999999854,-0.5571428280000017,0.5975511529999995
pcoli__btAANAT__1,0.3062986988195834,0.5546726619999998,0.867514882,0.12777387999999945,-0.5231847530000007,0.4415692730000007
pcoli__btAANAT__2,0.8849548978694823,0.5169447149999993,0.9655816920000008,0.24692619999999896,-0.4911674870000002,0.5931168230000008
pcoli__btASMT__1,0.8719270486203707,0.3940503059999996,0.9390730719999992,0.15977964999999905,-0.5568734890000009,0.5267685130000004
pcoli__btASMT__2,0.3886389554748058,0.5520292499999995,0.9392079120000004,0.15604983999999966,-0.6080028080000021,0.4398579030000001
pcoli__CC1__1,3.0703971207578524,1.2617641329999991,1.2990818720000004,0.28163041999999905,-0.5638607720000017,0.5250160430000008
pcoli__CC1__2,2.7748799533224373,0.9962984199999996,1.276132951999999,0.4350714,-0.5003419940000011,0.7535511330000002
pcoli__ccCOMT__1,-0.5505929943606402,0.4624824679999993,0.6767255619999997,0.10507284999999912,-0.3547546000000015,0.32429840300000023
pcoli__ccCOMT__2,-0.6541495821338388,0.5481121819999997,0.6239913220000002,0.12359446999999868,-0.35467996000000035,0.3246729930000001
pcoli__ckDDC__1,2.281508474268508,1.0546409689999994,0.919595372,0.2016131300000001,-0.5368745070000003,0.4412481530000001
pcoli__ckDDC__2,2.3157286452349264,1.133292076000001,1.0708286220000005,0.0313136399999987,-0.6215472330000011,0.3277997730000006
pcoli__CNTF_belt__1,1.1763109821235964,0.7495565849999997,0.9072813019999996,0.3752212099999994,-0.5331500320000018,0.4538994830000007
pcoli__CNTF_belt__2,2.188463351593938,0.4907408499999999,1.014560852000001,0.4628708199999991,-0.5732167900000018,0.7698701030000006
pcoli__cobPNMT__1,0.9899735836959832,0.649846536000001,0.6487286619999999,0.10402255999999888,-0.5567093360000008,0.31993813300000085
pcoli__cobPNMT__2,0.9205050118547796,0.549864426000001,0.6310093719999994,0.11131191999999857,-0.5348517390000005,0.31512674300000043
pcoli__cvPhhB__1,-1.073811314637942,0.5613092689999997,0.2603592789999993,0.09491159999999964,-0.4509551600000013,0.3107973630000007
pcoli__cvPhhB__2,-1.2276181764063985,0.6450939819999997,0.3379257019999997,0.18808275999999854,-0.4632267300000006,0.44784689299999947
pcoli__ggAANAT__1,-0.9654440323388852,0.19278681299999967,0.5832992719999996,0.029414839999999387,-0.3898934700000005,0.30753451300000023
pcoli__ggAANAT__2,-1.084862812426883,0.4819300469999997,0.5366100120000006,-0.06818959000000112,-0.4152018800000015,0.22264438300000045
pcoli__ggTPH__1,-0.4810113907862444,0.4924458639999996,0.7844718420000003,0.1104679700000002,-0.42882312000000056,0.34126333300000056
pcoli__ggTPH__2,-1.2123566597196356,0.5500316589999992,0.5880848120000001,-0.11812801000000127,-0.4123432900000008,0.2785746030000009
pcoli__hsAANAT__1,4.783819906405139,1.7241242970000004,1.6502528119999995,-0.19725606000000084,-1.2379698030000004,0.7291858229999999
pcoli__hsAANAT__2,4.438012311975908,1.5781086629999992,1.6054207720000004,-0.08252239000000118,-0.8561013790000018,0.8515544630000011
pcoli__hsASMT__1,-0.6148130370421979,0.4259935639999997,0.7383942819999998,-0.05976733000000145,-0.4937539130000008,0.3583849729999997
pcoli__hsASMT__2,-0.9965074244888432,0.2734604219999994,0.7587715819999996,-0.09576574000000093,-0.5321928630000006,0.4368300129999998
pcoli__hsPNMT_mb__1,-0.3449467812931724,0.438803096,0.8179856619999999,-0.008111150000001288,-0.48689391100000107,0.30390439299999983
pcoli__hsPNMT_mb__2,0.0634942702168085,0.4576783579999999,0.7961451820000001,-0.0009596400000013717,-0.4543051700000014,0.3157969930000011
pcoli__hsTPH__1,-2.9448514738064837,0.29795274999999943,0.14390910000000012,0.05740070999999958,-0.6235481620000005,0.05462641999999995
pcoli__hsTPH__2,-3.611132764776941,0.2292536709999995,0.2689019730000002,0.028577569999999494,-0.6710384010000006,0.23617991300000085
pcoli__hsTPH_E2K__1,0.0902310926384777,0.5735673920000002,1.2867703420000005,0.4660702299999997,-0.4270458400000017,0.7089765630000002
pcoli__hsTPH_E2K__2,-0.263725028991873,0.5520977919999996,1.3961646820000002,0.5321971599999991,-0.5220974250000019,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,-2.046447735768934,0.26807042399999936,0.4343915519999992,0.026766079999999803,-0.4767523360000006,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,-2.226147464577282,0.20170637099999933,0.3692427719999998,-0.1494407200000012,-0.5381758320000003,0.04870661100000007
pcoli__hsTPH_N158trunc__1,-1.3087056197030216,0.6174464939999993,1.2810372319999992,0.0842608399999989,-0.5880510760000011,0.4504965429999999
pcoli__hsTPH_N158trunc__2,-1.708153773329892,0.6312601629999994,1.2743906519999992,0.18949544,-0.6129090460000004,0.3858976930000004
pcoli__hsTPH_N174trunc__1,-0.3115765281642393,0.5577809169999997,1.0387569419999991,0.3576878199999989,-0.5731152080000008,0.3836390329999997
pcoli__hsTPH_N174trunc__2,-0.9897530433759608,0.5706306749999994,1.0399305420000005,0.27970440999999896,-0.6098408020000008,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,1.819947355683789,0.9551676299999992,1.6472503019999998,-0.02709501000000003,-0.954095563000001,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,2.51109748439287,0.9087942059999996,1.6992366719999996,0.5914325299999987,-0.5558259460000006,0.580596903
pcoli__hsTPH1__1,1.9063583220514797,0.754360826000001,1.3210808420000006,0.4208097599999992,-0.34490421000000104,0.5255677930000004
pcoli__hsTPH1__2,1.5561662626663542,0.6821509909999994,1.3379151619999998,0.4274841699999996,-0.4035485600000008,0.5415309229999998
pcoli__MBP__1,-2.056586107398448,0.4815319969999994,0.5851225919999994,0.018879860000000196,-0.5392843690000007,-0.3459770999999989
pcoli__MBP__2,-2.5025452434472646,0.3593490019999992,0.9447356019999996,0.3936673099999997,-0.4920662540000009,0.026489270000000783
pcoli__msCOMT__1,-1.5900736668667328,0.4390538560000001,0.4017288719999996,-0.19776785,-0.2965316000000016,-0.10757294999999978
pcoli__msCOMT__2,-2.22737162732015,0.33574896999999915,0.3470431519999995,-0.2718167700000009,-0.2845450000000014,-0.09238089099999948
pcoli__ocAANAT__1,-0.966000618202376,0.15037893999999952,0.5440581320000001,0.03006476000000013,-0.5232177420000017,0.3196315130000009
pcoli__ocAANAT__2,-0.5339591846879307,0.3982315919999993,0.567509231999999,-0.0030660500000010416,-0.5621982570000004,0.2939196830000004
pcoli__osTDC_K374H__1,2.8524322743444044,1.1571266729999987,1.8341525920000008,0.6403916299999999,-0.34018673000000105,0.6863196630000008
pcoli__osTDC_K374H__2,3.105898003109967,0.9183164849999992,1.939742772000001,0.7851935000000001,-0.4754112290000006,0.6933763230000007
pcoli__osTDC_K374L__1,-1.9791159344881328,0.30948470299999986,0.6613088420000004,-0.4246514900000005,-0.4414924500000019,-0.030107002999999462
pcoli__osTDC_K374L__2,-0.7077821414881283,0.21547267600000009,0.7178447620000004,-0.3551153800000009,-0.4402307500000013,0.15281107300000052
pcoli__osTDC_K374Q__1,0.963807961058554,0.5489332199999994,1.1642765520000005,0.1807761199999991,-0.4950973620000011,0.4485571030000006
pcoli__osTDC_K374Q__2,1.129839565093787,0.5101057279999992,1.2446066919999996,0.2407685399999995,-0.4923916070000018,0.4643148630000002
pcoli__osTDC_L360V__1,-1.497532976895236,0.242011411,0.6133362019999993,0.026027550000000232,-0.5312033890000016,0.2966241729999997
pcoli__osTDC_L360V__2,-1.6615519047001617,0.369675816,0.7643849320000005,-0.07627836999999893,-0.5590350760000007,0.3820168630000005
pcoli__pmTPH__1,-2.7870903139482706,0.03054130599999993,-0.046391768999999534,-0.5004023699999998,-0.5999161960000006,-0.10026360400000024
pcoli__pmTPH__2,-3.2404710058238324,-0.04493675500000016,0.10538008600000026,-0.5218358500000004,-0.5530980920000008,0.08226395500000018
pcoli__RFC__1,-2.2946034724428648,0.2595088159999994,0.34221664200000035,-0.16637142000000082,-0.6803729550000011,0.06813715200000026
pcoli__RFC__2,-2.603252735470789,0.09857315699999968,0.3633112220000001,-0.11145325000000028,-0.6808486470000013,0.008882815999999849
pcoli__RFCctrl__1,4.715430720755925,1.9294523610000007,1.538991511999999,-0.02032500000000148,-0.9557635550000008,0.4522689930000006
pcoli__RFCctrl__2,4.305481978065855,1.7695907339999994,1.6585061420000002,-0.1829164400000014,-0.9120937140000008,0.5165584929999998
pcoli__RFCnopause__1,4.429628470946496,1.742372267999999,1.4859490619999995,-0.0755286599999998,-1.098924585000001,0.6708687229999999
pcoli__RFCnopause__2,4.926600858373021,1.6410238870000002,1.5850494119999998,-0.045247750000001474,-1.2110802640000011,0.6748039729999995
pcoli__RFCpluspause__1,4.249806022939268,1.3498716709999998,1.462841341999999,-0.3539165300000011,-1.2057207220000006,0.7640610930000005
pcoli__RFCpluspause__2,4.191819703027145,1.3748697829999994,1.192064091999999,-0.4520617500000004,-1.6362279470000018,0.5214214130000006
pcoli__rnCOMT_sol__1,4.866572362191692,1.5582898669999998,1.7196807419999995,0.0807588999999993,-0.8681744480000013,0.8270174130000001
pcoli__rnCOMT_sol__2,4.704228802080428,1.7287868570000002,1.6104270419999995,0.08679231999999892,-0.9357282760000007,0.6395325229999997
pcoli__rnPNMT__1,-2.155274435352482,0.2668225159999995,0.4822988519999996,-0.3409638700000013,-0.6529795800000021,0.1635869329999995
pcoli__rnPNMT__2,-2.968076162158386,0.16156806899999945,0.38756987200000026,-0.4654764900000004,-0.6409626020000019,0.07451194300000097
pcoli__rnTDC__1,-1.8374130009878595,0.3149715439999996,0.5698088319999997,-0.2069661200000006,-0.4878796380000008,0.08798361800000087
pcoli__rnTDC__2,-1.6302860171170714,0.4258037499999992,0.5878713320000006,-0.17118503000000018,-0.5394647230000018,0.17114607300000095
pcoli__rnTDC_trunc__1,-1.7306489541870038,0.7089636129999999,0.7482152620000004,-0.25815406000000074,-0.5936338480000014,0.3075571430000004
pcoli__rnTDC_trunc__2,-2.2510335927044247,0.5927631539999991,0.7727454320000007,-0.3138141000000001,-0.6303624420000009,0.43504015300000104
pcoli__saCOMT_T2A__1,-1.4954216812457946,0.2519117789999994,0.5505182019999992,0.0526219999999995,-0.27597319000000203,0.3335838930000001
pcoli__saCOMT_T2A__2,-1.9710720385915632,0.3499111639999999,0.5639958319999998,0.023014049999998683,-0.34418337000000143,0.4038707630000005
pcoli__sfCOMT__1,-2.261695559137307,0.013781958999999231,0.4017111619999998,0.2947333499999996,-0.6943444600000017,0.1572444130000008
pcoli__sfCOMT__2,-2.5638840275406043,0.2106488329999996,0.2275852700000005,0.2390090799999989,-0.7511864660000018,0.06503750799999962
pcoli__sgAANAT_D63G__1,-1.2070735979441083,0.4004371929999993,0.6717522519999992,-0.04198711000000088,-0.4276650400000008,0.18900217300000044
pcoli__sgAANAT_D63G__2,-1.0127337588910736,0.1716741069999994,0.614882871999999,0.011270549999998993,-0.390694240000002,0.43052260299999995
pcoli__ssDDC__1,-0.5959268922165797,0.491202866000001,0.838315712,-0.029858560000000974,-0.5710924020000014,0.20759201300000107
pcoli__ssDDC__2,-0.6977386555963345,0.4767978560000001,0.9534874020000004,-0.09669539000000073,-0.4939765990000016,0.3251403029999995
pcoli__TP53B__1,-0.4206558363228053,0.6395623039999991,0.9640903519999996,-0.0402397600000004,-0.5758819170000002,0.4237391030000008
pcoli__TP53B__2,-0.1112156578957082,0.6660545539999996,0.9013773119999992,-0.021122880000000063,-0.6455162510000019,0.4437453829999996
pcoli__WT__1,2.517453594991693,1.2498657829999988,1.7189037319999994,0.3575589899999993,-0.9487412170000002,0.5471816730000008
pcoli__WT__2,2.330690406379341,1.222380693,1.3513130519999998,0.4386955099999987,-1.0026018750000016,0.4334316830000001
cck__glu_ale4__1,-2.914086683988649,-0.4971550490000008,0.10669530799999903,0.8581716799999999,-0.13762756000000032,0.10431546100000057
cck__glu_ale4__2,-3.0180685708847794,-0.8638921200000009,0.14106030299999972,0.8192584299999996,-0.12454776000000045,0.21222904300000067
cck__cck_ale1__1,-2.9411590096791564,-0.778772108000001,-0.23074535499999985,0.8451780399999986,-0.1355154700000014,0.14875797300000038
cck__cck_ale1__2,-3.259984425133871,-0.9318283970000008,-0.14620863700000086,0.8136276000000002,-0.10928189000000188,0.21173196300000008
cck__cck_ale2__1,-3.646690587027016,-0.8633901690000005,-0.15332945199999948,0.9004827999999989,-0.22347198000000112,0.24320085299999936
cck__cck_ale2__2,-3.7191089587824977,-0.664434803999999,-0.15757164799999934,0.8655489499999991,-0.18750564000000125,0.2196628030000003
cck_pgi__gmos_delpgi__1,1.6978762601766628,0.5246411779999987,1.6356120319999992,0.3567333899999987,-0.13166879000000087,0.6099491930000003
cck_pgi__gmos_delpgi__2,2.302074865365488,0.1949954999999992,1.622138851999999,0.3662870499999986,-0.07485542000000045,0.5151660729999996
cck_pgi__pgi_ale1__1,0.0086876353605868,0.4378823149999995,0.10610744899999958,0.5072627599999997,-0.18782103000000028,0.0871969090000011
cck_pgi__pgi_ale1__2,0.8013060831181543,0.21030003199999925,0.5244865720000007,0.63888313,-0.028420090000000894,0.4703615729999999
cck_pgi__pgi_ale2__2,3.5979343721599384,1.1205693749999996,1.2533454319999997,1.0121010399999992,0.07952111999999902,0.6450278430000012
cck_pgi__pgi_ale3__1,0.5588753108857007,0.12038718899999877,0.14398431699999925,0.5743882799999991,-0.22036707000000175,0.2577020430000001
cck_pgi__pgi_ale3__2,0.534546975632167,-0.33253629900000004,0.5259398520000005,0.7134793099999985,-0.12285809000000115,0.527121343000001
cck_pgi__pgi_ale4__1,-2.552621167505877,-0.6802695360000008,-0.058230769999999765,0.8612274399999986,-0.5055014840000016,0.025670410000000032
cck_pgi__pgi_ale4__2,-1.92574771086306,-1.1935669640000004,0.11443068900000065,0.7251403399999994,-0.6164624580000009,0.14926491299999967
cck_pgi__pgi_ale4__3,-2.1353931894470985,-0.7974028850000003,0.0733928370000001,0.7737478399999986,-0.6158048400000009,0.2310494330000008
cck_pgi__pgi_ale5__1,2.109431604645033,0.17083817099999976,0.4203963420000001,0.6109835199999996,0.15524606999999868,0.26444670300000084
cck_pgi__pgi_ale5__2,0.8195691346910108,0.19548944099999946,0.5483220220000007,0.8174651099999988,0.14542258999999902,0.4910110930000009
cck_pgi__pgi_ale6__1,-0.2339346504364249,-0.4293723700000003,0.6224923419999993,0.6684640799999997,-0.13805556000000152,0.40659345300000105
cck_pgi__pgi_ale6__2,0.0481933874412792,-0.12575213500000082,0.2018413609999996,0.9493131399999992,-0.12451112000000107,0.6293582329999996
cck_pgi__pgi_ale7__1,-0.2802332871028969,-0.3187118670000002,0.8692270319999995,0.7514261199999996,0.060721789999998776,0.4198053730000009
cck_pgi__pgi_ale7__2,0.4784837001562319,0.08182425699999918,0.6974166620000002,0.9891752799999995,0.1161327899999982,0.7252530329999995
cck_pgi__pgi_ale8__1,-1.6029900408053632,-0.7007979320000004,0.07791659099999926,0.7144931099999994,-0.31948313000000184,0.2900276829999999
cck_pgi__pgi_ale8__2,-1.3617606724565356,-0.34710557700000066,0.15846592900000012,0.8154456799999998,-0.3819028400000004,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,0.0948651232068251,0.2831228979999993,0.9537564219999995,0.9421633099999998,-0.224828340000002,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,-1.926335314990076,0.17538246299999916,0.9814993819999992,0.99963535,-0.2633921100000016,0.8298960530000006
cck_sdh__sdh_ale1__1,-0.1659925096411356,-0.258694137,0.8518150819999999,1.1479638100000005,-0.09003722000000103,0.5440714730000007
cck_sdh__sdh_ale1__2,0.1004324675949083,-0.2585220160000006,0.8056884219999993,1.1057971899999988,-0.1210781100000009,0.5592394929999998
cck_sdh__sdh_ale2__1,-1.4611421717086484,-0.3233660070000006,0.4924126920000002,1.1236042599999987,-0.04652623000000133,0.4799116730000002
cck_sdh__sdh_ale3__2,-0.4444666805661293,-0.5294297430000006,0.5170621420000003,1.115068319999999,-0.06018581000000189,0.5564179130000007
cck_sdh__sdh_ale3__1,-0.7835511198215651,-0.3775058530000006,0.5283039519999999,1.0366316399999995,-0.10775732000000103,0.4938992930000001
cck_sdh__sdh_ale3__3,-0.9641153775134668,-0.05728337900000025,0.573257302,1.04451478,-0.1350173500000018,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,-3.0583084906246105,-0.14333199300000032,1.5288345519999993,0.93460829,-0.6717337180000005,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,-2.487323505826128,-0.6201157680000007,1.247999062,0.9764679199999992,-0.5891714290000003,0.649161093
cck_pts__pts_ale1__2,-0.0317792516729198,-0.31423441600000057,0.9376607319999994,1.3679800999999987,-0.9268589250000012,0.3294758729999998
cck_pts__pts_ale1__1,-1.004698697004507,-0.6479871370000003,0.8732817419999996,1.4163604799999998,-0.9451954930000016,0.2967783530000005
cck_pts__pts_ale2__2,-3.682699255221681,-1.0539675130000004,0.2704186669999995,0.9393746300000014,-0.4695574400000009,0.20189095299999948
cck_pts__pts_ale2__1,-2.980601629557576,-0.8414227300000006,0.20961539600000026,0.8526118499999988,-0.3514653900000013,0.2751297130000001
cck_pts__pts_ale3__2,-5.227574134255187,-1.896545822,0.6750284420000003,1.3562636799999996,-2.176999619,-0.4453421809999991
cck_pts__pts_ale3__1,-4.0125436811515725,-1.3610749050000006,0.8017702020000002,1.5022903699999992,-1.8324292900000003,-0.1455219379999999
cck_pts__pts_ale4__2,-2.3560779229262896,-0.8280112450000008,-0.5571700909999997,0.93642599,-0.3046174600000011,0.4206787429999999
cck_pts__pts_ale4__1,-3.2248188984758346,-0.7772148280000009,-0.4163912330000006,0.8256683799999998,-0.3405844300000016,0.3875030329999998
cck_gnd__gmos_delgnd__1,-0.0800951284803735,0.020509061999999467,0.6628492319999992,0.98675364,-0.2697349000000013,0.5155411030000003
cck_gnd__gmos_delgnd__2,1.1141576384411274,0.32559696999999943,0.8956378919999999,0.9974323999999992,-0.08336518000000126,0.4190796030000001
cck_gnd__gnd_ale1__1,-2.6903868455138538,-0.9061548250000008,-0.16321665599999946,0.7108900899999995,-0.3310219200000013,0.11322853200000085
cck_gnd__gnd_ale1__2,-2.7544455527577245,-0.9491989980000004,-0.2997447330000007,0.7467852199999996,-0.3171900500000007,0.14549259800000058
cck_gnd__gnd_ale2__1,-2.4858661687215253,-0.9834338470000006,-0.1869059859999993,0.7900703199999999,-0.3958238900000008,0.057324061000000974
cck_gnd__gnd_ale2__2,-2.656047254578545,-0.9382550980000004,-0.02774727399999932,0.7768140299999988,-0.3957810200000012,0.0516023170000004
cck_gnd__gnd_ale3__1,-2.9808944354641924,-0.7518564990000005,0.03465974499999902,0.76811425,-0.411304610000002,0.04701789499999976
cck_gnd__gnd_ale3__2,-2.853516561493397,-0.9259718840000004,-0.031113968999999738,0.70677667,-0.4521462800000009,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,-1.431348046404774,0.12435293099999978,2.7853527219999994,0.36250291999999895,-0.6854790040000012,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,-1.0938815408800506,0.6294064499999994,3.0090755520000005,0.27298706000000017,-0.5731788120000019,0.6484744429999996
cck_tpiA__tpiA_ale1__1,0.2366815364357678,0.2417503519999995,0.9025170320000004,1.076911879999999,-0.3962577400000011,0.5753141230000001
cck_tpiA__tpiA_ale1__2,0.4679483540066511,0.18346106100000004,0.8611552119999999,1.09762849,-0.439900650000002,0.5862271529999994
cck_tpiA__tpiA_ale2__1,2.6430327404587577,0.5130729409999999,1.0433209320000003,1.1530540299999998,-0.4566735500000014,0.6931617929999998
cck_tpiA__tpiA_ale2__2,1.750637160398845,0.15909853899999948,1.034550672,1.1640597499999998,-0.3669802200000003,0.4825762030000007
cck_tpiA__tpiA_ale3__1,-0.3640009574503606,0.3297728599999985,1.1604423619999995,1.0044787299999989,-0.4468295500000004,0.44486670300000064
cck_tpiA__tpiA_ale3__2,-0.4427290664463781,0.35757362699999984,1.357744682,0.7936986599999987,-0.5426676830000012,0.42426745300000057
cck_tpiA__tpiA_ale4__1,-0.8204175254908747,0.19315298399999925,0.8815165420000001,0.90717042,-0.4403943700000017,0.2272038629999997
cck_tpiA__tpiA_ale4__2,-0.4379360662561158,0.2653080169999997,0.8068994620000005,0.8840563499999998,-0.5111945230000003,0.19612825299999948
acid_tale__acid_ale1_pH7__1,-5.424528689375085,-1.1528032920000006,-0.4681832349999997,1.051887429999999,0.2279241399999989,0.15268897300000006
acid_tale__acid_ale1_pH7__2,-5.344926611421802,-0.9327532050000004,-0.5047331320000001,1.0205191799999989,0.2287771999999997,0.126066680000001
acid_tale__acid_ale1_pH5__1,-6.003867157976553,-0.5652143650000001,-0.5684596680000009,0.9934797099999989,-0.02556688000000129,0.7941495229999997
acid_tale__acid_ale1_pH5__2,-6.4895892593627424,-0.4300300060000009,-0.406458756000001,1.01798932,0.13502294999999975,0.8152700330000009
acid_tale__acid_ale2_pH7__1,-4.279722909408162,-1.338144219,-0.5666004250000007,0.8886568999999991,0.2876753599999997,0.3388400730000001
acid_tale__acid_ale2_pH7__2,-3.8231377049249016,-1.0593625160000006,-0.6181329929999997,0.8845695199999994,0.2553765399999985,0.3230544630000001
acid_tale__acid_ale2_pH5__1,-5.019947760840129,-0.7776216339999991,-0.2617397560000008,0.8293305399999991,0.2556445899999993,0.432644723000001
acid_tale__acid_ale2_pH5__2,-3.923810112944092,-1.0312364970000003,-0.1296652809999994,0.8412162799999994,0.2747879599999994,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,-5.300274097920067,-1.0849469950000006,-0.5249405940000003,0.9908158899999986,0.4289681199999986,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,-4.792585484421186,-1.0865075640000006,-0.7528981960000003,1.01168588,0.3774406399999997,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,-5.799064646629407,-0.4721926030000008,0.32852511199999945,1.21707593,0.5270734099999981,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,-4.862193891092884,-0.3858226680000003,0.21652976400000054,1.0757582199999989,0.3818670799999993,0.5572315630000002
acid_tale__MES_ale_pH7__1,-4.318677997117239,-1.3612077620000005,-0.4506071550000002,0.9146347600000002,0.3759698799999995,0.4305318729999996
acid_tale__MES_ale_pH7__2,-4.620360287288604,-1.1595296070000003,-0.3406365480000009,1.0004258099999994,0.4399850599999997,0.4747332229999994
acid_tale__MES_ale_pH5__1,-5.000396233660841,-0.8168550220000004,0.08479708099999961,1.0087904899999989,0.4957011099999988,0.4750174830000002
acid_tale__MES_ale_pH5__2,-4.733353681099644,-0.3654662280000007,0.4753930020000006,1.2357749699999996,0.5431033599999981,0.709374983
acid_tale__gmos_pH7__1,-4.562985465902486,-1.6040653300000003,-0.3532614810000005,0.9568040799999996,0.30102385999999903,0.4296040630000011
acid_tale__gmos_pH7__2,-4.58734078312513,-1.2876251690000005,-0.38065372500000016,0.9996362399999992,0.28572658999999945,0.4446293130000001
acid_tale__gmos_pH5__1,-5.724652405636109,-0.5308374090000001,0.360442621999999,1.0419617799999994,0.4501162399999981,0.6502280230000004
acid_tale__gmos_pH5__2,-6.4577746386447785,-0.4622986530000004,0.33170271200000023,1.1657304199999992,0.5643281299999979,0.7174304530000004
adnB__wt_adn__1,-3.5200321139942705,-0.055124761000000966,0.19266828199999966,-0.4289645900000014,0.5139510599999983,-0.4159558469999993
adnB__wt_adn__2,-3.058401594064313,-0.8324363550000005,0.5997283719999995,-1.20448178,0.09895834000000114,0.22959581299999954
adnB__delydhB_adn__1,-4.764019362252155,-0.28796987900000026,0.2273077420000007,-0.7933153400000013,0.29930732999999954,-0.5303189100000001
adnB__delydhB_adn__2,-3.745464842229461,0.5778771479999989,0.6125115220000001,-0.2879352200000014,0.43498445999999896,-0.2645061010000003
ytf2__wt_glc__1,0.1139272728155839,0.34599818999999954,1.3332109919999997,0.5985635999999985,-0.15138647000000027,0.2079942330000009
