,A,TdcA,Crp,ihfB
ecoli_00783,-0.5491777696,-0.48991178,0.432644723,-0.14809028500000002
ecoli_00784,-1.8742297984,-0.6531193350000001,0.485480993,-0.20983636500000002
ecoli_00785,0.317971983,0.70237109,0.300746703,-0.22948815500000003
ecoli_00786,0.6621790314,0.019434681000000002,0.34624546300000003,-0.305050535
ecoli_00787,-0.7923005116,0.037609887,0.608588733,0.33864483500000003
ecoli_00788,-0.321679451,0.068157142,0.557231563,0.352936165
ecoli_00789,0.2727958313,-0.274246779,0.430531873,-0.179845215
ecoli_00790,0.3563585161,-0.052767605,0.47473322300000004,-0.133927275
ecoli_00791,0.2949564555,-0.413173424,0.475017483,0.17805272500000002
ecoli_00792,-0.8556554803,-0.39679996300000003,0.709374983,0.5808612550000001
ecoli_00793,0.20823857640000001,-0.457252046,0.42960406300000004,-0.12245240500000001
ecoli_00794,-0.0025029086,-0.45163116200000003,0.444629313,-0.11016321500000001
ecoli_00795,0.0850864373,-0.11998552900000001,0.650228023,0.258050795
ecoli_00796,-0.4453911338,0.348636999,0.7174304530000001,0.214724405
ecoli_00797,0.2527890533,1.407996576,-0.41595584700000005,0.525156825
ecoli_00798,-1.2138740556,0.11770466500000001,0.229595813,-0.230701535
ecoli_00799,0.5153655209,0.8040530090000001,-0.53031891,0.7912719850000001
ecoli_00800,-0.005545378100000001,0.306292779,-0.264506101,0.263191565
ecoli_00818,0.8445564117000001,-0.174804858,0.207994233,0.049464605
ecoli_00819,0.8072613291,0.351367633,0.253845453,0.228083955
ecoli_00820,0.3596823783,-0.12112771400000001,0.49687887300000005,0.6497454850000001
ecoli_00821,-0.5870680256,0.517640283,0.5496294230000001,0.597850285
ecoli_00822,0.044004836000000006,0.19610315,0.326151603,0.7921500050000001
ecoli_00823,0.5714183181,0.31176832400000004,0.395503043,0.687099105
ecoli_00824,0.6119414784,0.15816817600000002,0.20829614300000002,0.459227755
ecoli_00825,0.6672183598,0.44607784300000003,0.37606821300000004,0.594893945
ecoli_00826,1.2898400513000001,0.563036693,0.459934233,-0.048493855
ecoli_00827,1.4162887706,0.966369365,0.517486403,-0.077813195
ecoli_00828,1.3655898102,0.37584012,0.28184425300000004,-0.258789885
ecoli_00829,1.0484922043,0.24371376200000003,0.281401713,-0.312792925
ecoli_00830,0.5600655729,0.20713339700000002,0.510756223,0.42990684500000004
ecoli_00831,0.32719557920000003,0.036166168000000005,0.523190413,0.347088265
ecoli_00832,-1.4594878729,-0.7042594950000001,0.48724811300000004,0.251723305
ecoli_00833,-1.7938526831,0.053025106,0.21544195300000002,0.612739765
ecoli_00834,1.2213450746,0.279441877,0.456262873,-0.215305075
ecoli_00835,1.1776777822,0.34852507800000004,0.5116651830000001,-0.21921100500000001
ecoli_00836,1.201794531,0.290892592,0.560872303,-0.35766615500000004
ecoli_00837,1.2325358889,0.251378423,0.553273863,-0.386588745
ecoli_00838,0.6193064072000001,0.32884112400000004,0.778064203,0.24783653500000002
ecoli_00839,0.2262209735,-0.06415227300000001,0.7423117130000001,0.23684876500000002
ecoli_00840,0.4523223226,-0.02067754,0.615049543,0.055893475000000005
ecoli_00841,0.7614468563,0.657110951,0.6014201330000001,0.10318142500000001
ecoli_00842,0.9670942174,0.031339225000000005,0.47916943300000003,-0.056106615000000006
ecoli_00843,1.1865449598,0.520464527,0.424966693,-0.07265621500000001
ecoli_00844,1.58533049,-0.196852254,0.439007113,-0.24658312500000001
ecoli_00845,1.3786532046,-0.134535037,0.623551333,-0.565017465
