,A,CsgD,FliZ,RpoS,CpxR,BtsR
SRX6452046,0.4341747863,1.7463762169,-2.2092371632,1.6333807607000002,-0.5993404863,-0.6540273495000001
SRX6452047,1.265235187,2.5956144164,-1.9378450912,1.8894668441,-0.0524247822,-1.1839776751
SRX6452048,-0.083924865,0.2183354369,0.5479143392,0.0357922916,0.0481135783,0.0537838828
SRX6452059,1.3253325258,2.2027434711,-2.2787669404,1.1493698707,-0.1272979299,-1.2441240815
SRX1828491,-1.4911521323,-0.7376111413,0.1660791713,0.1023595369,0.9734180148,2.3454917848
SRX1828492,-2.152605716,-0.24717035450000002,0.4057935837,0.1403495972,1.0697541,2.3245738614
SRX1828493,-1.7835732841,-0.38888514820000003,0.9579448191000001,0.2159801222,0.3214930523,1.5304550979
SRX1828494,-2.6964981504,0.08561045190000001,1.4092982887,0.9006441864,0.6944767985,2.0993353183
SRX1828495,-0.037275751,-0.38146407660000003,0.3033889359,0.2114957314,-0.2931592042,0.0935537781
SRX1828496,0.8704126614000001,0.36141488790000004,-0.0114366936,0.0341085542,-0.2545739622,0.2453041104
SRX1828497,-0.3160817909,-0.359641755,-1.453895618,0.0574789951,0.8670389489,0.5025249412
SRX1828498,-0.7111745659,-2.0203559388,-1.2523360213,0.1905253961,0.7220544470000001,1.3099126169
SRX1828499,-0.770828252,-0.2902766435,0.8648792792000001,0.2715029668,-0.0284659508,0.8788896782000001
SRX1828500,-1.1902095541,0.272267749,0.8067276358000001,0.3383597293,0.15986351540000002,1.2631393276
SRX1828501,-1.3656119932,-1.2245186754,-2.4623515205,-0.0762878141,0.265704047,1.1163144659
SRX1828502,0.39608473,-0.2803719287,-2.2042598772,0.0644537729,0.2740989871,1.0012813837
SRX1828503,1.8429679142,1.5867909818,-4.4743998877,0.4682717709,0.3412168364,1.3085774871
SRX1828504,2.0269403018,2.127508523,-2.436345332,0.4622266492,0.0387867384,1.1236268578
SRX1828505,-0.1189454093,-0.6574087249,-0.9952382475,0.10568250550000001,0.3705721886,0.1090527716
SRX1828506,-1.3434545634,-0.6936211275,-0.7535981745,0.1224065695,0.4575733992,0.8912835083
SRX1828507,0.0384889319,0.1070754705,-0.22008295060000002,0.0291191404,-0.054632373000000005,-0.3940558663
SRX1828508,-0.0384889319,-0.1070754705,0.22008295060000002,-0.0291191404,0.054632373000000005,0.3940558663
SRX3796953,0.46269523830000003,-0.06798993810000001,-0.009825519000000001,-0.0916816194,-0.085190873,0.0649515746
SRX3796954,-0.46269523830000003,0.06798993810000001,0.009825519000000001,0.0916816194,0.085190873,-0.0649515746
SRX3796955,1.7775878294,1.4096890128,-2.5248566635,2.344864249,0.3006862263,-2.7903054513
SRX3796956,1.0343943239,2.0751805136,-2.0626613454,2.4750359464000002,0.7901479353,-1.8971271792
SRX3796957,1.6734589037,0.2759645093,-0.9520037723,-1.3283950462,-0.15816363320000001,-1.5426666957
SRX3796958,-0.7473984697,0.4271109591,-1.0330670353,-0.7012450246,0.32689867570000003,-1.0489604342
SRX3796959,0.18706258180000002,1.1848403548,-1.2959968653,-0.4062392875,0.09476369920000001,-0.022440612500000002
SRX3796960,0.33623074070000003,1.4078320274,-1.6857486447999999,-0.34427511600000005,-0.005898263700000001,-0.2208223699
SRX3796961,-0.5554057067,-0.4260567202,-3.0233341606,0.5652722018,-0.2019390416,-0.1380495565
SRX3796962,0.9090445458,-0.056881787600000004,-3.0410734568,0.3501828524,-0.0052967786000000005,0.4099147571
SRX3796963,2.0432937146,-0.1798215456,-2.4270232366,-0.80333658,-0.986366921,-2.2867214849
SRX3796964,0.1099209705,0.5424128076,-2.0049611989,-0.6902801887000001,-0.7575218522,-1.8938404584000001
SRX3796965,-0.9255691439,-3.5382784109000003,-1.9127091734000001,-2.9091474858,-0.856349303,0.10969714650000001
SRX3796966,-0.35101952000000003,-3.8166868574,-2.022762782,-2.3521656947,-0.7713305594000001,-0.0154957214
SRX3796967,0.9886251553000001,-0.3480166489,-3.0619709113,0.47658346360000003,-0.0469033016,-1.1618256461
SRX3796968,0.8255828086,-0.5150096622,-2.0017365417,0.729636558,0.1675404269,-0.4422847932
SRX3796969,-2.8580441302,0.8709621375000001,-3.8281818527,0.7320597323,-0.8535396727000001,0.21265980650000002
SRX3796970,-3.3567122349,0.9364400551000001,-2.6749817849,0.5104468489,-0.5383057239,-0.10789919120000001
SRX3796971,-0.500204407,0.044760531000000006,0.9481778085,-0.0841837064,-0.21771291110000002,-0.0821001839
SRX3796972,-1.0911372511,-0.1506351217,0.8275661707,-0.0998972396,-0.1184068793,-0.0422661903
SRX3796973,0.1737701579,1.4693554796,-2.8382359233,1.9498139023,-0.0313070653,-2.2415605801
SRX3796974,0.855605896,1.7641501374000002,-1.8030825762,1.9358189895,0.5722001046,-1.7032314575
SRX3796975,-0.41587695010000003,0.7602485257,-1.0153893446,-0.6457053986,-0.23605733920000002,-1.4888896112
SRX3796976,0.8858062415,0.5953704952000001,-1.0832791096,-0.4989868059,-0.267969358,-1.6034898113
SRX3796977,-0.7465220135,1.1404300634,0.0642515033,-0.1532633284,0.2820147958,-0.3023244264
SRX3796978,0.14828316090000002,1.6203415399,0.1690916901,-0.046939220100000005,0.2295438757,-0.2506143812
SRX3796979,0.546238764,-0.29395885800000005,-0.6695433333,0.687795469,-0.09749744040000001,-0.5102058405000001
SRX3796980,1.036911002,-0.1448747238,-1.3806691958,0.6605843735,0.09133600360000001,-0.22443700730000002
SRX3796981,0.6231011738000001,0.8290798397,-1.727596234,-1.0321942078,-0.7018194301,-2.3613519893
SRX3796982,1.0105408688,1.1499416045,-0.8047871126,-0.8593466625,-0.2577119422,-1.8340287814
SRX3796983,-1.0020810559,-3.7012046667,0.5232540145,-2.7138238342000003,-0.9406597256,0.044343563
SRX3796984,-0.9116263997,-3.8241666421,0.6069591548000001,-2.7299371422,-0.8972891226,0.0771482203
SRX3796985,0.6138783685,-0.5127991128,-1.8261703195,0.7771902454,-0.0777353283,-1.2788636008
SRX3796986,0.39218967390000004,-0.4379548883,-2.9486777325,0.797993669,0.1520115666,-0.9343938931
SRX3796987,-1.5506340747,0.5042404851,-2.4055746996,1.279288052,-0.9057200259,-1.6749362106999999
SRX3796988,-0.7194109295000001,0.816629836,-2.8019820994,1.7053157904,-0.4203691717,-2.4837578409
SRX2568270,-1.6238997079000002,0.2832993165,-0.0130250008,0.1461162477,-0.4410813813,-0.1332795651
SRX2568271,-0.6552705641000001,-0.632055566,-3.0434170933,-0.020551822,-0.5858555032,0.19223813850000002
SRX2568272,-1.1749088853,-0.5915116837000001,-0.6949095681,0.15772488810000002,0.2517081583,0.6611650020000001
SRX2568273,3.5521028026,-0.9167870232,0.055151509200000004,0.3089530048,0.26081836740000003,0.08571030560000001
SRX2568274,-3.3078902848,-0.0316803642,0.4695831221,0.2899842541,-0.3887162884,-0.3277295276
SRX2568275,1.6238997079000002,-0.2832993165,0.0130250008,-0.1461162477,0.4410813813,0.1332795651
SRX2568276,1.2173243478,-0.7338473297,-1.5547718320000001,0.1798188618,-0.061213924,0.7651465350000001
SRX2568277,3.919383366,-0.8461833757,0.2833934468,0.2526851056,0.114191992,0.39208680500000004
SRX2568278,4.5249202621,-0.8664262336,0.4564046675,0.4086042501,-0.39486583210000004,0.251831865
SRX2568279,1.1251645483,-0.6420007399000001,-0.6079830331,0.3222732267,-0.4947988354,-0.1985988726
SRX3421856,0.09134189670000001,-0.041842380400000004,0.1381691801,-0.07999675860000001,-0.0554142007,-0.0019924733
SRX3421857,-0.09134189670000001,0.041842380400000004,-0.1381691801,0.07999675860000001,0.0554142007,0.0019924733
SRX3421858,-2.4302703893,1.3416998527000001,0.6617224827,2.21455483,-0.8126496476,-1.0464295321
SRX3421859,-2.4030688432,1.5532667686,0.399314361,2.2086473136,-0.771580315,-0.9592875096000001
SRX3421860,-1.4187601942999999,-1.5815317185,-0.821514629,1.0580199114,0.2484932926,-1.0679713829
SRX3421861,-2.9241392580000003,0.9774065105,0.5772223086,1.2026957582,0.3175826655,-1.4695711998
SRX3421868,-4.5651507036,3.1624402178,-2.5427403554,2.6979928653,-2.2048188817,-2.3340359791
SRX3421869,0.5791718993,3.3928928395,-0.8451706904,2.6302038766,-1.5943856458,-2.5782559897
SRX2606337,-0.14408101480000002,-0.7967672405,-0.2132589459,-0.5337059959,-0.10625784810000001,-0.2178174749
SRX2606338,0.3086299404,-0.2885905065,-0.010723761,-0.1635605399,-0.026500168900000003,-0.3201901468
SRX2606339,0.5445555801,0.4749187526,0.2711149536,0.1325029659,0.31436668170000004,-0.15353545940000002
SRX2606340,1.4013271472,1.7870588767000002,0.0934172191,0.8571396955,0.7006189972,-0.225997785
SRX2606341,0.7671465361,0.2662190051,-0.35763347360000003,1.8040685218,0.7567995786,-1.7433410846
SRX2606342,2.9517341108,0.625418832,-1.4387894578,2.5588181405,1.5920108846,-1.3784078006
SRX2606343,1.0363229775,2.7019493196,-2.2594595022,2.1459085474,1.1676171258,-1.3123717452
SRX2606344,3.6777236527,2.5418824343,0.11482317600000001,3.5449880117,-1.4964580906,-1.892767085
SRX2606345,6.5889509824,4.1922296872,0.1774596983,4.1241387708,-1.1928560562000001,-1.613399891
SRX2606346,1.7594900144999999,1.0837453519,-1.1389232325,0.2977607853,0.0720831524,-0.6016596422
SRX2606347,0.20045875170000002,0.0944486608,0.0188619629,0.0968916092,0.0072061665000000006,0.1012267431
SRX2606348,0.7439309347,-0.6324625113,-0.0066463091,-0.284636787,0.1145913635,-0.1432194287
SRX2606349,1.1776117909,0.6346392597,0.39381121500000005,0.3814882827,0.5718113268,-0.1244546131
SRX2606350,0.9340007935,0.6468159197000001,-0.10753235230000001,0.8690545116,0.7468876940000001,0.2559864575
SRX2606351,1.0933333018,0.1256887824,-0.8135889784,1.8463263833,1.0707527447,-2.0271835099
SRX2606352,3.4239307146,0.7696289007,-1.7127140086,2.4568582165,1.6000786482,-1.3700190916000001
SRX2606353,1.0251250816,1.1273753665,-1.93434191,0.5165504453,0.0406040729,-0.7460510602
SRX2606354,3.8489582295,2.3991119895,0.0632926747,3.5279899726,-1.5218186684,-2.0070633589
SRX2606355,6.7030286046,4.4915688148,-0.0124932598,3.7561546539,-1.1609540846,-1.5527220513
SRX2606356,1.1975394405,1.4448496729,-0.1055292952,0.8064589602000001,0.5599899023,0.7692405640000001
SRX2606357,-0.0563777368,0.7023185797,0.19439698300000002,0.4368143867,0.09905168160000001,0.1165907317
SRX2606358,0.3804827155,-0.3906685449,0.09765932150000001,-0.11785692700000001,0.10087928410000001,-0.0149906676
SRX2606359,0.8854814543,1.4883126565,0.397228483,1.1255933549,0.6847298651,-0.1787156295
SRX2606360,1.0276295143,1.6813306039,0.0963936536,1.2018958327,0.7599028827000001,0.2195758445
SRX2606361,-0.4816620301,0.6401254464,0.1912843341,1.0764145541,-0.0199653925,-1.9014633068000002
SRX2606362,2.7256520464,0.3916996413,-1.0050226277,2.708395189,1.6571499298,-1.5903469839
SRX2606363,1.474359793,2.1967648219,-1.9738757961000002,1.2190296143000001,0.5784731624,-1.2223445297
SRX2606364,3.6254185504,2.8218115535,0.2303389587,3.5203569044,-1.3819413729,-1.9092217469000001
SRX2606365,6.6453408998,4.7172432296,0.16205755500000002,3.7505145403,-1.3447560984,-1.7207022433999999
SRX2606366,1.2533902488,2.4062157653,0.1842679625,0.9223888326,0.6910171244000001,0.4124454301
SRX3648427,-0.25113752,-0.192655781,0.43482368660000004,1.2813327857,1.1549884504,-0.0652096855
SRX3648428,-0.2577534507,-0.6523555231,-1.6809498783999999,1.2918556638,0.9866101913,0.10570243950000001
SRX3648429,-0.7205334706000001,-0.39127127030000003,-1.5034112566,1.0617941999,1.0117627526,0.0835666568
SRX3648430,0.2592189637,0.2360261874,0.8969497313,0.3899976357,0.4497663946,0.7501020034
SRX3648431,-0.035739441500000003,0.0410130686,1.232950443,0.38265135850000004,0.4467504208,0.7774317727000001
SRX3648432,0.30633117660000003,-0.4441757342,0.9410117924,-0.5066040390000001,0.11271707,0.4200362372
SRX3648433,-0.6878330532,1.0085745772,0.7491551244,0.4890193962,0.4737921758,0.0689892128
SRX3648434,0.4970211272,-0.6560157600000001,0.15531538520000002,-0.1720930533,0.0210948966,-0.0797400118
SRX3648435,0.20953621460000002,-0.4692793362,-0.7956533901,-1.0793935658,-0.4513013241,-0.4381073411
SRX3648436,0.5484580379,-0.2882213905,-2.154433885,-1.628562212,-1.6776492069,-1.0557409489
SRX3648437,0.6701853172000001,-0.30872115640000003,-1.6973625547,-1.8506553259,-1.5198417672,-0.8567226082
SRX3648438,1.1185642535,-0.9461885483,-2.8003582327,-1.9486581607,-1.7353531479000002,-1.4271986286
SRX3648439,-0.055718121700000005,-0.4175666816,0.46928263010000004,-0.3863526714,0.2402987245,0.0295108413
SRX3648440,-0.1061379781,-0.7591204598,-0.0176286696,-0.9344155819000001,-0.0294725261,0.6306811224000001
SRX3648441,0.1861075579,-0.9403627297,-1.3051744193,-1.8430642022,-0.59887558,-0.38276821180000004
SRX3648442,1.9199193306,0.19268714580000001,-2.7293291881,-0.8777755761,-1.7514268919,-0.8735349617
SRX3648443,1.5046927191,0.0073756926,-2.5505410486,-1.3232566766,-1.7538739876,-0.5477769886
SRX3648444,1.8369496495000002,-0.7305141238,-3.0469577217,-1.7497224228000001,-1.9315618384,-0.9721175381
SRX3648445,-0.09358257860000001,0.1770756393,0.2430345931,1.2737024227,0.6240470746,-0.017172875900000002
SRX3648446,-0.2954778468,-0.62983855,-0.2995113829,1.0669748566,0.2111709242,-0.107863917
SRX3648447,0.16241792300000002,-0.3431567077,-0.2402876432,0.637671764,0.42616260440000003,-0.0340695154
SRX3648448,-0.2984596056,0.1216713427,0.8539028939000001,0.5841203684,0.3855869934,0.42605252860000004
SRX3648449,-0.3861122683,0.5409425888,0.5584811446,0.4824521506,0.3276942318,0.3667545962
SRX3648450,0.1977301625,0.42584321340000003,0.2633447916,0.1844250812,0.24272764130000002,0.24298917280000001
SRX3648451,-0.28577087360000003,0.2718142082,0.2869512325,0.22881093560000001,0.0593095545,-0.3805949785
SRX3648452,0.5389232608,-0.4772002946,-0.8244736616,-0.7688513023,-0.46814876660000004,-0.2861797357
SRX3648453,0.23368932420000002,-0.8830710585,-1.1382064011,-0.7109572334,-0.5471696545,-0.3690215835
SRX3648454,0.8999502628,0.0251711908,-2.3453466658,-1.3587263126,-1.134089523,-0.6646884422
SRX3648455,0.9677609229,-0.44939924480000004,-2.0577833837,-1.5023786238999999,-1.3182761478,-0.6234487284
SRX3648456,1.5292221087,-0.5015039396000001,-3.2961012453,-1.8185073468000001,-1.3597313846,-0.8483255041000001
SRX3648457,-0.4801125925,-0.0523303529,-1.5009083625000001,1.6406304361,1.0233195814,-0.4390085543
SRX3648458,-0.18538774660000001,0.11787386200000001,-1.9639047056,1.4064873591,0.7616030180000001,0.39715319790000003
SRX3648459,-0.0434085962,-1.1136450264,-2.3215206442,0.8833531094,0.3752126847,-0.1787175633
SRX3648460,-1.0222973973,-0.5446831768,-0.0084721386,-0.2932550022,0.0608675211,-0.34775246800000004
SRX3648461,-0.1887110011,-1.5629099398,-0.7907698945,-0.8542505494,-0.2023100566,-0.3709633982
SRX3648462,0.2929376331,-1.4214913442000001,-1.7242245595,-1.5023638337,-0.6573908451,-0.5670620783
SRX3648463,-0.3501159589,-0.1115839193,0.49734801370000004,0.40427102140000004,0.3606497126,0.2614494488
SRX3648464,0.0299836614,0.0151518967,0.0822527681,-0.2577374156,-0.0359278247,0.24234610580000002
SRX3648465,0.1376506221,-0.3736771015,0.31444652440000004,-0.9409997916,-0.3339386635,-0.0095033819
SRX3648466,-0.3196920493,0.7689960582,0.5468631821000001,0.5837345436,0.305279312,0.5880040715
SRX3648467,-0.4531687482,-0.3292180783,0.319732203,0.0902869364,-0.0046643435,-0.1760229932
SRX3648468,-0.15767256400000002,-0.6532410546,-0.6615372832,-0.7698091765,-0.4208882539,-0.6637859564
SRX3648469,0.29959948000000003,-0.6252440849,-2.6051004542,0.44197674950000004,-0.2103101967,-2.2226517752
SRX3648470,-0.2356138348,0.2925326562,-2.460619913,0.034000331200000004,-0.0869917573,-2.1017569485
SRX3648471,-0.30949364090000003,-0.7778391672,-2.2587220773,-0.137000533,-0.5091625391,-2.4505387822999998
SRX3648472,1.0230239091,0.5558977014,-1.7996338760000001,0.1485850829,-0.028137555600000003,-0.9879346992
SRX3648473,2.2087762184,0.6094347895000001,-1.8087326871,1.0582931561,0.30538185700000003,-1.5332440284
SRX3648475,-0.3210497046,-0.5472598986,-0.3510006626,-0.7087952087,-0.11213618560000001,-0.38998231440000003
SRX3648476,0.372411559,-1.0033228959,-0.45047029,-1.2029033298,-0.3236260483,0.20125100270000001
SRX3648477,0.4166844395,-1.5815468326,-2.709860711,-1.9240518601,-0.793249916,-0.8980177574
SRX3648478,-0.9985073628000001,0.3065418561,-1.161668033,2.0690177556,1.0360119055,-0.7005324572
SRX3648479,-0.4468784927,-0.2117726959,-1.0234876433,1.6090559771000001,0.5992588387000001,0.0202220127
SRX3648480,-0.0589111853,-0.1597730084,-1.38682108,1.5775247982,0.857324246,0.1577333696
SRX3648481,-0.5330523164000001,-0.41220677780000003,0.5249449505,-0.6240161282000001,0.177552794,-0.10458817200000001
SRX3648482,-1.2747278061,-0.7750532349,-0.974336827,-1.9402690559,-0.0106702197,-0.4294307262
SRX3648483,-1.2493105008,-1.5028275738999999,-2.4836233357,-2.132153923,-0.3408935949,-0.8191257675
SRX1429221,-1.2016438551,0.099510097,-0.2658245461,0.18580474060000002,-0.0094958209,-0.2712492812
SRX1429222,0.3319035192,-0.3865010954,-0.3516435402,-0.245199834,-0.2179940514,-0.1675061709
SRX1429223,0.8697403358,0.28699099840000003,0.6174680863,0.0593950934,0.2274898723,0.4387554521
SRX1429224,-0.030377005000000002,0.0871595064,-0.06852221260000001,0.1284205203,-0.055858571100000004,-0.4425690344
SRX1429225,-0.8574467362,-0.16649791,-0.1743350038,-0.1296258211,-0.2471362725,-0.7038470045
SRX1429226,-0.6947599063000001,-0.0592110761,-0.3573827122,-0.101794808,-0.1516428652,-0.5910721788000001
SRX1429227,-1.0549933962,0.4473188544,-0.18867207360000002,0.3329651382,-0.1380663601,-0.4199730853
SRX1429228,-0.2715151198,0.368205377,0.1051438375,0.3481114645,-0.1124474607,-0.4544619321
SRX1429229,-1.4550378441,-0.1703490061,-0.6941141018,-0.08103505130000001,-0.2060346127,-0.42681097970000004
SRX1429230,-0.422315859,0.258672565,-0.6623040305,0.17400483800000002,0.12838920040000001,0.1055008397
SRX1429231,0.8124236221000001,0.22722035270000002,-0.2444277799,0.10058938390000001,0.0170810394,0.1107005118
SRX1429232,-0.29563540050000003,0.25386269370000003,-0.586335841,0.29491788220000004,0.16437697140000002,0.2808838239
SRX1429233,-0.2976492304,0.5876901997,-0.4542633159,0.52747549,0.41791736500000004,0.4769512355
SRX1429234,-0.3277407713,0.538044735,-0.5687924188,0.5450834841000001,0.4196722201,0.3028406228
SRX1429235,-1.3643910615000001,0.5942895423,-0.3256534088,0.8761143504000001,0.2495682033,0.509559777
SRX1429236,-1.5172075186,0.7857431553,0.7207456937000001,1.1550946162,0.3126764515,0.45329053810000003
SRX1429237,-0.7872756198,0.579410967,0.1382054743,0.8360120361000001,0.7061330464000001,0.9041296937000001
SRX1429238,-0.3713371169,1.3083172747,-0.2973392874,0.8291963575,0.7281858257,0.9044489213
SRX1429239,-0.9014930612000001,1.0062208233,-1.1034676659,1.1040100908000001,0.6392296042,0.3015338667
SRX1429240,-1.2178100125,0.7202457517,-0.5860362302000001,0.8268015523000001,0.7768638234,0.6585664583
SRX1429241,-0.5863443019,0.7026703785,-0.6610469872,1.0060448172,0.5623307459,0.6092391278
SRX1429242,-0.9742894881,0.1002782619,0.2876129435,0.8821868115,0.9186920074,0.6068665775000001
SRX1429243,-1.984478216,0.4492331343,0.17538594300000002,1.2472319873,0.7362360591,0.4257739915
SRX1429244,-1.0344703308,0.810895554,-0.2247872195,1.4115921695,0.6658441113,0.6992916140000001
ERX2339161,0.39776115640000004,-0.672827963,0.208022011,-0.7252934599,-0.2623568314,0.34355433150000003
ERX2339162,-0.39776115640000004,0.672827963,-0.208022011,0.7252934599,0.2623568314,-0.34355433150000003
ERX2339163,-2.2551120015,-2.3505498594,1.5645371023,-2.7033383756,-1.7908034525,0.2611790706
ERX2339164,-3.9240900011,-2.5914651054,0.314523794,-2.2001975636,-1.3749364752,-0.0320606254
ERX2339165,0.2924807223,-1.5759717322,1.748483298,-2.1774189962,2.3778217705999998,-0.28943045840000003
ERX2339166,-3.595309145,0.0316561464,1.5220390183,-0.09927470740000001,-0.32749264580000004,0.6741891177
