,A,CsrA,ModE,Fnr,CueR
ros_tale__9_77_250pq__2,-0.6553510257,1.7842860405,-0.656944,1.924601218,-0.748448047
ros_tale__9_77_750pq__1,-0.018526128000000003,1.4077002705,-0.8370652860000001,1.2535135880000001,-0.9842185940000001
ros_tale__9_77_750pq__2,-0.7922993128,1.4667728604999999,-0.799949894,1.4200948580000001,-1.043223341
ros_tale__11_83_0pq__1,-2.1804449828,1.2995205605,-0.27387888600000004,-0.029437925,-1.5344875880000002
ros_tale__11_83_0pq__2,-2.4644234764,1.2654003605,-0.5593681180000001,0.023303834000000002,-1.41812701
ros_tale__11_83_250pq__1,-1.9785296099,1.3623485905,-0.10602626600000001,-0.12311351100000001,-1.5872823120000001
ros_tale__11_83_250pq__2,-1.9521743256000001,1.5459770005,-0.26792665200000004,-0.25887170600000003,-1.490758556
ros_tale__11_83_750pq__1,-1.4980991549,1.7677844705,-0.23662058900000002,-0.12083388,-1.489595673
ros_tale__11_83_750pq__2,-1.3546197221,1.6474330705,-0.19335618300000001,-0.140030082,-1.372454527
ros_tale__13_87_0pq__1,-2.7176268637,1.5777478605000002,-0.39936266600000003,-0.746910359,-2.132107353
ros_tale__13_87_0pq__2,-2.5236008551999998,1.5111223605,-0.36615217800000005,-0.46070500500000006,-1.8982557990000002
ros_tale__13_87_250pq__1,0.1397844212,1.2676491305,-0.464106304,-0.561469801,-1.844507678
ros_tale__13_87_250pq__2,0.1392735712,1.3518262005000001,-0.367377045,-0.629128047,-1.605928253
ros_tale__13_87_750pq__1,0.3237110011,1.6395867205,-0.169923446,-0.506875812,-1.482197413
ros_tale__13_87_750pq__2,0.4811506977,1.4337134405,-0.13804096800000001,-0.46959708200000005,-1.552997037
ros_tale__14_27_0pq__1,-2.3651876297,1.1928598305,-0.423256363,-0.021811511000000002,-1.822068424
ros_tale__14_27_0pq__2,-2.5258050459,1.1045331505,-0.694571102,0.12091694500000001,-1.676413541
ros_tale__14_27_250pq__1,2.1110729153,0.4659792405,0.337572816,0.583430698,-1.107945643
ros_tale__14_27_250pq__2,2.1644392297,0.0604944805,0.5512133770000001,0.684444928,-1.117974627
ros_tale__14_27_750pq__1,-2.1303089106,1.9915076105,0.9330008310000001,2.044364118,-0.6822495310000001
ros_tale__14_27_750pq__2,-3.7105055093,2.5835359305,0.888920959,2.007240748,-0.544358599
ros_tale__16_28_250pq__1,1.4968466146,0.6374961905000001,-0.303757671,-0.44488061100000004,-1.719270903
ros_tale__16_28_250pq__2,1.8315477715,0.5872872605,-0.24309817900000003,-0.566406158,-1.639157298
ros_tale__16_32_0pq__1,-0.6274306193,1.5164673105,-0.426864607,-0.623195319,-1.001056351
ros_tale__16_32_0pq__2,-0.4897555673,1.4692134605,-0.389063935,-0.482923786,-0.924953393
ros_tale__16_32_0pq__3,2.2199584731,0.4808705205,-0.6706095120000001,-0.717700459,-1.332810577
ros_tale__16_32_0pq__4,2.6623303477,0.5473242005,-0.7381641680000001,-0.64186743,-1.565816356
ros_tale__16_32_250pq__1,2.8616563567,0.27892128050000004,-0.19203524800000002,-0.679187866,-1.325424127
ros_tale__16_32_250pq__2,2.8383291506,0.3523817305,-0.22413343500000002,-0.6098498250000001,-1.224444186
ros_tale__16_32_750pq__1,-2.1016728886,1.3889283305,-0.34576769700000004,-0.366249486,-1.410460582
ros_tale__16_32_750pq__2,-1.996848575,1.1522945405,-0.20516241200000002,-0.163033003,-1.36905494
ros_tale__17_104_0pq__1,-0.8571527603,2.9745807605000003,-0.51740401,-1.778704773,-1.219511512
ros_tale__17_104_0pq__2,-0.9684345556,2.7609394105,-0.698790667,-1.87458859,-1.264364292
ros_tale__17_104_250pq__1,0.2430907034,1.0887501505,-0.6313895860000001,-0.870340709,-1.817913886
ros_tale__17_104_250pq__2,1.0687385045,1.3744998805,-0.596669358,-0.9554763430000001,-1.4626096560000001
ros_tale__17_104_250pq__3,1.1088517386,1.6250526905,-0.018069531,-1.000417803,-1.163490345
ros_tale__17_104_250pq__4,1.0963627347,1.1648024205,-0.19612743500000002,-0.683897696,-1.009209707
ros_tale__17_104_750pq__1,-0.3765636236,1.9410665205000002,-0.46252813400000004,-0.948053416,-1.1876299399999999
ros_tale__17_104_750pq__2,-0.3479512616,1.8273775405000001,-0.508565269,-0.945781996,-1.74433204
ros_tale__18_24_250pq__1,1.29523943,1.0948871705,-0.248964916,-0.6740969290000001,-1.4441622920000001
ros_tale__18_24_250pq__2,-0.2031350251,0.8964737405000001,-0.298938496,-0.770029595,-1.5112599580000001
ros_tale__18_36_0pq__1,-1.2259563993,1.7732991405,-0.382213544,-1.033200047,-0.8045464040000001
ros_tale__18_36_0pq__2,-1.5439651959,1.8901954404999999,-0.5420833860000001,-1.203083779,-1.027962881
ros_tale__18_36_0pq__3,2.3911356788,0.5199964805,-0.9019318190000001,-1.047631244,-1.822559111
ros_tale__18_36_0pq__4,2.5205608995,-0.1252291885,-0.978678229,-0.9799620080000001,-1.8339119460000002
ros_tale__18_36_250pq__1,2.2744177684,0.2001295605,-0.005369643,-0.89488495,-1.582897443
ros_tale__18_36_250pq__2,2.3954084461000003,0.3145462505,-0.064190333,-0.9689770120000001,-1.551063957
ros_tale__18_36_750pq__1,-1.2356020708,2.7541375705,-0.309088118,-0.641609003,-1.232460602
ros_tale__18_36_750pq__2,-1.5042201755,2.9135010805,-0.372622335,-0.582725383,-1.01042452
ros_tale__19_91_0pq__1,-2.9404004285000003,2.2320619905,-0.23483228,-1.900315751,-0.9133406140000001
ros_tale__19_91_0pq__2,-3.4295908013,2.2780684605,0.01306669,-1.906916504,-1.084211844
ros_tale__19_91_250pq__1,-1.3175718334,1.9805314305000001,0.075776224,-1.496060902,-1.6431339660000002
ros_tale__19_91_250pq__2,-0.5680527463,1.7414405405000002,0.068376722,-1.77884102,-1.06183869
ros_tale__19_91_750pq__1,-1.7427653777,1.4602028705,-0.118729415,-1.362481013,-1.166982912
ros_tale__19_91_750pq__2,-2.0974837282,1.6580396405000002,0.111280638,-1.310339443,-1.430605812
ros_tale__19_91_750pq__3,-0.2828154103,1.0925334905,0.343615756,-0.630128715,-0.857293548
ros_tale__19_91_750pq__4,0.3775428176,1.5365944505,0.172685795,-0.791538139,-1.090820782
ros_tale__21_97_0pq__1,-1.9745077304,0.4439422705,-0.8899165450000001,0.808790208,-1.582087353
ros_tale__21_97_0pq__2,0.0631904929,0.6064538405000001,-0.9428691790000001,-0.15626136300000001,-2.352628693
ros_tale__21_97_250pq__1,-0.1181049549,0.7054325005000001,-0.635104502,0.052103735000000005,-1.717284403
ros_tale__21_97_250pq__2,1.6262492033,0.6404308405,-0.799414269,-0.18145813,-2.137418945
ros_tale__21_97_750pq__1,-0.4180683939,0.7030084305000001,-0.072867559,0.812325618,-1.702866072
ros_tale__21_97_750pq__2,2.60338218,0.6450445005000001,-0.48174240100000004,0.179824972,-1.776647954
ros_tale__25_111_0pq__1,-2.4367880744,0.8374421805000001,-1.21115912,-0.8299582590000001,-2.170846832
ros_tale__25_111_0pq__2,-0.012065586900000001,0.6047466205,-0.641284815,-0.8454112730000001,-1.7495559250000001
ros_tale__25_111_250pq__1,-3.1859859118,0.6545099405,-0.742607825,-0.647607354,-1.80928438
ros_tale__25_111_250pq__2,0.0699013788,0.8482260005000001,-0.6414135480000001,-0.612683498,-1.456714509
ros_tale__25_111_750pq__1,0.8118241845,0.7942792705,-0.45178036600000004,-0.618440988,-1.702342755
ros_tale__25_111_750pq__2,0.7160924243,0.7424225705,-0.38137453600000004,-0.6966102150000001,-1.53186881
ros_tale__29_119_0pq__1,0.7733677599000001,0.7792263905,-0.49635308100000003,-0.240071578,-1.6877641570000002
ros_tale__29_119_0pq__2,-0.8013837878000001,1.3055288704999999,-0.414540518,-0.594975123,-1.542531759
ros_tale__29_119_250pq__1,0.2003581727,1.0772045805000001,0.08799493900000001,-0.596275301,-1.7949912010000002
ros_tale__29_119_250pq__2,1.0913452303,1.1661538005,-0.139174718,-0.163952428,-2.246159247
ros_tale__29_119_750pq__1,1.228632542,0.9869135805,0.326526981,-0.109945651,-1.473158215
ros_tale__29_119_750pq__2,0.1982492405,1.0560480905,0.24500264300000002,-0.35768003600000003,-1.563220838
ros_tale__ALE4_0pq__1,2.2096610544,0.5452677005000001,-0.5174811460000001,-0.654336129,-1.662769905
ros_tale__ALE4_0pq__2,2.0193656447,0.5899889605,-0.6252150310000001,-0.677531934,-1.6886823290000001
ros_tale__ALE4_250pq__1,4.3352982134,1.7639700305,0.66085368,-0.275686384,-0.39875870500000005
ros_tale__ALE4_250pq__2,4.3625392487,1.8227667305000002,0.581072911,-0.23889179400000002,-0.391051107
pcoli__atASMT_325G__1,3.6619523825,0.6692543305,-0.328763648,-0.460226424,-0.375586866
pcoli__atASMT_325G__2,3.440065385,0.6262922405,-0.22581836,-0.44076187600000005,-0.139513182
pcoli__bpTDC__1,2.4268507454,0.5370968705,-0.30362727100000003,-0.39054706100000003,-0.192505427
pcoli__bpTDC__2,2.7004053276,0.3573922605,-0.466252272,-0.33950688700000003,-0.287342484
pcoli__BRCA__1,1.7681751077999999,0.5538590105,-0.34830946700000004,-0.43615873400000005,-0.742257107
pcoli__BRCA__2,1.5244053534000002,0.5522155405,-0.439311086,-0.46865413,-0.528628479
pcoli__BRCActrl__1,1.9109887285,0.5276755505,-0.099698856,-0.403988891,0.041732112
pcoli__BRCActrl__2,1.9535174031,0.6049157105,-0.018491555,-0.444489053,-0.009058026
pcoli__BRCAswap__1,3.3894592302,0.9031248405000001,-0.31817842700000004,-0.5007945340000001,-0.30633518
pcoli__BRCAswap__2,3.6659501174,1.0113548505,-0.088086921,-0.5053284840000001,-0.41369292
pcoli__btAANAT__1,3.2890785593,0.8176791205,-0.33514033800000004,-0.466470657,-0.530712176
pcoli__btAANAT__2,3.2767653423,0.9338418305,-0.251136123,-0.37675922300000003,-0.49929856800000005
pcoli__btASMT__1,2.922275126,0.7990074705,-0.479473393,-0.500119204,-0.7642572980000001
pcoli__btASMT__2,3.206565387,0.7737543805,-0.399955541,-0.415345976,-0.49129162200000004
pcoli__CC1__1,4.6754514144,1.1088420905,-0.23696614400000002,-0.511825053,-0.09940512200000001
pcoli__CC1__2,4.289307294,1.1455441305,-0.277143817,-0.31485701400000005,-0.088428562
pcoli__ccCOMT__1,3.380825913,0.8000146505,-0.31692591000000003,-0.482160317,-0.461004332
pcoli__ccCOMT__2,2.9988463748000003,0.7623968905,-0.28475195000000003,-0.40976297300000003,-0.395356676
pcoli__ckDDC__1,3.902725842,1.1361739405,-0.156980267,-0.630122988,-0.034457273000000004
pcoli__ckDDC__2,3.9941506238,0.9121630105,-0.241532919,-0.638148942,0.106596071
pcoli__CNTF_belt__1,2.6636292413,0.6990765505000001,-0.292139945,-0.298386825,-0.43270168800000003
pcoli__CNTF_belt__2,2.2815508627,0.8098929905000001,-0.323352866,-0.38006166300000005,-0.33128528
pcoli__cobPNMT__1,3.0614970307,0.7966773405,-0.332021883,-0.40089768800000003,-0.34578115800000003
pcoli__cobPNMT__2,2.873049316,0.8373195205,-0.24379054300000003,-0.42101342,-0.385734679
pcoli__cvPhhB__1,2.9377622146,0.6517277605,-0.200654043,-0.5254932990000001,-0.422204389
pcoli__cvPhhB__2,2.9590886249,0.8474769405,-0.009921885,-0.743997498,-0.41771204300000003
pcoli__ggAANAT__1,3.0668278481,0.6706921305,-0.37985571,-0.46272072300000006,-0.602886508
pcoli__ggAANAT__2,3.4204617747,0.6354542105000001,-0.329672731,-0.420530377,-0.49507383600000004
pcoli__ggTPH__1,2.8168674998,0.7243438005,-0.38374098700000003,-0.454985071,-0.40644334800000004
pcoli__ggTPH__2,2.5778760708,0.6089562705,-0.294379068,-0.497514312,-0.5293039930000001
pcoli__hsAANAT__1,5.5518704255,1.3079358405,0.065504884,0.022332146,0.124386009
pcoli__hsAANAT__2,5.2933854722,1.2121225205,-0.05685959,-0.17518171200000002,0.23244687300000003
pcoli__hsASMT__1,2.9821984575,0.7963707005,-0.39484766600000004,-0.48296065600000004,-0.466290847
pcoli__hsASMT__2,2.5446362959,0.7938275305,-0.29175531200000004,-0.402594561,-0.442876888
pcoli__hsPNMT_mb__1,3.349366898,0.7458014705,-0.315883829,-0.3763032,-0.203364223
pcoli__hsPNMT_mb__2,3.2809076109,0.6786257305000001,-0.374576028,-0.42449361100000005,-0.445685319
pcoli__hsTPH__1,1.7597067273,0.7018809005000001,-0.671079551,-0.43643012200000003,-0.775108326
pcoli__hsTPH__2,1.6911377231,0.7437341905,-0.23470458800000002,-0.5736641880000001,-0.6344708920000001
pcoli__hsTPH_E2K__1,2.7847396817,1.0001173505,-0.321953176,-0.125359269,-0.108601234
pcoli__hsTPH_E2K__2,2.9016365399,0.9145897605000001,-0.208245331,-0.087385535,-0.022009346000000003
pcoli__hsTPH_E2K_N91I_P99C__1,2.3020087427,0.6942291205000001,-0.8483595570000001,-0.329506452,-0.5777377
pcoli__hsTPH_E2K_N91I_P99C__2,2.3583533127000003,0.5844933105,-0.457226489,-0.42721245100000005,-0.6967792700000001
pcoli__hsTPH_N158trunc__1,2.3313845887,0.4823411005,-0.28772279100000003,-0.040118541,0.131913569
pcoli__hsTPH_N158trunc__2,2.2322964847,0.5149772805,-0.370168655,-0.089151637,0.06480649100000001
pcoli__hsTPH_N174trunc__1,2.8996211479,0.9660039205000001,-0.293339108,-0.45094076,-0.38217247400000004
pcoli__hsTPH_N174trunc__2,2.4977441207,0.9513402905,-0.15691122,-0.25446565200000004,-0.17858785400000002
pcoli__hsTPH_Ntermtrunc__1,3.458655951,0.7122933705000001,0.404737514,0.081208522,0.107919575
pcoli__hsTPH_Ntermtrunc__2,3.5553511892,1.0432733905,0.142643855,-0.36300764,-0.21716458200000002
pcoli__hsTPH1__1,4.161908483,0.9217231605,-0.327884926,-0.457813974,-0.35876935400000004
pcoli__hsTPH1__2,3.9973769848,0.9586143305,-0.267125117,-0.416483586,-0.295762937
pcoli__MBP__1,0.13339209600000002,0.1595120605,-0.23850702000000001,-0.911700291,-0.608831683
pcoli__MBP__2,0.0687272247,0.6159058705,-0.26756397800000004,-0.326153116,0.050177144
pcoli__msCOMT__1,1.1687876632,0.5981123105,-0.38126445000000003,-0.417527969,-0.6632454630000001
pcoli__msCOMT__2,1.0085457741,0.5746776205,-0.48882388400000004,-0.350991349,-0.701190616
pcoli__ocAANAT__1,3.0841000059,0.7269591305,-0.592812939,-0.39319892100000003,-0.6899851730000001
pcoli__ocAANAT__2,3.2047633111,0.7309984305,-0.309297751,-0.40912006900000003,-0.5841863340000001
pcoli__osTDC_K374H__1,3.1578759701,1.0770752805,0.11189831900000001,-0.486733729,-0.04530343
pcoli__osTDC_K374H__2,3.2796845719,1.1759061505,-0.061642522000000005,-0.540014471,-0.041043006
pcoli__osTDC_K374L__1,0.6735035051,0.4383061205,-0.34610837,-0.341437437,-0.38768525800000003
pcoli__osTDC_K374L__2,1.0176664279,0.4410254705,-0.15453107900000002,-0.278014552,-0.13071592
pcoli__osTDC_K374Q__1,3.4588726052,0.7596005205,-0.36006045400000003,-0.554256646,-0.33364773600000003
pcoli__osTDC_K374Q__2,3.5334922762,0.7697240405,-0.356936847,-0.5038226680000001,-0.31980368200000003
pcoli__osTDC_L360V__1,2.1743946174,0.6877168705000001,-0.412320246,-0.557847917,-0.45595083000000003
pcoli__osTDC_L360V__2,1.9444301618000002,0.5522349105000001,-0.12325081,-0.462101802,-0.212597003
pcoli__pmTPH__1,1.0819914058,0.5291822105,-0.500507546,-0.361514938,-0.9139340920000001
pcoli__pmTPH__2,1.1192667715,0.49156044050000003,-0.48300454600000003,-0.25580899,-0.42606329800000003
pcoli__RFC__1,2.106760272,0.5521501105000001,-0.580585782,-0.39788874500000004,-0.76915454
pcoli__RFC__2,1.7256971885999999,0.5212746905,-0.48589958,-0.392249092,-0.666941014
pcoli__RFCctrl__1,5.7694529241,1.1187324005,-0.06636140800000001,-0.444479887,0.190164465
pcoli__RFCctrl__2,5.9405990623000005,1.1333535605,-0.0061943,-0.440878498,0.264063895
pcoli__RFCnopause__1,5.2706906628,1.2291629305,0.229744634,-0.286424479,0.14962983400000002
pcoli__RFCnopause__2,5.5782778351,1.1473776305,0.07081828700000001,-0.08273235300000001,0.208487836
pcoli__RFCpluspause__1,4.8843399856000005,0.9082873505,0.041044338,0.15455127,0.260984103
pcoli__RFCpluspause__2,4.9181481774,0.9619706405,-0.115756547,0.07042016200000001,0.19914319200000002
pcoli__rnCOMT_sol__1,5.4121542422,1.2375582305,0.180632767,-0.172748066,0.133433879
pcoli__rnCOMT_sol__2,5.5005002765,1.2788173805,0.125427222,-0.433783454,0.10636835700000001
pcoli__rnPNMT__1,0.4741610129,0.6261207705,-0.584453022,-0.317963561,-0.6959267490000001
pcoli__rnPNMT__2,-0.0223526432,0.4868435105,-0.425951742,-0.187636618,-0.40859213800000005
pcoli__rnTDC__1,2.2396975653,0.5758106205,-0.26445898900000003,-0.426911403,-0.560252614
pcoli__rnTDC__2,2.120511426,0.6410349405,-0.515140523,-0.374873799,-0.578281946
pcoli__rnTDC_trunc__1,2.0456648066,0.5792719905,-0.044874911,-0.404417173,-0.22980050100000002
pcoli__rnTDC_trunc__2,1.8079253281,0.5999346605,0.09402653600000001,-0.444723462,-0.11936218600000001
pcoli__saCOMT_T2A__1,3.2333130386,0.6176646705000001,-0.35932551500000004,-0.428602874,-0.303700511
pcoli__saCOMT_T2A__2,3.1292840744,0.6033734105,-0.309686605,-0.37812269,-0.426748308
pcoli__sfCOMT__1,2.1767218388,0.7743526605000001,-0.7749173530000001,-0.449602194,-0.711600063
pcoli__sfCOMT__2,2.0729082237,0.7894435105000001,-0.677453651,-0.503153504,-0.611705289
pcoli__sgAANAT_D63G__1,2.9896086958,0.6656604705,-0.36591535000000003,-0.504442709,-0.581066769
pcoli__sgAANAT_D63G__2,2.2057877256,0.7300469205,-0.49345043800000005,-0.505781927,-0.5829936130000001
pcoli__ssDDC__1,2.5392695519,0.7458257605,-0.43340725500000005,-0.487620437,-0.575091325
pcoli__ssDDC__2,2.6940275578,0.7456485105,-0.226611788,-0.440656914,-0.285772236
pcoli__TP53B__1,3.8646476533,0.6827525005,-0.37652147300000005,-0.37519571700000004,-0.290203366
pcoli__TP53B__2,3.7429769608,0.7088832005,-0.17163325200000001,-0.39368933300000003,0.020362978
pcoli__WT__1,3.937038272,1.2003066405,0.558683546,-0.017957380000000002,0.33845054500000005
pcoli__WT__2,3.8009486614,1.2205432305000001,0.519651276,0.065247204,0.299287668
cck__glu_ale4__1,2.7321213935,0.2991581205,-0.24601502800000002,-0.359452357,-0.447853119
cck__glu_ale4__2,3.4794165261,0.8457935705,-0.6627325940000001,-0.830568478,-1.4270990669999999
cck__cck_ale1__1,3.5256531641,0.9376361605,-0.689509755,-0.9610595980000001,-1.480592885
cck__cck_ale1__2,4.0133335891,0.8203273205,-0.8489154350000001,-0.9317755310000001,-1.216034535
cck__cck_ale2__1,3.0628071576,0.9449342505,-0.7269177760000001,-0.968537508,-1.6254658960000001
cck__cck_ale2__2,2.9294700428000002,0.9292420505000001,-0.708200752,-0.9813371310000001,-1.445661058
cck_pgi__gmos_delpgi__1,-0.4816199908,0.5016384905,-0.302049442,-0.462809046,-0.40470685900000003
cck_pgi__gmos_delpgi__2,0.47637041900000004,-0.3405302935,0.164904945,-0.16406430800000002,0.145869612
cck_pgi__pgi_ale1__1,1.3177096842,0.0374207305,-0.15765975100000001,-0.428273263,-0.342207317
cck_pgi__pgi_ale1__2,2.9974646437,0.6792353105000001,-0.41092528300000003,-0.763997408,-1.021053178
cck_pgi__pgi_ale2__1,2.3873692292,1.0041483005,-0.305520405,-0.7069345330000001,-0.629077643
cck_pgi__pgi_ale3__1,1.7936878755999999,0.19030727050000001,-0.25684719100000003,-0.32058263600000003,-0.318526505
cck_pgi__pgi_ale3__2,2.0403694786,0.6834131505000001,-0.635214614,-0.846577046,-1.26086265
cck_pgi__pgi_ale4__1,1.0205034447,0.3345673205,-0.8044698330000001,-0.45959830300000004,-0.48744210400000004
cck_pgi__pgi_ale4__2,1.4476849984,1.0274312805,-1.263713494,-1.119133921,-1.649484194
cck_pgi__pgi_ale4__3,1.4737225062000001,1.0774835605,-1.318819691,-1.059300256,-1.55488845
cck_pgi__pgi_ale5__1,2.5404643713,-0.17168885050000002,-0.312378934,-0.22886420100000002,-0.31129315500000004
cck_pgi__pgi_ale5__2,2.7318459553,0.7748835405000001,-0.497924099,-0.698604067,-1.025699911
cck_pgi__pgi_ale6__1,2.4255542012,0.2935122705,-0.278191632,-0.39119517,-0.424701306
cck_pgi__pgi_ale6__2,2.8587239018,0.8145057605,-0.49694038500000004,-0.8692978560000001,-1.020861889
cck_pgi__pgi_ale7__1,2.2431343178,0.3666166205,-0.45661164,-0.355468852,-0.31175272
cck_pgi__pgi_ale7__2,2.1705036022,0.8448008005000001,-0.663632043,-0.788864768,-0.8324442660000001
cck_pgi__pgi_ale8__1,2.6632430109,0.10503586050000001,-0.21396136600000001,-0.15190588100000002,-0.538911786
cck_pgi__pgi_ale8__2,2.9288895570999998,0.8114090105,-0.37921604200000003,-0.5813522750000001,-1.26086424
cck_sdh__gmos_delsdhCB__1,2.9451959243,1.5549643605,0.35085707200000005,-2.153072614,-0.24300701100000002
cck_sdh__gmos_delsdhCB__2,1.0648620306,1.4012877505,0.47935708,-1.833458404,-0.102297338
cck_sdh__sdh_ale1__1,4.6242914094,1.3336834204999999,-0.492401397,-0.8717332860000001,-0.7171188430000001
cck_sdh__sdh_ale1__2,4.8171282144,1.2073132705,-0.441094207,-0.832016394,-0.8071802530000001
cck_sdh__sdh_ale2__1,3.7915065306,1.1260413405,-0.273416435,-0.8793918270000001,-1.072200031
cck_sdh__sdh_ale3__1,4.0549872818,1.1337706605,-0.22434477600000002,-0.78100001,-0.887209702
cck_sdh__sdh_ale3__2,3.5823282067,1.1215566605,-0.5223422710000001,-0.942097155,-0.9272767110000001
cck_sdh__sdh_ale3__3,3.7804222036,1.1152768005,-0.622436379,-0.891283338,-1.107593843
cck_pts__gmos_delptsHIcrr__1,-0.9601871684000001,1.1306458605,-0.885517015,-1.367867184,-0.460248961
cck_pts__gmos_delptsHIcrr__2,-1.2176210631,1.0545355205,-0.879862447,-1.12302913,-0.358097745
cck_pts__pts_ale1__1,4.228369103,1.2909737205,-0.5757005580000001,-0.9976202350000001,-0.336265003
cck_pts__pts_ale1__2,4.0905400821,1.2876690405,-0.610300189,-0.9334525690000001,-0.168387633
cck_pts__pts_ale2__1,2.959323501,0.7395174705,-0.7199509380000001,-1.367776943,-1.33272521
cck_pts__pts_ale2__2,3.2047097877,0.7051169605000001,-0.579310274,-1.4130985740000002,-1.461867221
cck_pts__pts_ale3__1,4.2031172439,0.9038932605000001,-0.8241369460000001,-1.120795099,-1.300898759
