,A,CadC,ArcA,Lrp,OmpR,gadE,GadX,hns
ecoli_00511,0.8193926205000001,0.7602013575000001,0.9089738660000001,-2.095898211,1.1372024545000001,-3.793410674,-3.0886637055,1.35846915
ecoli_00512,0.7858219556,0.7570350745000001,0.9448164760000001,-2.000366423,1.1375146935,-5.082718533,-3.5597368545,1.3203357900000001
ecoli_00513,1.2291953085,0.8456494545000001,1.9375935260000001,-2.159298476,0.6819763845,3.521216148,0.3395115725,0.34927395
ecoli_00514,1.2584480466999999,0.9417613955,1.987175686,-2.150713769,0.7392622945,3.549848118,0.37265735450000004,0.39115786
ecoli_00515,0.1736096023,1.6243153755000002,0.7711966060000001,-0.6820185790000001,1.2485751345,-3.494465259,-2.1483377385,0.36855357
ecoli_00516,0.1894416247,1.4823236735,0.6683309540000001,-0.6835790350000001,1.2663755165000001,-3.503719477,-2.2895358315,0.40012365
ecoli_00517,2.1606547823,0.19677347350000002,0.066647027,-0.049447399999999996,-1.5070174564999999,-4.941889273,-2.2455441475,0.6429495
ecoli_00518,1.5192557915,-0.2678796355,-0.139444285,-0.24208123,-1.3148047775,-5.12399319,-1.8727066085000001,0.44969231
ecoli_00519,1.8034847757999999,-0.31704405350000003,0.7034926290000001,-0.596276773,0.2033678645,-4.535738078,-1.2025628515,1.01343777
ecoli_00520,1.0050090101,-0.8465439445,0.510520804,-0.606237278,-0.0047898195000000005,-4.994348501,-1.5062737605,0.99222908
ecoli_00521,1.1437684423,-0.9907852875000001,0.5737665230000001,-0.7501787390000001,0.3417122735,-4.952296715,-1.5493173355,1.32581989
ecoli_00522,0.9482878035000001,-0.5537967955,0.650774197,-0.6814209360000001,0.0940607615,-4.341915094,-1.1862457255,1.5261695
ecoli_00523,1.1292645502,-0.0944987775,0.334286132,-0.9504560350000001,-0.3126644155,-4.502921722,-1.1853379795,1.32236513
ecoli_00524,1.5396179586,0.0375965305,0.261113048,-0.2305159,-0.1706896085,-2.972170773,-1.1964541345,0.75530452
ecoli_00525,2.1264953068,-0.2876405355,0.240423778,-0.17591846,-0.19114975350000002,-2.544612629,-1.0649069425,0.84317699
ecoli_00526,1.9668296238,0.4358351715,0.257043055,-0.2965743,-0.2867428675,-2.886329299,-0.9070409075,0.79641973
ecoli_00527,2.0890978259,0.0940788225,0.21156323800000001,-0.32117841,-0.3781664185,-2.4263452770000002,-0.9347984775,0.80001228
ecoli_00528,2.8112107681,1.5395252515,0.383409127,-0.895111893,-0.6117768635,-2.746269034,-1.3658654385,0.31350032
ecoli_00529,2.5704571429,1.5153379955,-0.29952612700000003,-1.737699315,-1.1555620115,-2.582439775,-1.4859137685000001,-0.02782439
ecoli_00530,2.9846537888,1.1811435855,-0.94411497,-1.6833376370000002,-1.3528194345,-3.337979519,-1.6589892695000001,0.08685863
ecoli_00531,2.5612859121,1.0551733875,-1.248649327,-2.316047306,-2.0293701275,-3.208468321,-2.1241408185,-0.49775873000000004
ecoli_00532,2.5918295064,0.8871716185,0.5494004290000001,-0.734570159,-0.2719681185,-4.23565848,-3.9744495785,1.42443941
ecoli_00533,2.4719231993,1.1854957025,0.7754563160000001,-0.761658111,0.057455609500000004,-4.321794532,-3.2141905515,1.49155281
ecoli_00534,2.1485103294,0.6699921245,0.695047587,-0.8394056560000001,-0.2639019815,-4.710213282,-3.6454655985,1.44866504
ecoli_00535,2.2416075027,1.3581675385,0.903529596,-0.7554964460000001,0.1207821595,-4.012728856,-3.0571738275,1.62702083
ecoli_00536,3.271725191,1.2488542905,-0.0036125550000000004,-0.808046189,-0.5262212645000001,-3.127062227,-3.2228566785,0.54081377
ecoli_00537,3.3093775390999998,1.0190131585,0.16108550400000002,-0.512217975,-0.4933480465,-3.053085361,-2.5558169815,0.48600325
ecoli_00538,2.9996980343,1.1270113525,0.20020821100000002,-0.47461469300000003,-0.5645627415000001,-3.940481967,-3.7229127925,0.52912561
ecoli_00539,3.4015414371,1.2546511575000001,0.221042754,-0.4357486,-0.3457720355,-3.81015798,-3.7395608435,0.7043804
ecoli_00540,3.255726783,1.3517645615,0.22423083500000002,-1.494754572,-0.7109776945,-3.715126001,-2.4181037995,0.05035374
ecoli_00541,3.2476506893,1.4590440525,0.43619118300000004,-1.316425476,-0.6855604535,-2.734325444,-2.1586707725,0.06585657
ecoli_00542,2.6859386826,1.5336472945000001,0.257730731,-1.490609592,-0.5536962905,-3.607673039,-2.4567430605,0.08244431
ecoli_00543,2.7535700522,1.5488905284999999,0.5135476840000001,-1.471973372,-0.46335067150000003,-3.710809367,-2.5681765655,0.06150486
ecoli_00544,2.5580841878,0.6946503895,0.12783092100000001,-1.527542005,-0.4968395995,-4.91359723,-3.3979328245,0.22406956
ecoli_00545,2.136151745,1.1185787785,-0.092230409,-1.645324409,-0.6864086805,-4.308340428,-3.1404112915,0.01661359
ecoli_00546,1.2237883648,-0.1121996105,-0.14357819900000002,-1.678068745,-0.42086532050000003,-3.82576783,-3.2353385755,1.31938493
ecoli_00547,1.1728734992,0.0393441295,-0.18103812400000002,-1.718998047,-0.4211389655,-4.060129629,-3.4904977335,1.24802713
ecoli_00548,1.2364861074,0.09983789750000001,-0.276094987,-1.8352499290000002,-0.4400979635,-3.703154049,-3.5289851855,1.00736174
ecoli_00549,0.9321528906000001,-0.1490350665,-0.28364754400000003,-1.786663477,-0.33843450950000004,-4.9044134580000005,-3.8991743545,1.09908479
ecoli_00550,1.2485154539,-0.30252403450000004,-0.385375122,-1.72796102,-0.3674782145,-4.613589544,-3.8388878245,1.09254649
ecoli_00551,1.4938626049,-0.28794244150000003,-0.302820358,-1.7236913839999999,-0.3389386875,-4.708036574,-3.6982202705000002,1.38806858
ecoli_00552,1.1604034842,0.8125330485000001,-0.158081835,-1.211982991,-0.49436997450000003,-3.434280375,-3.5784519905,0.73973953
ecoli_00553,1.05609373,0.7119052805,-0.326010792,-1.3472629839999999,-0.6613317755,-4.001447242,-3.5249896035,1.05477262
ecoli_00554,1.2329098039,0.9393720235,0.12303699200000001,-1.33030413,-0.0599289155,-3.315996589,-2.9799758935,0.98252839
ecoli_00555,0.787198959,0.8781290385,0.172556438,-1.254761602,0.0871951245,-3.6941501910000003,-3.4182113965,1.22590753
ecoli_00556,0.37196455230000003,1.0519019805,0.340269241,-1.2234490230000001,0.4504798165,-3.293685372,-3.3526316975,1.35560079
ecoli_00557,1.2647889512,1.1991496065,0.281019843,-1.5154520580000002,0.2388517745,-3.197814931,-2.6737957455,1.59672657
ecoli_00558,3.1612287703,1.1056797335,-0.537316428,-0.9081233510000001,-0.9815056675,-3.349726413,-2.3424051565,0.44638784000000004
ecoli_00559,3.073625236,1.1939507725,-0.43609835900000005,-0.9903019460000001,-0.8233307955,-3.854064811,-2.4473434335,0.33690615
ecoli_00560,2.3529957471,0.1704014405,-0.102851355,-0.5167432120000001,0.4461172425,-4.030777325,-2.5960978895,0.18500819999999998
ecoli_00561,2.1160734745,0.3634040025,-0.176020641,-0.5776650170000001,0.4255260605,-4.569882041,-2.4723414025,0.17453282
ecoli_00562,2.4655649817,-0.0751693585,1.3674984860000001,-0.37683329,1.7410838805000002,-5.79045536,-1.5289186055,1.23630888
ecoli_00563,2.2286686001,-0.6191378615,0.936573286,-0.36824514,1.4224337595,-3.9551491270000003,-1.9671963745,1.51723098
ecoli_00564,0.4737220137,-0.5425341135,0.391265266,0.02452012,0.47401226350000003,-5.328818889,-2.3886745925,1.11599795
ecoli_00565,0.46208294310000003,-0.4571790725,0.38658636900000004,0.03989264,0.4087111955,-5.670828407,-2.3452510405,1.00761418
ecoli_00566,1.6739003201,-0.3316116355,-0.03401531,-0.35072934,-0.1645234555,-5.352513185,-2.9117031725,1.8599309499999999
ecoli_00567,1.6125385430999999,0.1048224345,-0.068463514,-0.43471469999999995,-0.21765818750000002,-4.82690433,-2.6304047225,1.96775104
ecoli_00568,0.412120959,-0.7744327105000001,0.18575091400000002,-0.18387566,-0.0136001755,-5.134199446,-2.6228781684999998,1.34722826
ecoli_00569,0.6437829348,-0.5962894655000001,0.21141973400000003,-0.18186948,-0.0333499035,-5.6150576260000005,-2.8292612894999998,1.33282406
ecoli_00570,0.38147706740000004,-0.8476620555000001,0.15879195200000001,-0.3310511,0.7515747595000001,-6.000353454,-2.9949753125000003,1.06043573
ecoli_00571,0.6495687001,-0.7680529275,0.156995183,-0.28769541,0.8156543825,-5.810817146,-3.1344185115,1.0595746
ecoli_00572,1.2155219832,-0.0565724125,0.215164809,-0.31953937,-0.2708254905,-4.815012863,-2.9711011155,1.54486479
ecoli_00573,0.6592210381,-0.5260272535,0.319740371,-0.38048491,0.029663797500000002,-6.382403246,-3.5873388625000002,1.70512787
ecoli_00574,2.4698088913,-0.0975817875,0.43983647600000003,-0.5721116110000001,0.2290557035,-1.711678418,-3.3456958764999998,1.48876575
ecoli_00575,1.7579468335000001,-0.0046992685,0.392020733,-0.694359012,0.3939036555,-1.5790843730000002,-3.5571164655,1.49046411
ecoli_00576,1.0060769993,-0.0534731265,0.706101113,-1.247673151,0.35347008950000003,-5.076234947,-4.5613197255,0.42324306
ecoli_00577,0.73329982,-0.1168109925,0.620042288,-1.017907423,0.6923040855,-5.528366479,-5.1711501915,0.92268259
ecoli_00578,0.1224352583,0.38339552650000003,0.5387263680000001,-1.133742854,0.5932005885,-4.571916371,-4.8918322815,1.07680213
ecoli_00579,1.0391549367,-1.0448067625,0.9171451260000001,-1.2309957200000001,0.4938735415,-6.550910752,-5.5718622085,0.67513225
ecoli_00580,0.6756838388,0.3078117045,0.6481270760000001,-0.8953110120000001,0.1774513135,-3.96346874,-3.3025953445000003,1.0768153
ecoli_00581,0.7640308811000001,0.24629385150000002,0.445417956,-0.971223696,0.0925202165,-2.8695841150000003,-3.5582142915,0.95867048
ecoli_00582,0.48803488230000003,-0.3527262545,1.259036816,0.52490577,1.3234660575000001,-5.616908649,-1.4627465775,1.4037885700000001
ecoli_00583,0.6616782088000001,-0.4539267555,0.813995346,0.36177099,0.8835176765,-5.473890515,-1.7638707045,1.28308702
ecoli_00584,1.513530995,-0.2821188425,0.51610102,-0.18063335,-0.41598979350000004,-4.319590996,-1.8873082895,2.33533651
ecoli_00585,1.0689492708,-0.1531973765,0.602182045,-0.17650689,-0.0917576605,-4.042297888,-1.6278747955,2.38016355
ecoli_00586,0.887152142,-0.5062025155000001,0.44791902100000003,-0.16131298,-0.2669238805,-6.104684688,-2.9277499885,1.09876666
ecoli_00587,0.7274171664,-1.1018963605,0.7039331990000001,-0.01814422,-0.0935791655,-6.028090128,-3.4649916625,0.47334449
ecoli_00588,0.6497480631,-0.8561013145,0.720855298,-0.08565903,1.0768284255,-5.950049674,-3.2420310665,0.65640274
ecoli_00589,0.7041374439,-0.9526371815,0.650875576,-0.0522423,0.9807189155,-5.899798027,-3.2524732935,0.71332876
ecoli_00590,0.8537566423,-0.2225843905,1.546197726,-1.15562081,0.3895619275,-2.689233802,-0.1540184375,1.8309453100000002
ecoli_00591,0.8997332579,0.0037520465,1.584077686,-1.287140001,0.5229948585,-3.129174303,-0.1278749335,1.9450377699999999
ecoli_00592,2.2808135913,0.1843823285,0.19594456000000002,-1.146727265,0.4260437355,-4.191897541,-3.3681964765,1.9550789
ecoli_00593,1.8134649341,0.3389704975,0.08939118800000001,-1.042519202,0.4442481065,-3.746245587,-3.3037605515,1.2597828500000001
ecoli_00594,0.6350715432,0.4738512575,0.32206998800000003,-0.968609127,0.6090759255,-4.107124019,-3.4287406115,1.25077024
ecoli_00595,1.0560004663,0.6069698625000001,0.045230318000000005,-0.9814548620000001,0.6333345325,-3.9796604870000003,-3.4470534114999998,1.2731067600000001
ecoli_00596,0.7892415530000001,0.3423917375,0.17019406,-0.8692324100000001,0.16792983150000002,-4.68247241,-3.6226578985,1.08535662
ecoli_00597,1.2680021286,0.3671708865,-0.05540499,-1.274923334,0.3328173975,-3.333875937,-2.9531270085,0.94057974
ecoli_00598,1.0449757024,0.0211001635,-0.14625546,-0.39179945,-0.0243620885,-5.777759729,-4.9050272765,0.71112224
ecoli_00599,1.2981992387,-0.2548428835,-0.6842217220000001,-0.9349098520000001,-0.07375715050000001,-4.003164626,-4.0048811955,0.28246794000000003
ecoli_00600,2.8962839572,0.5762614215,-0.069939922,-0.534779118,-1.4451295705,-2.958803096,-2.0517769485,0.457156
ecoli_00601,2.7766854724,1.1774169265,0.521034976,-0.663013057,-1.3239891955,-2.967718675,-1.6066358835,0.14308002
ecoli_00602,2.366039756,1.5084996285,0.443479783,-0.953631497,-0.9128668615000001,-3.561006661,-1.5831603995,0.3752066
ecoli_00603,2.3892959724000002,1.2856253465,0.742704066,-1.310194488,-0.9064301005000001,-3.412346158,-1.5765802835,0.33776968
ecoli_00604,2.5016468681,1.3370244795000001,0.139308513,-0.644525101,-0.5292371515000001,-3.857238777,-1.5037909025,0.6383114400000001
ecoli_00605,2.645009536,1.8093578335,0.740062926,-1.159417647,-0.6280985665000001,-4.262255929,-1.9503798105,0.41755462
ecoli_00606,1.7939539808,1.1441821365,-0.25468864,-0.797058927,-1.9049382725,-3.5045741440000002,-1.4981825425,0.8766619999999999
ecoli_00607,1.4697300783,1.8355729025,-0.247761798,-0.664834806,-1.1735218105,-3.076272799,-0.2509316645,1.16672583
ecoli_00608,1.9902690376,1.3121960025,-0.042195750000000004,-1.455263908,-1.6108046704999999,-4.013662668,-1.4323782784999999,0.7972745
ecoli_00609,2.1330842253,1.8468593475000001,-0.40731054800000005,-1.424101167,-1.2235043955,-3.263460217,0.0991750825,0.95291099
ecoli_00610,1.1154924696,1.8033556705,-0.41696341600000003,-1.064509031,-0.9203871975000001,-3.838460908,-0.025950432500000002,0.9564236500000001
ecoli_00611,2.0348106326,2.9249299994999998,-0.277083305,-1.786087297,-0.7372251495000001,-1.839354475,1.1972189495,1.23767677
ecoli_00612,2.156688395,1.4882037985,0.11370136500000001,-0.52355104,-0.8399361405,-3.816203066,-0.7313023265,0.34154037
ecoli_00613,1.9608090859,0.3587457095,0.420637772,-0.5861448850000001,-0.5951374625,-3.5506581070000003,-1.3151044865000001,0.6891459
ecoli_00614,1.8995461907000002,0.8807872875,0.43312212200000005,-0.801511481,-0.2571240685,-4.108077441,-1.6900115035,0.41579742000000003
ecoli_00615,2.4189171341,0.5581623535,0.46302000600000004,-1.017915859,-0.6079173195,-5.890983191,-2.2332461635,-0.33381252
ecoli_00616,1.4328256832,0.7306730715,0.511094622,-0.8455171930000001,-0.0754808265,-4.295764246,-1.7592189115,0.61834977
ecoli_00617,1.3311227122,0.5835352355,0.425896441,-0.9345093310000001,-0.25814962950000003,-4.050683041,-1.9330542405000002,0.60806423
ecoli_00618,0.8675960501000001,-1.0124189745,0.19736424400000002,0.18244069000000002,-0.3015538575,-6.74345351,-2.6475817745,0.996396
ecoli_00619,1.065035962,-1.1322130405,0.210802772,0.18055084,-0.2654008395,-5.76180189,-2.7984093215,0.93869986
ecoli_00620,1.1296216608,-0.6172718505,2.048441456,-0.26686069,2.1712780045,-5.041399959,-1.2553336105000001,1.79554241
ecoli_00621,1.3850139585,-0.36562254450000004,1.990108766,-0.23508251,2.1447579575,-4.68842156,-1.3868966705,1.76221537
ecoli_00622,0.9290916035000001,0.1846752265,0.04498786,-0.33309309,0.1295252515,-5.184358047,-0.7419004645,0.04189433
ecoli_00623,0.8899534389,0.1524707095,0.103098007,-0.31404305,0.1570265805,-5.357932555,-1.0198579985,0.031098650000000002
ecoli_00624,1.1245498484,-0.2352972825,0.378559301,-0.38906226,0.23233380050000002,-6.107027061,-1.7779847755,0.01636934
ecoli_00625,0.562811762,-0.3925368705,0.36998961500000005,-0.37757788000000003,0.3750873765,-6.375469331,-1.9371830215,-0.03863184
ecoli_00626,1.5600263394,0.1497328935,0.19094988400000001,-0.6204219750000001,-0.0154608765,-6.275627435,-1.7559057325,-0.15486913
ecoli_00627,1.4421024879,0.17113037250000002,0.185832415,-0.567258162,-0.0948809865,-6.697336461,-1.8046749385,-0.18797906
ecoli_00628,0.8041535615000001,0.6749317165000001,0.7478487060000001,-0.9036069760000001,0.7685307865000001,-5.941481879,-1.3186881085,-0.37082708000000003
ecoli_00629,0.29354265620000003,0.7414142805,0.822133306,-0.991964715,0.9704715055,-5.876993345,-1.3980371565,-0.41566806
ecoli_00630,0.8181315293,-0.1037411815,0.57696863,-0.539931876,0.36769559350000003,-5.463173168,-1.2892895425,0.34131034
ecoli_00631,1.0653324912,0.11944046550000001,0.6370936500000001,-0.557142828,0.31474774850000004,-5.05443742,-1.1001593045,0.43697588
ecoli_00632,1.017471018,0.2338947415,0.323861084,-0.523184753,0.1641696575,-5.637590673,-0.8780488565000001,0.12777388
ecoli_00633,0.7868361093,0.0859099785,0.27958708600000004,-0.491167487,0.29233978850000003,-5.145764362,-0.9061736285,0.24692619999999998
ecoli_00634,0.8930628271000001,0.22765624850000002,0.367003185,-0.556873489,0.2513552405,-5.608244053,-0.7136407465,0.15977965
ecoli_00635,1.1462010418,0.1579576625,0.415723973,-0.6080028080000001,0.1977285725,-5.435490187,-0.7881754255000001,0.15604984
ecoli_00636,1.0535072995,0.26190822550000004,0.689232144,-0.5638607720000001,0.5045727305000001,-3.187101655,0.4112165655,0.28163042
ecoli_00637,1.3999894462,0.40980423050000003,0.49854365700000003,-0.500341994,0.5464359125,-4.530832409,0.0577450455,0.4350714
ecoli_00638,0.603318055,0.0118059315,0.207124303,-0.3547546,0.1412483825,-5.729895759,-0.8835074345,0.10507285
ecoli_00639,0.9009503950000001,0.0663767345,0.135602372,-0.35467996,0.0412165155,-6.199701546,-0.8495148525,0.12359447
ecoli_00640,0.7679945332,0.6266489205,0.64864206,-0.5368745070000001,0.5906137605,-2.749418926,0.9021210985,0.20161313
ecoli_00641,0.43565584630000004,0.3550583295,0.71046172,-0.621547233,0.8413805105000001,-3.303061857,0.2608462805,0.031313640000000004
ecoli_00642,0.7669973327,-0.0633533105,0.420432377,-0.533150032,0.1753122615,-5.62972488,-0.6152881945,0.37522121
ecoli_00643,1.2545048991,0.1797102025,0.47953411300000004,-0.57321679,0.3496050155,-4.508879621,-0.1810273415,0.46287082
ecoli_00644,0.94765737,0.0672548305,0.303324142,-0.556709336,0.1563007565,-4.7731133660000005,-0.2345993475,0.10402256
ecoli_00645,0.8051467227,0.1655182805,0.322389862,-0.534851739,0.1438203635,-5.04339438,-0.2718294825,0.11131192000000001
ecoli_00646,0.8454865471,0.2993966905,0.057619355000000004,-0.45095516,-0.051836123500000005,-5.091400292,-0.38195466450000004,0.0949116
ecoli_00647,1.1564428633000001,0.4278058475,0.277355495,-0.46322673000000003,0.1860374195,-5.181643575,-0.5703318585,0.18808276000000002
ecoli_00648,0.8931408447,0.2690714155,0.21586797400000002,-0.38989347,0.0611418025,-5.45858346,-0.8231911495,0.02941484
ecoli_00649,0.8525929603,0.2892379975,0.12626112,-0.41520188,0.0475235595,-5.318620666,-0.7648856265,-0.06818959000000001
ecoli_00650,1.0750398031,0.0277034985,0.11468483400000001,-0.42882312,0.1279344305,-5.037252537,-1.2314261445,0.11046797
ecoli_00651,1.0879142904,0.1025840585,0.070815561,-0.41234329000000003,0.07170618150000001,-5.352785848,-1.0611498335,-0.11812801
ecoli_00652,0.9457937775,0.7441687795,1.089893306,-1.237969803,0.7323579185,-3.6781155510000003,-0.5219423475,-0.19725606
ecoli_00653,1.0298081984,0.4805676365,0.903433806,-0.856101379,0.8189308355,-5.538108413,-1.3362748375,-0.08252239
ecoli_00654,1.0681958139,-0.0454369185,0.265788397,-0.49375391300000004,0.18527525150000002,-6.381093166,-1.2163589095,-0.05976733
ecoli_00655,0.9376808345000001,-0.041389983500000005,0.330022315,-0.532192863,0.1907881535,-6.177668717,-1.2138613505,-0.09576574
ecoli_00656,0.7090226524000001,-0.0595094845,0.040300772000000006,-0.486893911,0.0303393795,-5.505878696,-0.7954231305,-0.008111150000000001
ecoli_00657,0.8181262102,0.12694247050000002,0.12697175200000002,-0.45430517000000004,0.0610744825,-5.346107484,-0.7448340065,-0.00095964
ecoli_00658,1.204692554,0.0926331865,-0.175521843,-0.6235481620000001,-0.3435681995,-6.22886128,-0.7893894385,0.05740071
ecoli_00659,1.443643124,0.2016770785,0.09615961,-0.671038401,-0.055869748500000004,-5.748180837,-1.0176855745,0.02857757
ecoli_00660,1.0454621446,0.5389202815,0.526622704,-0.42704584,0.5042841485,-5.376863799,-0.9393758055,0.46607023000000003
ecoli_00661,1.0119673927,0.4882282355,0.628575133,-0.522097425,0.5419820545,-5.784740101,-0.8354934125,0.5321971600000001
ecoli_00662,0.9990922176,0.09621756050000001,-0.08709583800000001,-0.47675233600000005,-0.1114776175,-6.947829072,-1.6854202625,0.02676608
