,A,GlaR,RpoS,Crp,hns,Lrp
ecoli_00238,2.0554706441,0.7550391,0.915891192,0.144864783,0.30555157,-0.17410899
ecoli_00239,0.722129173,0.512066973,0.5594406820000001,0.252590313,0.30606739,-0.29801178
ecoli_00240,1.6383841793,0.699340061,0.625345122,0.223236343,0.2925336,-0.27174836
ecoli_00241,3.5689734123,1.540864569,1.221120712,0.33342218300000004,0.19869952,-0.38475493
ecoli_00242,4.7416736806,1.709754131,0.9668986020000001,0.264908103,0.51625692,-0.03855089
ecoli_00243,4.3935904419,1.699121718,1.011708712,0.307141653,0.5810062,0.01776822
ecoli_00244,0.8944908136,0.328108,-0.31484015,-0.057655873,0.61983432,-0.28835679000000003
ecoli_00245,3.4895278092,0.805093837,-0.48601730600000004,-0.070605865,0.49785502000000004,-0.39857271
ecoli_00246,1.3843880154,0.9566967110000001,0.652653732,-0.069139537,0.048606750000000004,-0.637938282
ecoli_00247,1.3401400642,0.609514632,0.6990012320000001,-0.022394787000000003,0.050707470000000004,-0.7121514
ecoli_00248,3.1613869679,1.670072322,0.720726312,0.401836273,0.52019294,-0.13741472
ecoli_00249,1.0309003364,0.541017065,0.672899162,0.24554710300000002,0.17950374,-0.551283626
ecoli_00250,1.1475849458,0.31601418400000003,0.514171322,0.412722073,0.30547714,-0.58050524
ecoli_00251,-1.720996132,-0.49315319500000004,-0.065868839,0.376783933,0.08149295000000001,-0.29434625000000003
ecoli_00252,-1.4002071662,-0.451880496,-0.171776657,0.375609213,0.07819712,-0.19569644
ecoli_00253,-1.8425651132,0.485178412,-0.002671377,0.029854537,0.12701641,-0.26436319
ecoli_00254,0.1988924839,0.943613604,0.191384187,0.109766425,0.18988008,-0.18312684
ecoli_00255,1.1248967258,0.33835368800000004,1.052987252,0.311947293,-0.43513029000000003,-0.614576156
ecoli_00256,1.9175609757,0.7439360490000001,1.117358552,0.19927317300000003,-0.40269031,-0.7606980680000001
ecoli_00257,1.2432257119,0.27420043,0.389226942,0.385079333,-0.48947408000000003,-0.5587764740000001
ecoli_00258,1.3648962536,0.54082671,0.314109252,0.334463263,-0.484848,-0.6404226040000001
ecoli_00259,2.2744079563,0.819647863,1.265058722,-0.0037122770000000004,0.07345819,-0.671023727
ecoli_00260,1.1220707057000001,0.5277019550000001,0.9722561120000001,-0.098690551,-0.21992352,-0.683802274
ecoli_00261,0.12184135180000001,0.602012016,0.063914889,0.272968543,-0.02049633,-0.18615218
ecoli_00262,-1.6567933171,0.625670809,0.36638761200000003,0.268494893,0.25204557,-0.11331335000000001
ecoli_00263,-1.1472937809000001,0.20263752100000001,0.43246427200000004,0.422197943,-0.22828669000000001,0.09720816
ecoli_00264,-1.1219768506,0.17324814500000002,0.389756152,0.567725263,-0.24107552000000002,0.19116583
ecoli_00265,2.5746644476,1.011799464,1.177584972,0.6961985230000001,0.43064452000000003,-0.26105259000000003
ecoli_00266,2.6777630159,0.813000657,1.115352902,0.736210653,0.43061774,-0.22935575
ecoli_00267,-3.7125796467,0.233152306,-0.068474823,0.5420487930000001,-0.1228372,0.10194157
ecoli_00268,-4.0563184084,0.11305240800000001,-0.114093364,0.5730386230000001,-0.14411113,0.11070787
ecoli_00269,-4.7959115307,0.076075372,0.653364402,0.911502773,-0.33168704,0.12408899
ecoli_00270,-4.6081065866,0.181564629,0.730860912,0.943276293,-0.32224971,0.04517944
ecoli_00271,-5.6571314727,-0.323137911,-0.6166222720000001,0.106685208,-0.14761467,0.05430786
ecoli_00272,-5.1539104559,-0.601782944,-0.36928399700000003,0.063971556,-0.25834116,0.12852993000000001
ecoli_00273,-1.4545673388,-0.037024737,0.204656004,0.821857583,-0.24344014,0.24063004000000002
ecoli_00274,-1.935375648,0.10289756600000001,0.245879587,0.648169773,-0.30493191000000003,0.21198176
ecoli_00275,-2.8341842129,0.040237052,0.5874251220000001,0.843077653,0.09664759,0.16018778
ecoli_00276,-2.6661267441,0.039942156,0.40229103200000005,0.8884085730000001,0.11471069,0.09342974
ecoli_00277,-6.8067887699,-0.27220234800000004,0.33760438200000004,0.348438943,0.38368973,-0.26808569
ecoli_00278,-7.0023998994,-0.20522108500000003,0.321729782,0.309908293,0.19188632,-0.15292358
ecoli_00279,0.4781902757,0.010409991,0.8863017320000001,-0.030941686000000003,-0.2405829,-0.17273662
ecoli_00280,0.9934430736000001,0.206967856,1.151312292,-0.041858422,-0.24703219,-0.30427998
ecoli_00281,-1.9072996106,-1.114932952,-0.870570438,-0.41418928400000005,-0.28858347,-0.963906997
ecoli_00282,-1.1466697896,-0.18180662900000003,-0.053842641000000004,-0.322180379,-0.13067377,-0.729987248
ecoli_00283,-2.4385789015,0.112906115,0.030154189,0.482338413,0.37821133,0.35550835000000003
ecoli_00284,-2.7068103364000002,0.286813877,0.189315261,0.519726133,0.46753616000000003,0.37793925
ecoli_00285,-6.2873867977,-0.7613554060000001,-0.9715555750000001,0.10509646700000001,-0.17973696,-0.08162854
ecoli_00286,-6.0536707687,-0.35785459999999997,-0.9203768010000001,0.09710128400000001,-0.1649194,-0.026731460000000002
ecoli_00287,0.6406827174,0.711000995,0.746716032,1.000412783,0.26459004,-0.16229624
ecoli_00288,0.294477935,0.604554981,0.640421412,1.013481493,0.21013319,-0.18057665
ecoli_00289,-4.4288398716,-0.343269427,-0.18854235400000002,0.44647993300000005,-0.13487912,0.51154067
ecoli_00290,-3.2025216553,-0.079342118,0.030013313000000003,0.618285233,0.26804332000000003,0.46337016000000003
ecoli_00291,-2.1213976938,0.356873551,0.41317053200000003,0.46214110300000005,-0.016185830000000002,0.21381844
ecoli_00292,-2.2373412852,-0.025184499000000003,0.44372140200000004,0.518639853,0.20783508,0.07591557
ecoli_00293,-1.3958382716,0.33660019100000005,0.9644070320000001,0.47472340300000004,0.03883352,0.04561992
ecoli_00294,-1.310354054,0.39082633,0.825257302,0.429799533,-0.11833546,0.05912618
ecoli_00295,-3.6052737957,-0.51791821,-0.490303827,0.026469302,-0.10067609,0.00533065
ecoli_00296,-3.0260159185,-0.636066998,-0.46322188700000005,0.09906102300000001,-0.15854421,-0.02938775
ecoli_00297,-1.4395599983,0.202133798,0.630730562,0.49321258300000004,0.08615909000000001,-0.01176607
ecoli_00298,-1.0497157706,0.43701046800000004,0.697185532,0.508607923,0.17780839,-0.09053855
ecoli_00299,-3.6026395204,-0.630744728,-0.7608141740000001,0.38566819300000005,-0.03505131,-0.03138267
ecoli_00300,-3.0431753436,-0.6657256220000001,-0.7927318760000001,0.362990173,0.106212,-0.04183174
ecoli_00301,-6.7150219844,-1.4242829860000001,-0.37281189800000003,0.36842613300000004,1.01159999,0.33323196
ecoli_00302,-6.5362517892,-0.84430274,-0.370992619,0.736125773,1.16864388,0.45691446
ecoli_00303,-1.2785766938,-0.261089087,0.04685425,0.553279673,0.29644117000000003,0.25037611
ecoli_00304,-1.384808197,0.28951895,0.363218242,0.42430167300000005,-0.12114934000000001,0.0773232
ecoli_00305,-1.7640138680000002,0.38766302700000005,0.414445702,0.904530523,-0.01798995,0.27674044000000003
ecoli_00306,-1.4610639704000001,0.125257394,0.635844992,0.929254393,-0.08386119,0.11631183
ecoli_00307,-2.4051602186,0.115957346,0.416631322,0.9289372330000001,-0.07937957,0.0553896
ecoli_00308,-1.7240573342,0.38119488300000004,0.349855482,0.9358953230000001,-0.04388363,0.03072981
ecoli_00309,-2.7213669982,0.152510694,0.27863103300000003,0.8647486830000001,-0.27269954,0.13318965
ecoli_00310,-2.5581978219,0.070433695,0.352076192,0.829767083,-0.26839107,0.08433547
ecoli_00311,-5.3972852769,0.052973904,0.081373631,1.000233243,0.2790379,0.06602767
ecoli_00312,-3.9588216948,0.597846219,0.289872226,0.9954071830000001,0.6530912600000001,0.06603256
ecoli_00313,-1.2373415943000001,0.306256753,0.434302342,0.503242803,-0.03241439,0.20875959
ecoli_00314,-1.5843694544,0.339670287,0.44545774200000005,0.5733612730000001,-0.01570513,0.22473191
ecoli_00315,-3.9532634036000003,-0.41259188500000005,-0.592986713,0.688985203,-0.48680802,0.09737311
ecoli_00316,-3.9139897472,-0.539602884,-0.6825730510000001,0.689163233,-0.47175727,0.07873335000000001
ecoli_00317,-3.3031884852,-0.15730301800000002,-0.48291984600000004,0.566404903,-0.77056655,-0.17023841
ecoli_00318,-3.0155618126,-0.317919153,-0.666881703,0.587592463,-0.69144047,-0.12017589999999999
ecoli_00319,-3.803279373,-0.54523416,0.230084175,0.10847917900000001,-0.34360699,0.08325838
ecoli_00320,-3.2428308433,-0.602056184,0.23440550300000002,0.14360144,-0.27949188,0.01536032
ecoli_00321,-3.6899072505,0.38653149600000003,1.010209612,1.042582673,0.1852025,0.33563127
ecoli_00322,-3.610215905,0.232162844,0.9647885620000001,1.027989663,0.27872811000000003,0.3669557
ecoli_00323,-4.6232431812,-0.454154131,0.378515502,0.09382866100000001,0.1055782,0.1244222
ecoli_00324,-4.4197299264,-0.418236694,0.446818512,0.13043923,0.15047999,0.10579559000000001
ecoli_00325,-3.9440587485,-0.395568525,0.523289032,0.057576022000000004,0.17891101,0.03817485
ecoli_00326,-2.651135439,-0.13661378200000002,1.140273702,0.46187418300000005,0.4724368,0.07670667
ecoli_00327,-5.0053748748,-0.5638877250000001,1.471336792,0.7723290730000001,1.72657098,0.44391536000000004
ecoli_00328,-4.7438831442,-0.677562662,0.989478182,0.495795953,1.6569929700000001,0.26528858
ecoli_00329,-5.2999089448,-0.49144487900000006,1.105704232,0.621328373,1.63065817,0.39307759000000003
ecoli_00330,-4.3029320488,-0.36476787800000005,1.308540662,0.486348433,1.5797009100000001,0.48729608
ecoli_00331,-5.0280463251,0.036191533000000005,0.864667662,0.13801763,0.47199175,0.48082097
ecoli_00332,-4.8214278332,0.024648908,1.044993532,0.15520324300000002,0.33791435000000003,0.52501042
ecoli_00333,-4.7589235153,0.046067875,0.8066634020000001,0.211227453,0.6051613,0.2120538
ecoli_00334,-4.937993052,-0.287897721,0.7939193720000001,0.156206473,0.62997982,0.28869409
ecoli_00335,-6.1927698677,-0.927661445,-0.18988374400000002,-0.23326590800000002,-0.24876196,-0.03178388
ecoli_00336,-6.6670544227,-0.8775059780000001,-0.012120128,-0.08594182800000001,-0.04567213,0.14208676
ecoli_00337,-6.0486369638,-0.341307699,0.380774492,0.027939159,0.31002717,0.29004413
ecoli_00338,-6.0184132336,-0.310317982,0.425706862,0.095125363,0.37485865,0.22931725
ecoli_00339,-7.0245022886,-0.703606602,-0.28424791600000004,-0.186683067,-0.14847092,0.058007199999999995
ecoli_00340,-6.9830865081999995,-0.816231664,-0.020286427000000003,-0.08065952300000001,0.11526704,0.10202989999999999
ecoli_00341,-7.2384472854,-1.1419035690000001,-0.353377109,-0.32169368600000003,-0.11060014,-0.03982716
ecoli_00342,-6.9644256208,-1.169157038,-0.353964906,-0.22926116100000002,-0.06236804,0.01314232
ecoli_00343,-6.1292359737,-0.506907588,0.292686165,-0.29073972200000003,-0.08895912,0.41260815
ecoli_00344,-6.3816506645,-0.905137984,0.284491559,-0.328630297,-0.17289961,0.28171779
ecoli_00345,-5.8455304751,-0.39580004500000004,0.461398122,-0.103214605,0.12530344000000002,0.28986345
ecoli_00346,-5.7013993932,-0.307244738,0.5234612820000001,-0.05797147800000001,0.13244052,0.30855238
ecoli_00347,-2.5908247839,0.14046528900000002,1.136906472,0.20789728300000002,-0.28339365,0.34940393000000003
ecoli_00348,-2.0852409354,0.306542745,1.106938532,0.288214413,-0.04200595,0.2045978
ecoli_00349,-4.7192634853,-0.242654949,0.8895994620000001,0.16856253300000001,-0.10517051000000001,0.35848346000000003
ecoli_00350,-4.6114513236,0.176346616,1.002864882,0.144982372,-0.02988282,0.50684359
ecoli_00351,-2.7841627307,0.211962957,1.666172602,0.495849313,0.38759555,-0.16785485
ecoli_00352,-5.2539205366,-0.439295462,0.761387542,0.08223337900000001,-0.08150225,0.20122215000000002
ecoli_00353,-4.0476115132,-0.12143635800000001,1.073754122,0.260077643,-0.17518016,0.42471604
ecoli_00354,-3.5867781049,-0.14052551700000002,0.9053895820000001,0.110092349,-0.09743219,0.37638763000000003
ecoli_00355,-1.7082311971,0.393288234,1.278137802,0.946417433,0.5349981500000001,0.21257669999999998
ecoli_00356,-1.8743747447999999,0.560928661,1.205160902,0.980365153,0.5423251,0.27375419
ecoli_00357,-1.6605616141000001,0.60853231,1.469231752,0.9986914830000001,0.44407603,0.4458261
ecoli_00358,-2.0549426181,0.517182625,1.445767052,0.9749593430000001,0.42163576,0.41603942
ecoli_00359,-6.2353897604,0.005487934000000001,0.914250742,0.830338573,0.22959915,0.55815454
ecoli_00360,-6.0754842224,0.119685944,0.839892022,0.926503413,0.36025737,0.62799598
ecoli_00361,-6.2213003682,-0.100772156,0.6100121420000001,0.8096897230000001,0.39006347,0.79791422
ecoli_00362,-6.5812256142,0.258077129,0.7799764520000001,0.9991721830000001,0.55723992,0.95693476
ecoli_00363,0.82266687,0.5862277330000001,0.780609612,-0.219087253,-0.0120513,-0.25888674
ecoli_00364,0.6847588362,0.5815343070000001,0.949769912,0.06872793,0.14660583,-0.03890048
ecoli_00365,-9.904327886899999,-2.034973912,-2.40001744,0.181883243,0.17684793000000001,-3.008981241
ecoli_00366,-9.5093316773,-2.96863366,-1.6442175950000002,0.46045822300000006,-0.06617892,-3.04641655
ecoli_00367,-7.9380514959,-1.983932969,-2.412374072,-1.466715649,-0.0631098,-2.751771626
ecoli_00368,-7.6086052897,-1.6298675450000002,-2.437496206,-1.564214307,-0.32598286,-2.736818597
ecoli_00369,-2.340825041,-0.122630022,0.113079119,0.10006032100000001,-0.04369507,-0.16459738000000002
ecoli_00370,0.2410039519,0.037590898000000005,0.5862508120000001,-0.24440689100000001,-0.28571884000000003,-0.37902998
ecoli_00371,-9.6183155896,-2.2525311820000002,-2.431478613,-0.15585906600000002,-0.19421414,-3.331796678
ecoli_00372,-9.4550119158,-2.5024896720000003,-2.200063945,0.12222331400000001,-0.0353843,-2.924358988
ecoli_00373,-7.4230461504,-2.294953643,-2.479313904,-2.568928611,-0.13490824,-3.234400994
ecoli_00374,-7.6377502407,-2.054820619,-2.4048321599999998,-2.37205329,-0.34945339000000003,-3.187440226
ecoli_00375,0.7605129648000001,-0.049210136,0.9038694920000001,-0.13952741600000002,-0.81376161,-0.605157371
ecoli_00376,0.1743384378,-0.256044039,1.065425372,-0.121563182,-0.79063607,-0.515767543
ecoli_00377,-9.0309394069,-2.140682435,-0.970301579,-1.138543574,-1.50652995,-2.036743429
ecoli_00378,-9.3073377937,-2.276509196,-0.922598691,-1.125744815,-1.61614049,-2.167946797
ecoli_00379,-9.2529737818,-2.630199714,-1.479011908,-0.616348749,-1.28142286,-2.415466852
ecoli_00380,-8.9804854515,-2.37049396,-1.453408986,-0.651084973,-1.2689553,-2.494355515
ecoli_00381,0.6276677448,0.388907217,0.855176342,-0.424559634,-0.72629409,-0.39921219999999996
ecoli_00382,0.5807570809,0.189896017,0.6537064220000001,-0.35219075800000005,-0.62723562,-0.596111169
ecoli_00383,-10.1222916646,-1.978323706,-1.312759304,0.17718560300000002,-1.3036713899999999,-2.613070847
ecoli_00384,-10.4760681555,-2.045478759,-1.226735445,0.253641923,-1.2589567,-2.593732105
ecoli_00385,-8.1807066909,-1.9370889290000002,-1.396097704,-0.8382274850000001,-0.51222599,-2.286276152
ecoli_00386,-8.0379701998,-2.010475247,-1.393840567,-0.903455694,-0.52900271,-2.3223952150000002
ecoli_00387,3.2695377389,0.347642859,0.6878804820000001,-0.296102011,-1.37249192,-0.7110936320000001
ecoli_00388,3.1311040323,0.56971538,0.7698332320000001,-0.23094071100000002,-1.3623085,-0.74030853
ecoli_00389,-10.7148766921,-2.180098281,-1.842582587,-0.708797459,-1.799592907,-2.247825273
ecoli_00390,-10.3078885643,-2.36886394,-1.756150681,-0.968107711,-1.44991356,-2.085224962
ecoli_00391,-8.0628873605,-2.806872052,-1.8498726840000002,-1.356589447,-1.928008924,-2.625730985
ecoli_00392,-8.669141677,-2.933965537,-1.789965745,-1.123683673,-1.997976621,-2.53850969
ecoli_00393,-7.9398849322,-0.863231293,-1.907963797,0.062207968,0.51599809,0.05014264
ecoli_00394,-7.8537648572,-0.653918957,-1.944972908,0.01735881,0.5427965,0.15686469
ecoli_00395,-7.7743905614,-0.36850636000000003,-1.438491919,0.43556652300000004,0.40571399,0.34877371
ecoli_00396,-7.3528172025,-0.5975839310000001,-1.5778546850000001,0.40063680300000004,0.33394832,0.27855391
ecoli_00397,-4.3819293025,1.055547614,-0.44932950800000004,0.37188534300000003,-0.14259705,-0.14284623
ecoli_00398,-4.1111224934,1.179277348,-0.22272809400000002,0.35534419300000003,-0.39243138,-0.28906252
ecoli_00399,-7.474911466,0.20626438400000002,-1.351382508,0.739618883,0.93068393,0.41202515
ecoli_00400,-6.4460769515,0.028172206,-1.53105376,0.562500333,0.78858715,0.31564227
ecoli_00401,-7.2541986472,-0.5281083710000001,-2.061404382,0.5847484430000001,0.69304108,0.41067581000000003
ecoli_00402,-7.3706002428,-0.9265615110000001,-1.997902988,0.18943374300000002,0.18212902,0.5526681
ecoli_00403,-8.0660459441,-0.093508983,-0.378401614,-0.071245341,-0.07231908000000001,0.28582806
ecoli_00404,-7.4794613982,0.327474857,-1.5208829650000002,-0.002275453,0.14985745,0.31464813
ecoli_00405,-6.8702786251,0.09487853,-0.88529355,0.515020333,0.56026191,0.48185567
ecoli_00406,-6.3094261014,-0.068408679,-0.702621626,0.5286701730000001,0.63790006,0.41281159
ecoli_00407,-6.1103194308,-0.8146039350000001,-1.400893626,0.349377103,-0.09473338,0.36526211000000003
ecoli_00408,-6.3467259562,-0.45107645900000004,-1.261976733,0.396319383,-0.046697550000000004,0.31662597000000003
ecoli_00409,-6.8274639369,0.013152214,-1.372628723,0.286434483,0.030417,0.19396614
ecoli_00410,-5.9579170233,-0.315780942,-1.5608087030000002,0.302318703,-0.12571678,-0.02294698
ecoli_00411,-7.4428725895,-0.6637881560000001,-1.931304048,-0.059878781000000006,0.47458269000000003,0.37995049999999997
ecoli_00412,-7.8826516094,-0.811315203,-1.859626883,0.027680622000000002,0.47728225,0.39448269999999996
ecoli_00413,-7.5177821963,-1.132458336,-1.888368872,-0.154360834,-0.03650874,0.42355381000000003
ecoli_00414,-7.4405490118,-0.732681617,-1.830199923,-0.04945323,0.0066776,0.40527485
ecoli_00415,-6.3406905434,0.171137441,-1.3972837359999999,0.164713793,-0.23480724,0.1537477
ecoli_00416,-6.9525695965,0.21847592200000002,-1.338729662,0.075804102,-0.02788202,0.22744643
ecoli_00417,-6.0167164334,-1.133548035,-1.9839582040000001,-0.056768665,0.50038513,0.43443466000000003
ecoli_00418,-6.3003764816,-1.2361622890000001,-1.9168988690000002,-0.10699186200000001,0.47754781,0.33584919999999996
ecoli_00419,-5.5688785969,-0.8679835650000001,-1.9041362620000002,-0.007091699000000001,0.04207809,0.44365641
ecoli_00420,-5.6765005499,-0.6010509310000001,-1.896623705,-0.044047578000000004,0.053441010000000004,0.44066302
ecoli_00421,-4.1660555004,0.214741553,-1.426807011,0.07381628,0.04597573,0.11084082
ecoli_00422,-4.1971722497,0.180380374,-1.401286403,0.140506256,0.01640223,0.10588531
ecoli_00423,-7.5783865691,-0.413420547,-1.486259717,0.119931675,0.7667340500000001,0.29849836
ecoli_00424,-7.5480504098,-0.5390102480000001,-1.602807011,0.10594186400000001,0.68958929,0.13746951
ecoli_00425,-7.0981374367,-0.7094783880000001,-1.7950013550000001,0.057352916000000004,0.30609926,0.4141574
ecoli_00426,-6.8020155433,-0.71402778,-1.947474307,0.174084083,0.39011684,0.43353771
ecoli_00427,-7.8487256246,-0.617973465,-1.652567464,-0.07088768,0.16214705000000001,0.45833565
ecoli_00428,-8.380851156,-0.576847487,-1.6748199380000002,0.028525377,0.30251183,0.50656561
ecoli_00429,-7.5409700907,-0.5377467690000001,-1.497790775,0.032825572000000004,-0.01743154,0.39724289999999995
ecoli_00430,-7.3440849263,-0.725750014,-1.530303604,0.037217243000000004,-0.03989757,0.4677558
ecoli_00431,-6.9868339347,0.294472508,-1.164812891,0.286125693,-0.00652855,0.08368034
ecoli_00432,-6.3510754264,0.44726553700000005,-0.989517818,0.30561196300000004,0.01805195,0.15465289999999998
ecoli_00433,-6.352130021,0.137749545,-0.86014164,-0.027297961000000003,-0.01316454,0.11105173
ecoli_00434,-6.2189215943,0.161597568,-0.837791747,-0.086313521,0.05508608,0.18776469999999998
ecoli_00435,-6.8861180078,-0.29798744,-1.386495954,0.23749544300000003,0.68202985,0.47269569
ecoli_00436,-6.90827153,-0.356172268,-1.402138782,0.42203483300000005,0.8294365300000001,0.59365433
ecoli_00437,-7.3858010538,-0.8617629320000001,-1.471664917,0.06875389400000001,0.16366318,0.52078546
ecoli_00438,-7.3678615668,-0.743471572,-1.549020217,0.12083432100000001,0.21915571,0.56391793
ecoli_00439,-6.033779809,0.41310891800000005,-0.9616132070000001,-0.035753444,0.19720695,0.31709692
ecoli_00440,-6.0711903992,0.18232313500000003,-0.951745735,0.110043497,0.40407201,0.30863949
ecoli_00441,-7.6075262441,-0.54508925,-1.531300938,0.129309161,0.38412738,0.8334462300000001
ecoli_00442,-7.2196809211,-0.541323266,-1.634359187,0.251086443,0.49640389999999995,0.81370077
ecoli_00443,-7.8032107383,-0.449456487,-1.565068318,-0.022647861000000002,0.04751099,0.85162552
ecoli_00444,-7.7325898411,-0.553850393,-1.614135088,-0.007290675000000001,0.12086527,0.77139532
ecoli_00445,-7.2407176724,0.525724619,-1.248922181,0.039920518,0.0476462,0.46144914000000004
ecoli_00446,-7.9600132979,0.410646183,-1.155512192,0.206041613,0.14272023,0.53650105
ecoli_00447,-3.3310545193,-0.010470929,0.545286652,0.426042593,0.4327723,0.08376888
ecoli_00448,-3.9914330982,-0.321140078,0.418927092,0.345369843,0.37033955,0.14463306
ecoli_00449,-0.9599215411,0.15446705,1.5375000920000002,0.413744223,0.57773418,0.10451665
ecoli_00450,-0.1489634943,0.617864618,1.406942552,0.374689043,0.43049254000000003,0.00852152
ecoli_00451,-5.5140778392000005,-0.192045928,0.550614182,0.208151253,0.32687236000000003,0.18249855
ecoli_00452,-4.9000588214,-0.410536082,0.5427596720000001,0.291227723,0.42016391000000003,0.10697757000000001
ecoli_00453,-2.3974034168,0.25033139,0.892385662,0.35863981300000003,0.47867913,-0.06547885
ecoli_00454,-0.44573773590000004,0.8523021820000001,1.6646909220000001,0.29102474300000003,0.73401428,-0.53392248
ecoli_00455,-3.3020485122,-0.368043864,0.14008757600000002,0.372321163,-0.31269492,-0.5347566690000001
ecoli_00456,-2.7924026505,-0.629664287,0.317528992,0.554500683,-0.20203355,-0.54468292
ecoli_00457,-2.6169709409,-0.505745529,0.572097892,0.729717593,0.01771645,-0.553062303
ecoli_00458,-2.2687755873,-0.529959354,0.664503352,0.8032040530000001,0.30654788,-0.510319517
ecoli_00459,-2.9127629641,-0.15487856800000002,0.45651683200000004,0.699493633,-0.01429938,-0.44218531
ecoli_00460,-3.0849454997,-0.10945096700000001,0.48580563200000004,0.8078232030000001,0.01077946,-0.45890421000000003
ecoli_00461,-6.062083952,-1.474809934,-0.366068699,0.7253874130000001,0.00355952,-1.665239565
ecoli_00462,-5.6145702052,-1.501419017,-0.18654836400000002,0.8432000030000001,-0.11221258,-1.818222277
ecoli_00463,1.1527469293000001,-0.39414643400000005,1.7351000920000001,0.45295403300000003,0.64643297,-1.250426864
ecoli_00464,1.2083072561,-0.34984881300000004,1.686986762,0.513648663,0.63278163,-1.202072489
ecoli_00465,14.7734511534,3.616470404,1.4074916320000002,-1.00432669,0.50218688,-2.185871754
ecoli_00466,14.5631148966,3.677017981,1.352980122,-1.132510871,0.49923997000000003,-2.153580509
ecoli_00467,-8.8794491772,-0.60116349,-0.6825328420000001,0.905930643,0.21320014,-0.628678901
ecoli_00468,-8.875140182,-0.518889456,-0.726716694,0.882795573,0.1969339,-0.6334947940000001
ecoli_00469,15.4720316255,3.427877843,1.308905382,-1.207481932,0.56855093,-2.381830486
ecoli_00470,15.2338415711,3.472670574,1.2243911920000001,-1.260247428,0.45746274000000003,-2.47801961
ecoli_00471,-6.0471314984,-0.8023942310000001,-1.103766331,1.209290043,-0.28121229999999997,-1.7014559340000002
ecoli_00472,-6.0988993412,-0.631933144,-1.097200214,1.196778413,-0.31035452,-1.732787777
ecoli_00473,0.8248572157,-0.36288908400000003,1.589736432,0.560846033,0.55578499,-1.5977228760000002
ecoli_00474,1.1484453206,-0.602284035,1.709398122,0.640789563,0.62389534,-1.5849388420000001
ecoli_00475,-4.0913391782,-0.9002766790000001,1.261222212,1.046254113,1.23181458,-0.935360497
ecoli_00476,-3.3930631015,-0.7653657450000001,1.344198652,1.048489943,1.01833016,-0.9537663660000001
ecoli_00477,-6.6837204068,-1.058428296,-0.045943153,0.995224693,0.16065807000000001,-0.8746138210000001
ecoli_00478,-7.0881822407,-1.471653984,-0.080519901,1.040602243,0.28002335,-0.800381644
ecoli_00479,1.2032648951,0.412363633,2.143029202,0.088105161,0.20112823,-0.6366868360000001
ecoli_00480,1.4317886069,0.328006591,2.130364142,0.12273579200000001,0.28447756,-0.5992906880000001
ecoli_00481,1.129854871,0.057737615000000006,1.9626137520000002,0.04519701,-0.0973469,0.43902568000000003
ecoli_00482,1.0942077743,0.15829532000000002,1.923137492,-0.003365355,-0.14090949,0.41019906
ecoli_00483,-0.7509854832,0.09054640400000001,1.017683462,0.731063943,0.22264682,-0.07928616000000001
ecoli_00484,-1.0564674135,0.291782653,0.9924556320000001,0.757859213,0.21059784,-0.20454914
ecoli_00485,-4.7387914874,-1.17084541,0.381978592,-0.51730162,1.70998187,-2.298169478
ecoli_00486,-4.7232144384,-1.277480378,0.378607332,-0.48681598000000004,1.69814819,-2.297755931
ecoli_00487,-5.1440628399,-0.649500912,0.602795022,0.858421713,-0.02099361,-1.187113138
ecoli_00488,-5.4391085574,-1.109443861,0.6368650020000001,0.9214160130000001,0.051601640000000004,-1.208269057
ecoli_00489,-2.3579501757,-0.9532462230000001,1.367672302,0.6655188230000001,0.34237327,-1.672601137
ecoli_00490,-2.3063056082,-0.91102396,1.439483182,0.700550933,0.37001703,-1.5933066089999999
ecoli_00491,-6.6161594288,-0.9929703740000001,0.325799862,0.536767573,0.52794562,-0.35542659
ecoli_00492,-6.7307843716,-0.9392514260000001,0.39428292200000004,0.5696375730000001,0.51811106,-0.35719236
ecoli_00493,-4.0757767305,-0.285980235,1.110020682,0.833890483,0.6172066700000001,-0.44954975
ecoli_00494,-4.2431070294,-0.41347906500000003,1.140191742,0.8158754130000001,0.6346432200000001,-0.546843076
ecoli_00495,4.0534580455,0.692644762,1.650929632,-0.04219238,0.48516773,-1.386791921
ecoli_00496,4.0414850442,0.6583634660000001,1.5050050220000002,-0.041591509000000006,0.49623364000000003,-1.326752544
ecoli_00497,14.2932417015,3.194083584,1.405993702,-1.18682151,0.47949135,-2.149374439
ecoli_00498,14.1599187083,3.210566791,1.369863552,-1.187464975,0.435488,-2.170666885
ecoli_00499,1.6895355116,0.454872249,1.9654553520000002,-0.09970663,-0.14088623,0.28228039
ecoli_00500,1.6663926332,0.46001344800000005,1.955990402,-0.12142913200000001,-0.16340733000000002,0.22740423
ecoli_00501,-6.0248367672,-1.424130751,0.9521508320000001,0.733850203,0.40600823,-0.910065081
ecoli_00502,-5.3755130744,-1.189555391,1.044374912,0.730520613,0.46997409,-0.9454840790000001
ecoli_00503,-4.8377717988,-0.706452614,1.2274404620000001,0.575463063,-0.58603246,-0.8766881620000001
ecoli_00504,-5.0084087227,-0.28036135300000004,1.175064452,0.539484413,-0.70255185,-0.872067922
ecoli_00505,-2.5017266326,-0.737984838,0.8492971020000001,0.9893765630000001,1.2011202,-1.338154381
