,A,NtrC,RpoN
hot_tale__hot_ale3_44c__2,-2.4626571511,-2.0029513995,-0.5796304535
hot_tale__hot_ale4_30c__1,-0.4408557119,-0.7360083845000001,-0.6668791315
hot_tale__hot_ale4_30c__2,-0.29115664220000004,-0.6416609605,-0.5694105275
hot_tale__hot_ale4_37c__1,-0.1259959941,-0.9136657525,-0.7970919045
hot_tale__hot_ale4_37c__2,0.2557510583,-0.9436402655,-0.8461084205
hot_tale__hot_ale4_44c__1,-3.1226631891,-1.6786742184999999,-0.19908843750000002
hot_tale__hot_ale4_44c__2,-2.9902095419,-1.6037383715,-0.4070465515
hot_tale__hot_ale8_30c__1,-1.4338845691,-0.8252574385,-0.5594960895000001
hot_tale__hot_ale8_30c__2,-1.1306342229,-0.7256198135,-0.5038592885000001
hot_tale__hot_ale8_37c__1,-0.2785064192,-0.9100156835000001,-0.6562123495000001
hot_tale__hot_ale8_37c__2,-0.9886592040000001,-0.9275813595,-0.6598558995
hot_tale__hot_ale8_44c__1,-3.8081485666,-1.5496114015,-0.0738277085
hot_tale__hot_ale8_44c__2,-3.9578455567,-1.6095175255,-0.12185689350000001
hot_tale__hot_ale9_mid_30c__1,-1.6509701091,-1.2511606605,-0.4791588485
hot_tale__hot_ale9_mid_30c__2,-1.4958024567,-1.0140954735,-0.4254981295
hot_tale__hot_ale9_30c__1,-0.7511572151,-0.5269920935,-0.7666888895
hot_tale__hot_ale9_30c__2,-0.8656359778,-0.42670196250000003,-0.7144685355
hot_tale__hot_ale9_mid_37c__1,-0.4259272542,-1.4029869295,-0.8098953175
hot_tale__hot_ale9_mid_37c__2,-0.7805458264,-1.3927400945000001,-0.7267048265
hot_tale__hot_ale9_37c__1,-0.440921781,-1.0420478135,-0.8316562655
hot_tale__hot_ale9_37c__2,-0.7245445173,-1.0472863115,-0.7900438585
hot_tale__hot_ale9_mid_44c__1,-2.625326549,-1.4380736675,-0.15745627850000002
hot_tale__hot_ale9_mid_44c__2,-1.9492106726,-1.0912850275000001,-0.1742302655
hot_tale__hot_ale9_44c__1,-2.1360949552,-1.6739495844999999,-0.3817692005
hot_tale__hot_ale9_44c__2,-2.0991594673,-1.6039963515,-0.4245381205
hot_tale__hot_ale10_30c__1,-0.9843739495,-0.9949603645,-0.40481923750000004
hot_tale__hot_ale10_30c__2,-1.0578288125,-1.0951214535,-0.3913237745
hot_tale__hot_ale10_37c__1,-0.43900507450000004,-1.5369532695,-0.8734479885
hot_tale__hot_ale10_37c__2,-0.3058029152,-1.4419532615000001,-0.8586481575
hot_tale__hot_ale10_44c__1,-5.0875817372,-1.7875086334999999,-0.5614283555
hot_tale__hot_ale10_44c__2,-4.7887566918,-1.5882698175,-0.4530128035
hot_tale__hot_ale16_30c__1,-1.0487521717,-0.8404577065000001,-0.5154001985000001
hot_tale__hot_ale16_30c__2,-0.8190184512,-0.8678544685,-0.4354985195
hot_tale__hot_ale16_37c__1,-0.39907471910000003,-1.0524237355,-0.8158610125
hot_tale__hot_ale16_37c__2,-0.2310923068,-1.1609352685,-0.8157719835
hot_tale__hot_ale16_44c__1,-3.9218778869,-1.4236247835,-0.4651136655
hot_tale__hot_ale16_44c__2,-4.5231842398,-1.5850389995,-0.3570846035
pdhr_ale__pdhR-13_51__1,-3.3080389122,-2.3448684465,-0.6523027445
pdhr_ale__pdhR-13_51__2,-3.4288008469,-2.1542983195,-0.6094151285
pdhr_ale__pdhR-14_46__1,-3.5741643661999998,-2.2998611235,-0.42264461950000004
pdhr_ale__pdhR-14_46__2,-2.6382523979,-1.5782993025,-0.4752205505
pdhr_ale__pdhR-15_51__1,-4.8439492983,-2.4619505655,-0.6224597265
pdhr_ale__pdhR-15_51__2,-5.1446564897,-2.5650229085,-0.5870771115
pdhr_ale__pdhR-16_49__1,-6.005631034,-2.4982814135,-0.5607076005
pdhr_ale__pdhR-16_49__2,-4.238344233,-2.3417838025,-0.4169587135
tcs__del_atoC_LiAcet__1,-0.9762452289,-0.7393988545,-0.1813430455
tcs__del_atoC_LiAcet__2,-0.44480264070000003,-0.5599440815,-0.0386154645
tcs__del_atoC_LiCl__1,-1.6510759777000001,-0.7239914205,0.022399969500000002
tcs__del_atoC_LiCl__2,-1.2002403346000001,-0.7057969685000001,0.1127247755
tcs__del_atoC_m9__1,-2.2044995834,-1.1777435995,-0.0561102235
tcs__del_atoC_m9__2,-2.2079483894,-1.2071973355,-0.0407660725
tcs__del_baeR_etoh__1,-8.794679006700001,-1.8425040625,-1.3070438615
tcs__del_baeR_etoh__2,-8.2800441664,-1.5294812745000002,-0.9103765525
tcs__del_baeR_lb__1,-6.5782584186,-1.3577165195,-0.07423724050000001
tcs__del_baeR_lb__2,-6.6706127316,-1.4427110834999999,-0.1987189185
tcs__del_btsR_01xlb__1,-7.1357455244,-2.2809202575,-0.4260438495
tcs__del_btsR_01xlb__2,-7.0128544437,-2.2626658125,-0.4191549785
tcs__del_btsR_lb__1,-7.8545217123,-1.3325650065,0.1901894335
tcs__del_btsR_lb__2,-7.5376086211,-1.3396231125,0.1126508125
tcs__del_btsR_pyruvate__1,-6.9647208841,-2.1957123575,-0.4017095755
tcs__del_btsR_pyruvate__2,-7.2068047566,-2.1417357175,-0.4281497185
tcs__del_cpxR_etoh__1,-9.5888697928,-1.7627044105,-1.3940491065
tcs__del_cpxR_etoh__2,-9.0164151277,-1.6234449535,-1.3759399465
tcs__del_cpxR_lb__1,-7.4498206876,-1.4889226235000002,-0.1651914605
tcs__del_cpxR_lb__2,-7.154767895,-1.3553000265000001,-0.036922960500000004
tcs__del_cusR_CuSO4__1,-5.9593755469000005,-1.1195607215,0.2530436345
tcs__del_cusR_CuSO4__2,-5.9093423989,-1.1292334935000001,0.2711247095
tcs__del_cusR_lb__1,-5.9577648867,-1.4866697575,0.0610994165
tcs__del_cusR_lb__2,-6.1932683085,-1.5367434415,-0.028130071500000003
tcs__del_kdpE_01-kcl__1,-4.2079279956,-1.9576734075000002,-0.0036972305000000003
tcs__del_kdpE_01-kcl__2,-4.3358067374,-2.0687313765,0.015772499500000002
tcs__del_kdpE_115-kcl__1,-3.1004171211,-1.0798098765,0.0158162155
tcs__del_kdpE_115-kcl__2,-2.83028969,-1.0901191525,0.028188571500000002
tcs__del_phoB_m9__1,-1.8235248292000001,-1.3644556835000001,-0.3004514575
tcs__del_phoB_m9__2,-1.6708212694,-1.4071611725,-0.2269969835
tcs__del_phoB_m9p__1,-1.9131632846,-2.6439248905,-2.3662006385
tcs__del_phoB_m9p__2,-2.3437502232,-2.7517382855,-2.3873792415
tcs__del_rcsB_etoh__1,-4.1909198402,-1.2983974114999999,-1.1646445325
tcs__del_rcsB_etoh__2,-3.7925240389,-1.2371234925,-1.0726627075
tcs__del_rcsB_lb__1,-7.6718885181,-1.5792141055000002,-0.16685125650000002
tcs__del_rcsB_lb__2,-7.5251780273,-1.6333146365,-0.1528363975
tcs__del_zraR_lb__1,-2.4229352809,-1.4183823255,-0.2308365705
tcs__del_zraR_lb__2,-2.463137019,-1.4355381665,-0.2319223505
tcs__del_zraR_zncl2__1,-3.4801618439,-1.3177027385,0.0125969325
tcs__del_zraR_zncl2__2,-3.4922825942,-1.2015370165,0.060915250500000004
tcs__wt_01-kcl__1,-7.2657335016,-2.3545958545,0.1228450845
tcs__wt_01-kcl__2,-7.2713714742,-2.4206101975,0.0687252155
tcs__wt_01xlb__1,-6.7455632939,-2.2840641535,-0.3972351395
tcs__wt_01xlb__2,-6.7434481292,-2.3612270715,-0.4348531185
tcs__wt_115-kcl__1,-3.1455664404,-1.2810299995,-1.14035e-05
tcs__wt_115-kcl__2,-3.306886891,-1.3582842495,-0.0027724815
tcs__wt_CuSO4__1,-3.2570556901,-1.4570832075,-0.1843097545
tcs__wt_CuSO4__2,-2.7909102775,-1.3000913465,-0.12013272350000001
tcs__wt_etoh__1,-5.7717319314,-1.4613308445,-0.8242077115
tcs__wt_etoh__2,-6.1177540605,-1.3958575535,-0.8636889035
tcs__wt_lb__1,-8.6933889696,-1.9604903015000001,-0.2947850685
tcs__wt_lb__2,-8.5804228661,-1.9483208484999999,-0.3596543125
tcs__wt_LiAcet__1,-1.2265738881,-1.2145433535,0.09347013950000001
tcs__wt_LiAcet__2,-1.8822341971,-0.9911360685,-0.2085698125
tcs__wt_LiCl__1,-1.8355960238,-1.6113782715,-0.1766728435
tcs__wt_LiCl__2,-2.0332711579,-1.4688063335,-0.2238188015
tcs__wt_m9p__1,-2.0682406817,-2.9010584025,-2.0496042975
tcs__wt_m9p__2,-1.7097421054000002,-3.0205634635,-2.0621163545
tcs__wt_pyr__1,-5.6134884771,-1.8838514775,-0.44156524350000004
tcs__wt_pyr__2,-5.8499027456,-1.7781987535,-0.4725023485
tcs__wt_zncl2__1,-2.2379062929,-1.2506466445,-0.1539710705
tcs__wt_zncl2__2,-2.3807806388,-1.3546085245000001,-0.0834836115
ros_tale__1_112_0pq__1,-3.1790621607,-1.3535166455,-0.0394391575
ros_tale__1_112_0pq__2,-1.6526388014000002,-1.1664911115,0.1377660055
ros_tale__1_112_250pq__1,0.8722162126,-1.1288017895,0.6510062555
ros_tale__1_112_250pq__2,0.7524700328,-1.5814682505,0.3599432515
ros_tale__1_112_750pq__1,1.0245677675,-1.3811618965,0.4836252525
ros_tale__1_112_750pq__2,0.5044144858,-1.8755927805,0.3568816365
ros_tale__1_112_750pq__3,0.8140249105,-1.1051663315,0.5070291985000001
ros_tale__3_76_0pq__1,-1.0348389697,-1.2187585164999999,-0.5664110875
ros_tale__3_76_0pq__2,-1.2781501098999999,-1.3122727695,-0.5829658875
ros_tale__3_76_0pq__3,-1.5392288211,-1.3823667165,-0.4466793015
ros_tale__3_76_0pq__4,-1.8122915094,-1.4263348205,-0.4972754545
ros_tale__3_76_250pq__1,-0.8343279461,-1.5611612515000002,0.1719268205
ros_tale__3_76_250pq__2,-1.7818388818000002,-1.2930311865,-0.2874407815
ros_tale__3_76_750pq__1,2.2626367408,0.9886362595,-0.1191375105
ros_tale__3_76_750pq__2,-1.7870227877,-1.3456280685,-0.6057514295
ros_tale__7_103_0pq__1,-1.0170733654,-1.8644849435,-0.1675098355
ros_tale__7_103_0pq__2,-1.9752901516999999,-1.7650484845,-0.1861682405
ros_tale__7_103_0pq__3,-0.7420620839000001,-1.5991644495,-0.1088473395
ros_tale__7_103_0pq__4,-2.0787844752,-1.5797039975,-0.1782246505
ros_tale__7_103_250pq__1,-3.6874731591,-2.1455924355000002,0.2538954225
ros_tale__7_103_250pq__2,-3.9977005791,-2.1627615675,0.3837116365
ros_tale__7_103_750pq__1,-4.637534606,-2.7216310145,0.28437785050000003
ros_tale__7_103_750pq__2,-4.3172160643,-2.6431714475,0.3035489375
ros_tale__9_77_0pq__1,-1.0565757971,-0.5189174155,0.16083152150000002
ros_tale__9_77_0pq__2,-1.256616432,-0.7425606705000001,0.0763342045
ros_tale__9_77_250pq__1,-0.2656564585,-1.7102453204999999,0.3966464375
ros_tale__9_77_250pq__2,-2.8726967929000002,-1.2807627095,0.5321519475
ros_tale__9_77_750pq__1,2.0826275892,0.1944433305,0.4522509105
ros_tale__9_77_750pq__2,1.7398476890999999,-0.36485540050000004,0.2981011925
ros_tale__11_83_0pq__1,0.1674353819,-1.0198798695,0.2163305805
ros_tale__11_83_0pq__2,0.10530367680000001,-1.0631794375,0.31488359650000003
ros_tale__11_83_250pq__1,-0.2975324857,-1.0421828125,0.3723993675
ros_tale__11_83_250pq__2,-0.5550937655,-1.2269247485,0.4228114235
ros_tale__11_83_750pq__1,-0.0309500734,-0.8108449645,0.4767311185
ros_tale__11_83_750pq__2,0.2039412333,-0.8036806965000001,0.5364249265000001
ros_tale__13_87_0pq__1,-1.9628135332,-1.7023399005000002,-0.0925105925
ros_tale__13_87_0pq__2,-2.2405735656,-1.7037927315,-0.0768193545
ros_tale__13_87_250pq__1,-2.4976476784,-1.3198119035,0.5406316015
ros_tale__13_87_250pq__2,-2.9161447844,-1.9080349895,0.6297644365
ros_tale__13_87_750pq__1,-4.466025254,-2.5978345865,0.7798303665
ros_tale__13_87_750pq__2,-4.8357251957,-2.5706799385,0.7378888005
ros_tale__14_27_0pq__1,-2.448640993,-0.8500379075000001,0.0032901385
ros_tale__14_27_0pq__2,-2.1283492284,-0.6853806915,0.0410366655
ros_tale__14_27_250pq__1,-3.8366707551,-1.7675649175,0.9526409745000001
ros_tale__14_27_250pq__2,-3.2096923304000002,-1.6725641515,1.0586750145
ros_tale__14_27_750pq__1,-5.663968961,-1.0194089245,0.8617293015
ros_tale__14_27_750pq__2,-6.0097109269,-1.1395543765,0.6138417665
ros_tale__16_28_250pq__1,1.1672324532,-0.5552288555,-0.48960456150000004
ros_tale__16_28_250pq__2,0.9814931138,-0.32809242250000004,-0.5285945645
ros_tale__16_32_0pq__1,-1.0906065979,-2.3557853015,0.21990180750000002
ros_tale__16_32_0pq__2,-0.8533841423,-2.0571872645,0.26753295450000003
ros_tale__16_32_0pq__3,-0.4381917188,-1.3987530925,-0.5482217625
ros_tale__16_32_0pq__4,-0.4377245756,-1.4581374395,-0.49869631750000004
ros_tale__16_32_250pq__1,-1.5456197767000002,-2.2605586915,-0.22059296550000002
ros_tale__16_32_250pq__2,-1.7782581057,-1.8923564545,-0.2032018405
ros_tale__16_32_750pq__1,-2.2357509224,-2.2161509345,0.2606441745
ros_tale__16_32_750pq__2,-1.3336563857,-2.2396426725,0.42552955950000004
ros_tale__17_104_0pq__1,-1.5461573404,-1.9623545315,-0.027075578500000003
ros_tale__17_104_0pq__2,-1.3690960568000001,-1.9871847345,0.06265064050000001
ros_tale__17_104_250pq__1,0.21823883700000002,-1.8645720225,0.3335942695
ros_tale__17_104_250pq__2,-1.4840929039000001,-2.2201819915,0.6371319745
ros_tale__17_104_250pq__3,-1.5599408288,-2.1476216325,0.6821483245000001
ros_tale__17_104_250pq__4,0.5101967251,-1.1127555105,0.9801124235
ros_tale__17_104_750pq__1,-2.7062527257999998,-2.3878305335,0.4538583305
ros_tale__17_104_750pq__2,-2.2933103196,-2.0146039745,0.35690732350000004
ros_tale__18_24_250pq__1,-1.3635503122000001,-1.5566701415000002,-0.0891468405
ros_tale__18_24_250pq__2,-0.5667022032,-1.0998558225,-0.2798599835
ros_tale__18_36_0pq__1,-0.48043286500000004,-2.3182451695,0.1578808705
ros_tale__18_36_0pq__2,-1.1372581809,-2.3426446125,0.10576513450000001
ros_tale__18_36_0pq__3,-1.0094942962,-1.1157960345,-0.6761855845
ros_tale__18_36_0pq__4,-0.3147727148,-0.9699794725,-0.4184855695
ros_tale__18_36_250pq__1,-1.3414937305999999,-1.4857615795,-0.0264383985
ros_tale__18_36_250pq__2,-1.6367052246,-1.5210581705,-0.0546527225
ros_tale__18_36_750pq__1,-4.9051838285,-1.6169015065,0.5829297555
ros_tale__18_36_750pq__2,-5.3559438322,-1.7327530965,0.5613484905
ros_tale__19_91_0pq__1,-3.2359760333,-2.1548664465,-0.14981532150000001
ros_tale__19_91_0pq__2,-2.9682636852,-1.9942078755,-0.1837448455
ros_tale__19_91_250pq__1,-0.6911570179000001,-2.5441095975,-0.0036341635000000003
ros_tale__19_91_250pq__2,0.2874225306,-1.3928434175,0.1658283905
ros_tale__19_91_750pq__1,-1.4764274944,-2.4896767175,0.0205433285
ros_tale__19_91_750pq__2,-4.7126956578,-2.3122681635,0.21667420850000002
ros_tale__19_91_750pq__3,-1.154261554,-1.8541402695,0.0112280895
ros_tale__19_91_750pq__4,-4.6658382945,-2.0001129435,-0.36405524850000004
ros_tale__21_97_0pq__1,-2.6839644910000002,-1.2078887255,0.3111515255
ros_tale__21_97_0pq__2,-2.2383391851,-0.5183126655,-0.1095378275
ros_tale__21_97_250pq__1,-2.914380805,-1.1559390715,0.20060357350000002
ros_tale__21_97_250pq__2,-2.5781769503,-1.1559840945,0.2044626135
ros_tale__21_97_750pq__1,-4.6474527011,-2.3698596465,0.7214413065
ros_tale__21_97_750pq__2,-3.3197530839000002,-1.7723856645,0.47509002450000004
ros_tale__25_111_0pq__1,-1.6674796492000001,-0.2714679295,-0.0012772825
ros_tale__25_111_0pq__2,2.2951009244,0.5938514405,0.5333985945
ros_tale__25_111_250pq__1,-0.0471055638,0.9446914705,0.43752258250000003
ros_tale__25_111_250pq__2,2.2304018455,0.9336849975,0.6292353135000001
ros_tale__25_111_750pq__1,2.1808955691,1.1548226845,0.6935646275
ros_tale__25_111_750pq__2,1.9074743579,0.8328021875,0.7096221445
ros_tale__29_119_0pq__1,3.7764988272,1.4255815115,0.5490633515000001
ros_tale__29_119_0pq__2,1.7050322307,-0.1408289815,0.38270378250000003
ros_tale__29_119_250pq__1,1.3398258360000002,0.0263259895,0.5317026175
ros_tale__29_119_250pq__2,0.9352986822,0.0135894755,0.32177281750000003
ros_tale__29_119_750pq__1,2.292966987,0.3061486165,1.0387586395
ros_tale__29_119_750pq__2,0.7833693621000001,-0.7023004935,0.7807106995
ros_tale__ALE4_0pq__1,-0.2966023585,-1.2538699065,-0.6619373595
ros_tale__ALE4_0pq__2,-0.08555039390000001,-1.1223862645,-0.6886624015
ros_tale__ALE4_250pq__1,-3.9362924581,-1.7809111075000001,0.3639911735
ros_tale__ALE4_250pq__2,-3.8120433987,-1.9435934215000001,0.4181526745
pcoli__atASMT_325G__1,-2.977989155,-2.0824123405,-0.3027139525
pcoli__atASMT_325G__2,-3.2905804718000002,-2.2006332065,-0.2294121175
pcoli__bpTDC__1,-1.8158840157,-1.9929266845,-0.6752084325000001
pcoli__bpTDC__2,-1.4405623532,-2.0545886695,-0.7001562895
pcoli__BRCA__1,-2.6753559756,-1.9813568895,-0.6758072755
pcoli__BRCA__2,-2.9314764275,-2.1965792215,-0.6667562165
pcoli__BRCActrl__1,-2.6085456133,-1.7117711155,-0.2244549285
pcoli__BRCActrl__2,-2.3147122346,-1.5030735124999999,-0.23038316350000002
pcoli__BRCAswap__1,-2.7466341749,-1.9368090025,-0.4698841735
pcoli__BRCAswap__2,-2.8364262005,-1.9927632065,-0.34259508050000004
pcoli__btAANAT__1,-2.4712128083,-1.9962098445,-0.34609081950000004
pcoli__btAANAT__2,-2.6138840787,-1.9747320744999999,-0.29315443950000003
pcoli__btASMT__1,-2.1090052183,-1.9545239195000002,-0.4103532495
pcoli__btASMT__2,-2.4254203331,-1.8476777525,-0.4097902645
pcoli__CC1__1,-3.7374668773,-1.7295641865,-0.010625480500000001
pcoli__CC1__2,-2.8874925679,-1.6918040085000001,0.1026944045
pcoli__ccCOMT__1,-3.1390911419,-2.0860287935,-0.3790837845
pcoli__ccCOMT__2,-3.0983962293,-2.1013669745,-0.3653819715
pcoli__ckDDC__1,-3.5678181793,-1.9964566855,-0.0390298085
pcoli__ckDDC__2,-3.3980679671000003,-1.5988750205,-0.0708471245
pcoli__CNTF_belt__1,-2.9335530161000003,-1.9114694055,-0.1678207175
pcoli__CNTF_belt__2,-2.478022865,-1.8330791835,-0.1215239885
pcoli__cobPNMT__1,-3.6114665326,-1.9728663775,-0.2834546405
pcoli__cobPNMT__2,-3.7794435443000003,-2.1112417335,-0.2936915055
pcoli__cvPhhB__1,-3.8091869642000002,-2.2122328265,-0.1554430345
pcoli__cvPhhB__2,-3.7193353495,-2.1910831245,-0.1909206545
pcoli__ggAANAT__1,-3.1217736821,-2.0121987925,-0.4381272775
pcoli__ggAANAT__2,-3.3083820713,-1.9621735065,-0.5072351155
pcoli__ggTPH__1,-3.1183760341,-1.8335196255000001,-0.3236103265
pcoli__ggTPH__2,-3.2524959805,-2.0646376995,-0.3152281775
pcoli__hsAANAT__1,-4.5117164115,-1.5938257675,0.3772275345
pcoli__hsAANAT__2,-4.3658817146,-1.5223015395,0.4713452045
pcoli__hsASMT__1,-2.1916245725,-1.8863588195,-0.49914643150000004
pcoli__hsASMT__2,-2.0960694745,-2.0098295945,-0.5765470325000001
pcoli__hsPNMT_mb__1,-3.8392391547,-2.1827001665,-0.2218257805
pcoli__hsPNMT_mb__2,-3.6094747278,-2.3193097335,-0.26260565550000003
pcoli__hsTPH__1,-3.6361699966,-2.4251474055,-0.5524234145
pcoli__hsTPH__2,-3.8892255088,-2.3472029415,-0.6181498235
pcoli__hsTPH_E2K__1,-2.5074895411,-1.8791270175,-0.2863432065
pcoli__hsTPH_E2K__2,-2.2249228915,-1.9060476915,-0.2234836775
pcoli__hsTPH_E2K_N91I_P99C__1,-2.7689015339000003,-2.1086055495,-0.5789815825
pcoli__hsTPH_E2K_N91I_P99C__2,-3.1662875411,-2.0656016445,-0.6365236015
pcoli__hsTPH_N158trunc__1,-2.5831924371,-1.7474400925,-0.3627711165
pcoli__hsTPH_N158trunc__2,-2.3487075474,-1.7531123714999999,-0.3556979195
pcoli__hsTPH_N174trunc__1,-3.0310761905,-1.9569492675000002,-0.3680545135
pcoli__hsTPH_N174trunc__2,-2.6849668465,-2.0062147465,-0.2477449405
pcoli__hsTPH_Ntermtrunc__1,-3.0789148914,-1.5471398755,0.1857449145
pcoli__hsTPH_Ntermtrunc__2,-3.2162778296,-1.6653556515,-0.1397556565
pcoli__hsTPH1__1,-2.3213491657,-1.8510585824999999,-0.2050005615
pcoli__hsTPH1__2,-2.3828736246,-1.7635564445,-0.2403741175
pcoli__MBP__1,-4.7473540001,-2.5645589745,-0.5625685945000001
pcoli__MBP__2,-4.0443829788,-2.1762954845,-0.20587615450000002
pcoli__msCOMT__1,-2.1072126422,-1.4160110105000001,-0.6013450635
pcoli__msCOMT__2,-2.0651713666,-1.4347538695,-0.5111193215000001
pcoli__ocAANAT__1,-2.9231616067,-1.9638463915000002,-0.4546311475
pcoli__ocAANAT__2,-3.0936434294,-2.0371742935,-0.47544337550000004
pcoli__osTDC_K374H__1,-3.1903592196,-1.8097561795,0.0990366065
pcoli__osTDC_K374H__2,-3.1397128619,-1.6491984135000002,-0.0413608685
pcoli__osTDC_K374L__1,-2.4512881235,-1.5324258954999999,-0.3635768115
pcoli__osTDC_K374L__2,-2.4343292696,-1.5547640685,-0.38040332450000003
pcoli__osTDC_K374Q__1,-2.6129639192000003,-1.9858047475,-0.3731952155
pcoli__osTDC_K374Q__2,-2.5177908245,-1.9505359215,-0.28678619050000004
pcoli__osTDC_L360V__1,-3.2211032488,-2.0602692275,-0.5622381075
pcoli__osTDC_L360V__2,-2.8236394315,-2.1314452985,-0.5448340115
pcoli__pmTPH__1,-1.3109779074999999,-1.0654947015,-0.5518908805
pcoli__pmTPH__2,-1.2589063141999999,-1.0216990445,-0.6164907045
pcoli__RFC__1,-2.8841315003,-1.8681320855,-0.4496087445
pcoli__RFC__2,-3.0693336791,-1.8343142935,-0.49740478050000003
pcoli__RFCctrl__1,-5.3521688699,-1.4768442075000001,0.3518467965
pcoli__RFCctrl__2,-5.7000301066,-1.5627347765000001,0.4238499325
pcoli__RFCnopause__1,-4.8916643870000005,-1.5153609855,0.35059642350000003
pcoli__RFCnopause__2,-4.1033244222,-1.4665852455000001,0.3138272545
pcoli__RFCpluspause__1,-3.6868497238,-1.2926437155000001,0.3502177365
pcoli__RFCpluspause__2,-3.864574847,-1.2061960395,0.4558035455
pcoli__rnCOMT_sol__1,-4.0885134901,-1.5925121245,0.3690663845
pcoli__rnCOMT_sol__2,-4.5958564928,-1.5513012394999999,0.3895514205
pcoli__rnPNMT__1,-1.7126902401000001,-1.4191089345,-0.6220706795000001
pcoli__rnPNMT__2,-1.8428024227000002,-1.1975058865000001,-0.6767325695
pcoli__rnTDC__1,-2.9815407417,-2.0580423655,-0.49460908750000004
pcoli__rnTDC__2,-2.7153725054,-2.1198153645,-0.4172348825
pcoli__rnTDC_trunc__1,-2.7032735502,-1.8505714665,-0.1512001095
pcoli__rnTDC_trunc__2,-2.9686705621,-1.9417313285,-0.0181514145
pcoli__saCOMT_T2A__1,-3.2659048026,-2.1251568445,-0.2972588865
pcoli__saCOMT_T2A__2,-3.1876837408,-2.1503321425,-0.2248034465
pcoli__sfCOMT__1,-2.7111251789,-1.9162674185,-0.8157619265
pcoli__sfCOMT__2,-3.0318411521,-2.0351521445,-0.7753620785
pcoli__sgAANAT_D63G__1,-3.3834002244,-2.1187518725,-0.33266990550000003
pcoli__sgAANAT_D63G__2,-2.7139256181,-2.0046223925,-0.32475625150000004
pcoli__ssDDC__1,-3.0040578147,-2.0464203735,-0.45473696150000004
pcoli__ssDDC__2,-2.8359053374,-1.9484130075000001,-0.4467050085
pcoli__TP53B__1,-3.5316372921,-2.1200011925,-0.1882296565
pcoli__TP53B__2,-3.7592687590000002,-2.0685367055,-0.062310198500000004
pcoli__WT__1,-3.7830317331,-1.5065969025000001,0.2519647185
pcoli__WT__2,-3.715552222,-1.6639355464999999,0.2920224275
cck__glu_ale4__1,0.2396834431,-0.2946307105,-0.28184503850000003
cck__glu_ale4__2,-3.2394700000000003e-05,-0.4436814135,-0.8375191875
cck__cck_ale1__1,0.3731482701,-0.3857708875,-0.8755422445000001
cck__cck_ale1__2,0.3010841696,-0.3305672665,-0.8478276895
cck__cck_ale2__1,0.12664680080000001,-0.47464053850000004,-0.9475169255
cck__cck_ale2__2,0.00023862860000000002,-0.5573090755,-0.8894887965
cck_pgi__gmos_delpgi__1,-2.5995977633000003,-0.9038076525000001,0.0065715535000000005
cck_pgi__gmos_delpgi__2,-1.8401201053,-0.8238742025,0.2952120125
cck_pgi__pgi_ale1__1,-0.2623331084,-0.6641501815,0.0335448455
cck_pgi__pgi_ale1__2,-0.9307541287000001,-0.9823648035,-0.3289632545
cck_pgi__pgi_ale2__1,-1.4345478907,-1.0102524635,-0.1639050735
cck_pgi__pgi_ale3__1,0.1815782655,-0.6561416695,0.007994069500000001
cck_pgi__pgi_ale3__2,-0.996520041,-0.6827592725,-0.40173492250000004
cck_pgi__pgi_ale4__1,0.24193166170000002,-0.3674391655,-0.3176374205
cck_pgi__pgi_ale4__2,-0.3660455816,-0.6716814565,-0.9078056795
cck_pgi__pgi_ale4__3,-0.6171193103,-0.6606479935,-0.8691407145000001
cck_pgi__pgi_ale5__1,0.6128683338,-0.5377139105000001,-0.0448260425
cck_pgi__pgi_ale5__2,-0.1371404059,-1.1238203745,-0.5316725625000001
cck_pgi__pgi_ale6__1,0.5514296905,-0.39121240150000003,-0.13411185050000002
cck_pgi__pgi_ale6__2,0.4444625287,-0.6177449245000001,-0.4775874075
cck_pgi__pgi_ale7__1,0.1810866771,-0.8224717895,-0.1441814945
cck_pgi__pgi_ale7__2,0.2066424539,-0.9462046205,-0.5893052335
cck_pgi__pgi_ale8__1,1.3608120632,-0.4301036985,-0.2548413645
cck_pgi__pgi_ale8__2,0.7348225616,-0.6382689345,-0.5838333585000001
cck_sdh__gmos_delsdhCB__1,-0.2907988522,-1.2063071835,0.0623602315
cck_sdh__gmos_delsdhCB__2,-3.0341707117,-0.8830092755000001,0.056222137500000005
cck_sdh__sdh_ale1__1,-2.6192963542000003,-1.2538309555,-0.3702040085
cck_sdh__sdh_ale1__2,-2.1316806649,-1.2838459105,-0.5853429765
cck_sdh__sdh_ale2__1,-1.6625394948999999,-0.8525089355000001,-0.6505461315000001
cck_sdh__sdh_ale3__1,-1.8730720434,-1.0506990625000001,-0.5475108445
cck_sdh__sdh_ale3__2,-1.2539843704,-0.048009262500000004,-0.5961471685
cck_sdh__sdh_ale3__3,-1.4125226655,-0.1540056145,-0.6008778045000001
cck_pts__gmos_delptsHIcrr__1,-3.3109501661,-1.0398057605,-0.1563252765
cck_pts__gmos_delptsHIcrr__2,-3.3400184464000002,-1.0385711355,-0.2022130325
cck_pts__pts_ale1__1,-3.7457989731,-1.4533314875,-0.2654163195
cck_pts__pts_ale1__2,-3.7190609256,-1.5548076885,-0.2265341555
cck_pts__pts_ale2__1,0.1002856163,-1.0224428355,-0.8789651625
