,A,MarA,Rob,SoxS
ros_tale__16_32_0pq__3,-1.1355341018,0.74644267,-0.8424182395,0.153953253
ros_tale__16_32_0pq__4,-1.1070091035,0.613061329,-0.8900010225,-0.011815261
ros_tale__16_32_250pq__1,4.4608341172,1.698648988,-2.3161041835000002,6.250287073
ros_tale__16_32_250pq__2,4.0040420822,1.607893105,-2.1744048675,6.370929863
ros_tale__16_32_750pq__1,4.9056491286,0.510394574,-3.0439898465,4.367166433
ros_tale__16_32_750pq__2,4.2871626113,-0.36189158800000004,-2.7807511424999998,4.378734083
ros_tale__17_104_0pq__1,-1.2067310946,-1.9890304310000002,-0.6810846425,0.188834945
ros_tale__17_104_0pq__2,-1.2810545466,-2.502464975,-0.7370439535000001,-0.54134835
ros_tale__17_104_250pq__1,1.0214375391,-2.014531864,-1.2111526485,1.524495757
ros_tale__17_104_250pq__2,1.7924911608,-1.856522713,-1.2467244875,1.6893843
ros_tale__17_104_250pq__3,1.8722759663000001,-1.8515889630000002,-1.2773845835,1.8444846030000002
ros_tale__17_104_250pq__4,0.9152442268000001,-3.485541276,-0.6242744125,2.821731579
ros_tale__17_104_750pq__1,1.6985803534000001,-1.284438221,-1.1493109455,2.783192421
ros_tale__17_104_750pq__2,1.1913525085,-1.416278979,-1.1947427935000001,2.62276942
ros_tale__18_24_250pq__1,3.8622825491,1.344361074,-1.1291000105,4.706333423
ros_tale__18_24_250pq__2,3.091346529,1.481836049,-1.3176135985,4.035551973
ros_tale__18_36_0pq__1,0.501972269,-1.10203597,-0.2242406335,-0.39660562
ros_tale__18_36_0pq__2,0.5489901570000001,-1.766034255,-0.2327721795,-1.313909694
ros_tale__18_36_0pq__3,0.4850076044,1.6747755670000002,-1.1030783425,0.111748015
ros_tale__18_36_0pq__4,1.0566214998,1.537072975,-0.7571133755,-0.11315140400000001
ros_tale__18_36_250pq__1,7.478711383,2.618247169,-2.3965790035,6.796970193
ros_tale__18_36_250pq__2,7.3093237233,2.73034537,-2.5178975915,6.703893423
ros_tale__18_36_750pq__1,4.1753843625,0.32906014100000003,-1.3070498745,5.665471743
ros_tale__18_36_750pq__2,3.756764774,0.020333178,-0.9992323635,6.022356303
ros_tale__19_91_0pq__1,-0.2270072344,-3.093240856,-0.4959952915,-1.919244111
ros_tale__19_91_0pq__2,-0.8831577064,-2.5008202280000003,-0.2616065915,-2.069090983
ros_tale__19_91_250pq__1,3.1517630053,-2.384371771,-1.0897153175,1.18104998
ros_tale__19_91_250pq__2,2.2174243688,-2.303762129,-0.7511232655000001,1.229682183
ros_tale__19_91_750pq__1,1.6167500312,-1.956801103,-0.9353076895,2.221651553
ros_tale__19_91_750pq__2,2.4796625862,-1.470387865,-1.3301498455,2.216978131
ros_tale__19_91_750pq__3,2.1820159153,-2.265647828,-0.2687634225,1.703721205
ros_tale__19_91_750pq__4,3.7513300112,-2.334797138,-0.2623415395,1.569319718
ros_tale__21_97_0pq__1,-1.6152688385,-1.063466262,-0.3564749665,-0.785262777
ros_tale__21_97_0pq__2,-1.1745859152,-1.28242874,-0.7135120295,-1.021157294
ros_tale__21_97_250pq__1,3.1705384252,-0.26684572500000003,-3.1653095525,3.276849419
ros_tale__21_97_250pq__2,2.517754784,-0.736309317,-2.5517777335,2.867569375
ros_tale__21_97_750pq__1,5.518457087,-0.054924148000000006,-3.6219452085,5.018548353
ros_tale__21_97_750pq__2,4.5739867226,-0.252798499,-3.4043222285,4.114530193
ros_tale__25_111_0pq__1,-0.3598415123,-0.298817789,-0.2330731715,-0.919192526
ros_tale__25_111_0pq__2,0.1115067148,-1.100442866,0.2932234755,-1.748638598
ros_tale__25_111_250pq__1,3.3260914351,1.216371825,-2.4723448045,3.401532774
ros_tale__25_111_250pq__2,2.8415766072,0.12636102,-2.1369465125,3.252499364
ros_tale__25_111_750pq__1,3.8080979374,0.612136655,-2.1256643735,3.936478773
ros_tale__25_111_750pq__2,1.6763759149,0.42119114900000004,-1.2614708975,3.396344623
ros_tale__29_119_0pq__1,0.9768256711000001,-1.4161656,0.4070156515,-2.214617473
ros_tale__29_119_0pq__2,1.4937127644000001,-1.899411066,0.1379815685,-2.206793341
ros_tale__29_119_250pq__1,7.2842700967,-0.6147998920000001,-2.9191539695,2.614001316
ros_tale__29_119_250pq__2,7.3605168534,-0.861829676,-2.7352864335,2.677335997
ros_tale__29_119_750pq__1,8.1240720268,-0.214278625,-3.0595695875,3.546068103
ros_tale__29_119_750pq__2,8.3994662683,-0.41469940400000005,-3.4723874595,3.494357983
ros_tale__ALE4_0pq__1,0.14203487,0.379771389,-1.1623386725,0.374964838
ros_tale__ALE4_0pq__2,0.0842795766,0.51600948,-1.1596428855,0.138400671
ros_tale__ALE4_250pq__1,4.0577659589,0.929254452,-0.6996557055,6.882096773
ros_tale__ALE4_250pq__2,4.5172273738,0.97257105,-0.8516414295,6.864570563
pcoli__atASMT_325G__1,-0.6562961486000001,-0.27622525400000003,-0.3339763195,0.10529751100000001
pcoli__atASMT_325G__2,-0.8889957409,-0.323348851,-0.2229680525,-0.00550229
pcoli__bpTDC__1,-1.14639147,0.131568393,-0.025946148500000002,-0.13114905100000002
pcoli__bpTDC__2,-0.9919182758,0.24822491,0.0539913405,-0.168981302
pcoli__BRCA__1,-0.5739248607,0.769405436,-0.4871630845,-0.19312478800000002
pcoli__BRCA__2,-0.6015382174,0.7227214750000001,-0.4428220205,-0.35433374300000003
pcoli__BRCActrl__1,-0.8787704405000001,0.23458082400000002,0.7757091315,-0.571761014
pcoli__BRCActrl__2,-1.2117379888,-0.144746086,0.8647912795,-0.6156341740000001
pcoli__BRCAswap__1,-1.1109796633,0.092927094,-0.3079126035,0.176818742
pcoli__BRCAswap__2,-0.7382078409,0.07600139,-0.2945154995,0.11751436800000001
pcoli__btAANAT__1,-0.904485324,-0.415268813,-0.30000132350000003,-0.161869759
pcoli__btAANAT__2,-0.3997126708,-0.19293607000000002,-0.1891306005,-0.127157387
pcoli__btASMT__1,-1.1370196207,-0.12728829900000002,-0.2241066135,-0.039785221
pcoli__btASMT__2,-1.0201340153,-0.24782588400000002,-0.2126512275,-0.332717405
pcoli__CC1__1,-0.4228129973,-0.309764592,-0.12352961750000001,0.002466729
pcoli__CC1__2,-0.4354945358,-0.187301034,0.1323642945,-0.061803778000000004
pcoli__ccCOMT__1,-0.9415842076000001,-0.330851287,-0.3364975235,0.026709542000000003
pcoli__ccCOMT__2,-0.5500241916,-0.272764769,-0.3502100365,-0.298359735
pcoli__ckDDC__1,0.11455832460000001,-0.5872258140000001,0.2828026085,-0.7062870920000001
pcoli__ckDDC__2,-0.24846466620000002,-0.613293493,0.5853325815,-0.7392884420000001
pcoli__CNTF_belt__1,-0.8140000803,-0.523315466,-0.1456017925,0.15312181900000002
pcoli__CNTF_belt__2,-1.0450843798,-0.602962663,-0.0228124205,0.277622448
pcoli__cobPNMT__1,-0.6464673974,-0.262680291,-0.1884154425,-0.061816936
pcoli__cobPNMT__2,-0.3855884149,-0.19150477800000001,-0.25692088350000003,-0.23807169300000003
pcoli__cvPhhB__1,-0.3551490801,-0.12780054600000001,-0.2710813385,-0.170567991
pcoli__cvPhhB__2,-0.3377518805,-0.49501035200000004,-0.20052004750000002,-0.361836916
pcoli__ggAANAT__1,-0.6833527455,-0.22250580700000003,-0.3071469905,-0.14863014900000002
pcoli__ggAANAT__2,-0.777946474,-0.48318155300000004,-0.38332078350000004,0.059139117000000005
pcoli__ggTPH__1,-0.887025504,-0.26351941100000004,-0.4060739125,-0.37442969200000004
pcoli__ggTPH__2,-1.1574367351000001,-0.30587738400000003,-0.4236253045,-0.577497844
pcoli__hsAANAT__1,-0.13937299720000002,-0.752286514,0.6094209455,1.279387843
pcoli__hsAANAT__2,-0.0907907275,-0.29383502,0.41232473150000004,1.5253420750000002
pcoli__hsASMT__1,-0.7508254922,0.5506224740000001,-0.3057206155,-0.24389233000000002
pcoli__hsASMT__2,-0.9355508011,0.17433705900000002,-0.0899447505,-0.30398429800000004
pcoli__hsPNMT_mb__1,0.0003713831,-0.13962559,-0.3476559315,0.016882764
pcoli__hsPNMT_mb__2,0.17909433160000002,-0.33406239,-0.28671263150000004,-0.061143473000000004
pcoli__hsTPH__1,-1.2182006434,-0.104067667,-0.5348913865,-0.233697481
pcoli__hsTPH__2,-0.9262620129,-0.347367761,-0.1811555795,-0.381448844
pcoli__hsTPH_E2K__1,-0.9285515616000001,-0.24005488300000002,0.4822322885,0.25720761400000003
pcoli__hsTPH_E2K__2,-0.7735827212,-0.172040343,0.7305774625,0.12312034000000001
pcoli__hsTPH_E2K_N91I_P99C__1,-1.3097494193,0.18637050500000002,-0.4471633625,0.16141054700000002
pcoli__hsTPH_E2K_N91I_P99C__2,-1.1556373325,-0.159160764,-0.5062380695,-0.047658632000000006
pcoli__hsTPH_N158trunc__1,-1.6886067932,-0.41926041900000005,0.6865560505,-0.7147805490000001
pcoli__hsTPH_N158trunc__2,-1.8640814915,-0.799055846,0.7262338245000001,-0.657823273
pcoli__hsTPH_N174trunc__1,-1.0777793425,-0.7802525180000001,-0.2732367115,-0.103683494
pcoli__hsTPH_N174trunc__2,-1.0304715808,-0.561704035,0.4303484945,-0.10976928400000001
pcoli__hsTPH_Ntermtrunc__1,-0.6560859146,-0.048048622000000006,0.5618657275,0.06896176
pcoli__hsTPH_Ntermtrunc__2,-0.6467237291,-0.105891182,-0.0874812965,0.464116905
pcoli__hsTPH1__1,-0.856545635,0.023087594000000003,-0.1601240545,0.36652745400000003
pcoli__hsTPH1__2,-0.8309809438,0.092374512,-0.2277493565,0.420048648
pcoli__MBP__1,-0.8080545867000001,-0.56043853,-0.6510331045000001,-0.9409211860000001
pcoli__MBP__2,-1.086574042,-0.580096165,0.1944988905,-0.8459899790000001
pcoli__msCOMT__1,-0.2960230165,1.007019912,-0.4924795355,-0.545490098
pcoli__msCOMT__2,-0.0335115807,1.083918278,-0.4006321545,-0.88396567
pcoli__ocAANAT__1,-0.9884195412000001,-0.44719850200000005,-0.35035125850000004,-0.12009531200000001
pcoli__ocAANAT__2,-0.9008732609000001,-0.5961880930000001,-0.3213481875,-0.284033293
pcoli__osTDC_K374H__1,-0.3114747255,-0.123741923,-0.0671054745,0.79578019
pcoli__osTDC_K374H__2,-0.183667309,-0.085545245,-0.1631919875,0.8668662760000001
pcoli__osTDC_K374L__1,-0.3478165561,0.59883807,-0.0983324015,-0.7942068170000001
pcoli__osTDC_K374L__2,-0.5278311368,0.702372604,0.0518012885,-0.7376687310000001
pcoli__osTDC_K374Q__1,-0.8789908998,0.173494757,-0.2855164725,0.197401979
pcoli__osTDC_K374Q__2,-1.0322815194,0.09475607800000001,-0.2544168275,0.116600405
pcoli__osTDC_L360V__1,-0.8829757849000001,0.16134878400000002,-0.2180214425,-0.6472237980000001
pcoli__osTDC_L360V__2,-0.467370051,0.21641151400000003,0.23912029950000002,-0.520926243
pcoli__pmTPH__1,-1.3324418992,0.14128368500000002,-0.3311304405,-0.850457741
pcoli__pmTPH__2,-0.9330421633,0.44663238,0.0098965365,-0.9096023580000001
pcoli__RFC__1,-0.3197636076,0.002661016,-0.6093486125,0.746096049
pcoli__RFC__2,-0.2144607577,0.020911071,-0.6569401855,0.6022976670000001
pcoli__RFCctrl__1,0.2977343316,-0.18511096600000002,-0.0248352415,1.645283858
pcoli__RFCctrl__2,0.2323208467,-0.202455298,-0.1369284825,1.5733656520000001
pcoli__RFCnopause__1,0.4049165174,-0.5881875999999999,0.07345030150000001,1.246867243
pcoli__RFCnopause__2,-0.0971939792,-0.503403463,0.7746617815,1.110289425
pcoli__RFCpluspause__1,-0.4459970164,-0.185774559,0.7310813425,1.292352879
pcoli__RFCpluspause__2,-0.6490178481000001,-0.501263896,0.6209999695,0.97613528
pcoli__rnCOMT_sol__1,-0.0509507467,-0.584854191,0.2288045035,1.059093087
pcoli__rnCOMT_sol__2,0.1035362575,-0.45285471600000005,-0.1822056625,1.2333814730000001
pcoli__rnPNMT__1,-0.7154575139,0.869531111,-0.1096845345,-0.40963714900000003
pcoli__rnPNMT__2,-0.9933768238,1.038014385,0.0195184755,-0.60312375
pcoli__rnTDC__1,-0.9125558561,0.348855952,-0.49914102650000003,0.018525259000000002
pcoli__rnTDC__2,-1.1259635379,0.200012493,-0.34198223650000004,-0.189821924
pcoli__rnTDC_trunc__1,-1.1572466375000001,-0.088167569,0.025410850500000002,0.25856769
pcoli__rnTDC_trunc__2,-1.2135412155,-0.040216074000000004,0.2495171115,0.053896874000000004
pcoli__saCOMT_T2A__1,-0.4897974492,-0.005637869,-0.3161866545,0.133095878
pcoli__saCOMT_T2A__2,-0.4783607144,-0.270269735,-0.1412695735,0.17979544900000002
pcoli__sfCOMT__1,-1.1735584733,0.035515132000000005,-0.3601352165,0.035658513
pcoli__sfCOMT__2,-0.7062491263,-0.111121545,-0.48220427650000003,-0.338038985
pcoli__sgAANAT_D63G__1,-0.6671963076,-0.354625742,-0.4791665975,-0.5132871290000001
pcoli__sgAANAT_D63G__2,-0.8558429925000001,-0.24825561000000002,-0.3066953725,-0.38233531600000004
pcoli__ssDDC__1,-0.8598006801,0.173118718,-0.3573792455,-0.402503828
pcoli__ssDDC__2,-0.8868437568,0.072191356,-0.1157796675,-0.377511572
pcoli__TP53B__1,-0.8781245333000001,-0.111630192,-0.1307157935,0.03104103
pcoli__TP53B__2,-0.5719899419000001,0.020678411,-0.11985641650000001,-0.12523525700000002
pcoli__WT__1,-0.2279093603,-0.454479473,0.5974081525,0.130260078
pcoli__WT__2,-0.1529376821,-0.31162743200000004,0.5740240665,0.294831183
cck__glu_ale4__1,0.9489724014,0.9157933260000001,-0.5359654635000001,0.26456856
cck__glu_ale4__2,0.34401059030000003,0.372129033,-1.1855424415,-0.313644026
cck__cck_ale1__1,0.402218709,0.539144767,-1.1487218385,-0.067945187
cck__cck_ale1__2,0.5385258114,0.156493233,-1.1793615295,-0.568632609
cck__cck_ale2__1,0.1259958271,0.39428939500000004,-1.2395998295,-0.188668575
cck__cck_ale2__2,0.28381536490000003,0.347128517,-1.2445170745,-0.152236101
cck_pgi__gmos_delpgi__1,-0.6537185453000001,-0.308138268,-0.6428494055,-0.860551308
cck_pgi__gmos_delpgi__2,-0.38441160960000004,-0.42882852,-0.0811416215,-0.6487568850000001
cck_pgi__pgi_ale1__1,4.839625632,0.65142423,-0.4637227055,1.719319606
cck_pgi__pgi_ale1__2,3.8619704141,0.08036481,-1.1717475005,1.20663836
cck_pgi__pgi_ale2__1,3.0166114381,-0.17886574500000002,-0.7017493365,0.524440837
cck_pgi__pgi_ale3__1,7.1245946378,1.405177568,-0.5178426985,-0.086321942
cck_pgi__pgi_ale3__2,5.835277464,0.765310554,-1.1407129825,-0.857316256
cck_pgi__pgi_ale4__1,8.2898539358,1.583645975,-0.6849494735,0.040054583000000005
cck_pgi__pgi_ale4__2,6.7781014137,0.9018653600000001,-1.4346987275,-0.681046092
cck_pgi__pgi_ale4__3,5.8787846862,0.847532998,-1.2835655385,-0.18162645
cck_pgi__pgi_ale5__1,4.6984853445,0.654321173,-0.38290051150000004,0.8763074590000001
cck_pgi__pgi_ale5__2,3.6032698304,0.393906101,-1.1248476285,0.678086014
cck_pgi__pgi_ale6__1,0.5550203441,0.718939156,-0.4993510235,-0.077226844
cck_pgi__pgi_ale6__2,-0.2530462706,0.288557133,-0.9389602615,-0.16537041
cck_pgi__pgi_ale7__1,0.3354136904,0.862955659,-0.4438049055,0.005638298
cck_pgi__pgi_ale7__2,-0.5930359044,0.289972348,-0.8984621855,-0.19156609
cck_pgi__pgi_ale8__1,0.7283213247,0.9910649720000001,-0.4625258645,0.019290236000000002
cck_pgi__pgi_ale8__2,-0.096686327,0.50990051,-0.9768922175,-0.316344505
cck_sdh__gmos_delsdhCB__1,-0.276460765,-1.841908283,-0.30904788250000004,-1.137044097
cck_sdh__gmos_delsdhCB__2,-0.7753212475,-1.028321402,0.2932368065,-1.012415519
cck_sdh__sdh_ale1__1,0.1971155583,0.375936296,-0.6749040565000001,0.146927356
cck_sdh__sdh_ale1__2,0.41470076240000003,0.224814844,-0.7132690605,0.12298890200000001
cck_sdh__sdh_ale2__1,0.1418552249,0.15929901600000002,-0.7906794025,0.24292338800000002
cck_sdh__sdh_ale3__1,0.3697846824,0.320493173,-0.6931325755000001,0.15298118300000002
cck_sdh__sdh_ale3__2,0.13405940660000001,0.20916646500000002,-0.8428536445,0.324095735
cck_sdh__sdh_ale3__3,-0.17991617070000002,0.423487596,-0.9274156445,0.087402543
cck_pts__gmos_delptsHIcrr__1,-4.3868485327,-1.044192039,-0.1223250535,-0.30490036200000004
cck_pts__gmos_delptsHIcrr__2,-3.7413710769,-0.661009943,0.11330567050000001,-0.5985402390000001
cck_pts__pts_ale1__1,-1.2429904137,1.011814459,-0.40252068150000003,0.7198674140000001
cck_pts__pts_ale1__2,-1.0473804735,1.044607776,-0.3572956465,0.685817691
cck_pts__pts_ale2__1,-0.2063672491,0.41442670200000004,-0.9312280855,0.282276458
cck_pts__pts_ale2__2,0.23028396,0.448272265,-0.8805466885000001,0.298081251
cck_pts__pts_ale3__1,0.9722773866000001,1.917558753,-0.8407035055000001,-0.323380812
cck_pts__pts_ale3__2,0.477897116,1.952561442,-0.8605561175,0.014594216
cck_pts__pts_ale4__1,0.2778418776,0.621848186,-0.9539609455,0.131826398
cck_pts__pts_ale4__2,-0.40512178600000004,0.316748179,-0.9740813365000001,0.193065013
cck_gnd__gmos_delgnd__1,-0.5513730944,-1.481827572,-0.38362427250000003,-1.291673516
cck_gnd__gmos_delgnd__2,0.0895543191,-1.1580866730000001,-0.0791335995,-1.375323682
cck_gnd__gnd_ale1__1,0.2260209879,0.456777553,-0.9660981005,-0.549308231
cck_gnd__gnd_ale1__2,-0.1138943961,0.36623071500000004,-0.9416121835000001,-0.543453366
cck_gnd__gnd_ale2__1,0.3622828464,0.402676656,-1.1435564645,-0.555975978
cck_gnd__gnd_ale2__2,-0.0233831631,0.244352583,-1.1681321015,-0.247248664
cck_gnd__gnd_ale3__1,-0.0669589704,0.544186385,-0.9477201635,-0.437270353
cck_gnd__gnd_ale3__2,0.06707964770000001,0.46853269500000005,-1.0020518655,-0.675408553
cck_tpiA__gmos_deltpiA__1,-3.8188405696,-0.5402911530000001,0.24413212950000002,-0.63343827
cck_tpiA__gmos_deltpiA__2,-4.6381217837,-0.260752561,-0.0193500055,-0.65796839
cck_tpiA__tpiA_ale1__1,-1.3541154708,0.969774126,-0.5837718435,0.046043973
cck_tpiA__tpiA_ale1__2,-1.0070012203,1.132596091,-0.5474860925,0.031371996
cck_tpiA__tpiA_ale2__1,-1.9314285573,0.6403357820000001,-0.4431211155,0.177936816
cck_tpiA__tpiA_ale2__2,-1.7661399395,0.32417564600000004,-0.8009128045,-0.092953108
cck_tpiA__tpiA_ale3__1,-1.6611591469,0.85063844,-0.7735750385,0.07727566
cck_tpiA__tpiA_ale3__2,-1.4969877668,0.5499417050000001,-0.6717367595,0.238834958
cck_tpiA__tpiA_ale4__1,-1.3911589786,0.748874236,-0.7176548285000001,-0.455727394
cck_tpiA__tpiA_ale4__2,-1.5033388905,0.7714447120000001,-0.7885625725000001,-0.623139682
acid_tale__acid_ale1_pH7__1,0.2815830804,0.721367501,-1.4579554275,-0.419165043
acid_tale__acid_ale1_pH7__2,0.1550915478,0.716846537,-1.3441884445,-0.881853422
acid_tale__acid_ale1_pH5__1,1.0866047311,-0.839114813,-0.4693975945,-0.194265347
acid_tale__acid_ale1_pH5__2,0.8429131713,-0.839338636,-0.5010955815,-0.36231434500000004
acid_tale__acid_ale2_pH7__1,-0.2181967652,0.448559009,-1.3105698775,-1.005225113
acid_tale__acid_ale2_pH7__2,-0.2466370129,0.34834357600000004,-1.3754253395,-0.936067996
acid_tale__acid_ale2_pH5__1,-0.1587165481,0.584558272,-1.0762273795,-0.081184144
acid_tale__acid_ale2_pH5__2,0.2027052064,0.6541605020000001,-0.3252379125,-0.205128572
acid_tale__low_Mg_ale_pH7__1,-0.7304184995,0.24970265200000002,-1.4172610395,-1.296610072
acid_tale__low_Mg_ale_pH7__2,-0.1295027489,0.28744667700000004,-1.4507206685,-1.6838819919999999
acid_tale__low_Mg_ale_pH5__1,0.6571657138,1.051730824,-1.0682686895,-0.413577409
acid_tale__low_Mg_ale_pH5__2,1.1301959626,1.061321896,-1.2147916345,-0.186342113
acid_tale__MES_ale_pH7__1,-0.014926338800000001,0.5017446480000001,-1.2697949904999999,-0.5989636850000001
acid_tale__MES_ale_pH7__2,0.0152839056,0.415058295,-1.2659700385,-0.648870916
acid_tale__MES_ale_pH5__1,0.7692862619,0.650380458,-1.0450244645,0.205797098
acid_tale__MES_ale_pH5__2,0.2173344301,0.567794814,-0.6943206565000001,-0.18940647800000002
acid_tale__gmos_pH7__1,-0.2836644876,0.584134642,-1.3675828075,-0.8123936690000001
acid_tale__gmos_pH7__2,-0.08506547040000001,0.577802602,-1.3638342265,-0.7085165170000001
acid_tale__gmos_pH5__1,-0.2831329603,0.5397708840000001,-1.1679934995,-0.053391768000000006
acid_tale__gmos_pH5__2,-0.43761187830000003,0.622120825,-1.0549664215,0.699450349
adnB__wt_adn__1,0.2068398297,1.419138049,-0.6715145145,-0.22835038800000002
adnB__wt_adn__2,0.9347997566,1.041668328,-0.3549964865,0.18016515800000002
adnB__delydhB_adn__1,0.191841114,2.036984583,-1.1362768655,-0.9846177970000001
adnB__delydhB_adn__2,0.7224275494,1.9806246440000002,-0.8031310585,-1.015900726
ytf2__wt_glc__1,0.6520076963,0.759080576,-0.1727767935,-0.026494432000000002
ytf2__wt_glc__2,0.1128662086,0.766462889,-0.18057591550000002,0.287412851
ytf2__ybcM_glc__1,0.0432318234,0.24459463,-0.6052176925,-0.87513723
ytf2__ybcM_glc__2,0.2434802975,-0.141454991,-0.5507143925,-1.074529107
ytf2__ydhB_glc__1,0.3707014381,0.102080313,-0.4777101355,-0.497148619
ytf2__ydhB_glc__2,0.0885855217,0.43011492,-0.42369508650000004,-0.393026468
ytf2__yfeC_glc__1,-0.1704247813,-0.22451109800000002,-0.6457153985,-0.7032562240000001
ytf2__yfeC_glc__2,0.13969234700000002,0.18767233700000002,-0.6303046045,-0.581204719
ytf2__yciT_glc__1,-0.0096687413,0.08336460500000001,-0.4768228135,-0.106060206
ytf2__yciT_glc__2,-0.1027465979,0.336677253,-0.3969021795,-0.105732742
ytf2__ydiZ_glc__1,-0.1735684435,0.549778534,-0.5796789645,0.11680717500000001
ytf2__ydiZ_glc__2,-0.4116045877,0.580320932,-0.5223360865000001,0.07142813
ytf2__ynfL_glc__1,-0.1134100752,0.452215758,-0.1842293615,0.386795526
ytf2__ynfL_glc__2,0.2191785307,0.381157297,-0.2150129895,0.212728311
misc2__dellon_glc__1,3.5205821515,0.209806396,0.6522283305000001,-0.761153156
misc2__dellon_glc__2,3.7690281206,-0.585090733,1.0268166185,-1.431161694
ytf3__wt_glc2__1,0.9112097629,0.40945247500000004,-0.5437065955,-0.546694723
ytf3__wt_glc2__2,0.5828848713,0.41974312700000005,-0.4206528195,-0.037461788
ytf3__wt_pH7_lactate__1,0.7608786328,0.41676907900000004,-0.4777321695,-0.471010423
ytf3__wt_pH7_lactate__2,1.1046525222,0.39633273,-0.4571930985,-0.881380959
ytf3__wt_pH55_lactate__1,0.6289539021,0.308908675,-0.3853127905,-0.54459765
ytf3__wt_pH55_lactate__2,0.8341325150000001,0.521975494,-0.3042930005,-0.538303936
ytf3__wt_pH55_HCl__1,0.9048991568,0.563549472,-0.33614544350000003,0.18945687600000002
ytf3__wt_pH55_HCl__2,0.853093151,0.518048293,-0.3820763045,0.176078431
ytf3__dyieP_pH7__1,0.7091975323,0.47712322300000004,-0.5732590215,-0.081984544
ytf3__dyieP_pH7__2,0.5279663611000001,0.580461608,-0.49604878150000004,-0.096770572
ytf3__dyieP_pH55__1,0.9549634559,0.511184013,-0.5365329825,-0.503852329
ytf3__dyieP_pH55__2,1.4328195811,0.476223808,-0.49422321750000003,-0.14810251200000002
