,A,PaaX,Crp,ihfB
mazF_ribo__mazF_total_60m__1,-6.8754981864,-1.3810070121,-0.6219598177,2.225918038
mazF_ribo__mazF_total_60m__2,-6.9215912049,-1.6115858098,-0.6024762283,1.9230280871
mercury__ctrl_t00__1,0.2276695937,-0.193042236,0.0292773526,-0.1894888166
mercury__ctrl_t10__1,-0.4881977564,-0.0044215339,0.3087663784,-0.0070085912
mercury__ctrl_t30__1,-1.2474967251,0.1673098586,0.7006973645,0.1387935465
mercury__ctrl_t60__1,-1.2849283758,0.5536627704,0.8951937533000001,1.1480823992
mercury__hg_t10__1,-0.008742299,0.4363621407,1.5099593280999999,0.553251837
mercury__hg_t30__1,-0.2416891437,0.9707854509,1.6124665533,2.2675264486
mercury__hg_t60__1,-1.6003717914000002,1.1780999942000001,1.3859830142,2.6073396528
mercury__pma_t10__1,-0.3798319296,0.28765899170000003,0.8754740065000001,1.1005582828
mercury__pma_t30__1,0.3731456233,0.6112231473,0.7672332111,1.4531342244
mercury__pma_t60__1,-0.9191211666,0.0808735507,0.2108640436,0.3869285342
mercury__ctrl_t00__2,-0.0193454778,0.0836134317,0.0010693687,0.06269682730000001
mercury__ctrl_t10__2,0.1528972179,0.27020401520000004,0.25878484220000003,0.0100486958
mercury__ctrl_t30__2,-0.749979751,0.34533583030000004,0.7206174857000001,0.5188256616
mercury__ctrl_t60__2,-1.4932522495,0.4223696799,0.9635479732000001,1.1551031202
mercury__hg_t10__2,0.0590181568,0.2957090739,1.4192736061,0.9031231929
mercury__hg_t30__2,-0.6893079388000001,0.9047565815,1.4553969738,2.3014184749
mercury__hg_t60__2,-1.1943779388,-0.0879618835,-0.0283162313,0.8161729794
mercury__pma_t10__2,0.5165130609,0.1479197337,0.8151339384,1.18477867
mercury__pma_t30__2,0.7656125236,0.4975810466,0.8881257601,1.4069757974
mercury__pma_t60__2,0.5107162519,0.2383010559,0.41748972510000004,0.4216682631
mercury__ctrl_t00__3,-0.2083241159,0.1094288043,-0.0303467213,0.1267919893
mercury__ctrl_t10__3,-0.2957668446,0.1418910719,0.12400269800000001,0.0051995689
mercury__ctrl_t30__3,-1.3076884339000001,0.6474047474,0.7564198440000001,0.8339415168000001
mercury__ctrl_t60__3,-1.710173867,0.4193616194,0.803622138,0.9644064039
mercury__hg_t10__3,0.6926578592,0.8333309481000001,1.7832128196,-0.8350756355000001
mercury__hg_t30__3,-0.6227641563,0.9391943154,1.5344472761999999,1.9415273842
mercury__hg_t60__3,-2.0234251729,0.5591258661,0.7437536825000001,1.9147132720000002
mercury__pma_t10__3,0.0662756018,-0.2809128456,1.0075067504,1.1322130394
mercury__pma_t30__3,0.0525726539,-0.0314956704,0.9965341975,1.5095176118
mercury__pma_t60__3,-0.0040467387,0.5405148306,0.6395112446,0.6635232554
ml_abx__az_lolcde__1,0.459506238,-0.047523567600000004,0.3949028114,0.48992119580000004
ml_abx__az_lolcde__2,-0.6719706698,-0.0156940313,0.0860060487,0.3120800843
ml_abx__az_lolcde__3,-1.3710349813,-0.16850599200000002,0.3337373743,0.1877009152
ml_abx__b01__1,0.4939255441,0.315809288,0.5086181453,0.0630767935
ml_abx__b01__2,0.5019474970000001,0.4808191714,0.4866754022,0.0691725602
ml_abx__b01__3,-0.6105250585,0.3163269729,0.48643220260000003,-0.1545204794
ml_abx__cro__1,-0.2785872515,-0.0135663654,0.3779114022,0.1929939407
ml_abx__cro__2,0.0069054191,-0.10076030150000001,-0.0306841953,0.0693341213
ml_abx__cro__3,-0.0366046156,-0.5629575465000001,-0.2753034439,-0.4425272645
ml_abx__chl__1,1.4479312156000002,-0.8005883014,-1.7807047438999999,-1.2325982184
ml_abx__chl__2,1.5611518802000002,-0.6081404748,-1.6147351356000001,-0.9705946505
ml_abx__chl__3,1.8615432323,-0.5085303872,-1.7049606803000001,-1.0401167738
ml_abx__cip__1,0.008971803300000001,-0.1435340886,0.468238231,-0.1261411765
ml_abx__cip__2,-0.7533898626000001,-0.4140465184,0.26436147200000004,-0.1977983036
ml_abx__cip__3,0.19373467900000002,-0.3986505507,-0.3907059673,-0.5428522547
ml_abx__clr__1,0.10098684120000001,0.2718413592,-2.0145250609,-0.7008032636
ml_abx__clr__2,0.43643847410000003,0.2185832168,-1.8700479492,-0.9762081964
ml_abx__clr__3,0.7487251539,0.1648830732,-1.9839799046,-1.2619941227
ml_abx__cst__1,-0.2859784509,0.3372506702,0.4841423467,0.2438998293
ml_abx__cst__2,-0.5317603684000001,0.368326768,0.1252630897,0.26576712140000003
ml_abx__cst__3,-0.5375916539,0.1130048624,0.2504433165,0.0780191361
ml_abx__ctrl__1,0.6333068714,0.1910279015,0.3181897135,0.1598698194
ml_abx__ctrl__2,-0.010735141200000001,0.049189794200000005,0.33640730560000004,0.10642429290000001
ml_abx__ctrl__3,-0.08647186180000001,0.0104688702,0.1284474774,0.0510856679
ml_abx__ctrl__4,-0.5323850354,-0.0352969604,0.0423286529,0.1552387405
ml_abx__ctrl__5,-0.1074956856,-0.1849973969,-0.3692971329,-0.26248649690000003
ml_abx__ctrl__6,0.10378085270000001,-0.030392208700000003,-0.4560760166,-0.2101320238
ml_abx__dox__1,0.6784195967000001,-0.4976548865,-2.1031438757,-0.9780117109
ml_abx__dox__2,1.2464756417,-0.5020858724,-1.9587539556,-1.1075124308
ml_abx__dox__3,1.007855576,-0.1725216776,-2.0893289722,-0.8407783841
ml_abx__glob__1,-0.4779448069,0.09056948640000001,0.40077032360000003,0.4302949447
ml_abx__glob__2,-0.5267954411,0.2033419009,0.19451078430000002,0.45006282140000003
ml_abx__glob__3,-0.49900496710000003,-0.3583979021,-0.3027589365,-0.0423093921
ml_abx__lvx__1,0.4675752602,-0.17732774880000002,0.8486849750000001,-0.0001481002
ml_abx__lvx__2,0.7028822356000001,-0.24990052140000002,0.3938793786,-0.0816094765
ml_abx__lvx__3,0.5629309425,-0.3339310206,0.148786522,-0.5324568165
ml_abx__mec__1,-0.0961031373,0.052514125700000004,0.3369699572,0.0603716803
ml_abx__mec__2,-0.2310496186,-0.2177173349,0.013751511800000001,-0.0438065497
ml_abx__mec__3,-0.4944669105,-0.3914220829,-0.22974107400000002,-0.148872566
ml_abx__mem__1,0.137260087,0.2775933699,0.35225783860000004,0.0852196846
ml_abx__mem__2,-0.2632658149,-0.1797233553,-0.0962918605,0.2616348697
ml_abx__mem__3,0.2983769457,-0.36718353070000004,-0.4193098364,-0.22487712710000002
ml_abx__nit__1,2.7959863451,-0.1640987558,-0.4561378538,-0.6054230973
ml_abx__nit__2,2.3096705353,0.2903796817,-0.3239561219,-0.8637874091000001
ml_abx__nit__3,2.0611827059,0.4430776061,-0.5009096485,-0.9109242801
ml_abx__ntx__1,2.9924738704,-0.1341423344,-1.0066348399,-1.2585341307
ml_abx__ntx__2,3.6200284403,0.0961416707,-0.9472326698,-0.8879509193
ml_abx__nor__1,-0.1913664621,-0.0030678036000000002,0.8071856029000001,-0.0597636964
ml_abx__nor__2,-0.4818696161,-0.2037155917,0.4894051802,-0.28464656250000003
ml_abx__nor__3,0.5645973819,-0.2825183303,0.12325169,-0.5346203111
ml_abx__pb__1,-0.4000630303,0.9358792283,0.5965313259,0.6518911327
ml_abx__pb__2,-0.0078535717,0.719555948,0.4467565101,0.6072186340000001
ml_abx__pb__3,-0.0176725321,0.8258436731000001,0.5066551433,0.3657176294
ml_abx__tmp__1,0.1826006326,-0.32569149810000003,-0.4180190307,-0.02917652
ml_abx__tmp__2,1.1788798145000001,-0.4015868694,-1.1217666797,-0.23585785620000002
ml_abx__tmp__3,1.3143614823,-0.3509549048,-1.5654300289,-0.5612001768
mut_abx__del_mutS_000nor__1,0.0446451058,-0.2436028433,-0.10736737830000001,0.060368359
mut_abx__del_mutS_000nor__2,-0.9119353621,-0.069854702,-0.0089077731,0.0980568742
mut_abx__del_mutS_000nor__3,0.8672902563,0.31345754540000004,0.1162751514,-0.15842523320000002
mut_abx__del_mutS_125nor__1,-3.1276865483,-0.0314146258,0.16900614320000001,0.4819642736
mut_abx__del_mutS_125nor__2,-2.8430342257000003,-0.2014938231,0.0010292434000000001,0.2029865342
mut_abx__del_mutS_125nor__3,-3.3752766059,-0.26468406780000003,-0.1128774423,0.3828531532
mut_abx__del_mutS_250nor__1,-3.5237505528,0.1704395166,-0.0133986869,0.4431344042
mut_abx__del_mutS_250nor__2,-2.7623410978000003,0.1993083795,0.1636110552,0.3142653859
mut_abx__del_mutS_250nor__3,-4.6104856165,-0.0771157499,-0.331696997,0.353931784
mut_abx__del_mutS_375nor__1,-6.7000210198,0.3892837301,-0.038234619500000004,0.9571972367
mut_abx__del_mutS_375nor__2,-4.3673126182,0.43008536620000004,0.0085680138,0.8032238378000001
mut_abx__del_mutS_375nor__3,-6.1356008148,0.4481849565,0.11367215480000001,0.7668903689000001
mut_abx__del_mutS_500nor__1,-5.9658153160000005,0.4330657618,0.3878004733,0.5037775474
mut_abx__del_mutS_500nor__2,-6.3560984886,0.3110952604,0.3784077044,0.7364907105
mut_abx__del_mutS_500nor__3,-5.7145087338,0.43376603750000003,0.6438706029,0.6726571582
mut_abx__del_mutS_625nor__1,-4.0574049816,0.48560418040000003,1.4015203867000001,0.5152526936
mut_abx__del_mutS_625nor__2,-4.2349020546,0.4051193252,0.8077489953,0.1153497319
mut_abx__del_mutS_625nor__3,-5.4925192839,0.4663389348,0.7167135879000001,0.7243962992
mut_abx__del_mutS_750nor__1,-5.4334959838,0.3307623176,0.8733453174,0.7593061593
mut_abx__del_mutS_750nor__2,-5.4412206774000005,0.45658401470000004,0.7318804379,0.5242804382
mut_abx__del_mutS_750nor__3,-5.5509142836,0.3739889444,0.7265351033,0.9815566684
mut_abx__del_mutS_875nor__1,-2.834454406,0.4441377669,0.5601250011000001,-0.0001521814
mut_abx__del_mutS_875nor__2,-3.4904393713,0.44763602610000003,1.1423196373,0.5757985535
mut_abx__del_mutS_875nor__3,-2.2808765151,0.484648401,0.8770837162,0.3371318185
nit_yeaG__wt_Nminus__1,-1.5924895613999999,-0.10408790970000001,-0.4060248421,-0.5007759714
nit_yeaG__wt_Nminus__2,1.5924895613999999,0.10408790970000001,0.4060248421,0.5007759714
nit_yeaG__wt_Nplus__1,0.2161243031,-2.508713868,-1.860802321,-1.6563278604
nit_yeaG__wt_Nplus__2,0.7885489803,-3.2851380436,-1.9932080196,-0.2461351782
nit_yeaG__del_yeaG_Nminus_24h__1,-0.2236891714,-0.42562360860000004,-3.95744986,-3.9178110457
nit_yeaG__del_yeaG_Nminus_24h__2,0.9357211598,-1.6969609942,-2.376849187,-0.7681829775
nit_yeaG__del_yeaG_Nminus_24h__3,-1.1452799265,-1.1145002401,-2.4414347629,-1.7039632644
nit_yeaG__del_yeaG_Nminus__1,-0.1851580923,-0.0317211899,-0.11143317250000001,-0.041942860900000004
nit_yeaG__del_yeaG_Nminus__2,1.6657222081,-0.26905184730000004,0.4939784118,0.3862513167
nit_yeaG__del_yeaG_Nplus__1,0.5129134443,-2.696133108,-1.9613924773,-1.6309964514000002
nit_yeaG__del_yeaG_Nplus__2,0.810194061,-3.2833263042,-2.2687520043,-0.5621866136
opex__amp__1,1.6973100252000002,0.6292983906,-0.0257376573,-0.084812413
opex__amp__2,-0.8121393646,0.26095243690000003,0.0299666606,0.0775940907
opex__amp__3,-0.3149706847,0.1341847665,-0.11910927560000001,-0.042322507700000005
opex__bak_amp__1,0.0684131302,0.1733421165,-0.14152359080000002,-0.0140114466
opex__bak_amp__2,-1.0941924183,0.0268314574,-0.0528646626,-0.4642097563
opex__bak_amp__3,-1.2798538312,0.1089699829,0.0466087293,-0.4784035855
opex__bak_kan__1,-0.1577540222,0.15815209530000002,0.0888972367,-0.42735156090000004
opex__bak_kan__2,0.2149063374,0.3388954175,-0.1208458188,-0.0779423119
opex__bak_kan__3,-1.063097593,-0.1078196656,-0.1901082408,-0.6195760006000001
opex__bak_nor__1,-1.7027790116000001,-0.06585350670000001,0.4066410972,-0.3433876866
opex__bak_nor__2,-0.9970017855000001,-0.1722305406,0.3008384148,-0.1475112025
opex__bak_nor__3,-1.7534737934,0.22797520340000002,0.1735871826,-0.6298423437
opex__bak_rif__1,-1.3130200904,0.7166390536,-0.21953675190000002,0.6338068189
opex__bak_rif__2,-1.5742511527,0.8148981148000001,-0.3706386875,0.4391318018
opex__bak_rif__3,0.2314829316,0.3856351975,-0.46689314190000003,0.7244082714000001
opex__chx_amp__1,-1.4819116418,0.09898744050000001,-0.0494673563,-0.4053078899
opex__chx_amp__2,1.5315188226,0.4697674451,0.0487355099,-0.18836252520000002
opex__chx_amp__3,-0.6707330124,0.0716327204,0.0882736573,-0.1237769883
opex__chx_kan__1,-0.0011337872,0.0770725315,-0.125182064,-0.0138349886
opex__chx_kan__2,-0.4050716903,0.1953940955,0.010558977,-0.036975938800000004
opex__chx_kan__3,-0.6396361636,0.0944735077,0.0951398358,0.0442349812
opex__chx_nor__1,-0.9261368392,0.0864950438,0.1194905215,-0.19253076600000002
opex__chx_nor__2,-0.8401951552,-0.1061119003,0.2237150322,-0.1601288682
opex__chx_nor__3,0.21544874800000002,0.047572581600000004,-0.1184232803,-0.1776042005
opex__chx_rif__1,-0.6128712378,0.2099589936,-0.0704396684,-0.1861179916
opex__chx_rif__2,-0.4925328869,0.2391346745,-0.0825438107,-0.06887362200000001
opex__chx_rif__3,0.2599330178,0.0041835276000000005,0.0036720471,0.1082056015
opex__ctrl__1,-0.593380641,-0.042186702300000004,0.0579740377,-0.0224441747
opex__ctrl__2,0.3245830503,0.2043796403,-0.0560469805,0.021606741000000002
opex__ctrl__3,0.2687975908,-0.162192938,-0.0019270572,0.0008374337000000001
opex__etoh_amp__1,0.500067067,0.0055148417,0.0772652949,-0.22302032330000002
opex__etoh_amp__2,0.0551466351,0.2919031778,-0.0181962037,-0.3310885398
opex__etoh_amp__3,-1.0898113257,-0.3347423603,0.29333133570000003,-0.1373778639
opex__etoh_kan__1,-0.5742664905,-0.43259444020000004,0.038003208600000005,-0.3089271984
opex__etoh_kan__2,-0.6129021462,-0.23172848940000002,0.055199946900000005,-0.3751403875
opex__etoh_kan__3,-0.0207643604,0.3077636062,0.0970352661,-0.35927630110000003
opex__etoh_nor__1,-0.6173085733,0.0024831746,0.14530002960000002,-0.2831652334
opex__etoh_nor__2,0.1473423059,0.3047319193,0.1482510961,-0.30565209730000004
opex__etoh_nor__3,2.5232050865,0.2270446627,0.22872318360000002,-0.1649472242
opex__etoh_rif__1,-0.8276278368000001,-0.4987585263,-0.1834415272,-0.28876107500000003
opex__etoh_rif__2,-1.4360590933,0.0326545989,-0.291745723,-0.1683449834
opex__etoh_rif__3,1.9170898512,0.0870632212,-0.2070583333,-0.2314229684
opex__glual_amp__1,0.3620495286,0.20177610310000002,-0.28640995810000003,-0.3804158465
opex__glual_amp__2,1.6369715289,0.20022080550000002,-0.2561673142,-0.43254768730000004
opex__glual_amp__3,0.4292103772,0.2066130992,-0.2033869971,-0.47594558400000003
opex__glual_kan__1,-0.2882954197,0.1325262516,-0.191489569,-0.4337757418
opex__glual_kan__2,-0.8933266774,0.3172441277,-0.29996488930000004,-0.3881447745
opex__glual_kan__3,-0.6772522473,0.5445826987,-0.2739975689,-0.36133040980000003
opex__glual_nor__1,0.8633343316000001,0.41577418390000004,-0.2739867065,-0.46957636300000005
opex__glual_nor__2,0.312280842,0.34188651610000004,-0.1411955001,-0.5353644925000001
opex__glual_nor__3,0.6298516432,0.1294289082,-0.3968922552,-0.5186915861
opex__glual_rif__1,0.22157046530000002,0.4530694934,-0.7714632805,0.2400147644
opex__glual_rif__2,1.2584945252,0.8221183207,-0.9445177907000001,0.44819666340000003
opex__glual_rif__3,0.24391381380000002,0.8059317891000001,-0.6936953239,0.4468453249
opex__h2o2_amp__1,1.4179935788,0.5383870763,-0.2741151042,0.4415703293
opex__h2o2_amp__2,0.5601859913,0.5822354693,-0.2107467671,0.6135876381
opex__h2o2_amp__3,-0.3848112943,0.2949685635,-0.2945587492,0.42436464420000003
opex__h2o2_kan__1,1.0718388948,0.5099913409,-0.14377662900000002,0.5400611031
opex__h2o2_kan__2,1.8859533686,0.5904615146000001,-0.1917551074,0.4933860419
opex__h2o2_kan__3,3.9752068318,0.9147190468,-0.31899979570000003,0.37908711900000003
opex__h2o2_nor__1,0.3621880878,0.2645845778,-0.1429422108,0.36907357900000004
opex__h2o2_nor__2,-1.5458662908,0.11558835220000001,-0.1039371872,0.3505435283
opex__h2o2_nor__3,4.0749118425,0.6004943435,-0.2057577352,0.39564916710000003
opex__h2o2_rif__1,-0.09466190740000001,0.2127540213,-1.6721229036,0.5200092958
opex__h2o2_rif__2,4.395851182,0.6977406261,-1.4822713578,0.4729345917
opex__h2o2_rif__3,2.5982017985,0.168199186,-1.6233641556,0.4579469567
opex__ippoh_amp__1,-0.2960709831,0.4189150131,0.34011186720000003,-0.0627419932
opex__ippoh_amp__2,-1.047429938,0.2191936837,0.31661900600000004,-0.09502500230000001
opex__ippoh_amp__3,1.0630889403000001,0.3490689784,0.2924930122,-0.18667030380000002
opex__ippoh_kan__1,-0.1944797828,0.0198361223,0.20629760900000002,-0.1944902533
opex__ippoh_kan__2,2.8294497111,0.5843435652,0.1434163886,-0.2096595363
opex__ippoh_kan__3,-0.3013978849,0.3920587445,0.1449923987,-0.2387935954
opex__ippoh_nor__1,-1.8016763266,0.5054497409,0.2342972617,-0.1382739704
opex__ippoh_nor__2,-0.6134791218,0.3652652534,0.1925245619,-0.16827474750000002
opex__ippoh_nor__3,5.1779382022,1.2403245727,0.290042195,-0.2240580181
opex__ippoh_rif__1,-1.0564728078,0.07735670830000001,-0.2225034427,0.0802453139
opex__ippoh_rif__2,-0.8323773999,0.2710609204,-0.3319244188,-0.1183887934
opex__ippoh_rif__3,-3.7205475554,0.0739219087,-0.2142957861,-0.025469672800000002
opex__kan__1,0.12599297880000002,0.2996459282,-0.0727186524,0.160108622
opex__kan__2,0.5690216576,0.3599956039,-0.1325552437,0.0913786652
opex__kan__3,-0.18113188800000002,0.1841298726,-0.0093774403,0.08713161330000001
opex__nor__1,-0.6104563897,0.1968756983,-0.0963017972,-0.14171233730000002
opex__nor__2,1.3277952841,0.5542472704,-0.0690723906,0.0068616055
opex__nor__3,-0.230942056,0.0782789443,0.0350324265,-0.0195510581
opex__paa_amp__1,-0.3564565756,0.12938767580000002,-0.10606712300000001,-0.023014222900000002
opex__paa_amp__2,0.5569885031,0.0437742188,-0.08314191180000001,-0.1876572891
opex__paa_amp__3,0.3306234608,0.1598603724,-0.030255880500000002,-0.0620073046
opex__paa_kan__1,-0.9735738746,0.7888268307,-0.5907121801,0.7190900909
opex__paa_kan__2,-1.0787786594,0.626521769,-0.5373274114000001,0.5887061862
opex__paa_kan__3,-0.8382976515,0.26667427790000003,-0.5783336185,0.7095000117
opex__paa_nor__1,-0.5789303698,0.2064676974,0.0407122211,-0.1574706197
opex__paa_nor__2,-0.39506998060000004,0.0854146093,-0.0296138498,-0.21882918680000002
opex__paa_nor__3,-0.6404164488,0.2768771652,0.0195569859,-0.34836482760000004
opex__paa_rif__1,-0.47640346840000003,0.5383243367,-0.7292056332,0.7148997064
opex__paa_rif__2,-0.5091881304,0.7218966608,-0.696285915,0.7145323323
opex__paa_rif__3,0.0297876481,0.40594289710000003,-1.0564224947,0.5635495845
opex__phenol_amp__1,-0.6020822039,0.2291818279,-0.0794728993,-0.1934681023
opex__phenol_amp__2,0.33221274040000004,-0.3969987884,-0.1805611668,-0.0119163311
opex__phenol_amp__3,0.6187959003,0.14663964440000002,-0.1544384115,-0.09886101530000001
opex__phenol_kan__1,-0.9868232635,0.3352784952,-0.18919337260000002,-0.0130470859
opex__phenol_kan__2,0.7639879017000001,-0.06633373690000001,-0.29911423600000003,-0.2173782472
opex__phenol_kan__3,-0.8774898679,-0.11693775070000001,-0.163664422,-0.043269987100000004
opex__phenol_nor__1,-2.2362261209,-1.1319643933,-0.1706452057,-0.43113473900000004
opex__phenol_nor__2,-1.2577098755,-0.4804625174,-0.0065019301,-0.029401130100000002
opex__phenol_nor__3,-0.8524037858,-0.0778947577,-0.18035648640000002,-0.6996561232
opex__phenol_rif__1,-0.2959168626,0.2726163386,-1.1344697468,0.5665371013
opex__phenol_rif__2,0.6431280126000001,0.5892458196,-0.9830774505000001,0.43082166600000005
opex__phenol_rif__3,-2.0092587372,0.2474372041,-1.1040875946,0.49874303670000003
opex__pvpi_amp__1,-0.9538873296,-0.0953796667,-0.0633550417,0.1787871282
opex__pvpi_amp__2,-0.4543933133,0.35153519790000004,-0.0233358193,0.2498687265
opex__pvpi_amp__3,0.4982569848,0.0863831245,-0.0186793965,0.20769369140000002
opex__pvpi_kan__1,2.1970459392,0.3396817286,-0.010088120800000001,0.2915922435
opex__pvpi_kan__2,-0.7934556879,0.4562109543,-0.0220803095,0.0753791033
opex__pvpi_kan__3,-0.3299954315,0.013520686700000001,-0.006971406,0.2056216227
opex__pvpi_nor__1,-0.860728865,-0.3055821633,0.0043966387,0.07527393760000001
opex__pvpi_nor__2,-2.0575614753,-0.1077418531,0.1668676485,0.0978663196
opex__pvpi_nor__3,-0.33417291790000003,-0.0968238919,0.1832898366,-0.0866408026
opex__pvpi_rif__1,0.0432518519,0.22943612100000002,-0.8509373182000001,0.7554847077
opex__pvpi_rif__2,1.0843645533,0.3806380011,-1.0133410348,0.7890987312000001
opex__pvpi_rif__3,-1.103361999,0.9800353197,-0.8552114418000001,0.6352844664
opex__rif__1,0.6057245397000001,0.6012686496,-1.0991152194,0.7496321689000001
opex__rif__2,1.5630191509,0.6111982783000001,-0.7051006932,0.7750268969
opex__rif__3,-0.4469777727,0.4140384829,-0.929753295,0.7101493076000001
opex__naocl_amp__1,0.1980392345,0.7509994919,-0.0408171479,-0.1732709832
opex__naocl_amp__2,-0.2153813973,0.44446276360000003,-0.17322884830000002,0.0125798188
opex__naocl_amp__3,-0.9500825511000001,0.2748026472,-0.17670345610000002,-0.12569989680000002
opex__naocl_kan__1,-0.8522442459,0.09435522460000001,-0.1133158625,-0.0024633896
opex__naocl_kan__2,-2.3116323758,0.3388259033,-0.0346631081,-0.107284845
opex__naocl_kan__3,-1.8005432046,-0.0047894603,-0.1636875546,-0.0378164496
opex__naocl_nor__1,-1.4160590871,-0.3119093328,0.0453136418,-0.1266555151
opex__naocl_nor__2,-1.7583691459000002,0.5258304785,0.1758445305,-0.18342158690000002
opex__naocl_nor__3,-1.8955144777,0.0457157256,0.16750353580000002,-0.286782287
opex__naocl_rif__1,-1.1129160357,1.111296872,-0.8846690774,0.5930766829
opex__naocl_rif__2,0.9915735662,1.1588628411,-1.0415023493,0.6294067863
opex__naocl_rif__3,-1.8423050711000002,0.9681934350000001,-0.7368803165000001,0.7170134595000001
phage_lysogen__wt_ctrl__1,-0.022587595300000003,-0.041654844100000005,-0.1131082358,-0.0260689406
phage_lysogen__wt_ctrl__2,0.2724835778,-0.2732420981,-0.15099738340000002,0.055185875700000005
phage_lysogen__wt_ctrl__3,-0.2498959825,0.31489694220000003,0.26410561920000003,-0.0291169351
