,A,PdhR,ArcA,Fis,Fnr,GadE,Crp,CusR,Cra,Fur,HprR
ecoli_00323,0.8263289511,-0.5939216310000001,-0.146201738,1.008042233,-0.8089780310000001,-2.338032672,0.09382866100000001,0.072466476,-0.1736526655,-0.398396226,-0.1682306485
ecoli_00324,1.0243892109,-0.7293935410000001,-0.07992882,0.869858153,-0.6878140150000001,-2.31158873,0.13043923,-0.128046153,-0.1066645425,-0.41860494000000004,-0.1263903865
ecoli_00325,1.2768208338,-0.5367757470000001,-0.058308609000000004,0.913504893,-0.770999387,-0.48676648800000005,0.057576022000000004,-0.016998529000000002,-0.1139529145,-0.40217951700000004,-0.0076521035
ecoli_00326,0.332582977,-0.9360822160000001,0.511779267,0.616684833,-0.5165665970000001,0.053145435000000005,0.46187418300000005,0.002523897,0.0174592985,-0.20283868900000002,0.37008665150000003
ecoli_00327,-10.8720199352,0.8295831760000001,0.48734367500000003,0.474343952,-0.49981868,-3.148134721,0.7723290730000001,0.21847527700000002,0.4358023165,-0.041962642,-1.2520347795
ecoli_00328,-5.7351176472,0.012154792000000001,0.55045278,0.733082353,-1.053543247,-3.13063182,0.495795953,0.067611816,0.1606344035,-0.49531299900000003,-1.4210094555000001
ecoli_00329,-11.9403767902,-1.354143334,0.42652437200000004,0.524785193,-0.876172555,-1.9596086590000001,0.621328373,0.37562889,0.3501225765,-0.24189199400000003,-0.9511217085
ecoli_00330,-7.2332767258,0.5555508650000001,0.41923975900000005,0.218363469,-1.004410894,-1.810165976,0.486348433,0.7265599930000001,0.3245514705,-0.457263821,-0.8620099195
ecoli_00331,-8.0689717127,0.16553516100000001,-0.47258526700000003,-0.21022535,-0.9421467330000001,-1.886799504,0.13801763,1.03505375,0.6820349205,1.6546413640000002,0.6815735285
ecoli_00332,-7.5970628819,0.30774985,-0.319391246,-0.328531883,-1.093086918,-1.9081275510000002,0.15520324300000002,1.261302323,0.6488653885,1.513558554,0.7086176665
ecoli_00333,-8.9410903924,-0.902962028,-0.407849047,0.136944699,-0.979628476,-2.731523456,0.211227453,0.586287882,0.6121383695,1.579185924,0.5175074575
ecoli_00334,-2.8130711789,1.014623436,-0.36088363100000004,0.21885896400000002,-0.589808277,-3.075587645,0.156206473,0.743208926,0.6900592575000001,1.914808684,0.5795960845
ecoli_00335,0.6063998557,-0.47982876700000004,-0.423750187,1.037321973,-1.166562635,-4.404718717,-0.23326590800000002,-0.279867268,-0.2568402815,0.583810734,-0.4147942235
ecoli_00336,-0.304234905,-0.8939865810000001,-0.580132675,1.046110623,-0.672576971,-3.743639175,-0.08594182800000001,-0.120546761,-0.1528743355,1.003154944,-0.1482510665
ecoli_00337,-8.8084723122,-0.102343453,-0.432093592,0.116352668,-1.09189336,-0.19461825500000002,0.027939159,0.9313412980000001,0.3295441655,0.988247564,0.2114907805
ecoli_00338,-9.676011707,-0.20313905200000001,-0.32869141,-0.026201397,-1.139352826,-0.47445086700000005,0.095125363,0.8192270540000001,0.39825510550000004,0.850537614,0.0201499735
ecoli_00339,1.0633574979,-0.54316451,-0.75174328,1.189862043,-1.045196496,-3.566591813,-0.186683067,0.076500986,-0.31673114350000003,1.385596604,0.1230615835
ecoli_00340,-2.9021858519,-0.82206313,-0.8265227650000001,1.046570473,-0.7250733540000001,-2.786071194,-0.08065952300000001,0.090213971,0.0385580375,1.4068350440000001,0.1728602615
ecoli_00341,1.3350578101,-0.909391699,-1.194452202,1.036456733,-0.735836771,-4.072281147,-0.32169368600000003,-0.063067541,-0.34107716450000003,1.361037814,0.0743705195
ecoli_00342,1.283787612,-0.8193251840000001,-0.979012392,0.975658863,-0.803938064,-3.9952623220000003,-0.22926116100000002,-0.010017161,-0.2926749605,1.391978414,0.027926976500000002
ecoli_00343,-4.9015795203,0.524929694,-0.669338697,-0.058915348000000006,-1.402755684,-1.077194658,-0.29073972200000003,-0.7507736700000001,0.3667620935,1.9791220040000002,-0.22515293050000001
ecoli_00344,-4.0707554074,0.645414418,-0.671754205,-0.029860925000000003,-1.428067927,-1.078098769,-0.328630297,-0.90465275,0.2693497675,2.012504234,-0.43613430350000004
ecoli_00345,-5.3085503226,0.343467493,-0.809541689,0.150638443,-1.098697508,-1.745273578,-0.103214605,1.013748387,0.3920265375,1.9179022940000001,0.6256705865000001
ecoli_00346,-5.5332254482,0.241879226,-0.808753508,0.071561994,-1.1274932340000001,-1.638854462,-0.05797147800000001,0.95100997,0.37092413350000003,1.906355264,0.6539540165000001
ecoli_00347,1.7416056186,-0.724573279,0.15738168700000002,0.8566230530000001,-0.5360552860000001,-0.18850717800000003,0.20789728300000002,0.26394214800000004,-0.1015453585,-0.27828637700000003,0.7880719535
ecoli_00348,1.5883787644,-0.742232921,0.158383399,0.7949840930000001,-0.536045576,0.022539356,0.288214413,0.184945185,-0.3156219655,-0.176623005,0.7272223375
ecoli_00349,1.4526914726,-0.748127348,0.019257945000000002,0.9098056830000001,-0.524884001,-2.771806877,0.16856253300000001,-0.019872894000000002,-0.0694856845,-0.171722799,0.8117558515000001
ecoli_00350,1.0390823984,-0.635808012,0.151773498,1.020238573,-0.48640995000000004,-3.29986021,0.144982372,0.21613601600000001,-0.0329812155,-0.060313785,0.7524849965
ecoli_00351,-0.9219679183,-0.6767706490000001,1.017115486,0.408983164,-0.446965349,-3.731281105,0.495849313,0.04177829,0.0900326495,0.132826624,0.7801004285
ecoli_00352,1.491780195,-0.6055919120000001,0.043576312000000006,0.7854916930000001,-0.467055863,-4.739052074,0.08223337900000001,-0.026512729000000002,0.0908492365,-0.08904284,0.5794215675000001
ecoli_00353,1.4315387744999999,-0.7855442810000001,0.044739098000000005,0.8188250130000001,-0.494457847,-2.775993806,0.260077643,-0.061535041000000006,0.2280290295,-0.250898801,0.6955006655
ecoli_00354,1.3598590148,-0.67683176,0.057732437000000005,0.850229483,-0.541468839,-3.315645069,0.110092349,0.06528785200000001,0.045015701500000005,-0.17881162,0.6323181445
ecoli_00355,-0.8015466336,-1.043414398,0.7317756190000001,0.257376687,-0.355877681,-2.429100959,0.946417433,0.28417020400000004,0.06744731250000001,0.09023732400000001,0.3479506565
ecoli_00356,-0.7498042551,-1.109772646,0.699000876,0.317308755,-0.371652078,-2.390326571,0.980365153,0.410631566,0.0447984965,0.186593734,0.4549249965
ecoli_00357,-1.2113434283,-1.007537784,0.7554666760000001,-0.018749232,-0.330622578,-4.033027577,0.9986914830000001,0.257985285,0.1602298815,0.183535574,0.2315525205
ecoli_00358,-0.9574286864,-0.9655840550000001,0.7990900860000001,-0.041486231000000005,-0.390185284,-3.7183265050000003,0.9749593430000001,0.15702628,0.1413458675,0.178282134,0.37157588350000004
ecoli_00359,-1.0215158053,-0.783204278,0.852278316,0.44470543,-0.8311115560000001,-3.06738841,0.830338573,0.39401414500000004,0.1241862345,0.07998654,0.7038738135
ecoli_00360,-1.0943813471,-0.582004533,0.908308306,0.43804132300000004,-0.8662979580000001,-2.789971452,0.926503413,0.552489564,0.1773132215,0.180509194,0.7026101515000001
ecoli_00361,-1.6594531186,-0.280198852,1.097423036,0.48623346500000003,-0.770292729,-4.186747224,0.8096897230000001,0.309010436,0.3188783845,0.237700244,0.7969676915
ecoli_00362,-1.3706219228,-0.263591599,1.1680522660000001,0.624318373,-0.7893792930000001,-3.868468695,0.9991721830000001,0.47677813500000005,0.3431820045,0.398123934,1.0312671765
ecoli_00363,-0.321408152,0.423971606,0.38832677600000004,-0.110975184,-0.893828944,1.773331184,-0.219087253,1.275883254,-0.3554692465,-0.21254789600000001,2.1720717485
ecoli_00364,-0.5571353767,0.780867806,0.5281267030000001,0.12504452300000002,-0.8991160770000001,0.26198276,0.06872793,1.10203982,-0.2348982135,-0.060902873,1.9914067425000002
ecoli_00365,-1.7573624953,-0.439964352,1.148398166,1.660646693,-1.5575180670000002,-2.69923772,0.181883243,-1.530421412,-0.8119926805000001,-0.24266487900000003,-1.2933724645
ecoli_00366,-0.033363699999999996,0.10277367700000001,0.960487886,1.569078573,-1.58392193,-4.12486454,0.46045822300000006,-2.222319941,-0.8293008375,-0.341907147,-1.5659044585
ecoli_00367,1.5327351594,1.158534188,-0.9133811220000001,1.9071262230000001,-1.179529736,-3.349852946,-1.466715649,-2.190394765,-1.3383975505,-0.640836599,-1.2798640575
ecoli_00368,1.9897655896000002,1.09290761,-0.9972484690000001,1.751255813,-1.261389653,-3.841590315,-1.564214307,-2.445596891,-1.2419825195,-0.714088546,-1.3941207725
ecoli_00369,-1.3312307504,0.044264288000000006,0.49373369300000003,0.068560206,-0.9119070650000001,0.22906809800000003,0.10006032100000001,0.662301891,-0.5594952585,0.33459056400000003,1.8510699545
ecoli_00370,0.2002506497,0.579536759,0.239644822,0.126381815,-1.133278434,0.653092204,-0.24440689100000001,0.626818879,-0.3955920685,-0.073301092,1.5488717035000001
ecoli_00371,1.8429682454,0.140526554,0.750131416,1.279271183,-1.653565839,-4.234787772,-0.15585906600000002,-2.692257234,-1.0346190905,-0.205419399,-1.9821175125
ecoli_00372,1.2882287507,-0.286777544,1.117783896,1.580369343,-1.832894068,-4.275124243,0.12222331400000001,-2.548085082,-0.8550190215,-0.17358025200000002,-2.0097835765
ecoli_00373,3.2570430659,0.61626311,-1.343260479,1.587596363,-1.464487794,-4.361151157,-2.568928611,-2.957302166,-1.9034436515,-0.606942002,-2.0225441015
ecoli_00374,3.6848531093,0.694032402,-1.375806483,1.588643803,-1.4166246660000001,-4.503306587,-2.37205329,-3.157117645,-1.8338377315,-0.7505141150000001,-1.8665571305
ecoli_00375,0.4902973109,0.368088615,0.42521249800000005,-0.032365693,-0.46760251500000005,0.328452438,-0.13952741600000002,1.075814633,-0.4139257005,-0.044335219,1.9931625785
ecoli_00376,0.4028314215,0.30728888200000004,0.202579652,0.224967291,-0.569228457,-0.45139383800000005,-0.121563182,1.4877149360000002,-0.3658489225,-0.222996152,2.0373747825
ecoli_00377,0.7896673931,1.769628133,-0.996780494,1.520727603,-0.7884398340000001,-2.559966845,-1.138543574,-2.066352304,-1.1970739355,-0.116637474,-1.8204548385
ecoli_00378,0.9300884488000001,1.832649208,-0.869100763,1.502625933,-0.754359556,-2.518771373,-1.125744815,-1.95601888,-1.1370689815,-0.129974022,-1.7850479235
ecoli_00379,2.6540843026000003,1.7068177599999999,-0.76746688,1.520355993,-0.686895557,-3.785578814,-0.616348749,-2.651256792,-1.0500158225,-0.450904393,-1.7444597385
ecoli_00380,3.0238518953,1.633953771,-0.6975454830000001,1.4155661830000001,-0.741423825,-4.003228359,-0.651084973,-2.269073607,-1.1212806755,-0.540652111,-1.9233531265
ecoli_00381,1.0623052138,0.38607178400000003,0.322745916,0.46159249,-0.60199696,-0.59869078,-0.424559634,1.4621762230000002,-0.1439478705,-0.12820725300000002,1.7872261005
ecoli_00382,1.4109654755,0.571381302,0.32773048800000004,0.6555212930000001,-0.801525192,-0.23929002700000002,-0.35219075800000005,1.140566627,-0.36378928450000003,-0.278000794,1.5311019195000002
ecoli_00383,2.1041370679,2.341774193,-0.031158746,1.080170473,-0.830792595,-3.483551704,0.17718560300000002,-2.391236634,-0.9479018825000001,-0.49087938200000003,-1.4396512375000001
ecoli_00384,2.0292177733,2.404960983,-0.000146966,1.055675403,-0.741680714,-2.7109426819999998,0.253641923,-2.193142569,-0.8289428295,-0.500481724,-1.2931426775000001
ecoli_00385,3.0564251519,1.442652509,-0.82586124,1.578386303,-1.081759613,-5.221432608,-0.8382274850000001,-2.512442814,-0.9917317395,-0.9149892780000001,-1.1011421605
ecoli_00386,3.162852591,1.472209093,-0.816201806,1.6467797430000002,-1.061934583,-5.014568989,-0.903455694,-2.781441852,-1.0507998015,-0.9595740020000001,-1.3288748445
ecoli_00387,0.036829806900000005,0.763134123,0.259412766,0.014654271000000002,-0.775849203,-1.639491792,-0.296102011,1.5511026270000001,-0.5461974325,-0.36009651200000004,1.9700303725000001
ecoli_00388,-0.4852371863,0.5357338340000001,0.25472500200000003,-0.052372151000000006,-0.853964598,0.125443788,-0.23094071100000002,1.676694493,-0.6536082705,-0.425519831,2.2159884895
ecoli_00389,1.3333740328,1.5724305040000002,-0.464657757,1.190109813,-1.010053522,-5.336435902,-0.708797459,-2.58670042,-1.2084995715,-0.7925083110000001,-2.0883560315
ecoli_00390,1.3491486584999999,1.535231684,-0.20812524200000002,1.108673243,-0.9865308030000001,-5.568921667,-0.968107711,-1.644105533,-1.2680169395,-0.177744751,-1.7223674865
ecoli_00391,3.1981009381,1.372365839,-1.6314585560000001,1.514446123,-0.659868235,-4.920526294,-1.356589447,-2.390628003,-1.6057893564999999,-0.393128615,-2.2637270805
ecoli_00392,3.2564108268,1.313462394,-1.578264933,1.456631613,-0.729364565,-4.848398743,-1.123683673,-2.361332123,-1.5622716605,-0.43113716500000004,-2.6597472255
ecoli_00393,0.4549160672,0.274980385,-0.085024997,1.032676373,-0.31695025400000004,-3.342565922,0.062207968,-0.176215214,-0.2280425985,0.055907798,0.13383649350000001
ecoli_00394,0.281096502,0.31697594500000004,-0.11169243100000001,1.010794233,-0.340003802,-3.12019396,0.01735881,-0.266151395,-0.4117478885,0.077587798,0.26728537550000003
ecoli_00395,-1.8032032678,0.300487826,-0.12554602,0.9126266730000001,-0.375398277,-4.933009963,0.43556652300000004,0.361478998,-0.3369046925,0.316737274,0.40736602450000003
ecoli_00396,-0.8700924149,0.257246939,-0.12163840100000001,0.829763903,-0.34373242200000004,-5.770378972,0.40063680300000004,0.23669083300000002,-0.4763269895,0.263806364,0.08537813250000001
ecoli_00397,-2.6805689945,0.012720654000000001,0.147011691,-1.265274609,-0.629555328,-1.037886058,0.37188534300000003,1.277603979,0.3283116975,-0.20920929900000002,1.2731506605
ecoli_00398,-2.9788795575,0.003710034,0.17322447,-1.487063213,-0.7233255390000001,-1.476959825,0.35534419300000003,1.395898386,0.3002538615,-0.20608352300000002,1.1591182745
ecoli_00399,-0.7542921041,0.23912079100000003,0.59222252,0.37418627600000004,-0.41708877800000005,-2.631806647,0.739618883,-1.365572104,0.1612692785,0.058708176,0.1576905485
ecoli_00400,-1.4163271068,-0.033805023000000003,0.504056843,0.201678769,-0.416571966,-2.624836085,0.562500333,0.9720322100000001,0.0925173505,0.21249558400000002,0.9617611785
ecoli_00401,-0.9027985948,-0.149227513,0.22968818400000002,0.519294193,-0.35677252800000003,-6.5876320150000005,0.5847484430000001,0.644596355,-0.30707745950000004,0.38055584400000003,0.2128484055
ecoli_00402,-0.6078776841,-0.46164692700000004,0.056962728000000004,0.219288643,-0.5292693580000001,-5.525832358,0.18943374300000002,0.42764970700000005,-0.0948710745,0.15306718400000002,0.1940449125
ecoli_00403,-9.4449984272,-1.040942879,0.39358909999999997,0.5281928530000001,-1.1714352350000001,-0.388931305,-0.071245341,0.53805191,0.1357722605,-0.50127445,0.42563123350000004
ecoli_00404,-8.4491343821,-0.648585313,0.6512664920000001,0.485925449,-1.201384863,-1.5175542929999999,-0.002275453,1.285389337,0.2854650045,-0.422044213,0.49119094950000003
ecoli_00405,-0.5460019162,-0.338239952,0.508200498,0.21072264500000001,-0.6191741980000001,-1.690021239,0.515020333,-1.031705486,0.0888244745,0.22775462400000002,-0.0628995245
ecoli_00406,0.31908660180000004,-0.323719696,0.554538969,0.08194114300000001,-0.571577828,-1.815499951,0.5286701730000001,-0.19023315000000002,0.14737257750000002,0.252134594,-0.016900540500000002
ecoli_00407,-0.5726838842,-0.638099033,0.131412035,-0.009333,-0.722721968,-5.416696486,0.349377103,0.457762241,-0.0341578565,0.047784552,-0.3416915465
ecoli_00408,-0.6020237073,-0.599241056,0.113307349,-0.19452722500000003,-0.68571509,-5.246509004,0.396319383,0.407771567,0.1189017955,-0.009955428,-0.1258750915
ecoli_00409,-3.5401021203000003,-0.391466069,0.732414381,0.5157548630000001,-1.597203914,-0.550591448,0.286434483,1.030656051,-0.12267522950000001,-0.291574443,0.0132200675
ecoli_00410,-0.6909908989,-0.35500843400000004,0.397215451,0.08085197300000001,-1.099440647,-0.952093948,0.302318703,0.7377230220000001,-0.1418937485,-0.256571469,-0.0828842155
ecoli_00411,-0.6295082664,0.45450901400000004,0.047990289000000005,0.855894463,-0.510796904,-3.95649414,-0.059878781000000006,0.069389486,-0.3591463355,0.096342836,0.5732018575
ecoli_00412,-0.8305296982,0.47729965900000004,0.024226647,0.842607733,-0.444346291,-3.90633283,0.027680622000000002,-0.031792334000000005,-0.2995226505,0.101568641,0.5617107105
ecoli_00413,-4.400404601,0.047354850000000004,-0.16735893200000002,0.5912204630000001,-0.445443578,-4.908049709,-0.154360834,0.213308349,-0.4472478575,0.06422083,0.1012593665
ecoli_00414,-3.5726141944,0.22682855600000001,-0.046169952,0.302125229,-0.33888177,-4.882116456,-0.04945323,0.262282061,-0.21439937050000002,-0.020415786000000002,-0.1413704975
ecoli_00415,-7.1530979488,0.078342834,0.000397934,-0.28610262000000003,-0.36460928,-2.100057468,0.164713793,1.172319421,0.1914428035,-0.087079134,0.6043106715000001
ecoli_00416,-6.8027758836,0.232495001,0.061681656,-0.056523724000000004,-0.5246024060000001,-2.568644032,0.075804102,1.202784426,0.1219007205,-0.20283691,0.6537625285
ecoli_00417,-0.7423044488,0.116499927,0.023464927,0.799678913,-0.6861498490000001,-5.083421184,-0.056768665,0.602113804,-0.058053794500000006,0.14373343400000002,0.1550302695
ecoli_00418,-0.4454284223,0.118444564,0.08428102900000001,0.826481443,-0.6402435630000001,-4.809653257,-0.10699186200000001,0.565686495,-0.1176217075,0.095388789,0.1618980615
ecoli_00419,-2.961980842,-0.074322571,-0.240669923,0.45952306,-0.5045901850000001,-5.756804122,-0.007091699000000001,0.5119602050000001,-0.0756692025,-0.09880672,-0.1521070575
ecoli_00420,-3.3899206501,-0.093454066,-0.24078269100000002,0.42680426,-0.512467405,-6.085160426,-0.044047578000000004,0.5870831550000001,-0.0424388235,-0.045193267,-0.27109143150000004
ecoli_00421,-5.3218380366,0.44242118700000005,0.11352845800000001,-0.38799655600000005,-0.325212596,-4.12884677,0.07381628,1.500214073,0.3606678225,-0.23776727700000003,0.5607427175
ecoli_00422,-5.1477842458,0.24414767,0.055647699999999994,-0.115694289,-0.332838362,-4.107387872,0.140506256,1.500025564,0.3881329455,-0.146529699,0.4234480245
ecoli_00423,-0.25080054350000003,0.238899828,0.423811033,0.989755503,-0.6325393610000001,-2.2469499490000002,0.119931675,0.124111939,-0.0171176545,0.253545684,0.7484975705
ecoli_00424,-0.18495514070000002,0.255774249,0.36192860400000004,0.9308610030000001,-0.553225578,-2.560603722,0.10594186400000001,0.09921366,0.024780219500000002,0.10742565400000001,0.6007630255
ecoli_00425,0.6568707869,0.217194287,0.23718312100000002,0.684133733,-0.497033549,-3.779473083,0.057352916000000004,-0.06161901300000001,-0.2434496105,0.08920444400000001,0.2899616705
ecoli_00426,0.7407643571,0.260052452,0.35780927900000004,0.683843453,-0.42973484100000003,-3.86464081,0.174084083,-0.0660477,-0.2171794655,0.138341014,0.25018906550000003
ecoli_00427,-1.690410363,-0.13844389999999998,-0.065463742,0.602518753,-0.5066094210000001,-5.074873951,-0.07088768,-0.037572672,-0.2633924185,0.012815261000000001,0.1499212115
ecoli_00428,-2.3046240305,-0.09125556300000001,0.0031101880000000003,0.7505160230000001,-0.476166085,-4.815826972,0.028525377,0.020514728000000003,-0.1993657325,0.147274854,0.28820768550000003
ecoli_00429,-0.2339244133,-0.159088149,0.024472946000000002,0.432709952,-0.54083384,-6.449061725,0.032825572000000004,0.010314466000000001,-0.2251863155,0.09094152,0.040305453500000005
ecoli_00430,-0.5047306014,-0.197957039,0.055705313000000006,0.453376347,-0.542365552,-6.046631506,0.037217243000000004,-0.010592579000000001,-0.3138012415,0.155940924,0.0246658045
ecoli_00431,-4.282058725,-0.027585555,0.153475046,-0.062045193000000005,-0.446139218,-2.866714926,0.286125693,1.462891191,0.3286793945,0.072458165,1.1040579375
ecoli_00432,-3.8297465334,0.329796123,0.383165937,-0.396389407,-0.6800252410000001,-2.868785621,0.30561196300000004,1.256512146,0.1371537125,-0.24131990600000003,0.9087582185
ecoli_00433,-1.0484173629,0.156269513,0.42902198,-0.34963567900000003,-0.6060665230000001,-4.842666395,-0.027297961000000003,1.409913223,0.2043196165,-0.017124449,0.8997951545
ecoli_00434,-0.9792069784,0.039586351000000006,0.47947808100000006,-0.13523410600000002,-0.6258130630000001,-4.346977015,-0.086313521,1.041219751,0.0383055815,-0.162821396,0.8003836435
ecoli_00435,0.4543572886,0.253613441,0.40552786700000004,0.451254863,-0.5646101130000001,-2.541987362,0.23749544300000003,0.49744500100000005,0.1742360945,0.089778812,0.7425506455
ecoli_00436,0.49090775680000004,0.14625839200000001,0.36391003800000005,0.533828113,-0.5686878670000001,-2.143159929,0.42203483300000005,0.518666936,0.2046892845,0.10566393900000001,0.6083690415
ecoli_00437,-1.9269940068,-0.432530275,-0.17456958,0.29872928,-0.651898806,-5.5954091770000005,0.06875389400000001,0.27894792500000004,-0.3254524895,-0.143344925,0.1550013385
ecoli_00438,-2.4534864666000002,-0.32195738300000004,-0.112775311,0.306708546,-0.6178540090000001,-5.069752441,0.12083432100000001,0.27220963,-0.20625851950000001,-0.068701471,0.20226240750000002
ecoli_00439,-5.6056285803,0.048669009000000006,0.547628596,0.04957964,-1.029492911,-1.669919783,-0.035753444,1.360182036,0.0072313685,-0.27796982,0.9830362975
ecoli_00440,-5.0166937998,0.24485287600000002,0.138707938,-0.20847917600000002,-0.68996751,-1.943142299,0.110043497,1.573302355,0.0135728445,-0.064735558,1.3860750635
ecoli_00441,0.338017956,0.672041792,0.123741612,0.630715923,-0.683328931,-2.770999842,0.129309161,0.214569388,0.061462300500000004,-0.01046308,0.2758557645
ecoli_00442,0.2334201331,0.802473988,0.148947619,0.6985527330000001,-0.47066650200000004,-2.922287222,0.251086443,0.18801551500000002,0.0795101485,0.008885199,0.5040242345
ecoli_00443,-3.6906886269,0.406593378,-0.194823721,0.31309343500000003,-0.720102758,-5.093242505,-0.022647861000000002,0.27008724900000003,-0.0533457045,-0.075124153,-0.0287448125
ecoli_00444,-4.1180742996,0.390795375,-0.207813609,0.331032157,-0.757716979,-5.762196497,-0.007290675000000001,0.281003836,-0.11059279550000001,-0.12333779600000001,-0.052816112500000005
ecoli_00445,-8.0585896243,0.52536131,0.116287575,0.142388748,-0.613270037,-2.443630807,0.039920518,1.37054275,0.2498183645,-0.17354054,0.9724560525
ecoli_00446,-9.211536155,0.632916903,0.30610816900000004,0.22579321600000002,-0.634533915,-2.603685113,0.206041613,1.589578226,0.4299435455,0.046261383,1.0614464815
ecoli_00447,-0.1746107026,-7.947651277,0.182452148,0.041137864,-1.473940054,-2.28825697,0.426042593,-0.17341239700000002,-0.1282312575,1.432767734,0.5862354095
ecoli_00448,-5.1320072455,-7.69884999,0.05675017500000001,0.25877903,-1.567203776,-1.863444194,0.345369843,-0.156033753,-0.0017489555000000001,1.327126014,0.4488291325
ecoli_00449,-0.548740639,-7.947651277,0.9022052260000001,-0.383202111,-1.124824807,1.350714508,0.413744223,-0.10151974500000001,-0.1284979795,-0.09758593,0.9491379405
ecoli_00450,-0.055851414200000005,-7.947651277,0.805511006,-0.098661227,-1.181267665,1.006351182,0.374689043,-0.157347019,-0.10850641250000001,-0.5230267670000001,0.4110191775
ecoli_00451,-11.7636715709,-7.947651277,-0.13942209900000002,0.31331580400000003,-1.3757046910000001,0.26096641400000004,0.208151253,0.28892321400000004,-0.1142150975,-0.49082750500000005,0.4342364245
ecoli_00452,-12.3262509654,-7.947651277,-0.07192016500000001,0.18330173500000002,-1.376913207,0.128110118,0.291227723,-0.042903399,-0.0220606105,-0.460418209,0.32362547350000004
ecoli_00453,-12.338194575,-7.947651277,-0.052949313000000005,-0.390391295,-1.441781878,3.260221728,0.35863981300000003,-0.23249049100000002,-0.0295689625,-0.613417593,0.5220467575000001
ecoli_00454,-4.8149491607,-7.947651277,0.362159938,-0.39202611200000004,-1.43565696,1.454752513,0.29102474300000003,-0.137571923,0.06996596050000001,-0.3972825,0.4097428705
ecoli_00455,-3.3340600238,-1.712722892,-0.189834376,-0.664671027,-1.529352188,-1.1661064859999999,0.372321163,1.581921274,0.11987262350000001,0.052201528000000004,1.1022789625
ecoli_00456,-3.4672382375,-1.547742179,0.008173476,-0.6059585270000001,-1.4608699120000002,-1.242749923,0.554500683,1.569090079,0.31394053850000003,-0.055920906000000006,0.9191589105
ecoli_00457,-2.8010524976999998,-1.903721414,0.169654342,-0.856802754,-1.573940725,0.5728027720000001,0.729717593,1.497101991,0.1931644615,-0.041181683000000004,1.1009308785
ecoli_00458,-3.1942465069,-1.692536799,0.06729879400000001,-0.6334539220000001,-1.587397541,0.644875226,0.8032040530000001,1.417318963,0.2529109075,-0.12154166100000001,0.8125482065
ecoli_00459,-3.3823184778,-2.254234147,0.15616148500000002,-0.845930668,-1.610960337,-0.44279140300000003,0.699493633,0.442169293,0.13470229150000002,-0.007867929000000001,0.4569533235
ecoli_00460,-3.6841494702,-2.141272772,0.239198092,-0.8777779950000001,-1.537168137,-0.85129524,0.8078232030000001,0.36657554800000003,0.2756682365,-0.05216702,0.24277908650000002
ecoli_00461,-17.9154049464,-1.271227278,0.8641572160000001,-4.580359271,-0.7947728310000001,0.536211199,0.7253874130000001,-3.339805901,1.8335522395,-1.245083621,-0.12199027550000001
ecoli_00462,-18.4538310016,-1.144301051,0.973083856,-4.616734858,-0.711595816,-1.295111975,0.8432000030000001,-3.288805671,2.0021776035,-1.350485216,-0.23889672850000002
ecoli_00463,-9.7418157867,-2.343748334,1.333750346,-2.970390382,-1.959879614,4.141051578,0.45295403300000003,-3.422884645,0.5279175545,-0.814860103,-0.7907529175
ecoli_00464,-9.9061973154,-2.238383433,1.312309306,-3.21488313,-1.992148699,4.247838628,0.513648663,-3.609020713,0.5804894445000001,-0.7823763330000001,-0.9641682455
ecoli_00465,-5.1846518464999996,-1.690048881,1.8951162460000002,-0.873507802,-0.9138769640000001,4.235767328,-1.00432669,-2.842864271,-1.5613833855,-0.6663184790000001,-1.3271684735
ecoli_00466,-5.1564508221,-1.6785191799999999,1.911921266,-0.7332535210000001,-0.8770422170000001,4.155969548,-1.132510871,-2.843647891,-1.3891346095000001,-0.651533959,-1.2317613445
ecoli_00467,-11.6008653268,-2.816033732,1.350056986,-2.324817388,-1.8100021380000002,-1.457520962,0.905930643,-2.887672343,1.2765130405,-0.366630098,-0.42358018550000004
ecoli_00468,-11.607048453200001,-2.735431196,1.376970496,-2.016888119,-1.911786533,-1.623716605,0.882795573,-2.600779348,1.2704550625,-0.344256439,-0.3469290625
ecoli_00469,-5.4742919696,-1.506239294,1.913679546,-0.8411960460000001,-0.7551962090000001,4.118492578,-1.207481932,-2.75859006,-1.7581450445,-0.6816157810000001,-1.3235448825
ecoli_00470,-5.1719475765,-1.5346332440000001,1.8060344860000002,-0.719839709,-0.8057040050000001,3.9773963080000003,-1.260247428,-2.618577659,-1.7828460925,-0.69156172,-1.2294443255
ecoli_00471,-9.9571386342,-1.377000358,1.558450116,-4.550710786,-1.272700713,1.142898158,1.209290043,-3.728129176,1.7925485945,-1.23702498,0.1706522175
ecoli_00472,-9.9119648598,-1.472253316,1.512987446,-4.437634923,-1.285143709,1.302281595,1.196778413,-3.5630056469999998,1.8005069615,-1.349373784,0.0334212355
ecoli_00473,-9.7337674081,-2.047948811,1.187646956,-3.864628881,-1.767592873,3.7987227480000003,0.560846033,-3.085188553,0.7477895285,-0.573114735,-0.4178656315
ecoli_00474,-9.6285092792,-1.9881383330000002,1.183673156,-3.86796052,-1.663140319,3.7694119180000003,0.640789563,-3.341600289,0.7776630565,-0.708348341,-0.6385908275000001
ecoli_00475,-12.512264204200001,1.0435207,1.134926456,-2.7915488489999998,-1.092642111,-0.781243561,1.046254113,-6.944846208,0.0859257475,-0.065862853,-1.3951813145
