,A,ArcA,AppY,YdeO,RpoS
ecoli_00270,0.2816594229,0.757306236,-1.657438542,-0.5070528115,0.730860912
ecoli_00271,0.7757914,-0.291655781,0.390180263,0.23309662550000002,-0.6166222720000001
ecoli_00272,0.4469729264,-0.36664113200000004,0.001145863,0.1002762865,-0.36928399700000003
ecoli_00273,0.9359668299,0.5628257560000001,1.6426781799999999,-0.3051996085,0.204656004
ecoli_00274,1.7804867055,0.5128759540000001,1.709373306,0.8523083325,0.245879587
ecoli_00275,1.8023288332,0.816333446,2.3708622,0.2438231635,0.5874251220000001
ecoli_00276,2.076508833,0.838034626,2.793533215,0.2971767335,0.40229103200000005
ecoli_00277,0.37732408710000004,-0.074172423,1.225094431,0.9021703015,0.33760438200000004
ecoli_00278,0.2574029026,-0.09908335700000001,0.913134462,0.6971671405000001,0.321729782
ecoli_00279,0.8469035632,0.5844178910000001,1.345897823,-0.7573440875,0.8863017320000001
ecoli_00280,1.4975258297,0.808158746,-0.665794921,-1.4587841885000001,1.151312292
ecoli_00281,0.3298099191,0.15480885800000002,-4.052324496,-1.4329778495,-0.870570438
ecoli_00282,1.1381846215,0.55781359,-3.4516965490000002,-1.5532124205,-0.053842641000000004
ecoli_00283,-0.8827001614000001,0.31652371500000004,0.151402971,-1.0024961615,0.030154189
ecoli_00284,-0.815951184,0.34805157400000003,0.367919257,-0.38360260150000003,0.189315261
ecoli_00285,-0.4059854657,0.169371414,0.20629049800000002,-0.3316704265,-0.9715555750000001
ecoli_00286,-0.4615394714,0.010136641,0.145458807,-0.5744065275,-0.9203768010000001
ecoli_00287,0.2564351887,0.33839259600000005,0.389233363,1.3901554685,0.746716032
ecoli_00288,-0.2256114618,0.271971768,0.05886435,1.1614079735,0.640421412
ecoli_00289,-0.1187326971,-0.21489506600000002,0.751503283,0.2757120825,-0.18854235400000002
ecoli_00290,-0.6556627325000001,-0.033263391,1.387304362,-0.2354759435,0.030013313000000003
ecoli_00291,0.8072388143,0.428926898,1.539268636,0.6036332025000001,0.41317053200000003
ecoli_00292,0.2839344019,0.450352065,2.099512157,0.9434658015,0.44372140200000004
ecoli_00293,1.1174078604,0.6083629190000001,2.426982836,1.5232037225,0.9644070320000001
ecoli_00294,1.192356153,0.553352198,1.747591509,1.2298780615,0.825257302
ecoli_00295,-0.6346503133,-0.163675489,0.166234296,-0.5133496885000001,-0.490303827
ecoli_00296,-1.072430086,-0.11664080600000001,-0.406284362,-1.0260214835,-0.46322188700000005
ecoli_00297,0.8145282697,0.5165691680000001,2.236900005,1.3816424505,0.630730562
ecoli_00298,1.077479591,0.559982902,2.268111742,1.3008569985,0.697185532
ecoli_00299,0.27527822500000004,0.13690308,0.9466714580000001,0.0804812365,-0.7608141740000001
ecoli_00300,-0.3898812149,0.13527434200000002,0.8845986320000001,-0.2090349545,-0.7927318760000001
ecoli_00301,-0.22315220260000002,0.32555621300000004,-0.36945449700000005,-1.0246241705,-0.37281189800000003
ecoli_00302,1.4163574822,0.554928426,1.275430756,-0.4271483185,-0.370992619
ecoli_00303,0.5175648275,0.6222112750000001,1.422909068,-0.6340829955,0.04685425
ecoli_00304,1.2855022916,0.385758567,1.5808752990000001,0.13145191650000002,0.363218242
ecoli_00305,0.7763429223,0.21714596200000003,2.674348917,-0.3455610935,0.414445702
ecoli_00306,1.3870179112,0.31143739,2.150169779,-0.3386697745,0.635844992
ecoli_00307,0.7253682804,0.522454143,3.157621239,-0.2425903835,0.416631322
ecoli_00308,-0.08687552080000001,0.48432147600000003,3.184722686,-0.5865145425,0.349855482
ecoli_00309,1.9517630924,0.7122535630000001,3.371736974,-0.4589903645,0.27863103300000003
ecoli_00310,1.966266004,0.651048905,3.251613475,-0.7177772755,0.352076192
ecoli_00311,0.6433809025,1.115899716,2.785001924,-0.5981286355000001,0.081373631
ecoli_00312,0.3288867204,0.5338657950000001,2.405591434,-0.4736203845,0.289872226
ecoli_00313,0.0040233967,0.41800140300000005,0.744806159,-0.3529888335,0.434302342
ecoli_00314,0.4259281669,0.41796379,1.119759876,-0.2855461635,0.44545774200000005
ecoli_00315,1.9136835569000001,0.990161956,2.206466961,-1.0869662935,-0.592986713
ecoli_00316,2.2667862984,0.9831297560000001,2.367717654,-0.4502400965,-0.6825730510000001
ecoli_00317,3.6238422528000003,0.8927740160000001,2.635736939,-1.0125883555,-0.48291984600000004
ecoli_00318,3.3742563297,0.9872195560000001,2.703498225,-1.1529603475,-0.666881703
ecoli_00319,-0.0486141884,0.07436142200000001,-0.329146837,0.06988037750000001,0.230084175
ecoli_00320,0.42744077,0.095882301,-0.0037514550000000003,0.0497986625,0.23440550300000002
ecoli_00321,-0.6259849845000001,0.8589243360000001,1.008550735,-0.5374852915,1.010209612
ecoli_00322,-0.4100465575,0.844631216,1.091850471,0.0142001635,0.9647885620000001
ecoli_00323,0.1347810317,-0.146201738,-0.6513895540000001,-0.4346660895,0.378515502
ecoli_00324,0.49797645900000004,-0.07992882,-0.604977622,-0.36445749250000004,0.446818512
ecoli_00325,0.5077281678,-0.058308609000000004,-0.134682557,-0.4394692985,0.523289032
ecoli_00326,1.6979260512,0.511779267,0.518350661,0.0095926455,1.140273702
ecoli_00327,3.9694155550000003,0.48734367500000003,0.37770498900000005,-0.2950458235,1.471336792
ecoli_00328,4.3481140112,0.55045278,0.534253041,-0.4617545625,0.989478182
ecoli_00329,4.3136462469,0.42652437200000004,1.327967358,-0.4712964485,1.105704232
ecoli_00330,6.597864214,0.41923975900000005,0.8835818480000001,-0.054808128500000004,1.308540662
ecoli_00331,6.2530332608,-0.47258526700000003,1.244006055,-0.07797417350000001,0.864667662
ecoli_00332,6.9983206224,-0.319391246,0.417030869,-0.5534407845,1.044993532
ecoli_00333,4.7162550754,-0.407849047,0.8643531080000001,-0.0458755895,0.8066634020000001
ecoli_00334,4.6360803109,-0.36088363100000004,0.256170398,0.5984660615,0.7939193720000001
ecoli_00335,0.08651053510000001,-0.423750187,-1.082509068,-0.8713629555,-0.18988374400000002
ecoli_00336,0.2725604227,-0.580132675,-0.65096245,-0.7578030495,-0.012120128
ecoli_00337,7.3530238111,-0.432093592,0.993624159,-0.4866068005,0.380774492
ecoli_00338,7.2679179768,-0.32869141,0.9930244440000001,-0.6099582145,0.425706862
ecoli_00339,-0.1309398115,-0.75174328,-0.812561466,-1.5141809945,-0.28424791600000004
ecoli_00340,1.1651754835,-0.8265227650000001,-0.212204407,-0.7098554175,-0.020286427000000003
ecoli_00341,-0.5091291728,-1.194452202,-0.705276031,-0.8103187535,-0.353377109
ecoli_00342,-0.4185760234,-0.979012392,-1.036716725,-0.9767765555000001,-0.353964906
ecoli_00343,10.6056806198,-0.669338697,2.180221771,-0.6478778655,0.292686165
ecoli_00344,11.2115755076,-0.671754205,2.174492645,-0.4711496435,0.284491559
ecoli_00345,7.4572757598,-0.809541689,0.5148613830000001,-0.2081749005,0.461398122
ecoli_00346,8.3733306048,-0.808753508,0.440810152,-0.0825035905,0.5234612820000001
ecoli_00347,0.3503118572,0.15738168700000002,0.753569828,0.14443073750000002,1.136906472
ecoli_00348,0.08473819,0.158383399,0.715942657,-0.2397356405,1.106938532
ecoli_00349,-1.2430522406,0.019257945000000002,-0.121866313,0.0539784925,0.8895994620000001
ecoli_00350,-1.1142525435,0.151773498,-0.23595426600000002,-0.0412654245,1.002864882
ecoli_00351,-0.7915831913,1.017115486,1.130122037,0.6686201105,1.666172602
ecoli_00352,-1.0221115652,0.043576312000000006,-0.012639053,0.2048691345,0.761387542
ecoli_00353,-0.7163022431,0.044739098000000005,0.029815038000000002,0.28121421150000003,1.073754122
ecoli_00354,-1.4851739235,0.057732437000000005,-0.466026824,-0.2115623925,0.9053895820000001
ecoli_00355,0.1706644046,0.7317756190000001,-0.108911295,-0.7123690025,1.278137802
ecoli_00356,-0.0844308309,0.699000876,0.287993121,0.1190721045,1.205160902
ecoli_00357,-0.5656576604,0.7554666760000001,-0.195690008,0.5678724515,1.469231752
ecoli_00358,-0.5855074376,0.7990900860000001,-0.188416788,0.7419356945000001,1.445767052
ecoli_00359,-0.14083298190000001,0.852278316,-0.315467695,-0.3863663775,0.914250742
ecoli_00360,-0.37791588930000003,0.908308306,0.550412046,-0.28225049750000003,0.839892022
ecoli_00361,-0.3522938914,1.097423036,0.22014733700000003,-1.1066183345,0.6100121420000001
ecoli_00362,-0.6224835306000001,1.1680522660000001,0.42450888200000003,-0.2444164185,0.7799764520000001
ecoli_00363,-0.1389811847,0.38832677600000004,-0.277219251,-0.6018407345,0.780609612
ecoli_00364,0.3679461864,0.5281267030000001,-1.178599977,-0.2759623445,0.949769912
ecoli_00365,-1.5297536432,1.148398166,0.028176188,-1.3139273304999999,-2.40001744
ecoli_00366,-0.9587507096000001,0.960487886,-2.296466074,-1.3646232765000001,-1.6442175950000002
ecoli_00367,-0.6959475841,-0.9133811220000001,0.294291815,-1.6487033595,-2.412374072
ecoli_00368,-0.0618968988,-0.9972484690000001,-0.212296234,-1.3162755055,-2.437496206
ecoli_00369,-1.6331425553,0.49373369300000003,-1.4032187170000001,-0.4045130575,0.113079119
ecoli_00370,-0.5790167205,0.239644822,-1.3675497,-0.7601416125,0.5862508120000001
ecoli_00371,-0.9474410847,0.750131416,-3.161123272,-1.8560818475,-2.431478613
ecoli_00372,-0.8801144942,1.117783896,-2.466236107,-1.6874258014999999,-2.200063945
ecoli_00373,0.815980806,-1.343260479,-1.851873324,-1.1471746425,-2.479313904
ecoli_00374,0.3851897647,-1.375806483,-2.189995887,-1.3999963355,-2.4048321599999998
ecoli_00375,-0.4864062951,0.42521249800000005,-3.059011827,-0.6194586055,0.9038694920000001
ecoli_00376,-0.26727647600000004,0.202579652,-3.378771094,-0.9214565255,1.065425372
ecoli_00377,-0.5001215666000001,-0.996780494,-3.462421452,-1.4865141265,-0.970301579
ecoli_00378,-0.3359537743,-0.869100763,-2.996831336,-1.4583679355,-0.922598691
ecoli_00379,-0.021080022,-0.76746688,-2.683189445,-1.8626230995,-1.479011908
ecoli_00380,-0.3123334117,-0.6975454830000001,-2.325826098,-2.0220257015,-1.453408986
ecoli_00381,0.0360083083,0.322745916,-2.5289618540000003,-1.0848986305,0.855176342
ecoli_00382,0.8916884414,0.32773048800000004,-2.319746356,-1.1775861415,0.6537064220000001
ecoli_00383,-0.5261032644,-0.031158746,-3.677092531,-1.7810097005,-1.312759304
ecoli_00384,-1.1568136245,-0.000146966,-3.560479066,-1.5087870815,-1.226735445
ecoli_00385,-0.190037863,-0.82586124,-3.559348334,-1.2803295095,-1.396097704
ecoli_00386,0.2345364541,-0.816201806,-2.6265627289999998,-1.4004587195,-1.393840567
ecoli_00387,-0.4189735108,0.259412766,-3.715705632,-1.1709006125,0.6878804820000001
ecoli_00388,-0.7108920022,0.25472500200000003,-2.852526887,-1.4897590685,0.7698332320000001
ecoli_00389,-1.0902288354,-0.464657757,-3.341048648,-1.8508418055,-1.842582587
ecoli_00390,-0.4073363525,-0.20812524200000002,-3.727828503,-1.7023044895,-1.756150681
ecoli_00391,-0.2742977636,-1.6314585560000001,-3.075304494,-1.3127785845,-1.8498726840000002
ecoli_00392,-0.5609619079,-1.578264933,-2.7854562400000002,-1.8530740155,-1.789965745
ecoli_00393,-1.3537540494,-0.085024997,-2.047465586,-1.1320428695,-1.907963797
ecoli_00394,-1.5092146292000002,-0.11169243100000001,-1.860346323,-1.7761198894999999,-1.944972908
ecoli_00395,-0.029441148400000002,-0.12554602,-0.8770290860000001,-0.9991154795,-1.438491919
ecoli_00396,-0.7992860504,-0.12163840100000001,-1.305973091,-0.6214129965,-1.5778546850000001
ecoli_00397,2.3897256242,0.147011691,2.999382542,0.3981956755,-0.44932950800000004
ecoli_00398,1.8188434294,0.17322447,2.845761539,0.6100648785,-0.22272809400000002
ecoli_00399,-1.3953575879,0.59222252,-0.7800457110000001,-0.39538951650000004,-1.351382508
ecoli_00400,-1.0392119247,0.504056843,-0.771169218,-0.7565239455,-1.53105376
ecoli_00401,-1.1317902049,0.22968818400000002,-1.118597723,-1.4909759815,-2.061404382
ecoli_00402,-0.8930593723,0.056962728000000004,0.375709764,-0.7162487225,-1.997902988
ecoli_00403,9.1399690974,0.39358909999999997,3.171724106,-2.0220257015,-0.378401614
ecoli_00404,3.5818130559,0.6512664920000001,2.642437054,-0.2056649295,-1.5208829650000002
ecoli_00405,-2.0307617201,0.508200498,-1.2858032719999999,-0.4891332465,-0.88529355
ecoli_00406,-1.7864891950000001,0.554538969,-1.456080957,-1.1326871575,-0.702621626
ecoli_00407,-1.3280780326000001,0.131412035,-0.15816280300000002,-1.5208518655,-1.400893626
ecoli_00408,-0.7605515128,0.113307349,-0.171475276,-1.0865903505,-1.261976733
ecoli_00409,1.2495475919,0.732414381,2.061584109,-0.6742808335,-1.372628723
ecoli_00410,1.8773408176,0.397215451,1.7731142590000002,-0.9799168695,-1.5608087030000002
ecoli_00411,-1.8863415998000002,0.047990289000000005,-2.540149604,-1.5025866275,-1.931304048
ecoli_00412,-1.954081012,0.024226647,-2.844594817,-1.8430009915,-1.859626883
ecoli_00413,-1.5260887276,-0.16735893200000002,-0.20723033400000002,-0.7874793585000001,-1.888368872
ecoli_00414,-1.0970348674000001,-0.046169952,-0.455747754,-1.1053748655,-1.830199923
ecoli_00415,1.1137839957,0.000397934,1.96251138,-0.0200889145,-1.3972837359999999
ecoli_00416,0.3666288106,0.061681656,1.347361542,-0.0546400005,-1.338729662
ecoli_00417,-1.3783147286,0.023464927,-3.628217115,-1.4303571645,-1.9839582040000001
ecoli_00418,-1.8104315253,0.08428102900000001,-3.102812102,-0.6057757185,-1.9168988690000002
ecoli_00419,-1.6581600161,-0.240669923,-0.811436059,-1.4062084785,-1.9041362620000002
ecoli_00420,-0.8244965885000001,-0.24078269100000002,-0.8104813750000001,-1.3325354495,-1.896623705
ecoli_00421,1.0345267514,0.11352845800000001,1.074119563,-0.5828816585000001,-1.426807011
ecoli_00422,1.3361646422,0.055647699999999994,1.158615508,-0.7067278845,-1.401286403
ecoli_00423,-1.7902338881,0.423811033,-0.6345485160000001,-0.7719590335000001,-1.486259717
ecoli_00424,-1.766912251,0.36192860400000004,-1.061913937,-1.0607739115,-1.602807011
ecoli_00425,-1.713322887,0.23718312100000002,-2.18608661,-1.6939639954999999,-1.7950013550000001
ecoli_00426,-1.6482522951,0.35780927900000004,-2.091579415,-1.5292400195,-1.947474307
ecoli_00427,-0.8998115963000001,-0.065463742,0.7565152690000001,-0.6814782415,-1.652567464
ecoli_00428,-1.144724115,0.0031101880000000003,1.021569307,-0.8199147605,-1.6748199380000002
ecoli_00429,-1.1990431939,0.024472946000000002,0.149559768,-1.0994375965,-1.497790775
ecoli_00430,-1.5435941019000001,0.055705313000000006,0.291871323,-0.5716137875,-1.530303604
ecoli_00431,2.0462866969,0.153475046,3.005957046,-0.1095073795,-1.164812891
ecoli_00432,1.2011267989,0.383165937,2.771619437,0.3053634615,-0.989517818
ecoli_00433,0.2441194311,0.42902198,1.742690105,-0.2248466915,-0.86014164
ecoli_00434,0.8457262626000001,0.47947808100000006,1.672154026,-0.0139266805,-0.837791747
ecoli_00435,-1.2304855463,0.40552786700000004,-2.083750246,-1.2112874325,-1.386495954
ecoli_00436,-2.0957950541,0.36391003800000005,-1.66240999,-0.4390901655,-1.402138782
ecoli_00437,-0.8865217343,-0.17456958,0.23541245900000002,-0.7916617585,-1.471664917
ecoli_00438,-0.8817887852,-0.112775311,0.299194811,-0.6349818035,-1.549020217
ecoli_00439,3.5283809497,0.547628596,2.509106703,-0.17708646050000001,-0.9616132070000001
ecoli_00440,2.6326661669,0.138707938,2.675717015,0.1925851205,-0.951745735
ecoli_00441,-1.3998614089,0.123741612,-1.370726777,-0.7827259845000001,-1.531300938
ecoli_00442,-1.5761624992,0.148947619,-1.789484349,-1.5928195685,-1.634359187
ecoli_00443,-0.3919369243,-0.194823721,0.481207135,-0.3924577825,-1.565068318
ecoli_00444,-0.689239253,-0.207813609,0.6907774950000001,-0.9380321365000001,-1.614135088
ecoli_00445,1.8745439969,0.116287575,3.357012154,0.0743736035,-1.248922181
ecoli_00446,1.4840144084,0.30610816900000004,3.462450358,-0.1542145965,-1.155512192
ecoli_00447,0.8312236993000001,0.182452148,1.904977825,0.3857361435,0.545286652
ecoli_00448,1.8258291299,0.05675017500000001,2.270928474,0.5186194825,0.418927092
ecoli_00449,3.1879958964,0.9022052260000001,2.712947281,0.7754025585000001,1.5375000920000002
ecoli_00450,4.4603813492,0.805511006,2.344672733,0.8749999425,1.406942552
ecoli_00451,4.9499744477,-0.13942209900000002,3.823779943,0.7203188635000001,0.550614182
ecoli_00452,4.7895632142,-0.07192016500000001,3.83487616,0.6999780255,0.5427596720000001
ecoli_00453,6.9973330162,-0.052949313000000005,5.953124993,1.3527785895,0.892385662
ecoli_00454,5.8279086653,0.362159938,2.858529296,0.1181838125,1.6646909220000001
ecoli_00455,2.2776663528,-0.189834376,0.338710375,-1.0371480525,0.14008757600000002
ecoli_00456,2.7450076815,0.008173476,0.12931535300000002,-1.3262403085,0.317528992
ecoli_00457,1.7695491799,0.169654342,1.68430029,-0.7444360665,0.572097892
ecoli_00458,1.9154110212000002,0.06729879400000001,1.7432990190000002,-1.0673557645,0.664503352
ecoli_00459,2.429477538,0.15616148500000002,1.71692401,-0.4764293315,0.45651683200000004
ecoli_00460,2.6499057274,0.239198092,1.62469428,-0.3424631405,0.48580563200000004
ecoli_00461,7.1698669013,0.8641572160000001,-0.09663700500000001,-1.2429178105,-0.366068699
ecoli_00462,7.5699563647,0.973083856,-1.9883272070000002,-1.4408237325,-0.18654836400000002
ecoli_00463,13.2829749878,1.333750346,1.004714585,-1.3760242665,1.7351000920000001
ecoli_00464,13.1029990197,1.312309306,1.124296139,-1.0422941325,1.686986762
ecoli_00465,15.8526264403,1.8951162460000002,2.3695003310000002,-0.4292993745,1.4074916320000002
ecoli_00466,15.7609410918,1.911921266,2.306705155,-0.9228135835,1.352980122
ecoli_00467,1.6588220489,1.350056986,1.011399601,-1.5104451645,-0.6825328420000001
ecoli_00468,1.5174754510000001,1.376970496,0.81557556,-1.6329951745,-0.726716694
ecoli_00469,14.7071210735,1.913679546,2.314437134,-0.3065980795,1.308905382
ecoli_00470,14.4179282812,1.8060344860000002,2.178589026,-0.5360993525000001,1.2243911920000001
ecoli_00471,8.4042230101,1.558450116,1.508246394,-0.8017596735,-1.103766331
ecoli_00472,8.4822259072,1.512987446,1.57780476,-1.7014777845,-1.097200214
ecoli_00473,13.5944023561,1.187646956,1.556437844,-1.3168895875,1.589736432
ecoli_00474,13.7218850824,1.183673156,1.208205893,-1.1732983565,1.709398122
ecoli_00475,3.5991213276,1.134926456,-3.012638264,-0.7915129285,1.261222212
ecoli_00476,3.9645658132,1.171369256,-3.9795531200000003,-1.3181280975,1.344198652
ecoli_00477,-0.9084246673,1.277705766,-3.165069018,-1.7516374315,-0.045943153
ecoli_00478,-1.2552321109,1.193604036,-1.876462636,-1.4441899615,-0.080519901
ecoli_00479,3.7152763482,1.209686186,3.165216159,0.0986725885,2.143029202
ecoli_00480,3.7353975426,1.219010516,3.127935637,0.5477973845,2.130364142
ecoli_00481,-0.2101072369,0.749578626,-0.55365529,0.6483820125,1.9626137520000002
ecoli_00482,-0.0305495065,0.8959164460000001,-1.045295871,0.44237968850000003,1.923137492
ecoli_00483,0.985138375,0.43540830300000005,2.422085435,-0.4396402225,1.017683462
ecoli_00484,1.1295832355,0.336615744,2.8087565899999998,-0.0799732425,0.9924556320000001
ecoli_00485,0.33150828330000004,0.9587748460000001,-1.25004765,-1.4915531105,0.381978592
ecoli_00486,0.3205648622,0.888778866,-0.728960853,-1.4077338415,0.378607332
ecoli_00487,1.191781733,1.239469466,-3.063301588,-1.5451169925000001,0.602795022
ecoli_00488,1.159130263,1.286611286,-2.8800253,-1.7240360675000002,0.6368650020000001
ecoli_00489,11.624161052,0.593363677,0.393930549,-1.5308198615,1.367672302
ecoli_00490,11.8055655177,0.6304361510000001,0.37079896,-1.1856843355,1.439483182
ecoli_00491,-1.6954528317,0.805178606,-1.3932115409999999,-1.4103910785,0.325799862
ecoli_00492,-1.8976986856,0.7645057460000001,-1.175247309,-1.4136944505,0.39428292200000004
ecoli_00493,-0.5322867086,1.309449926,-0.8546285950000001,-0.7612551205,1.110020682
ecoli_00494,-0.8965995927,1.256571656,-0.808831182,-1.0816882405000001,1.140191742
ecoli_00495,3.5153633801,0.8213794360000001,2.541357025,0.4393836535,1.650929632
ecoli_00496,3.1097463577,0.7716407660000001,2.675441421,0.1064105905,1.5050050220000002
ecoli_00497,15.437286649,1.765406416,2.095457615,-0.7690839535,1.405993702
ecoli_00498,15.016088065,1.713364286,2.116479332,-0.6703962025,1.369863552
ecoli_00499,-0.26647196840000004,0.7587941960000001,-0.41636644300000003,-0.6920385035000001,1.9654553520000002
ecoli_00500,-0.47634254130000003,0.817858076,-0.5062852290000001,-0.2247875775,1.955990402
ecoli_00501,-0.3895328622,0.7807056960000001,-3.021657008,-0.9124261205,0.9521508320000001
ecoli_00502,-0.6812123542,0.796525916,-2.752150978,-1.2891353855,1.044374912
ecoli_00503,0.4904380599,1.3944261660000001,-1.878849549,-1.7792924905,1.2274404620000001
ecoli_00504,0.2140476218,1.321416506,-2.101422767,-2.0220257015,1.175064452
ecoli_00505,10.8260142503,1.515113286,2.347213487,-1.2276847795,0.8492971020000001
ecoli_00506,10.8205109817,1.607825306,2.359131291,-0.5180630535,0.8937301820000001
ecoli_00507,1.954569894,-0.088775881,1.006419427,-1.2833577535,0.47077431200000003
ecoli_00508,0.7521125945,-0.169818773,1.599982174,-0.5660683875,0.35456234200000003
ecoli_00509,1.34433113,0.22573171900000003,1.131622451,-0.7051207105,0.548405402
ecoli_00510,0.8919313756,0.15109339300000002,1.338923177,-0.7467206525000001,0.47028348200000003
ecoli_00511,0.08194854780000001,0.9089738660000001,-1.053794051,-1.1168700405,0.09293588900000001
ecoli_00512,0.2941321617,0.9448164760000001,-1.922581004,-1.3912141165,0.06531996100000001
ecoli_00513,14.6068529981,1.9375935260000001,1.47419372,-0.4114253295,1.6245794120000001
ecoli_00514,14.4197976777,1.987175686,1.346854277,-0.5359399835,1.586807102
ecoli_00515,-1.3382542554,0.7711966060000001,-2.139070455,-0.6898639235,0.5992908720000001
ecoli_00516,-1.4608737167,0.6683309540000001,-2.318243263,-1.2177373985,0.6067851120000001
ecoli_00517,-3.0124383161,0.066647027,-0.97911784,-0.0705658375,0.385690382
ecoli_00518,-3.1275840785,-0.139444285,-0.7619272920000001,-0.0760417045,0.395483542
ecoli_00519,-2.0941197376,0.7034926290000001,-0.5197580540000001,-0.7365469975000001,0.821033152
ecoli_00520,-2.416058011,0.510520804,-1.086501727,-1.1563808185,0.48740582200000004
ecoli_00521,-2.7699855262,0.5737665230000001,-1.302082856,-0.6910271565,0.6522788820000001
ecoli_00522,-2.7133548358,0.650774197,-1.235853744,-0.30194896250000003,0.698912572
ecoli_00523,-2.5953915631,0.334286132,-0.9421589140000001,-0.27260389150000003,0.6330313320000001
ecoli_00524,-0.6550842100000001,0.261113048,-0.30188934900000003,-0.4251634715,1.730569362
ecoli_00525,-0.6893935571,0.240423778,-0.314153974,0.4053820805,1.731126742
ecoli_00526,-0.6840571577,0.257043055,-0.507459554,-0.2651065275,1.682178662
ecoli_00527,-1.6916613869,0.21156323800000001,-0.324353068,0.1540863515,1.717740542
ecoli_00528,-1.1762122392,0.383409127,-1.289467109,-0.2664593585,1.524751262
ecoli_00529,-1.9983843987,-0.29952612700000003,-0.981968837,-1.1263261835,0.856116462
ecoli_00530,-1.1447504314,-0.94411497,-1.9094503440000001,-0.9341850925,0.655051432
ecoli_00531,-2.4270849793,-1.248649327,-1.55505786,-0.6602945145,0.485958512
ecoli_00532,-2.6840322075,0.5494004290000001,-0.10908476600000001,-0.9595092785,0.634709132
ecoli_00533,-2.6806615539000003,0.7754563160000001,0.600271499,-0.8238619085000001,0.524656542
ecoli_00534,-2.2755382592,0.695047587,-0.40576911600000004,-0.7142178195000001,0.773720472
ecoli_00535,-2.1055412326,0.903529596,0.864479455,-0.30717423850000003,0.6472917020000001
ecoli_00536,-2.0685748551,-0.0036125550000000004,-1.218537337,-1.1381929555,0.605508142
ecoli_00537,-1.870600711,0.16108550400000002,-0.99159578,-0.8148964125,0.990139002
ecoli_00538,-1.9527120857,0.20020821100000002,-1.569217413,-1.6442793855,0.408591482
ecoli_00539,-1.457152497,0.221042754,-1.656271318,-1.3394284425,0.5977885820000001
ecoli_00540,-1.7043110013,0.22423083500000002,-2.053897067,-1.1353418015,1.730857472
ecoli_00541,-2.018487039,0.43619118300000004,-1.653621716,-1.4292297065000001,1.7069542819999999
ecoli_00542,-1.4013279206,0.257730731,-2.473936762,-1.3213579014999999,1.784431142
ecoli_00543,-1.7568597608,0.5135476840000001,-2.7463603020000003,-0.7627928305,1.9958476520000001
ecoli_00544,-0.9885170026000001,0.12783092100000001,-2.930544887,-1.6332507735,1.542874952
ecoli_00545,-1.0643104781,-0.092230409,-3.243110535,-1.0916377035,1.534533042
ecoli_00546,-1.2284896572,-0.14357819900000002,-1.54719758,-0.8002433605,0.786947932
ecoli_00547,-0.7308379930000001,-0.18103812400000002,-1.992223514,-0.5784758865,0.757394302
ecoli_00548,-1.0378339702,-0.276094987,-2.016543968,-1.1562086775,0.8782502320000001
ecoli_00549,-1.0625240658,-0.28364754400000003,-2.695121652,-0.9444342795,0.9175091620000001
ecoli_00550,-0.5827336363,-0.385375122,-2.323388382,-1.4095788905,1.404979642
ecoli_00551,-1.0121408685,-0.302820358,-2.561758064,-1.0505030675,1.211564372
ecoli_00552,-1.2976584741,-0.158081835,-0.1410062,-1.0397079955,-0.20712402400000002
ecoli_00553,-1.3755071506,-0.326010792,-0.47718572800000003,-1.6595924905000001,-0.193773294
ecoli_00554,-1.5239735053999999,0.12303699200000001,-0.46435350200000003,-1.3168186385,0.08313350200000001
ecoli_00555,-1.0161299521,0.172556438,-0.8421293710000001,-0.6701331765,0.21432803700000003
ecoli_00556,-1.2843415471,0.340269241,-0.9447782090000001,-1.2913926844999999,0.299810982
ecoli_00557,-2.4262161907,0.281019843,-0.71108896,-0.9161908455000001,0.283518739
ecoli_00558,-1.2760408729,-0.537316428,0.9964065440000001,-0.9032706585,0.116283754
ecoli_00559,-0.9221573818000001,-0.43609835900000005,0.852268816,-0.9384937875,0.15466231800000002
ecoli_00560,-1.4617040295,-0.102851355,-0.39540496700000005,-2.0220257015,0.752842482
ecoli_00561,-0.9111370299,-0.176020641,-0.568949063,-1.5993240714999999,0.7440650520000001
ecoli_00562,-0.44977952120000003,1.3674984860000001,-2.334045759,-2.0220257015,2.678412222
ecoli_00563,-0.8650331828000001,0.936573286,-1.8599281460000001,-1.1572613855,2.670276142
ecoli_00564,-0.7772614394,0.391265266,-1.4515371620000002,-0.3596428755,0.021450516000000003
ecoli_00565,-0.6518251273,0.38658636900000004,-1.061653838,-0.006599695500000001,0.12467335300000001
ecoli_00566,-1.7720194222,-0.03401531,-2.250750334,0.0096733835,0.8053895320000001
ecoli_00567,-1.5834107558000001,-0.068463514,-2.239351194,0.07055025050000001,0.764711982
ecoli_00568,-1.3838816926,0.18575091400000002,-0.8900281430000001,-0.4391487955,-0.16620885100000002
ecoli_00569,-1.7988424992,0.21141973400000003,-0.9889132690000001,-0.0797501845,-0.112423224
ecoli_00570,-1.413901256,0.15879195200000001,-1.0866372260000001,-0.0976063035,-0.14096666
ecoli_00571,-1.1258078405,0.156995183,-1.571287598,-0.44199658350000004,-0.07097354800000001
ecoli_00572,-1.9355228501,0.215164809,-2.104147889,-0.8569253275000001,0.31248612200000003
ecoli_00573,-2.3308793459,0.319740371,-3.383442078,0.6243435745,0.691914182
