,A,Fis,ArcA,NarP,RpoS,IscR,AppY,NarL,YdeO
ssw__wt_glyc__1,10.435040384529149,-0.052110411000001015,0.9458817360000004,1.1940910430000011,-0.13753819100000084,-0.8586396525000008,-0.1383343160000008,-0.7905101045,-0.7303377874999999
ssw__wt_xyl__1,2.5421272243155077,-0.9775047200000008,-1.1579554919999993,-0.923877469999999,0.2429983199999999,1.8610122335000003,-0.011349213000000802,-0.6531480724999996,-2.0220257015
ssw__glc_ale1__1,-0.2812608136946968,0.10941778399999967,0.17438198900000046,1.0839588059999998,0.7432752320000002,-1.007265243500001,-1.5578651950000006,-0.5733266404999995,-0.13437682350000002
ssw__glc_ale2__1,2.2118781731179045,-0.6341459030000021,0.2688995510000005,1.4690497140000014,0.426754171999999,-2.167357107500001,0.456367650999999,-0.3617682765000003,-0.3328587595000001
ssw__glc_ale3__1,1.3637778006036674,-0.2543736050000014,0.2444404779999996,0.8081679040000012,-0.5801338450000006,-2.0429796715000004,-0.27638370400000056,-0.38723354150000056,-0.42802595450000025
ssw__glyc_ale1__1,2.348056321759148,-0.023893105000000855,0.12772987099999966,1.1650763790000012,0.2539637250000002,-1.4553908515000007,0.03272861999999943,-0.0020606384999997123,-0.1878559125000001
ssw__glyc_ale2__1,1.6346150347135089,-0.2522029460000006,0.19163250899999973,0.8773354910000002,-0.7526172219999996,-1.6081065304999989,0.3428807269999989,-0.3970384554999997,-1.4872928685
ssw__xyl_ale1__1,2.6993768197058774,-0.057073938000000275,0.36807815100000063,0.5440526030000008,0.07102489999999939,-2.2262377765000005,-1.2778394950000005,-0.6818209104999999,-0.3182335125
ssw__xyl_ale2__1,0.5839817193150377,-0.11372753600000075,0.43007511699999945,0.7964530500000002,0.11657292900000014,-1.3701193255000002,-1.5161555760000005,-0.34240253650000074,-1.1551056795
ssw__xyl_ale3__1,1.0887356934739625,-0.03808591700000008,-0.0329609719999997,0.820898843000001,-0.2888721400000005,-1.061334582500001,-1.3927902220000008,-0.08376697150000023,-0.9067651425
ssw__glc_ac_ac2__1,2.518201529102929,-0.5954938130000009,0.8775486560000001,0.3427690510000003,-0.9307193809999994,-2.8955739525000004,1.4147916349999994,-0.4176094644999999,-0.4353912995000002
ssw__glc_ac_glc1__1,0.8258477939394158,-0.4388554940000001,-0.4747723829999994,0.6788782300000005,-0.209421098,0.3768149965000003,0.5516926689999995,-0.8176861595,-1.6488701005000002
ssw__glc_glyc_glc__1,1.4711277358404973,-1.5615152730000013,0.030757538999999667,0.77225725,0.5182240819999997,-2.4248607175000005,0.2088604769999991,-0.3219710434999996,-0.0736466295
ssw__glc_glyc_glyc__1,0.78666710842597,-1.4876865580000018,-0.1417753949999998,0.003150853000001064,0.4607958520000004,-1.4000852695,-1.5540603960000006,-0.38845042949999975,-0.5167568734999999
ssw__glc_xyl_glc__1,1.695957727861381,0.21667573999999945,0.5339402829999997,1.5887185130000008,-0.6348894549999997,-3.1615904875000007,-0.7108871890000001,-1.3542981185,-1.3451712734999999
ssw__glc_xyl_xyl__1,-0.8719793309642321,0.14731154099999874,0.08377152999999993,0.14629171800000051,-0.2640025520000009,-0.04242513049999985,-1.5836242950000008,-0.4038016254999999,0.37979909050000016
ica__wt_glc__1,-1.5719169658590957,0.4571685509999988,-0.061878408000000114,-0.07312016299999957,-0.7602189819999996,0.12811014949999944,-0.5615975810000009,-1.2482984155,-0.4115857975000001
ica__wt_glc__2,-1.1257256277183894,0.5828397529999982,-0.12840119100000005,-0.1766804809999991,-0.8536889090000006,-0.6755129644999993,-0.7525366600000005,-1.0586845324999992,-0.3680669825
ica__wt_glc__3,-1.6164764741508368,0.4980067929999983,0.18162740200000016,-0.4376360119999996,0.049913985999999966,0.817750243499999,-2.215486963000001,-0.7520441115000001,-0.8889064775
ica__wt_glc__4,-3.0703986312094487,0.5324316929999995,0.2489071220000003,-0.2044057479999992,0.09081191900000007,0.9343578034999992,0.4686723959999997,-0.8188419215000007,-0.1903057945
ica__arg_sbt__1,3.8594370364042248,-1.0936268270000014,0.20292476100000026,-0.8343492299999989,0.5891611220000001,-2.3057029565,-1.7858637130000008,-0.2863410384999998,-0.3350586655000001
ica__arg_sbt__2,1.3919390143943662,-0.9447637960000002,0.2140498409999996,-0.7441424009999995,0.3881980019999993,-2.265220583500001,-1.5687516450000007,-0.468019407499999,-0.8845804644999999
ica__cytd_rib__1,1.9554400161836365,-2.781006023000001,2.510750616000001,-0.4349765019999987,0.765180341999999,-0.7296415565000007,-0.07503093400000083,-0.4358049355000002,-0.7577890365000001
ica__cytd_rib__2,2.490928013703108,-2.6496167559999995,2.531055996000001,-0.4416664029999993,0.6480234419999995,-0.7324475415000009,0.056594273999999174,-0.6309743794999996,-0.8166429925
ica__gth__1,1.737331824637071,-1.0089227420000009,1.1985195760000007,-0.28222534299999946,0.8912684019999997,1.9711595135,-0.17124548300000075,-0.7184819784999998,-0.31985602449999995
ica__gth__2,2.8680945071934776,-0.9580309230000008,1.2147844259999996,-0.29316915199999904,1.0063285620000002,1.702285463499999,-1.5459016730000008,-0.7504386355000001,-0.8439154524999999
ica__leu_glcr__1,-1.3517483246936268,-0.4094906590000011,0.2614857209999997,-1.125877254999999,-0.2369398530000009,0.04044598249999965,-1.6657350540000009,-0.5791105414999995,-0.1424032045000001
ica__leu_glcr__2,-1.5442219889711064,-0.3982603000000005,0.2514240619999999,-1.0451105669999992,-0.3034178609999998,-0.19983757950000047,-1.8399727490000009,-0.6834166564999995,-0.38473173250000015
ica__met_glc__1,-1.3011566169763995,0.38817372199999933,-0.19998439899999987,-0.3839669759999991,-1.022815705000001,-0.9747721115,-0.9212930690000009,-0.9902756455000016,-0.5528457445000001
ica__met_glc__2,-1.8980322880700349,0.3217354979999989,-0.27336614799999914,-0.11059707899999972,-1.102207818,-0.6945375085000016,-1.0603533870000008,-1.2867556815000007,-0.7059727325
ica__no3_anaero__1,1.8256692769976328,0.05514540799999956,0.650216425,-0.38371569500000025,-0.1954281790000003,0.9822439135000014,2.556133415999999,-0.32411681550000004,-0.7304692885000001
ica__no3_anaero__2,2.816496358894903,0.1543930059999994,0.4475540319999993,-0.30322818500000004,-0.12172514500000098,0.935985003499999,2.7959424289999997,-0.5466204944999999,-0.8214884505
ica__phe_acgam__1,-2.340017467229562,0.3200103199999997,0.16990136699999958,-1.0756907349999991,-0.4922668249999997,-0.0451948255000012,-0.5523454100000009,-0.9350117724999992,-0.4159287165000001
ica__phe_acgam__2,-2.43997060468345,0.3562240489999997,0.1445793430000002,-0.785867625999999,-0.5852651299999998,-0.19779656949999944,-0.7670125860000008,-1.1942437415000002,-0.3498884775
ica__thm_gal__1,-0.5378410815676516,-0.5221733170000018,0.8954444660000007,0.08426149100000035,0.6066152819999999,0.05848105249999945,0.19332418499999984,-0.010120483499999722,-0.16451504950000007
ica__thm_gal__2,-0.1209608674836506,-0.4938137890000007,0.9108855959999982,0.3081519860000004,0.668510972,-0.12489300150000028,-0.4343928860000004,0.05020451349999977,-0.6617586495000001
ica__tyr_glcn__1,-0.9172642582735148,0.3616126519999998,-0.14113408799999938,-0.7401278709999994,-0.5756726790000002,-0.2200634835000006,-1.1144646430000007,-0.5662972534999984,-0.4533634684999999
ica__tyr_glcn__2,-0.6081314132104466,0.21399730699999964,-0.04052529600000021,-0.5332116229999997,-0.5077214810000008,-0.9680653025000012,-0.7798538910000001,-0.4109628755000001,-0.6734175775
ica__ura_pyr__1,-1.942842981352242,0.21633920799999906,0.08367163099999964,-0.4257458479999992,0.20881733899999946,1.3056261834999994,0.07942181799999926,-0.8255950734999997,0.6720136334999998
ica__ura_pyr__2,-1.6021710160434532,-0.18397434300000093,0.193178047,-0.3892171479999993,0.4469161219999993,0.8266393834999999,-0.09790662400000016,-0.8005288574999998,1.1787981374999998
ica__wt_glc__5,-1.290743127829491,0.8016348429999987,0.13858604600000035,0.649656857000001,-0.443233116,-2.1773211125000005,0.4362440609999991,-0.5925904434999998,-0.8028380495
ica__wt_glc__6,-1.436066527751876,0.7919535229999983,0.187806707,0.7320492650000006,-0.3440205879999993,-1.4901872435000012,0.4529184009999989,-0.5365248515000003,-0.4725189985
ica__bw_delpurR_cytd__1,-0.3491450064493802,0.9439376829999996,-0.05177321100000043,0.41067845300000094,-1.10661481,-1.2755323255000004,-0.3795590830000011,-1.150300382499999,-0.8831085465000001
ica__bw_delpurR_cytd__2,-2.3623227563600806,1.2289198029999984,0.4000819950000008,0.6595384030000009,-0.40072797000000016,-0.8832113854999992,0.4854355129999997,-1.1125573584999984,-1.3261145445
ica__ade_glc__1,-2.4246907973331706,1.1668415129999996,0.3853020049999998,0.5381729170000007,-0.4128361290000005,-0.8792976145000004,0.5704876459999992,-0.9379271884999998,-0.3899279684999999
ica__ade_glc__2,-0.2993336244744563,0.6319906129999993,-0.0464260000000003,0.032352391000000764,-1.293643015999999,-0.8209002985000016,-0.07460089700000072,-0.8743913924999998,-0.9780592365
ytf__wt_glc__1,1.2405434160939564,-0.4530353740000006,0.4511311970000005,0.20981860900000093,0.3419649420000006,-1.4824576035000012,1.224993347999999,-0.12357321249999932,-0.010457628499999759
ytf__wt_glc__2,1.8791530133711687,-0.5500377170000004,0.5947166890000002,0.6408061700000003,0.6804132620000001,-2.0603812475000005,2.3335958939999992,-0.15965931849999834,-0.029831646500000145
ytf__delyafC__1,5.071225274198512,-0.4890785900000001,1.316309596,0.8008926930000007,0.5565448419999992,-2.7030099605,3.772621052,0.8482297725000008,-0.47533165549999995
ytf__delyafC__2,3.594901830250105,-0.43103005200000055,1.3149214259999995,0.5047774480000005,0.6846965419999993,-2.5179299195,3.791636572,0.7273271894999986,-0.9693279305000002
ytf__delyeiE__1,1.0339423984232194,0.3302955429999983,0.6029128159999999,0.40936990800000217,0.24851932099999985,-1.5954725535000005,3.253361815,0.4105892334999988,0.03301046750000003
ytf__delyeiE__2,2.9964282525145385,0.4534645609999988,0.4788621949999996,0.8825148260000004,0.07231935399999934,-1.7443478465000002,2.6462361769999982,-0.05585968050000023,0.16411891749999974
ytf__delyiaJ__1,4.885617488667687,-0.6626442340000018,1.010078936000001,0.7436212559999991,0.6024993319999989,-1.5527247485000009,4.5734785239999995,0.43253308550000025,0.021654598500000063
ytf__delyiaJ__2,3.370061789668978,-1.1087733330000018,0.5817762769999995,0.32306639400000137,0.775933062,-0.6705940194999993,4.802335223,0.5352296384999997,-0.1392804325000001
ytf__delyieP__1,2.7635754607859915,-0.8512304420000003,0.5846421290000006,0.7194537040000011,0.6228551420000006,-2.8049853555000004,3.8501217469999993,0.19399182650000046,-0.8885963665000001
ytf__delyieP__2,3.296445883072041,-0.8299327920000009,0.3895957509999999,0.564917878000001,0.7701409819999991,-2.8073311545,3.2994285559999987,0.13679431949999987,-0.11270978150000001
ytf__wt_ph5__1,1.5264589934624575,0.002440269999999245,0.9167918759999996,0.19080301100000074,0.4666802919999995,-0.5392783385000008,1.8653195469999997,-0.21598817950000004,2.1942964565000005
ytf__wt_ph5__2,1.4443284870117363,0.1315691629999982,0.9727493060000008,0.2008177630000008,0.4907947220000004,-0.5577352355000009,1.7303409939999996,-0.19248613749999954,2.2325684895
ytf__wt_ph8__1,-1.2092592801895972,0.0214959549999989,0.4022586050000001,0.11970910200000072,0.4135751320000001,0.7284445504999991,0.9509976139999994,-0.35995393949999954,-0.4909431284999999
ytf__wt_ph8__2,-1.215994767362485,0.00825253799999892,0.3799462089999999,0.010553182000000659,0.42222096199999903,0.7310461504999992,0.9467025409999988,-0.27431484150000074,0.28643600350000004
ytf__delybaO__1,5.739408842321369,-0.7056685390000013,1.1015642860000003,0.5979314720000009,0.3931707919999994,-2.7878394585000006,4.0948900419999985,0.4246207255000005,-0.19107883250000013
ytf__delybaO__2,4.757275065880759,-0.5684933150000013,0.9576076560000004,0.862292634000001,0.5098479620000003,-2.936911867500002,4.023980005999999,0.5214714285000001,-0.17947501050000006
ytf__delybaQ__1,0.4036179832104813,0.3621375399999991,0.5094368070000002,0.05455365200000095,0.1104798529999993,0.23519858849999944,0.7626346899999996,-0.2681458604999998,0.02972393250000005
ytf__delybaQ__2,-0.1040531788930513,0.4029114379999985,0.5953066400000004,0.16207112900000098,0.1918486270000006,0.1947029624999992,1.1425480759999989,-0.2141154734999997,0.029922435500000063
ytf__delybiH__1,1.0027530381958467,-1.6457132240000023,0.3101881330000005,-0.15657747000000022,0.7546381320000002,-1.5799505865000008,2.9444395819999998,-0.021794833499999555,0.17169077249999987
ytf__delybiH__2,2.253094815991644,-1.3773916110000002,0.5978125009999999,0.2505347490000007,0.8583397119999994,-2.2416398405000004,3.793682239999999,0.20510170549999973,-0.41983156450000014
ytf__delydcI_ph5__1,0.3567130716811972,0.17376930599999876,0.647191126000001,0.03279052800000048,0.2372309430000001,0.14824705949999914,1.1231513740000008,-0.3228478054999995,2.5658560875
ytf__delydcI_ph5__2,0.6068615786768445,0.22134906099999974,0.7488411960000008,-0.07535668899999948,0.21605959200000055,0.14280204049999945,1.3877700729999995,-0.4355703905000015,3.0008472375
ytf__delydcI_ph8__1,-1.6616478756761577,-0.10210103300000027,0.4665607180000002,-0.2412599509999991,0.5150319519999993,1.1612323635,0.7941393459999997,-0.23065727849999984,0.2631023354999997
ytf__delydcI_ph8__2,-1.4505765198241476,0.21290542599999893,0.2092860830000003,-0.039136537999999284,0.07543053599999894,0.6451977004999989,0.6794834209999987,-0.3051913155000001,0.5066502234999999
ytf__delyddM__1,0.5486854450867209,-0.02804566300000033,1.0571620460000002,0.5342135680000011,0.5905555519999997,-0.4331929095000007,1.6286337789999994,0.11745116450000025,0.22093903149999994
ytf__delyddM__2,0.2761559383430229,0.08832547799999979,1.0171542260000006,0.37822589800000106,0.5548536019999997,-0.5150368165000003,1.2581079809999984,0.07583943649999991,0.47751467350000004
ytf__delyheO__1,4.814142170589858,-0.7522795910000006,1.222256766000001,0.5804769990000009,0.440513052,-2.5827603775000005,3.947286964,0.3870393585,-0.18767522950000012
ytf__delyheO__2,4.136187492333819,-0.7015370450000002,1.0483744460000004,0.6816538670000005,0.5138055220000002,-2.7569997185000004,3.808690795999999,0.3588376784999987,0.1455756844999998
fps__bw_glc__1,-0.256935951740478,0.7081232429999993,0.012904308999999614,0.3050562670000003,-0.4232219330000007,-0.2126545335000003,0.05181286699999888,-0.7943733424999992,0.08301928749999997
fps__bw_glc__2,-0.8895675738137755,0.7702317429999983,-0.0037995829999992736,0.3847033330000009,-0.3972259690000008,0.12423763850000034,1.6739625740000008,-0.6581343165,-0.06144715249999999
fps__fps_thrA_ale1__1,-0.4336151412736823,0.19931290299999915,0.9413362959999994,0.7392933360000002,0.39264833200000027,0.03374932550000054,2.011561492,-0.2444576485000001,1.0351431635
fps__fps_thrA_ale1__2,-0.5307387167619054,0.09163859399999907,0.8375840960000005,0.4837715580000008,0.40612146199999977,-0.14539659150000084,1.9292945459999984,-0.22257904050000032,0.9105713294999996
fps__fps_thrA_ale2__1,0.5892521973383783,-0.12039704700000088,0.5460123210000011,0.5159201490000012,0.5639018419999999,-0.3061889535000013,1.5647597279999994,-0.3165566974999994,1.0418818284999998
fps__fps_thrA_ale2__2,0.0615248744423725,-0.07681882900000048,0.5933185139999999,0.505620694000001,0.4527652119999992,-0.0770122905000008,1.4911013809999991,-0.2330808065000003,1.3608501284999999
fps__fps_serB_ale1__1,0.3740630622635448,0.09774364299999938,0.5135887639999996,0.4510559090000008,0.1916031569999994,0.4543556134999989,2.0165175039999994,-0.42182246549999997,-0.3934692175000001
fps__fps_serB_ale1__2,0.4631989954340493,0.2347258369999992,0.4864586440000007,0.24097339600000026,0.1464529989999992,0.519624434499999,0.5078956829999992,-0.2425066065000001,-0.08373079650000004
fps__fps_serB_ale4__1,0.317027881206821,-0.8203783950000005,0.5143922659999998,0.18578475300000094,0.3611007019999999,0.5539195155000005,1.0386641639999992,-0.7474121245000003,-0.4077940795000001
fps__fps_serB_ale4__2,0.9660396718060378,-0.43628564800000014,0.549033884,0.2272169330000011,0.1423332540000004,0.7349826994999997,2.7180908980000003,-0.4772296524999993,0.05738362650000006
fps__fps_ptsI_ale1__1,0.228237495409609,-0.2415639900000013,0.6779612319999995,0.21549186300000045,1.0472531420000006,0.03867853649999908,1.6055158329999992,-0.9798916594999998,0.44440793150000013
fps__fps_ptsI_ale1__2,0.8791837395979936,-0.15810514600000047,0.6642249929999995,0.32398805500000005,0.915891192,-0.014394784500000313,1.4238996590000008,-0.9160638715000003,0.4240490934999999
fps__fps_ptsI_ale3__1,0.848259042988438,0.1924995779999996,0.12885385700000107,0.3043311180000021,0.5594406820000001,-0.5700105754999996,1.3448585709999987,-1.0673735244999998,0.15974955750000008
fps__fps_ptsI_ale3__2,0.7982712456732255,0.17170113199999906,0.21322360100000104,0.1615731450000002,0.6253451220000006,-0.05734823250000076,1.224389906999999,-0.9897267365000006,0.36223915650000027
pal__lyx_ale2_f6__1,0.4417978817085699,-0.5704345190000009,0.9302748659999996,0.4124731340000008,1.2211207119999994,0.4601730624999991,-0.6633114010000005,-0.8733868394999984,-0.7317884835000001
pal__lyx_ale2__1,-1.453178253660608,-0.4842204320000008,0.8953828860000002,0.5370573240000011,0.9668986020000006,0.4948680215000003,-1.980918194000001,-0.5212098915000007,-1.6328099075
pal__lyx_ale2__2,-0.5412856042586781,-0.500015685000001,0.8937969960000007,0.5291094100000002,1.011708711999999,0.24603126050000054,-2.3151935810000004,-0.43257182249999904,-0.6173536695000001
pal__lyx_ale4__1,-0.6007778450273868,-0.049625876000000346,0.04450695899999957,0.38901241900000105,-0.3148401500000002,-0.34721556250000063,-2.3410062370000007,-1.2860029674999989,-0.4676604125000001
