,A,ArcA,Fnr,Crp,ihfB,Fur,RpoS
kan_efg__wt__2,-0.7843021353,0.11984394920000001,-0.0866657269,0.326898736,0.0172169932,0.0053174854,-0.0291191404
lrp__wt_min_log__1,0.353016635,-0.0676967451,-0.011919778300000001,-0.07878716350000001,-0.093145789,-0.0784752661,-0.0916816194
lrp__wt_min_log__2,-0.353016635,0.0676967451,0.011919778300000001,0.07878716350000001,0.093145789,0.0784752661,0.0916816194
lrp__wt_min_trans__1,-7.9021877299,0.1233067759,-0.20470735180000002,1.2078040582,0.1545839931,1.187734939,2.344864249
lrp__wt_min_trans__2,-9.5292909904,0.20364527300000002,0.1806692184,1.3633198144,0.5016686799,1.1156438843,2.4750359464000002
lrp__wt_min_stat__1,-4.5644528656,1.6182345706999999,0.1726251009,-2.4304975054,0.2930838522,0.8074376243,-1.3283950462
lrp__wt_min_stat__2,-2.8910074592,1.594982006,0.0196643383,-1.9638896553,0.4443584974,0.5877822155,-0.7012450246
lrp__wt_liv_log__1,-1.2128022482,0.0672035128,0.2249489489,0.23973138100000002,0.1499765312,0.4281927179,-0.4062392875
lrp__wt_liv_log__2,-0.4648758951,-0.0222688136,0.1194383926,0.1717381616,0.0832177955,0.3735058995,-0.34427511600000005
lrp__wt_liv_trans__1,-6.3065406345,0.0424268426,-0.6919210905000001,0.08582733690000001,0.1494158533,-0.7072287185,0.5652722018
lrp__wt_liv_trans__2,-5.8514182992,-0.3133300406,-0.5639088368,-0.0164337809,0.0520250297,-0.8652001224,0.3501828524
lrp__wt_liv_stat__1,-5.4869305603,1.5958580575,-0.0544059229,-2.9541291327,-0.5083392594,0.734263294,-0.80333658
lrp__wt_liv_stat__2,-4.4276087456,1.7177042546,-0.014093932000000002,-2.4056994769,-0.1052962085,1.2301974003,-0.6902801887000001
lrp__wt_rich_log__1,1.4838536589,-1.0287892827,-0.4503003694,-0.18704894200000002,-1.060972326,-0.0180479967,-2.9091474858
lrp__wt_rich_log__2,1.6871355963,-1.0047560455,-0.4641175329,-0.1143135745,-1.0260900458,-0.029972901000000003,-2.3521656947
lrp__wt_rich_trans__1,-2.4861159433,0.3254800541,-1.0025144526,0.1036684385,0.5162780332,-0.8189999964,0.47658346360000003
lrp__wt_rich_trans__2,-3.7357269518000003,0.1120321633,-1.1404914458,-0.5320317657,-0.1665471899,-1.1488426997,0.729636558
lrp__wt_rich_stat__1,-0.5854523002,0.4894026192,-0.8909438317,-0.33952435410000004,-0.25053451520000003,0.23930651100000003,0.7320597323
lrp__wt_rich_stat__2,1.3748743813,0.6397665666,-0.5318614534,-0.5029284707,-0.2176500094,0.4079951721,0.5104468489
lrp__dellrp_min_log__1,-0.8706850605,-0.0407208341,0.0033368332,0.051597773300000004,-0.1135008517,0.4153692806,-0.0841837064
lrp__dellrp_min_log__2,0.2813152111,-0.014845037,0.0118921209,0.1695436772,-0.1418917681,0.4596494756,-0.0998972396
lrp__dellrp_min_trans__1,-7.7268985059,0.5397192637,-0.5675203342,0.4016716534,0.8887595407000001,0.2605619091,1.9498139023
lrp__dellrp_min_trans__2,-2.7765637875999998,0.48378118270000003,-0.5965645774,0.0540830645,0.9354712413,-0.16008412800000002,1.9358189895
lrp__dellrp_min_stat__1,-4.4598354004,1.3182395307,-0.09172600310000001,-2.4044391384,-0.114380222,0.5906995485000001,-0.6457053986
lrp__dellrp_min_stat__2,-3.8544583703,1.3320724377,-0.2604633833,-2.2572603749,-0.4618928782,0.8546677018000001,-0.4989868059
lrp__dellrp_liv_log__1,-0.1134292353,0.4198393247,0.0257724632,0.15715905260000002,-0.1224464358,0.1941818484,-0.1532633284
lrp__dellrp_liv_log__2,-1.4160463343,0.5218605334,-0.0743060465,0.22238625250000002,0.2983490954,0.1572405824,-0.046939220100000005
lrp__dellrp_liv_trans__1,-6.5743129154,-0.12638412400000001,-0.7908679979000001,0.029169605100000003,-0.24434000990000002,-0.8732080883000001,0.687795469
lrp__dellrp_liv_trans__2,-6.912360122,-0.1359480794,-0.5605540760000001,0.3152681445,0.0135024936,-0.7014118549,0.6605843735
lrp__dellrp_liv_stat__1,-4.0132487716,1.2536283473,0.1988388559,-2.3922730427,-0.0888189655,0.756008674,-1.0321942078
lrp__dellrp_liv_stat__2,-3.61398621,1.4218786994000001,0.2155505949,-2.1205585644,0.0958785737,0.8730452320000001,-0.8593466625
lrp__dellrp_rich_log__1,1.1084987011,-0.7977188794000001,-0.4247212359,-0.14166017990000002,-1.0485301634,0.1247411529,-2.7138238342000003
lrp__dellrp_rich_log__2,1.1208920252,-0.7443303324,-0.4265440585,-0.1285585019,-0.9506783407,-0.0887814595,-2.7299371422
lrp__dellrp_rich_trans__1,-5.3766038448,0.7261719226000001,-0.8679103318,-0.41390028040000004,0.0092334253,-0.7709664976,0.7771902454
lrp__dellrp_rich_trans__2,-7.5711447483,0.8865826679000001,-0.8983829466000001,-0.5311079492,0.24535617110000002,-0.7116900836000001,0.797993669
lrp__dellrp_rich_stat__1,-8.6102987152,-0.9243434027,-0.3971189492,0.7351458547,0.047163355000000004,0.3350353263,1.279288052
lrp__dellrp_rich_stat__2,-7.3004929736,-0.4780419603,-0.24081092610000002,1.4053881684,0.5261040576,0.6163416135,1.7053157904
mazF_circuit__t0__1,-1.0291698827,-0.0418893319,0.08827390900000001,-0.004570969,0.1562382721,0.17515888170000002,0.1461162477
mazF_circuit__t2__1,2.7886205936,0.3591658249,-0.23167562300000002,0.0653832305,0.6331112553,-0.033189188700000004,-0.020551822
mazF_circuit__t4__1,3.8690596383,-0.8304810236,0.2629024821,0.3822852162,0.6614788326000001,-0.22579296670000001,0.15772488810000002
mazF_circuit__t6__1,1.9093049706,-0.9492480625,0.43528731260000003,0.21028994880000001,0.24987335840000002,-0.2141629928,0.3089530048
mazF_circuit__t8__1,0.7063726717000001,-0.7195329218000001,0.3820487614,-0.0570535506,0.0917625044,-0.6173992979,0.2899842541
mazF_circuit__t0__2,1.0291698827,0.0418893319,-0.08827390900000001,0.004570969,-0.1562382721,-0.17515888170000002,-0.1461162477
mazF_circuit__t2__2,3.0119772064,0.36484522820000004,-0.2043366113,0.051884897000000006,0.0567651034,-0.023259199999999997,0.1798188618
mazF_circuit__t4__2,3.3950608003,-0.2926059744,-0.32261156550000003,0.3721571684,0.7709594122000001,-0.1548865781,0.2526851056
mazF_circuit__t6__2,2.0867607685,-0.96780511,0.5355032213,0.12152566340000001,-0.0509849852,-0.23823985090000002,0.4086042501
mazF_circuit__t8__2,-0.3697763015,-0.8880264464000001,0.39596403090000004,-0.0765298296,0.0225987589,-0.3202395494,0.3222732267
mazF_ribo__emptyvec_mrna_5m__1,0.3968748526,-0.0702595117,-0.0188473862,0.020805030000000002,-0.0052523366,-0.0089371651,-0.07999675860000001
mazF_ribo__emptyvec_mrna_5m__2,-0.3968748526,0.0702595117,0.0188473862,-0.020805030000000002,0.0052523366,0.0089371651,0.07999675860000001
mazF_ribo__mazF_mrna_5m__1,-6.8749675025,0.9398787361000001,0.8768952831,0.16600598560000002,0.570603653,0.3641159752,2.21455483
mazF_ribo__mazF_mrna_5m__2,-6.6651125636,0.8303069123,0.7943170451,0.1916775286,0.6901759176000001,0.33762542170000004,2.2086473136
mazF_ribo__emptyvec_total_5m__1,1.9767299664,0.946656288,0.0022417352,0.46786379100000003,1.5424410397,-0.5572092047,1.0580199114
mazF_ribo__emptyvec_total_5m__2,1.9381003143000002,1.1842926666,-0.1816462398,0.5122323806,1.5776798909,-0.39257460380000003,1.2026957582
mazF_ribo__mazF_total_60m__1,-14.0569427474,2.0597493091,0.3641228837,-0.6219598177,2.225918038,-0.8989849205,2.6979928653
mazF_ribo__mazF_total_60m__2,-13.4652855681,1.9871094608000002,0.46529772480000003,-0.6024762283,1.9230280871,-0.7636697935000001,2.6302038766
mercury__ctrl_t00__1,0.22816772100000002,-0.0109633621,0.0143233844,0.0292773526,-0.1894888166,0.0927023869,-0.5337059959
mercury__ctrl_t10__1,1.0129640917,0.1915417136,-0.5673512663,0.3087663784,-0.0070085912,-0.0826617157,-0.1635605399
mercury__ctrl_t30__1,-1.1139293553,0.4382787508,-0.9106348201000001,0.7006973645,0.1387935465,-0.2859155053,0.1325029659
mercury__ctrl_t60__1,-3.4318435936,0.8004866388,-0.7654763169000001,0.8951937533000001,1.1480823992,0.1679158889,0.8571396955
mercury__hg_t10__1,-2.6220384201,1.9152520917,0.10413819610000001,1.5099593280999999,0.553251837,3.3996653497000002,1.8040685218
mercury__hg_t30__1,-4.6689491067,1.1996490032,0.1963005887,1.6124665533,2.2675264486,3.1858707942,2.5588181405
mercury__hg_t60__1,-3.4275883767,1.8380215310999999,0.5268947778,1.3859830142,2.6073396528,1.9707808097,2.1459085474
mercury__pma_t10__1,-4.9323483046,2.6258083189,-0.0169749804,0.8754740065000001,1.1005582828,0.5033514651000001,3.5449880117
mercury__pma_t30__1,-8.9403771971,3.0698813737,0.1514677783,0.7672332111,1.4531342244,0.5629757696000001,4.1241387708
mercury__pma_t60__1,-5.8354538739,0.1445234506,0.0907918983,0.2108640436,0.3869285342,-0.010079548300000001,0.2977607853
mercury__ctrl_t00__2,-0.218930958,-0.054104921800000004,-0.0046689013,0.0010693687,0.06269682730000001,-0.059457293300000005,0.0968916092
mercury__ctrl_t10__2,0.8618025156,0.2699377164,-0.426649692,0.25878484220000003,0.0100486958,-0.1178442641,-0.284636787
mercury__ctrl_t30__2,-2.0708057893,0.555827049,-1.0217004236,0.7206174857000001,0.5188256616,-0.11161356210000001,0.3814882827
mercury__ctrl_t60__2,-5.9715035327,0.6926915157,-0.7745977194,0.9635479732000001,1.1551031202,0.1853913565,0.8690545116
mercury__hg_t10__2,-1.9899458805,1.4906963293,0.1257959895,1.4192736061,0.9031231929,3.383076418,1.8463263833
mercury__hg_t30__2,-3.4286121261,1.3683929035,0.1732554926,1.4553969738,2.3014184749,2.8801164250999998,2.4568582165
mercury__hg_t60__2,-1.3351687674,0.494319569,0.4697261488,-0.0283162313,0.8161729794,0.455120672,0.5165504453
mercury__pma_t10__2,-4.3659448467,2.6405668813,-0.11645100400000001,0.8151339384,1.18477867,0.4480935964,3.5279899726
mercury__pma_t30__2,-9.1378857571,3.0132033942,0.1571979088,0.8881257601,1.4069757974,0.6572227163000001,3.7561546539
mercury__pma_t60__2,-0.7955411751,0.6155141427,-0.6415963887,0.41748972510000004,0.4216682631,-0.2141227373,0.8064589602000001
mercury__ctrl_t00__3,-0.009236763,0.0650682839,-0.0096544831,-0.0303467213,0.1267919893,-0.033245093600000004,0.4368143867
mercury__ctrl_t10__3,0.8137659957000001,0.131948695,-0.3169365246,0.12400269800000001,0.0051995689,-0.1814435534,-0.11785692700000001
mercury__ctrl_t30__3,-2.4728273179,0.718830944,-0.748058828,0.7564198440000001,0.8339415168000001,-0.0480254837,1.1255933549
mercury__ctrl_t60__3,-8.2757034052,0.5866470260000001,-0.642971501,0.803622138,0.9644064039,0.1298877087,1.2018958327
mercury__hg_t10__3,-1.9905705396000002,2.694957389,0.1558185043,1.7832128196,-0.8350756355000001,3.7262191745,1.0764145541
mercury__hg_t30__3,-4.2409980545,0.9684479897,0.1043121531,1.5344472761999999,1.9415273842,3.2436103651,2.708395189
mercury__hg_t60__3,-2.3814594829,1.3434742516,0.6420763381,0.7437536825000001,1.9147132720000002,0.9091676639,1.2190296143000001
mercury__pma_t10__3,-4.8540751476,2.7551351866,-0.1316689648,1.0075067504,1.1322130394,0.5891980126,3.5203569044
mercury__pma_t30__3,-9.9758689463,3.1088214481,0.09705247630000001,0.9965341975,1.5095176118,0.7505394546,3.7505145403
mercury__pma_t60__3,-0.9464808533,0.6884983213,-0.6977402275,0.6395112446,0.6635232554,-0.2263350633,0.9223888326
ml_abx__az_lolcde__1,2.998575746,-0.20198363290000002,-0.7516619417,0.3949028114,0.48992119580000004,0.2288743473,1.2813327857
ml_abx__az_lolcde__2,0.9788142712000001,-0.3189827836,-1.1496425843,0.0860060487,0.3120800843,0.15383448430000002,1.2918556638
ml_abx__az_lolcde__3,-0.1771442935,-0.12733909570000002,-0.9921913121,0.3337373743,0.1877009152,0.6321167959,1.0617941999
ml_abx__b01__1,4.1237421258,-0.0382179776,0.006689497000000001,0.5086181453,0.0630767935,0.1336804095,0.3899976357
ml_abx__b01__2,3.6730365928,-0.0983834053,0.078838191,0.4866754022,0.0691725602,0.1757333109,0.38265135850000004
ml_abx__b01__3,0.7351654893,-0.5537662898,0.0518871206,0.48643220260000003,-0.1545204794,0.2463860129,-0.5066040390000001
ml_abx__cro__1,0.8323645698000001,0.3127793779,-0.1923720784,0.3779114022,0.1929939407,0.1492344216,0.4890193962
ml_abx__cro__2,-0.300341008,-0.1031121172,-0.0085819389,-0.0306841953,0.0693341213,0.0506676665,-0.1720930533
ml_abx__cro__3,-2.2728130966,-0.2769198177,-0.0053562109,-0.2753034439,-0.4425272645,0.022315715200000003,-1.0793935658
ml_abx__chl__1,-0.3327678224,-0.7942616282,-0.6587832035,-1.7807047438999999,-1.2325982184,-0.23071257420000002,-1.628562212
ml_abx__chl__2,-1.0610657368,-0.4111183861,-0.9242868331,-1.6147351356000001,-0.9705946505,-0.20598152500000003,-1.8506553259
ml_abx__chl__3,-2.2800124328,-0.6512181101,-0.7405011435000001,-1.7049606803000001,-1.0401167738,-0.28143135880000003,-1.9486581607
ml_abx__cip__1,0.3494132856,-0.2328406334,-0.1190072798,0.468238231,-0.1261411765,0.2868830637,-0.3863526714
ml_abx__cip__2,-1.1492807094,-0.4891983387,-0.0044759721,0.26436147200000004,-0.1977983036,0.020056645300000002,-0.9344155819000001
ml_abx__cip__3,-2.7128392965,-0.9858200194000001,-0.06839568160000001,-0.3907059673,-0.5428522547,-0.0992733982,-1.8430642022
ml_abx__clr__1,-3.0363396919,-1.1611403616,-0.49915717730000003,-2.0145250609,-0.7008032636,1.2179932876,-0.8777755761
ml_abx__clr__2,-3.3842203835,-0.4653461236,-0.9562176016,-1.8700479492,-0.9762081964,1.1433120981,-1.3232566766
ml_abx__clr__3,-4.2100651952,-0.8506758078000001,-0.8397931040000001,-1.9839799046,-1.2619941227,0.8443918378,-1.7497224228000001
ml_abx__cst__1,1.8305990711,0.028131279000000002,-0.6163406841,0.4841423467,0.2438998293,0.2641742029,1.2737024227
ml_abx__cst__2,1.0270597511,-0.1056551542,-0.6206016748000001,0.1252630897,0.26576712140000003,-0.0326949946,1.0669748566
ml_abx__cst__3,-0.0851019358,-0.37157694010000003,-0.5586389879,0.2504433165,0.0780191361,0.1888307462,0.637671764
ml_abx__ctrl__1,1.7310178099,0.15086632020000001,-0.1166496013,0.3181897135,0.1598698194,0.0899215933,0.5841203684
ml_abx__ctrl__2,1.3744030574,0.222737346,-0.051026380600000004,0.33640730560000004,0.10642429290000001,0.1494902706,0.4824521506
ml_abx__ctrl__3,-0.5682558867,0.110231593,-0.1833504845,0.1284474774,0.0510856679,-0.015321880400000001,0.1844250812
ml_abx__ctrl__4,-0.0857519412,0.1137296101,0.0806954445,0.0423286529,0.1552387405,0.0883796151,0.22881093560000001
ml_abx__ctrl__5,-1.3832407703,-0.2725888385,0.0191679243,-0.3692971329,-0.26248649690000003,-0.12380384950000001,-0.7688513023
ml_abx__ctrl__6,-1.0681722691,-0.3249760309,0.2511630976,-0.4560760166,-0.2101320238,-0.1886657492,-0.7109572334
ml_abx__dox__1,0.3211991406,-1.0704172995,-0.7860369249,-2.1031438757,-0.9780117109,0.2426361995,-1.3587263126
ml_abx__dox__2,-1.0403354005,-0.7081142331,-1.2163194972,-1.9587539556,-1.1075124308,-0.0701787857,-1.5023786238999999
ml_abx__dox__3,-2.5638323365,-0.6930128134,-0.8969322540000001,-2.0893289722,-0.8407783841,0.0334386968,-1.8185073468000001
ml_abx__glob__1,2.1875675471,-0.0883783216,-1.3651194326,0.40077032360000003,0.4302949447,0.1177516485,1.6406304361
ml_abx__glob__2,0.8531911341,-0.099391956,-1.2914137657,0.19451078430000002,0.45006282140000003,0.09499743590000001,1.4064873591
ml_abx__glob__3,0.1671693421,-0.6044773846,-1.0983352413,-0.3027589365,-0.0423093921,-0.14368491120000002,0.8833531094
ml_abx__lvx__1,0.9822448632,0.1316656856,-0.0289735559,0.8486849750000001,-0.0001481002,0.2179172883,-0.2932550022
ml_abx__lvx__2,-0.5727945011000001,-0.3193606792,0.18845651800000002,0.3938793786,-0.0816094765,0.2636972152,-0.8542505494
ml_abx__lvx__3,-2.252836983,-0.6585030624,0.053335694100000004,0.148786522,-0.5324568165,0.3180531789,-1.5023638337
ml_abx__mec__1,0.6218346371,0.1392440415,-0.2293278892,0.3369699572,0.0603716803,0.20713758740000002,0.40427102140000004
ml_abx__mec__2,-0.4823609164,-0.0994532634,-0.0863974743,0.013751511800000001,-0.0438065497,0.125630707,-0.2577374156
ml_abx__mec__3,-1.1637777034,-0.480013075,-0.10364660020000001,-0.22974107400000002,-0.148872566,-0.0563615484,-0.9409997916
ml_abx__mem__1,1.3984731559,0.1603490528,-0.1980404688,0.35225783860000004,0.0852196846,0.21462762400000002,0.5837345436
ml_abx__mem__2,0.2113307478,0.1481114442,0.19654594220000002,-0.0962918605,0.2616348697,0.19092457200000001,0.0902869364
ml_abx__mem__3,-1.0725871764,-0.2173357595,0.39531110950000004,-0.4193098364,-0.22487712710000002,0.0449607036,-0.7698091765
ml_abx__nit__1,7.1466399036,-1.7811438781,1.1258775551,-0.4561378538,-0.6054230973,0.9829072847,0.44197674950000004
ml_abx__nit__2,5.631293475,-2.1307990097,1.354755592,-0.3239561219,-0.8637874091000001,0.9413016612,0.034000331200000004
ml_abx__nit__3,3.1218974777,-2.1228927186,1.3452369068,-0.5009096485,-0.9109242801,1.1316220863,-0.137000533
ml_abx__ntx__1,7.328882037,-2.2152411398,-0.5519501863,-1.0066348399,-1.2585341307,0.48914257990000004,0.1485850829
ml_abx__ntx__2,7.7310790042,-1.7852927123,-0.7382328027,-0.9472326698,-0.8879509193,0.4532929355,1.0582931561
ml_abx__nor__1,-0.49938258890000004,0.0597515543,0.3269633085,0.8071856029000001,-0.0597636964,0.4487668037,-0.7087952087
ml_abx__nor__2,-2.3160557255,-0.43789696110000004,0.189146892,0.4894051802,-0.28464656250000003,0.31102127960000003,-1.2029033298
ml_abx__nor__3,-3.3605634974,-0.8230746571,0.257646025,0.12325169,-0.5346203111,0.2608522524,-1.9240518601
ml_abx__pb__1,3.6191751343,-0.12524527800000002,-0.7179253264000001,0.5965313259,0.6518911327,0.18203590800000002,2.0690177556
ml_abx__pb__2,1.3113276045,0.0012504047000000001,-0.5924204416000001,0.4467565101,0.6072186340000001,0.1732645273,1.6090559771000001
ml_abx__pb__3,1.8497435383,-0.38562192500000003,-0.8001687414,0.5066551433,0.3657176294,0.11551215440000001,1.5775247982
ml_abx__tmp__1,0.6418144817,-0.30334683100000004,-0.2532161449,-0.4180190307,-0.02917652,0.0171171344,-0.6240161282000001
ml_abx__tmp__2,-2.4111383959,-0.3516716362,-0.6214561914,-1.1217666797,-0.23585785620000002,-0.17043889850000002,-1.9402690559
ml_abx__tmp__3,-3.4777397507,-0.6353873038,-0.6251811719,-1.5654300289,-0.5612001768,-0.6714681673,-2.132153923
mut_abx__del_mutS_000nor__1,1.3068715873,-0.0732650834,0.0970123236,-0.10736737830000001,0.060368359,-0.1518108497,0.18580474060000002
mut_abx__del_mutS_000nor__2,-0.9885479045000001,0.1451301475,-0.2186048391,-0.0089077731,0.0980568742,0.0738207052,-0.245199834
mut_abx__del_mutS_000nor__3,-0.3183236828,-0.0718650641,0.1215925154,0.1162751514,-0.15842523320000002,0.0779901445,0.0593950934
mut_abx__del_mutS_125nor__1,0.693505358,0.1429632599,-0.0278850961,0.16900614320000001,0.4819642736,-0.1562770158,0.1284205203
mut_abx__del_mutS_125nor__2,0.7954926602,-0.0811107971,0.0976449876,0.0010292434000000001,0.2029865342,-0.2450925002,-0.1296258211
mut_abx__del_mutS_125nor__3,1.0583661843,-0.0296220658,0.24585199270000002,-0.1128774423,0.3828531532,-0.1646491461,-0.101794808
mut_abx__del_mutS_250nor__1,2.0523382266,0.0344344757,-0.012723672200000001,-0.0133986869,0.4431344042,-0.39275734630000003,0.3329651382
mut_abx__del_mutS_250nor__2,0.805005163,0.11639725370000001,-0.1427372924,0.1636110552,0.3142653859,-0.26538459999999997,0.3481114645
mut_abx__del_mutS_250nor__3,1.5125220493,-0.0099816008,0.1642186103,-0.331696997,0.353931784,-0.24169628840000001,-0.08103505130000001
mut_abx__del_mutS_375nor__1,1.3828433523,0.027381407000000003,0.304930242,-0.038234619500000004,0.9571972367,-0.0687470069,0.17400483800000002
mut_abx__del_mutS_375nor__2,-0.0217671858,-0.0021052977,0.47015486110000004,0.0085680138,0.8032238378000001,-0.061359125300000004,0.10058938390000001
mut_abx__del_mutS_375nor__3,1.1841070479,0.007675045100000001,0.3298855515,0.11367215480000001,0.7668903689000001,-0.0346907376,0.29491788220000004
mut_abx__del_mutS_500nor__1,1.7124611615,-0.0219615704,0.3784304416,0.3878004733,0.5037775474,0.1117702507,0.52747549
mut_abx__del_mutS_500nor__2,1.4144080298000001,-0.0384265959,0.4791398864,0.3784077044,0.7364907105,0.0287064543,0.5450834841000001
mut_abx__del_mutS_500nor__3,2.6979019347,0.0027122553,0.023032378500000002,0.6438706029,0.6726571582,-0.1613332347,0.8761143504000001
mut_abx__del_mutS_625nor__1,2.2126061711,0.0488622045,-0.6495468024000001,1.4015203867000001,0.5152526936,-0.124783744,1.1550946162
mut_abx__del_mutS_625nor__2,2.6826237099,-0.0521707852,0.1293026924,0.8077489953,0.1153497319,0.2568776394,0.8360120361000001
mut_abx__del_mutS_625nor__3,1.9546521541000001,0.0536458234,0.43389779580000004,0.7167135879000001,0.7243962992,0.32064338870000003,0.8291963575
mut_abx__del_mutS_750nor__1,2.6799018180000003,0.2102355732,0.4700040541,0.8733453174,0.7593061593,0.259030313,1.1040100908000001
mut_abx__del_mutS_750nor__2,2.3999689617,0.0696474088,0.5893872825,0.7318804379,0.5242804382,0.1942796936,0.8268015523000001
mut_abx__del_mutS_750nor__3,2.5902367948,0.27220808020000004,0.3831052922,0.7265351033,0.9815566684,0.44873329500000003,1.0060448172
