,A,GalR,GalS,Crp
ecoli_00769,6.027600585,0.5021813195,1.6441266790000002,0.5753141230000001
ecoli_00770,6.2614454643,0.5864729435,1.7187313610000001,0.5862271530000001
ecoli_00771,0.18536791730000002,0.2291748975,1.52837295,0.693161793
ecoli_00772,-0.8749735713000001,0.0507273435,1.842050503,0.48257620300000004
ecoli_00773,4.2265373801,0.43401689250000003,1.682333207,0.44486670300000003
ecoli_00774,4.3490216037,0.5864689555,1.809191764,0.424267453
ecoli_00775,-2.1427124978,-0.1039016415,1.878692831,0.227203863
ecoli_00776,-2.0766244124,0.0922384425,2.255283745,0.196128253
ecoli_00777,-2.7815474906,-0.32671765950000003,-0.14015655100000002,0.152688973
ecoli_00778,-2.7527698407,-0.3347150485,0.12429263400000001,0.12606668000000001
ecoli_00779,-2.3233773713,0.4473739975,0.108823689,0.7941495230000001
ecoli_00780,-2.8578615357,0.5711284815000001,-0.00260335,0.815270033
ecoli_00781,-2.3421318074,-0.2917379095,1.202477654,0.338840073
ecoli_00782,-2.6194683573,-0.4340642885,1.17711755,0.323054463
ecoli_00783,-2.0390117773,-0.0730987555,1.411520402,0.432644723
ecoli_00784,-0.0751002464,0.0058978845000000005,0.933871686,0.485480993
ecoli_00785,-3.589028838,-0.11718184050000001,0.623774821,0.300746703
ecoli_00786,-3.0475389456,-0.0719994145,0.28724528600000004,0.34624546300000003
ecoli_00787,-3.7352156026000003,0.1785734555,1.165166526,0.608588733
ecoli_00788,-2.7505271045,0.1801549995,0.9580774460000001,0.557231563
ecoli_00789,-2.2483149839,-0.27474320350000003,-0.077417924,0.430531873
ecoli_00790,-2.6318060272,-0.1383776745,-0.040413943,0.47473322300000004
ecoli_00791,-2.625159159,-0.0528286545,0.30068251500000004,0.475017483
ecoli_00792,-3.4413413796,0.2625581865,0.42468559600000005,0.709374983
ecoli_00793,-2.1513904659,-0.4114750225,-0.096634412,0.42960406300000004
ecoli_00794,-2.0724388477,-0.2701352245,0.018180196000000003,0.444629313
ecoli_00795,-2.3249886498,0.07224783750000001,0.44889977400000003,0.650228023
ecoli_00796,-3.2142834085,0.11434762650000001,0.330059696,0.7174304530000001
ecoli_00797,-5.6860677083999995,-0.1103306265,-0.044539266,-0.41595584700000005
ecoli_00798,-4.8661244745,0.1548053175,-0.08502272100000001,0.229595813
ecoli_00799,-6.2744763155,-0.4197583295,-0.122358614,-0.53031891
ecoli_00800,-4.5079666526,-0.0933318545,-0.570403141,-0.264506101
ecoli_00818,-2.392478123,0.3852277295,-0.15415942500000002,0.207994233
ecoli_00819,-2.3675505877,0.0964847945,-0.36878047900000005,0.253845453
ecoli_00820,-1.4250746666,0.17382869450000002,-0.466183273,0.49687887300000005
ecoli_00821,-0.394851188,0.3588059675,-0.25329512,0.5496294230000001
ecoli_00822,-1.2860532435,0.1078045745,-0.771843703,0.326151603
ecoli_00823,-1.6914544645,0.058228325500000004,-0.7409899640000001,0.395503043
ecoli_00824,-1.2345546583,-0.0097053865,-0.201035336,0.20829614300000002
ecoli_00825,-1.0237367354,-0.0693619395,-0.7397282770000001,0.37606821300000004
ecoli_00826,-2.837624399,0.0103463505,-0.15142323400000002,0.459934233
ecoli_00827,-2.9655483056,-0.1209572445,-0.192957757,0.517486403
ecoli_00828,-2.5310474188,0.0107658775,-0.22738228600000002,0.28184425300000004
ecoli_00829,-2.6931034661,-0.0660772495,0.187950796,0.281401713
ecoli_00830,-2.3790338032,0.2210112425,-0.133615498,0.510756223
ecoli_00831,-2.422295183,0.2908925645,-0.26946697000000003,0.523190413
ecoli_00832,0.3821363545,0.8577931015,-0.705507202,0.48724811300000004
ecoli_00833,-0.558009249,1.4461344955,-0.687185374,0.21544195300000002
ecoli_00834,-1.4484754086,0.18100146150000002,-0.456774646,0.456262873
ecoli_00835,-1.25934506,0.2188383255,-0.171236556,0.5116651830000001
ecoli_00836,-0.7730196688000001,-0.1276157545,-0.5895211020000001,0.560872303
ecoli_00837,-0.9035551651,0.0356012865,-0.588420791,0.553273863
ecoli_00838,-1.7006423643000002,0.2548088035,-0.54249934,0.778064203
ecoli_00839,-1.6367217715,0.2757074525,-0.5542285060000001,0.7423117130000001
ecoli_00840,-2.1192628174,0.5613692705000001,-0.50171044,0.615049543
ecoli_00841,-2.1607712514,0.4190186045,-0.29123043200000004,0.6014201330000001
ecoli_00842,-1.4993770948,0.1676102945,-0.330738812,0.47916943300000003
ecoli_00843,-1.3461074879,0.09081586650000001,-0.161221987,0.424966693
ecoli_00844,-0.7681156488,-0.0448730035,-0.414209539,0.439007113
ecoli_00845,-0.7263650979,-0.0460315265,-0.361186019,0.623551333
