,regulator,MG5005_TF_id,trn_type,gene_name,MG5005_gene_id,gene_id,TF_id,old_TF_id,old_gene_id,Ref,Ref genome,Note
260,CcpA,SPy0514,TF,arcA,SPy1547,SP5448_03210,SP5448_07415,,,RegPrecise,,
261,CcpA,SPy0514,TF,XK27_465,SPy1546,SP5448_03215,SP5448_07415,,,RegPrecise,,
262,CcpA,SPy0514,TF,argF,SPy1544,SP5448_03220,SP5448_07415,,,RegPrecise,,
263,CcpA,SPy0514,TF,msmX,SPy1595,SP5448_03035,SP5448_07415,,,RegPrecise,,
264,CcpA,SPy0514,TF,lplC,SPy1593,SP5448_03040,SP5448_07415,,,RegPrecise,,
265,CcpA,SPy0514,TF,SPy163,SPy1603,SP5448_03005,SP5448_07415,,,RegPrecise,,
266,CcpA,SPy0514,TF,mngB,SPy1604,SP5448_03000,SP5448_07415,,,RegPrecise,,
267,PflR,SPy2054,TF,pflC,SPy2055,SP5448_08870,SP5448_08865,,,RegPrecise,,
268,PflR,SPy2054,TF,ybiW,SPy2049,SP5448_08840,SP5448_08865,,,RegPrecise,,
269,PflR,SPy2054,TF,tal,SPy2048,SP5448_08835,SP5448_08865,,,RegPrecise,,
270,PflR,SPy2054,TF,gldA,SPy2047,SP5448_08830,SP5448_08865,,,RegPrecise,,
271,PflR,SPy2054,TF,yciT,SPy2054,SP5448_08865,SP5448_08865,,,RegPrecise,,
272,PflR,SPy2054,TF,SPy253,SPy2053,SP5448_08860,SP5448_08865,,,RegPrecise,,
273,PipR,SPy2177,TF,XK27_693,SPy2176,SP5448_09250,SP5448_09255,,,RegPrecise,,
274,PipR,SPy2177,TF,XK27_6935,SPy2177,SP5448_09255,SP5448_09255,,,RegPrecise,,
275,SgaR,SPy0181,TF,sgaT,SPy0174,SP5448_00915,SP5448_00945,,,RegPrecise,,
276,SgaR,SPy0181,TF,sgaB,SPy0175,SP5448_00920,SP5448_00945,,,RegPrecise,,
277,SgaR,SPy0181,TF,ulaC,SPy0176,SP5448_00925,SP5448_00945,,,RegPrecise,,
278,SgaR,SPy0181,TF,ulaD,SPy0177,SP5448_00930,SP5448_00945,,,RegPrecise,,
279,SgaR,SPy0181,TF,ulaE,SPy0178,SP5448_00935,SP5448_00945,,,RegPrecise,,
280,SgaR,SPy0181,TF,araD,SPy0179,SP5448_00940,SP5448_00945,,,RegPrecise,,
281,SgaR,SPy0181,TF,sgaR,SPy0181,SP5448_00945,SP5448_00945,,,RegPrecise,,
282,SgaR,SPy0181,TF,ulaG,SPy0182,SP5448_00950,SP5448_00945,,,RegPrecise,,
283,MtaR,SPy0898,TF,metQ,SPy0319,SP5448_08150,SP5448_06060,,,RegPrecise,,
284,MtaR,SPy0898,TF,metN,SPy0320,SP5448_08145,SP5448_06060,,,RegPrecise,,
285,MtaR,SPy0898,TF,metI,SPy0321,SP5448_08140,SP5448_06060,,,RegPrecise,,
286,PerR,SPy0187,TF,dps,SPy1531,SP5448_03280,SP5448_00975,,,RegPrecise,,
287,PerR,SPy0187,TF,sitA,SPy0453,SP5448_07675,SP5448_00975,,,RegPrecise,,
288,PerR,SPy0187,TF,sitB,SPy0454,SP5448_07670,SP5448_00975,,,RegPrecise,,
289,PerR,SPy0187,TF,mtsC,SPy0456,SP5448_07665,SP5448_00975,,,RegPrecise,,
290,PerR,SPy0187,TF,sirR,SPy0450,SP5448_07680,SP5448_00975,,,RegPrecise,,
291,PerR,SPy0187,TF,fhuC,SPy0386,SP5448_07885,SP5448_00975,,,RegPrecise,,
292,PerR,SPy0187,TF,fhuD,SPy0385,SP5448_07890,SP5448_00975,,,RegPrecise,,
293,PerR,SPy0187,TF,fhuB,SPy0384,SP5448_07895,SP5448_00975,,,RegPrecise,,
294,PerR,SPy0187,TF,fhuG,SPy0383,SP5448_07900,SP5448_00975,,,RegPrecise,,
295,PerR,SPy0187,TF,ahpC,SPy2079,SP5448_08945,SP5448_00975,,,RegPrecise,,
296,PerR,SPy0187,TF,ahpF,SPy2080,SP5448_08950,SP5448_00975,,,RegPrecise,,
297,PerR,SPy0187,TF,cadA,SPy1434,SP5448_03765,SP5448_00975,,,RegPrecise,,
298,SPy1285,SPy1285,TF,yvoA_1,SPy1285,SP5448_04670,SP5448_04670,,,RegPrecise,,
299,SPy1285,SPy1285,TF,skfE,SPy1286,SP5448_04665,SP5448_04670,,,RegPrecise,,
300,SPy1285,SPy1285,TF,SPy1287,SPy1287,SP5448_04660,SP5448_04670,,,RegPrecise,,
301,SPy1285,SPy1285,TF,acrA,SPy0836,SP5448_06330,SP5448_04670,,,RegPrecise,,
302,SPy1285,SPy1285,TF,macB,SPy0837,SP5448_06325,SP5448_04670,,,RegPrecise,,
303,SPy1285,SPy1285,TF,SPy838,SPy0838,SP5448_06320,SP5448_04670,,,RegPrecise,,
304,SPy1285,SPy1285,TF,SAG279,SPy1675,SP5448_02680,SP5448_04670,,,RegPrecise,,
305,SPy1285,SPy1285,TF,ecsA2,SPy1674,SP5448_02685,SP5448_04670,,,RegPrecise,,
306,SPy1285,SPy1285,TF,XK27_765,SPy1673,SP5448_02690,SP5448_04670,,,RegPrecise,,
307,AdcR,SPy0092,TF,appA_2,SPy2000,SP5448_08655,SP5448_00560,,,RegPrecise,,
308,AdcR,SPy0092,TF,gsiC,SPy2001,SP5448_08660,SP5448_00560,,,RegPrecise,,
309,AdcR,SPy0092,TF,dppC,SPy2002,SP5448_08665,SP5448_00560,,,RegPrecise,,
310,AdcR,SPy0092,TF,oppD,SPy2003,SP5448_08670,SP5448_00560,,,RegPrecise,,
311,AdcR,SPy0092,TF,gsiA_7,SPy2004,SP5448_08675,SP5448_00560,,,RegPrecise,,
312,AdcR,SPy0092,TF,rpsN,SPy1871,SP5448_01605,SP5448_00560,,,RegPrecise,,
313,AdcR,SPy0092,TF,adcR,SPy0092,SP5448_00560,SP5448_00560,,,RegPrecise,,
314,AdcR,SPy0092,TF,adcC,SPy0093,SP5448_00565,SP5448_00560,,,RegPrecise,,
315,AdcR,SPy0092,TF,adcB,SPy0094,SP5448_00570,SP5448_00560,,,RegPrecise,,
316,AdcR,SPy0092,TF,adcA,SPy0714,SP5448_06840,SP5448_00560,,,RegPrecise,,
317,AdcR,SPy0092,TF,adhP,SPy0044,SP5448_00305,SP5448_00560,,,RegPrecise,,
318,AdcR,SPy0092,TF,inlA,SPy1361,SP5448_04060,SP5448_00560,,,RegPrecise,,
319,AdcR,SPy0092,TF,lmb,SPy2007,SP5448_08690,SP5448_00560,,,RegPrecise,,
320,AdcR,SPy0092,TF,phtD,SPy2006,SP5448_08685,SP5448_00560,,,RegPrecise,,
321,MntR,SPy0450,TF,cadA,SPy1434,SP5448_03765,SP5448_07680,,,RegPrecise,,
322,MntR,SPy0450,TF,sirR,SPy0450,SP5448_07680,SP5448_07680,,,RegPrecise,,
323,MntR,SPy0450,TF,sitA,SPy0453,SP5448_07675,SP5448_07680,,,RegPrecise,,
324,MntR,SPy0450,TF,sitB,SPy0454,SP5448_07670,SP5448_07680,,,RegPrecise,,
325,MntR,SPy0450,TF,mtsC,SPy0456,SP5448_07665,SP5448_07680,,,RegPrecise,,
326,PurR,SPy0268,TF,purC,SPy0024,SP5448_00210,SP5448_01295,,,RegPrecise,,
327,PurR,SPy0268,TF,purL,SPy0025,SP5448_00215,SP5448_01295,,,RegPrecise,,
328,PurR,SPy0268,TF,purF,SPy0026,SP5448_00220,SP5448_01295,,,RegPrecise,,
329,PurR,SPy0268,TF,purM,SPy0027,SP5448_00225,SP5448_01295,,,RegPrecise,,
330,PurR,SPy0268,TF,purN,SPy0028,SP5448_00230,SP5448_01295,,,RegPrecise,,
331,PurR,SPy0268,TF,guaC,SPy1135,SP5448_05315,SP5448_01295,,,RegPrecise,,
332,PurR,SPy0268,TF,purD,SPy0032,SP5448_00245,SP5448_01295,,,RegPrecise,,
333,PurR,SPy0268,TF,purE,SPy0033,SP5448_00250,SP5448_01295,,,RegPrecise,,
334,PurR,SPy0268,TF,purK,SPy0034,SP5448_00255,SP5448_01295,,,RegPrecise,,
335,PurR,SPy0268,TF,fhs,SPy1213,SP5448_04975,SP5448_01295,,,RegPrecise,,
336,PurR,SPy0268,TF,pbuO,SPy1736,SP5448_02150,SP5448_01295,,,RegPrecise,,
337,TreR,SPy2099,TF,treR,SPy2099,SP5448_09030,SP5448_09030,,,RegPrecise,,
338,TreR,SPy2099,TF,treB,SPy2097,SP5448_09025,SP5448_09030,,,RegPrecise,,
339,TreR,SPy2099,TF,treC,SPy2096,SP5448_09020,SP5448_09030,,,RegPrecise,,
340,HrcA,SPy1763,TF,groS,SPy2072,SP5448_08920,SP5448_02035,,,RegPrecise,,
341,HrcA,SPy1763,TF,groL,SPy2070,SP5448_08915,SP5448_02035,,,RegPrecise,,
342,HrcA,SPy1763,TF,hrcA,SPy1763,SP5448_02035,SP5448_02035,,,RegPrecise,,
343,HrcA,SPy1763,TF,grpE,SPy1761,SP5448_02040,SP5448_02035,,,RegPrecise,,
344,HrcA,SPy1763,TF,dnaK,SPy1760,SP5448_02045,SP5448_02035,,,RegPrecise,,
345,RegR,SPy0627,TF,hylB,SPy1032,SP5448_05785,SP5448_06970,,,RegPrecise,,
346,RegR,SPy0627,TF,agaF,SPy0634,SP5448_06940,SP5448_06970,,,RegPrecise,,
347,RegR,SPy0627,TF,ugl,SPy0632,SP5448_06945,SP5448_06970,,,RegPrecise,,
348,RegR,SPy0627,TF,agaV,SPy0631,SP5448_06950,SP5448_06970,,,RegPrecise,,
349,RegR,SPy0627,TF,hylF,SPy0630,SP5448_06955,SP5448_06970,,,RegPrecise,,
350,RegR,SPy0627,TF,agaD,SPy0629,SP5448_06960,SP5448_06970,,,RegPrecise,,
351,RegR,SPy0627,TF,ohl,SPy0628,SP5448_06965,SP5448_06970,,,RegPrecise,,
352,RegR,SPy0627,TF,regR,SPy0627,SP5448_06970,SP5448_06970,,,RegPrecise,,
353,RegR,SPy0627,TF,kduD,SPy0636,SP5448_06935,SP5448_06970,,,RegPrecise,,
354,RegR,SPy0627,TF,rpiB,SPy0637,SP5448_06930,SP5448_06970,,,RegPrecise,,
355,RegR,SPy0627,TF,kdgK,SPy0638,SP5448_06925,SP5448_06970,,,RegPrecise,,
356,RegR,SPy0627,TF,eda,SPy0639,SP5448_06920,SP5448_06970,,,RegPrecise,,
357,MalR2,SPy1297,TF,mdxE,SPy1306,SP5448_04275,SP5448_04310,,,RegPrecise,,
358,MalR2,SPy1297,TF,amyB,SPy1304,SP5448_04285,SP5448_04310,,,RegPrecise,,
359,MalR2,SPy1297,TF,amyA,SPy1302,SP5448_04290,SP5448_04310,,,RegPrecise,,
360,MalR2,SPy1297,TF,malC,SPy1301,SP5448_04295,SP5448_04310,,,RegPrecise,,
361,MalR2,SPy1297,TF,malD,SPy1299,SP5448_04300,SP5448_04310,,,RegPrecise,,
362,MalR2,SPy1297,TF,malA,SPy1298,SP5448_04305,SP5448_04310,,,RegPrecise,,
363,BirA,SPy1362,TF,vraB,SPy0524,SP5448_07370,SP5448_04055,,,RegPrecise,,
364,BirA,SPy1362,TF,vraA,SPy0526,SP5448_07365,SP5448_04055,,,RegPrecise,,
365,BirA,SPy1362,TF,yemC,SPy0205,SP5448_01050,SP5448_04055,,,RegPrecise,,
366,BirA,SPy1362,TF,bioY,SPy0207,SP5448_01055,SP5448_04055,,,RegPrecise,,
367,SAG1910,SPy1960,TF,XK27_459,SPy1959,SP5448_08500,SP5448_08505,,,RegPrecise,,
368,CelR,SPy1325,TF,celR,SPy1325,SP5448_04190,SP5448_04190,,,RegPrecise,,
369,CelR,SPy1325,TF,licB_1,SPy1324,SP5448_04195,SP5448_04190,,,RegPrecise,,
370,CelR,SPy1325,TF,chbA,SPy1323,SP5448_04200,SP5448_04190,,,RegPrecise,,
371,CelR,SPy1325,TF,PF11687,SPy1322,SP5448_04205,SP5448_04190,,,RegPrecise,,
372,CelR,SPy1325,TF,gmuD,SPy1328,SP5448_04180,SP5448_04190,,,RegPrecise,,
373,CelR,SPy1325,TF,celO,SPy1326,SP5448_04185,SP5448_04190,,,RegPrecise,,
374,SgaR2,SPy1952,TF,sgaR2,SPy1952,SP5448_08475,SP5448_08475,,,RegPrecise,,
375,SgaR2,SPy1952,TF,sgaB2,SPy1950,SP5448_08470,SP5448_08475,,,RegPrecise,,
376,SgaR2,SPy1952,TF,ulaA,SPy1949,SP5448_08465,SP5448_08475,,,RegPrecise,,
377,SgaR2,SPy1952,TF,tal,SPy1947,SP5448_08455,SP5448_08475,,,RegPrecise,,
378,CodY,SPy1777,TF,gapN,SPy1371,SP5448_04010,SP5448_01980,,,RegPrecise,,
379,CodY,SPy1777,TF,ilvE,SPy0911,SP5448_06000,SP5448_01980,,,RegPrecise,,
380,CodY,SPy1777,TF,codY,SPy1777,SP5448_01980,SP5448_01980,,,RegPrecise,,
381,CodY,SPy1777,TF,pncA,SPy1776,SP5448_01985,SP5448_01980,,,RegPrecise,,
382,CodY,SPy1777,TF,brnQ,SPy0323,SP5448_08135,SP5448_01980,,,RegPrecise,,
383,CodY,SPy1777,TF,cycA,SPy1654,SP5448_02760,SP5448_01980,,,RegPrecise,,
384,CodY,SPy1777,TF,asnA,SPy1539,SP5448_03240,SP5448_01980,,,RegPrecise,,
385,CodY,SPy1777,TF,kup,SPy1414,SP5448_03840,SP5448_01980,,,RegPrecise,,
386,CodY,SPy1777,TF,rpoB,SPy0098,SP5448_00590,SP5448_01980,,,RegPrecise,,
387,CodY,SPy1777,TF,rpoC,SPy0099,SP5448_00595,SP5448_01980,,,RegPrecise,,
388,FruR,SPy0853,TF,fruR,SPy0853,SP5448_06255,SP5448_06255,,,RegPrecise,,
389,FruR,SPy0853,TF,pfkB,SPy0854,SP5448_06250,SP5448_06255,,,RegPrecise,,
390,FruR,SPy0853,TF,fruA,SPy0855,SP5448_06245,SP5448_06255,,,RegPrecise,,
391,CtsR,SPy2074,TF,clpP,SPy0395,SP5448_07865,SP5448_08930,,,RegPrecise,,
392,CtsR,SPy2074,TF,clpE,SPy1509,SP5448_03375,SP5448_08930,,,RegPrecise,,
393,CtsR,SPy2074,TF,ctsR,SPy2074,SP5448_08930,SP5448_08930,,,RegPrecise,,
394,CtsR,SPy2074,TF,clpC,SPy2073,SP5448_08925,SP5448_08930,,,RegPrecise,,
395,CtsR,SPy2074,TF,groS,SPy2072,SP5448_08920,SP5448_08930,,,RegPrecise,,
396,CtsR,SPy2074,TF,groL,SPy2070,SP5448_08915,SP5448_08930,,,RegPrecise,,
397,CtsR,SPy2074,TF,clpL,SPy0888,SP5448_06095,SP5448_08930,,,RegPrecise,,
398,AgaR2,SPy0715,TF,XK27_8435,SPy0715,SP5448_06835,SP5448_06835,,,RegPrecise,,
399,AgaR2,SPy0715,TF,agaS,SPy0716,SP5448_06830,SP5448_06835,,,RegPrecise,,
400,PdxR,SPy1210,TF,pdxK,SPy1209,SP5448_04995,SP5448_04990,,,RegPrecise,,
401,PdxR,SPy1210,TF,pdxU,SPy1208,SP5448_05000,SP5448_04990,,,RegPrecise,,
402,PdxR,SPy1210,TF,XK27_813,SPy1210,SP5448_04990,SP5448_04990,,,RegPrecise,,
403,YwzG,SPy2172,TF,ywzG,SPy2172,SP5448_09235,SP5448_09235,,,RegPrecise,,
404,YwzG,SPy2172,TF,XK27_692,SPy2173,SP5448_09240,SP5448_09235,,,RegPrecise,,
405,YwzG,SPy2172,TF,lp_3218,SPy2174,SP5448_09245,SP5448_09235,,,RegPrecise,,
406,CcpA_core_M1,,TF,adhE,M5005_Spy_0039,SP5448_00300,M5005_Spy_0424,,M5005_RS00350,PMID: 27580596,CP000017.2,
407,CcpA_core_M1,,TF,adhP,M5005_Spy_0040,SP5448_00305,M5005_Spy_0424,,M5005_RS00355,PMID: 27580596,CP000017.2,
408,CcpA_core_M1,,TF,ackA,M5005_Spy_0094,SP5448_00645,M5005_Spy_0424,,M5005_RS00685,PMID: 27580596,CP000017.2,
409,CcpA_core_M1,,TF,,M5005_Spy_0095,SP5448_00650,M5005_Spy_0424,,M5005_RS00690,PMID: 27580596,CP000017.2,
410,CcpA_core_M1,,TF,atoE,M5005_Spy_0116,SP5448_00760,M5005_Spy_0424,,M5005_RS00795,PMID: 27580596,CP000017.2,
411,CcpA_core_M1,,TF,thlA,M5005_Spy_0119,SP5448_00770,M5005_Spy_0424,,M5005_RS00810,PMID: 27580596,CP000017.2,
412,CcpA_core_M1,,TF,yabJ,M5005_Spy_0123,SP5448_00790,M5005_Spy_0424,,M5005_RS00830,PMID: 27580596,CP000017.2,
413,CcpA_core_M1,,TF,pfoR,M5005_Spy_0124,SP5448_00795,M5005_Spy_0424,,M5005_RS00835,PMID: 27580596,CP000017.2,
414,CcpA_core_M1,,TF,,M5005_Spy_0125,SP5448_00800,M5005_Spy_0424,,M5005_RS00840,PMID: 27580596,CP000017.2,
415,CcpA_core_M1,,TF,ntpI,M5005_Spy_0126,SP5448_00805,M5005_Spy_0424,,M5005_RS00845,PMID: 27580596,CP000017.2,
416,CcpA_core_M1,,TF,atpE,M5005_Spy_0127,SP5448_00810,M5005_Spy_0424,,M5005_RS00850,PMID: 27580596,CP000017.2,
417,CcpA_core_M1,,TF,atpE,M5005_Spy_0128,SP5448_00815,M5005_Spy_0424,,M5005_RS00855,PMID: 27580596,CP000017.2,
418,CcpA_core_M1,,TF,ntpC,M5005_Spy_0129,SP5448_00820,M5005_Spy_0424,,M5005_RS00860,PMID: 27580596,CP000017.2,
419,CcpA_core_M1,,TF,ntpG,M5005_Spy_0130,SP5448_00825,M5005_Spy_0424,,M5005_RS00865,PMID: 27580596,CP000017.2,
420,CcpA_core_M1,,TF,atpA,M5005_Spy_0131,SP5448_00830,M5005_Spy_0424,,M5005_RS00870,PMID: 27580596,CP000017.2,
421,CcpA_core_M1,,TF,ntpB,M5005_Spy_0132,SP5448_00835,M5005_Spy_0424,,M5005_RS00875,PMID: 27580596,CP000017.2,
422,CcpA_core_M1,,TF,atpD,M5005_Spy_0133,SP5448_00840,M5005_Spy_0424,,M5005_RS00880,PMID: 27580596,CP000017.2,
423,CcpA_core_M1,,TF,sgaB,M5005_Spy_0149,SP5448_00920,M5005_Spy_0424,,M5005_RS00955,PMID: 27580596,CP000017.2,
424,CcpA_core_M1,,TF,ulaC,M5005_Spy_0150,SP5448_00925,M5005_Spy_0424,,M5005_RS00960,PMID: 27580596,CP000017.2,
425,CcpA_core_M1,,TF,ulaD,M5005_Spy_0151,SP5448_00930,M5005_Spy_0424,,M5005_RS00965,PMID: 27580596,CP000017.2,
426,CcpA_core_M1,,TF,ulaE,M5005_Spy_0152,SP5448_00935,M5005_Spy_0424,,M5005_RS00970,PMID: 27580596,CP000017.2,
427,CcpA_core_M1,,TF,nanE,M5005_Spy_0212,SP5448_01210,M5005_Spy_0424,,M5005_RS01225,PMID: 27580596,CP000017.2,
428,CcpA_core_M1,,TF,,M5005_Spy_0213,SP5448_01215,M5005_Spy_0424,,M5005_RS01230,PMID: 27580596,CP000017.2,
429,CcpA_core_M1,,TF,,M5005_Spy_0214,SP5448_01220,M5005_Spy_0424,,M5005_RS01235,PMID: 27580596,CP000017.2,
430,CcpA_core_M1,,TF,,M5005_Spy_0215,SP5448_01225,M5005_Spy_0424,,M5005_RS01240,PMID: 27580596,CP000017.2,
431,CcpA_core_M1,,TF,,M5005_Spy_0216,SP5448_01230,M5005_Spy_0424,,M5005_RS01245,PMID: 27580596,CP000017.2,
432,CcpA_core_M1,,TF,nanH,M5005_Spy_0217,SP5448_01235,M5005_Spy_0424,,M5005_RS01250,PMID: 27580596,CP000017.2,
433,CcpA_core_M1,,TF,glk,M5005_Spy_0218,SP5448_01240,M5005_Spy_0424,,M5005_RS01255,PMID: 27580596,CP000017.2,
434,CcpA_core_M1,,TF,lctO,M5005_Spy_0340,SP5448_07805,M5005_Spy_0424,,M5005_RS01875,PMID: 27580596,CP000017.2,
435,CcpA_core_M1,,TF,glpT,M5005_Spy_0361,SP5448_07710,M5005_Spy_0424,,M5005_RS01965,PMID: 27580596,CP000017.2,
436,CcpA_core_M1,,TF,licT,M5005_Spy_0474,SP5448_07170,M5005_Spy_0424,,M5005_RS02480,PMID: 27580596,CP000017.2,
437,CcpA_core_M1,,TF,,M5005_Spy_0475,SP5448_07165,M5005_Spy_0424,,M5005_RS02485,PMID: 27580596,CP000017.2,
438,CcpA_core_M1,,TF,bglH,M5005_Spy_0476,SP5448_07160,M5005_Spy_0424,,M5005_RS02490,PMID: 27580596,CP000017.2,
439,CcpA_core_M1,,TF,ppc,M5005_Spy_0505,SP5448_07030,M5005_Spy_0424,,M5005_RS02620,PMID: 27580596,CP000017.2,
440,CcpA_core_M1,,TF,agaD,M5005_Spy_0519,SP5448_06960,M5005_Spy_0424,,M5005_RS02685,PMID: 27580596,CP000017.2,
441,CcpA_core_M1,,TF,,M5005_Spy_0520,SP5448_06955,M5005_Spy_0424,,M5005_RS02690,PMID: 27580596,CP000017.2,
442,CcpA_core_M1,,TF,agaV,M5005_Spy_0521,SP5448_06950,M5005_Spy_0424,,M5005_RS02695,PMID: 27580596,CP000017.2,
443,CcpA_core_M1,,TF,ugl,M5005_Spy_0522,SP5448_06945,M5005_Spy_0424,,M5005_RS02700,PMID: 27580596,CP000017.2,
444,CcpA_core_M1,,TF,,M5005_Spy_0534,SP5448_06885,M5005_Spy_0424,,M5005_RS02760,PMID: 27580596,CP000017.2,
445,CcpA_core_M1,,TF,,M5005_Spy_0562,SP5448_06740,M5005_Spy_0424,,M5005_RS02895,PMID: 27580596,CP000017.2,
446,CcpA_core_M1,,TF,sagB,M5005_Spy_0563,SP5448_06735,M5005_Spy_0424,,M5005_RS02900,PMID: 27580596,CP000017.2,
447,CcpA_core_M1,,TF,sagC,M5005_Spy_0564,SP5448_06730,M5005_Spy_0424,,M5005_RS02905,PMID: 27580596,CP000017.2,
448,CcpA_core_M1,,TF,sagD,M5005_Spy_0565,SP5448_06725,M5005_Spy_0424,,M5005_RS02910,PMID: 27580596,CP000017.2,
449,CcpA_core_M1,,TF,sagE,M5005_Spy_0566,SP5448_06720,M5005_Spy_0424,,M5005_RS02915,PMID: 27580596,CP000017.2,
450,CcpA_core_M1,,TF,,M5005_Spy_0567,SP5448_06715,M5005_Spy_0424,,M5005_RS02920,PMID: 27580596,CP000017.2,
451,CcpA_core_M1,,TF,sagG,M5005_Spy_0568,SP5448_06710,M5005_Spy_0424,,M5005_RS02925,PMID: 27580596,CP000017.2,
452,CcpA_core_M1,,TF,sagH,M5005_Spy_0569,SP5448_06705,M5005_Spy_0424,,M5005_RS02930,PMID: 27580596,CP000017.2,
453,CcpA_core_M1,,TF,sagI,M5005_Spy_0570,SP5448_06700,M5005_Spy_0424,,M5005_RS02935,PMID: 27580596,CP000017.2,
454,CcpA_core_M1,,TF,XK27_34,M5005_Spy_0678,SP5448_06175,M5005_Spy_0424,,M5005_RS03450,PMID: 27580596,CP000017.2,
455,CcpA_core_M1,,TF,rpiA,M5005_Spy_0695,SP5448_06090,M5005_Spy_0424,,M5005_RS03535,PMID: 27580596,CP000017.2,
456,CcpA_core_M1,,TF,deoB,M5005_Spy_0696,SP5448_06085,M5005_Spy_0424,,M5005_RS03540,PMID: 27580596,CP000017.2,
457,CcpA_core_M1,,TF,punA,M5005_Spy_0698,SP5448_06075,M5005_Spy_0424,,M5005_RS03550,PMID: 27580596,CP000017.2,
458,CcpA_core_M1,,TF,deoD,M5005_Spy_0699,SP5448_06070,M5005_Spy_0424,,M5005_RS03555,PMID: 27580596,CP000017.2,
459,CcpA_core_M1,,TF,,M5005_Spy_0780,SP5448_05675,M5005_Spy_0424,,M5005_RS03940,PMID: 27580596,CP000017.2,
460,CcpA_core_M1,,TF,ptsB,M5005_Spy_0781,SP5448_05670,M5005_Spy_0424,,M5005_RS03945,PMID: 27580596,CP000017.2,
461,CcpA_core_M1,,TF,ptsC,M5005_Spy_0782,SP5448_05665,M5005_Spy_0424,,M5005_RS03950,PMID: 27580596,CP000017.2,
462,CcpA_core_M1,,TF,ptsD,M5005_Spy_0783,SP5448_05660,M5005_Spy_0424,,M5005_RS03955,PMID: 27580596,CP000017.2,
463,CcpA_core_M1,,TF,,M5005_Spy_0784,SP5448_05655,M5005_Spy_0424,,M5005_RS03960,PMID: 27580596,CP000017.2,
464,CcpA_core_M1,,TF,,M5005_Spy_0785,SP5448_05650,M5005_Spy_0424,,M5005_RS03965,PMID: 27580596,CP000017.2,
465,CcpA_core_M1,,TF,,M5005_Spy_0786,SP5448_05645,M5005_Spy_0424,,M5005_RS03970,PMID: 27580596,CP000017.2,
466,CcpA_core_M1,,TF,gabD,M5005_Spy_0790,SP5448_05625,M5005_Spy_0424,,M5005_RS03990,PMID: 27580596,CP000017.2,
467,CcpA_core_M1,,TF,uvrC,M5005_Spy_0791,SP5448_05620,M5005_Spy_0424,,M5005_RS03995,PMID: 27580596,CP000017.2,
468,CcpA_core_M1,,TF,adh,M5005_Spy_0834,SP5448_05420,M5005_Spy_0424,,M5005_RS04190,PMID: 27580596,CP000017.2,
469,CcpA_core_M1,,TF,pta,M5005_Spy_0851,SP5448_05340,M5005_Spy_0424,,M5005_RS04265,PMID: 27580596,CP000017.2,
470,CcpA_core_M1,,TF,xpt,M5005_Spy_0858,SP5448_05310,M5005_Spy_0424,,M5005_RS04295,PMID: 27580596,CP000017.2,
471,CcpA_core_M1,,TF,pbuX,M5005_Spy_0859,SP5448_05305,M5005_Spy_0424,,M5005_RS04300,PMID: 27580596,CP000017.2,
472,CcpA_core_M1,,TF,citM,M5005_Spy_0900,SP5448_05105,M5005_Spy_0424,,M5005_RS04490,PMID: 27580596,CP000017.2,
473,CcpA_core_M1,,TF,,M5005_Spy_0901,SP5448_05100,M5005_Spy_0424,,M5005_RS04495,PMID: 27580596,CP000017.2,
474,CcpA_core_M1,,TF,gcdC,M5005_Spy_0902,SP5448_05095,M5005_Spy_0424,,M5005_RS04500,PMID: 27580596,CP000017.2,
475,CcpA_core_M1,,TF,oadB,M5005_Spy_0903,SP5448_05090,M5005_Spy_0424,,M5005_RS04505,PMID: 27580596,CP000017.2,
476,CcpA_core_M1,,TF,citD,M5005_Spy_0905,SP5448_05080,M5005_Spy_0424,,M5005_RS04515,PMID: 27580596,CP000017.2,
477,CcpA_core_M1,,TF,citE,M5005_Spy_0906,SP5448_05075,M5005_Spy_0424,,M5005_RS04520,PMID: 27580596,CP000017.2,
478,CcpA_core_M1,,TF,citF,M5005_Spy_0907,SP5448_05070,M5005_Spy_0424,,M5005_RS04525,PMID: 27580596,CP000017.2,
479,CcpA_core_M1,,TF,citX,M5005_Spy_0908,SP5448_05065,M5005_Spy_0424,,M5005_RS04530,PMID: 27580596,CP000017.2,
480,CcpA_core_M1,,TF,oadA,M5005_Spy_0909,SP5448_05060,M5005_Spy_0424,,M5005_RS04535,PMID: 27580596,CP000017.2,
481,CcpA_core_M1,,TF,lplA,M5005_Spy_0928,SP5448_04970,M5005_Spy_0424,,M5005_RS04625,PMID: 27580596,CP000017.2,
482,CcpA_core_M1,,TF,ymdB,M5005_Spy_0930,SP5448_04960,M5005_Spy_0424,,M5005_RS04635,PMID: 27580596,CP000017.2,
483,CcpA_core_M1,,TF,gcdH,M5005_Spy_0931,SP5448_04955,M5005_Spy_0424,,M5005_RS04640,PMID: 27580596,CP000017.2,
484,CcpA_core_M1,,TF,,M5005_Spy_0932,SP5448_04950,M5005_Spy_0424,,M5005_RS04645,PMID: 27580596,CP000017.2,
485,CcpA_core_M1,,TF,baiH,M5005_Spy_0933,SP5448_04945,M5005_Spy_0424,,M5005_RS04650,PMID: 27580596,CP000017.2,
486,CcpA_core_M1,,TF,lipL,M5005_Spy_0934,SP5448_04940,M5005_Spy_0424,,M5005_RS04655,PMID: 27580596,CP000017.2,
