,A,Cra,Mlc,Crp,NagC
kan_efg__fusAA608E_cyaAN600Y__1,0.45490551360000003,0.4600576756,0.7210034550000001,0.8959768911,0.8075254487
kan_efg__fusAA608E_cyaAN600Y__2,0.9297132432,0.5858702455,0.8929016754,1.151414448,0.9777988678
kan_efg__fusAA608E_rpoDL261Q__1,0.1835186655,0.7626308654,1.2348224183,0.5787595543,0.6384343154000001
kan_efg__fusAA608E_rpoDL261Q__2,0.6389040864000001,0.12262653920000001,0.7251311095,0.170452503,0.0927333347
kan_efg__fusAA608E_topAS180L__1,-0.9966409549,1.9881627285,1.1999406308,0.2993918273,0.5317609412000001
kan_efg__fusAA608E_topAS180L__2,-0.26248203600000003,2.1931153397,0.9226347994,0.3449252499,0.4384527292
kan_efg__rpoDL261Q__1,-1.2277787087,0.4856786449,0.4665559554,0.2963526906,0.1483914977
kan_efg__rpoDL261Q__2,-0.48258575610000004,0.7669822615,1.0526371606,0.8750640991,0.5298728201
kan_efg__wt__1,-0.5108674193,-0.2521839124,-0.7472654965000001,-0.326898736,-0.13162123480000001
kan_efg__wt__2,0.5108674193,0.2521839124,0.7472654965000001,0.326898736,0.13162123480000001
lrp__wt_min_log__1,0.1356692417,-0.0605792777,0.0403621599,-0.07878716350000001,-0.06857450030000001
lrp__wt_min_log__2,-0.1356692417,0.0605792777,-0.0403621599,0.07878716350000001,0.06857450030000001
lrp__wt_min_trans__1,-1.1103104997,0.2948835343,-1.0917341566,1.2078040582,-1.1352388943
lrp__wt_min_trans__2,-2.6975742559,0.8609545578000001,-0.7865032225,1.3633198144,-0.9343998703
lrp__wt_min_stat__1,0.27804033440000003,-1.1863394348,-0.3353006429,-2.4304975054,0.2693211593
lrp__wt_min_stat__2,-0.3083529894,-0.9082664866,0.29260542570000003,-1.9638896553,-0.1047138747
lrp__wt_liv_log__1,-1.9037036299,-0.06662269800000001,0.0722513129,0.23973138100000002,0.2636070239
lrp__wt_liv_log__2,-1.0229175871,-0.2838553941,-0.09881933770000001,0.1717381616,0.1073945137
lrp__wt_liv_trans__1,0.1089357088,0.7321625501,0.1786352322,0.08582733690000001,0.2461714082
lrp__wt_liv_trans__2,0.5173468817,0.6851959435,0.2859999841,-0.0164337809,0.0616282854
lrp__wt_liv_stat__1,-0.8370893735,-1.3965703528,-0.7012258716,-2.9541291327,-0.011691130000000001
lrp__wt_liv_stat__2,-0.6813676899000001,-1.317922929,-0.2077482066,-2.4056994769,0.1012863822
lrp__wt_rich_log__1,-2.0001319889,-1.104683767,-0.7846500339,-0.18704894200000002,-0.6536618547
lrp__wt_rich_log__2,-1.8267372231,-1.2546926981,-0.9843368592,-0.1143135745,-0.7230452463
lrp__wt_rich_trans__1,0.4594123825,-0.1032883054,-0.42304120300000003,0.1036684385,0.1125199951
lrp__wt_rich_trans__2,-0.1827500448,-0.1602192955,-0.874161041,-0.5320317657,-0.1156308884
lrp__wt_rich_stat__1,-2.1680533604,-0.030563167500000002,-0.1107385141,-0.33952435410000004,-0.104354031
lrp__wt_rich_stat__2,-0.8739433843000001,-0.045479457,0.3977772341,-0.5029284707,0.3877619667
lrp__dellrp_min_log__1,-1.7446189632,-0.2876364708,-0.31364925050000003,0.051597773300000004,0.1017692979
lrp__dellrp_min_log__2,-1.1381667095,-0.3919699821,-0.3103159712,0.1695436772,0.0817666296
lrp__dellrp_min_trans__1,-1.8178563982,-0.0756674972,-1.0961538764,0.4016716534,0.39321597080000004
lrp__dellrp_min_trans__2,-0.2773668728,-0.1685223861,-0.5684054797,0.0540830645,0.4533076863
lrp__dellrp_min_stat__1,-0.8257864498,-1.7743965943000002,-0.1087168381,-2.4044391384,-0.1790554393
lrp__dellrp_min_stat__2,-1.0854842921,-1.5057214365,-0.2398696887,-2.2572603749,0.061112838200000005
lrp__dellrp_liv_log__1,-2.6649899457,-0.4013139988,-0.1208642169,0.15715905260000002,0.3727389507
lrp__dellrp_liv_log__2,-2.3408417631000003,-0.3582488616,-0.5378419771,0.22238625250000002,0.3633938778
lrp__dellrp_liv_trans__1,-0.4239046145,0.33721073900000004,0.28425083100000004,0.029169605100000003,0.19121726460000002
lrp__dellrp_liv_trans__2,0.0663183808,0.20826187340000002,0.2721058588,0.3152681445,0.0761156492
lrp__dellrp_liv_stat__1,-1.278461203,-1.5433322065000001,-0.740930894,-2.3922730427,-0.12504265380000001
lrp__dellrp_liv_stat__2,-1.2197035037,-1.3081320442,-0.1383670615,-2.1205585644,-0.1703403994
lrp__dellrp_rich_log__1,-1.9391572487,-1.1285112896,-0.6032208295,-0.14166017990000002,-0.5806633567
lrp__dellrp_rich_log__2,-1.3268717244000001,-1.1969005227,-0.6623543171,-0.1285585019,-0.34125658000000003
lrp__dellrp_rich_trans__1,0.1055673864,0.0065009034,-0.5289624209,-0.41390028040000004,0.1586803487
lrp__dellrp_rich_trans__2,-0.7414322962000001,-0.0929676374,-0.2120727802,-0.5311079492,0.3059063038
lrp__dellrp_rich_stat__1,-3.6300491712,-0.5564313898000001,-1.0685879619,0.7351458547,0.6533628411
lrp__dellrp_rich_stat__2,-3.8714931335,-0.2266175615,-1.3739727161,1.4053881684,0.6396781947
mazF_circuit__t0__1,0.1015996495,-0.1477545398,0.0478941808,-0.004570969,0.1177316125
mazF_circuit__t2__1,3.3201116528,-0.43275175790000003,0.2628530501,0.0653832305,-0.2029773514
mazF_circuit__t4__1,2.9010857263,0.1479863207,0.1945001288,0.3822852162,-0.2864206353
mazF_circuit__t6__1,-0.1254680849,-0.2443604499,-0.6599266376,0.21028994880000001,-0.3896446799
mazF_circuit__t8__1,-2.8042347174,-0.8080377215000001,-0.4061034274,-0.0570535506,-0.2715475576
mazF_circuit__t0__2,-0.1015996495,0.1477545398,-0.0478941808,0.004570969,-0.1177316125
mazF_circuit__t2__2,2.1423488958,0.0461749848,0.0033601882,0.051884897000000006,-0.3849372525
mazF_circuit__t4__2,3.0828607571,-0.0514301256,-0.3970159354,0.3721571684,-0.2350940508
mazF_circuit__t6__2,0.3392093089,-0.5199344295,0.0878253264,0.12152566340000001,-0.4963570014
mazF_circuit__t8__2,-3.1649743287,-0.6797673496000001,-0.6986384859,-0.0765298296,-0.3025062355
mazF_ribo__emptyvec_mrna_5m__1,-0.0021584265,-0.12346562080000001,-0.1363515582,0.020805030000000002,-0.0227853028
mazF_ribo__emptyvec_mrna_5m__2,0.0021584265,0.12346562080000001,0.1363515582,-0.020805030000000002,0.0227853028
mazF_ribo__mazF_mrna_5m__1,-6.3104230367,-1.1624552896,0.0997699981,0.16600598560000002,0.5059307590000001
mazF_ribo__mazF_mrna_5m__2,-5.8987901047,-1.4364844985,0.0641337101,0.1916775286,0.5220536202
mazF_ribo__emptyvec_total_5m__1,0.7631303805,-0.4126939052,-1.1942206209,0.46786379100000003,-0.28835563740000003
mazF_ribo__emptyvec_total_5m__2,0.7004519395000001,-0.1829286654,-0.4448325014,0.5122323806,-0.30859583
mazF_ribo__mazF_total_60m__1,-8.4917002963,-0.7191670112,-0.1920549035,-0.6219598177,0.47550454750000004
mazF_ribo__mazF_total_60m__2,-6.8765487872,-0.40730122700000004,-0.4409816586,-0.6024762283,0.35914804710000003
mercury__ctrl_t00__1,0.22515322240000002,-0.1857918591,-0.5740452732,0.0292773526,-0.07780722300000001
mercury__ctrl_t10__1,-0.1265925859,-0.1868763263,-0.1713773479,0.3087663784,-0.0679480266
mercury__ctrl_t30__1,0.5250469628000001,0.3238727241,0.41092637590000003,0.7006973645,0.3012816942
mercury__ctrl_t60__1,0.6979838356,0.8356858648000001,0.8393991151,0.8951937533000001,0.6471607349
mercury__hg_t10__1,-4.4327908465,-0.22677903370000002,-0.044365795,1.5099593280999999,0.4830495536
mercury__hg_t30__1,-4.7275589636,0.5621870492000001,-0.1861715897,1.6124665533,0.9615755846
mercury__hg_t60__1,-4.3733213042,0.26711411300000004,-0.1097162826,1.3859830142,0.9884820055
mercury__pma_t10__1,-2.7505501316,-0.1262987588,-0.3182915769,0.8754740065000001,-1.7535600693000002
mercury__pma_t30__1,-4.7590244371,0.3810050012,0.1826820466,0.7672332111,-1.3108494062
mercury__pma_t60__1,-1.8296439827,-0.1619302818,0.1596652057,0.2108640436,-0.0104752093
mercury__ctrl_t00__2,-0.2902916729,0.058426803000000006,0.3173823866,0.0010693687,0.026860301700000002
mercury__ctrl_t10__2,-0.0409461475,-0.1173781455,0.068577207,0.25878484220000003,-0.1049925444
mercury__ctrl_t30__2,0.8614832472,0.4872405014,0.7710158806,0.7206174857000001,0.4953268162
mercury__ctrl_t60__2,1.9648643676000002,0.9080987553000001,1.1450242636,0.9635479732000001,0.8346245204
mercury__hg_t10__2,-4.0969940025,-0.0297912286,-0.3034413695,1.4192736061,0.6075146243
mercury__hg_t30__2,-4.5475027632,0.5846082504,0.0547360858,1.4553969738,0.8869648945
mercury__hg_t60__2,-3.0338352774,-0.2218057851,-0.5477237506,-0.0283162313,0.2024330979
mercury__pma_t10__2,-2.744773705,-0.1916045547,-0.3175226406,0.8151339384,-1.5999229885
mercury__pma_t30__2,-4.8602135676,0.6524467373,0.2158090305,0.8881257601,-0.8331875274
mercury__pma_t60__2,1.7553602891,0.29032078240000003,1.3016049452,0.41748972510000004,0.0332687209
mercury__ctrl_t00__3,0.06513845060000001,0.1273650561,0.2566628865,-0.0303467213,0.0509469213
mercury__ctrl_t10__3,-0.18078178320000002,-0.127055734,0.39000038200000003,0.12400269800000001,-0.0438646424
mercury__ctrl_t30__3,0.2657059415,0.6357684652000001,0.9891753543,0.7564198440000001,0.574569082
mercury__ctrl_t60__3,1.8766458374,0.8850378171000001,0.9112844095,0.803622138,0.6475582016
mercury__hg_t10__3,-3.9349539239,0.0046560919,0.2011201785,1.7832128196,0.703588513
mercury__hg_t30__3,-3.9000732976,0.0678483553,-0.2081761443,1.5344472761999999,0.6867421515000001
mercury__hg_t60__3,-4.6602705838,-0.0236504214,-0.084991492,0.7437536825000001,0.5890126539
mercury__pma_t10__3,-2.6075174306999997,-0.1462217733,-0.6276597454,1.0075067504,-1.5670979024
mercury__pma_t30__3,-4.3305169427,0.361232363,-0.2128048251,0.9965341975,-1.0426356868
mercury__pma_t60__3,1.071249555,0.3867110192,1.6503282115,0.6395112446,0.25334640880000003
ml_abx__az_lolcde__1,0.1181037519,0.584350059,0.6522122396000001,0.3949028114,0.3221756344
ml_abx__az_lolcde__2,0.028589025400000002,0.5612321191,0.6012451471,0.0860060487,0.0502507278
ml_abx__az_lolcde__3,-2.0337703752,0.7252041223,-0.1895721354,0.3337373743,-0.27614491680000003
ml_abx__b01__1,-0.0496429653,0.34205440740000004,0.6358298169000001,0.5086181453,-0.1291538956
ml_abx__b01__2,-0.1390841048,0.22224936680000001,0.6116456353,0.4866754022,-0.0302591538
ml_abx__b01__3,-1.3186721398999999,0.2263666454,-0.13776432,0.48643220260000003,-0.08594941140000001
ml_abx__cro__1,0.21297017940000001,0.4854345262,0.7161004678,0.3779114022,0.4897173219
ml_abx__cro__2,0.4334497082,0.2678998206,0.39720904560000003,-0.0306841953,0.032554089
ml_abx__cro__3,-0.2736752907,-0.2812563866,-0.9292631648,-0.2753034439,-0.22094729740000002
ml_abx__chl__1,-5.0751172608,-1.2052740636000001,-1.4924316977,-1.7807047438999999,-2.3692359081
ml_abx__chl__2,-2.3411964189,-1.3303265582,-1.6483492903,-1.6147351356000001,-2.5313509940000003
ml_abx__chl__3,-5.0826912714,-1.3992202423,-1.9985160165,-1.7049606803000001,-2.7165949758
ml_abx__cip__1,-0.6152034575,-0.2545123398,0.3421121059,0.468238231,0.0330675075
ml_abx__cip__2,-0.5479654536,0.0424620631,0.0460992858,0.26436147200000004,-0.0898064054
ml_abx__cip__3,-2.0845119482,-0.9677405381,-1.2496402147,-0.3907059673,-0.5013427962
ml_abx__clr__1,-8.563395205900001,-0.8490187973000001,-0.8504575141,-2.0145250609,-0.6533977718
ml_abx__clr__2,-3.4457002770000003,-0.7381865388000001,-1.0525146911,-1.8700479492,-0.7076251519
ml_abx__clr__3,-3.9700138763,-1.0849211184,-1.431753025,-1.9839799046,-0.8294944737000001
ml_abx__cst__1,-0.7265109692,0.3246570434,0.9005656277,0.4841423467,0.1619420037
ml_abx__cst__2,0.0383365295,0.579482291,0.5253830191000001,0.1252630897,-0.08504903200000001
ml_abx__cst__3,-1.8930221532,0.464146029,-0.3098877244,0.2504433165,0.004563013
ml_abx__ctrl__1,0.2346037034,0.2862670263,0.5749733105,0.3181897135,0.3540740518
ml_abx__ctrl__2,-0.43832897470000004,0.3376952083,0.4186195949,0.33640730560000004,0.2892338136
ml_abx__ctrl__3,0.3265539306,0.28355337740000003,0.2380888615,0.1284474774,0.002591529
ml_abx__ctrl__4,0.3322908143,0.2016907658,0.33217874070000003,0.0423286529,0.0298467218
ml_abx__ctrl__5,-0.2905482032,-0.5270452958,-0.7383716721,-0.3692971329,-0.3158829271
ml_abx__ctrl__6,-0.1645712705,-0.5821610818,-0.8254888355000001,-0.4560760166,-0.35986318910000004
ml_abx__dox__1,-6.384224907,-0.8909379665,-1.3135892097,-2.1031438757,-0.8483788859
ml_abx__dox__2,-2.7000981521,-0.9451145184,-1.4441942366,-1.9587539556,-0.8710493652
ml_abx__dox__3,-4.7263641899,-1.1784900915,-1.8311202118,-2.0893289722,-0.9514102948000001
ml_abx__glob__1,0.5103422197,0.6581000238,0.5095725813,0.40077032360000003,0.2010284524
ml_abx__glob__2,0.12266248810000001,0.8599772351,0.5206077269,0.19451078430000002,0.06295168150000001
ml_abx__glob__3,-1.1966500366,0.1385184684,-0.4011151423,-0.3027589365,-0.153712451
ml_abx__lvx__1,-1.0599908931,-0.2185407695,0.2651088489,0.8486849750000001,0.1794791296
ml_abx__lvx__2,0.06386764,-0.5237493508000001,0.1295059647,0.3938793786,-0.14936038070000002
ml_abx__lvx__3,-1.371961841,-1.3008615058,-0.8919715805,0.148786522,-0.2443261042
ml_abx__mec__1,0.6811906974,0.5300976039,0.7170734922,0.3369699572,0.36094300630000004
ml_abx__mec__2,0.4770584282,0.3141896867,0.39846857900000004,0.013751511800000001,0.0387955334
ml_abx__mec__3,-1.1359610278,-0.0591681271,-0.4882724492,-0.22974107400000002,-0.12642588100000002
ml_abx__mem__1,-0.0377282911,0.438793453,0.6584502549,0.35225783860000004,0.6253498625
ml_abx__mem__2,0.6971666594,0.041449978400000004,0.3442886998,-0.0962918605,0.1441103179
ml_abx__mem__3,0.0761567221,-0.7209296585,-0.6609753671,-0.4193098364,-0.29303739100000004
ml_abx__nit__1,-9.8199270087,-0.0663100073,-0.32541647300000004,-0.4561378538,-0.47230728850000003
ml_abx__nit__2,-10.8113589464,-0.2772480386,-0.5898656868000001,-0.3239561219,-0.1250989824
ml_abx__nit__3,-12.1059471973,-0.5173315996,-0.7764153858,-0.5009096485,-0.4926230126
ml_abx__ntx__1,-2.1966900464,0.13794225740000002,0.9506483017,-1.0066348399,0.020188908000000002
ml_abx__ntx__2,-1.2222670109,0.45533078930000004,1.6278655894,-0.9472326698,0.2846672766
ml_abx__nor__1,-0.6798900384000001,-0.1599813379,0.0847770038,0.8071856029000001,0.0325131501
ml_abx__nor__2,-0.14629011,-0.1839737578,-0.4595057261,0.4894051802,-0.0524203949
ml_abx__nor__3,-1.7985368711,-1.000553978,-1.6536772044,0.12325169,-0.31456200160000003
ml_abx__pb__1,-3.2258228394,0.5793834407,0.5586254785,0.5965313259,-0.0133402124
ml_abx__pb__2,-1.5542902980000002,0.5914048513,0.8485066621,0.4467565101,-0.0058732307
ml_abx__pb__3,-1.7645149318,0.738351594,0.8419603793,0.5066551433,-0.026969835
ml_abx__tmp__1,-0.9760780186,-0.3198325453,-0.1953311116,-0.4180190307,-0.2093999145
ml_abx__tmp__2,-2.1447863175,-1.6856781159,-1.445024859,-1.1217666797,-0.8173381175000001
ml_abx__tmp__3,-5.3896153228,-1.7025706833,-1.7204948008,-1.5654300289,-1.150657501
mut_abx__del_mutS_000nor__1,1.5115214437,-0.031780728700000004,-0.3085241711,-0.10736737830000001,-0.0788636986
mut_abx__del_mutS_000nor__2,-0.6572500239,-0.2470601962,-0.20223389290000002,-0.0089077731,-0.0926818496
mut_abx__del_mutS_000nor__3,-0.8542714198,0.2788409249,0.510758064,0.1162751514,0.1715455482
mut_abx__del_mutS_125nor__1,1.472963046,-0.23242710490000001,0.0351574284,0.16900614320000001,0.0791386298
mut_abx__del_mutS_125nor__2,1.5401040058,-0.3447267781,-0.3828959952,0.0010292434000000001,0.0096346046
mut_abx__del_mutS_125nor__3,2.2757625823,-0.220306462,0.0169687432,-0.1128774423,-0.0597081396
mut_abx__del_mutS_250nor__1,3.6722084677,-0.2770510078,0.0555064597,-0.0133986869,0.0889883823
mut_abx__del_mutS_250nor__2,2.4715626529,-0.43489242580000004,0.25876805740000003,0.1636110552,0.0746310049
mut_abx__del_mutS_250nor__3,2.8503847671,-0.3932892277,-0.24203883310000002,-0.331696997,-0.3817194682
mut_abx__del_mutS_375nor__1,4.0734213844,0.2603327419,0.2633325335,-0.038234619500000004,0.03654992
mut_abx__del_mutS_375nor__2,1.8952986346,0.1163153344,0.6660298217,0.0085680138,0.0981160321
mut_abx__del_mutS_375nor__3,3.8083654789,0.39293823990000004,0.5781841381,0.11367215480000001,0.1334099212
mut_abx__del_mutS_500nor__1,3.6474935965,0.7859913724,0.7242843219,0.3878004733,0.12681339800000002
mut_abx__del_mutS_500nor__2,3.5297433273000003,0.6523330356,0.710174147,0.3784077044,0.2409600593
mut_abx__del_mutS_500nor__3,4.2045511139,0.1594684261,0.7008792216,0.6438706029,0.1753054021
mut_abx__del_mutS_625nor__1,2.5285904418,0.1912951491,0.9104710226,1.4015203867000001,0.5744425980000001
mut_abx__del_mutS_625nor__2,3.4869105494,1.1449997337,1.1367129351,0.8077489953,0.4044277039
mut_abx__del_mutS_625nor__3,3.9545066774,1.250561042,0.9219007974000001,0.7167135879000001,0.340274065
mut_abx__del_mutS_750nor__1,3.5953140843,1.4176613845000001,1.1680298506,0.8733453174,0.2422209514
mut_abx__del_mutS_750nor__2,4.1191234054,1.2104512864,0.8775129525,0.7318804379,0.6407972846000001
mut_abx__del_mutS_750nor__3,3.7051184846,1.3236244123,1.046239678,0.7265351033,0.3841535075
mut_abx__del_mutS_875nor__1,4.3516248879,0.8547699826,0.6067727896,0.5601250011000001,0.32273006860000003
mut_abx__del_mutS_875nor__2,4.509369176,1.3846301315,0.9812835937000001,1.1423196373,0.44744755680000003
mut_abx__del_mutS_875nor__3,4.9415635472,1.0138454204,1.0575160591,0.8770837162,0.4221168698
nit_yeaG__wt_Nminus__1,-1.0998150598,-0.2966523447,0.4179404843,-0.4060248421,0.0949170596
nit_yeaG__wt_Nminus__2,1.0998150598,0.2966523447,-0.4179404843,0.4060248421,-0.0949170596
nit_yeaG__wt_Nplus__1,4.6061478994,-0.487371274,0.2614205932,-1.860802321,1.5853890093
nit_yeaG__wt_Nplus__2,6.5882879976,0.24648453320000002,-0.8578883114,-1.9932080196,1.265052596
nit_yeaG__del_yeaG_Nminus_24h__1,-1.2211084885,-1.0823461384,-1.1254218545999999,-3.95744986,0.9010431702
nit_yeaG__del_yeaG_Nminus_24h__2,0.6514900836,0.7686622388000001,-0.270037939,-2.376849187,1.3180772801
nit_yeaG__del_yeaG_Nminus_24h__3,1.0398972059,-0.1156313083,0.42618872700000004,-2.4414347629,1.2966202502
nit_yeaG__del_yeaG_Nminus__1,0.3634351524,-0.1149216552,0.1726678002,-0.11143317250000001,0.30020735330000003
nit_yeaG__del_yeaG_Nminus__2,1.6930722395000002,0.2441574411,-0.49283209450000004,0.4939784118,-0.1472444671
nit_yeaG__del_yeaG_Nplus__1,5.4268896787,-0.3027948613,0.18184650300000002,-1.9613924773,1.8767604615
nit_yeaG__del_yeaG_Nplus__2,7.1143826514,-0.06721356540000001,-0.9492786998,-2.2687520043,0.9560465314000001
opex__amp__1,-1.6462586454,0.20735438120000002,0.2772703252,-0.0257376573,0.3733140721
opex__amp__2,0.1905933416,0.0256314861,-0.0878761495,0.0299666606,0.08898850850000001
opex__amp__3,0.0902908162,0.3064775468,-0.0356988133,-0.11910927560000001,0.16101016340000002
opex__bak_amp__1,-1.2388640545,0.037830820200000004,0.15710517740000002,-0.14152359080000002,0.2036102807
opex__bak_amp__2,-0.4556610491,0.4811783807,-0.35626058310000003,-0.0528646626,0.0464659173
opex__bak_amp__3,-0.2110687392,0.5477686202000001,0.0052467739000000005,0.0466087293,0.054183858
opex__bak_kan__1,-1.197212281,0.5651400414000001,-0.1001311785,0.0888972367,0.0344393442
opex__bak_kan__2,-1.8148382157,-0.0178645784,-0.032222591,-0.1208458188,0.018040718100000002
opex__bak_kan__3,-0.10065115520000001,0.6875318453,-0.1583008217,-0.1901082408,0.036267186800000004
opex__bak_nor__1,-1.6939201648000002,0.4387658593,-0.1827426789,0.4066410972,-0.006234298300000001
opex__bak_nor__2,-1.2817850077,0.4388912896,-0.1287827638,0.3008384148,-0.0616207837
opex__bak_nor__3,-0.9249397373,0.6243244893000001,-0.3203445774,0.1735871826,-0.0327269508
opex__bak_rif__1,-0.6635919699,-0.021139511200000002,-0.3468526273,-0.21953675190000002,-0.2155421518
opex__bak_rif__2,-0.4837789542,0.35806108070000003,-0.12027525230000001,-0.3706386875,-0.2249083143
opex__bak_rif__3,-1.759395665,-0.0655820829,-0.3324584044,-0.46689314190000003,-0.1595602864
opex__chx_amp__1,-0.6505904598000001,0.2170968093,0.0310628139,-0.0494673563,0.10442684
opex__chx_amp__2,-2.6236463036,0.0341583028,0.21463134990000002,0.0487355099,0.1037122025
opex__chx_amp__3,-0.5361664955000001,-0.06883790470000001,-0.02128543,0.0882736573,0.0002911518
opex__chx_kan__1,-1.2817471076,0.1168036481,-0.0153651268,-0.125182064,0.0800920616
opex__chx_kan__2,-0.44367571370000003,0.1261891338,-0.0354820113,0.010558977,0.0700443313
opex__chx_kan__3,-0.3260245417,0.0060031047,-0.0522485574,0.0951398358,-0.013968339500000001
opex__chx_nor__1,-1.0457506454,-0.0471617841,-0.1898205262,0.1194905215,-0.0179739997
opex__chx_nor__2,-0.938372842,0.1317909055,-0.38533733610000004,0.2237150322,-0.09625947600000001
opex__chx_nor__3,-1.6689102123000001,-0.000507356,-0.34494395710000003,-0.1184232803,0.0763024643
opex__chx_rif__1,-0.5721401583,0.2944396418,0.13233962500000002,-0.0704396684,0.1277448964
opex__chx_rif__2,-1.0855958386,0.08657757790000001,0.1469114971,-0.0825438107,0.1282206606
opex__chx_rif__3,-0.5193809827,-0.15243836600000002,0.1910243114,0.0036720471,-0.0079551407
opex__ctrl__1,0.2505670733,-0.060977236100000005,-0.1893154022,0.0579740377,-0.039434212
opex__ctrl__2,-0.059173932500000005,0.1401264251,0.0883545698,-0.0560469805,0.0047349475
