,A,GlcC,PdhR,ArcA,ihfB
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-4.444928107822235,-2.9558585894811733,-3.0999591527767283,0.4022448875336675,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-3.2709773516327605,-2.6031077998217524,-3.329176192770944,-0.23694829040733545,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-4.363881863920027,-2.496689319003877,-3.105363705123625,-0.026664647464539115,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,-1.2163411427940596,-1.4663690065837685,0.5100596007342021,0.26231120668337304,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,-1.2899027502985867,-1.57860206081721,0.5815460203925102,0.3556974072113164,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.6885487313630678,-2.9449743586538104,-1.4203142786494232,0.719921200642629,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.5151313328723616,-3.0441690080067194,-1.9836558833663809,0.4179779460388495,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-1.2859470087426927,-2.9002517271202755,-2.18683040713508,0.8958494659030958,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.3894195634573063,-3.3176407750459096,-2.56842138013445,0.9543161210571168,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-2.2889329947253176,-3.2448257843993633,-3.016209086158637,0.45160387390750495,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-2.289511765030141,-3.1604423105725545,-3.0639223681041288,0.6116107726484703,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-1.300286374794836,-3.2093339076489973,-3.2504059066226887,0.8870432175155063,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-1.6023587443905531,-3.0303161668127454,-3.0542466829789507,0.9473110097078924,1.3095600995106091
eep__BOP27_ndh-cydB__1,-1.1815931456173163,-0.08864536235733045,0.43312026225998856,-1.65715560720321,0.3092778452526268
eep__BOP27_ndh-cydB__2,-0.9439998404019166,0.3031375384069905,0.5692759646733947,-1.1935915841494538,0.3388753467078942
eep__BOP27_nuoB-cydB__1,-0.8470605523892146,0.08474185702734083,0.2281509084837463,-2.4537265176660163,0.7592784478263291
eep__BOP27_nuoB-cydB__2,-0.7917729101503066,0.1876702414166802,0.30320478073626234,-2.218199795158088,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,4.258971409844518,-0.1634495093972541,-0.7865264639428435,0.3931769053422478,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,3.843023367414416,-0.3671322088543771,-0.6472227198622269,0.3816715434689879,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,4.021348615024321,-0.24999655789100214,-0.7681295590173871,0.4952797007150238,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,4.04972968187754,0.2536534580379639,-0.8614832072025811,0.6763975862609097,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,16.57913340257343,0.6148194456612135,-2.0245437456822204,1.087831774252562,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,15.593619010921609,0.7632088440884779,-2.3026322074418832,1.3332135790572046,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,17.410733772917222,0.3349739544710051,-1.3519963527081833,1.3816751638712128,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,17.279835161779683,0.4537989212875839,-1.4201226192581082,1.4104425097017046,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,15.864250874590294,0.6531466976646579,-2.1435594233593958,1.1441143591155625,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,18.62541152822618,0.8053414966136803,-1.0429518772380186,0.8557642478624956,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,18.658365282815016,0.89163615882884,-0.9091531677334191,1.0046346270856503,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,18.230440480258068,0.9576925429698502,-1.468296819103876,1.006342715071666,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,17.49415425701102,0.8853119316434706,-0.792843067898958,1.2244237175796115,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,3.641017161999468,-0.1578250863718429,0.11291463778843712,0.3095364210991338,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,3.635898707959336,-0.05736479592425869,0.10130768758544484,0.3181007305957397,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,15.327380646361137,0.7676648044494341,-1.4662707070399967,0.825068176523537,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,16.11814214904318,1.165901476911893,-1.5919506409650896,0.8249969289240884,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,17.224235190195028,0.5218142467040634,-1.298235273055096,0.38145094633491183,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,17.46231448095417,0.7473605961221228,-1.3138955332750877,0.4763168898167756,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,1.2634604302969723,-0.7379430194159644,0.2095716925775406,0.2538693895330155,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,0.2552932726489654,-0.5896121637931744,0.3859616637019645,0.35481053749607305,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,14.36668003401721,0.9337342870287504,-1.8582266185429068,0.9931099864581636,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,14.799660637943443,0.9165109640756556,-1.8011715215293718,1.1726556201721363,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,18.28898411772148,0.9734588061704449,-1.2902164783947816,0.3677489090919917,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,17.65571753548646,1.2073806985357702,-1.1537104533723035,0.4992861089511891,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,4.556928448381595,0.11628806928280964,0.27902878330557,0.5205404205013568,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,5.119196896751156,-0.09624894445890676,0.10509398075786258,0.2827072492520557,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,3.5800634671451035,0.3135055359756347,-0.5125072600916232,0.14308616959888454,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,3.754584843311128,0.08820382593692155,-0.594604375083363,-0.090344227800367,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,4.575299376730301,0.09494423712066524,-0.7785163735069878,0.23001074622515996,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,15.82778007853522,1.1668419696103631,-2.4436019840840735,1.0637349216475265,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,16.014553520003304,1.0445003989724029,-2.2247402624464123,0.994703871903626,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,17.81927863931246,0.6441514843593215,-1.5999127519090497,1.5125660345520178,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,16.21296656216419,1.009993207558514,-2.0233711697150247,0.9578587986479086,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,18.50686828674583,0.8701171765116884,-0.4611730972945383,0.7595027044480709,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,18.806643947773697,0.8501097513226332,-0.5629306143869961,0.722647732353149,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,18.04048941158457,1.10133935926301,-1.6364279642665078,0.7858611700706746,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,18.24442792368004,1.1659025337171391,-1.241054036396508,0.7291003923545887,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,0.5946837820143402,-0.5287579192484513,0.3056600459931964,0.5400664376371864,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,16.275400599334144,0.5585599465594981,-1.981574674214401,1.6773601038035582,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,16.21460532223693,0.7868678832759759,-1.6983363143663377,1.7267524841069637,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,17.904719985841414,0.8254007355295183,-1.0423677556680762,0.7923739763173199,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,18.956409106611787,0.6296874551670504,-0.967925462186492,1.0177549652043716,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,0.7241519069471898,-0.512027020791292,0.3144782392430834,0.4870148723850569,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,0.6759484087138752,-0.6447080782373238,0.4494443310038019,0.5463102172046971,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,16.24840887479254,0.6605798057611114,-1.3077408099143721,1.2592812578797703,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,16.278522986639054,0.8690329466298783,-1.3222265718163833,1.1573187967869245,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,18.52268315427632,0.8701934831474292,-1.2879538252357623,0.4458492795892539,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,18.223990131304745,0.8898901802038788,-0.8900510967417139,0.5502084749034601,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,3.727583130281425,-0.5461914156752687,-0.5746051160963583,0.4893665087978274,0.19822743947796265
DDB2__PD-005_del-qseF_Batch_6h__2,4.552857668370134,-0.3620204334888539,0.03561884137865245,0.6818090259945997,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,3.6928580276328806,0.05193783962850329,-0.7002447152318885,0.451934690804924,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,3.083698223147917,-0.193216586652202,-0.4304844044146954,0.461778164804084,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,16.372885998820358,1.0252943730179478,-2.2191005353360707,1.0917633201110597,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,16.634644177676844,0.8513123955467979,-2.0210315389946807,1.026223736277352,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,17.448223436567794,0.776335301028201,-1.4698767651620075,1.2732529426098207,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,17.597636806468905,0.8653350545878489,-1.6323126449401617,1.0333854975677834,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,16.164756564596086,0.9696151574476656,-2.043338807926177,1.0200877478113741,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,18.88799023103603,0.7093064059829057,-0.9636134113314628,0.941256123780624,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,17.943471867115093,0.8724721842406913,-0.5528264147870932,0.9846800543036752,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,17.398169275864586,1.0815100827766289,-1.6153934950799664,1.0714451146743489,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,17.880668226191244,1.1413564533230982,-1.7148991899750181,1.16702958078716,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,4.972054934620568,-0.5373129841813826,0.03853175791886265,0.7370874677214516,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,4.2250635015621,0.02088485441528309,-0.6534648830814599,0.5334582943880726,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,4.0827394076854615,0.1329756286161352,-0.9233600240922906,0.6565956522346443,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,16.063892372429894,0.6706556710709108,-1.7515211391187069,1.1823162185767355,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,16.058222305753006,1.0975697319981474,-2.024697414815577,0.9755297320444622,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,18.86581502658209,0.9902393075066528,-0.6455557911979497,0.5641395910188383,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,18.01458326151473,1.0364237719001732,-1.1011085981181026,0.7661450897807196,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,6.811307300794348,0.697126382670648,-0.3140147949465,-9.267007604,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,6.218925070783254,0.6114117560197371,-0.35325915756938464,-9.267007604,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,17.809129375939804,0.5461251958147928,-1.7617245716876075,-5.808546847725931,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,16.340269465253712,0.7733942112513432,-2.345738253174724,-9.267007604,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,19.07983283246931,1.1909016607714582,-1.7655380021918743,-9.267007604,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,19.06307195972357,0.9223363187706246,-1.702542998864902,-9.267007604,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,0.158622939613201,-1.0407545051497111,0.10529617656526467,1.2511919232024729,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,0.0341639403738663,-1.1692975222156343,0.12859725059476898,1.1755188916777009,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,1.0056693613933885,-0.8417169658119859,0.4109268762206391,1.461018922394322,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,1.1879644644913927,-0.9769292102155064,0.6856598411389587,1.3944393872603928,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,1.0566669025111382,-1.4138973461204447,-1.025352842142162,1.0506738464226917,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.6102782346582258,-1.6776524046352046,-0.8441953072219821,1.126605794815756,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,17.40129520018588,0.5023803375553371,-0.35885892741502,1.4131386728932933,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,18.47759691821412,0.4736273282740804,-0.9897734585729944,1.0159381585534888,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,17.718986150301106,0.5347089261122191,-0.6108760041814234,0.8944649582050328,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,4.010835812597945,-0.5330482642844538,-0.10530147565260073,0.4627313921593146,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,4.041848485410573,-0.1573419156321645,-0.5061926523209346,0.44770961625208905,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,17.338975832125485,0.7260231319761967,-1.6874302806195258,0.6461275349667197,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,17.260426521907988,0.9630473664657702,-1.7685022779207324,1.154669722164554,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,17.571463106698566,0.646014109112321,-1.5371810164489963,1.1727089101296568,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,18.949343865609418,0.7682935624048568,-1.1491245113787558,0.9370694992125196,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,18.34177610813763,0.8008407899862107,-0.8085203771393976,1.0172205171350956,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,3.789791470213132,-0.40498657983917496,-0.027621095173437027,0.41192616863495424,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,5.028925754106023,-0.3425075267570605,-0.03970335273631065,0.5025355704944321,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,17.401810247596515,0.7642317397155285,-1.5368489840609598,1.0954087338875969,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,16.35681529114459,0.2954265149274109,-1.738391641456133,0.9719024962879246,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,18.11405938729468,0.6454551899199581,-1.2747820840787245,0.6976273090794809,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,18.88879988214706,0.7436836762161292,-0.2754704157528076,0.7516949316088368,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,17.76784915049934,1.0238987018439485,-1.3049972498699027,0.4787866713584634,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,3.839199702845149,-0.02259516267170536,-0.3038412137687869,0.5159839156097554,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,3.960412806419776,-0.4705754413359884,-0.04530873564277282,0.5186987148236,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,17.280064362220653,0.7144771375249448,-1.6548066564765131,0.9423385884224712,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,18.021999198914045,0.8377448012943898,-1.40604291014876,1.1201395129589624,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,18.803640879733504,0.9867560957508036,-1.013475736324085,0.5435573761348369,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,18.42858700757396,0.7352998142085907,-0.9235285206486354,0.5553513491706319,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,17.944408769330483,1.0427645989782652,-1.123102440655157,0.5036296902548578,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,0.6209776269203249,-0.4488160115942757,-0.6510585761255765,0.41623356298539693,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,1.0428721853169107,-0.3430735699253171,-0.7195735484860251,0.36715058359534497,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,16.086133464409684,0.18914384173064655,-1.5491550780034269,1.2496289399377378,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,17.435283829266258,0.4108888673952782,-1.0637676301308794,1.1946945160946996,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,16.590145186312373,0.4384033464201256,-2.0598620023170047,0.9140879686949326,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,17.203374836493825,0.4699607825841783,-2.138181563603932,0.8900668463095407,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,5.720503972126582,0.6646265463141043,-1.0781187895676778,0.15312093252987147,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,6.131099075993896,0.6129844007254777,-1.0044216110388169,0.03214184537527842,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,17.813155685250234,0.8101412750118984,-1.850352932144701,0.2479311169285996,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,17.945733391038992,0.7415403635995448,-1.9170751342384291,0.1524254993346954,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,17.830305006157417,0.8228653825282146,-1.8834539385060007,0.29040749481550066,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,18.044751116857064,0.14863940324820035,-2.3157307632384203,0.17255476190953445,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,17.86106286250085,0.37532740918765306,-1.7981743510771002,0.10005310142401846,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,6.595594833163971,-0.30373819440249417,0.12790695605749036,0.6625880446831314,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,17.58343075088515,0.8082832704911542,-1.7041382714374684,1.2041425999711546,0.1898964818987885
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,18.024746494479505,0.9251985469868832,-1.2606856808929905,0.9795511859285836,0.09681948206213063
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,18.561870094287265,0.7600178093823526,-0.5094014824594737,1.2076691879775598,-0.07468909190889228
