,A,CysB
starve_series__t25_growth2__1,-0.4425792314,-0.211521502
starve_series__t25_growth2__2,-0.6569559574,-0.23895174930000002
starve_series__t26_growth2__1,-0.2732326623,-0.2405039769
starve_series__t26_growth2__2,-0.48024863830000003,-0.6429884776
starve_series__t27_growth2__1,-0.28383338610000003,-0.46097634390000003
starve_series__t27_growth2__2,-0.4075100987,-0.47780085910000003
starve_series__t28_growth2__1,-0.5859493050000001,-0.4218344379
starve_series__t28_growth2__2,-0.573403371,-0.4561032491
time_course__lb_4hr__1,0.4122877292,-0.0484575707
time_course__lb_4hr__2,-0.10293516250000001,-0.0247713669
time_course__lb_4hr__3,-0.3093525667,0.0732289376
time_course__lb_8hr__1,0.5439492404,-1.2456162313
time_course__lb_8hr__2,0.545560975,-1.1557457874
time_course__lb_8hr__3,0.4100032847,-1.3836568492999999
time_course__lb_24hr__1,-3.4841068651000002,2.3297082505
time_course__lb_24hr__2,-2.5720359104,2.5492152987
time_course__lb_24hr__3,-2.3811384249,2.2166643586
time_course__lb_72hr__1,-2.1897816781,3.9562842381000003
time_course__lb_72hr__2,-1.9499291651,3.726527576
time_course__lb_72hr__3,-1.5588596493,3.9772486522
time_course__lb_144hr__1,-2.2103077027999998,1.6990316081999999
time_course__lb_144hr__2,-1.9913079743000002,1.8244718245
time_course__lb_144hr__3,-1.5813929526,1.9862653425999999
time_course__lb_192hr__1,-2.1100421156,2.2626427895
time_course__lb_192hr__2,-1.7807703035,2.0648172878
time_course__lb_192hr__3,-1.5654465736,2.2070813375
triclosan__wt__1,0.09082427950000001,-0.1326966845
triclosan__wt__2,0.2078903182,0.0499396563
triclosan__wt__3,-0.29871459770000003,0.08275702830000001
triclosan__evo_amx_tcs__1,0.5412382908,0.1606619565
triclosan__evo_amx_tcs__2,1.2558212428,-0.1851894409
triclosan__evo_amx_tcs__3,-0.0934741992,0.1487612727
triclosan__evo_chl_tcs__1,-0.6531740649000001,0.2251498334
triclosan__evo_chl_tcs__2,-0.4439359613,-0.6059315818000001
triclosan__evo_chl_tcs__3,-0.24611143770000002,-0.8528711411000001
triclosan__evo_tet_tcs__1,2.6575916438,-0.1663776622
triclosan__evo_tet_tcs__2,-0.0369455858,-0.1436915836
truHMM__48C_15m__1,1.0982537461,-0.7001320501
truHMM__48C_15m__2,1.1612281629,-0.6818982958
truHMM__48C_15m__3,2.4897987514,-1.5577577953000001
truHMM__48C_30m__1,3.9124101361,-1.9770559897000002
truHMM__48C_30m__2,3.4899652186,-2.0176708945
truHMM__48C_60m__1,1.8529569037,-2.873127504
truHMM__48C_60m__2,1.8402530859000001,-2.8820675704000003
truHMM__phos_0h__1,0.1558787847,0.008335698400000001
truHMM__phos_0h__2,-0.1558787847,-0.008335698400000001
truHMM__phos_2h__1,3.7272183493,-2.2219854272
truHMM__phos_2h__2,3.8746409966,-2.2930644225
truHMM__phos_4h__1,2.2810886342,-2.8265399047
truHMM__phos_4h__2,1.9971241373000002,-2.890535163
truHMM__phos_4h__3,1.9480427692000002,-4.4330305179
control__wt_glc__1,-0.2319464592,0.009402596000000001
control__wt_glc__2,0.2319464592,-0.009402596000000001
fur__wt_dpd__1,1.5311807196,-0.23309463800000002
fur__wt_dpd__2,1.0788749156,-0.17926772
fur__wt_fe__1,1.0011275873,0.186805187
fur__wt_fe__2,0.6908592864,0.283247485
fur__delfur_dpd__1,1.1359885576,-0.32467438600000004
fur__delfur_dpd__2,1.3867698203,-0.13718796600000002
fur__delfur_fe2__1,1.1911005139,0.326990235
fur__delfur_fe2__2,1.2267815237,0.26560284100000003
acid__wt_ph5__1,1.1592392656000001,0.263152894
acid__wt_ph5__2,1.1920464619,0.235721322
acid__delgadx_ph5__1,1.452894356,0.073550531
acid__delgadw_ph5__1,0.9615060581,0.315657621
acid__delgadw_ph5__2,0.7467002262,0.41196401200000005
acid__delgade_ph5__1,0.6842912556,0.41253481000000003
acid__delgade_ph5__2,0.8757536748,0.243783521
oxidative__wt_pq__1,-1.6537222186,-0.889264469
oxidative__wt_pq__2,-1.4739725777000001,-0.699935802
oxidative__deloxyr_pq__1,-2.3734737872,-0.620564424
oxidative__deloxyr_pq__2,-2.5370432257999997,-0.605630431
oxidative__delsoxr_pq__1,-1.5726357281,-0.694730956
oxidative__delsoxr_pq__2,-1.4247373918,-0.563037154
oxidative__delsoxs_pq__1,-1.7399978989,-0.7084298330000001
oxidative__delsoxs_pq__2,-1.7852880688,-0.654491247
nac_ntrc__wt_csn__1,0.17806598610000002,0.007599515
nac_ntrc__wt_csn__2,0.2856197567,0.13775542300000002
nac_ntrc__wt_cytd__1,-0.1465337119,0.197560972
nac_ntrc__wt_cytd__2,-0.40147108060000003,0.177159004
nac_ntrc__wt_gln__1,-0.07417643630000001,0.094316431
nac_ntrc__wt_gln__2,-0.5170572966,0.028519389000000003
nac_ntrc__bw_delnac_csn__1,1.0213529686,-0.150064986
nac_ntrc__bw_delnac_csn__2,0.8792106985,-0.09221822
nac_ntrc__bw_delnac_cytd__1,-0.1766693724,0.29840082100000004
nac_ntrc__bw_delnac_cytd__2,0.1605455477,0.21623465200000003
nac_ntrc__bw_delnac_gln__1,-0.6507619797,0.19351441200000002
nac_ntrc__bw_delnac_gln__2,-0.12300442,0.23312563100000003
nac_ntrc__bw_delnac_nh4__1,0.15444830580000002,0.23261966
nac_ntrc__bw_delnac_nh4__2,-0.0545420602,0.247858197
misc__wt_no_te__1,-0.5671233056,0.185526357
misc__wt_no_te__2,-0.3079785331,0.31376848500000004
misc__bw_delcbl__1,1.3134449595,0.35929021800000005
misc__bw_delcbl__2,1.6124912271,0.40859360800000005
misc__bw_delfabr__1,1.5596584793,0.283157425
misc__bw_delfabr__2,1.4122678204999999,0.288119039
misc__bw_delfadr__1,0.8882003569,0.252934059
misc__bw_delfadr__2,0.7346527409,0.24774203
misc__nitr_031__1,-0.0052876163,0.054420636
omics__wt_glu__1,-0.6224095531,0.6655066460000001
omics__wt_glu__2,-0.45694242630000004,0.256112127
omics__wt_gly__1,-0.19135805220000002,0.12287151700000001
omics__wt_gly__2,-0.025433962900000003,0.09579609
omics__wt_thr__1,-1.483764408,0.6914102320000001
omics__wt_thr__2,-1.0128934832,0.572106517
omics__bw_ac__1,-0.44300959640000004,0.17681841
omics__bw_ac__2,-0.2814347699,0.155844262
omics__bw_fum__1,-0.2503485573,0.105824293
omics__bw_fum__2,-0.3379039985,0.11827256500000001
omics__bw_glc__1,-0.0375886607,-0.007939408
omics__bw_glc__2,-0.0760045642,0.014523761000000001
omics__bw_pyr__1,-0.8089039234000001,0.019275205
omics__bw_pyr__2,-0.39660095360000003,-0.29653573
ompr__wt_nacl__1,0.37117431630000003,0.46084632600000003
ompr__wt_nacl__2,-0.0132568181,0.397514407
ompr__bw_delompr_nacl__1,1.1312430931,0.36503487300000004
ompr__bw_delompr_nacl__2,0.9010534013,0.44397356400000004
minspan__wt_ade__1,-0.6975241438,0.427521668
minspan__wt_glc__1,1.027262986,0.5168814190000001
minspan__wt_glc__2,0.8899352915000001,0.6107565610000001
minspan__wt_glc__3,1.2427335475,0.408060862
minspan__wt_glc_anaero__1,1.5294922672,0.145610435
minspan__wt_glc_anaero__2,2.017102542,0.12740525900000002
minspan__wt_trp__1,2.6062221825,-0.208879424
minspan__bw_delcra_glc__1,3.8320367756,-0.21824611400000002
minspan__bw_delcra_trp__1,-1.5431926309000001,0.016131175
minspan__bw_delmntr__1,4.8202388674000005,-0.265108542
minspan__bw_delnac_ade__1,0.2121395302,1.009208422
minspan__bw_delnac_glc__1,1.0119008291,0.5561607580000001
cra_crp__wt_ac__1,-1.3144480572,0.085691687
cra_crp__wt_ac__2,-1.3664292349,0.135547029
cra_crp__wt_fru__1,-1.3062023481,0.319733094
cra_crp__wt_fru__2,-1.0618291927,0.357994134
cra_crp__delcra_ac__1,-1.3788266549000001,0.155070534
cra_crp__delcra_ac__2,-1.249593036,0.24418836200000002
cra_crp__delcra_fru__1,0.3646219891,0.347698818
cra_crp__delcra_fru__2,0.3822976455,0.23973764700000003
cra_crp__delcra_glc__1,0.7335670653,0.273681296
cra_crp__delcra_glc__2,0.9251023372,0.308501456
rpoB__wt_031__1,-0.6247128348000001,-0.17377235600000002
rpoB__wt_044__1,0.0005265451,0.119673473
rpoB__wt_lb__1,1.0727516044,-0.5636499650000001
rpoB__wt_lb__2,1.031194192,-0.45298535100000004
rpoB__rpoBE546V_031__1,-0.8743312566,-0.04316884
rpoB__rpoBE546V_044__1,-0.9611526276000001,-0.061685622
rpoB__rpoBE546V_lb__1,-0.8486978566000001,0.018304791
rpoB__rpoBE546V_lb__2,-0.9971034938000001,-0.09175561
rpoB__rpoBE546V_glc__1,-0.1324580812,0.257501386
rpoB__rpoBE672K_glc__1,2.5426403439,-0.317569833
rpoB__rpoBE672K_glc__2,2.4352714319,-0.221516657
rpoB__rpoBE672K_lb__1,-0.1729534402,-0.8983678820000001
rpoB__rpoBE672K_lb__2,0.0370892887,-0.936463577
crp__wt_fru__1,0.31751290130000004,-0.011584473000000001
crp__wt_glyc__1,-0.1742286143,0.212156545
crp__wt_glyc__2,-0.1273993673,0.25167127300000003
crp__delar1_glyc__1,1.4850646599,0.084255009
crp__delar1_glyc__2,4.2450009218,-0.028371498000000002
crp__delar1ar2_glyc__1,-0.2352196967,0.178139501
crp__delar1ar2_glyc__2,-0.21055704,0.149327081
crp__delar1ar2_glyc__3,0.016394854400000002,0.11292599
crp__delar2_glyc__1,3.4781226939,-0.39646864200000004
crp__delar2_glyc__2,2.4680883311,-0.11456613900000001
crp__delar2_glyc__3,1.2649378287,-0.028914986
crp__delcrp_fru__1,0.0192287482,-0.47868821600000006
crp__delcrp_fru__2,0.0109559952,-0.39281731200000003
crp__delcrp_fru__3,0.0172384218,-0.20789585400000002
crp__delcrp_glc__1,0.0949487739,-0.724991736
crp__delcrp_glc__2,0.1917043153,-0.616985239
crp__delcrp_glc__3,0.47791758040000004,-0.582212772
crp__delcrp_glyc__1,-0.6743514739,-0.05858191
crp__delcrp_glyc__2,-0.7154987847000001,-0.10210619
crp__delcrp_glyc__3,-0.4854094155,-0.233448706
glu__glu_ale3__1,0.6520477554,-0.379803322
glu__glu_ale4__1,0.9964946571000001,0.797861471
glu__glu_ale5__1,0.643304848,0.36692858700000003
glu__glu_ale6__1,2.6804733728,0.90668824
glu__glu_ale8__1,3.8797175771,-0.593478359
glu__glu_ale9__1,0.1816786015,0.870699879
glu__glu_ale10__1,0.1388981023,-0.12124567700000001
42c__wt_42c__1,0.9773415292000001,0.30263624
42c__42c_ale1__1,4.3615886417,-0.47766552700000003
42c__42c_ale2__1,1.1066972165,0.056356401
42c__42c_ale3__1,0.4954439218,0.36892915200000004
42c__42c_ale4__1,2.8201702402,0.36331994300000003
42c__42c_ale5__1,1.2745729835000001,0.150400479
42c__42c_ale6__1,3.6699752968,-0.444671713
42c__42c_ale8__1,6.262540467,-0.191861108
42c__42c_ale9__1,1.9642306882,0.201290513
42c__42c_ale10__1,7.3808850437,-0.33212768600000003
ssw__wt_ac__1,0.0319586183,-0.9213973790000001
ssw__wt_glc__1,-0.09088953820000001,0.8468017640000001
ssw__wt_glyc__1,3.0005111147,0.12241940500000001
ssw__wt_xyl__1,-0.26763229040000003,0.41456616700000004
ssw__glc_ale1__1,-0.1266405655,0.41712027700000004
ssw__glc_ale2__1,2.5982419748,-0.525668372
ssw__glc_ale3__1,1.6331549002,-0.305943929
ssw__glyc_ale1__1,0.6061749044,0.20711780800000001
ssw__glyc_ale2__1,0.7769132783,-0.46283354
ssw__xyl_ale1__1,0.0911784712,0.093725838
ssw__xyl_ale2__1,-0.0774013555,-0.12298274000000001
ssw__xyl_ale3__1,1.526195231,-0.26054636600000003
ssw__glc_ac_ac2__1,1.7600447924,-0.7546940390000001
ssw__glc_ac_glc1__1,0.5882387718000001,-0.43551849400000003
ssw__glc_glyc_glc__1,-1.0846117889,-0.39365267200000004
ssw__glc_glyc_glyc__1,-0.9937288446,0.0069368960000000006
ssw__glc_xyl_glc__1,-1.0527218279,-0.250383265
ssw__glc_xyl_xyl__1,-0.0497557096,0.11114384100000001
ica__wt_glc__1,1.4677652733,0.263977196
ica__wt_glc__2,1.3292433016,0.384305999
ica__wt_glc__3,0.8162377975,0.411143497
ica__wt_glc__4,0.46709392380000003,0.22714813
ica__arg_sbt__1,0.22233895280000002,0.11604916200000001
ica__arg_sbt__2,-0.5002692304,0.270494287
ica__cytd_rib__1,-1.2961966172000001,-1.3430235640000001
ica__cytd_rib__2,-1.4103867246,-1.249201685
ica__gth__1,2.4383627343,0.683513782
ica__gth__2,2.6050532439,0.85233722
ica__leu_glcr__1,0.47878758920000003,0.346015049
ica__leu_glcr__2,0.3920638616,0.34724641500000003
ica__met_glc__1,-0.0464342034,-0.043823311000000004
ica__met_glc__2,0.0624174824,-0.128286543
ica__no3_anaero__1,-0.4942545049,-0.013837349
ica__no3_anaero__2,-1.247769565,-0.158987502
ica__phe_acgam__1,0.6507777492,0.31208741700000003
ica__phe_acgam__2,0.6048298857000001,0.17365012900000001
ica__thm_gal__1,-0.1528058193,-0.16466101
ica__thm_gal__2,-0.0654317547,-0.256954352
ica__tyr_glcn__1,0.8892713234,0.33393525
ica__tyr_glcn__2,1.1130881429,0.344667587
ica__ura_pyr__1,-0.3552542959,0.462548183
ica__ura_pyr__2,-0.5514408028000001,0.21646942800000002
ica__wt_glc__5,0.4919747433,0.082131019
ica__wt_glc__6,0.35116712780000003,0.105312708
ica__bw_delpurR_cytd__1,0.45013976510000003,0.096972472
ica__bw_delpurR_cytd__2,-0.0733562345,-0.226759919
ica__ade_glc__1,0.27560096370000003,-0.22880565100000003
ica__ade_glc__2,0.4413993728,0.22120740200000003
ytf__wt_glc__1,-0.3327144751,0.646131238
ytf__wt_glc__2,-0.1186455332,0.790240173
ytf__delyafC__1,-0.9239144905000001,-0.13955255900000002
ytf__delyafC__2,-1.7844430064,-0.17549235800000001
ytf__delyeiE__1,-2.7397079417,1.8320187780000001
ytf__delyeiE__2,0.25704024540000003,1.964256528
ytf__delyiaJ__1,-1.0996700022,0.21329724
ytf__delyiaJ__2,-2.1905016675,0.28937539
ytf__delyieP__1,2.6934152285,0.047393454
ytf__delyieP__2,2.0222420859,0.07342469900000001
ytf__wt_ph5__1,0.8167928861,0.48481460200000004
ytf__wt_ph5__2,0.9157211902,0.44938816400000003
ytf__wt_ph8__1,0.39405761440000003,0.404748979
ytf__wt_ph8__2,0.3307422802,0.410051174
ytf__delybaO__1,-1.2115956581,0.020448442
ytf__delybaO__2,0.8998331846000001,-0.20432101100000002
ytf__delybaQ__1,0.5574391945,0.24725074100000002
ytf__delybaQ__2,0.4397950138,0.35400805700000004
ytf__delybiH__1,0.1567030866,0.449549395
ytf__delybiH__2,2.3808559417,-0.019725783
ytf__delydcI_ph5__1,0.6640748501,0.47233101400000005
ytf__delydcI_ph5__2,0.8861076561000001,0.460898097
ytf__delydcI_ph8__1,0.32406442620000003,0.625053078
ytf__delydcI_ph8__2,0.2898561266,0.390845469
ytf__delyddM__1,0.5014215389,0.08980428800000001
ytf__delyddM__2,0.7395598071,-0.096292601
ytf__delyheO__1,-1.0125939707,0.146380914
ytf__delyheO__2,0.9047084200000001,-0.653366474
fps__bw_glc__1,0.2872558959,0.15520688600000002
fps__bw_glc__2,0.3943909205,0.039261642
fps__fps_thrA_ale1__1,0.5246760244,0.14126697200000002
fps__fps_thrA_ale1__2,0.2793341103,0.31381745
fps__fps_thrA_ale2__1,0.42425283290000004,0.495179266
fps__fps_thrA_ale2__2,0.43848117140000004,0.48801155300000004
fps__fps_serB_ale1__1,0.0034224732,0.040713999
fps__fps_serB_ale1__2,0.16467355990000002,0.231509492
fps__fps_serB_ale4__1,-0.0964930781,-0.21972048100000002
fps__fps_serB_ale4__2,0.2116715444,0.227121494
fps__fps_ptsI_ale1__1,-0.0274952146,-0.365795531
fps__fps_ptsI_ale1__2,-0.156269495,-0.195476339
fps__fps_ptsI_ale3__1,0.1687848852,0.076655634
fps__fps_ptsI_ale3__2,0.04686444,-0.033389821
pal__lyx_ale2_f6__1,-0.7333997501,-0.12908472000000001
pal__lyx_ale2__1,-0.5228359149,0.12559889200000002
pal__lyx_ale2__2,-0.6020510206,0.08699649500000001
pal__lyx_ale4__1,-0.13362219050000002,0.084114135
pal__lyx_ale4__2,0.0282457466,-0.083605313
pal__5drib_ale10_f18__1,-1.1073487028,-0.66290065
pal__5drib_ale10_f18__2,-0.7415067639,-0.56378574
pal__5drib_ale10__1,0.1013195181,-0.06021259600000001
pal__arab_ale14_f9__1,0.0931812496,-0.034326766
pal__arab_ale14_f9__2,0.36267183070000003,-0.009057505
pal__arab_ale14__1,-0.9531903155,0.006513494000000001
pal__arab_ale14__2,-1.0004379517,-0.286590609
pal__arab_ale16__1,0.5562406121,0.20699678900000001
pal__arab_ale16__2,0.8730636284000001,-0.036614859
pal__tartr_ale26_f10__1,-0.5480166310000001,-0.5336264510000001
pal__tartr_ale26_f10__2,-0.8552262318,-0.696446035
pal__tartr_ale26__1,-0.43827741800000003,-0.7424891760000001
pal__tartr_ale26__2,-0.021859019900000002,-0.7363789620000001
pal__tartr_ale28_f10__1,-1.0709205097,-0.47481465300000003
pal__tartr_ale28_f10__2,-0.9376875898,-0.47347063600000006
pal__tartr_ale28__1,-0.2637096745,-0.18258289300000002
pal__tartr_ale28__2,-0.7852392672,-0.21089733400000002
efeU__delmenFentC_citr__1,0.33567689980000004,0.137206943
efeU__delmenFentC_citr__2,-0.26011332460000003,0.058957395
efeU__delmenFentC__1,0.3096815382,0.136626005
efeU__delmenFentC__2,0.3357960325,0.25876005900000004
efeU__menFentC_ale39__1,3.991699431,-1.001579615
efeU__menFentC_ale39__2,4.8490917566,-0.9206085140000001
efeU__menFentC_ale29__1,3.8543037121,-0.83314603
efeU__menFentC_ale29__2,4.2243491388,-0.779963696
efeU__menFentC_ale30__1,1.0789681577,0.23934961600000002
efeU__menFentC_ale30__2,0.8780984061,0.072331453
efeU__menFentCubiC_ale36__1,-0.47269308,0.182956253
efeU__menFentCubiC_ale36__2,-0.11582986640000001,0.20628237100000002
efeU__menFentCubiC_ale37__1,0.2041569779,0.152234886
efeU__menFentCubiC_ale37__2,-0.057588298600000004,0.078004208
efeU__menFentCubiC_ale38__1,0.45518989600000004,0.466327366
efeU__menFentCubiC_ale38__2,0.7799215903000001,0.212655996
misc2__salc_glc__1,2.0872815626,-0.127673847
misc2__salc_glc__2,1.7408258839,-0.230175544
misc2__dbcn_glc__1,0.06559685700000001,0.333424186
misc2__dbcn_glc__2,-0.1557450853,-0.021547662000000002
misc2__tyr_glc__1,-0.0848882662,0.351336403
misc2__tyr_glc__2,0.2006513248,0.279583303
misc2__arg_cytd__1,1.2427639638,0.322006563
misc2__arg_cytd__2,0.7852652816,0.320342874
misc2__delyheO_pyr__1,-0.1061349079,-0.018393529000000002
misc2__delyheO_pyr__2,-0.0488905511,0.0007055420000000001
nquinone__delubiC__1,0.7590566203,0.23056347900000002
nquinone__delubiC__2,0.29915061660000003,0.479132904
nquinone__ubiC_ale1__1,0.0434974487,0.24620353600000003
nquinone__ubiC_ale1__2,0.2300851003,0.378478853
nquinone__ubiC_ale2__1,0.24132420300000001,0.28487139300000003
nquinone__ubiC_ale2__2,0.40767021400000003,0.237865768
nquinone__ubiC_ale3__1,-0.9686150815000001,0.091047046
nquinone__ubiC_ale3__2,-0.828329674,0.20556707800000001
nquinone__ubiC_ale4__1,0.1113364766,0.24449067200000002
nquinone__ubiC_ale4__2,0.10874803890000001,0.40845319999999996
nquinone__delpdhR__1,0.3607938564,0.004814718
nquinone__delpdhR__2,0.5233239795,0.090841395
quinone__glu_ale4__1,0.5229163363,0.18700740400000002
quinone__glu_ale4__2,1.007681268,0.370572964
quinone__delmenF__1,0.6992555347,0.186625531
quinone__delmenF__2,0.9006290760000001,0.294000753
quinone__menF_ale5__1,1.8451257895,-0.035871503
quinone__menF_ale5__2,1.9741971208,-0.177631373
quinone__menF_ale6__1,3.2586026868999998,-0.20339931300000003
quinone__menF_ale6__2,4.0005717149,-0.244956315
quinone__menF_ale7__1,6.630525911,-0.477474202
quinone__menF_ale7__2,6.6207655724,-0.535464805
quinone__menF_ale8__1,5.7461446826,-0.6497503170000001
quinone__menF_ale8__2,4.8808502604,-0.355451829
quinone__delmenFubiC__1,-0.0181214894,0.313568826
quinone__delmenFubiC__2,0.3453002603,0.348782922
quinone__menFubiC_ale1__1,5.0800846429,-0.652311988
quinone__menFubiC_ale1__2,4.7231454795,-0.7962258870000001
quinone__menFubiC_ale2__1,4.7230576411000005,-0.818271646
quinone__menFubiC_ale2__2,3.5101162820000003,-0.84687749
quinone__menFubiC_ale3__1,1.1386811575,0.139082854
quinone__menFubiC_ale3__2,0.7681887967000001,0.261464709
quinone__menFubiC_ale4__1,1.2747158409,-0.780380257
quinone__menFubiC_ale4__2,1.5899108627,-0.758252637
oxyR__wt_glc__1,1.4546169204,0.08285717100000001
oxyR__wt_glc__2,1.3659107786,0.058509092000000006
oxyR__wt_h2o2__1,1.4040483809,-0.09210359700000001
oxyR__wt_h2o2__2,0.8615791576,-0.137892603
oxyR__glu_ale4__1,2.1146255274,0.067698168
oxyR__glu_ale4__2,0.5566583516,-0.126226777
oxyR__glu_ale4_h2o2__1,1.3611044804,-0.099500775
oxyR__glu_ale4_h2o2__2,0.8027901733,0.00019709500000000002
oxyR__oxyR_ale17__1,0.8165060511000001,0.12272336900000001
oxyR__oxyR_ale17__2,1.6349145545,-0.067982498
oxyR__oxyR_ale17_h2o2__1,0.8960341489,0.131560966
oxyR__oxyR_ale17_h2o2__2,0.6210733422,0.36925055100000004
oxyR__oxyR_ale18__1,1.9341887489,-0.06498603
oxyR__oxyR_ale18__2,1.3683880292000001,-0.061878172
oxyR__oxyR_ale18_h2o2__1,1.1355133856,0.089138068
oxyR__oxyR_ale18_h2o2__2,0.2654276309,0.147002405
oxyR__oxyR_ale19__1,1.9238737165000002,0.03965299
oxyR__oxyR_ale19__2,1.6522231283000002,-0.094831989
oxyR__oxyR_ale19_h2o2__1,1.7973456487,0.038809248000000005
oxyR__oxyR_ale19_h2o2__2,1.5154589235,0.04196229
oxyR__oxyR_ale20__1,1.4659687436,-0.38199591
oxyR__oxyR_ale20__2,2.1569271941,-0.571168723
oxyR__oxyR_ale20_h2o2__1,1.8858332778,0.1549071
oxyR__oxyR_ale20_h2o2__2,0.9108668312,0.047551729
svns_pgi__BmePgi24_15__1,0.25329628260000003,0.24814159500000002
svns_pgi__BmePgi24_15__2,0.5441891701,0.10410068900000001
svns_pgi__BmePgi24_26__1,0.2386163852,0.13441243
svns_pgi__BmePgi24_26__2,0.3353732278,0.293634602
svns_pgi__BmePgi24_41__1,-2.403981296,-0.500827291
svns_pgi__BmePgi24_41__2,0.8546563631,0.15983739500000002
svns_pgi__BmePgi24_52__1,0.5302324587,0.30566302100000003
svns_pgi__BmePgi24_52__2,0.38625851640000003,0.277624476
svns_pgi__PaePgi2_34__1,1.0213608601,0.6470237830000001
svns_pgi__PaePgi2_34__2,0.9012128385,0.706771766
svns_pgi__PaePgi2_63__1,1.3028023062,0.568867446
svns_pgi__PaePgi2_63__2,1.0065844034,0.48570718300000004
svns_pgi__PaePgi24_54__1,0.0475231817,0.18422828500000002
svns_pgi__PaePgi24_54__2,0.30724165670000003,0.14105549
svns_pgi__PaePgi24_90__1,0.5423596444000001,0.22314049200000002
svns_pgi__PaePgi24_90__2,0.3476853516,0.148667726
abx_media__m9_ctrl__1,2.5741613651,-0.148444361
abx_media__m9_ctrl__2,2.4970311653,0.112032237
abx_media__rpmi_ctrl__1,-2.0065350267,-0.7021517770000001
abx_media__rpmi_ctrl__2,-1.6463285313,-0.551202697
abx_media__camhb_ctrl__1,-1.1792973977,-1.347132361
abx_media__camhb_ctrl__2,-1.130677734,-1.611493896
abx_media__m9_mero__1,1.5048384108000001,-0.068363239
abx_media__m9_mero__2,2.1346768074,-0.41184033000000003
abx_media__rpmi_mero__1,-2.2112689524,-1.131064328
abx_media__rpmi_mero__2,-2.1304264232,-1.043370268
abx_media__camhb_mero__1,-1.9275718712,-1.650757997
abx_media__camhb_mero__2,-1.6736792227000001,-1.5311639330000002
abx_media__m9_trisulf__1,2.5197101397,0.23387322500000002
abx_media__m9_trisulf__2,1.9835713901,0.35007987900000004
abx_media__rpmi_trisulf__1,-0.48669983990000004,-0.36893231
abx_media__rpmi_trisulf__2,-0.1259702744,-0.443259769
abx_media__camhb_trisulf__1,-1.9910367778,-0.7484768940000001
abx_media__camhb_trisulf__2,-2.2762612819,-0.8863754110000001
abx_media__m9_cef__1,3.6222078369,-0.246352321
abx_media__m9_cef__2,3.3858011837,-0.519802675
abx_media__rpmi_cef__1,-1.5413499031,-0.313654086
abx_media__rpmi_cef__2,-1.2233809327,-0.15189380500000002
abx_media__camhb_cef__1,-1.7848681195,-0.798144394
abx_media__camhb_cef__2,-1.3916978088,-0.6368882880000001
abx_media__m9_cipro__1,3.7427316029,-0.26871174600000003
abx_media__m9_cipro__2,3.8241685792,-0.16022260700000002
abx_media__rpmi_cipro__1,-1.6735821428,-0.581387459
abx_media__rpmi_cipro__2,-2.0967964149,-0.415371433
abx_media__camhb_cipro__1,-2.1486341546,-1.6294565300000001
abx_media__camhb_cipro__2,-2.014945328,-1.441407856
hot_tale__42c_ale3_30c__1,0.8289743980000001,0.34990995700000005
hot_tale__42c_ale3_30c__2,1.0864305674999999,0.47140362300000005
hot_tale__42c_ale3_37c__1,0.7039959902,0.15503245100000002
hot_tale__42c_ale3_37c__2,0.7614323708,0.17846688600000002
hot_tale__42c_ale3_44c__1,2.8024883942,0.478884032
hot_tale__42c_ale3_44c__2,3.1433409725,0.48103687100000003
hot_tale__hot_ale3_mid_30c__1,-0.53451517,1.801982283
hot_tale__hot_ale3_mid_30c__2,-0.4682770498,1.6036691950000002
hot_tale__hot_ale3_mid_37c__1,-0.5975467741,0.529678058
hot_tale__hot_ale3_mid_37c__2,-0.7066665736000001,0.49324463100000004
hot_tale__hot_ale3_mid_44c__1,0.7429846999999999,-0.049178513
hot_tale__hot_ale3_mid_44c__2,0.6822861662,-0.075260776
hot_tale__hot_ale3_30c__1,0.43289480080000003,1.643105617
hot_tale__hot_ale3_30c__2,0.40588124400000003,1.585495527
hot_tale__hot_ale3_37c__1,0.690543362,0.5612206160000001
hot_tale__hot_ale3_37c__2,0.9199311712,0.5084833630000001
hot_tale__hot_ale3_44c__1,1.3184953666,0.025769396
hot_tale__hot_ale3_44c__2,1.573247703,0.09721386200000001
hot_tale__hot_ale4_30c__1,0.1244079721,0.508081144
hot_tale__hot_ale4_30c__2,-0.0236324821,0.596713905
hot_tale__hot_ale4_37c__1,0.9919601274000001,0.48663088400000004
hot_tale__hot_ale4_37c__2,0.46822726280000004,0.462410955
hot_tale__hot_ale4_44c__1,0.4396520514,0.884990927
hot_tale__hot_ale4_44c__2,0.8082291488000001,0.5159834130000001
hot_tale__hot_ale8_30c__1,1.1855888463,0.45446647300000004
hot_tale__hot_ale8_30c__2,0.7595520582,0.460022886
hot_tale__hot_ale8_37c__1,1.3485787289,0.247544486
hot_tale__hot_ale8_37c__2,0.9499749191,0.29824694300000004
hot_tale__hot_ale8_44c__1,1.7067597060000002,0.390349013
hot_tale__hot_ale8_44c__2,1.2646394169000001,0.322780738
hot_tale__hot_ale9_mid_30c__1,-0.22545554580000002,0.30279589900000003
hot_tale__hot_ale9_mid_30c__2,-0.2295461591,0.230743406
hot_tale__hot_ale9_30c__1,0.082617963,0.239751289
hot_tale__hot_ale9_30c__2,0.1631107943,0.33236418300000004
hot_tale__hot_ale9_mid_37c__1,0.1543258786,0.320390296
hot_tale__hot_ale9_mid_37c__2,0.2154077074,0.28573731
