,A,GutM,SrlR,Crp,hns
SRX5694536,-0.3227944575,-0.0060159194,0.6216888777,0.0940214917,-0.9130116927
SRX5694537,-2.3101442372,-0.1622656086,-0.7252201114,0.0455558508,-0.44788224930000003
SRX5694538,-0.0266226964,-0.2372145068,-0.048674856200000005,0.22416250880000002,0.3148884245
SRX5694539,1.8279233303,0.2758037478,-0.0667551006,-0.4554145486,-0.28971688570000004
SRX5694540,-1.6008331749,-1.0343047569,-0.5887109049,-0.9496879326000001,1.3346327518
SRX5694541,-0.12838310960000002,0.2696884023,0.7311403268000001,-0.14394191280000002,-0.5946219462
SRX5694543,-0.2192491075,-0.7819653187000001,-1.4036003737,0.257330798,-1.3247379993
SRX5694544,-2.0051255562,0.4177620474,0.0829732193,-0.3373228733,-0.44033934020000004
SRX5694545,-0.9307521033,0.2754248868,0.0887960623,0.035948117,-0.629954507
SRX5694546,2.3925856373,0.6696961462000001,-0.948296219,-0.3182627866,-0.08006541610000001
SRX5694547,-0.1808564957,0.2990874785,0.0739789671,-0.1118469182,0.0653199613
SRX5694548,-0.165022097,-0.0553500326,-0.1076605206,-0.0372321217,0.0229108257
SRX5694550,3.0519619152,0.7900800804,-0.1965489535,-0.4922607946,0.6068103597
SRX5694551,-3.200658731,0.0006531838,0.0612347015,-0.4416388787,-1.0974892677
SRX5694552,0.21059495920000001,0.5475960990000001,0.13020338650000002,0.0105278607,0.42388081310000003
SRX5694553,-3.1307244539,0.2187555283,-0.1043948086,0.2876777482,-0.15407335730000002
SRX5694554,0.5510421593,0.5769787995,0.4118025219,-0.1645882529,0.5215772258
SRX5694555,-1.7191664424000002,-0.4069865132,-0.6140275033,-0.8421746734000001,0.8160299542
SRX6072760,-2.8732507313999998,-1.0901396791,-1.6897786903,-0.7797289048,0.0071643614
SRX6072761,-1.1454336273,-1.5471259687,-1.5699173516,-0.9412126322000001,-0.2758306545
SRX6072762,-0.3717464667,-0.8186691467,-1.4879561186,-0.555678611,0.19657312300000002
SRX6072763,2.0687258723,-0.0733669684,-1.1381821598,-0.38526479500000005,0.249607336
SRX6072764,-3.1810131875,-0.8839203625000001,-1.8083458429000001,-1.0984957077,-0.36908601
SRX6072765,1.1982909966,-0.101629988,-0.9246840838,-0.4458656036,0.2020555698
SRX6376491,2.9961136868000002,1.3535752896,0.2583071395,-0.23661516940000002,-0.1806245025
SRX6376492,-0.9870879862,-0.9342584454,-1.4213416099,-1.8181327083,1.0700777325
SRX6376493,-2.1058735067,-1.2894517805,-1.5253325563,-2.037821897,0.9891126338
SRX6376494,-0.22686956360000002,0.3799874259,-1.5117804798,-2.2059426753,1.0233108158
SRX6376495,2.9739583931,1.5877401905,-0.0722932377,-0.4792645071,-0.3377527415
SRX6376496,2.6871787216,1.7516722472000001,0.12169620310000001,-0.054275376300000004,-0.2580387104
SRX2723951,-1.3085073085,0.7026790128,0.18797360670000002,1.2971935035,0.3710506029
SRX2723952,0.41291003670000004,1.5122646963,0.5152470275000001,2.020927993,0.401816247
SRX2723953,-1.0237177902,0.43882779310000003,0.0327098276,0.5760517667,0.30867674040000004
SRX2723954,9.5505491032,4.1474370936,2.1998553636000002,2.383091682,0.9241273707000001
SRX2723955,2.8259256631,1.111155318,-0.3478270855,1.2512872247,0.0695428277
SRX2723956,-2.0040704775,0.4798647301,-0.0784993903,1.4331106707,0.4482329444
SRX2723957,0.23590154800000002,0.023288610600000002,-0.0349929147,0.1517886605,0.38800892870000003
SRX2723958,-0.7069472776,-0.4033540476,-0.5233842804000001,-0.2646015759,0.202722579
SRX2723959,0.5737455954,0.1182272139,0.0596256799,0.256464884,0.4881545801
SRX2723960,-0.44360388,1.4220187527,0.3827329002,0.9591927252,-0.6525915672
SRX2723961,4.7188513542,2.8967865777,1.5502311886,2.5388323397,1.0272800719
SRX2723962,-1.2094977858,1.2029487173,0.1960960602,0.9744724369000001,0.5836160711
SRX2723963,-0.4940918783,0.2909922975,-0.2460167463,-0.30103145470000003,0.660080938
SRX2723964,6.3792910869,1.9165049938,0.7199273268,1.2020478367,0.4500184297
SRX2723965,-0.0836144115,0.617655229,0.2786190542,0.7380002376,0.6290657146
SRX2723966,0.9325269535,-0.0334443152,-0.054585630700000005,0.0829169912,-1.1453450687
SRX2723967,-0.6582064101,0.2749772137,-0.0082660679,-0.075921268,0.5426909510000001
SRX2723968,-0.2743205434,-0.2415328984,0.0628516986,-0.006995723200000001,0.6026541177
SRX6977206,-8.0256483201,-1.0496920226,-0.6546890143,-0.2546401567,-1.7049291793
SRX6977207,-6.6227596254000005,-2.6269997786,-0.6578896492,-0.30518404320000003,-1.7532154960000002
SRX6977208,-0.0577481585,-0.0142730198,-0.0855617354,-0.5181824078,-0.2035640189
SRX6977209,2.1262870416,0.9892774859000001,0.0078538283,-0.675081557,-0.3428166312
SRX6977210,2.1286884623,0.7621337045000001,-0.2434911431,-0.7835359689,-0.4044848538
SRX6977211,-1.0108632872,-0.5553241353,-0.11530356450000001,0.2440588662,0.3070499472
SRX6977212,0.3280297016,0.2526706609,-0.13942706100000002,-0.0309117965,-0.0003716465
SRX6977213,0.6828335856000001,0.3026534745,0.25473062550000003,-0.21314706960000002,-0.3066783008
SRX6977214,-7.42423574,-1.9713592504,-1.1696190717000001,-0.39514538390000004,-1.8693701647
SRX1153733,0.392863789,0.1309463029,0.07081181360000001,0.1831441383,0.1362162026
SRX1153734,-0.392863789,-0.1309463029,-0.07081181360000001,-0.1831441383,-0.1362162026
SRX1153735,1.577574347,-0.2446954824,-0.3008112767,-0.1003374077,0.0179326648
SRX1153736,-1.5077428139,-1.3182833354999999,-0.7470070626,-0.0489066405,0.07307878450000001
SRX5204053,-1.4363060241,-0.8655925616,0.0223749364,-0.1152614403,-0.8892273719
SRX5204054,-2.8881414864,-0.7902383185,-0.0711002219,0.33069778580000003,-0.42641077260000004
SRX5204055,-1.5298742053,-1.2703181055,-0.1747136079,0.0395780566,-0.7501256288
SRX5204056,-1.4445724374,-0.3036396115,0.3666698523,0.0799160108,0.2750663008
SRX5204057,-1.7335302627,-1.2700150191000001,0.4382252573,0.13476163600000002,0.0447246627
SRX5204058,-1.4699939045,-1.1327404054999999,0.5428443892,0.1271931801,0.25780179070000003
SRX5204059,-0.9579224869,-0.6105650153000001,0.5872350437,0.3101981754,0.2477339858
SRX5204060,-0.6557228823,-1.3664081206,0.5966926659,0.16749059400000002,-0.017982531200000002
SRX5204061,-1.1013941274,-0.9205492362000001,0.5817262167,0.2033144985,-0.0578720459
SRX5204062,-0.3174318541,-1.3497267371000001,0.4133719343,0.0350800225,-0.044741238700000005
SRX5204063,-0.7831875436,-1.3916358127000001,0.23574816,-0.018607714600000002,-0.0823524238
SRX5204064,0.3586221954,-0.0874619665,0.45135482180000003,0.0177745832,-0.1002559282
SRX5204065,-1.9422493526000002,-0.7556437415,0.5107723112,0.1296212176,-0.0257625665
SRX5204066,-1.4584460183,-1.9478413392,0.4862575865,0.0410003929,0.0048004959
SRX5204067,-1.0765653136,-0.2521323402,0.5311478582,0.1329939336,-0.13391379550000002
SRX5204068,-0.5122146608,-0.3938923655,1.0438660716000001,-0.0046637408,-0.1532055752
SRX5204069,-0.8881848252000001,-1.2435024615999999,0.7911514083000001,-0.0345939636,-0.1453876681
SRX5204070,-1.151508048,-0.3678038946,0.6721833881,-0.0639964626,-0.1806531498
SRX5204071,-2.8127711190999998,-1.9625026562999999,0.622752878,0.2637505564,-0.3963601042
SRX5204072,-1.8783768981,-1.3558998158,0.4368253005,0.1366857256,-0.697170782
SRX5204073,-2.4919537917,-0.7499392627,0.5714333777,0.12908140170000001,-0.5314356558000001
SRX5204074,-2.3239658061,-1.5618451574,0.2444482306,-0.0130459532,-0.5246860377
SRX5204075,0.31097400010000004,-1.2724482675,0.3368202397,-0.051017588700000005,-1.0037411635
SRX5204076,-0.9970969453,-0.1499417928,-0.2432859279,-0.0771750924,-0.6690962555000001
SRX5204077,0.4176209225,-0.5602336072,0.5185647010000001,0.0070308263,-0.5936032461
SRX5204078,-0.9467722478,-0.7959130964000001,0.1855952938,-0.0562055273,-0.409602536
SRX5204079,-0.1742314928,-0.6769356099,0.1817269292,-0.019864096300000002,-0.18285046430000002
SRX5204080,-1.3561085766,-1.1067689289,0.5765357818,0.1456210242,-0.4631830243
SRX5204081,-2.192953732,-1.4677527903,0.0043192378,0.0296414633,-0.41369495700000003
SRX5204082,-1.6297410919000002,-0.4301227073,0.23296854,0.1012229557,-0.42314614580000004
SRX5204083,-0.6458973076,0.1299211042,-0.0633777427,0.0599384649,0.2166381639
SRX5204084,-2.5178846665,-0.9829267099000001,-0.21028604110000002,0.1659899168,0.4429351892
SRX5204085,-1.087711384,-0.6409854852,-0.1991687962,0.13117654180000002,0.3164981414
SRX5204086,1.0109573825,-1.194712102,-0.21267295660000002,-0.45115989980000004,0.046280541200000004
SRX5204087,0.5144607933,0.0348643663,-0.1030939625,-0.042227577700000005,-0.3395036685
SRX5204088,0.9643316650000001,-0.48059885090000004,-0.1949349028,-0.3036384238,-0.0217780978
SRX5204089,0.250570244,-0.8385155319,-0.2365745264,0.0831416516,0.1917236606
SRX5204090,-0.2555695235,-0.5047704011,0.1794107034,0.1639234027,-0.0078599675
SRX5204091,0.0207083035,-0.6629602437000001,0.0452773905,-0.0031211273,0.095222578
SRX5204092,-0.1073783481,-0.9069039083,0.34558780040000003,-0.0810982225,0.1213474841
SRX5204093,0.3656335436,-0.9836002811000001,0.1252530482,-0.1099524013,-0.0868919702
SRX5204094,-0.2507046188,-1.6364380907,0.11561155070000001,0.0403956206,0.1390304637
SRX5204095,-0.13302218600000001,0.1011533123,0.1435452461,0.2016413779,0.1921413179
SRX5204096,0.2806370542,-0.0879730386,0.0637994748,-0.2203103585,0.025826626000000002
SRX5204097,-0.1476148682,-0.0131802737,-0.2073447209,0.0186689805,-0.21796794390000002
SRX683459,-0.4185484252,-1.0124650371,-0.0584572281,-0.0666339028,0.0162499327
SRX683460,-1.5063005136,0.27665473300000004,0.4334135832,0.503766096,0.8758168691
SRX683461,0.24569548770000002,-0.4500489768,-0.2475791493,-0.1321270107,-0.4250061573
SRX683462,2.329622994,1.3289182398000001,0.5579748914,0.4881845549,0.8181061079
SRX683463,0.1728529375,1.4625140139,0.3060363774,0.1987609135,0.4087562246
SRX683464,0.7792469887,1.192536231,0.49321824950000004,0.5070739993,0.9379609579
SRX683465,2.735977483,1.0184673977,0.40550023090000004,-0.8734644257,-0.0973215234
SRX683466,1.279510744,1.1504883955,0.0101195016,0.0105121308,0.9247761808
SRX683467,2.3158377379,0.19263600220000002,0.4257138784,-0.3758395962,0.21773937170000002
SRX683468,2.3538777125,1.9304418593000001,0.3160645143,-0.080117849,0.8753622433
SRX683469,3.8565980777,0.5804267463,0.14303882040000002,-0.5751663553,0.19101327240000002
SRX683470,4.701064684,1.7631651624,0.2030246305,-0.1688967908,0.7903936147
SRX322077,0.1744482595,0.29383341080000003,-0.3132546446,-0.0693545751,-0.0271986305
SRX322078,1.570500672,-1.1023503414,0.014451068400000001,-0.33321683020000004,-0.0341198708
SRX322079,-0.5029729193,-0.3692427806,-0.0703174881,-0.0393089613,-0.1303382865
SRX322080,-1.4073149641,-1.305642879,-0.2749673059,-0.099687806,-0.1890338976
SRX322081,-0.8657860779000001,0.44584703410000004,0.2721142053,0.25691065290000004,0.20257457780000002
SRX322082,-2.0699943179,-1.0848220603,0.0359584909,0.162327729,0.09874946180000001
SRX322083,-0.36495965410000003,0.3361978252,0.5333554668,0.2204930321,0.21563450350000002
SRX322084,-0.49103719630000003,0.35874401040000004,-0.23629558850000001,-0.4360373755,-0.24131350070000002
SRX322085,0.8559968503000001,-0.6949418356,-0.2970598783,0.2155443434,0.0256789972
SRX2708592,-6.2599280107,-2.9394953037000002,-0.9911301585000001,-1.2995977401,-1.3397461374000001
SRX2708593,-4.8806714959,-1.4915712171,-0.4988752014,-1.3858488461,-1.2801465744
SRX2708594,-5.2267348241,-2.9394953037000002,-0.4290280561,-1.1551255076,-0.270459756
SRX2708595,0.1847568721,0.2214428481,0.12312518700000001,-0.0264047357,0.149710501
SRX2708596,0.0919100253,-0.018082436900000002,-0.0508325368,0.1464903964,-0.1349266602
SRX2708597,-0.2766668974,-0.2033604112,-0.0722926502,-0.1200856607,-0.0147838408
SRX2708598,-3.3175950501,-0.7357131175,0.8749227224,-0.2522707463,-0.3675266184
SRX2708600,-2.3871296055,-2.9394953037000002,0.44151489660000004,-0.2711134562,0.6267349808
SRX2708601,0.6074095843,-1.6184319401,0.33177964050000003,-0.0595239595,0.1879683133
SRX2708602,0.6930547553,0.0536156156,-0.48869891800000004,0.5050291552,-0.27134201010000003
SRX2708603,1.925708981,0.4421204865,0.021002699700000002,0.0660056332,0.034448039
SRX3073814,-0.3743333649,-0.07034674290000001,-0.1137713288,-0.13018558560000001,-0.0930819828
SRX3073815,1.8968162626,-0.4173550257,0.007201864400000001,-1.1339696385,-0.1729505029
SRX3073816,5.8268187765,-0.3585848971,-0.49780446030000003,-2.4550083112,-0.2365393695
SRX3073817,8.8697290301,-0.2979091968,-0.9742746446,-4.1870252178,-1.3530617542
SRX3073818,8.7418188069,-0.8449256371,-1.8757719494,-3.2111292318,-2.7368687368
SRX3073819,-3.1386415804,-0.6004766656,0.0258704439,0.3613869819,0.0272063906
SRX3073820,1.2016073259,0.1037852496,0.3124213983,-0.6674396287000001,-0.0696458992
SRX3073821,5.5295867808,0.42751137170000003,-0.2373555518,-2.2221447579,-0.7551533678
SRX3073822,7.0130800166,0.5414070518,-0.6669756214,-3.4198734015,-2.3526153391999998
SRX3073823,7.5584700487,-0.2493932405,-1.3524159135,-3.2339359789,-2.5899896913
SRX3073824,0.3743333649,0.07034674290000001,0.1137713288,0.13018558560000001,0.0930819828
SRX3073825,3.6065722272,0.3929570307,0.32391460040000003,-1.2511893155,-0.3180016841
SRX3073826,6.908660477,0.258708335,-0.1998931442,-2.3292575708,-0.3747322127
SRX3073827,10.4069530259,0.1038184211,-0.8446633401,-4.1135135934000004,-1.4789604596
SRX3073828,9.4939264109,-0.8129887556000001,-1.8400069141,-3.434645459,-2.8640250365
SRX3073829,-3.4110060737,-0.6851189144000001,-0.45654697650000003,0.1876233269,0.0069709936
SRX3073830,1.3005832529,-0.12342904160000001,-0.3411101086,-1.1638283926,-0.41992040610000003
SRX3073831,3.6277078146,-0.3244539447,-0.820315309,-2.0312934097,-0.6693104037000001
SRX3073832,6.4885965554,0.2633351989,-0.9308309440000001,-3.5341055024,-1.9892137468
SRX3073833,6.4257940194,0.2205619304,-1.6236603896,-3.0369515843,-2.5617996198
SRX2391456,-0.0761526823,0.0056028817,0.30987353360000003,0.1036371583,0.0543202478
SRX2391457,0.584171151,-0.2515264678,0.0813784401,-0.2296760947,-0.0272765165
SRX2391458,0.22878170350000002,0.5309381746,0.0876408249,0.0383571309,0.2239011776
SRX2391459,0.0106953861,0.22842443710000002,0.1262986396,0.0360981407,0.1813346623
SRX2391460,0.7956240346,0.2004831825,0.0961208021,0.0112518975,0.1292188012
SRX2391461,0.5571636335,0.1774842506,0.0588641237,0.0065400067,0.1019474477
SRX2391462,0.4187967986,-0.11656045890000001,0.0956949872,0.0613117897,0.037013244300000005
SRX2391463,1.9786971499,0.7103275445,0.1586087153,0.0752505852,-0.0494918996
SRX2391464,2.0296415578,0.24975652650000002,0.10641156,0.0646232551,-0.013583082500000001
SRX2391465,0.10410562820000001,0.046205754200000004,0.0607933692,0.0745769649,0.026219721300000002
SRX2391466,0.41848366070000004,0.2770109643,-0.0214755036,0.0132959954,-0.0315348149
SRX2391467,0.1765872634,-0.1631024812,0.0005050974000000001,0.0309166155,0.0241557404
SRX2391468,-0.30942775780000004,-0.5516546854000001,0.1717715131,0.050854043200000004,0.0961707562
SRX2391469,0.34205186600000004,0.4176154052,0.22561527,0.0781229599,0.0584129112
SRX2391470,0.46380032520000003,-0.1027113774,-0.5219041473,0.269221989,0.2910849391
SRX2391471,1.0794507031,-0.21918131130000001,-0.6405835409,0.0489485095,0.13582894580000002
SRX2391472,0.8487677014,0.2428485515,-0.4874624181,0.2725286431,0.4278386534
SRX2391473,0.4906034507,0.0291743541,-0.5597638869,0.079938994,0.3048038758
SRX2391474,-0.050729231900000005,0.39830350340000004,-0.0079539369,-0.0319597258,0.1980476545
SRX2391475,1.1534051092,0.40100051210000004,-0.6092460825,0.2169729199,0.29466149820000004
SRX2391476,2.0158234099,0.4321463202,-0.6555595411,0.3349589161,0.2168045996
SRX2391477,0.6731394569,0.15928910100000002,-0.3551459739,0.1103821889,0.1299585195
SRX2391478,0.7429530141,-0.0180561546,0.3481097895,0.3563764866,0.3643115214
SRX2391479,2.8182561173,0.5927675874,-0.4710523149,0.3086663712,0.19918211460000002
SRX2391480,0.6855531557,-0.1894371964,-0.9765517093,0.48358926430000004,0.2555580606
SRX2391481,0.190498157,0.2854924115,-0.6255153524,0.3481544716,0.14864720080000002
SRX2391482,0.5534038127,0.13465801230000002,-0.9371848396,0.48077671120000004,0.23601071810000002
SRX2391483,0.4543127984,0.2012197631,0.0789504426,0.2107291755,0.026376848600000002
SRX2391484,0.8531705110000001,-0.4666790563,0.1125523419,-0.0935369191,-0.0177461109
SRX2391485,0.8537183473000001,0.0950881756,0.0118531881,-0.24873146470000002,-0.0358489352
SRX2391486,0.32957188060000003,-0.0358574099,0.0929984787,-0.2016487162,0.1677987397
SRX2391487,0.860037491,0.11037404540000001,0.096992953,-0.14117476780000002,0.2223222725
SRX2391488,0.8478013935000001,0.47044653540000003,0.031828202,-0.126103141,0.12640954840000002
SRX2391489,0.7592656239000001,0.2416218052,-0.0488498049,-0.1334760396,0.1018391082
SRX2391490,0.9650546325,0.2321261379,-0.0257217091,-0.0672349899,-0.0320416944
SRX2391491,0.5176787660000001,0.0725898772,0.0353585664,0.0576004129,0.0326113629
SRX2391492,0.0388282499,0.0095745038,-0.0548847946,0.2009926933,0.0948728498
SRX2391493,0.127662565,0.1773647099,0.0131833394,0.1707298308,0.022979296700000002
SRX2391494,0.6084184475000001,-0.0751546575,0.0116381694,0.0692396961,-0.0339192791
SRX2391495,-0.1765872634,0.1631024812,-0.0005050974000000001,-0.0309166155,-0.0241557404
SRX2391496,0.0005434503,0.32578081680000004,-0.2202570614,-0.0359995768,0.0171324229
SRX2391497,0.3606667273,0.1800874154,0.0664245324,0.058544858000000005,-0.0055406804
SRX2391498,2.3594840992,0.2920452061,-0.6869435463,-0.048752147,0.0720917835
SRX2391499,0.8946283711,-0.1729766252,-0.8730956611,0.0814724538,0.2149673657
SRX2391500,0.5959666871,0.1604163531,-0.7097689259000001,0.14086945920000002,0.4426653135
SRX2391501,0.5388129631,-0.7543990044000001,-0.0858524276,-0.0582763844,0.2630859134
SRX2391502,-0.0061917033,-0.2782030656,-0.0080773605,-0.2331385879,0.1104836886
SRX2391503,0.512796468,0.2244212533,-0.5244381193000001,0.0354719414,0.42213215130000004
SRX2391505,0.8329513286,0.14307431210000002,-0.9384625271,0.305318221,0.2899702461
SRX2391506,0.5211171068,0.07661686770000001,-0.2669373,0.0945138693,0.16222202460000001
SRX2391507,1.0835083274,0.0437325791,0.044068701200000004,-0.0124149267,0.1260205742
SRX2391508,0.8500980530000001,-0.0329117733,-0.97968506,0.3356911857,0.2901858285
SRX2391510,1.0126495497,-0.0224177425,-0.9527837337,0.41076687230000003,0.1874508744
SRX2391512,0.3028802175,-0.286724493,-0.9974159586,0.3983587121,0.1681070569
SRX2391513,0.4183701857,-0.056827269900000005,-0.49188479570000004,0.2226821065,0.1034334877
SRX2391514,0.7102195927,0.3762457252,-0.1485499255,0.03072544,-0.0618767899
SRX5632598,-1.7566340121000001,0.6697862194,1.5781996295,0.9297661229,0.6336541954
SRX5632599,-1.7952098002999999,-0.3565337887,0.8955174046000001,0.5458194559,0.7196844181000001
SRX5632600,2.2725424279,2.6058604754,1.3594784823000001,0.8896791535,0.8762838597
SRX5632601,0.5241184328,2.0829794371,1.4000797251,0.7544298497,0.8828125040000001
SRX5632602,-0.3374730573,1.3514163114,1.2891772524,0.9083268103000001,1.7152896974
SRX5632603,1.3614826538,3.3398862205,1.5456319258,0.8378540299,0.3603172532
SRX5632604,1.0513713363,1.5173053714,1.9772435916000002,1.2087494064,0.9959623885000001
SRX5632605,0.352742765,1.9313379228,1.6025883053,1.1494446188,1.3755816918
SRX5632606,-0.45899439820000004,1.3416410875,0.8205140243,0.7221774194,0.9567260299
SRX5632607,-4.8350280799,0.37630704600000003,0.362678514,0.3322589038,0.1909253236
SRX5632608,-0.004125536,0.6094219807,-0.1881931114,-0.0405799602,0.028115640100000002
SRX5632609,0.7232825659000001,0.1317532165,0.2628549108,0.0211711041,0.2157337189
SRX5632610,1.3105561903,-0.7411751971,-0.10466231570000001,0.32684287360000003,0.5267287369
SRX5632611,-0.7191570299000001,-0.7411751971,-0.0746617993,0.019408856000000002,-0.24384935900000002
