,A,PurR
hot_tale__hot_ale9_37c__2,-5.5863607206,-0.5393228480000001
hot_tale__hot_ale9_mid_44c__1,-10.55340339,0.106022157
hot_tale__hot_ale9_mid_44c__2,-10.2793942398,-0.09546243800000001
hot_tale__hot_ale9_44c__1,-8.8606676218,-0.07639114
hot_tale__hot_ale9_44c__2,-9.0932852904,-0.17490208200000001
hot_tale__hot_ale10_30c__1,-7.0468534847,-0.40264932400000003
hot_tale__hot_ale10_30c__2,-7.0087595202,-0.426705066
hot_tale__hot_ale10_37c__1,-6.3372231712,-0.507946796
hot_tale__hot_ale10_37c__2,-6.2974290464,-0.549030157
hot_tale__hot_ale10_44c__1,-9.7347496137,-0.264151057
hot_tale__hot_ale10_44c__2,-9.7090676648,-0.213458542
hot_tale__hot_ale16_30c__1,-6.9774720356,-0.43184663
hot_tale__hot_ale16_30c__2,-6.8948958974,-0.38870592200000004
hot_tale__hot_ale16_37c__1,-8.3979225856,-0.501463529
hot_tale__hot_ale16_37c__2,-8.0227985996,-0.46796267500000005
hot_tale__hot_ale16_44c__1,-9.9746135342,-0.03126882
hot_tale__hot_ale16_44c__2,-10.9341439996,0.11394408800000001
pdhr_ale__pdhR-13_51__1,-11.1277140902,-0.928450031
pdhr_ale__pdhR-13_51__2,-11.2427611437,-0.838382665
pdhr_ale__pdhR-14_46__1,-11.0701512083,-0.897090464
pdhr_ale__pdhR-14_46__2,-10.1107434911,-0.833691845
pdhr_ale__pdhR-15_51__1,-7.9027937004,-0.917757025
pdhr_ale__pdhR-15_51__2,-9.8231536915,-0.910125359
pdhr_ale__pdhR-16_49__1,-11.5755421652,-1.072207486
pdhr_ale__pdhR-16_49__2,-11.2375076385,-1.27204875
tcs__del_atoC_LiAcet__1,-4.2521817101,-1.792009084
tcs__del_atoC_LiAcet__2,-4.20573211,-1.652866806
tcs__del_atoC_LiCl__1,-3.3713706236,-1.9206750650000002
tcs__del_atoC_LiCl__2,-3.4597075221,-1.902399304
tcs__del_atoC_m9__1,-4.5505638787,-1.981809477
tcs__del_atoC_m9__2,-4.7580757641,-1.9183348850000002
tcs__del_baeR_etoh__1,-12.6872372834,-6.11972426
tcs__del_baeR_etoh__2,-12.3159502482,-6.35880519
tcs__del_baeR_lb__1,-13.1480995836,-4.057208297
tcs__del_baeR_lb__2,-13.3814192449,-3.859023073
tcs__del_btsR_01xlb__1,-17.4313869071,-3.77233375
tcs__del_btsR_01xlb__2,-17.6221692765,-3.893965809
tcs__del_btsR_lb__1,-16.7496188175,-3.26827811
tcs__del_btsR_lb__2,-16.5995994231,-3.188745571
tcs__del_btsR_pyruvate__1,-17.7473698659,-3.743244034
tcs__del_btsR_pyruvate__2,-17.433134814,-3.650333174
tcs__del_cpxR_etoh__1,-13.8883496038,-6.277486519
tcs__del_cpxR_etoh__2,-13.9642405566,-6.582839423
tcs__del_cpxR_lb__1,-13.1407813759,-4.351811021
tcs__del_cpxR_lb__2,-12.8607209218,-4.238601749
tcs__del_cusR_CuSO4__1,-13.307463136500001,-3.9649249390000003
tcs__del_cusR_CuSO4__2,-13.3708307101,-3.883905392
tcs__del_cusR_lb__1,-15.4864691387,-3.361605654
tcs__del_cusR_lb__2,-15.776558082,-3.304429259
tcs__del_kdpE_01-kcl__1,-7.391566505,-0.869435931
tcs__del_kdpE_01-kcl__2,-7.1567650657,-0.831244741
tcs__del_kdpE_115-kcl__1,-5.3397002717,-1.385845164
tcs__del_kdpE_115-kcl__2,-5.4272478283,-2.049252693
tcs__del_phoB_m9__1,-1.0410953255,-1.882446597
tcs__del_phoB_m9__2,-1.2738084887,-1.8527642260000001
tcs__del_phoB_m9p__1,-4.4115197913,-2.750594092
tcs__del_phoB_m9p__2,-4.2013298649,-2.737974242
tcs__del_rcsB_etoh__1,-12.5763503164,-6.528730753
tcs__del_rcsB_etoh__2,-11.9558396356,-7.089593937
tcs__del_rcsB_lb__1,-12.220565728,-3.5711506550000003
tcs__del_rcsB_lb__2,-12.1286477994,-3.686404918
tcs__del_zraR_lb__1,-15.3779871767,-2.888648216
tcs__del_zraR_lb__2,-15.0974358341,-2.998266177
tcs__del_zraR_zncl2__1,-14.8591871124,-2.9097959490000003
tcs__del_zraR_zncl2__2,-14.8954301097,-2.911808272
tcs__wt_01-kcl__1,-13.667146519,-3.0385126
tcs__wt_01-kcl__2,-13.8563787637,-3.158148099
tcs__wt_01xlb__1,-18.1353395977,-3.968173798
tcs__wt_01xlb__2,-18.154729722,-3.952961008
tcs__wt_115-kcl__1,-6.9635173306,-1.023406369
tcs__wt_115-kcl__2,-7.1212740164,-1.090611806
tcs__wt_CuSO4__1,-12.5753077551,-3.862127751
tcs__wt_CuSO4__2,-12.4712169226,-3.788713548
tcs__wt_etoh__1,-12.9072376891,-6.275106483
tcs__wt_etoh__2,-13.2828742253,-6.083008311
tcs__wt_lb__1,-13.3814794245,-3.854127562
tcs__wt_lb__2,-12.8448558931,-3.99222854
tcs__wt_LiAcet__1,-5.514870453,-1.939410164
tcs__wt_LiAcet__2,-6.0828384832,-1.8137228470000002
tcs__wt_LiCl__1,-5.1880552799,-1.969017267
tcs__wt_LiCl__2,-5.4956337058999996,-2.033431783
tcs__wt_m9p__1,-7.9882951722,-2.449529498
tcs__wt_m9p__2,-7.9161937442,-2.361748377
tcs__wt_pyr__1,-18.3439645731,-3.886029541
tcs__wt_pyr__2,-18.3382542817,-3.9363894850000003
tcs__wt_zncl2__1,-16.1034208086,-2.708070325
tcs__wt_zncl2__2,-15.8939032938,-2.92627154
ros_tale__1_112_0pq__1,-16.1376278488,-0.728123402
ros_tale__1_112_0pq__2,-15.2290522866,-0.66957778
ros_tale__1_112_250pq__1,-11.6150235822,-1.068945285
ros_tale__1_112_250pq__2,-11.5188632407,-1.005424505
ros_tale__1_112_750pq__1,-13.1372488889,-0.9857727470000001
ros_tale__1_112_750pq__2,-12.8299073966,-1.30209323
ros_tale__1_112_750pq__3,-15.0465521425,-1.358312358
ros_tale__3_76_0pq__1,-6.3064503891,-0.083735184
ros_tale__3_76_0pq__2,-6.4382339736,-0.17242051700000002
ros_tale__3_76_0pq__3,-6.6756795824,-0.36425622300000005
ros_tale__3_76_0pq__4,-6.6830923698,-0.39900047
ros_tale__3_76_250pq__1,-15.3562074022,-2.983343099
ros_tale__3_76_250pq__2,-11.21830273,-1.853456191
ros_tale__3_76_750pq__1,-12.8049174983,-2.033243275
ros_tale__3_76_750pq__2,-10.8181759708,-1.876585275
ros_tale__7_103_0pq__1,-8.4695705714,-1.779254501
ros_tale__7_103_0pq__2,-8.0361392773,-2.291366743
ros_tale__7_103_0pq__3,-8.5784916127,-1.741190445
ros_tale__7_103_0pq__4,-8.0439750141,-2.373642085
ros_tale__7_103_250pq__1,-8.8011584617,-1.860387157
ros_tale__7_103_250pq__2,-10.5956623776,-1.9719109920000002
ros_tale__7_103_750pq__1,-9.7080203107,-1.848563783
ros_tale__7_103_750pq__2,-9.2266401498,-1.85862982
ros_tale__9_77_0pq__1,-16.0007085363,-1.6403762030000002
ros_tale__9_77_0pq__2,-15.587349381,-1.6166192110000002
ros_tale__9_77_250pq__1,-14.2543323528,-1.7974796450000001
ros_tale__9_77_250pq__2,-15.4545080678,-2.329379881
ros_tale__9_77_750pq__1,-15.5609331511,-1.998381001
ros_tale__9_77_750pq__2,-15.6827086299,-1.761471238
ros_tale__11_83_0pq__1,-7.6642276501,-2.068416449
ros_tale__11_83_0pq__2,-7.7326031728,-1.947107987
ros_tale__11_83_250pq__1,-8.6328413056,-2.334286898
ros_tale__11_83_250pq__2,-9.0908006552,-2.467984001
ros_tale__11_83_750pq__1,-11.9581500102,-2.587273824
ros_tale__11_83_750pq__2,-11.2537290546,-2.605301189
ros_tale__13_87_0pq__1,-14.1074739057,-1.408438337
ros_tale__13_87_0pq__2,-14.314368615,-1.281617303
ros_tale__13_87_250pq__1,-13.5886755754,-1.300399102
ros_tale__13_87_250pq__2,-13.1507747836,-1.486386207
ros_tale__13_87_750pq__1,-13.8649157234,-1.933678988
ros_tale__13_87_750pq__2,-14.0715956613,-2.120803744
ros_tale__14_27_0pq__1,-11.5731295145,-1.182319768
ros_tale__14_27_0pq__2,-11.4559987685,-1.098033506
ros_tale__14_27_250pq__1,-14.4776314832,-1.02457754
ros_tale__14_27_250pq__2,-13.9125228896,-0.8178376580000001
ros_tale__14_27_750pq__1,-16.5555833174,-1.779128069
ros_tale__14_27_750pq__2,-16.2409179673,-1.453092002
ros_tale__16_28_250pq__1,-1.7837955407,-0.16459483800000002
ros_tale__16_28_250pq__2,-1.7732055489,-0.229298883
ros_tale__16_32_0pq__1,-8.5288311209,-2.305073636
ros_tale__16_32_0pq__2,-9.2391621886,-2.28456647
ros_tale__16_32_0pq__3,-6.2868654862,-0.254133369
ros_tale__16_32_0pq__4,-6.3157917854,-0.180772961
ros_tale__16_32_250pq__1,-8.174976786,-0.312271678
ros_tale__16_32_250pq__2,-8.0953029739,-0.231032803
ros_tale__16_32_750pq__1,-12.7851327611,-1.289874022
ros_tale__16_32_750pq__2,-12.6041201634,-1.4699460370000001
ros_tale__17_104_0pq__1,-12.2027250906,-2.997420679
ros_tale__17_104_0pq__2,-12.3638143619,-3.048721003
ros_tale__17_104_250pq__1,-13.3244979345,-0.8920813620000001
ros_tale__17_104_250pq__2,-12.6030261261,-1.6485927980000001
ros_tale__17_104_250pq__3,-12.77504593,-1.82217798
ros_tale__17_104_250pq__4,-13.4028268904,-1.273865478
ros_tale__17_104_750pq__1,-14.3613218407,-1.276227213
ros_tale__17_104_750pq__2,-14.865517998,-1.440827655
ros_tale__18_24_250pq__1,-12.4645386265,-0.16641261300000001
ros_tale__18_24_250pq__2,-9.5158310664,-0.222595396
ros_tale__18_36_0pq__1,-13.0446011885,-1.599239802
ros_tale__18_36_0pq__2,-12.9409264076,-1.8815532190000002
ros_tale__18_36_0pq__3,-7.0293802062,-0.43145944
ros_tale__18_36_0pq__4,-6.6578074594,-0.216062774
ros_tale__18_36_250pq__1,-8.4973626442,-0.453733602
ros_tale__18_36_250pq__2,-8.4058383259,-0.511258034
ros_tale__18_36_750pq__1,-17.2470055482,-2.530817621
ros_tale__18_36_750pq__2,-17.9779447292,-2.913200275
ros_tale__19_91_0pq__1,-13.5005352455,-3.052640859
ros_tale__19_91_0pq__2,-14.3688235905,-2.9723070810000003
ros_tale__19_91_250pq__1,-14.2070057378,-2.436017578
ros_tale__19_91_250pq__2,-14.305362607,-2.53741256
ros_tale__19_91_750pq__1,-15.3020395281,-2.530524894
ros_tale__19_91_750pq__2,-14.6578281277,-2.769885384
ros_tale__19_91_750pq__3,-15.2280039069,-2.274104756
ros_tale__19_91_750pq__4,-14.7835161158,-2.309537814
ros_tale__21_97_0pq__1,-7.6533964979,-1.059017837
ros_tale__21_97_0pq__2,-9.4232762672,-1.131708609
ros_tale__21_97_250pq__1,-11.7202680349,-1.2844571870000001
ros_tale__21_97_250pq__2,-12.1233120127,-1.412753215
ros_tale__21_97_750pq__1,-13.8286482662,-1.123158647
ros_tale__21_97_750pq__2,-12.9875400763,-1.172056396
ros_tale__25_111_0pq__1,-12.2205684321,-1.161200564
ros_tale__25_111_0pq__2,-12.9656132342,-1.260056356
ros_tale__25_111_250pq__1,-13.3788943497,-1.285930809
ros_tale__25_111_250pq__2,-15.0553583892,-1.587840168
ros_tale__25_111_750pq__1,-14.7015921696,-1.418187887
ros_tale__25_111_750pq__2,-16.0553775925,-2.074915085
ros_tale__29_119_0pq__1,-13.7765474151,-1.530190353
ros_tale__29_119_0pq__2,-13.6345826238,-1.667477705
ros_tale__29_119_250pq__1,-13.6600702727,-1.5957694980000001
ros_tale__29_119_250pq__2,-14.9117663471,-1.351927977
ros_tale__29_119_750pq__1,-14.7778853498,-1.714574013
ros_tale__29_119_750pq__2,-14.8986868249,-1.7872482920000001
ros_tale__ALE4_0pq__1,-5.8896988109,-0.370232801
ros_tale__ALE4_0pq__2,-5.8926588961,-0.334317376
ros_tale__ALE4_250pq__1,-16.5343223018,-2.118898937
ros_tale__ALE4_250pq__2,-16.1765147944,-2.073687513
pcoli__atASMT_325G__1,-7.827762953,-0.279347087
pcoli__atASMT_325G__2,-8.1137585106,-0.317037428
pcoli__bpTDC__1,-7.6824043632,-0.431518981
pcoli__bpTDC__2,-7.2261675239,-0.5920566460000001
pcoli__BRCA__1,-8.6403407029,-0.253750566
pcoli__BRCA__2,-8.8914818014,-0.225260025
pcoli__BRCActrl__1,-10.364081778,-1.269791502
pcoli__BRCActrl__2,-10.2898261302,-1.790658697
pcoli__BRCAswap__1,-8.6587362883,-0.408293614
pcoli__BRCAswap__2,-9.1995522873,-0.49506744900000005
pcoli__btAANAT__1,-6.5725059387,-0.474120953
pcoli__btAANAT__2,-6.6559306673,-0.548646975
pcoli__btASMT__1,-7.2420749177,-0.37545072900000004
pcoli__btASMT__2,-7.9536514689,-0.378654262
pcoli__CC1__1,-10.6542731165,-0.543898787
pcoli__CC1__2,-9.780992966,-0.41098159
pcoli__ccCOMT__1,-8.9359849701,-0.323496803
pcoli__ccCOMT__2,-9.0439447666,-0.359591916
pcoli__ckDDC__1,-8.8568936722,-1.141268234
pcoli__ckDDC__2,-8.6595658638,-1.462073177
pcoli__CNTF_belt__1,-8.8049949092,-0.48058307400000005
pcoli__CNTF_belt__2,-9.1906175459,-0.461016957
pcoli__cobPNMT__1,-5.7739157818999995,-0.537096519
pcoli__cobPNMT__2,-5.6960113484,-0.5822871550000001
pcoli__cvPhhB__1,-8.6491864778,-0.331209327
pcoli__cvPhhB__2,-8.9488140844,-0.39614612
pcoli__ggAANAT__1,-7.3974952563,-0.415048687
pcoli__ggAANAT__2,-7.0412154588,-0.485113045
pcoli__ggTPH__1,-5.9615188972,-0.39607833200000003
pcoli__ggTPH__2,-7.2038617442,-0.31580325
pcoli__hsAANAT__1,-12.820090349800001,-2.014757276
pcoli__hsAANAT__2,-12.9931765747,-1.157789395
pcoli__hsASMT__1,-7.3081199634,-0.427922222
pcoli__hsASMT__2,-6.8878148086,-0.59383619
pcoli__hsPNMT_mb__1,-7.77272276,-0.49912786700000006
pcoli__hsPNMT_mb__2,-8.1371272849,-0.439584766
pcoli__hsTPH__1,-6.1031086018,-0.581159493
pcoli__hsTPH__2,-5.7557645338,-0.5918241790000001
pcoli__hsTPH_E2K__1,-7.4089239156,-0.7923467280000001
pcoli__hsTPH_E2K__2,-7.4485577717,-1.000030559
pcoli__hsTPH_E2K_N91I_P99C__1,-5.4187167089,-0.371342269
pcoli__hsTPH_E2K_N91I_P99C__2,-5.7730396766,-0.42806480300000005
pcoli__hsTPH_N158trunc__1,-6.1603813774,-1.12786884
pcoli__hsTPH_N158trunc__2,-6.3787725834,-1.153289612
pcoli__hsTPH_N174trunc__1,-7.6101139726,-0.43306464100000003
pcoli__hsTPH_N174trunc__2,-6.8431263668,-1.153253571
pcoli__hsTPH_Ntermtrunc__1,-10.9901501272,-1.323356288
pcoli__hsTPH_Ntermtrunc__2,-13.4734528588,-0.50965331
pcoli__hsTPH1__1,-7.3720265026,-0.462231533
pcoli__hsTPH1__2,-7.5129037391,-0.517345362
pcoli__MBP__1,-17.1493811574,-0.32526657800000003
pcoli__MBP__2,-16.2433676117,-0.9742665460000001
pcoli__msCOMT__1,-5.2797433957,-0.368826286
pcoli__msCOMT__2,-4.8258705385,-0.384042531
pcoli__ocAANAT__1,-6.5997102732,-0.481111818
pcoli__ocAANAT__2,-6.8370427139,-0.453151811
pcoli__osTDC_K374H__1,-11.2120466472,-0.34769481500000005
pcoli__osTDC_K374H__2,-13.5488782693,-0.44117982
pcoli__osTDC_K374L__1,-6.7768465141,-0.226821818
pcoli__osTDC_K374L__2,-6.8327152479,-0.272339916
pcoli__osTDC_K374Q__1,-7.1483881623,-0.488783208
pcoli__osTDC_K374Q__2,-7.6160103483,-0.55164499
pcoli__osTDC_L360V__1,-6.9818182904,-0.40764455400000005
pcoli__osTDC_L360V__2,-6.8202760175,-0.657889955
pcoli__pmTPH__1,-2.9739539084,-0.58120295
pcoli__pmTPH__2,-1.83374793,-0.725030171
pcoli__RFC__1,-4.3014928265,-0.493276409
pcoli__RFC__2,-4.4682172843,-0.517668197
pcoli__RFCctrl__1,-14.0093488896,-0.9123374660000001
pcoli__RFCctrl__2,-15.0057199175,-0.834681243
pcoli__RFCnopause__1,-13.888023163,-1.405534279
pcoli__RFCnopause__2,-13.1403424185,-1.91074383
pcoli__RFCpluspause__1,-7.6452909853,-2.302735031
pcoli__RFCpluspause__2,-7.7522078774,-2.990217384
pcoli__rnCOMT_sol__1,-11.2784193647,-0.9744784890000001
pcoli__rnCOMT_sol__2,-12.7421392364,-0.819715496
pcoli__rnPNMT__1,-3.8325231605,-0.605110241
pcoli__rnPNMT__2,-2.3048223512,-0.689374048
pcoli__rnTDC__1,-7.4181675308,-0.367010163
pcoli__rnTDC__2,-7.876010913,-0.36999586900000003
pcoli__rnTDC_trunc__1,-12.8212873692,-0.0024554890000000004
pcoli__rnTDC_trunc__2,-13.4775410862,-0.10313456
pcoli__saCOMT_T2A__1,-8.2285125584,-0.177595886
pcoli__saCOMT_T2A__2,-8.5301689036,-0.19699193
pcoli__sfCOMT__1,-4.6009014746,-0.61195954
pcoli__sfCOMT__2,-4.3810705053,-0.607225574
pcoli__sgAANAT_D63G__1,-6.4260628237,-0.489912257
pcoli__sgAANAT_D63G__2,-6.444033392,-0.44936603300000005
pcoli__ssDDC__1,-7.7320434173,-0.333920675
pcoli__ssDDC__2,-7.8560710399,-0.519309941
pcoli__TP53B__1,-8.6545526498,-0.399751403
pcoli__TP53B__2,-9.4404953404,-0.408713129
pcoli__WT__1,-12.7541082393,-1.010371459
pcoli__WT__2,-11.7895419467,-1.273613769
cck__glu_ale4__1,-7.5134474274,-0.16044703200000002
cck__glu_ale4__2,-8.0336216313,-0.097931206
cck__cck_ale1__1,-8.4516599163,-0.320738568
cck__cck_ale1__2,-8.3983936692,-0.33459261900000004
cck__cck_ale2__1,-7.3310029382,-0.246059994
cck__cck_ale2__2,-7.475730509,-0.27577651400000003
cck_pgi__gmos_delpgi__1,-13.1985530046,-0.304334351
cck_pgi__gmos_delpgi__2,-12.5144215814,-0.393014144
cck_pgi__pgi_ale1__1,-8.4937922835,-0.099344704
cck_pgi__pgi_ale1__2,-9.957034604,-0.013267873000000001
cck_pgi__pgi_ale2__1,-12.4642031038,-0.147036881
cck_pgi__pgi_ale3__1,-7.5239102194,-0.293137372
cck_pgi__pgi_ale3__2,-7.819051463,-0.23710267100000001
cck_pgi__pgi_ale4__1,-5.893345304,0.011118506
cck_pgi__pgi_ale4__2,-6.468562976,-0.08748649600000001
cck_pgi__pgi_ale4__3,-6.872020719,-0.08289866200000001
cck_pgi__pgi_ale5__1,-8.0515825424,-0.07182685400000001
cck_pgi__pgi_ale5__2,-8.6216707296,-0.14742527800000002
cck_pgi__pgi_ale6__1,-8.2116360897,-0.188171373
cck_pgi__pgi_ale6__2,-8.6751627313,-0.186652073
cck_pgi__pgi_ale7__1,-7.652701339,-0.117774025
cck_pgi__pgi_ale7__2,-7.8594729622,-0.158625922
cck_pgi__pgi_ale8__1,-7.0150838997,-0.066347263
cck_pgi__pgi_ale8__2,-7.4016008291,0.060423158000000005
cck_sdh__gmos_delsdhCB__1,-11.0381939031,-0.5200394770000001
cck_sdh__gmos_delsdhCB__2,-10.0219774445,-1.950391269
cck_sdh__sdh_ale1__1,-9.5027212428,-0.429108702
cck_sdh__sdh_ale1__2,-9.9068950963,-0.280428675
cck_sdh__sdh_ale2__1,-8.6387512805,-0.34481616
cck_sdh__sdh_ale3__1,-8.628692944099999,-0.33803983400000004
cck_sdh__sdh_ale3__2,-7.7425812147,-0.35029033800000003
cck_sdh__sdh_ale3__3,-8.1072233401,-0.37539880200000003
cck_pts__gmos_delptsHIcrr__1,-9.4894728574,-2.038782608
cck_pts__gmos_delptsHIcrr__2,-8.9696968372,-1.915755845
cck_pts__pts_ale1__1,-9.9125654425,-0.5986014230000001
cck_pts__pts_ale1__2,-9.8138947431,-0.5439989030000001
cck_pts__pts_ale2__1,-5.890449655,-0.40201574
cck_pts__pts_ale2__2,-5.5763406855,-0.40011249200000004
cck_pts__pts_ale3__1,-7.2204156396,0.18181022300000002
cck_pts__pts_ale3__2,-7.516526253,0.126897805
cck_pts__pts_ale4__1,-5.0439657645,-0.458560768
cck_pts__pts_ale4__2,-5.8794224072,-0.43889345500000004
cck_gnd__gmos_delgnd__1,-12.6292832584,-0.62696072
cck_gnd__gmos_delgnd__2,-13.866404089,-0.9019970350000001
cck_gnd__gnd_ale1__1,-8.5061659047,-0.307334221
cck_gnd__gnd_ale1__2,-8.2227440764,-0.31910687200000004
cck_gnd__gnd_ale2__1,-8.3930438147,-0.219708635
cck_gnd__gnd_ale2__2,-8.5661619191,-0.344262206
cck_gnd__gnd_ale3__1,-8.7779508071,-0.241500667
cck_gnd__gnd_ale3__2,-8.6048324148,-0.283168974
cck_tpiA__gmos_deltpiA__1,-11.5535220961,-0.815942468
cck_tpiA__gmos_deltpiA__2,-12.3080999408,-0.685715776
cck_tpiA__tpiA_ale1__1,-9.9569306969,-0.308943693
cck_tpiA__tpiA_ale1__2,-9.5152493912,-0.222557527
cck_tpiA__tpiA_ale2__1,-10.2337581617,-0.37001235
cck_tpiA__tpiA_ale2__2,-10.106235153,-0.328195462
cck_tpiA__tpiA_ale3__1,-10.8305627611,-0.33330943700000004
cck_tpiA__tpiA_ale3__2,-11.432946044,-0.27844845900000004
cck_tpiA__tpiA_ale4__1,-10.4107932329,-0.213064037
cck_tpiA__tpiA_ale4__2,-10.42213886,-0.20860694100000002
acid_tale__acid_ale1_pH7__1,-6.1775311332,-0.325764949
acid_tale__acid_ale1_pH7__2,-6.4086974681,-0.296684137
acid_tale__acid_ale1_pH5__1,-10.5243777168,-1.737866262
acid_tale__acid_ale1_pH5__2,-10.7478142939,-1.870720426
acid_tale__acid_ale2_pH7__1,-7.646566279,-0.18151012700000002
acid_tale__acid_ale2_pH7__2,-7.3976435402,-0.265990092
acid_tale__acid_ale2_pH5__1,-7.7342945387,-0.338088588
acid_tale__acid_ale2_pH5__2,-7.3126043214,-0.8562740740000001
acid_tale__low_Mg_ale_pH7__1,-7.2197041638,-0.14973495
acid_tale__low_Mg_ale_pH7__2,-6.898323272,-0.200534131
acid_tale__low_Mg_ale_pH5__1,-8.4566667081,-0.343615756
acid_tale__low_Mg_ale_pH5__2,-8.1899767081,-0.43373677600000005
acid_tale__MES_ale_pH7__1,-6.6317303228,-0.11863623000000001
acid_tale__MES_ale_pH7__2,-6.8463117443,-0.14205245700000002
acid_tale__MES_ale_pH5__1,-8.0396485877,-0.39812294600000003
acid_tale__MES_ale_pH5__2,-11.1429603537,-0.364006537
acid_tale__gmos_pH7__1,-5.7659729471,-0.12357501800000001
acid_tale__gmos_pH7__2,-5.9467901281,-0.09657225700000001
acid_tale__gmos_pH5__1,-7.4307235724,-0.26558179
acid_tale__gmos_pH5__2,-7.7667665032,-0.15797571400000002
adnB__wt_adn__1,-3.3910073793,-2.054567228
adnB__wt_adn__2,-2.8746855167,-1.458762656
adnB__delydhB_adn__1,-4.529501071,-2.097080229
adnB__delydhB_adn__2,-2.5947464131,-2.118551694
ytf2__wt_glc__1,0.1030338605,-0.44458025
ytf2__wt_glc__2,-0.3414201988,-0.473893981
ytf2__ybcM_glc__1,0.1425615461,-1.282534606
ytf2__ybcM_glc__2,0.2954836899,-1.3155198
ytf2__ydhB_glc__1,-1.4395925712,-0.755704137
ytf2__ydhB_glc__2,-1.8111910554000001,-0.675081157
ytf2__yfeC_glc__1,-1.4972812992,-0.497629678
ytf2__yfeC_glc__2,-1.2235242366,-0.418445165
ytf2__yciT_glc__1,-0.4604712791,-0.365167899
ytf2__yciT_glc__2,-0.5818333992,-0.462593825
ytf2__ydiZ_glc__1,1.7602303491,-0.522946828
ytf2__ydiZ_glc__2,1.7460712277,-0.47375187
ytf2__ynfL_glc__1,0.5087759573,-0.5247925210000001
ytf2__ynfL_glc__2,0.5766845563,-0.40989130300000004
misc2__dellon_glc__1,-3.4493868704,-1.187054521
misc2__dellon_glc__2,-3.6989927669,-1.880862089
ytf3__wt_glc2__1,0.9020142590000001,-0.568067949
ytf3__wt_glc2__2,0.566363723,-0.41611095800000003
ytf3__wt_pH7_lactate__1,1.2644880245999999,-0.653033583
ytf3__wt_pH7_lactate__2,0.9680554397000001,-0.6518492300000001
ytf3__wt_pH55_lactate__1,0.4321828532,-0.748121832
ytf3__wt_pH55_lactate__2,0.4987657287,-0.8194661360000001
ytf3__wt_pH55_HCl__1,-0.2266931285,-0.6003954300000001
ytf3__wt_pH55_HCl__2,-0.31521475390000003,-0.639045761
ytf3__dyieP_pH7__1,0.2839970354,-0.549777109
ytf3__dyieP_pH7__2,0.3314629826,-0.540594692
ytf3__dyieP_pH55__1,0.9176506968,-0.439926374
ytf3__dyieP_pH55__2,0.7796682155,-0.525651196
