,Cr_1,Cr_2,Cr_3,Cr_4,Cr_5,Cr_6,Fe_1,Fe_2,Fe_3,Fe_4,Fe_5,Fe_6,Cd_1,Cd_2,Cd_3,Cd_4,Cd_5,Cd_6,Zn_1,Zn_2,Zn_3,Zn_4,Zn_5,Zn_6,Cu_1,Cu_2,Cu_3,Cu_4,Cu_5,Cu_6,Pb_1,Pb_2,Pb_3,Pb_4,Pb_5,Pb_6
csgC,0.0040646578105827036,0.007037930993552637,0.011708154487433986,0.013246391104248256,0.01662372906864244,0.01823111634120314,0.0006615151511641138,0.010152386019962576,0.04462621911961992,0.07439306878906657,0.1079606090541526,0.1461513143766349,0.0034103282037548192,0.009777258338958029,0.01619985284115819,0.015904472107561414,0.014031238395000305,0.021524783420555863,-0.00038627121775482593,0.002883357794632804,0.018020069015662943,0.0317717965950092,0.04388558004897282,0.05360433866334758,0.0018498854699071172,0.00851791925705455,0.01560078667789593,0.022620594550908302,0.035347341908244866,0.05236497954556296,-0.0057439515685155425,-0.008405198681886253,-0.0037432305206438884,0.003037033077894334,0.01142343218042256,0.018797077041646588
mngR,0.004738388420128554,0.010212495534984262,0.016423982510040458,0.020953189331315843,0.02569057043895528,0.028674511220317313,-0.006697522802384407,-0.01305850633126225,-0.00816663357854602,0.00046995711925859455,0.011729630649843469,0.019102004093034503,0.004056646943298517,0.007713227107063194,0.012272637660551032,0.015345696246577162,0.011172218244974243,0.014369914329043559,0.0008895538811932355,0.01034666793470459,0.0246940727749885,0.04467763517055463,0.0625627504436005,0.07671924093250072,0.002062707007318609,0.006846579825530454,0.010718987708554228,0.015218637831473512,0.02181761395904259,0.028179528170287144,4.3232524288985906e-05,0.006746327756345374,0.010263896214814343,0.014053693248851442,0.02128447597508884,0.03157631299154145
amiA,0.001413073917676188,0.004708653724940747,0.010906082287817209,0.01839676574703133,0.025044885987675854,0.03161452610577043,-0.006278760053995279,-0.01465107751130293,-0.017449792717017708,-0.030061134991934427,-0.04025465431019009,-0.05148011393994663,0.0034128294058561447,0.0058972089729628354,0.01024020722437364,0.013196955014069504,0.008953186251187795,0.00895145434027027,-0.003883878384684724,-0.0022307451413947697,0.012574586772141572,0.030578569135335423,0.044309463020283935,0.05628963521929435,0.005628094240991858,0.012228072807117442,0.0170188010963813,0.019956529053489932,0.02612379432688414,0.03485806532774047,0.011281225587960865,0.023603894143058586,0.039405713629380036,0.05686250821740225,0.07621385708285072,0.09449884713880176
aroH,3.0954802395763604e-05,-0.0014569605592088016,-0.006577525477861309,-0.012132033216412224,-0.01855147702049658,-0.027175204634742944,-0.01247252880332504,-0.030711862308135263,-0.04478624088054543,-0.0528007302939658,-0.049845279133132255,-0.045188760582933175,-0.003326345466559188,-0.007809821797155596,-0.011336114477885585,-0.017740832838518326,-0.03216391765127808,-0.04229699096173345,-0.0026491139451896013,0.003813284001949672,0.01839731531552996,0.0446495004208662,0.07685659170313905,0.09974853594176056,0.004314585489061693,0.007521809570280311,0.010958388173159124,0.0152335988196722,0.021893544822546032,0.03016482313799132,0.01382553359697278,0.023625479307414533,0.03102494699238544,0.04042265554738327,0.048906859677864636,0.06445701708834546
mviN,0.012052681687614468,0.02580533247706041,0.034712369899050605,0.0435228875357368,0.05122769268407293,0.058636797103718614,0.0038292656383605342,-8.522462342173109e-05,-0.0145338244445994,-0.03987424242921202,-0.06415923465681064,-0.08695100449018438,0.0024561476537736638,0.005058924407238419,0.0018521243844467773,-0.008825355480528844,-0.019091656983735158,-0.02159717653528654,-0.0005946422099260848,0.006698068796471295,0.02161857216510001,0.039017425548310884,0.05561493437145817,0.07253681593749238,0.01366049161695642,0.02391458943235731,0.038379451459773166,0.05860092347730475,0.09056491928929937,0.11747150454568538,0.00845565702809153,0.01783517210762257,0.0338989704792152,0.05100530505784884,0.0679855900153897,0.08488308049152657
tktA,0.006761243669921349,0.018516322307477417,0.02836223983271717,0.034373002882781625,0.0435185764808003,0.05079830931392762,-0.0034150721222347947,-0.006319508775348151,-0.0020174664457897245,0.009159932112111637,0.01992312862473404,0.03097611402333149,-0.0010473672964622905,0.000735861223187995,-0.00026426820663097444,-0.001621292441502368,-0.003193058850844593,0.003638495811352088,-0.00288554869037827,0.0026088364066273093,0.00658473429535936,0.01637069877841876,0.02128859192413665,0.027550425135664424,0.0007207527869050359,0.003268138223874911,0.006262193501579254,0.00918296095825679,0.011883255594631631,0.018271319153078103,0.0040042974938389216,0.012027087302474421,0.019355954817981084,0.025009489872193855,0.03156400582328279,0.03902299083207489
slp,0.005624224534684299,0.012093771149178187,0.02309880334917344,0.03621879856631915,0.04398134433127709,0.04822482345353672,-0.012782544691288743,-0.038398086224989636,-0.06663275871014585,-0.0882986026016181,-0.1076668511613958,-0.11542969880461425,0.0016759683521043258,0.0029956364545190963,0.0054696497991479,0.00829660295699412,0.00681525891243339,0.01391084467661292,-0.005829692702706949,-0.009692634946100813,-0.009076357854220151,-0.0034096656130313137,-0.0020395533286618078,0.0029161253576476674,-0.00618235994330079,-0.013322262895356776,-0.01957848455676375,-0.028264389435497105,-0.03477226178897623,-0.042285866706493036,-0.0004866425178089876,0.0031567937465430003,0.009252076958151351,0.01331833906896559,0.015274167299889375,0.015735492656317157
ycjL,0.002911129866759597,0.0066049194028873865,0.009574285803649059,0.016919997735568626,0.027073001736274544,0.035843513182518265,-0.002459835579754209,-0.013335179027280843,-0.02838741143079648,-0.04955755212053467,-0.06625208193849368,-0.0748394162191803,0.004225627428549403,0.012866721203045548,0.024230135265435077,0.03481048037326987,0.03846883330567325,0.04938040181172404,-0.0018396208609538,-0.003458243792257587,0.002591448235577669,0.01405855981616141,0.025323296222874297,0.033278535997888915,0.014133221836463294,0.03569886163598576,0.05798214331694013,0.07652740590134746,0.0940888865390809,0.1125734516449167,0.011157972937503471,0.03198154017261004,0.058473932159482565,0.08692735899263491,0.116262844076463,0.14427171635936678
ycgM,0.0007459528367654066,0.004348707359593167,0.0067751936187573645,0.011163239453796759,0.0153061512077163,0.01823702897594207,-0.009105501156748946,-0.032459633979224405,-0.05653267855148321,-0.08494428507236765,-0.10846257281039902,-0.12494204913038558,0.0013747888368930874,0.004588806426128796,0.004870681175542693,0.008649855087457397,0.006407354780026318,0.01212841090797952,-0.0030655049043911017,-0.004700821270684297,-0.0009797432905920118,0.012148343778543293,0.0231025684523885,0.03683456636752084,0.0029074474881740802,0.003439440022887124,0.0047831253942004215,0.007543529484880468,0.010925525811808813,0.017677706817210863,0.009416804866932908,0.01975710864622957,0.0297521159147173,0.042497062774010365,0.055676703906947886,0.06557025438242277
nuoM,0.0024168848160341467,0.004853382270282628,0.01154115548044663,0.017116278338330203,0.023652837003781218,0.029233908920088626,-0.011423214627720484,-0.04025676073116848,-0.07609009633318664,-0.11935379947694698,-0.15660920788590174,-0.19087854553508354,0.0004981617479931752,0.0020467911991744994,0.0043885496227364686,0.0013834892247896072,-0.002390757325426995,-0.002250412790788025,-0.0034945434271658193,-0.00846119256680119,-0.011587025206009705,-0.011548551375340024,-0.00894185220954853,-0.010346041137307868,0.007211949683592106,0.0201462766385621,0.03408127692958944,0.05528234611710652,0.07038380772515462,0.09115076679573764,0.016139803221089623,0.0382904679770537,0.05954750136062841,0.07996488910682517,0.09805506152619912,0.1097167310532412
rfaD,-0.002401938116179538,-0.003710517133886951,-0.004000784223626294,-0.005137981395450318,-0.003747184466543674,-0.0029769945420412016,-0.006096376344818576,-0.008688868751857814,-0.009180116497049176,-0.023878152595657964,-0.03433199720844705,-0.03744116906139168,0.011552755215798191,0.0339302567540248,0.057987009414966775,0.07570415352595668,0.08134985037896279,0.09017971605125001,0.003817524979077064,0.014812627546632156,0.031541600910165696,0.052589482481501734,0.0746842916096238,0.09665465441815436,0.0005073781392939824,-0.0011706430147449542,-0.0016554587025584214,-0.0024811540894385674,-0.004237976970570854,-0.005581531620305736,0.011964738164046269,0.02373960899709965,0.04152505776198039,0.05940834449454984,0.07492300182111915,0.09349451912176232
ycjX,-0.0020069492721997073,0.0011363365052760753,0.012891547282342292,0.025863237926780625,0.036550671513316334,0.05210288414883693,-0.005666304129165603,-0.015930839231292834,-0.02236807390791211,-0.033279057420994976,-0.041201021456248266,-0.04381625213064375,-0.002257027310916125,-0.0016088636288601214,-0.0009519454970253855,0.0009412224955177439,0.00030763693489067797,0.007346415083865133,-0.0010702001681882894,-0.002208404623189555,0.0071618440265544606,0.029348222563810707,0.05587050676616324,0.08243355327234547,-0.003012249580174077,-0.006399136450283247,-0.007219799496628466,-0.00647369737141515,-0.0022887078968064764,0.0071988803115702405,0.009149993678245084,0.01683369109161671,0.025608500650053115,0.039171716513338686,0.05056049150260812,0.06565032228182924
ycjM,0.0009661732594320947,0.0051952214204520715,0.01445277953973844,0.01959444642130986,0.030861586199834482,0.045444749017242256,-0.007958384315322628,-0.011117162799458902,-0.009200120885699416,-0.01128203895021655,-0.015164480512809494,-0.022070367552092598,-0.003396007345794466,-0.007589067015615326,-0.0073309596531489375,-0.003242335837481116,-0.004228730376360842,0.0025239879767639754,0.008898204156121489,0.0209036489535298,0.04114584513258211,0.06852634512714857,0.0960184517073466,0.12138637930026765,0.0015272648103579205,0.005291512400881057,0.013700239449970113,0.021726479710824725,0.03351024766703089,0.04640036640004317,0.007183056674337908,0.01424209712721384,0.02490277029945308,0.033762038581481066,0.03822623614730362,0.03997914400974991
insB_4,0.003988957135956898,0.009455001983531249,0.020707725854207527,0.033423474616333534,0.04821037323990272,0.05549156102488709,-0.007014272649940407,-0.0274132074056074,-0.04797987668548168,-0.07171068448228902,-0.10104427548126453,-0.12155822298943506,-0.007815459256310688,-0.009498845475071157,-0.006519213066455103,-0.0034185213021360253,-0.0036824946643248843,0.0006952788381624117,-0.003245463617240977,-0.0017432157972964864,0.0031530400851646828,0.012689310602530623,0.021176082904455627,0.029539689591934818,-4.977194215386654e-05,0.005129579889834626,0.01157733377951658,0.016675544110350812,0.02190808008602127,0.03086480015655262,0.0010701457248439151,0.007394878613438524,0.01785725550914129,0.03414258994575558,0.0497821603910357,0.05975894026550719
murC,0.006594549690692369,0.018340431717950956,0.03297335235455801,0.037660530842083484,0.04731828932193758,0.058280204083500674,-0.007739361966054154,-0.026014888772912283,-0.045897926839225764,-0.0691688557843898,-0.08762354571932318,-0.10027770624768707,0.008135940206016466,0.012255187885437757,0.020990604941055098,0.028378853141048925,0.02595287831454817,0.02521345612603692,-0.005073158440727013,-0.005010751287800972,-0.0009985670971351527,0.0055131094426178655,0.015440220172533626,0.027304001229612917,-0.0009124701602755275,-0.0052195864392946606,-0.003188173759085476,0.0011684535622672998,0.011242564848571921,0.018275592487948838,0.0011621145458443115,0.00306956197673581,0.008728691449387828,0.013566579471718037,0.010820365662618837,0.01607310335587944
yncE,-0.00946254665224787,-0.012484718943704192,-0.0050015825686113725,0.0025151176528898232,0.0053693666264036394,0.010826399727273195,-0.016746878110426695,-0.023109903816643226,-0.02000321855754564,-0.02620748419612353,-0.041178642677104166,-0.05870465964070382,-0.006793294249073121,-0.010006581508035977,-0.012651793703835816,-0.015568288647971875,-0.016462914606397167,-0.010467146328988406,-0.003212120415406393,-0.0007235877789465174,0.015431123355084004,0.035272275010206515,0.05558989656481315,0.0781222839409431,0.005616146345981852,0.010699309430134248,0.02026811694107311,0.03749729073029141,0.055732736843425563,0.06949329383347895,0.009460690810892888,0.02449969463747536,0.04065197844631559,0.05291397158709365,0.06321092058446229,0.07739833773287008
ycbR,0.0011232651729726783,0.003391016371866028,0.0035110398562549256,0.0015203549781851813,0.002769329310439381,0.0017935861994480082,-0.012207368819560343,-0.04297351630163066,-0.07586543301335448,-0.11276990021662847,-0.14351459340626485,-0.16379125148642776,0.01977628676905831,0.04050227729596298,0.05895078982695996,0.07870410941449889,0.0920380901199062,0.10511676028278076,-0.0005920097527673919,-0.009086081272597706,-0.015761204562354726,-0.018903547545328296,-0.019852482692172504,-0.01833560399355389,0.003717526950941076,0.005538996920050577,0.015103435727541819,0.02005121324182773,0.02275704708181971,0.025102930172402844,0.002833537762283184,0.0027056128752896394,0.004233205220484037,0.008539350772833092,0.021388350748576028,0.026591499319118774
hydN,-0.008408772650691851,-0.00574627856635377,-0.002555288969855616,0.00945183526682264,0.012858148215579013,0.010130607208129428,-0.01253876128865582,-0.03255450092190566,-0.04823657832970992,-0.0605607517155595,-0.06506810218133509,-0.07083241149034968,0.005154055871371551,0.008455292646049476,0.01279080457220203,0.014780201639688632,0.014151529734169752,0.02019060326736556,-0.012836240042162494,-0.022776546633336885,-0.02388607728610571,-0.016742748266227597,-0.01654177590309929,-0.005045027478812603,-0.0021118397079226336,3.9427918137613294e-05,0.005514869627763608,0.008456596565569189,0.011356818019531556,0.01653972162702086,0.0036450853729418243,0.011856000618887823,0.010348016766535996,0.016237110851769737,0.02366288039930165,0.030013799649340107
mrcB,-0.0038911608559044283,-0.0033183865075021076,0.0018380181989134685,0.013268103405779644,0.021400957176316418,0.03191728086488708,0.004931957558294217,0.010048066055845259,0.012887984049466828,0.006171583049272242,-0.01141001720729192,-0.038561571613991937,0.004684828981389314,0.005414809778277328,0.0030830493988497714,9.339642654606756e-05,-0.013290611741122851,-0.015010702380053403,0.005173278574590625,0.01813822249006386,0.034404701399076684,0.04246742056146132,0.046690912167298086,0.04804656653871822,0.0043426976746962775,0.00783590603990497,0.007602589145838331,0.007535005075028634,0.005279546655331347,0.0022675947951848645,0.022134824164395182,0.039499495254455036,0.057418159669765385,0.07433348944913253,0.09010634624995743,0.10452019813407046
yneJ,-0.0016376588711617848,-0.0005187958699061574,0.0019650078670790747,0.003526762321540315,0.005972038956421159,0.00437022289850116,-0.017239611234996108,-0.0321471268436507,-0.04403479702126538,-0.0541459427075438,-0.060818625334910975,-0.06631165411922757,-0.012849669989915082,-0.02365957672481153,-0.0365991115983083,-0.044816210183832465,-0.05573203030938801,-0.06182502748337119,-0.0016433592151655642,-0.002906241626580972,-0.00031873737934319,0.003337447672622308,0.009766529978864626,0.019333731792839124,0.01058565401406295,0.012039199587111271,0.02005462424096561,0.03436898622225632,0.05249457145329544,0.0718534307148801,0.004792333793238364,0.01124159925659363,0.02024282556106507,0.030468041386532932,0.04293770724474753,0.05693617151121703
