,A,NsrR,Fis,Fnr,NarP,flhD,NarL,ihfB
DDB2__PD-005_del-phoB_Batch_6h__3,2.286153857250904,1.0613625934422275,0.3874566068531848,-0.5264903237664775,-0.2800570156603657,0.7084168175828873,0.2494539907136781,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,3.3027450753441325,0.7277304453920221,-0.059813072653660974,-0.5964092496932611,-0.5681928581797884,1.1197891339529376,0.04372896667792059,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,1.5042764905377424,0.5928632728771879,-0.027959547073432844,-0.5623644602412163,-0.8744054315222849,0.9133220970625509,-0.06218356192382135,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.861302814611024,0.18888512841843585,0.07719944460920658,-0.7144183196922604,-0.6741021624655206,1.1177349174922622,-0.8828092815454367,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,4.966079095043984,0.6369017292388081,0.05272943500428262,-0.6549078473006809,-0.5428152793069057,1.2672019881175771,-0.6418017304473871,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,6.23558241182563,0.04254684464071179,0.16402001037306313,-0.8331227046756968,-0.4587197345634753,1.0244271667608214,-0.5610735427578968,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.8978198156041,1.0141232774385358,0.3129996113752682,-0.6707323333406645,-0.2865530271236283,0.9835503084986296,-0.8022847482669189,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,2.587738490553634,0.538736768157972,-0.2388641043788517,-0.6074517195155309,0.3555453704849603,1.1590262445192565,-0.7124476470494683,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,3.553625841001332,0.9136179128019776,0.00099171943720755,-0.6558859518431284,0.2808721339373079,1.100089295932527,-0.8324736570656457,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.639762082001159,0.6617453454673994,0.009493706452195385,-0.4617975907098444,-1.070384683428098,1.4251268086823616,-1.0541642896761427,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,4.113702859362245,-0.053672142945479166,-0.4908458187632903,-0.4453930411263531,-0.4228784371055632,1.6935812064274185,-1.0691029999740085,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,2.280613624074002,1.40083009430301,0.010416075716007,-0.15344700886241647,-0.03364034046793307,1.392127251956519,0.3551677507447728,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.579559783326645,0.6945058215267101,-0.5126702868290476,-0.4228753881969194,-0.2429814732940372,1.9859318429551716,-0.8436771636607174,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,5.386584600425569,1.146890441415252,-0.4526519366990254,-0.4359414009279643,0.1574615119614302,1.9613186951083168,-1.0418099624630752,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,4.102666382697419,0.8192188334272039,-0.21021677742821687,-0.3131387854129457,-0.4018123866030852,2.557522855019249,-0.8899144069163913,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.819021269072877,0.8062234721509771,-0.5067032673565901,-0.4841608090384497,0.13004950679642935,2.24144718292298,-0.7667028988391635,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,2.673298428426949,1.4208006204126074,0.034083937733228716,-0.08780555718503003,0.26077998889066833,0.7639814780106233,0.52587262727954,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,2.4966141695337685,1.5183896370553427,0.11138297524625074,-0.15788077628163144,0.42077109480647934,0.5734302178587676,0.2735132392268582,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,5.638023010676207,1.0004337980640423,-0.3549113669628454,-0.36093801449897,-0.2697099371634293,0.47619374410991794,-1.0230174178326925,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,4.022382310597389,1.1781073903008616,-0.1995527423686454,-0.38812155581423546,-0.055506919504124674,0.7395006066491163,-1.0229534267217932,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,4.368951487813886,0.3447181270488002,-0.4283594040753247,-0.33473127173633804,-0.015676794247462492,1.1349485807936608,-0.971599459192281,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.7593434649118724,0.6551018260633334,-0.512940772840567,-0.3662839904189337,-0.08408928628905787,0.6978881816652596,-1.0698402994009024,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,2.7925707547014254,1.0837824545832622,-0.07216216824570942,-0.4524479589343251,-0.3985374799976862,1.1419953809675052,0.2774994412662526,0.19822743947796265
DDB2__PD-005_del-qseF_Batch_6h__2,1.6058089324674494,1.647901977099152,-0.019219545786697267,-0.31860402328508464,0.417310727899876,0.5342550526974117,0.3545433766685049,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,3.8691457879914775,0.08292542041188877,-0.055691079162340174,-0.5766451970643711,-0.5127994451838527,1.3172341995926071,0.0936563782962283,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,2.6664968430435354,0.7494223952974819,0.2432413507493294,-0.469440994759001,-0.8194497559813305,1.125218612989987,0.17245023462137965,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,5.014086734910474,0.678652317487944,0.1521196523904429,-0.6525107327612485,-0.6481924747106893,2.143006860838807,-1.0080676708461995,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,4.0707770761484925,1.2969624758576046,0.11494427426665155,-0.5970660470744171,-0.030658698330659817,1.8723820913170304,-0.9165741237059192,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.6136278833376037,1.6076847652503838,-0.30080723582920044,-0.30681769744368914,0.6100974227655982,1.6499659083298122,-0.28989836291868265,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.243632334344161,0.8590172298354064,0.02637232799407485,-0.4345884900814045,0.5292217036827562,1.7231053055009244,-0.9557944096594344,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,4.081007128657797,1.2114555655126642,-0.049319504733388086,-0.5936568124153005,-0.24981105937887535,2.0530023104394908,-0.6700159337044385,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.9846841663092194,0.985632935896752,-0.12261430098677728,-0.5340487394582816,0.3665780138494421,2.1390231082110374,-0.8326886817937647,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,4.649320685843951,0.7691543621653167,0.022468399750030343,-0.7547526472733566,0.2761254613642539,1.9002700495940423,-0.8239611807410876,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.5157537713158136,0.5978662763566112,-0.004973699101693541,-0.4094332676375032,-0.6682105300486967,2.9512415600670456,-0.9816982535632476,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,3.4963889276347864,0.4523491544257716,-0.059260836566101815,-0.5794689783100324,-0.7273913477110012,2.7044173359089383,-1.100902594478268,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.21198853587923,1.1786476525558272,0.06272575059577434,-0.3577043476508468,0.2608589452178656,0.00919782715297135,0.4711615539551435,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,2.6503121722371064,1.1742424864376275,0.312465629860041,-0.5343907906689846,-0.2395988728150291,0.6537291297193839,0.32318119129573475,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.2458529312447237,0.8622807176069465,0.038061367102155685,-0.4014728942189212,-0.3510680173791121,0.8620856531431977,0.15168696114859606,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,3.6794835388818408,1.0191580764721122,-0.4367660641911897,-0.4997171682965327,0.11558828071579352,1.056948445812048,-1.0216635167524073,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,4.363182708588464,0.7874380264808964,0.20616201179181992,-0.6431101817928209,-0.21528773059200912,1.170449860222142,-0.7997566749099914,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,4.834303519285416,0.6081470945855747,-0.29299184520033883,-0.3412441763932872,-0.01974787816148016,1.3143146201386529,-0.37984417792034186,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.4901247463153244,0.6801162077464511,-0.14846793966576044,-0.5377966080332008,-0.23350687425887084,0.8309500237416474,-0.7339167706615931,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,0.7012417899267973,1.246920796862799,0.24914759277856824,-0.2512255398914771,0.06896680796675714,-1.2738386326054163,0.2032739986302765,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,2.529665421750566,1.4152919590668604,0.3030017699898355,-0.2389367692064006,-0.16744856320939672,-0.4140571056533933,0.32732498752666395,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,3.888309708370453,0.8237915581561612,0.1875273469366228,-0.14352312959894853,0.102170804126537,1.3117971134312372,-0.6102750163110242,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,5.777276333638994,0.6648304957279798,0.1171014992471946,-0.04794888144222576,-0.018131798294709792,2.107853459487866,-0.9964149471468744,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,3.161016562435165,0.3199832591168841,-0.1454781137828416,-0.16048218732737318,-0.7319320014064425,2.0918888624997454,-0.8441459489936998,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,4.021050743458559,0.8352046853920356,-0.044202701935660116,-0.11705167677660988,-0.2574053915298462,2.0618062008373816,-0.8797916167107163,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,1.7566640246649567,1.6046484501218208,-0.28384793035977474,-0.5991857387618076,-0.33423368047277435,1.5928979405763828,-0.21698410491541156,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,0.6085178679481588,1.3009035511256517,-0.7665853028592569,-0.5698063370303537,-0.8169924895141687,1.3114660367419733,-0.4808904021960565,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,2.732855477213364,1.7925180870041275,-0.1598754747437834,-0.5708163832373412,0.00417839094326844,1.2735315698773384,0.1634287359610722,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,2.5504027756833483,1.8146501877006909,-0.2592765420698324,-0.7661641530204495,-0.2672689310815608,0.6802322989200071,-0.2311036640325037,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,6.117836178948411,1.2900685785311214,-1.2169911897872652,-0.8183361270556606,-0.5143187877382491,-1.4132284405222268,-0.41449214302644855,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,8.729503488803541,1.0952284308997131,-1.0441014864810274,-0.9003476615969195,-0.69841995032517,-1.4452712501041876,-0.3597251862998165,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,4.226251665398613,0.6106390653234293,-0.6156967157242352,-0.9099980108587324,-0.2890093244710954,3.0883688918394183,-0.6621900664884812,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,4.874824423942072,0.6658381448751358,-0.8419296685063706,-0.7499750746734168,-0.18367511939772552,3.341005107064235,-0.8931732054000063,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,3.6028180081018872,0.3132258654095246,-0.4530989128890575,-0.896367378799507,-0.6880798858233081,3.1669117360779766,-0.8898278205261256,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,1.978335552283869,1.3227887824996492,0.24847599480254526,-0.3832703639753934,-0.5822337401193058,0.4284167733178208,0.07515790307072212,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,2.7199775153769297,0.9775851473467848,0.08653332180789874,-0.4131364372319055,-0.2496373086883379,0.6153374847590412,0.20959001814881265,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.4165373042213893,0.7995126162025885,-0.3345448343452251,-0.3791827143441484,0.18219784202606348,2.392764444974844,-0.4276345297297937,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,1.4149681501332991,0.8868263216786518,-0.3282264100752901,-0.5933538681388271,0.1546332408463993,1.9424383282190192,-0.9661818131962504,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,3.3690758393932114,0.8367826955208715,-0.1288730569501162,-0.5848018733812523,0.18909468188769107,1.916393430806804,-1.2183715230118601,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.619968175371021,0.6152344281882325,-0.15513653561942142,-0.3886270171840192,0.14871097547479373,2.4069604371690554,-0.8479275157008175,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.4332585139646827,0.3951774808487221,-0.5327158786909969,-0.3808559011428408,0.29128115689387,2.4104466166734912,-0.7529095766896328,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,0.1776945255045259,1.14824045905982,0.0592948504323747,-0.3710585150859309,-0.246609364170423,2.1879671253036364,0.14041496025620506,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,2.4861651254142,1.366523418868204,0.1573765828557665,-0.3755969238713739,-0.2305609265376241,1.8426256360628823,0.0334750100410206,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,3.4271150699717885,1.304189550800718,0.18565328228763534,-0.7110762318192538,0.2061315077431214,2.9561422361553107,-1.073933294216455,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,3.693038514302995,1.1785736616182971,0.36945659897164695,-0.7600505711525418,0.481129140797349,1.4739225796551765,-1.0039824372370891,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,5.177082129350236,0.5481586083970713,-0.2461971018779643,-0.1354955594171443,-0.24090185073083425,4.393978809329554,-0.6861628381444795,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.106528485629271,1.2174296297378246,0.09567869797907846,-0.21637280646161366,0.6524960589886701,3.3141465918036923,-0.6312091022981026,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,4.141900809631291,1.0405298467247972,0.03500099821353686,-0.3266450914743455,0.10042119288236152,4.1759735973244885,-0.9663451467494468,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,2.148269979108004,1.2855926991792526,0.0718647537151238,-0.4399287101237857,-0.2070478080807323,2.229282542277754,0.2795600820434529,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,1.5888617817145536,0.9534865003383874,0.11633419090926367,-0.5196813282784092,-0.0909695285042762,1.9439310783323835,0.3308971195237227,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.3019873703926184,0.8030470707623705,0.01924007620543477,-0.4566337114169378,0.16053008808300007,2.960083531251338,-0.8257341054176326,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,4.025849535344752,1.2871723586903538,0.4000922973526944,-0.5461908592440619,0.3725228017585902,2.7050692505302623,-1.1274747052545386,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.079711560873734,1.210447489541333,0.041445892519602616,-0.4650072094073252,0.03542791886207297,3.010313228153968,-0.9991138949624164,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.0365526296002505,0.5381504148970864,-0.6478580433445771,-0.2726357521389904,0.15986660533130514,3.4309494487305825,-0.7872051712417409,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.570559660983412,0.8476645592910401,-0.15790922708752042,-0.4106201805277099,0.002888885409567443,3.4916508361953147,-0.7709895171611878,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,1.1805388915297212,1.0588385287816529,-0.05812205909448664,-0.2891893528662326,0.1417803901090524,0.1890151281632786,0.018139630793996275,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,1.2486152525759415,0.8629032117644417,-0.2413492578450693,-0.3393095566173816,-0.14252925954435902,0.06720385580669319,0.04828941421351463,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.879631660412576,1.1111456291296165,0.5848169933993415,-0.5430411169261671,0.4759472235839546,1.6347288661120976,-0.7494644601540132,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.671568733228297,1.3553513475138752,0.3807840774759992,-0.5019353233914979,0.4623008932547332,2.5742499873798033,-0.6110854400257901,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.215197926012011,0.7652275346510207,-0.2311844187819716,-0.3246953599144895,-0.5608291967602819,2.4730219919752674,-0.538383645508798,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,4.643141658640356,0.9779296989602768,-0.03685678553538452,-0.3085666451151603,-0.39175468633847377,2.5978856261919807,-0.6909372928363631,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,2.514164840472598,1.4954236855771912,-0.19056960180899374,-0.2410143564395568,0.13929999960239758,0.5504442077335323,0.8862587837455758,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,2.26637156416265,1.0890648549568531,-0.5023095067116774,-0.1679670743346886,0.30448397123822435,1.038793715255312,0.716170032175258,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,3.906110800007623,0.9822856193044488,-0.7287790340405369,-0.34292449004251324,0.24377229404129966,2.5159921239546965,-0.1325132702973315,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,6.068775295421931,0.6048208869805469,-0.7085068310592035,-0.4023887259543919,0.22285102256884315,2.5965791683497583,-0.16715783606202986,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,4.1254763334180256,0.9457882305887207,-0.516201885774981,-0.3698719782358175,-0.24319395303252825,2.6130587721090395,0.04648639477665917,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,0.1303047101703102,1.0596491466214717,-0.7279507211273302,-0.3354234893617285,-0.08764578121882938,2.7082032516268475,-0.34661343403910383,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,1.548427883659928,0.2358728486537087,-0.7559955086502157,-0.3827003704296619,-0.11520083232453082,2.714020259481633,-0.4747329371241778,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,0.1821453686629412,1.5743564831815222,0.1646066296970634,-0.4334334126721569,0.16396328324238496,0.4946642784251347,0.2753089071869974,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,3.117593956362496,1.2774446425577617,0.5026413349560546,-0.57410968315099,0.055552345806225034,1.15234447995038,-1.00500803009976,0.1898964818987885
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,4.041757153562024,0.28859899140154965,-0.1541840214103818,-0.373424967429882,-0.22523654746117486,2.856732254610981,-0.8080055646982727,0.09681948206213063
