,A,ihfB,IclR,Crp,ArcA,Cra
SRX5694492,-2.2773321471,-1.0544668967,-0.37938039100000004,-1.4757436121,-0.5106188083000001,-1.1588349234
SRX5694493,-3.2778668251,0.8937663383000001,0.9806683048,-1.5239909109,0.24239025290000002,-2.0864197647
SRX5694494,-0.3972974342,-1.0658638001,-0.2104638315,-0.5778881676000001,-0.117810119,-0.1191076226
SRX5694495,0.48278515710000003,-0.4030416777,1.2268502146,0.2383405456,-0.17484840610000002,-0.0897675072
SRX5694496,0.0596291508,-0.3592908259,1.0388514508,0.2231626615,-0.37866698060000004,0.0465704776
SRX5694497,2.4367239134,-1.4169871254,-0.0367239483,-0.6145709097000001,-0.2466820523,0.21144293290000002
SRX5694498,-0.7765816511,-0.7704255608,0.18206174660000002,0.0065499987,-0.44428095980000004,0.283038642
SRX5694499,1.2254068962,1.4216113671000001,1.706814269,-0.2166458346,0.7972235026000001,0.45653899740000004
SRX5694500,1.6520913672000002,-0.5411210531,-0.6712535938,-0.6082655704000001,-0.6681049898,0.32208788390000004
SRX5694501,-1.6342629192,-1.3035955075,-0.6393347645,0.012213341,-0.6444253488,0.6984863627
SRX5694502,2.0675740284,1.3887672586,1.9146038606,-0.8489028276,1.3237205784000001,0.44962913320000003
SRX5694503,3.2254953753,0.8136457702000001,0.8666031996,-1.5276697252,-0.7269781167,-0.29761332700000004
SRX5694504,-0.18577859770000002,-0.698496408,1.079762996,0.23647347670000002,-0.419732614,0.24874925080000002
SRX5694505,-0.3086861615,-1.103713867,-0.7690674583,-2.8546736802,-1.20391518,-2.5241991852
SRX5694506,4.790402674,1.2386235294,2.1223729501,-0.6676717403,0.3177096072,0.5041823862
SRX5694507,-0.46640390610000004,-0.2659310432,0.8845330507,0.10364661430000001,-0.3527548835,-0.07935981040000001
SRX5694508,0.9538329562000001,-0.0737889784,0.19664597120000002,-0.8174938777,-0.5273337604,-0.5268674811
SRX5694509,2.3403708024,-0.9006875255000001,0.44070569660000003,-0.1972418484,-0.09956798480000001,-0.281593315
SRX5694510,-0.909907876,0.2081297598,0.0143551044,-0.2550231206,-0.5793740741,0.2033202929
SRX5694511,-0.3803639184,-1.3784560639,0.4187849551,-0.1637807405,-0.6560487783,0.5636834894
SRX5694512,-2.4837163717,-2.3822049737,-1.3995197474,-1.3135012281,-0.8122972091,-0.8255073678
SRX5694513,1.1422461634,0.4239930953,-0.1814122567,-1.2176583871,-0.5523283406,-1.0206736848
SRX5694514,-2.3840831912000002,-1.4708029085,-1.2169370566,-2.7449780099,-0.4941901373,-1.8980427306
SRX5694515,1.0358918133,-1.7224261519000001,-0.1808552822,0.1674650962,0.018631723200000002,0.2258569543
SRX5694516,0.9966881353,-1.5435894269000001,-1.2439963,0.7184192778,-0.5160877503,-1.6487574424
SRX5694517,2.8532132653,-1.8093958038,0.43024141990000003,-0.0899811296,-0.7014788256000001,0.09299178670000001
SRX5694518,-1.9812748316,-0.9876997408,0.3819406876,-0.0284053616,-0.5921202789000001,0.5694757752
SRX5694519,0.015337482900000001,-0.3076214923,-0.2848157685,-0.4440190169,-0.6426764761,-0.6313929308
SRX5694520,2.4749211911,2.3779477235,1.2503571358,-0.3742459546,0.8100192573,0.8258952332
SRX5694521,2.9861551541,-0.6260783282,0.1787417308,-0.0823108953,-0.6810660943,0.29548445300000004
SRX5694522,-0.7397704675,-1.3243610216000001,0.3594609044,0.19009073370000001,-0.44490424640000004,0.5130989705
SRX5694523,2.7826554689,-1.913245468,-0.5968688093,0.1230572979,-0.8069696731,0.4155179375
SRX5694524,3.8853305684,-1.8270254236999999,0.09572674190000001,-0.3090692798,-0.8317090932000001,-0.1913457136
SRX5694525,-2.2640018481,-0.5718133694,-0.42011227440000004,0.1271493457,-0.48981127210000003,-0.1410658997
SRX5694526,4.2249539544,-1.692727136,-0.144067948,-0.057352962300000004,-0.7361761565,1.4793937737
SRX5694527,1.6752426365000002,-0.6914483507,-0.7873245125,-0.7911037301,-0.7635762723,0.1245718457
SRX5694528,0.7216993673000001,0.45608091370000003,-0.48393074890000004,-2.2550692285,-0.673219145,-1.9795885468
SRX5694529,0.6220019796,-1.6076887017,-0.5907317074,0.09459037740000001,-0.6117182999,1.1656597673
SRX5694530,4.2588608049,1.7492043202,0.958962949,-0.3417330189,0.8249116608,0.7298784328
SRX5694532,0.9781387367000001,-0.7823283851,-0.286594491,-0.7655932475,-0.1835209761,-1.0022617801
SRX5694533,2.4146658747,2.1890417573,1.0416514222,-0.8230648089,1.2297299564,0.0681248837
SRX5694534,-0.28684216360000003,0.4806726161,2.9185652996,-1.0244460877,0.8964491817,-0.9495351296000001
SRX5694535,4.0010702782,2.1503019243,0.5713119513,-0.3020521984,0.6051719506000001,1.0371807026
SRX5694536,2.7026447403000002,-1.9090493219,-0.36750118,0.0940214917,-0.7366201193,0.4756949567
SRX5694537,0.7487893382,-0.9203707726,1.1337568828,0.0455558508,-0.6509915197,0.0868518041
SRX5694538,0.3571762021,-0.6959742576,1.1073197703,0.22416250880000002,-0.3619950656,0.42244225
SRX5694539,0.31865219570000003,-0.7680530929,-0.5353202412,-0.4554145486,-0.48443834680000003,1.0194817082
SRX5694540,-0.4218006092,-1.0549421924,-0.5071875094,-0.9496879326000001,-0.5860169708,-1.1289858779
SRX5694541,-0.1484693379,-1.5490004049000001,0.0617378889,-0.14394191280000002,-0.4899706324,0.6369146846
SRX5694543,-1.3617311981,-1.007280809,-1.5347155318999999,0.257330798,-0.6916261842,-2.0136736217
SRX5694544,-0.8147197495,-1.4086176609,-0.5290426359,-0.3373228733,-0.7723148823,-0.0123311545
SRX5694545,0.0327002502,-1.0295143598,-0.0754965059,0.035948117,-0.9345604604000001,0.8593728504
SRX5694546,5.4686197375,-1.6932599032,0.0847090696,-0.3182627866,-0.7274115978,1.236099305
SRX5694547,0.5003870066,-0.4320461095,0.5854203057,-0.1118469182,-0.3357729393,0.2800178371
SRX5694548,0.07012323300000001,-0.0815377088,0.3410265933,-0.0372321217,0.028162841,0.0020168021
SRX5694550,2.4996697289,-0.08661096330000001,0.0295205932,-0.4922607946,-0.7346413894,-0.7998925456
SRX5694551,0.401701535,1.0713928878,0.8481336811,-0.4416388787,0.4764316374,0.4150453168
SRX5694552,0.2688518454,0.0859108769,-0.5132103441,0.0105278607,-0.7448938301,0.0781070613
SRX5694553,-0.1589641655,-0.5434080902,0.715459547,0.2876777482,-0.3273924877,0.0856897742
SRX5694554,2.1981983247,-0.4315676376,-0.45767732860000004,-0.1645882529,-0.4181937543,-0.1534797292
SRX5694555,-2.3217308489,-1.1390807783,-0.4664428666,-0.8421746734000001,-0.2452545928,-0.748016454
SRX6072760,0.9961080729,-1.4467053043,0.45152267830000004,-0.7797289048,-1.0870508238,-0.20705187460000002
SRX6072761,-0.050854931900000004,-1.3026676412,-0.6594568659000001,-0.9412126322000001,-0.9961289279000001,-1.0056856991
SRX6072762,3.2445243332,-1.4595111938,0.3644824486,-0.555678611,-0.771228957,-0.1504947225
SRX6072763,3.6406998638,-1.1597284343,0.25134009090000003,-0.38526479500000005,-0.2988503818,-0.0780020468
SRX6072764,-1.0726183385999999,-1.5922904276,-0.8700553709000001,-1.0984957077,-1.3060500737,-1.6227949732
SRX6072765,2.7742260406,-1.2242512257,0.3954874152,-0.4458656036,-0.4698493415,0.1739395561
SRX6376491,1.3365632925,0.6714071664,-0.5297095974,-0.23661516940000002,-0.431836726,0.1111824897
SRX6376492,-0.2772449313,-0.6753540017,0.3941377284,-1.8181327083,-0.2479315403,-1.6871165206
SRX6376493,-0.8109124177,-0.6499896119,-0.22501860640000002,-2.037821897,-0.3208997619,-1.8467455325
SRX6376494,0.3602487602,-0.6026302438000001,-0.6403960089,-2.2059426753,-0.5793796718,-1.8338820872000001
SRX6376495,1.6379890934999999,0.2388964468,-0.38480558930000003,-0.4792645071,-1.0214167472,0.13301290840000002
SRX6376496,0.632267518,0.6331582822,-0.4184072468,-0.054275376300000004,-0.3290600459,0.0656847635
SRX2723951,0.9620447950000001,0.3417530218,0.11467634410000001,1.2971935035,0.6598914536,0.1905030133
SRX2723952,2.3372093362,0.46574061040000003,0.2114158125,2.020927993,0.9832884074,0.7383686660000001
SRX2723953,1.4730739091,-0.0820151137,0.0171517845,0.5760517667,0.8721664519000001,0.3439561471
SRX2723954,2.3365955617,0.7163691619,0.2469179002,2.383091682,2.1359526484,1.2068888213
SRX2723955,0.6802411652,0.0582164146,0.042072859500000004,1.2512872247,0.2737678919,-0.095472335
SRX2723956,1.3009056523,0.3291020489,0.4423319276,1.4331106707,0.695521326,0.5830917221
SRX2723957,-0.775859252,0.0307312722,-0.0848467007,0.1517886605,0.0027797833,0.0403262807
SRX2723958,0.9122579629,-0.7027882675,-0.263949115,-0.2646015759,0.40495222070000003,0.1194841707
SRX2723959,-0.9714766331,0.0423091795,-0.1847752265,0.256464884,0.060148937000000006,-0.0049074938
SRX2723960,1.547781619,0.3616571047,0.1475403243,0.9591927252,0.5717783675,0.4546612642
SRX2723961,3.8069871961,0.8136953180000001,0.1287748747,2.5388323397,2.013377032,1.2432007328
SRX2723962,2.4016625909,0.3255633119,0.2112775433,0.9744724369000001,0.5681472350000001,0.1714729243
SRX2723963,1.0305458765,0.1191264814,0.06894005710000001,-0.30103145470000003,0.010549156700000001,-0.5463070987
SRX2723964,1.1368792586,0.5818783374000001,-0.4239354857,1.2020478367,0.4934227188,0.1378789785
SRX2723965,1.0340656157,0.3624424913,0.0153913729,0.7380002376,0.5664943758000001,0.1307434928
SRX2723966,-0.6078014529,-0.0459312133,-0.1373577956,0.0829169912,0.0090813135,0.0512744329
SRX2723967,0.2322651964,0.0124592081,0.0234939004,-0.075921268,-0.0779921871,-0.0855589727
SRX2723968,0.3755362565,0.0334720052,0.11386389520000001,-0.006995723200000001,0.0689108736,0.0342845398
SRX6977206,-6.1516345671,0.2901538582,-0.9422914321,-0.2546401567,-0.2660637843,-1.5009690278
SRX6977207,-5.9057871557,0.0467296974,-0.9775353218,-0.30518404320000003,-0.1977449234,-1.1179878452
SRX6977208,1.1294897633,0.7931308635000001,-0.23543761540000002,-0.5181824078,-0.8011750807,-0.6506346825
SRX6977209,0.4359218452,0.7752613471,-0.34887892730000003,-0.675081557,-0.7229537595000001,-1.0372223915
SRX6977210,0.2453159996,0.7093392535,-0.2343118632,-0.7835359689,-0.7316805148000001,-1.067575678
SRX6977211,-0.6083288986000001,0.21807747260000002,0.0856878968,0.2440588662,0.24226025480000002,-0.15142821580000002
SRX6977212,0.08774164520000001,0.0446351909,0.011297449000000001,-0.0309117965,0.035584912600000004,0.0827449849
SRX6977213,0.5205872534,-0.2627126635,-0.0969853459,-0.21314706960000002,-0.27784516740000004,0.0686832309
SRX6977214,-5.6521480072,0.23573169940000002,-1.2129611863,-0.39514538390000004,-0.45637460430000004,-2.014499793
SRX1153733,-0.0462686753,0.0870960743,0.1159097754,0.1831441383,-0.0047153767,0.23210094990000002
SRX1153734,0.0462686753,-0.0870960743,-0.1159097754,-0.1831441383,0.0047153767,-0.23210094990000002
SRX1153735,0.6188654788,-0.5189584420000001,0.17555958600000002,-0.1003374077,-0.642745039,0.26515645800000004
SRX1153736,1.3095859932,-0.5667947443,0.3234703325,-0.0489066405,-0.5084827087,0.2561928144
SRX5204053,-0.5427562111,-0.0914716639,-0.12949184460000002,-0.1152614403,-0.08529558670000001,-0.10761919830000001
SRX5204054,0.5597099994,1.1022593053,-0.2528292522,0.33069778580000003,0.8012682941,-0.178994125
SRX5204055,-0.06765231120000001,0.19634162160000002,-0.2664944777,0.0395780566,0.1542748704,-0.2006570477
SRX5204056,3.1631997535,0.2495665894,0.476591918,0.0799160108,0.1090142038,-0.30697530840000004
SRX5204057,3.5503239538,0.29509045100000003,0.38957586920000004,0.13476163600000002,0.0078292888,-0.4269761587
SRX5204058,3.6946188171000003,0.28974472560000003,0.4504398887,0.1271931801,0.1253351143,-0.1724353773
SRX5204059,1.3488941709,0.9448648483000001,0.2738527901,0.3101981754,0.5831462612,0.11865753550000001
SRX5204060,0.7242397253,0.7843541674000001,0.41058899590000003,0.16749059400000002,0.41584700280000003,0.0001791683
SRX5204061,0.8433399765,0.726623537,0.2539876965,0.2033144985,0.6879144689000001,0.1435802172
SRX5204062,-0.0080629049,0.6493503178000001,0.3039742308,0.0350800225,0.3425481281,-0.0542543271
SRX5204063,0.2409054371,0.4943468273,-0.017286576300000002,-0.018607714600000002,0.5119545347,-0.175686654
SRX5204064,-0.2691524113,0.6880973691000001,-0.18106404710000001,0.0177745832,-0.0117761242,-0.0620497163
SRX5204065,4.6234009152,0.2493841334,0.3361978209,0.1296212176,-0.095873567,-0.0073964807
SRX5204066,4.5042053767,0.2449383377,0.0542669556,0.0410003929,-0.0802858917,0.0516241032
SRX5204067,3.9676787381,0.4621122998,-0.14966920690000002,0.1329939336,-0.127856044,-0.055358756
SRX5204068,-0.9953825786,0.5176384229000001,0.017550071400000002,-0.0046637408,0.1746383879,0.1804776733
SRX5204069,-1.2778387955000001,0.4073150236,-0.0391850178,-0.0345939636,0.3394955556,-0.0159070003
SRX5204070,-0.7376197170000001,0.6503996628000001,-0.1582252969,-0.0639964626,0.1148926958,-0.2095728097
SRX5204071,1.1303359992,0.6639244288,-0.19978463070000002,0.2637505564,0.15453108570000001,0.031107773300000002
SRX5204072,0.6926207409,0.3868195097,-0.0155135155,0.1366857256,0.23635940800000002,0.34035044410000004
SRX5204073,0.4960770641,0.5192932066,-0.34730735490000003,0.12908140170000001,0.23717754370000002,0.020981514
SRX5204074,-0.34032376470000003,0.6321485308,-0.5840666476,-0.0130459532,0.2930704619,-0.2207426317
SRX5204075,-0.8770704543000001,0.2311268955,-0.0416750632,-0.051017588700000005,0.1857983671,0.3447402825
SRX5204076,-1.2256626478000001,0.6180081473,-0.4997287978,-0.0771750924,0.019161760700000002,-0.4274023408
SRX5204077,-0.1714758414,0.46617491,-0.4132698386,0.0070308263,-0.0826576492,0.1471832407
SRX5204078,-0.3238063794,0.4315701879,-0.3150002421,-0.0562055273,-0.2361644672,0.0071844993
SRX5204079,-0.4487861996,0.45112579270000003,-0.3043191367,-0.019864096300000002,-0.12815926800000002,0.10368759350000001
SRX5204080,-0.1214901964,0.7957131788,-0.1671331383,0.1456210242,0.1660170045,-0.10786965280000001
SRX5204081,-0.1523598517,0.8701562925,-0.5545376533,0.0296414633,0.1192504917,-0.2406585159
SRX5204082,-0.3095946052,0.8526435267,-0.7569797477,0.1012229557,0.09662175020000001,-0.3918304245
SRX5204083,-0.1743542615,0.1601230415,0.6532599677,0.0599384649,0.1154296665,0.38526076270000004
SRX5204084,0.5015984601,0.48453991290000004,0.3712673643,0.1659899168,0.023372325500000003,0.26514076880000004
SRX5204085,0.14673013340000002,0.31157401970000004,0.2356460978,0.13117654180000002,0.0679530203,0.1345217413
SRX5204086,-0.2967137031,-0.46288554660000003,0.38450050020000004,-0.45115989980000004,-0.6046974157,0.07303704100000001
SRX5204087,0.3012115521,0.1014258158,0.5050983757,-0.042227577700000005,-0.38429209540000003,0.36231006590000003
SRX5204088,0.3961621396,-0.327382092,0.5151176864,-0.3036384238,-0.5186902934000001,0.3962505273
SRX5204089,0.35196477530000003,0.4817377311,0.0673392516,0.0831416516,0.2186115154,0.0783579105
SRX5204090,0.1589093514,0.6106854175,0.07471764,0.1639234027,0.2820235584,-0.0180500286
SRX5204091,0.9434053192,0.3451857055,0.2982212315,-0.0031211273,0.2637065304,0.07780598770000001
SRX5204092,0.6235548061,0.335406578,0.4228465725,-0.0810982225,0.283266057,-0.2340354534
SRX5204093,0.1183152797,0.0598735725,0.6312957712,-0.1099524013,0.2464858514,-0.28349101790000003
SRX5204094,0.25694126910000004,0.4995995406,0.3330264864,0.0403956206,0.43201735620000004,-0.0772832458
SRX5204095,0.0654403692,0.21691756980000002,0.07751074000000001,0.2016413779,0.1567052096,0.12006625230000001
SRX5204096,-0.06591105480000001,-0.2148037003,-0.0730760918,-0.2203103585,-0.1563113709,-0.07429156
SRX5204097,0.0004706856,-0.0021138695,-0.0044346482,0.0186689805,-0.0003938387,-0.045774692400000004
SRX683459,0.7159804345,-0.0015720619000000001,-0.4687197209,-0.0666339028,-0.10668910940000001,-0.2256413553
SRX683460,-4.3424201417,0.3465855611,1.6057313037,0.503766096,-0.37610427960000004,-0.5389879285
SRX683461,-0.5836655187,-0.39464521020000004,0.1660616523,-0.1321270107,-0.3472299849,0.0224175326
SRX683462,-4.9256560194,-0.2148670462,1.5111511605999999,0.4881845549,-0.2737152619,-1.0302191929
SRX683463,-0.13231491580000002,0.3962172721,0.3026580686,0.1987609135,0.4539190943,0.20322382260000002
SRX683464,-4.5641978576,0.2317067461,1.0673951056,0.5070739993,-0.36715026040000004,-0.1525518652
SRX683465,-0.5426083982000001,-0.2767926549,0.10191647870000001,-0.8734644257,-0.1900522406,-0.4544553103
SRX683466,-2.8361142221,-0.4209052057,0.8007277421000001,0.0105121308,0.4586848329,-0.8127026041000001
SRX683467,-1.4325860754,-0.1584630387,-0.3287710861,-0.3758395962,-0.1137331701,-0.1446541374
SRX683468,-2.0369465591,-0.6458514533,0.9638702996,-0.080117849,0.351457515,-0.8097424753
SRX683469,-0.6659834138,-0.0375685068,-0.0035197746,-0.5751663553,0.38930109500000004,-0.17896917910000001
SRX683470,-2.7535617948,-0.2555400746,0.3980786363,-0.1688967908,0.2544534292,-0.8306650697
SRX322077,1.3216273264,0.036128813,-0.49956570320000004,-0.0693545751,0.19182513380000002,0.2995379468
SRX322078,1.0709170525,-0.1014112152,-0.31975885330000003,-0.33321683020000004,0.130973745,-0.1146225809
SRX322079,1.7283753394999999,-0.33370757,-0.022183399200000002,-0.0393089613,0.1069520676,0.3880260665
SRX322080,0.851556321,0.6122663315,-0.3284950019,-0.099687806,0.2023433892,0.2664500186
SRX322081,0.3872139706,-0.18541421200000002,0.3688154349,0.25691065290000004,0.1335451758,0.6373930278000001
SRX322082,0.2035277775,-0.1877390568,0.298647296,0.162327729,0.20095338040000002,0.6419076343
SRX322083,-0.7990214265000001,0.4030636574,0.011085021700000001,0.2204930321,0.2056374265,-0.2345559107
SRX322084,0.0934893757,0.0131742564,-0.28914059940000003,-0.4360373755,-0.059188026500000004,0.0697656624
SRX322085,0.7055320508,-0.4162379138,0.2780555777,0.2155443434,-0.14644939999999998,0.16479024820000002
SRX2708592,9.9131942524,0.9058984181,0.7399340501,-1.2995977401,-1.7960660373000001,-2.3783714473
SRX2708593,9.841211322,0.3372727179,0.3678724748,-1.3858488461,-1.753761413,-2.0066024704
SRX2708594,8.8061362969,0.2070695586,0.9185643073,-1.1551255076,-0.8866115556,-1.3598923012
SRX2708595,-0.4101417161,-0.008781891600000001,0.10700604600000001,-0.0264047357,0.0366773828,-0.161661407
SRX2708596,0.3466262317,0.1159388298,0.0169287783,0.1464903964,0.044415883100000005,0.14684029410000002
SRX2708597,0.0635154844,-0.1071569381,-0.12393482430000001,-0.1200856607,-0.0810932659,0.0148211129
SRX2708598,-1.2026097004,-0.0083563761,-0.2470852567,-0.2522707463,-0.3119249987,-0.7400296676
SRX2708600,0.6540080067,-0.1669905288,-0.4327243911,-0.2711134562,-0.1038033336,0.5750418994000001
SRX2708601,-0.5396545475,0.20314510130000002,-0.1325320565,-0.0595239595,0.18864385660000002,-0.11170383830000001
SRX2708602,0.9455565723,0.47657710410000004,0.042193459100000004,0.5050291552,0.3724957179,-0.5430079839
SRX2708603,0.20473352220000002,0.2700813805,-0.2659193084,0.0660056332,0.0447130736,-0.49893067080000003
SRX3073814,0.5843842973,-0.0993100443,-0.22596629140000002,-0.13018558560000001,-0.3108098738,-0.3707780097
SRX3073815,2.6677921423,0.0998917893,-3.0203898208,-1.1339696385,-0.3938586915,-3.5865533226
SRX3073816,6.0410187466,0.3514798276,-4.2822025849,-2.4550083112,-0.43797418,-5.7780557093
SRX3073817,9.5029824511,1.0705500595,-4.1258304014,-4.1870252178,-1.0373322502,-4.7518961950000005
SRX3073818,10.071403428,1.4234215681,-3.0679949756,-3.2111292318,-0.8228630646,-4.2157334302
SRX3073819,2.0137032262,0.1706238948,-0.152112525,0.3613869819,0.0260618476,0.2927956241
SRX3073820,5.8445897846,0.4918520685,-3.5038100009,-0.6674396287000001,-0.7228986307,-4.2269343846
SRX3073821,8.6119253213,0.8975972293000001,-3.9411036731999998,-2.2221447579,-1.2012400512,-5.616590702
SRX3073822,11.5445063769,1.0836947918,-3.6782223284,-3.4198734015,-1.2784560322,-4.490289216
SRX3073823,10.9698714988,1.6690505328,-2.8454123898,-3.2339359789,-1.4956265605,-4.4193667717
SRX3073824,-0.5843842973,0.0993100443,0.22596629140000002,0.13018558560000001,0.3108098738,0.3707780097
SRX3073825,4.278621726,0.252113582,-2.9637983774,-1.2511893155,-0.1162291865,-3.3697204093
SRX3073826,7.2852529559,0.5647996376000001,-4.5981687822,-2.3292575708,-0.26008587,-5.5219115844
