,A,Fnr,DpiA,ArcA,NarL,Crp
ecoli_00531,0.4464715959,0.6362542680000001,-0.1925095035,-1.248649327,-2.3579970185,-0.9425002680000001
ecoli_00532,-1.237301119,-0.069928169,-0.34216230950000004,0.5494004290000001,-1.8370052495,0.7026568830000001
ecoli_00533,-1.4373721902,-0.356938888,-0.3082180075,0.7754563160000001,-1.7173618165,0.947477173
ecoli_00534,-1.1816711672,-0.20300362200000002,-0.2844423935,0.695047587,-1.7870395075,0.7939082030000001
ecoli_00535,-1.5258808281,-0.56719329,-0.0491519475,0.903529596,-1.6567116115,1.056964733
ecoli_00536,0.6646588383,0.176819585,0.1159886145,-0.0036125550000000004,-2.4111822805,-0.24247490100000002
ecoli_00537,0.6045229583,-0.014051734000000001,0.6613410085,0.16108550400000002,-2.2699596575,-0.20438087800000002
ecoli_00538,1.0135326842,0.16454690600000002,0.1680934455,0.20020821100000002,-2.3179693285000003,0.088597729
ecoli_00539,1.159666208,0.04942089,0.24466255250000002,0.221042754,-2.0950462525,0.14973729300000002
ecoli_00540,0.7352473779,1.140941988,-0.2515065315,0.22423083500000002,-2.3321637485,-0.7757600000000001
ecoli_00541,0.5827294743,1.045733608,-0.1031115605,0.43619118300000004,-2.4009682345,-0.573824628
ecoli_00542,0.5169741501,1.687118618,0.5820439435,0.257730731,-2.9070275735,-0.910153037
ecoli_00543,0.2059553764,1.924601218,0.6829811295,0.5135476840000001,-2.7011237665000003,-0.9544832510000001
ecoli_00544,1.3067143614,1.2535135880000001,1.0705461215,0.12783092100000001,-2.5270212165,-0.588176502
ecoli_00545,1.0854716176,1.4200948580000001,0.8961952415000001,-0.092230409,-2.6169661445,-0.8824148350000001
ecoli_00546,-0.8911734352,-0.029437925,-1.3923798485,-0.14357819900000002,-1.7465379135,0.767703793
ecoli_00547,-0.6366119197,0.023303834000000002,-1.1223553175,-0.18103812400000002,-1.6270249325,0.727341753
ecoli_00548,-0.5005494612,-0.12311351100000001,-0.28469744550000003,-0.276094987,-1.8696774365,0.616797033
ecoli_00549,0.164920005,-0.25887170600000003,-0.42679255850000003,-0.28364754400000003,-1.8244539364999999,0.8796841830000001
ecoli_00550,-0.1664753444,-0.12083388,-0.3472220245,-0.385375122,-1.8934433285,0.9722065830000001
ecoli_00551,-0.15825730200000002,-0.140030082,-0.45620094250000004,-0.302820358,-1.7726852085,1.096863553
ecoli_00552,-0.11576307150000001,-0.746910359,-0.7189903815,-0.158081835,-2.2244668655,0.40261139300000004
ecoli_00553,-0.12741936480000002,-0.46070500500000006,-0.6352327515,-0.326010792,-2.3924394715,0.201186783
ecoli_00554,0.24718359050000002,-0.561469801,0.3769961215,0.12303699200000001,-2.1940850795,0.613315693
ecoli_00555,0.8034255316000001,-0.629128047,0.3270997185,0.172556438,-1.8264850235,0.806008833
ecoli_00556,0.7049744036000001,-0.506875812,0.2423565745,0.340269241,-1.7433209995,1.099164733
ecoli_00557,0.3738659056,-0.46959708200000005,0.2265278085,0.281019843,-2.1714816835,1.124829123
ecoli_00558,-1.3417594766,-0.021811511000000002,-0.2550677235,-0.537316428,-2.0453695115,-0.037079376000000004
ecoli_00559,-0.4059717923,0.12091694500000001,-0.6327913735,-0.43609835900000005,-2.2734699154999998,-0.11367244900000001
ecoli_00560,-0.0525425381,0.583430698,1.3903083605,-0.102851355,-1.5536719335,0.407816973
ecoli_00561,0.0857735637,0.684444928,1.0842353365,-0.176020641,-1.5475424205000001,0.321498873
ecoli_00562,0.8189079186,2.044364118,0.8334434635,1.3674984860000001,-0.7174491485000001,0.963881143
ecoli_00563,0.5081727216,2.007240748,0.6795112045,0.936573286,-0.9698444615,1.226371643
ecoli_00564,0.5800712306,-0.44488061100000004,0.0191211765,0.391265266,-0.7243672665,0.654686623
ecoli_00565,0.23580233900000003,-0.566406158,-0.0332301315,0.38658636900000004,-0.6857966615000001,0.625724853
ecoli_00566,0.0361080256,-0.623195319,-0.5869489425000001,-0.03401531,-1.4324124755,1.494979073
ecoli_00567,0.16823461750000002,-0.482923786,-0.2461347005,-0.068463514,-1.6830125695,1.442336843
ecoli_00568,0.3680135544,-0.717700459,0.0031937725000000003,0.18575091400000002,-0.8161099875000001,0.607936503
ecoli_00569,0.855560965,-0.64186743,0.2051869275,0.21141973400000003,-0.8836127895,0.622877623
ecoli_00570,0.8972760124,-0.679187866,0.2859724815,0.15879195200000001,-1.1952573895,0.496195963
ecoli_00571,1.1395421339,-0.6098498250000001,0.4227979425,0.156995183,-1.0507179025,0.602191523
ecoli_00572,0.8671620043,-0.366249486,0.0718758855,0.215164809,-2.5402709905,0.625901413
ecoli_00573,0.5696404731,-0.163033003,-0.2122595875,0.319740371,-1.7915617565000002,1.045357503
ecoli_00574,0.3071510363,-1.778704773,-0.8831510325,0.43983647600000003,-1.7995051444999999,1.6003325529999999
ecoli_00575,0.2503178474,-1.87458859,-0.6974679225,0.392020733,-1.6596569795,1.598090103
ecoli_00576,-0.4564507662,-0.870340709,-0.3872523995,0.706101113,-2.1305453955,0.982030343
ecoli_00577,-1.008497477,-0.9554763430000001,0.021340538500000002,0.620042288,-1.6237211205,1.277154773
ecoli_00578,-0.8049716164,-1.000417803,0.1482928615,0.5387263680000001,-1.5711120175,1.232406513
ecoli_00579,0.058458456900000004,-0.683897696,-0.31664186250000004,0.9171451260000001,-1.3911057425,0.6953416530000001
ecoli_00580,-0.6440246162000001,-0.948053416,0.0738750955,0.6481270760000001,-2.0511425955,1.004531303
ecoli_00581,-0.9956734065,-0.945781996,-0.1648926655,0.445417956,-2.0115204375,0.830057743
ecoli_00582,-0.4925170726,-0.6740969290000001,0.38337205350000003,1.259036816,0.0029001995,0.46653734300000005
ecoli_00583,0.2599772587,-0.770029595,0.08315990350000001,0.813995346,-0.2337367725,0.224964563
ecoli_00584,-0.0601677169,-1.033200047,0.1675586265,0.51610102,-1.7621037474999999,1.323272493
ecoli_00585,-0.028038151,-1.203083779,-0.0666840905,0.602182045,-1.6079884075000002,1.432955703
ecoli_00586,0.9276061028,-1.047631244,0.1054094525,0.44791902100000003,-1.2436705785,0.225153443
ecoli_00587,0.73494484,-0.9799620080000001,-0.2207645205,0.7039331990000001,-0.7916602025,0.48006017300000003
ecoli_00588,1.3922010316,-0.89488495,0.3298085805,0.720855298,-0.8817618315,0.43674846300000003
ecoli_00589,1.3939755521000001,-0.9689770120000001,0.3141103095,0.650875576,-1.0448200935,0.46680216300000005
ecoli_00590,1.431881115,-0.641609003,0.2889257475,1.546197726,-1.2761237975,0.390658013
ecoli_00591,0.8741925676000001,-0.582725383,0.28716191950000003,1.584077686,-1.2702009665,0.545242793
ecoli_00592,2.7300527547,-1.900315751,-0.5516470865,0.19594456000000002,-0.8314362335000001,0.982287223
ecoli_00593,1.9468994048,-1.906916504,-0.7153692325000001,0.08939118800000001,-0.9146237705,0.887445543
ecoli_00594,0.3336450378,-1.496060902,0.07974495350000001,0.32206998800000003,-0.4885653425,0.5704754430000001
ecoli_00595,1.1754855867,-1.77884102,0.0267591855,0.045230318000000005,-0.7313105465,0.592155203
ecoli_00596,0.5073697272000001,-1.362481013,0.1317227585,0.17019406,-1.2248396305,0.307201803
ecoli_00597,0.3138041941,-1.310339443,0.4462787345,-0.05540499,-1.2484746125,0.42239436300000005
ecoli_00598,-0.0335316843,-0.630128715,0.3505678545,-0.14625546,-1.1090555945,0.6522730330000001
ecoli_00599,0.3978297678,-0.791538139,0.6916576995,-0.6842217220000001,-0.9898636015000001,0.25258847300000004
ecoli_00600,-0.3193740144,0.808790208,-0.7977513345,-0.069939922,-2.1821245595,-0.387833971
ecoli_00601,-0.807516042,-0.15626136300000001,-0.32022825650000003,0.521034976,-1.8952417805000001,-0.184451325
ecoli_00602,0.0659853374,0.052103735000000005,0.4953455525,0.443479783,-2.3755801425,0.006036631000000001
ecoli_00603,0.1731541597,-0.18145813,0.1907512555,0.742704066,-2.0647630665,0.018638846
ecoli_00604,0.6057008248,0.812325618,0.6657444365,0.139308513,-2.5820372785,0.231216303
ecoli_00605,0.3466194125,0.179824972,0.5728566975,0.740062926,-2.2520674645,-0.144563632
ecoli_00606,-1.4858691384,-0.8299582590000001,-0.45557382750000003,-0.25468864,-2.4249442675,0.079864026
ecoli_00607,-1.9142560575,-0.8454112730000001,0.1227948075,-0.247761798,-1.6811806305,0.7592634930000001
ecoli_00608,-0.9012467525000001,-0.647607354,0.1636667065,-0.042195750000000004,-2.4917287645,0.17330999300000002
ecoli_00609,-1.224133577,-0.612683498,0.6825793555,-0.40731054800000005,-2.3300522655,0.429255013
ecoli_00610,-2.1231294299,-0.618440988,1.1042783015,-0.41696341600000003,-1.8987000375,0.557660793
ecoli_00611,-1.4713997488000001,-0.6966102150000001,0.8807594195,-0.277083305,-1.5359188824999999,0.305956793
ecoli_00612,-0.9182313641000001,-0.240071578,-0.0092945865,0.11370136500000001,-1.8181148945,0.860010453
ecoli_00613,-0.6090630928,-0.594975123,-0.12110503950000001,0.420637772,-2.0019324365,0.9657211630000001
ecoli_00614,-0.7814911278000001,-0.596275301,1.4484485555,0.43312212200000005,-2.3994855025,0.8571940530000001
ecoli_00615,-0.5345114338,-0.163952428,1.0037987785,0.46302000600000004,-3.0048782075,0.8164901330000001
ecoli_00616,-0.1753239861,-0.109945651,1.7788954525,0.511094622,-2.1174233595,1.026877023
ecoli_00617,-0.0054481189,-0.35768003600000003,1.4921399635,0.425896441,-2.5786150995,0.8530044830000001
ecoli_00618,0.878936436,-0.654336129,0.1207130415,0.19736424400000002,-0.7388326665,0.329227253
ecoli_00619,1.3110523959,-0.677531934,-0.1434177375,0.210802772,-0.6087178795,0.307710333
ecoli_00620,-0.47787396070000004,-0.275686384,0.7641339845,2.048441456,0.7133759505,1.452259763
ecoli_00621,-0.7626722691000001,-0.23889179400000002,0.8487943335,1.990108766,0.7126471465,1.438498573
ecoli_00622,-0.3401620899,-0.460226424,0.3396200245,0.04498786,-0.5945350325000001,0.39244801300000004
ecoli_00623,-0.2833140494,-0.44076187600000005,0.2625156185,0.103098007,-0.6742076345,0.38625268300000004
ecoli_00624,0.26829501840000003,-0.39054706100000003,0.3904898625,0.378559301,-0.4257732785,0.406975843
ecoli_00625,0.1301357309,-0.33950688700000003,0.1396084435,0.36998961500000005,-0.6019739855,0.42339976300000004
ecoli_00626,-0.2524462406,-0.43615873400000005,0.6786410885,0.19094988400000001,-0.8740727555000001,0.19224848300000003
ecoli_00627,0.2359199901,-0.46865413,0.5619636175,0.185832415,-1.0234973265,0.130605479
ecoli_00628,-0.2588463209,-0.403988891,0.45235914450000003,0.7478487060000001,-0.5740491795,0.529755863
ecoli_00629,0.2404497954,-0.444489053,0.2565436645,0.822133306,-0.5252165025000001,0.603931893
ecoli_00630,-0.2592936174,-0.5007945340000001,0.5068922395000001,0.57696863,-0.37165977650000004,0.502758963
ecoli_00631,0.0743630821,-0.5053284840000001,0.5542566935000001,0.6370936500000001,-0.2293440545,0.5975511530000001
ecoli_00632,0.1353924639,-0.466470657,0.3106895135,0.323861084,-0.4059400895,0.44156927300000004
ecoli_00633,0.07473689950000001,-0.37675922300000003,0.2805148545,0.27958708600000004,-0.31513347350000004,0.593116823
ecoli_00634,0.375739812,-0.500119204,0.3682714935,0.367003185,-0.1439362855,0.526768513
ecoli_00635,0.0722942537,-0.415345976,0.4473392365,0.415723973,-0.0009237545,0.43985790300000005
ecoli_00636,-0.15787721770000002,-0.511825053,0.4789478985,0.689232144,-0.0439821275,0.525016043
ecoli_00637,0.2399348872,-0.31485701400000005,0.6289724095,0.49854365700000003,0.0959938335,0.7535511330000001
ecoli_00638,0.058441202000000005,-0.482160317,0.3713029765,0.207124303,-0.5080616015,0.324298403
ecoli_00639,-0.3414011317,-0.40976297300000003,0.1887835475,0.135602372,-0.4949952145,0.324672993
ecoli_00640,0.14580078230000001,-0.630122988,0.2900694245,0.64864206,-0.1909754655,0.44124815300000003
ecoli_00641,-0.33603700610000004,-0.638148942,0.0610129385,0.71046172,-0.061367065500000005,0.327799773
ecoli_00642,0.1541911538,-0.298386825,0.3824212085,0.420432377,-0.2000554125,0.45389948300000005
ecoli_00643,0.20402720700000002,-0.38006166300000005,0.5426517635,0.47953411300000004,0.0814828725,0.769870103
ecoli_00644,0.31182121700000004,-0.40089768800000003,0.3992371685,0.303324142,-0.4023656715,0.319938133
ecoli_00645,0.3182747482,-0.42101342,0.3504988155,0.322389862,-0.5218830955,0.31512674300000004
ecoli_00646,-0.7118938558,-0.5254932990000001,0.1959604805,0.057619355000000004,-0.44880965450000004,0.310797363
ecoli_00647,-0.727276467,-0.743997498,0.4483023385,0.277355495,-0.4797649875,0.447846893
ecoli_00648,0.21768503090000002,-0.46272072300000006,0.2664480695,0.21586797400000002,-0.4959027615,0.307534513
ecoli_00649,-0.15800938280000001,-0.420530377,0.2027574705,0.12626112,-0.5030244975,0.222644383
ecoli_00650,0.044106648000000005,-0.454985071,0.2900238605,0.11468483400000001,-0.6399381775,0.341263333
ecoli_00651,-0.015954892000000002,-0.497514312,0.1690438705,0.070815561,-0.8038166895000001,0.27857460300000003
ecoli_00652,0.19137493290000002,0.022332146,0.2055209685,1.089893306,0.1767243155,0.729185823
ecoli_00653,0.1559712428,-0.17518171200000002,0.5257923115,0.903433806,0.1779742685,0.851554463
ecoli_00654,-0.1796677043,-0.48296065600000004,0.1410192115,0.265788397,-0.46420169650000004,0.358384973
ecoli_00655,0.2205845244,-0.402594561,0.18432829750000002,0.330022315,-0.5092591385,0.436830013
ecoli_00656,0.6187633585,-0.3763032,0.2781683515,0.040300772000000006,-0.48001811650000004,0.303904393
ecoli_00657,0.3680370638,-0.42449361100000005,0.3138164765,0.12697175200000002,-0.48527572150000003,0.315796993
ecoli_00658,0.33025925300000003,-0.43643012200000003,0.2252461775,-0.175521843,-1.0967243425,0.05462642
ecoli_00659,0.0721684602,-0.5736641880000001,0.19742517850000002,0.09615961,-0.9809825245,0.23617991300000002
ecoli_00660,-0.11019554120000001,-0.125359269,0.23193510450000002,0.526622704,-0.3183766275,0.708976563
ecoli_00661,0.3617690655,-0.087385535,0.1977011965,0.628575133,-0.3063947875,0.661218473
ecoli_00662,0.23350733240000002,-0.329506452,0.4372608825,-0.08709583800000001,-0.7407224925,0.188410083
ecoli_00663,-0.0161816929,-0.42721245100000005,0.2175606745,-0.018978383,-0.7195519345,0.048706611000000004
ecoli_00664,-0.0130736138,-0.040118541,0.1483295635,0.49277853,-0.3692697815,0.450496543
ecoli_00665,0.2099505358,-0.089151637,-0.0185970095,0.481644575,-0.4899277475,0.38589769300000004
ecoli_00666,-0.23473225120000002,-0.45094076,0.1345401145,0.19621347500000003,-0.5297338445,0.383639033
ecoli_00667,-0.2352130068,-0.25446565200000004,0.2253387605,0.490658674,-0.5399660135000001,0.653379393
ecoli_00668,-0.47202004420000004,0.081208522,0.5016054075,0.853001546,0.4352442445,0.507616873
ecoli_00669,-0.3358791235,-0.36300764,0.9224423385,0.7565656460000001,0.6075804585,0.580596903
ecoli_00670,0.2863949342,-0.457813974,0.4850308345,0.680069985,-0.26073173050000004,0.525567793
ecoli_00671,-0.1422948037,-0.416483586,0.5924406475,0.6759045060000001,-0.2792831045,0.541530923
ecoli_00672,-0.1489693162,-0.911700291,0.2400668205,-0.573046228,-0.7889837015000001,-0.3459771
ecoli_00673,-0.3117727583,-0.326153116,0.33350132450000003,-0.051903538000000006,-0.2934833025,0.026489270000000002
ecoli_00674,-0.21810448240000002,-0.417527969,0.3724385445,0.079404681,-0.5418198755,-0.10757295
ecoli_00675,0.3888124853,-0.350991349,0.3405304615,-0.044857836000000005,-0.5107075375,-0.092380891
ecoli_00676,0.1015408259,-0.39319892100000003,0.2663268515,0.16575990100000002,-0.6138434605,0.31963151300000003
ecoli_00677,0.0904034774,-0.40912006900000003,0.2013203695,0.2116699,-0.6652457935,0.29391968300000004
ecoli_00678,-0.06681755760000001,-0.486733729,0.6508131725,0.851500016,0.39723650250000003,0.686319663
ecoli_00679,-0.1301213233,-0.540014471,0.8381754965,0.979614336,0.5434466145,0.6933763230000001
ecoli_00680,-0.1698926415,-0.341437437,0.21780182550000002,-0.064751683,-0.21983520550000002,-0.030107003
ecoli_00681,-0.057069330300000005,-0.278014552,0.35363201050000004,0.13687585800000002,-0.1407958105,0.15281107300000002
ecoli_00682,0.1755879861,-0.554256646,0.46132736550000003,0.43024290200000004,-0.27608475250000003,0.448557103
ecoli_00683,-0.1574852613,-0.5038226680000001,0.4857146935,0.45649869600000004,-0.1258541755,0.464314863
ecoli_00684,-0.049987490600000004,-0.557847917,0.3155619085,0.17240939800000002,-0.7044672035,0.296624173
ecoli_00685,0.47620932450000003,-0.462101802,0.2741332205,0.273833125,-0.6702064145000001,0.38201686300000004
ecoli_00686,1.228231818,-0.361514938,0.2090029135,-0.33557125600000004,-0.8203616895,-0.100263604
ecoli_00687,1.4464423859,-0.25580899,0.2129057365,-0.103547147,-0.5814454735,0.082263955
ecoli_00688,0.8370089461,-0.39788874500000004,0.2214844735,-0.193622802,-0.7457907865000001,0.068137152
ecoli_00689,0.0782351601,-0.392249092,0.1005913965,-0.271951257,-0.8047283165,0.008882816
ecoli_00690,-0.27534057770000003,-0.444479887,0.6819473085000001,0.8765261360000001,-0.0115159385,0.452268993
ecoli_00691,-0.1989911201,-0.440878498,0.5548364115000001,0.8084935360000001,-0.0330519685,0.516558493
ecoli_00692,-0.5846996879,-0.286424479,0.4416334705,0.9157442760000001,0.1118509315,0.670868723
ecoli_00693,-0.1008850896,-0.08273235300000001,0.3096730475,1.011176016,0.10091024750000001,0.6748039730000001
ecoli_00694,0.36673471950000003,0.15455127,0.1048449265,0.902283076,0.2887766645,0.764061093
ecoli_00695,0.50033561,0.07042016200000001,0.046417796500000004,0.9472996260000001,0.3286167855,0.521421413
ecoli_00696,0.0933545975,-0.172748066,0.5724649225,0.823034806,0.2604318435,0.8270174130000001
ecoli_00697,-0.1458413054,-0.433783454,0.6587810295000001,0.8417998760000001,0.1447961075,0.6395325230000001
ecoli_00698,0.624402242,-0.317963561,-0.0339741835,-0.087156416,-0.6503718575,0.16358693300000002
ecoli_00699,0.4310447899,-0.187636618,0.14233888050000001,-0.047135399,-0.5710341855000001,0.07451194300000001
ecoli_00700,-0.1802223709,-0.426911403,0.0997346295,0.12196417600000001,-0.8034015285,0.087983618
ecoli_00701,0.1927981135,-0.374873799,0.3723955135,0.059651514,-0.5989118515,0.171146073
ecoli_00702,-0.0354223417,-0.404417173,0.8000624975,0.10154764100000001,-0.1505094955,0.30755714300000003
ecoli_00703,-0.2655325441,-0.444723462,0.44128840750000004,0.171203867,-0.1335955445,0.43504015300000004
ecoli_00704,-0.3142786866,-0.428602874,0.1717506775,-0.0422892,-0.5705627095,0.333583893
ecoli_00705,-0.6054240161000001,-0.37812269,0.3357241965,-0.0050907420000000005,-0.5225363465,0.403870763
ecoli_00706,0.22232874660000002,-0.449602194,0.2753338515,-0.104639965,-0.8298738905,0.157244413
ecoli_00707,0.4629210113,-0.503153504,-0.1543067135,-0.08689561,-0.8771755675,0.06503750800000001
ecoli_00708,0.1122457642,-0.504442709,0.2892246925,0.063928575,-0.7726151815000001,0.18900217300000002
ecoli_00709,0.5384057332000001,-0.505781927,0.2939199055,-0.046721704,-0.6505942795,0.430522603
ecoli_00710,0.1791185372,-0.487620437,0.5879981285,0.380732609,-0.49015808050000004,0.20759201300000002
ecoli_00711,-0.1100927387,-0.440656914,0.16721379150000001,0.5413918120000001,-0.4109330295,0.325140303
ecoli_00712,-0.36019361980000003,-0.37519571700000004,0.4637824625,0.217165399,-0.3145941465,0.423739103
ecoli_00713,-0.16571318100000001,-0.39368933300000003,0.4570032415,0.26082317,-0.4172287685,0.44374538300000005
ecoli_00714,-0.17756702060000001,-0.017957380000000002,0.7078646075,1.1453485460000001,0.3807883595,0.547181673
ecoli_00715,-0.35867614400000003,0.065247204,0.8098433945,1.070647936,0.3210873535,0.433431683
ecoli_00716,0.5918217623,-0.359452357,0.2357528875,0.14242569800000002,-0.0222282705,0.10431546100000001
