,A,Fnr,ihfB,Fis,NarL,ArcA
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.793874467614975,-0.3131387854129457,0.15844253731117952,-0.21021677742821687,-0.8899144069163913,0.7923739763173199
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.921329364631623,-0.4841608090384497,-0.16387380122226958,-0.5067032673565901,-0.7667028988391635,1.0177549652043716
DDB2__PD-004_del-qseC_Batch_6h__1,4.800543875898947,-0.08780555718503003,0.501527734219259,0.034083937733228716,0.52587262727954,0.4870148723850569
DDB2__PD-004_del-qseC_Batch_6h__2,3.542349596112379,-0.15788077628163144,0.598855331228231,0.11138297524625074,0.2735132392268582,0.5463102172046971
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.2333031899963216,-0.36093801449897,0.14708219179059867,-0.3549113669628454,-1.0230174178326925,1.2592812578797703
DDB2__PD-004_del-qseC_Fed-batch_6h__2,2.770538982619297,-0.38812155581423546,0.2529881039159356,-0.1995527423686454,-1.0229534267217932,1.1573187967869245
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.6508203876519265,-0.33473127173633804,-0.06883684592664885,-0.4283594040753247,-0.971599459192281,0.4458492795892539
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.521603081864599,-0.3662839904189337,-0.08543000672469248,-0.512940772840567,-1.0698402994009024,0.5502084749034601
DDB2__PD-005_del-qseF_Batch_6h__1,5.83661076904685,-0.4524479589343251,0.19822743947796265,-0.07216216824570942,0.2774994412662526,0.4893665087978274
DDB2__PD-005_del-qseF_Batch_6h__2,5.93297121988942,-0.31860402328508464,0.5064034831497253,-0.019219545786697267,0.3545433766685049,0.6818090259945997
DDB2__PD-003_del-qseF_Batch_6h__1,5.015491422334367,-0.5766451970643711,0.3918769680585559,-0.055691079162340174,0.0936563782962283,0.451934690804924
DDB2__PD-003_del-qseF_Batch_6h__2,6.427848735797393,-0.469440994759001,0.2934466433144625,0.2432413507493294,0.17245023462137965,0.461778164804084
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.833651777221144,-0.6525107327612485,0.3523019930299718,0.1521196523904429,-1.0080676708461995,1.0917633201110597
DDB2__PD-003_del-qseF_Fed-batch_6h__2,2.677943638923851,-0.5970660470744171,0.4289772511055663,0.11494427426665155,-0.9165741237059192,1.026223736277352
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.063342489073559,-0.30681769744368914,0.4492372525953172,-0.30080723582920044,-0.28989836291868265,1.2732529426098207
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.8608530106695667,-0.4345884900814045,0.06416916311360765,0.02637232799407485,-0.9557944096594344,1.0333854975677834
DDB2__PD-005_del-qseF_Fed-batch_6h__3,2.06181271831065,-0.5936568124153005,0.6777552015290986,-0.049319504733388086,-0.6700159337044385,1.0200877478113741
DDB2__PD-005_del-qseF_Fed-batch_15h__1,2.374522203325476,-0.5340487394582816,-0.159336625095305,-0.12261430098677728,-0.8326886817937647,0.941256123780624
DDB2__PD-005_del-qseF_Fed-batch_15h__2,0.7383843660926579,-0.7547526472733566,-0.3087132721141845,0.022468399750030343,-0.8239611807410876,0.9846800543036752
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-0.3230240246692202,-0.4094332676375032,0.21835820981643472,-0.004973699101693541,-0.9816982535632476,1.0714451146743489
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.0071140732222263,-0.5794689783100324,0.489409345472481,-0.059260836566101815,-1.100902594478268,1.16702958078716
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,5.742932220571099,-0.3577043476508468,0.5905817912437197,0.06272575059577434,0.4711615539551435,0.7370874677214516
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,4.918675148707936,-0.5343907906689846,0.6003682133953063,0.312465629860041,0.32318119129573475,0.5334582943880726
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,4.5138956843586335,-0.4014728942189212,0.9743545234330852,0.038061367102155685,0.15168696114859606,0.6565956522346443
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.909409088060851,-0.4997171682965327,0.4591615881882625,-0.4367660641911897,-1.0216635167524073,1.1823162185767355
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.529748004999121,-0.6431101817928209,0.6899601753877302,0.20616201179181992,-0.7997566749099914,0.9755297320444622
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.494752963912309,-0.3412441763932872,0.040058529329487065,-0.29299184520033883,-0.37984417792034186,0.5641395910188383
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.6849235962667608,-0.5377966080332008,0.12410355766624548,-0.14846793966576044,-0.7339167706615931,0.7661450897807196
DDB3__PD-009_del-arcA_Batch_6h__1,6.138123977419066,-0.2512255398914771,0.07824051360645258,0.24914759277856824,0.2032739986302765,-9.267007604
DDB3__PD-009_del-arcA_Batch_6h__2,6.238495606083026,-0.2389367692064006,0.1324433418049331,0.3030017699898355,0.32732498752666395,-9.267007604
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.0340269299562124,-0.14352312959894853,-0.04530550069802963,0.1875273469366228,-0.6102750163110242,-5.808546847725931
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.689204040258244,-0.04794888144222576,-0.05781361532598873,0.1171014992471946,-0.9964149471468744,-9.267007604
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.3555655087062721,-0.16048218732737318,0.5316664129804582,-0.1454781137828416,-0.8441459489936998,-9.267007604
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.5618947523054303,-0.11705167677660988,0.36060665473846504,-0.044202701935660116,-0.8797916167107163,-9.267007604
DDB3__PD-006_del-baeR_Batch_12h__1,3.330354065633644,-0.5991857387618076,0.15788204860884747,-0.28384793035977474,-0.21698410491541156,1.2511919232024729
DDB3__PD-006_del-baeR_Batch_12h__2,2.991706769418384,-0.5698063370303537,0.21875742080960947,-0.7665853028592569,-0.4808904021960565,1.1755188916777009
DDB3__PD-009_del-baeR_Batch_12h__1,4.333459158956191,-0.5708163832373412,0.13552269073871415,-0.1598754747437834,0.1634287359610722,1.461018922394322
DDB3__PD-009_del-baeR_Batch_12h__2,4.189512388466087,-0.7661641530204495,-0.1385445673396113,-0.2592765420698324,-0.2311036640325037,1.3944393872603928
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-1.3025444733350668,-0.8183361270556606,0.4683722118642546,-1.2169911897872652,-0.41449214302644855,1.0506738464226917
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-2.103049092621294,-0.9003476615969195,0.4847476996556637,-1.0441014864810274,-0.3597251862998165,1.126605794815756
DDB3__PD-009_del-baeR_Fed-batch_12h__1,2.545269617626097,-0.9099980108587324,-0.3896334672430566,-0.6156967157242352,-0.6621900664884812,1.4131386728932933
DDB3__PD-009_del-baeR_Fed-batch_12h__2,5.016101218219578,-0.7499750746734168,-0.4367307690346536,-0.8419296685063706,-0.8931732054000063,1.0159381585534888
DDB3__PD-009_del-baeR_Fed-batch_18h__1,3.09295233999417,-0.896367378799507,-0.23676063052055876,-0.4530989128890575,-0.8898278205261256,0.8944649582050328
DDB3__PD-006_del-lsrB_Batch_6h__1,5.321337592087937,-0.3832703639753934,0.4455284935700874,0.24847599480254526,0.07515790307072212,0.4627313921593146
DDB3__PD-006_del-lsrB_Batch_6h__2,5.818580768918014,-0.4131364372319055,0.11163514457249056,0.08653332180789874,0.20959001814881265,0.44770961625208905
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.0220222322853374,-0.3791827143441484,0.1692360009839078,-0.3345448343452251,-0.4276345297297937,0.6461275349667197
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.897637263598126,-0.5933538681388271,0.2130066468274343,-0.3282264100752901,-0.9661818131962504,1.154669722164554
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.212207793515588,-0.5848018733812523,0.24172113319021984,-0.1288730569501162,-1.2183715230118601,1.1727089101296568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,1.3458198771744063,-0.3886270171840192,0.1157430625196465,-0.15513653561942142,-0.8479275157008175,0.9370694992125196
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,1.1080683953923975,-0.3808559011428408,-0.2266710640529101,-0.5327158786909969,-0.7529095766896328,1.0172205171350956
DDB3__PD-009_del-lsrK_Batch_6h__1,5.018573312516644,-0.3710585150859309,0.2165097615457583,0.0592948504323747,0.14041496025620506,0.41192616863495424
DDB3__PD-009_del-lsrK_Batch_6h__2,5.075947700024559,-0.3755969238713739,0.2639177054202726,0.1573765828557665,0.0334750100410206,0.5025355704944321
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.6541676781017989,-0.7110762318192538,0.3079769543317372,0.18565328228763534,-1.073933294216455,1.0954087338875969
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.3662512708865036,-0.7600505711525418,-0.2678232244879393,0.36945659897164695,-1.0039824372370891,0.9719024962879246
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,1.9334073554120157,-0.1354955594171443,-0.23965282423040435,-0.2461971018779643,-0.6861628381444795,0.6976273090794809
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.712346636826401,-0.21637280646161366,-0.03829893522547678,0.09567869797907846,-0.6312091022981026,0.7516949316088368
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.3168824210549244,-0.3266450914743455,0.18761505155631572,0.03500099821353686,-0.9663451467494468,0.4787866713584634
DDB3__PD-006_del-lsrR_Batch_6h__1,4.938018414213469,-0.4399287101237857,0.19508849691483832,0.0718647537151238,0.2795600820434529,0.5159839156097554
DDB3__PD-006_del-lsrR_Batch_6h__2,4.604647525785071,-0.5196813282784092,0.05431850497536495,0.11633419090926367,0.3308971195237227,0.5186987148236
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.036551587697688,-0.4566337114169378,0.2991108003613672,0.01924007620543477,-0.8257341054176326,0.9423385884224712
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.348554701783599,-0.5461908592440619,0.11288330768418753,0.4000922973526944,-1.1274747052545386,1.1201395129589624
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,2.702522688837456,-0.4650072094073252,0.14355043103692644,0.041445892519602616,-0.9991138949624164,0.5435573761348369
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.7924619380728428,-0.2726357521389904,-0.12524249884010175,-0.6478580433445771,-0.7872051712417409,0.5553513491706319
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.8892173666053984,-0.4106201805277099,-0.1954396973892667,-0.15790922708752042,-0.7709895171611878,0.5036296902548578
DDB3__PD-009_del-luxS_Batch_6h__1,5.76626039596584,-0.2891893528662326,0.3410793775801082,-0.05812205909448664,0.018139630793996275,0.41623356298539693
DDB3__PD-009_del-luxS_Batch_6h__2,6.086986829883205,-0.3393095566173816,0.1881316753540148,-0.2413492578450693,0.04828941421351463,0.36715058359534497
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.2771164509529704,-0.5430411169261671,0.20109356966181305,0.5848169933993415,-0.7494644601540132,1.2496289399377378
DDB3__PD-009_del-luxS_Fed-batch_6h__2,2.549281100882054,-0.5019353233914979,0.21645340186508302,0.3807840774759992,-0.6110854400257901,1.1946945160946996
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.2693228453138038,-0.3246953599144895,0.2902636508167813,-0.2311844187819716,-0.538383645508798,0.9140879686949326
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-0.0111990851677535,-0.3085666451151603,0.27072171715365023,-0.03685678553538452,-0.6909372928363631,0.8900668463095407
DDB3__PD-006_del-rpoS_Batch_9h__1,4.262929990934698,-0.2410143564395568,-0.04237541175904447,-0.19056960180899374,0.8862587837455758,0.15312093252987147
DDB3__PD-006_del-rpoS_Batch_9h__2,5.411375337531365,-0.1679670743346886,-0.1875995441861722,-0.5023095067116774,0.716170032175258,0.03214184537527842
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.683193303326954,-0.34292449004251324,0.1343894330506732,-0.7287790340405369,-0.1325132702973315,0.2479311169285996
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,3.2885357542335627,-0.4023887259543919,0.11082423667133412,-0.7085068310592035,-0.16715783606202986,0.1524254993346954
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.8326942291683923,-0.3698719782358175,0.0741300837486687,-0.516201885774981,0.04648639477665917,0.29040749481550066
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,0.3757470110884089,-0.3354234893617285,-0.060073593333481064,-0.7279507211273302,-0.34661343403910383,0.17255476190953445
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.9258230772323665,-0.3827003704296619,0.16123326890103584,-0.7559955086502157,-0.4747329371241778,0.10005310142401846
DDB3__PD-009_del-tnaA_Batch_6h__1,6.4570681264491085,-0.4334334126721569,0.22354432996996465,0.1646066296970634,0.2753089071869974,0.6625880446831314
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.4565846028241127,-0.57410968315099,0.1898964818987885,0.5026413349560546,-1.00500803009976,1.2041425999711546
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,1.921055825805961,-0.373424967429882,0.09681948206213063,-0.1541840214103818,-0.8080055646982727,0.9795511859285836
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.181430300449417,-0.3454334680146811,-0.07468909190889228,0.05177933066934237,-0.6609162961873487,1.2076691879775598
