,A,GlcC,ArcA,ihfB,PdhR
ros_tale__16_32_250pq__1,-1.9001073469,-3.523636633,0.15879195200000001,-0.465235485,0.842803701
ros_tale__16_32_250pq__2,-1.7478830581,-2.806327437,0.156995183,-0.483834904,0.869358878
ros_tale__16_32_750pq__1,-3.2042345071,-3.513344013,0.215164809,-0.230275895,0.471164061
ros_tale__16_32_750pq__2,-2.9728301838,-3.863490489,0.319740371,0.08051488500000001,0.094718282
ros_tale__17_104_0pq__1,-3.9416817117000003,-1.449120677,0.43983647600000003,0.414410155,-2.314934377
ros_tale__17_104_0pq__2,-3.3138033669,-2.147644371,0.392020733,0.420775255,-2.200844372
ros_tale__17_104_250pq__1,-3.1929628958,-2.702390374,0.706101113,-0.091196495,-1.407314521
ros_tale__17_104_250pq__2,-2.8290633581,-3.360084575,0.620042288,0.18637689500000001,-1.112800145
ros_tale__17_104_250pq__3,-2.9450095468,-2.973374234,0.5387263680000001,-0.25625172500000004,-1.203524359
ros_tale__17_104_250pq__4,-2.7305447012,-2.167225303,0.9171451260000001,0.16089092500000002,-0.930756652
ros_tale__17_104_750pq__1,-3.7346312757,-2.304261494,0.6481270760000001,-0.5423704530000001,-0.9299716140000001
ros_tale__17_104_750pq__2,-3.8857967124,-2.419919043,0.445417956,-0.41065191500000003,-0.9913373620000001
ros_tale__18_24_250pq__1,-0.42450148990000003,-1.865697902,1.259036816,0.556681175,1.1793018690000001
ros_tale__18_24_250pq__2,-0.8417721692,-1.87271436,0.813995346,0.044054445000000005,1.179472882
ros_tale__18_36_0pq__1,-3.3106059275,-3.777608444,0.51610102,0.150418815,-1.320864837
ros_tale__18_36_0pq__2,-2.9110422186,-4.085108734,0.602182045,0.296173185,-1.562724443
ros_tale__18_36_0pq__3,-1.465598359,-2.314944419,0.44791902100000003,-0.39758026500000004,0.093211652
ros_tale__18_36_0pq__4,-1.1616172253000001,-2.259060645,0.7039331990000001,-0.7291996590000001,0.183552438
ros_tale__18_36_250pq__1,-2.120852651,-2.70813353,0.720855298,-0.535026925,1.353868869
ros_tale__18_36_250pq__2,-2.0664021,-2.61068297,0.650875576,-0.47481011500000003,1.306655954
ros_tale__18_36_750pq__1,-1.4894668957000001,-1.73378849,1.546197726,0.676957735,0.7912335020000001
ros_tale__18_36_750pq__2,-1.3922231443,-1.28834444,1.584077686,0.760018115,0.7178036640000001
ros_tale__19_91_0pq__1,-3.5767588737000002,-2.9636745820000003,0.19594456000000002,0.732289525,-2.929425504
ros_tale__19_91_0pq__2,-3.4656831514,-3.742829308,0.08939118800000001,0.43077015500000004,-3.011321911
ros_tale__19_91_250pq__1,-4.1152737118,-3.612099126,0.32206998800000003,0.394077915,-1.737045546
ros_tale__19_91_250pq__2,-3.6228891983000002,-3.198756574,0.045230318000000005,-0.033236975,-2.185930871
ros_tale__19_91_750pq__1,-3.6346678959,-2.8569922,0.17019406,-0.08328756500000001,-1.7267401580000001
ros_tale__19_91_750pq__2,-3.5622337288,-2.986179861,-0.05540499,-0.444519447,-0.991472106
ros_tale__19_91_750pq__3,-3.9659390082,-2.032808196,-0.14625546,0.360943715,-1.423934662
ros_tale__19_91_750pq__4,-3.6726847639,-2.125559761,-0.6842217220000001,-0.0008650550000000001,-1.26454933
ros_tale__21_97_0pq__1,-2.0394145664,-1.928069857,-0.069939922,-1.239469425,0.9826932500000001
ros_tale__21_97_0pq__2,-2.6198613073,-1.537020465,0.521034976,-0.906114233,0.808546324
ros_tale__21_97_250pq__1,-2.6598615339,-1.312757678,0.443479783,-0.664380941,1.139719806
ros_tale__21_97_250pq__2,-2.5452264766,-1.132862862,0.742704066,-0.751543803,0.95110813
ros_tale__21_97_750pq__1,-2.8085889182,-1.656585956,0.139308513,-0.582283069,1.528914906
ros_tale__21_97_750pq__2,-2.5559978242,-1.7275387229999999,0.740062926,-0.6685993090000001,1.412393927
ros_tale__25_111_0pq__1,-3.1701080334,-2.556280006,-0.25468864,-0.8101516240000001,0.833170504
ros_tale__25_111_0pq__2,-2.9439687165,-3.945034187,-0.247761798,-0.821579228,0.19267109500000001
ros_tale__25_111_250pq__1,-3.2371863781,-2.936553334,-0.042195750000000004,-0.6815045200000001,1.306163962
ros_tale__25_111_250pq__2,-3.5239650917,-4.319039851,-0.40731054800000005,-1.030650892,0.514262835
ros_tale__25_111_750pq__1,-3.3912151404,-3.859768176,-0.41696341600000003,-0.91410638,0.933842975
ros_tale__25_111_750pq__2,-2.2640045099,-3.619811983,-0.277083305,-0.396619785,1.214200578
ros_tale__29_119_0pq__1,-3.8587705504,-4.339832121,0.11370136500000001,-1.143270606,-0.027905356000000003
ros_tale__29_119_0pq__2,-3.3919190479,-3.638847032,0.420637772,-0.5396704520000001,-0.640218992
ros_tale__29_119_250pq__1,-3.8501533218,-3.290338679,0.43312212200000005,-0.460564228,-0.00046135500000000004
ros_tale__29_119_250pq__2,-3.8322083919,-3.9771483610000002,0.46302000600000004,-1.3851055859999999,0.07886875
ros_tale__29_119_750pq__1,-3.8788711037,-3.4250469150000002,0.511094622,-0.664774753,0.46570997900000005
ros_tale__29_119_750pq__2,-3.8003632892,-3.743407918,0.425896441,-0.693988244,0.383160437
ros_tale__ALE4_0pq__1,-2.0443270772,-1.556849823,0.19736424400000002,-0.29706712500000004,-0.17128696300000001
ros_tale__ALE4_0pq__2,-1.4712046365,-1.3950717030000002,0.210802772,-0.29380178500000004,-0.23100962700000002
ros_tale__ALE4_250pq__1,1.8658022335000002,0.48508305,2.048441456,1.463623175,-0.748097019
ros_tale__ALE4_250pq__2,1.8551222238,0.419221414,1.990108766,1.494380965,-0.5856754040000001
pcoli__atASMT_325G__1,-0.7577866496,-0.146914747,0.04498786,0.22948868500000003,0.7562556260000001
pcoli__atASMT_325G__2,-0.8958358214000001,-0.22646036900000002,0.103098007,0.23820617500000002,0.779352722
pcoli__bpTDC__1,-1.3674231767,0.48427471200000005,0.378559301,0.514330825,0.7746370170000001
pcoli__bpTDC__2,-1.3248838238,0.538373164,0.36998961500000005,0.370737925,0.7141890350000001
pcoli__BRCA__1,-1.5031842886,0.41336418500000005,0.19094988400000001,0.083314765,0.9367887880000001
pcoli__BRCA__2,-1.4743807553,0.32203976500000003,0.185832415,0.069082845,0.867613963
pcoli__BRCActrl__1,-1.8961690067,1.481341165,0.7478487060000001,0.18947349500000002,0.9937007470000001
pcoli__BRCActrl__2,-1.8327610804,1.415356367,0.822133306,0.133589245,0.8075142310000001
pcoli__BRCAswap__1,-1.0935430277,-0.5358758020000001,0.57696863,0.917496175,0.464112972
pcoli__BRCAswap__2,-0.8947196174000001,-0.6657745890000001,0.6370936500000001,1.035549985,0.39038934200000003
pcoli__btAANAT__1,-1.2089228189,-0.74221012,0.323861084,0.5520848150000001,0.535695915
pcoli__btAANAT__2,-1.3679212559,-1.526600015,0.27958708600000004,0.555115985,0.36208268200000004
pcoli__btASMT__1,-1.3544322057,-0.513787426,0.367003185,0.686704335,0.644529608
pcoli__btASMT__2,-1.3709528722,-0.770630362,0.415723973,0.7940552550000001,0.6034812190000001
pcoli__CC1__1,-0.5523492957,-0.917980384,0.689232144,1.138283835,0.29240414600000003
pcoli__CC1__2,-1.1446332746,-1.127123018,0.49854365700000003,1.028434795,0.48021603700000004
pcoli__ccCOMT__1,-0.9342804713,0.029109467000000003,0.207124303,0.410782715,0.710570138
pcoli__ccCOMT__2,-1.047564789,-0.030259499000000002,0.135602372,0.35958486500000003,0.6831642090000001
pcoli__ckDDC__1,-0.22277339000000002,-0.051808031000000004,0.64864206,1.098912665,0.676396026
pcoli__ckDDC__2,-0.0988192014,0.343455554,0.71046172,0.8824161150000001,0.5082813780000001
pcoli__CNTF_belt__1,-1.2659246529,-0.25245542200000004,0.420432377,0.47925305500000004,0.738839966
pcoli__CNTF_belt__2,-1.0518541856999999,-0.42231252,0.47953411300000004,0.6728564450000001,0.626413898
pcoli__cobPNMT__1,-0.9048748306000001,-0.34888845500000004,0.303324142,0.284564975,0.787322874
pcoli__cobPNMT__2,-0.5980273022,-0.381871744,0.322389862,0.28185787500000004,0.779037533
pcoli__cvPhhB__1,-1.2441222664,-0.166294519,0.057619355000000004,0.254282775,0.854018912
pcoli__cvPhhB__2,-1.1895994395,-0.5925150220000001,0.277355495,0.485982265,0.9327296450000001
pcoli__ggAANAT__1,-1.4093344668,-0.066666535,0.21586797400000002,0.260959535,0.739970949
pcoli__ggAANAT__2,-1.4510067885,-0.08863401400000001,0.12626112,0.295162105,0.676908253
pcoli__ggTPH__1,-1.0984652875,-0.968857912,0.11468483400000001,0.224120605,0.630856932
pcoli__ggTPH__2,-1.3042587151,-0.635852769,0.070815561,0.11325776500000001,0.839745421
pcoli__hsAANAT__1,-0.24650232560000002,-1.701558838,1.089893306,1.246747625,0.088554119
pcoli__hsAANAT__2,-0.4298163901,-1.8077006660000001,0.903433806,1.262952225,0.253279798
pcoli__hsASMT__1,-1.1888907778,0.025807992000000002,0.265788397,0.464873735,0.770122788
pcoli__hsASMT__2,-1.2850196383,0.17134948500000002,0.330022315,0.37343606500000004,0.8165310100000001
pcoli__hsPNMT_mb__1,-0.9572838327000001,-0.39407676900000005,0.040300772000000006,0.291465275,0.7062298720000001
pcoli__hsPNMT_mb__2,-0.9182791957,-0.585317608,0.12697175200000002,0.276043525,0.68212037
pcoli__hsTPH__1,-1.8200457918000001,-0.224987857,-0.175521843,0.064708835,0.8390884750000001
pcoli__hsTPH__2,-2.1911456878,-0.068084167,0.09615961,0.09849440500000001,1.016165245
pcoli__hsTPH_E2K__1,-1.4785818335,-0.752491468,0.526622704,0.9019469250000001,0.6505835130000001
pcoli__hsTPH_E2K__2,-1.2346053496,-0.6860684210000001,0.628575133,0.8548870150000001,0.65549607
pcoli__hsTPH_E2K_N91I_P99C__1,-1.9610119035,0.12191257800000001,-0.08709583800000001,0.24889085500000002,0.9459799630000001
pcoli__hsTPH_E2K_N91I_P99C__2,-1.5021343015,-0.043784974000000004,-0.018978383,0.167138795,0.866124192
pcoli__hsTPH_N158trunc__1,-1.5785341078,-0.48094316000000004,0.49277853,0.30525573500000003,0.7263500540000001
pcoli__hsTPH_N158trunc__2,-1.6439602355,-0.217674157,0.481644575,0.36285334500000005,0.7934628970000001
pcoli__hsTPH_N174trunc__1,-1.7239240714,-1.392621488,0.19621347500000003,0.9229170050000001,0.531302775
pcoli__hsTPH_N174trunc__2,-1.6363746732000002,-0.7884051670000001,0.490658674,0.6854901050000001,0.633211331
pcoli__hsTPH_Ntermtrunc__1,-1.1317860743,0.699519055,0.853001546,1.094570805,0.7401668290000001
pcoli__hsTPH_Ntermtrunc__2,-0.9600375917,-0.57637296,0.7565656460000001,1.385971565,0.394850207
pcoli__hsTPH1__1,-0.5501530872,-1.006507047,0.680069985,0.893005295,0.42056739200000004
pcoli__hsTPH1__2,-0.6851538052,-1.17600058,0.6759045060000001,0.8963619450000001,0.47499073100000005
pcoli__MBP__1,-1.6394909201,-2.564798771,-0.573046228,0.107615625,-0.080102224
pcoli__MBP__2,-2.4368747587,-0.853666322,-0.051903538000000006,0.8126329750000001,0.46503320400000003
pcoli__msCOMT__1,-1.5110805182,-0.24715478800000001,0.079404681,0.146692115,0.5115288060000001
pcoli__msCOMT__2,-1.7820860198,-0.508387147,-0.044857836000000005,0.008338235000000001,0.6365399030000001
pcoli__ocAANAT__1,-1.2923602095,-0.13848960100000002,0.16575990100000002,0.343833905,0.685246258
pcoli__ocAANAT__2,-1.5149547107,-0.064527233,0.2116699,0.31392150500000005,0.727260193
pcoli__osTDC_K374H__1,-0.2662174842,-0.735273991,0.851500016,1.283960655,0.093588932
pcoli__osTDC_K374H__2,-0.4337139897,-0.713475937,0.979614336,1.646649845,0.221097346
pcoli__osTDC_K374L__1,-1.5858059355,-0.8641797290000001,-0.064751683,-0.0025753950000000003,0.7614060970000001
pcoli__osTDC_K374L__2,-1.5053045566,-0.60575334,0.13687585800000002,0.044617885,0.516074196
pcoli__osTDC_K374Q__1,-0.4396934429,-0.782597348,0.43024290200000004,0.7409232450000001,0.526659921
pcoli__osTDC_K374Q__2,-0.7839318262,-0.792500654,0.45649869600000004,0.7893113850000001,0.521003031
pcoli__osTDC_L360V__1,-1.3926807866,-0.34074178200000005,0.17240939800000002,0.213034735,0.72395746
pcoli__osTDC_L360V__2,-1.4021618787,0.09526060900000001,0.273833125,0.286647295,0.8464907890000001
pcoli__pmTPH__1,-1.8247697046,-0.35799710700000004,-0.33557125600000004,-0.542287796,0.641999752
pcoli__pmTPH__2,-1.9215182644,-0.22672519800000002,-0.103547147,-0.41813227500000005,0.544670771
pcoli__RFC__1,-1.7556096964,-0.6438474820000001,-0.193622802,-0.042492765,0.9708792530000001
pcoli__RFC__2,-2.0218596194,-0.67938301,-0.271951257,-0.05563172500000001,0.9251659910000001
pcoli__RFCctrl__1,-0.3986467454,-1.633801841,0.8765261360000001,1.244599755,0.063450294
pcoli__RFCctrl__2,-0.1637821216,-1.789514293,0.8084935360000001,1.195212395,0.14333146900000002
pcoli__RFCnopause__1,-0.4801478759,-2.134302233,0.9157442760000001,1.277978395,0.045218676000000006
pcoli__RFCnopause__2,-0.2611711246,-2.022101116,1.011176016,1.2688223650000001,-0.17937038800000002
pcoli__RFCpluspause__1,-0.3291920612,-1.064298519,0.902283076,0.7064890450000001,0.154122694
pcoli__RFCpluspause__2,-0.5092661192,-0.726778967,0.9472996260000001,0.7123646450000001,-0.051497786000000004
pcoli__rnCOMT_sol__1,-0.37786519490000003,-1.423168284,0.823034806,1.321847665,0.09434353200000001
pcoli__rnCOMT_sol__2,-0.4837479328,-1.438390746,0.8417998760000001,1.358654825,0.11224441700000001
pcoli__rnPNMT__1,-2.3376494855,-0.743522195,-0.087156416,-0.138566415,0.682730505
pcoli__rnPNMT__2,-1.9846435798000002,-0.28628378200000004,-0.047135399,-0.260910865,0.800472661
pcoli__rnTDC__1,-1.2118954366,0.051876311,0.12196417600000001,0.15724927500000002,0.722743121
pcoli__rnTDC__2,-1.3966955154,0.11047122100000001,0.059651514,0.24430457500000002,0.8482640370000001
pcoli__rnTDC_trunc__1,-1.4163052379,-0.150896636,0.10154764100000001,0.35363555500000005,0.37483037
pcoli__rnTDC_trunc__2,-1.6626623348,-0.367995194,0.171203867,0.359096935,0.8623839160000001
pcoli__saCOMT_T2A__1,-1.2486189228,-0.034393131,-0.0422892,0.20285039500000002,0.8068058810000001
pcoli__saCOMT_T2A__2,-1.0119409376,-0.160985168,-0.0050907420000000005,0.17900243500000002,0.8412878890000001
pcoli__sfCOMT__1,-1.5559291782,-0.2590804,-0.104639965,0.018296925000000002,0.8650780060000001
pcoli__sfCOMT__2,-1.2429598918,-0.715137915,-0.08689561,-0.126603595,0.822606834
pcoli__sgAANAT_D63G__1,-1.016156137,-0.320696313,0.063928575,0.21465630500000002,0.852267587
pcoli__sgAANAT_D63G__2,-1.7960846635,-0.698078513,-0.046721704,0.056648645000000004,1.051425086
pcoli__ssDDC__1,-1.3068252132,-0.177396369,0.380732609,0.579620345,0.826974584
pcoli__ssDDC__2,-1.07998888,0.004152803,0.5413918120000001,0.548219425,0.791807103
pcoli__TP53B__1,-0.8261177566,-0.13281376,0.217165399,0.479602405,0.653166531
pcoli__TP53B__2,-0.6418937344,-0.12422796700000001,0.26082317,0.5183036950000001,0.685612922
pcoli__WT__1,-0.326647678,-0.66430892,1.1453485460000001,1.518822565,0.258120733
pcoli__WT__2,-0.6524332188,-0.6628512630000001,1.070647936,1.598293755,0.22976969800000002
cck__glu_ale4__1,-0.2141304062,-0.154003721,0.14242569800000002,0.842483995,0.332757745
cck__glu_ale4__2,-0.421254762,-0.76199799,0.23916410400000002,0.388702445,-0.20308484400000001
cck__cck_ale1__1,-1.1427357713,-0.9041706270000001,-0.036123555,0.128377715,-0.19126800200000002
cck__cck_ale1__2,-1.3403012149,-1.147635899,0.042168756,0.157465675,-0.182699571
cck__cck_ale2__1,-0.7615376692,-1.026666615,0.11719557800000001,0.013104265,-0.130552422
cck__cck_ale2__2,-0.8899092120000001,-0.8579625980000001,0.14509675,-0.029159615000000003,-0.174655798
cck_pgi__gmos_delpgi__1,6.1770584775,-0.70870899,0.548075038,0.27706467500000004,-1.132159841
cck_pgi__gmos_delpgi__2,5.9314659493,0.013393607,0.49255982000000004,0.050797045000000006,-1.021581482
cck_pgi__pgi_ale1__1,2.0764147489,-0.022276117,0.155626605,0.190522785,-0.622726761
cck_pgi__pgi_ale1__2,3.9132005436,-0.7517672080000001,0.458879289,0.026093085000000002,-1.032258001
cck_pgi__pgi_ale2__1,7.1258208176,-0.36874826600000005,0.9356459460000001,0.44689495500000004,-1.222146252
cck_pgi__pgi_ale3__1,3.3461735806,-0.09740359800000001,0.080522988,0.310244735,-0.5372683970000001
cck_pgi__pgi_ale3__2,3.8424525636,-0.587443842,0.319070503,-0.08744309500000001,-0.9804573550000001
cck_pgi__pgi_ale4__1,7.6352061226,-0.768514534,-0.060545762,0.5186149950000001,-0.49736980700000005
cck_pgi__pgi_ale4__2,7.4051548038,-1.205221703,-0.023064144,0.035103995,-1.164849375
cck_pgi__pgi_ale4__3,7.4338843961,-1.311398341,-0.026233267,0.074921925,-0.983092791
cck_pgi__pgi_ale5__1,9.8318014406,0.09586472700000001,0.6346640520000001,0.387921505,-0.6406311480000001
cck_pgi__pgi_ale5__2,8.6996953979,-0.377817728,0.6909501880000001,0.089578665,-1.211025789
cck_pgi__pgi_ale6__1,8.2471208481,-0.11307921400000001,0.28762259500000004,0.6129683850000001,-0.586791272
cck_pgi__pgi_ale6__2,10.1018132813,-0.462905163,0.536174008,0.15115166500000002,-0.8638102040000001
cck_pgi__pgi_ale7__1,3.1982321599,-0.35343755600000004,0.17530578100000002,0.7453702050000001,-0.801297551
cck_pgi__pgi_ale7__2,4.0310142366,-0.689826766,0.46740904,0.295785625,-1.262865485
cck_pgi__pgi_ale8__1,9.7362697032,-0.015585024000000001,0.174656744,0.703560815,-0.27792031100000003
cck_pgi__pgi_ale8__2,10.0519482233,-0.48645341900000005,0.394370202,0.249876495,-0.612277112
cck_sdh__gmos_delsdhCB__1,-0.32001351,-3.713184298,1.322502666,1.046529055,-3.854050282
cck_sdh__gmos_delsdhCB__2,0.6162645389,-3.702204229,0.5798925810000001,0.9514397750000001,-4.194657408
cck_sdh__sdh_ale1__1,1.082528189,-0.447031832,0.998987676,0.8348676650000001,-0.12700919700000002
cck_sdh__sdh_ale1__2,0.6843824392,-0.36502528100000003,0.9379760260000001,0.837305095,-0.13195810600000002
cck_sdh__sdh_ale2__1,0.7355034495,-0.315125413,0.736952856,0.667542205,0.000738644
cck_sdh__sdh_ale3__1,0.4694736128,-0.254243977,0.803381376,0.733626585,0.06137971800000001
cck_sdh__sdh_ale3__2,0.4592334427,-0.41637734400000004,0.695367646,0.568807075,-0.100091419
cck_sdh__sdh_ale3__3,0.2596837587,-0.381610828,0.681227083,0.5951379450000001,-0.107332036
cck_pts__gmos_delptsHIcrr__1,2.3950010267,-2.210401999,-0.47601407300000004,-0.327138825,-0.8844129230000001
cck_pts__gmos_delptsHIcrr__2,3.0634791059,-2.040294576,-0.33705242,-0.247118355,-1.257227267
cck_pts__pts_ale1__1,0.6762798636,-0.965398073,0.9351348060000001,0.44672369500000003,-0.09231639999999999
cck_pts__pts_ale1__2,0.4444991307,-0.9376036940000001,0.876612566,0.47335884500000003,-0.083295116
cck_pts__pts_ale2__1,-0.2826902642,-0.96485164,0.115148097,0.051775695000000004,-0.8090272190000001
cck_pts__pts_ale2__2,-0.0332610033,-1.210340438,0.09984643500000001,0.0058354850000000005,-0.9052658320000001
cck_pts__pts_ale3__1,-1.4895081709,-0.726712523,0.41419806800000003,-0.651264758,0.058033498
cck_pts__pts_ale3__2,-1.4377358419,-0.7768513770000001,0.5783373190000001,-0.32246742500000003,-0.019649682
cck_pts__pts_ale4__1,0.4602845384,-1.003532695,0.046307297000000004,0.08030092500000001,-0.8921673250000001
cck_pts__pts_ale4__2,-0.17799694900000002,-0.9701860440000001,0.036329173,0.09726459500000001,-1.031922532
cck_gnd__gmos_delgnd__1,-1.7653184067,-4.045452561,0.319589504,1.048444065,-3.627383672
cck_gnd__gmos_delgnd__2,-1.9164411287,-4.007052556,0.503198241,1.207673445,-3.622899335
cck_gnd__gnd_ale1__1,-0.7020105595,-0.7208024980000001,0.20693571300000002,0.16689092500000002,0.149536004
cck_gnd__gnd_ale1__2,-0.7248622808,-0.6991591810000001,0.188642002,0.200658835,0.184013848
cck_gnd__gnd_ale2__1,-0.9105262973,-0.813012723,0.101779039,0.186564275,0.01918723
cck_gnd__gnd_ale2__2,-0.10256350260000001,-0.607634004,0.172979991,0.14256685500000002,0.14441073100000001
cck_gnd__gnd_ale3__1,-0.9114043316,-0.6709571520000001,0.155982392,0.259075495,-0.000319961
cck_gnd__gnd_ale3__2,-0.5635767987,-0.7889230340000001,0.23824755400000003,0.22985128500000002,0.157358785
cck_tpiA__gmos_deltpiA__1,10.00115971,0.778202673,0.7806081060000001,-0.14978443500000002,-1.117703759
cck_tpiA__gmos_deltpiA__2,8.8593082262,0.932707107,0.813794416,-0.244867415,-1.330755519
cck_tpiA__tpiA_ale1__1,1.731929005,-0.77235938,0.5988579620000001,0.506975205,-0.557667998
cck_tpiA__tpiA_ale1__2,1.993072449,-0.684771574,0.589313505,0.504270635,-0.652869547
cck_tpiA__tpiA_ale2__1,6.8821517642,-0.386815646,0.630282656,0.5628485750000001,-1.153864755
cck_tpiA__tpiA_ale2__2,6.4664009663,-0.45290027600000005,0.582770958,0.446366925,-1.037587343
cck_tpiA__tpiA_ale3__1,0.623514185,-0.9038293180000001,0.694016618,0.521839385,-0.765786277
cck_tpiA__tpiA_ale3__2,1.6930256659,-0.7062766650000001,0.6840427720000001,0.621347145,-0.8825402090000001
cck_tpiA__tpiA_ale4__1,0.7683570659000001,-0.743977485,0.744539256,0.371361985,-0.8677339190000001
cck_tpiA__tpiA_ale4__2,0.7359057118,-0.808900964,0.7080815420000001,0.416004335,-0.798433292
acid_tale__acid_ale1_pH7__1,-2.2386721653,-1.853341321,0.057748651000000005,-0.118275265,-0.189276528
acid_tale__acid_ale1_pH7__2,-1.9789759726,-2.059095415,0.000836439,-0.09381905500000001,-0.254725821
acid_tale__acid_ale1_pH5__1,-1.9864905877,-3.961835401,0.393058448,-0.043575325000000005,-2.153326504
acid_tale__acid_ale1_pH5__2,-2.2423231224,-3.613715567,0.51636355,-0.050591175,-2.299729321
