,A,TdcA,Crp,Fnr,ihfB
starve_series__t03_starve__1,2.4006415454,2.4869937045,-0.2977467191,-0.0539025833,1.7759466766
starve_series__t03_starve__2,2.6942177174,2.2888392082,-0.22816473310000002,-0.0313921183,1.6899649202
starve_series__t04_starve__1,1.8496658048999999,2.1831958998,-0.4658876377,-0.0674881938,1.7521498667
starve_series__t04_starve__2,2.1832791467,2.1714623361,-0.4601301404,-0.085607108,1.5779735513
starve_series__t05_starve__1,1.9830796514000002,1.6573601473,-0.9132657347,0.0586922297,1.3415007752
starve_series__t05_starve__2,2.8442556119,1.133480037,-0.9598387660000001,0.0521020172,1.3390447981
starve_series__t06_starve__1,2.2479879011,1.7773876301,-1.1240828075,0.2418407138,1.1060269537
starve_series__t06_starve__2,1.6476230323,1.3381695916,-1.1933479101,0.40923488700000005,1.1071110746
starve_series__t07_starve__1,1.1608647641,0.9245780234000001,-1.4654213975000001,0.3762321885,0.8021708442000001
starve_series__t07_starve__2,1.4266251757,0.5607027546000001,-1.2839636258,0.3555008103,0.7059267472
starve_series__t08_starve__1,0.5826580513,0.152245556,-1.5241984337,0.5810940072,0.4724394383
starve_series__t08_starve__2,1.1621878274,0.534311163,-1.4587504675,0.4565764128,0.5407174696
starve_series__t09_starve__1,-0.2289808965,0.4230788995,-1.6489719420000002,0.589817838,0.1360289267
starve_series__t09_starve__2,0.5302433642000001,0.7145415071,-1.7515646770000002,0.42368360180000003,0.2379951285
starve_series__t10_starve__1,-0.3754095749,0.5669065657,-1.770421453,0.5569795390000001,-0.0043728316
starve_series__t10_starve__2,-0.4542539987,0.2937975721,-1.7906801929,0.5860481001,-0.0656868852
starve_series__t11_starve__1,-0.1884037309,0.8032883688,-1.6497521704,0.5071308149,-0.28347565420000004
starve_series__t11_starve__2,-0.6443671261,0.0642586083,-1.6595707367,0.5016930772,-0.2521186823
starve_series__t12_starve__1,-0.9066276480000001,0.8149109011000001,-1.5958078438999999,0.3262912441,-0.5048144990000001
starve_series__t12_starve__2,-0.7779850673,0.7737827856,-1.5052361202,0.31208012690000003,-0.5482082886
starve_series__t14_starve__1,-1.1333188103,0.7628928501000001,-1.2832103901,0.3098140365,-0.8398626247000001
starve_series__t14_starve__2,-1.4703424781,0.182642078,-1.4664207613,0.23363915670000002,-0.806533002
starve_series__t16_starve__1,-1.1534138316,0.525519202,-1.1202172584,0.3060914771,-1.1114962008
starve_series__t16_starve__2,-1.0760130712,1.2026930327,-1.1002127465,0.31465924160000003,-1.1928037789000001
starve_series__t17_starve__1,-0.2801941935,0.308383151,-1.1087708567,0.1192327809,-0.9404436693
starve_series__t17_starve__2,-0.8077527511,0.42917416810000003,-1.0562763317,0.2439947486,-1.1406371918
starve_series__t18_starve__1,-1.0991839419,-0.0180537011,-1.0770613484,0.2904534649,-1.2416602831
starve_series__t18_starve__2,-1.0131676928,0.35975566870000003,-1.3037934838,0.1328829768,-1.3752685554
starve_series__t20_starve__1,0.6659902258,-0.061812601,-0.6188562966000001,0.1476855704,-0.09002599500000001
starve_series__t20_starve__2,1.3162789234,0.34247218430000004,-0.685956077,0.2423709028,-0.0876150495
starve_series__t21_growth2__1,0.8420715559,-0.1647685733,-0.9771786215,-0.1110286986,-0.3036415322
starve_series__t21_growth2__2,1.0647256778,-0.3145270072,-0.7984177568,-0.015926561500000002,-0.4691272476
starve_series__t22_growth2__1,-0.3511484179,0.1061307061,0.1972167981,0.315685362,0.40555176260000003
starve_series__t22_growth2__2,-0.5852721895,-0.49748658910000004,-0.25833408480000003,0.0477216236,-0.1856444874
starve_series__t23_growth2__1,-1.2276471696,-0.3057590635,-0.07625097460000001,0.1446413353,0.3528849477
starve_series__t23_growth2__2,-0.1765214379,0.1809252596,-0.12687704800000002,0.1319367871,0.2213565406
starve_series__t25_growth2__1,-1.3726542727,0.158118945,0.4079259133,0.0744684617,-0.25968304470000003
starve_series__t25_growth2__2,-1.268643862,-0.23158277770000002,0.30098022150000003,0.1283015763,-0.4307552444
starve_series__t26_growth2__1,-1.2588104816999999,-0.1366057714,0.5016748605,-0.013387759800000001,-0.5932692498000001
starve_series__t26_growth2__2,-0.3895715467,-0.13437928600000001,0.24660512910000001,-0.2235972326,-0.7578976196
starve_series__t27_growth2__1,-0.8106585133,0.8541607859,0.6661311877,-0.33215467790000003,-0.49964904660000004
starve_series__t27_growth2__2,-0.4429359747,0.7642179797,0.6329567987,-0.34324592330000003,-0.48060595100000003
starve_series__t28_growth2__1,-0.48439310280000003,0.34617094200000004,0.4183987155,-0.2677031971,0.1939511429
starve_series__t28_growth2__2,-0.1506753874,1.3247117784,0.48370192910000004,-0.1610063598,0.1128322512
time_course__lb_4hr__1,0.7472385303,-0.0167845516,-0.0066037492,0.016506649300000002,-0.03970343
time_course__lb_4hr__2,-0.11060932770000001,-0.0503151051,0.0077228519,0.0143873127,0.043349020200000005
time_course__lb_4hr__3,-0.6366292026,0.0670996567,-0.0011191027,-0.030893961900000003,-0.0036455901000000002
time_course__lb_8hr__1,-22.8449343734,-7.3483575948,-1.3647463804,0.9975450628,0.06310504060000001
time_course__lb_8hr__2,-22.8455630677,-7.8938206732000005,-1.380566146,0.9630259824,0.12909565280000002
time_course__lb_8hr__3,-22.9776494239,-7.6322055095,-1.5210848611999999,0.8600162935000001,0.0302400721
time_course__lb_24hr__1,-22.4770139426,-6.8159952922,-1.1906271379,1.7515674252,0.5271158420000001
time_course__lb_24hr__2,-22.5923536139,-7.0055274599,-1.1528320159,1.6815378387000002,0.535437752
time_course__lb_24hr__3,-22.5316395892,-6.9988049525000005,-1.2579894262,1.732005895,0.5036555267
time_course__lb_72hr__1,-20.9099282169,-4.8337807701,0.9529671083000001,1.7692140925,-0.4057485054
time_course__lb_72hr__2,-19.5066873193,-4.6692759166,0.9658081033,1.8226771264,-0.2807035846
time_course__lb_72hr__3,-19.4215284475,-4.9807089853,1.1082667562,1.8851821976,-0.1246595662
time_course__lb_144hr__1,-21.0535145894,-5.2657921104,0.4603158248,1.9998875114999999,0.7790002719
time_course__lb_144hr__2,-21.2824773255,-5.612105063,0.3963233387,1.7638316107,0.6999349634
time_course__lb_144hr__3,-21.1030531616,-6.013570309,0.1587720879,1.6762232269,0.4786701351
time_course__lb_192hr__1,-19.5964160144,-4.9497182261,0.4995220433,1.4995673533,0.1068368375
time_course__lb_192hr__2,-17.8046093984,-4.0948244833,0.7128912778000001,1.7732313111,0.2029498756
time_course__lb_192hr__3,-21.7302680712,-5.9113922181,0.18456944620000001,1.5139675299,0.1621843673
triclosan__wt__1,0.3453964603,0.26474647560000003,-0.23651794610000001,-0.1493383958,-0.0567956082
triclosan__wt__2,-0.22965684700000003,0.3108540711,-0.0638936618,0.2514836118,-0.0842381046
triclosan__wt__3,-0.11573961340000001,-0.5756005466,0.3004116079,-0.10214521600000001,0.1410337127
triclosan__evo_amx_tcs__1,5.4450762175000005,-0.8329997965,-0.36936284280000004,-0.8570213898,0.1567187139
triclosan__evo_amx_tcs__2,20.9958513735,4.2770346265,0.0483945025,-0.953865673,0.2017226211
triclosan__evo_amx_tcs__3,12.0002176078,1.0235137666,0.1697071903,-0.3690855927,0.2743984749
triclosan__evo_chl_tcs__1,1.6681175445,-0.5164511498000001,0.0819766386,-0.1095774129,0.1592300377
triclosan__evo_chl_tcs__2,4.6889183646,0.2374590635,0.0312762479,0.0461727258,0.1874160565
triclosan__evo_chl_tcs__3,5.2645873434,-0.0657360345,-0.0104577294,0.30400400380000003,0.2615651699
triclosan__evo_tet_tcs__1,13.8324042824,2.6196744913,0.26916821550000003,0.0976596165,0.6899777115
triclosan__evo_tet_tcs__2,11.3748717964,0.8752246339,0.0222155,0.026217808000000002,0.5527966582
truHMM__48C_15m__1,-12.077406892700001,-1.5701024587,-0.2181308123,0.44776296200000004,0.10008737000000001
truHMM__48C_15m__2,-11.6261777094,-1.3406821903,-0.20736263130000002,0.5225921363,0.0794890836
truHMM__48C_15m__3,-12.6773983852,-1.6727183654000002,-0.3580729292,0.07468775180000001,-0.4072553097
truHMM__48C_30m__1,-13.2044975364,-1.5098929247,-1.1019684904,-1.368121549,-0.5189923574
truHMM__48C_30m__2,-12.7621421283,-1.1208906159,-1.1014998148,-1.3692575224999999,-0.5126357698
truHMM__48C_60m__1,-12.8627886165,-1.2650409614,-1.7909618398,-1.0655740649,-0.6679710335
truHMM__48C_60m__2,-12.8253561782,-1.2669746007,-1.7921226591,-1.2220723641,-0.6757522469
truHMM__phos_0h__1,-0.0373251942,-0.0445315022,-0.0064831920000000005,-0.0187283733,-0.0012272866
truHMM__phos_0h__2,0.0373251942,0.0445315022,0.0064831920000000005,0.0187283733,0.0012272866
truHMM__phos_2h__1,-15.1415593538,-0.9376589937,-0.5172351907,-0.062006198000000005,0.6646104637
truHMM__phos_2h__2,-14.8102735419,-0.47320326900000004,-0.4930876744,0.0546371406,0.6620923325
truHMM__phos_4h__1,-13.7328014414,-0.1254040855,-1.5109077319000002,0.588655707,-0.1116231548
truHMM__phos_4h__2,-13.2521641472,-0.7928425750000001,-1.546671549,0.6322269285000001,-0.1177134277
truHMM__phos_4h__3,-14.8244128316,-0.6373403243,-1.7910974918,0.16482961540000002,-0.8733124369
control__wt_glc__1,-0.1254310991,-0.29988375100000003,0.012478646000000001,-0.052632,0.08337238500000001
control__wt_glc__2,0.1254310991,0.29988375100000003,-0.012478646000000001,0.052632,-0.08337238500000001
fur__wt_dpd__1,0.7675818168,-0.274100966,0.077574131,-0.22332754900000001,0.7158603250000001
fur__wt_dpd__2,0.7169026256000001,-0.7968998150000001,-0.090682171,-0.207263208,0.8566654450000001
fur__wt_fe__1,0.5461159545000001,-0.366843024,-0.030513673,-0.5591243690000001,-0.076995065
fur__wt_fe__2,0.37466612200000005,-0.157307745,0.05819072,-0.518033721,-0.086717445
fur__delfur_dpd__1,0.5120086028,-0.5301953110000001,-0.105981984,-0.358693874,0.689803445
fur__delfur_dpd__2,0.2189483345,-0.45731151900000006,-0.22346684100000003,-0.349967695,0.621869415
fur__delfur_fe2__1,0.2889432115,-0.49518008,0.436429913,-0.27282969900000004,0.365818715
fur__delfur_fe2__2,0.39295712920000003,-0.6764674930000001,0.367563393,-0.26540585,0.335810425
acid__wt_ph5__1,-0.1461885262,-0.44069308100000004,0.345522573,-0.524846931,0.284257435
acid__wt_ph5__2,-0.0698519464,-0.6307232500000001,0.343136463,-0.539491976,0.301657345
acid__delgadx_ph5__1,0.2543049505,-0.096973136,0.33938771300000004,-0.480809823,0.036205125000000005
acid__delgadw_ph5__1,0.3776232505,-0.070844907,0.383863793,-0.5694477410000001,0.19517709500000002
acid__delgadw_ph5__2,0.6119603932000001,-0.304900648,0.33986178300000003,-0.545782447,0.183183425
acid__delgade_ph5__1,0.4350862995,-0.451871581,0.43240872300000005,-0.49659595500000003,0.33218594500000004
acid__delgade_ph5__2,0.3834404389,-0.386239084,0.482436193,-0.5235996460000001,0.239560985
oxidative__wt_pq__1,1.5583028248000002,-0.48082933200000005,0.17662370300000002,-0.277983604,0.946614625
oxidative__wt_pq__2,1.6167528802,-0.73437624,0.24038529300000003,-0.403604734,0.9488081850000001
oxidative__deloxyr_pq__1,0.7338268136,-0.8651753090000001,0.513155013,-0.117314808,0.874908725
oxidative__deloxyr_pq__2,0.7002305157000001,-0.76631651,0.536337303,-0.052995724,0.9672342150000001
oxidative__delsoxr_pq__1,1.5815975062,-0.295936494,0.334672533,-0.46957113400000006,1.071325345
oxidative__delsoxr_pq__2,1.3521428565,-0.829462098,0.387059873,-0.475574296,1.168231695
oxidative__delsoxs_pq__1,1.7615781162,-0.13716604400000001,0.513462963,-0.138763319,1.135143795
oxidative__delsoxs_pq__2,1.6043036508,-0.10017548400000001,0.5104807530000001,-0.142115652,1.020138575
nac_ntrc__wt_csn__1,0.4542258777,-0.25247758800000003,-0.07279683,-0.158711963,0.172544145
nac_ntrc__wt_csn__2,0.102430749,-0.213833551,-0.093243951,-0.20401648900000002,0.213025175
nac_ntrc__wt_cytd__1,0.48828814130000003,-0.32545171700000003,-0.043119613,-0.22330206500000002,0.457530655
nac_ntrc__wt_cytd__2,0.4745809613,-0.209863549,-0.07348926,-0.148782092,0.597994515
nac_ntrc__wt_gln__1,0.12234673010000001,-0.42544290700000004,0.16383650300000002,-0.133928986,1.040972635
nac_ntrc__wt_gln__2,0.5499139082,-0.816428563,0.11651884600000001,-0.07252378100000001,1.115534085
nac_ntrc__bw_delnac_csn__1,1.9269288663,1.061357625,0.16921202300000002,-0.17298681200000002,0.215499185
nac_ntrc__bw_delnac_csn__2,1.3337379437,-0.26420454400000004,0.03216219,-0.207335707,-0.16648385500000001
nac_ntrc__bw_delnac_cytd__1,0.5553091942,-0.300978319,0.29367586300000004,-0.39908493100000003,0.46454559500000003
nac_ntrc__bw_delnac_cytd__2,0.7202161137,-0.683680464,0.22863865300000003,-0.458070531,0.423041565
nac_ntrc__bw_delnac_gln__1,0.6257838999,-0.569837138,0.505105143,-0.387752121,0.8464916450000001
nac_ntrc__bw_delnac_gln__2,0.6369497883,-0.834139662,0.563775123,-0.318289392,0.8042016750000001
nac_ntrc__bw_delnac_nh4__1,1.3495569464,0.45116162,0.339165103,-0.40746298400000003,-0.302034215
nac_ntrc__bw_delnac_nh4__2,0.40354284970000004,-0.897553967,0.360235063,-0.431925496,-0.19284083500000002
misc__wt_no_te__1,0.44656769999999996,-0.884687591,0.32216916300000004,-0.574722853,0.868944275
misc__wt_no_te__2,0.35529648620000004,-0.24666584100000002,0.315987593,-0.434576408,0.509379655
misc__bw_delcbl__1,0.7231457939,-0.7113955040000001,0.30577407300000004,-0.544797561,-0.339403675
misc__bw_delcbl__2,0.29074827540000003,-0.047749918,0.322569413,-0.510121476,-0.297203465
misc__bw_delfabr__1,-0.6268032127000001,-0.36784159600000005,0.194465293,-0.54688357,-0.6204796650000001
misc__bw_delfabr__2,0.24485281900000003,0.079021016,0.13385438500000002,-0.5969020620000001,-0.5922961330000001
misc__bw_delfadr__1,0.0979242579,-0.047580074,0.325118883,-0.631839469,-0.26224984500000004
misc__bw_delfadr__2,-0.06932462140000001,-0.779276606,0.343466333,-0.5991148660000001,-0.136506935
misc__nitr_031__1,-0.0846952067,-0.720643914,0.215598863,-0.44621574300000005,0.036167395000000005
omics__wt_glu__1,0.0270548756,0.17574535900000002,0.348125933,0.683629718,-0.13827825500000002
omics__wt_glu__2,-0.0092122153,-0.43442499900000003,0.319898823,0.7885854680000001,-0.251474605
omics__wt_gly__1,0.4644231795,0.013349895,0.31218181300000003,0.206760041,-0.8723242170000001
omics__wt_gly__2,0.1093636875,0.071298102,0.348980073,0.183314323,-0.871424807
omics__wt_thr__1,3.2064070549,3.488589051,0.883560683,-0.542585261,-0.185728995
omics__wt_thr__2,2.4838970418,3.374863506,1.1275514229999999,-0.607156115,-0.34076356500000005
omics__bw_ac__1,1.8216740388,3.369105392,0.46435899300000005,0.045715161000000004,0.647908585
omics__bw_ac__2,0.9062053051000001,3.14063315,0.46188222300000004,0.09762738400000001,0.605473425
omics__bw_fum__1,0.7941452176,1.768598914,0.44664785300000004,-0.18848155800000002,0.018456405000000002
omics__bw_fum__2,0.7967726192,2.058582136,0.49525865300000005,-0.242270962,-0.006356255000000001
omics__bw_glc__1,-0.1567046989,-0.121584774,0.319951353,-0.234511247,0.164126605
omics__bw_glc__2,-0.2591841963,0.179708749,0.360933593,-0.20882609800000002,0.15512309500000002
omics__bw_pyr__1,-0.1690247642,1.306560672,0.8061810030000001,0.087242941,0.644921705
omics__bw_pyr__2,-1.3876526216,1.906329247,0.764467493,0.022124095,0.659472645
ompr__wt_nacl__1,0.8136280164,-0.45631426500000005,-0.686581477,-0.769651592,0.277552005
ompr__wt_nacl__2,0.6562874945,-0.53628876,-0.620927,-0.646367331,0.08413458500000001
ompr__bw_delompr_nacl__1,0.1872608321,-0.649102307,-1.046248202,-1.035417797,0.009492215
ompr__bw_delompr_nacl__2,0.1431519577,-0.40904577200000003,-1.071490687,-0.98364399,-0.13246892500000002
minspan__wt_ade__1,0.2771342822,-0.372881833,-0.09169608400000001,-0.57964238,0.323090545
minspan__wt_glc__1,0.8216986111,-0.132721201,-0.171476714,-0.946672155,-0.0050519250000000005
minspan__wt_glc__2,1.0754497727,0.48656892500000004,-0.216511799,-0.70245124,0.045105535
minspan__wt_glc__3,0.49883155220000003,-0.114674232,-0.237794143,-0.6560544730000001,-0.07972467500000001
minspan__wt_glc_anaero__1,-0.3246643556,0.46631725,0.097308024,-1.37524121,-0.17243101500000002
minspan__wt_glc_anaero__2,1.369765425,-1.218417149,0.0007891440000000001,-1.519285843,-0.170063665
minspan__wt_trp__1,2.7150307155,3.297980172,0.37930993300000004,-1.857965349,0.631325145
minspan__bw_delcra_glc__1,1.3174672235,1.110701843,0.207746483,-1.7740696470000001,0.5065485750000001
minspan__bw_delcra_trp__1,0.8792849812,1.744198,0.245706203,-1.679262271,0.906130685
minspan__bw_delmntr__1,0.21593464,1.008958078,0.395080543,-1.5296943330000001,0.004072415
minspan__bw_delnac_ade__1,0.37735980620000004,0.737074128,0.005806082000000001,-0.241030033,0.073518865
minspan__bw_delnac_glc__1,1.3696521097,0.8949619160000001,0.19238992300000002,-0.724032275,0.12347822500000001
cra_crp__wt_ac__1,1.049098563,2.762646428,0.7848307330000001,0.563029258,-0.30622956500000004
cra_crp__wt_ac__2,1.4721824693,2.965087271,0.774460393,0.5452901480000001,-0.352816565
cra_crp__wt_fru__1,0.666199251,0.9297828920000001,0.31349375300000004,0.5749984380000001,-0.26311180500000003
cra_crp__wt_fru__2,0.5928163385,1.316185986,0.373244063,0.562240048,-0.088390225
cra_crp__delcra_ac__1,1.7721067497,1.783614701,0.205353913,-0.350516384,0.08919740500000001
cra_crp__delcra_ac__2,1.2865496989,1.8746109080000002,0.159225273,-0.297698038,0.021087685000000002
cra_crp__delcra_fru__1,0.8191612880000001,-0.530168278,0.12650519300000002,-0.48628780600000004,0.279636635
cra_crp__delcra_fru__2,0.1980185663,-0.586236983,0.163147493,-0.53814686,0.32569436500000004
cra_crp__delcra_glc__1,0.9438809422000001,-0.634334299,0.046791002000000005,-0.5029783950000001,-0.027273645000000003
cra_crp__delcra_glc__2,1.4286816721,-0.124895851,-0.014761104,-0.572787414,-0.13678458500000001
rpoB__wt_031__1,2.1422444104,3.837610528,0.271760703,-0.43926326200000004,-0.018986005
rpoB__wt_044__1,0.21587285620000002,-0.438253722,0.20485867300000002,-0.355462483,-0.16863898500000002
rpoB__wt_lb__1,5.0776809069,3.346572437,0.24727295300000002,-0.431275444,0.377391115
rpoB__wt_lb__2,5.1352848703,3.500076596,0.204154523,-0.47569201600000005,0.29310171500000004
rpoB__rpoBE546V_031__1,0.7818064076,1.300034681,0.45717146300000006,-0.21907488400000003,0.34542376500000005
rpoB__rpoBE546V_044__1,0.37868854760000004,1.2870292220000001,0.376256283,-0.29527451800000004,0.433644805
rpoB__rpoBE546V_lb__1,3.9409538109,2.373126917,0.11748048200000001,-0.177257513,0.154811065
rpoB__rpoBE546V_lb__2,4.1349941638,2.215720732,0.125422963,-0.18967989200000002,0.184431905
rpoB__rpoBE546V_glc__1,0.42000029250000004,-0.278081677,-0.004082425000000001,-0.139703868,-0.25137586500000003
rpoB__rpoBE672K_glc__1,1.1458818859,-0.24608040900000003,-0.66628918,-0.21448740600000002,-0.868628418
rpoB__rpoBE672K_glc__2,1.124332005,0.292480428,-0.570898456,-0.21332366900000002,-0.841749195
rpoB__rpoBE672K_lb__1,2.5722261006,0.7378722830000001,-0.228845183,-0.31724649200000005,-0.730282673
rpoB__rpoBE672K_lb__2,2.7020619675,1.111192591,-0.18410035800000002,-0.309938502,-0.70811133
crp__wt_fru__1,-0.5999211827,0.678807672,-0.134837475,-0.222994296,-0.120886425
crp__wt_glyc__1,0.3309194109,1.185245242,-0.06971342200000001,-0.174284776,-0.235195225
crp__wt_glyc__2,0.222142375,1.225684674,0.000271048,-0.089958595,-0.226979175
crp__delar1_glyc__1,1.4729203195,2.521765325,0.768482663,-1.2857264019999999,0.817711665
crp__delar1_glyc__2,1.2601024288,2.67956496,0.980974663,-1.501529713,0.8890342950000001
crp__delar1ar2_glyc__1,0.8012341309000001,-0.135478924,0.29165508300000004,-0.155629982,0.427391075
crp__delar1ar2_glyc__2,0.6500079444,0.15343741900000002,0.25672264300000003,-0.114934488,0.49290713500000005
crp__delar1ar2_glyc__3,0.6070363662,-0.45463377400000005,0.37124749300000004,-0.147109753,0.45579148500000005
crp__delar2_glyc__1,0.09570697800000001,1.079474918,1.429825303,-1.271483779,1.075854265
crp__delar2_glyc__2,0.2786511333,0.559284114,1.300445483,-1.177351436,0.8624663450000001
crp__delar2_glyc__3,0.4625125822,0.17934597700000002,1.236903523,-1.174853432,0.782298315
crp__delcrp_fru__1,0.2577971778,-0.600052385,-9.852476477,-0.24670364600000003,0.7741806250000001
crp__delcrp_fru__2,0.8703777039,-0.284366548,-9.107951936,-0.217710901,0.780515025
crp__delcrp_fru__3,0.47801468900000005,-0.584213811,-9.852476477,-0.34636329800000004,0.668204965
crp__delcrp_glc__1,0.532796051,-0.612982157,-9.025871704,-0.14795257,0.9036337950000001
crp__delcrp_glc__2,0.4042830785,-1.019640472,-9.566616581,-0.13383598800000002,0.880205215
crp__delcrp_glc__3,-0.26113416100000003,-0.950161149,-9.852476477,-0.24589322600000002,0.9120195050000001
crp__delcrp_glyc__1,0.2500606348,-0.145969644,-9.852476477,-0.17621799900000001,0.895131325
crp__delcrp_glyc__2,0.2033493612,-0.706635291,-9.852476477,-0.25661334,0.8307353350000001
crp__delcrp_glyc__3,0.0471486547,-0.371606877,-9.852476477,-0.279568501,0.894754805
