,A,MraZ,LexA,PdhR
ros_tale__17_104_0pq__1,-4.1992701588,-1.7955615475000002,1.939030731,-2.314934377
ros_tale__17_104_0pq__2,-3.7014223446,-1.6536195085,2.024789137,-2.200844372
ros_tale__17_104_250pq__1,-2.095815142,-1.4765190135,1.798688457,-1.407314521
ros_tale__17_104_250pq__2,-1.2802599873,-0.9324790645000001,2.246997891,-1.112800145
ros_tale__17_104_250pq__3,-1.5129532507999999,-0.5776496125,2.366361422,-1.203524359
ros_tale__17_104_250pq__4,0.0475503464,-0.5792459855000001,2.100979348,-0.930756652
ros_tale__17_104_750pq__1,-0.7161013986,-0.4149075535,2.273689561,-0.9299716140000001
ros_tale__17_104_750pq__2,-1.0183417589,-0.7016605235000001,2.082339451,-0.9913373620000001
ros_tale__18_24_250pq__1,1.7484234148,0.3009877355,0.672789132,1.1793018690000001
ros_tale__18_24_250pq__2,1.5258102505,0.1703015435,0.46092338200000005,1.179472882
ros_tale__18_36_0pq__1,1.0623934569,-0.35430465650000004,2.384271851,-1.320864837
ros_tale__18_36_0pq__2,0.7430962692,-0.6101612215000001,2.475803901,-1.562724443
ros_tale__18_36_0pq__3,1.1712783126,-0.1964958275,0.273260663,0.093211652
ros_tale__18_36_0pq__4,1.7021811277999999,-0.2417410275,0.09138797700000001,0.183552438
ros_tale__18_36_250pq__1,1.2114504408,-0.2281110845,0.051251962000000005,1.353868869
ros_tale__18_36_250pq__2,1.0742143946,-0.1566770045,0.12121218400000001,1.306655954
ros_tale__18_36_750pq__1,1.8053270542000002,-0.9279417005,1.83160679,0.7912335020000001
ros_tale__18_36_750pq__2,1.5236191342,-0.9154889205000001,1.8019790370000002,0.7178036640000001
ros_tale__19_91_0pq__1,-2.0882904675,-1.0285997325,2.394098304,-2.929425504
ros_tale__19_91_0pq__2,-2.1364430301,-0.8122357725,2.360587982,-3.011321911
ros_tale__19_91_250pq__1,-2.3373534007,-0.9230930495,2.561595144,-1.737045546
ros_tale__19_91_250pq__2,-1.3155870525,-0.4543904125,2.683039538,-2.185930871
ros_tale__19_91_750pq__1,-1.2002442661,-0.4839604525,2.440057198,-1.7267401580000001
ros_tale__19_91_750pq__2,-0.8905509676000001,-0.6687727295,2.388203252,-0.991472106
ros_tale__19_91_750pq__3,1.0516110822,0.1422625575,2.728666898,-1.423934662
ros_tale__19_91_750pq__4,0.9323665747000001,0.2546574175,2.590201215,-1.26454933
ros_tale__21_97_0pq__1,3.7277654979,-0.9879500195,2.147728665,0.9826932500000001
ros_tale__21_97_0pq__2,1.5967680629,-0.8229409055,2.245171809,0.808546324
ros_tale__21_97_250pq__1,1.8334399572,-0.6909395865,2.220674137,1.139719806
ros_tale__21_97_250pq__2,1.5987435435,-0.6355738025000001,2.183112435,0.95110813
ros_tale__21_97_750pq__1,2.2486903199,-0.4084804005,2.277722202,1.528914906
ros_tale__21_97_750pq__2,2.1989238496,-0.5147072745,2.1736869580000002,1.412393927
ros_tale__25_111_0pq__1,1.8321827217000002,-0.4476385775,1.6817330890000002,0.833170504
ros_tale__25_111_0pq__2,1.9893915268,-0.44786967450000004,2.021713038,0.19267109500000001
ros_tale__25_111_250pq__1,1.7668128171,-0.4637758355,1.7430217350000001,1.306163962
ros_tale__25_111_250pq__2,1.8076890840000002,-0.3776976275,1.862556309,0.514262835
ros_tale__25_111_750pq__1,1.7307632054000002,-0.2968338175,1.912054977,0.933842975
ros_tale__25_111_750pq__2,2.9117510832,0.051495293500000004,1.891206048,1.214200578
ros_tale__29_119_0pq__1,2.556483669,-0.4623989095,2.523638161,-0.027905356000000003
ros_tale__29_119_0pq__2,1.6233845716,-0.7052693185000001,2.5501965970000002,-0.640218992
ros_tale__29_119_250pq__1,1.2956351399,-0.38023994650000004,2.298012621,-0.00046135500000000004
ros_tale__29_119_250pq__2,1.0800043961,-0.6793917675000001,2.067085165,0.07886875
ros_tale__29_119_750pq__1,2.5794282584,-0.2416910105,2.408607295,0.46570997900000005
ros_tale__29_119_750pq__2,2.1686938046,-0.4456383625,2.36412855,0.383160437
ros_tale__ALE4_0pq__1,0.9823209523,-0.2455505655,0.21433227300000002,-0.17128696300000001
ros_tale__ALE4_0pq__2,0.8163717177,-0.3295979075,0.112185371,-0.23100962700000002
ros_tale__ALE4_250pq__1,1.7085350954,0.5936039635,0.894226991,-0.748097019
ros_tale__ALE4_250pq__2,1.535828987,0.42163445050000004,0.8971669590000001,-0.5856754040000001
pcoli__atASMT_325G__1,1.0440191964,0.5987105015,0.44324524200000004,0.7562556260000001
pcoli__atASMT_325G__2,1.1829413505,0.5206005675,0.443767104,0.779352722
pcoli__bpTDC__1,0.18013981440000001,0.2932403995,0.40899706,0.7746370170000001
pcoli__bpTDC__2,0.9245289103000001,0.1341715855,0.341586738,0.7141890350000001
pcoli__BRCA__1,-0.5322458889,0.46257488550000003,0.710170739,0.9367887880000001
pcoli__BRCA__2,-0.23446435240000002,0.3403827745,0.63359921,0.867613963
pcoli__BRCActrl__1,1.0342502989,0.0869753865,0.626705438,0.9937007470000001
pcoli__BRCActrl__2,1.6914865142000002,0.0518799505,0.777136704,0.8075142310000001
pcoli__BRCAswap__1,0.21562067610000002,0.5243714255,0.49215423500000005,0.464112972
pcoli__BRCAswap__2,0.045033098800000004,0.5046005515,0.5592718210000001,0.39038934200000003
pcoli__btAANAT__1,1.065477452,0.3655371895,0.377750276,0.535695915
pcoli__btAANAT__2,1.3714126956000001,0.3486022165,0.46120197100000004,0.36208268200000004
pcoli__btASMT__1,0.1328579262,0.1090075155,0.379398469,0.644529608
pcoli__btASMT__2,0.4012049903,0.3665728265,0.39034568900000005,0.6034812190000001
pcoli__CC1__1,1.4136357290000001,0.8055163785,0.42506098400000003,0.29240414600000003
pcoli__CC1__2,1.1032864552,0.5126967485,0.45105149,0.48021603700000004
pcoli__ccCOMT__1,0.7978765377,0.5924166135,0.46735422400000004,0.710570138
pcoli__ccCOMT__2,0.8104943736,0.4416673875,0.514278338,0.6831642090000001
pcoli__ckDDC__1,0.9097647884000001,0.3932346085,0.41994798,0.676396026
pcoli__ckDDC__2,2.0596159171,0.2496154395,0.33297187,0.5082813780000001
pcoli__CNTF_belt__1,1.0445035597,0.3855954875,0.32207134400000004,0.738839966
pcoli__CNTF_belt__2,0.5770157795,0.2049844405,0.329724038,0.626413898
pcoli__cobPNMT__1,0.8219990477,0.5218347735000001,0.395097915,0.787322874
pcoli__cobPNMT__2,0.9924907978,0.4842818185,0.304801478,0.779037533
pcoli__cvPhhB__1,1.0131558156,0.6586353495,0.572972743,0.854018912
pcoli__cvPhhB__2,0.8710966050000001,0.6419243575,0.698191289,0.9327296450000001
pcoli__ggAANAT__1,0.7246898708,0.4546615645,0.36757423,0.739970949
pcoli__ggAANAT__2,0.8057961299,0.5371334315,0.48234079900000004,0.676908253
pcoli__ggTPH__1,0.9874566146,0.5517678285000001,0.390159754,0.630856932
pcoli__ggTPH__2,0.8281467792,0.5373907935000001,0.483686812,0.839745421
pcoli__hsAANAT__1,1.8873215773,0.5232706615,0.43066835600000003,0.088554119
pcoli__hsAANAT__2,0.6362912877,0.4935155195,0.410241974,0.253279798
pcoli__hsASMT__1,0.2180151546,0.2244168885,0.508184626,0.770122788
pcoli__hsASMT__2,0.3400622488,0.29458446050000003,0.516148717,0.8165310100000001
pcoli__hsPNMT_mb__1,1.0963761569,0.5436469795000001,0.293877375,0.7062298720000001
pcoli__hsPNMT_mb__2,1.1973628801,0.5070600805000001,0.407459917,0.68212037
pcoli__hsTPH__1,1.0098094189,0.5851963635,0.401266304,0.8390884750000001
pcoli__hsTPH__2,0.9114707607,0.46285431850000003,0.523330254,1.016165245
pcoli__hsTPH_E2K__1,1.5825946621,0.3950522045,0.4730163,0.6505835130000001
pcoli__hsTPH_E2K__2,2.084348381,0.5717651525,0.29442269800000004,0.65549607
pcoli__hsTPH_E2K_N91I_P99C__1,0.4503267167,0.4719871265,0.500276063,0.9459799630000001
pcoli__hsTPH_E2K_N91I_P99C__2,0.7482831322,0.4108746625,0.5602870480000001,0.866124192
pcoli__hsTPH_N158trunc__1,3.1133255449,0.48068173350000004,0.505346861,0.7263500540000001
pcoli__hsTPH_N158trunc__2,3.2329950653,0.4268443785,0.463468205,0.7934628970000001
pcoli__hsTPH_N174trunc__1,1.3373797675,0.7539709025,0.49701281900000005,0.531302775
pcoli__hsTPH_N174trunc__2,1.8783577429,0.4710629395,0.578932489,0.633211331
pcoli__hsTPH_Ntermtrunc__1,1.6041564030000002,0.5240581925,0.61168851,0.7401668290000001
pcoli__hsTPH_Ntermtrunc__2,0.6802645916000001,0.5463144015,0.809926019,0.394850207
pcoli__hsTPH1__1,0.9201396393,0.6304257415,0.46543307300000003,0.42056739200000004
pcoli__hsTPH1__2,0.7543401162000001,0.6618863945,0.489779927,0.47499073100000005
pcoli__MBP__1,-0.4514186429,0.4454679005,0.686618763,-0.080102224
pcoli__MBP__2,-0.30962741850000003,0.5353874235,0.5802293590000001,0.46503320400000003
pcoli__msCOMT__1,0.40157673590000004,0.3812112885,0.680310089,0.5115288060000001
pcoli__msCOMT__2,0.33534389140000004,0.4543249375,0.6993099620000001,0.6365399030000001
pcoli__ocAANAT__1,0.44786582080000004,0.3340059675,0.378386225,0.685246258
pcoli__ocAANAT__2,0.6149421441,0.3906718775,0.32136485200000003,0.727260193
pcoli__osTDC_K374H__1,0.9329845574000001,0.5603335395,0.873602167,0.093588932
pcoli__osTDC_K374H__2,0.46957375830000003,0.5717770065000001,0.9685426420000001,0.221097346
pcoli__osTDC_K374L__1,0.6909344401,0.3281861515,0.709767472,0.7614060970000001
pcoli__osTDC_K374L__2,0.5001241885000001,0.07743659850000001,0.7092538540000001,0.516074196
pcoli__osTDC_K374Q__1,0.8782663803,0.4948816125,0.436491958,0.526659921
pcoli__osTDC_K374Q__2,0.8723768948,0.5054076375000001,0.34740267700000005,0.521003031
pcoli__osTDC_L360V__1,0.7469146574000001,0.4877087385,0.43494485600000005,0.72395746
pcoli__osTDC_L360V__2,1.1563822137,0.3234334655,0.485489129,0.8464907890000001
pcoli__pmTPH__1,1.5080340215999999,0.1678827625,0.520461163,0.641999752
pcoli__pmTPH__2,1.752192844,0.09505746050000001,0.476634153,0.544670771
pcoli__RFC__1,0.6798573702,0.41915974650000004,0.6857347840000001,0.9708792530000001
pcoli__RFC__2,0.8496975029,0.33071914350000003,0.690251701,0.9251659910000001
pcoli__RFCctrl__1,1.3334107485,0.9556569495,0.283796462,0.063450294
pcoli__RFCctrl__2,1.1750585347,0.9087026605,0.318846145,0.14333146900000002
pcoli__RFCnopause__1,1.3727080659,0.8132026475,0.5326130170000001,0.045218676000000006
pcoli__RFCnopause__2,2.5876116385,0.6055068785000001,0.401186256,-0.17937038800000002
pcoli__RFCpluspause__1,3.131322614,0.3967575835,0.287039981,0.154122694
pcoli__RFCpluspause__2,3.7122522773,0.31013758150000004,0.304346391,-0.051497786000000004
pcoli__rnCOMT_sol__1,1.3480741019,0.6914379615,0.5099367770000001,0.09434353200000001
pcoli__rnCOMT_sol__2,1.1628717702,0.8123192735,0.46994618200000005,0.11224441700000001
pcoli__rnPNMT__1,0.35823142150000004,0.19579224850000002,0.578818281,0.682730505
pcoli__rnPNMT__2,0.4859052158,0.1608738045,0.418242424,0.800472661
pcoli__rnTDC__1,0.2518392453,0.3439322265,0.596904808,0.722743121
pcoli__rnTDC__2,0.2809739739,0.3452915225,0.591246858,0.8482640370000001
pcoli__rnTDC_trunc__1,0.8691082058,0.5264979315,0.8518085999999999,0.37483037
pcoli__rnTDC_trunc__2,0.8240298254,0.4960478775,1.04334279,0.8623839160000001
pcoli__saCOMT_T2A__1,1.3558670885000002,0.6914191925000001,0.549102603,0.8068058810000001
pcoli__saCOMT_T2A__2,1.1611564556,0.6545985685,0.48205884,0.8412878890000001
pcoli__sfCOMT__1,0.5473734098,0.39598970450000004,0.322218559,0.8650780060000001
pcoli__sfCOMT__2,0.72016795,0.44609504650000004,0.333066216,0.822606834
pcoli__sgAANAT_D63G__1,1.5738043535,0.5408096715,0.391339861,0.852267587
pcoli__sgAANAT_D63G__2,1.148749854,0.19732889950000002,0.366597602,1.051425086
pcoli__ssDDC__1,0.1917972672,0.4062997205,0.529356905,0.826974584
pcoli__ssDDC__2,0.5232051868,0.4978666645,0.5714274020000001,0.791807103
pcoli__TP53B__1,0.7837944758000001,0.6563311295,0.36990145700000004,0.653166531
pcoli__TP53B__2,0.8688590117,0.8110941145,0.454903522,0.685612922
pcoli__WT__1,0.7414051057000001,0.4483286835,0.13774909500000002,0.258120733
pcoli__WT__2,0.47612422120000003,0.47765810550000004,0.07698666300000001,0.22976969800000002
cck__glu_ale4__1,2.2192452493,0.6550842955,0.47539561900000005,0.332757745
cck__glu_ale4__2,1.0243433039,-0.3993662595,0.373151259,-0.20308484400000001
cck__cck_ale1__1,1.2915574683,-0.42405979450000003,0.24007982500000002,-0.19126800200000002
cck__cck_ale1__2,1.533430813,-0.1833318695,0.232525957,-0.182699571
cck__cck_ale2__1,1.5003537824,-0.3070050225,0.279064659,-0.130552422
cck__cck_ale2__2,1.5464863181,-0.2603266825,0.28091718400000004,-0.174655798
cck_pgi__gmos_delpgi__1,1.780672998,0.2323684705,0.22000676300000002,-1.132159841
cck_pgi__gmos_delpgi__2,2.6895978252,0.5138096925,0.057864938000000005,-1.021581482
cck_pgi__pgi_ale1__1,-0.2188769036,0.6373057075,0.175067305,-0.622726761
cck_pgi__pgi_ale1__2,1.1647911209,-0.2580120445,0.33114380600000004,-1.032258001
cck_pgi__pgi_ale2__1,1.3285280042,-0.044690203500000004,0.31714058100000003,-1.222146252
cck_pgi__pgi_ale3__1,1.4471223611,0.5856008365,0.264659244,-0.5372683970000001
cck_pgi__pgi_ale3__2,1.3243520978,-0.2816668935,0.363554837,-0.9804573550000001
cck_pgi__pgi_ale4__1,3.0928418562,1.0927928815,0.339386797,-0.49736980700000005
cck_pgi__pgi_ale4__2,2.3754730506,-0.0382760745,0.23366666400000002,-1.164849375
cck_pgi__pgi_ale4__3,2.2585408588,0.010387104500000001,0.28118650900000003,-0.983092791
cck_pgi__pgi_ale5__1,1.9250058781,0.4974748825,0.30640682,-0.6406311480000001
cck_pgi__pgi_ale5__2,1.341969219,-0.2115740495,0.341588471,-1.211025789
cck_pgi__pgi_ale6__1,1.9880566577,0.6043247905,0.354510786,-0.586791272
cck_pgi__pgi_ale6__2,1.2131508581000001,-0.1354138695,0.389117105,-0.8638102040000001
cck_pgi__pgi_ale7__1,1.9076943109000002,0.7442473845,0.47159129600000005,-0.801297551
cck_pgi__pgi_ale7__2,0.948787005,-0.1431050555,0.507952747,-1.262865485
cck_pgi__pgi_ale8__1,1.8235477796000001,0.4536003565,0.254352073,-0.27792031100000003
cck_pgi__pgi_ale8__2,1.3857722054,-0.5562919745,0.232492788,-0.612277112
cck_sdh__gmos_delsdhCB__1,1.8984823795999999,0.055156774500000005,0.7237617270000001,-3.854050282
cck_sdh__gmos_delsdhCB__2,1.6481097934000002,0.0096562595,0.8981485720000001,-4.194657408
cck_sdh__sdh_ale1__1,1.7306042180999999,0.0708662915,0.46255890800000005,-0.12700919700000002
cck_sdh__sdh_ale1__2,1.6659022954,0.18404128050000002,0.524514531,-0.13195810600000002
cck_sdh__sdh_ale2__1,1.3848400145,-0.0552197675,0.500102127,0.000738644
cck_sdh__sdh_ale3__1,1.0240015463,-0.0693523875,0.46301137000000003,0.06137971800000001
cck_sdh__sdh_ale3__2,1.2009239343,-0.0576850655,0.33269639,-0.100091419
cck_sdh__sdh_ale3__3,1.2832996313,0.030596354500000002,0.334421263,-0.107332036
cck_pts__gmos_delptsHIcrr__1,4.6159695955,0.5251824865,1.045634925,-0.8844129230000001
cck_pts__gmos_delptsHIcrr__2,4.4018745401,0.4770670805,0.844706858,-1.257227267
cck_pts__pts_ale1__1,4.4595605155,0.47300049050000004,0.5436512960000001,-0.09231639999999999
cck_pts__pts_ale1__2,4.3344978706,0.4080614555,0.6375275610000001,-0.083295116
cck_pts__pts_ale2__1,1.9276117129,0.1036717145,0.19748378600000002,-0.8090272190000001
cck_pts__pts_ale2__2,1.9503701414,-0.0352441225,0.14651713600000002,-0.9052658320000001
cck_pts__pts_ale3__1,3.491022555,-0.24321966150000002,1.5967926650000002,0.058033498
cck_pts__pts_ale3__2,3.4108247479,-0.1875164615,1.540845908,-0.019649682
cck_pts__pts_ale4__1,0.5526064492,-0.2682487715,0.240477244,-0.8921673250000001
cck_pts__pts_ale4__2,0.5280382545,-0.23818722850000001,0.288209331,-1.031922532
cck_gnd__gmos_delgnd__1,1.7058577547,-0.2872643465,0.24666932,-3.627383672
cck_gnd__gmos_delgnd__2,1.789884715,-0.2512851205,0.19954337100000002,-3.622899335
cck_gnd__gnd_ale1__1,1.5194418212,-0.2845466285,0.111206916,0.149536004
cck_gnd__gnd_ale1__2,1.7272941896,-0.4530281165,0.115650419,0.184013848
cck_gnd__gnd_ale2__1,1.1202886133,-0.4526774575,0.12952955800000002,0.01918723
cck_gnd__gnd_ale2__2,2.0541889199,-0.1880752765,0.141650902,0.14441073100000001
cck_gnd__gnd_ale3__1,1.4763592094,-0.2712869985,0.063236951,-0.000319961
cck_gnd__gnd_ale3__2,1.5419865413,-0.28000809050000003,0.10264374,0.157358785
cck_tpiA__gmos_deltpiA__1,0.6802871305,-0.5348344995000001,0.19702428200000002,-1.117703759
cck_tpiA__gmos_deltpiA__2,-0.5601369139,0.20358006050000002,0.19569002300000002,-1.330755519
cck_tpiA__tpiA_ale1__1,0.7236040089,0.2267467275,0.7409753560000001,-0.557667998
cck_tpiA__tpiA_ale1__2,0.6268235430000001,0.18798348750000002,0.7964653220000001,-0.652869547
cck_tpiA__tpiA_ale2__1,0.4319904218,0.0304446115,0.616544654,-1.153864755
cck_tpiA__tpiA_ale2__2,0.20239622270000002,-0.3028857985,0.750592985,-1.037587343
cck_tpiA__tpiA_ale3__1,1.3216506109,0.3155053845,0.9402163290000001,-0.765786277
cck_tpiA__tpiA_ale3__2,1.8421187836000001,0.5860562405,1.158571133,-0.8825402090000001
cck_tpiA__tpiA_ale4__1,0.21800091100000002,-0.18578626550000002,0.74214796,-0.8677339190000001
cck_tpiA__tpiA_ale4__2,0.6589938915,-0.1213053515,0.676477377,-0.798433292
acid_tale__acid_ale1_pH7__1,0.6122531138,-0.4326734425,0.590908694,-0.189276528
acid_tale__acid_ale1_pH7__2,0.46150347500000005,-0.5765740515000001,0.48929904100000005,-0.254725821
acid_tale__acid_ale1_pH5__1,0.13910594680000002,-0.8979974575,0.898034101,-2.153326504
acid_tale__acid_ale1_pH5__2,-0.022777734100000002,-0.8383593235,0.9006231910000001,-2.299729321
acid_tale__acid_ale2_pH7__1,1.0446333693,-0.3654386985,0.44252288300000003,-0.45163996500000003
acid_tale__acid_ale2_pH7__2,1.1462876583,-0.3800935245,0.38645792300000004,-0.43036983300000003
acid_tale__acid_ale2_pH5__1,0.0941010308,-0.1685753085,0.258387207,-0.24339012100000001
acid_tale__acid_ale2_pH5__2,0.2551727639,-0.7131787745,0.509464594,0.003982057000000001
acid_tale__low_Mg_ale_pH7__1,1.9019725222,-0.22002888950000002,0.6026496720000001,-0.133787026
acid_tale__low_Mg_ale_pH7__2,1.1110451995,-0.4909193875,0.45021719200000004,-0.17844721900000002
acid_tale__low_Mg_ale_pH5__1,1.6570870663,0.0303932315,0.5841259280000001,0.14544263200000002
acid_tale__low_Mg_ale_pH5__2,0.8131976358,-0.10096624550000001,0.44614150100000005,0.068266008
acid_tale__MES_ale_pH7__1,1.2392845518,-0.5619831365,0.31962439200000003,-0.43522214200000003
acid_tale__MES_ale_pH7__2,1.315000343,-0.5453276375,0.404950558,-0.299672547
acid_tale__MES_ale_pH5__1,-0.7855197628,-0.5300172055,0.040234026,0.081148809
acid_tale__MES_ale_pH5__2,0.9680462379,-0.1502069255,0.40436751400000004,0.6271455450000001
acid_tale__gmos_pH7__1,0.9241442445,-0.6444038065000001,0.350136887,-0.400174678
acid_tale__gmos_pH7__2,0.9306582935000001,-0.6812636275,0.39714369600000005,-0.334134843
acid_tale__gmos_pH5__1,0.2754488881,-0.1895185895,0.39201112600000004,0.060777548
acid_tale__gmos_pH5__2,0.5817704326,-0.0170893275,0.52655485,0.019336034000000002
adnB__wt_adn__1,3.5490924912,1.5513978394999999,0.689769827,-0.48565509900000003
adnB__wt_adn__2,0.520014054,0.6560188445,0.343985557,-0.9787697980000001
adnB__delydhB_adn__1,2.4655224733,1.4792108605,0.378348846,-1.17698313
adnB__delydhB_adn__2,3.3217174896,1.5385520205,0.7918722650000001,-0.564740776
ytf2__wt_glc__1,1.3696134614,0.4373280825,0.259697389,-0.085445428
ytf2__wt_glc__2,1.3564132259,0.4043558195,0.11412190100000001,-0.253283221
ytf2__ybcM_glc__1,1.942592168,0.3320809045,0.43161946300000004,-0.9843418580000001
ytf2__ybcM_glc__2,2.131419222,0.5033466855000001,0.496049395,-0.947898521
ytf2__ydhB_glc__1,2.3434044816,0.4013295455,0.08388725500000001,-0.166581697
ytf2__ydhB_glc__2,1.9332034184,0.22231902650000002,0.07065510400000001,-0.325511636
ytf2__yfeC_glc__1,1.9551932467,0.2111116495,0.026410466,-0.20505339700000003
ytf2__yfeC_glc__2,2.0218851403,0.1765790065,0.06504684100000001,-0.241943496
ytf2__yciT_glc__1,1.1408011873,0.2554470415,0.30589074600000005,-0.41824034200000004
ytf2__yciT_glc__2,0.6105161646,0.2455759435,0.14916236800000002,-0.532826099
ytf2__ydiZ_glc__1,0.7458335078,-0.11209300750000001,0.17890293300000001,-0.49562134700000005
ytf2__ydiZ_glc__2,0.48880951320000005,0.0526009755,0.16294787800000002,-0.385160019
ytf2__ynfL_glc__1,0.8782092396000001,0.1734386795,0.30857717700000004,-0.542741031
ytf2__ynfL_glc__2,1.1211225754,0.1459454605,0.313495275,-0.390166028
misc2__dellon_glc__1,4.9126419856,0.6560762065,0.800144826,-0.26971849800000003
misc2__dellon_glc__2,4.494031011,1.0638567585,0.813915346,-0.6455053660000001
ytf3__wt_glc2__1,0.0316280395,0.1845076015,0.340782735,-0.29102843500000003
ytf3__wt_glc2__2,0.3726607992,0.0882022085,0.281966481,-0.10863729700000001
ytf3__wt_pH7_lactate__1,-0.6520636568,0.0825488895,0.191824562,0.184563535
ytf3__wt_pH7_lactate__2,-0.3825122604,0.20428909650000002,0.20516332,0.195398453
ytf3__wt_pH55_lactate__1,-1.1017071956,0.1506977925,0.091243819,0.37985665
ytf3__wt_pH55_lactate__2,-0.23137262150000001,0.1427255485,0.135553064,0.441121388
ytf3__wt_pH55_HCl__1,0.027394457100000002,0.1062253095,0.19627174500000003,-0.229111256
ytf3__wt_pH55_HCl__2,0.1078398559,0.28173804950000003,0.143423932,-0.23947163800000001
ytf3__dyieP_pH7__1,-0.0201741954,-0.0008474695000000001,0.317331804,-0.479629933
