,A,MarA,MarR,Fis,Crp,Rob,AcrR,Cra,SoxS,CpxR
ros_tale__16_32_0pq__2,-4.0082012381,-1.6509048160000002,-2.047360765,-1.690103662,1.442336843,-0.1928269585,0.2496599345,-0.5908580925,0.538499289,-0.6743788380000001
ros_tale__16_32_0pq__3,2.5307696163999998,0.74644267,-0.271635112,0.43274787000000003,0.607936503,-0.8424182395,1.2366071665,-0.1770220055,0.153953253,-0.7224240620000001
ros_tale__16_32_0pq__4,2.5073669066,0.613061329,-0.23721349900000002,0.420603628,0.622877623,-0.8900010225,1.1459988645,-0.2878558855,-0.011815261,-0.652691148
ros_tale__16_32_250pq__1,3.2964160455,1.698648988,0.687890725,0.243415495,0.496195963,-2.3161041835000002,1.1221440215,-0.24676026250000002,6.250287073,-0.8244349660000001
ros_tale__16_32_250pq__2,3.1619186978,1.607893105,0.765772038,0.180824218,0.602191523,-2.1744048675,0.9485598595,-0.2626083105,6.370929863,-0.8788530720000001
ros_tale__16_32_750pq__1,-0.4959309689,0.510394574,-0.248228848,-0.17107552,0.625901413,-3.0439898465,0.9733587605,-0.6754330605000001,4.367166433,-1.1990032
ros_tale__16_32_750pq__2,-2.2485905032,-0.36189158800000004,-0.6865117620000001,-1.172690283,1.045357503,-2.7807511424999998,0.31713344050000003,-0.6373685925,4.378734083,-1.097997181
ros_tale__17_104_0pq__1,-5.5015975957,-1.9890304310000002,-2.073467743,-1.2421107,1.6003325529999999,-0.6810846425,-1.6548411605000002,-0.5634520925000001,0.188834945,-0.7984064270000001
ros_tale__17_104_0pq__2,-6.0504205888,-2.502464975,-2.858777636,-1.362886894,1.598090103,-0.7370439535000001,-1.4559366265,-0.5936830155,-0.54134835,-0.9186238860000001
ros_tale__17_104_250pq__1,-6.1304492248999995,-2.014531864,-2.64054017,-0.798885511,0.982030343,-1.2111526485,-1.6451752335,0.0812509235,1.524495757,-1.338775762
ros_tale__17_104_250pq__2,-5.4128129542,-1.856522713,-2.2953614140000003,-1.3571465950000001,1.277154773,-1.2467244875,-1.5994740555,0.1340662715,1.6893843,-0.9996017170000001
ros_tale__17_104_250pq__3,-5.7869094763,-1.8515889630000002,-2.056218771,-1.15584676,1.232406513,-1.2773845835,-1.5218062165,0.13120154350000002,1.8444846030000002,-1.028504869
ros_tale__17_104_250pq__4,-5.4921721497,-3.485541276,-2.289292799,-0.488770535,0.6953416530000001,-0.6242744125,-1.5768421424999999,0.44656925750000004,2.821731579,-0.7094920060000001
ros_tale__17_104_750pq__1,-5.5444349503,-1.284438221,-1.401254065,-0.394457761,1.004531303,-1.1493109455,-0.6188512175,-0.0739377235,2.783192421,-1.2147598880000001
ros_tale__17_104_750pq__2,-4.7847802547,-1.416278979,-1.5437164870000002,-0.48706914900000003,0.830057743,-1.1947427935000001,-0.8439588145,-0.2845179285,2.62276942,-1.203290671
ros_tale__18_24_250pq__1,1.243682059,1.344361074,0.881320045,-0.29239659700000004,0.46653734300000005,-1.1291000105,1.4551002615,-0.6032428495000001,4.706333423,-0.265056086
ros_tale__18_24_250pq__2,1.7001451154,1.481836049,0.951644122,-0.031356612,0.224964563,-1.3176135985,1.3784430455,-0.46701283250000003,4.035551973,-0.42669073700000004
ros_tale__18_36_0pq__1,-5.5997735864,-1.10203597,-1.906245136,-1.190171151,1.323272493,-0.2242406335,0.29991276850000004,-1.4705291445,-0.39660562,-0.270121655
ros_tale__18_36_0pq__2,-5.8512068819,-1.766034255,-1.965801687,-1.39178657,1.432955703,-0.2327721795,0.2700330365,-1.5110344755,-1.313909694,-0.29327224100000004
ros_tale__18_36_0pq__3,3.7387446063,1.6747755670000002,0.563307754,0.741247273,0.225153443,-1.1030783425,0.9327340165,-0.7193799725000001,0.111748015,-0.794605279
ros_tale__18_36_0pq__4,2.1352430754,1.537072975,0.44316595400000003,0.529143883,0.48006017300000003,-0.7571133755,0.4970650505,-0.6490187325,-0.11315140400000001,-0.813783963
ros_tale__18_36_250pq__1,3.0717162119,2.618247169,1.626722519,0.282586606,0.43674846300000003,-2.3965790035,0.6402329325,-0.4738400555,6.796970193,-1.006842825
ros_tale__18_36_250pq__2,3.6080306246,2.73034537,1.692610334,0.364805561,0.46680216300000005,-2.5178975915,0.8178059915,-0.46078631950000004,6.703893423,-1.146121334
ros_tale__18_36_750pq__1,-1.2124171858000001,0.32906014100000003,0.526840176,-1.109809858,0.390658013,-1.3070498745,-0.3561097325,-1.6813225135,5.665471743,-0.24209886
ros_tale__18_36_750pq__2,-1.8357971359,0.020333178,0.196549091,-1.2697995020000001,0.545242793,-0.9992323635,-0.6421505605000001,-1.9262534625,6.022356303,-0.09444603300000001
ros_tale__19_91_0pq__1,-8.3419716922,-3.093240856,-2.43701058,-1.13647757,0.982287223,-0.4959952915,-1.6712840435,0.0729017255,-1.919244111,-0.5579585380000001
ros_tale__19_91_0pq__2,-7.0721311189,-2.5008202280000003,-2.047149735,-1.288805471,0.887445543,-0.2616065915,-1.5141002065,0.0301951285,-2.069090983,-0.7329360370000001
ros_tale__19_91_250pq__1,-7.4008940068,-2.384371771,-2.210006403,-0.833868461,0.5704754430000001,-1.0897153175,-0.9407337975000001,0.0068234285,1.18104998,-1.144182265
ros_tale__19_91_250pq__2,-7.8522837553,-2.303762129,-2.296574459,-0.9433104050000001,0.592155203,-0.7511232655000001,-0.9104427615,0.008452494500000001,1.229682183,-0.96293492
ros_tale__19_91_750pq__1,-6.8571101299,-1.956801103,-1.572695349,-0.22890021200000002,0.307201803,-0.9353076895,-0.7277616515,0.0652730285,2.221651553,-1.134663958
ros_tale__19_91_750pq__2,-5.5529911494,-1.470387865,-0.9162776450000001,-0.292517462,0.42239436300000005,-1.3301498455,-0.5549503245,-0.07703132950000001,2.216978131,-1.354651705
ros_tale__19_91_750pq__3,-7.0918133847,-2.265647828,-1.61592023,-0.718536917,0.6522730330000001,-0.2687634225,-1.4240415185,0.2977637655,1.703721205,-0.8615780380000001
ros_tale__19_91_750pq__4,-6.7872459145,-2.334797138,-1.1962524860000001,-1.7631005100000001,0.25258847300000004,-0.2623415395,-1.2142154295,-0.2856802855,1.569319718,-1.275977136
ros_tale__21_97_0pq__1,-2.231307974,-1.063466262,-0.705956244,0.22472915400000001,-0.387833971,-0.3564749665,-0.0354573725,-0.5243826455,-0.785262777,-0.42611916800000005
ros_tale__21_97_0pq__2,-2.95213756,-1.28242874,-0.59997287,0.503618743,-0.184451325,-0.7135120295,0.1479999455,-0.6817049615,-1.021157294,-0.425439143
ros_tale__21_97_250pq__1,-1.0181031731,-0.26684572500000003,0.107703979,0.30954515200000005,0.006036631000000001,-3.1653095525,0.7313310525000001,-0.7486143145,3.276849419,-0.48462598700000004
ros_tale__21_97_250pq__2,-2.5501524172,-0.736309317,-0.057837212000000006,0.44701791,0.018638846,-2.5517777335,0.4086783445,-0.8642061935,2.867569375,-0.8339006470000001
ros_tale__21_97_750pq__1,-2.0317001507,-0.054924148000000006,0.542332343,-0.535764962,0.231216303,-3.6219452085,1.0723365185,-0.4865923955,5.018548353,-0.38330796300000003
ros_tale__21_97_750pq__2,-1.8125431846,-0.252798499,0.740106079,0.494515953,-0.144563632,-3.4043222285,0.7326785695,-0.7176516725000001,4.114530193,-0.7242027750000001
ros_tale__25_111_0pq__1,-0.43390281270000003,-0.298817789,-0.083348274,0.07697432600000001,0.079864026,-0.2330731715,1.2446191845,-0.5937339485,-0.919192526,-1.49600563
ros_tale__25_111_0pq__2,-4.3001024517,-1.100442866,-0.9051759140000001,-0.794991961,0.7592634930000001,0.2932234755,1.5145961195000002,-0.5820296405000001,-1.748638598,-1.145333644
ros_tale__25_111_250pq__1,1.1815064611000001,1.216371825,0.9403585520000001,0.11033218800000001,0.17330999300000002,-2.4723448045,1.3019709715,-0.8990815385,3.401532774,-1.353561545
ros_tale__25_111_250pq__2,-2.0281087526,0.12636102,0.18087026,-0.5383455380000001,0.429255013,-2.1369465125,1.3586599145,-1.1276856055,3.252499364,-1.1329084
ros_tale__25_111_750pq__1,-1.7702717802999999,0.612136655,0.53557216,-0.7730443090000001,0.557660793,-2.1256643735,1.2640680635,-0.8359586505000001,3.936478773,-1.149695115
ros_tale__25_111_750pq__2,-0.7532089747,0.42119114900000004,0.939854921,0.07180531200000001,0.305956793,-1.2614708975,0.7339438095,-0.6881410185,3.396344623,-1.003542282
ros_tale__29_119_0pq__1,-4.7919618516,-1.4161656,-1.170689229,-0.488391738,0.860010453,0.4070156515,0.9485148205,-1.1326019405,-2.214617473,-1.49752867
ros_tale__29_119_0pq__2,-6.5577014154,-1.899411066,-1.779046137,-0.488614243,0.9657211630000001,0.1379815685,0.3784789515,-1.5382685365,-2.206793341,-1.27602948
ros_tale__29_119_250pq__1,-5.737265991,-0.6147998920000001,-0.8573186660000001,-0.9212534760000001,0.8571940530000001,-2.9191539695,0.5116708275,-1.6041490395,2.614001316,-1.7579131810000002
ros_tale__29_119_250pq__2,-6.0803184411,-0.861829676,-0.797649382,-1.341048917,0.8164901330000001,-2.7352864335,0.5244224775,-1.6278803795,2.677335997,-2.123097154
ros_tale__29_119_750pq__1,-5.644182463,-0.214278625,-0.11997141800000001,-0.8227946340000001,1.026877023,-3.0595695875,0.5068058895,-1.5524263975,3.546068103,-1.5191010249999999
ros_tale__29_119_750pq__2,-5.2521784707,-0.41469940400000005,-0.33488157,-0.7322588760000001,0.8530044830000001,-3.4723874595,0.3377069775,-1.7091536335000002,3.494357983,-1.744400763
ros_tale__ALE4_0pq__1,0.8078737925,0.379771389,-0.495713785,0.813015153,0.329227253,-1.1623386725,0.7249796365000001,-0.3913418295,0.374964838,-0.906338717
ros_tale__ALE4_0pq__2,1.0534064688,0.51600948,-0.234554284,0.7591989330000001,0.307710333,-1.1596428855,0.6522508745000001,-0.39135513250000004,0.138400671,-0.8610538630000001
ros_tale__ALE4_250pq__1,-2.1129576804,0.929254452,-0.053530304,-2.169698637,1.452259763,-0.6996557055,0.47152469750000003,-0.4698383085,6.882096773,0.21075892000000002
ros_tale__ALE4_250pq__2,-1.9638249618999999,0.97257105,0.050704822000000004,-2.011124475,1.438498573,-0.8516414295,0.3138396295,-0.4925657765,6.864570563,0.140560822
pcoli__atASMT_325G__1,-0.8732980640000001,-0.27622525400000003,-1.04720202,-0.011270601,0.39244801300000004,-0.3339763195,0.2171089495,-0.0535416535,0.10529751100000001,-0.56443328
pcoli__atASMT_325G__2,-1.0972203275,-0.323348851,-1.117955179,-0.17708870100000002,0.38625268300000004,-0.2229680525,0.3639260915,-0.0019762775,-0.00550229,-0.613418824
pcoli__bpTDC__1,-0.5761736621,0.131568393,-1.253570062,-0.475502034,0.406975843,-0.025946148500000002,1.2563622644999999,-0.23294458750000002,-0.13114905100000002,-0.925438898
pcoli__bpTDC__2,-0.8767524542,0.24822491,-1.250765532,-0.5747615420000001,0.42339976300000004,0.0539913405,0.9108768935,-0.3589759355,-0.168981302,-0.94485324
pcoli__BRCA__1,1.1343079501,0.769405436,0.37535411,0.051253021,0.19224848300000003,-0.4871630845,1.6624475225,-0.23367239250000002,-0.19312478800000002,-0.9751513390000001
pcoli__BRCA__2,1.0543200983,0.7227214750000001,0.13771738,0.08475666700000001,0.130605479,-0.4428220205,1.5432057955,-0.1479608715,-0.35433374300000003,-1.09951525
pcoli__BRCActrl__1,-0.633390949,0.23458082400000002,-0.7829591100000001,-0.889743774,0.529755863,0.7757091315,1.0527913375,0.4316906485,-0.571761014,-0.8596859800000001
pcoli__BRCActrl__2,-1.5694607135,-0.144746086,-1.237777802,-1.410077335,0.603931893,0.8647912795,0.9946950215,0.4418792695,-0.6156341740000001,-0.9113082570000001
pcoli__BRCAswap__1,-0.7999410523,0.092927094,-0.650171241,-0.441923204,0.502758963,-0.3079126035,0.7520061135,-0.39478299650000004,0.176818742,-0.751286923
pcoli__BRCAswap__2,-1.2030931708,0.07600139,-0.81079416,-0.437418303,0.5975511530000001,-0.2945154995,0.7438452475,-0.4391806895,0.11751436800000001,-0.778530169
pcoli__btAANAT__1,-1.2887053050000001,-0.415268813,-1.151863356,-0.19023234900000002,0.44156927300000004,-0.30000132350000003,0.4010173815,-0.2918731385,-0.161869759,-0.806418877
pcoli__btAANAT__2,-1.4812854657,-0.19293607000000002,-1.428800544,-0.330179249,0.593116823,-0.1891306005,0.22573091350000002,-0.4243901335,-0.127157387,-0.7578245210000001
pcoli__btASMT__1,-0.993110574,-0.12728829900000002,-1.086752881,-0.298295129,0.526768513,-0.2241066135,0.5190119065000001,-0.3907064275,-0.039785221,-1.030277194
pcoli__btASMT__2,-1.2475008311,-0.24782588400000002,-0.8667795500000001,-0.181190771,0.43985790300000005,-0.2126512275,0.6057546135,-0.3939355525,-0.332717405,-0.9329740430000001
pcoli__CC1__1,-1.7810310738,-0.309764592,-1.420011018,-0.61110794,0.525016043,-0.12352961750000001,0.1486442745,-0.5075404345,0.002466729,-0.28620348
pcoli__CC1__2,-1.9558137893,-0.187301034,-1.185631201,-0.485290655,0.7535511330000001,0.1323642945,0.1577436585,-0.4155527295,-0.061803778000000004,-0.304313266
pcoli__ccCOMT__1,-0.9814472007,-0.330851287,-1.15468973,-0.273241144,0.324298403,-0.3364975235,0.4719808695,-0.0059533115,0.026709542000000003,-0.7992336050000001
pcoli__ccCOMT__2,-1.2982408132,-0.272764769,-1.133659868,-0.332130158,0.324672993,-0.3502100365,0.43516641850000004,-0.0902870305,-0.298359735,-0.798929301
pcoli__ckDDC__1,-1.806620604,-0.5872258140000001,-1.694388215,-0.8340731840000001,0.44124815300000003,0.2828026085,-0.0761885405,-0.44826330750000004,-0.7062870920000001,-0.47100303400000004
pcoli__ckDDC__2,-2.571284394,-0.613293493,-1.643691444,-1.022077783,0.327799773,0.5853325815,-0.6181328355,-0.3031650215,-0.7392884420000001,-0.355907737
pcoli__CNTF_belt__1,-1.4819281428,-0.523315466,-1.279490158,-0.456741275,0.45389948300000005,-0.1456017925,0.41222650050000004,-0.3959299195,0.15312181900000002,-0.6871489380000001
pcoli__CNTF_belt__2,-2.0937172818,-0.602962663,-1.730530947,-0.775460911,0.769870103,-0.0228124205,0.2209249395,-0.5517080185000001,0.277622448,-0.735527229
pcoli__cobPNMT__1,-0.6312468624,-0.262680291,-0.806713915,-0.289011463,0.319938133,-0.1884154425,-0.1280651105,-0.4505728425,-0.061816936,-0.7034452280000001
pcoli__cobPNMT__2,-0.6896853799,-0.19150477800000001,-0.8965050550000001,-0.28012710300000004,0.31512674300000004,-0.25692088350000003,0.0236712185,-0.3180246335,-0.23807169300000003,-0.6607070220000001
pcoli__cvPhhB__1,-0.9072563277000001,-0.12780054600000001,-0.7419447840000001,-0.318991666,0.310797363,-0.2710813385,0.1735434995,-0.0298774355,-0.170567991,-0.538389373
pcoli__cvPhhB__2,-1.08739305,-0.49501035200000004,-0.793364869,-0.38849757,0.447846893,-0.20052004750000002,0.3652545575,-0.0773141755,-0.361836916,-0.5396617930000001
pcoli__ggAANAT__1,-1.0870815009,-0.22250580700000003,-1.100841929,-0.19019660400000002,0.307534513,-0.3071469905,0.38874490850000004,-0.0780439325,-0.14863014900000002,-0.874878813
pcoli__ggAANAT__2,-0.8612436240000001,-0.48318155300000004,-1.046666637,-0.26493351800000003,0.222644383,-0.38332078350000004,0.5518884425,-0.1007848135,0.059139117000000005,-0.9443709680000001
pcoli__ggTPH__1,-0.8892397653,-0.26351941100000004,-1.0440784810000001,-0.13487748400000002,0.341263333,-0.4060739125,0.7165881115,-0.23930687850000001,-0.37442969200000004,-0.656485269
pcoli__ggTPH__2,-0.7783279422,-0.30587738400000003,-0.945425401,-0.138849798,0.27857460300000003,-0.4236253045,0.6951066415,-0.1298938775,-0.577497844,-0.6502151150000001
pcoli__hsAANAT__1,-3.2408182157,-0.752286514,-2.167464251,-2.093234557,0.729185823,0.6094209455,-0.8020394305,-1.2549768925,1.279387843,-0.051196321
pcoli__hsAANAT__2,-2.1842431107,-0.29383502,-1.307689754,-1.468642403,0.851554463,0.41232473150000004,-0.4292546195,-1.0062410225,1.5253420750000002,-0.11709514300000001
pcoli__hsASMT__1,-0.5969083356,0.5506224740000001,-0.8628970920000001,-0.201932149,0.358384973,-0.3057206155,1.1020126835,-0.1182674875,-0.24389233000000002,-0.8769752780000001
pcoli__hsASMT__2,-0.5113617161,0.17433705900000002,-0.6908487040000001,-0.192149582,0.436830013,-0.0899447505,0.9853713335000001,-0.1310490315,-0.30398429800000004,-0.930013838
pcoli__hsPNMT_mb__1,-0.8555172897000001,-0.13962559,-1.092544387,-0.15644791600000002,0.303904393,-0.3476559315,-0.023752494500000002,-0.24581995550000002,0.016882764,-0.6597496650000001
pcoli__hsPNMT_mb__2,-1.0723775496,-0.33406239,-0.843641449,-0.112944189,0.315796993,-0.28671263150000004,0.0741363325,-0.2672729775,-0.061143473000000004,-0.561625848
pcoli__hsTPH__1,0.2381353005,-0.104067667,-0.691416975,0.09360618400000001,0.05462642,-0.5348913865,0.7956001695,-0.4479507995,-0.233697481,-1.031707194
pcoli__hsTPH__2,-0.3910644153,-0.347367761,-0.9950667270000001,0.043564501000000005,0.23617991300000002,-0.1811555795,0.8273291855,-0.3329615755,-0.381448844,-0.9930566630000001
pcoli__hsTPH_E2K__1,-1.567378845,-0.24005488300000002,-1.8096688140000001,-0.5716579890000001,0.708976563,0.4822322885,0.1505707915,-0.4795134935,0.25720761400000003,-0.603316399
pcoli__hsTPH_E2K__2,-2.1112680235,-0.172040343,-1.43471605,-0.774450716,0.661218473,0.7305774625,0.053516982500000004,-0.6385117715,0.12312034000000001,-0.6767883690000001
pcoli__hsTPH_E2K_N91I_P99C__1,0.5959972131,0.18637050500000002,-0.518627861,0.202692071,0.188410083,-0.4471633625,0.9520040295000001,-0.3112332625,0.16141054700000002,-0.9519543920000001
pcoli__hsTPH_E2K_N91I_P99C__2,-0.2302841743,-0.159160764,-0.7394236310000001,0.003575435,0.048706611000000004,-0.5062380695,0.6881972105,-0.28910934650000003,-0.047658632000000006,-1.001633031
pcoli__hsTPH_N158trunc__1,-1.877557447,-0.41926041900000005,-1.914191785,-0.975307558,0.450496543,0.6865560505,-0.1377576915,-0.5380165845,-0.7147805490000001,-0.7343660240000001
pcoli__hsTPH_N158trunc__2,-1.7193876575,-0.799055846,-1.801943778,-0.9806343980000001,0.38589769300000004,0.7262338245000001,-0.0330468785,-0.3179384205,-0.657823273,-0.7440339220000001
pcoli__hsTPH_N174trunc__1,-1.9736642132000002,-0.7802525180000001,-1.104671972,-0.384618308,0.383639033,-0.2732367115,0.4580911845,-0.42690148850000004,-0.103683494,-0.6503933670000001
pcoli__hsTPH_N174trunc__2,-1.7070701110000002,-0.561704035,-1.47843472,-0.716433536,0.653379393,0.4303484945,0.3783621855,-0.3229992045,-0.10976928400000001,-0.683517832
pcoli__hsTPH_Ntermtrunc__1,-2.8003553176000002,-0.048048622000000006,-1.583345231,-1.568799622,0.507616873,0.5618657275,0.6038812375,-0.6174020625000001,0.06896176,-0.41424029900000003
pcoli__hsTPH_Ntermtrunc__2,-2.1697110745,-0.105891182,-1.444092296,-0.9768274640000001,0.580596903,-0.0874812965,0.8768931015,-0.6844888675,0.464116905,-0.39282706100000003
pcoli__hsTPH1__1,-1.0311218093,0.023087594000000003,-1.03069755,-0.437269283,0.525567793,-0.1601240545,0.2597233305,-0.31323234450000004,0.36652745400000003,-0.565087404
pcoli__hsTPH1__2,-0.7845296099,0.092374512,-0.8647596710000001,-0.397786323,0.541530923,-0.2277493565,0.15890429350000002,-0.3735665535,0.420048648,-0.653241485
pcoli__MBP__1,-1.4380025647,-0.56043853,-0.934115306,-1.140861184,-0.3459771,-0.6510331045000001,0.4130948585,-0.2203023745,-0.9409211860000001,-1.129022146
pcoli__MBP__2,-1.8667984165,-0.580096165,-1.412760915,-1.226207122,0.026489270000000002,0.1944988905,0.3456529975,-0.6244880495,-0.8459899790000001,-0.7798633140000001
pcoli__msCOMT__1,1.3735023389,1.007019912,0.619325039,-0.021112979,-0.10757295,-0.4924795355,1.9727115735,-0.0322700805,-0.545490098,-0.99654473
pcoli__msCOMT__2,1.1860505185,1.083918278,0.673684061,0.039959366,-0.092380891,-0.4006321545,1.7794535805,-0.09055434350000001,-0.88396567,-0.9988061920000001
pcoli__ocAANAT__1,-1.0457267173,-0.44719850200000005,-0.888333279,-0.048606564000000005,0.31963151300000003,-0.35035125850000004,0.4088588895,-0.1464369335,-0.12009531200000001,-0.97579028
pcoli__ocAANAT__2,-1.0367646264000001,-0.5961880930000001,-1.094776923,-0.144021231,0.29391968300000004,-0.3213481875,0.3135190945,-0.12132427350000001,-0.284033293,-1.019713194
pcoli__osTDC_K374H__1,-2.2811245558,-0.123741923,-1.286727137,-1.025185535,0.686319663,-0.0671054745,-0.09712430550000001,-0.45769461250000004,0.79578019,-0.36431494600000003
pcoli__osTDC_K374H__2,-2.7231188696,-0.085545245,-1.145144926,-0.8850562999999999,0.6933763230000001,-0.1631919875,-0.0059295845000000005,-0.5149108415,0.8668662760000001,-0.27457942300000004
pcoli__osTDC_K374L__1,0.0022796971000000003,0.59883807,-0.109381563,-0.551923025,-0.030107003,-0.0983324015,1.8436507805,0.11737051450000001,-0.7942068170000001,-0.8205802050000001
pcoli__osTDC_K374L__2,0.3986469546,0.702372604,-0.35502009100000004,-0.68403133,0.15281107300000002,0.0518012885,1.6092317415,-0.0193505995,-0.7376687310000001,-0.7272556840000001
