,A,Fnr,Crp,Fis,NarP,Cra,hns,NarL,ihfB
SRX5694412,-1.5802449698,0.08708125080000001,0.1259657223,-0.8841602868,-0.2498896414,0.249143368,-0.6110272034,0.1418999508,-1.8941859509
SRX5694413,1.5035196907000001,-0.42460153910000004,-0.6476176532,-1.0325870926,-0.5528055072,0.4965244495,-0.9274980556,1.3045613756,0.3180122541
SRX5694414,-0.7197768639000001,0.9037219768,-1.42088019,1.9019208756000001,2.2058813019,-1.209235546,1.7269776488000002,-1.2192577822,0.8686363537
SRX5694415,0.6638050489,0.35278275610000004,0.007690172800000001,-0.0131461132,-0.1029181706,0.6527414339000001,-0.5350652901,0.5364471703,-0.8441132099
SRX5694416,0.5178470541,-0.1301828894,0.0575483496,-0.1145241468,0.0928433494,0.075576312,0.09109035780000001,-0.0076170702,0.0625105212
SRX5694417,0.7775743587,0.1499766492,0.2665585241,-0.7914818317000001,0.3896896489,-0.2659597963,0.6757333899,-0.27625373140000004,-0.8835196625
SRX5694418,-4.3524684505,0.8640746426,-1.9463157999,0.4437090339,0.5028083919,-1.8484214817,0.7648344667,-1.0222917741,-1.2250992002
SRX5694419,-1.4954015706,-0.014793680600000001,-1.5689931018,-0.1042384143,0.365963601,-1.436213482,1.9739008520999999,-1.5087092232,-1.2535987095
SRX5694420,-0.5878209792,-0.0468660871,-0.0638843971,0.0120616401,-0.015579095400000001,0.292098705,-0.3114816063,-0.5589211898,-0.15609256470000002
SRX5694421,4.3089653595,0.1322961821,-0.6176702001000001,0.0576059274,0.010017483300000001,-0.6780960715000001,0.1444757966,0.068627529,-0.5219061525
SRX5694422,6.2035250426,0.619159111,-0.058214080700000004,-1.0213243068,0.3834222818,0.48036271620000004,0.5993323859,0.23941269040000002,-0.6248932219000001
SRX5694423,-2.9312708726,-0.0780351353,-0.3208467193,0.5841235968,0.0265362937,-0.6009751059,-0.6169352458,-0.3793496945,-0.8532571789000001
SRX5694424,-2.4942139739,-0.5733023752,-0.3043319677,-0.0187767106,-0.0006106717,-0.1478295309,0.4505654565,0.09514280300000001,-0.8440673101
SRX5694425,-2.5282332374000003,0.3346755523,0.2263080572,-0.35451390790000004,-0.0340331285,0.7750522138,-0.9056669952,0.3216977505,-1.6423178196000001
SRX5694426,-1.6175149084,0.6157335293,-0.6604587882,1.1103280613,-0.0924264459,-0.6969591940000001,-0.2557922664,-0.3478318655,-0.7419004346
SRX5694427,3.5626722924000003,-0.029816820400000003,0.1652363888,-1.0845554723,0.1401014203,0.47815821950000004,-0.1750304766,0.1757205838,-1.0228097095
SRX5694428,4.7998802772,-0.1057688244,0.073808526,-0.8564956914,0.4136077099,0.9893608411,-0.13199657380000002,0.36504344,-0.8209870645
SRX5694429,-0.7928806418000001,1.4863412037,-1.4421129371,0.1351663382,0.41166055090000003,-1.2653026277000001,0.6332512447,-0.3366484642,0.5544799185
SRX5694430,1.6460107734,-0.0200467158,0.0124821121,-0.6193977612,0.290420389,0.4184569051,-0.08344082400000001,0.1457238569,-0.6908904131
SRX5694431,0.5389234301,0.6682181821000001,-0.0624036472,-0.0234824324,-0.026877961500000002,-1.1638421847,-0.5125373796,-0.173456255,0.11122089040000001
SRX5694432,5.0302234013,0.1093383753,-0.3304413054,-0.182629971,-0.6890810196,0.5863456874,-0.7661698545000001,0.9764181073,-2.1413952496
SRX5694433,2.7166055776,-0.42024945410000003,-0.8187488844,-0.9708737299,-0.6267180028,0.5650166218,-1.018450679,1.219990166,0.6797201304
SRX5694434,-1.8754138347,-1.0686406259,-0.6212632720000001,0.6080896798000001,0.023222794,-1.0984562915,1.0728512748,-0.4873407738,-0.0813581815
SRX5694435,-3.2947398237,0.2624442987,-2.0377494386,0.8490393866,0.8112878752,-2.0109253777,1.9625338574,-0.14538301080000002,-0.8155494813
SRX5694436,-3.503898637,0.1838410419,-2.3919325405,1.7872922632,0.5149195637,-1.3485028145,0.9587686390000001,-0.4901782139,-1.0687696929
SRX5694437,-1.1644679095,1.4458719120999999,-0.2507206522,-0.6958508876,-0.0056902956,-0.5280297472000001,0.9137308284000001,-0.08747928320000001,0.3147754193
SRX5694438,-0.1146773969,0.061060066100000004,0.07346573220000001,-0.16191133970000002,0.1540817823,0.6857065432,-0.40211033360000004,0.5088590205,-0.7102352016
SRX5694439,-1.4686358583999999,0.8339819837,0.3143882568,1.2088581859,-1.7063568465,-1.6318165128,-0.9943194997,-0.8191870707000001,-0.8855864517
SRX5694440,0.1991950461,0.2749615761,0.1617989176,-0.16045119600000002,-0.1018931029,-0.06482303040000001,0.0767751608,0.3838430101,-0.3273901919
SRX5694441,-1.1123088415,0.1675077619,-0.4081937196,1.2692086651,0.058551499900000005,-1.0195210225,0.8459974857,0.1386459591,1.1375522752
SRX5694442,-1.0691378367,0.2359552994,-1.7002395932,0.096913566,0.508330375,-0.9328703077,1.2299575267,-1.2035076039,-0.8341317912
SRX5694443,0.922999954,-0.1143720156,0.1538530863,-0.5299322348000001,0.2481821528,0.4973491512,0.2648223071,-0.32990943310000004,-0.7477767726
SRX5694444,0.5285391006,0.19924687600000002,0.1414549701,-0.1474155264,-0.0653212837,0.8080966286,-0.8771352847,0.350365087,-1.2438504318999999
SRX5694445,0.9154055716,-0.1930182149,-1.7943494913,-0.31032173890000003,0.23665615350000002,-1.5690303947,0.7366439447,-0.8914052882,-1.3600939619
SRX5694446,-2.9506939118,0.021624803,0.2193526747,-0.2070586725,-0.156655018,-0.193287018,-0.7487939093,0.3805848848,-1.2032978044
SRX5694447,2.3245914695,0.1404174962,-0.3849941899,0.7467306572,-0.5539937017000001,0.7843616708000001,-0.42415313460000004,0.8127445483,-1.5183364254
SRX5694448,0.5815016548,0.7190717129,-0.732440443,-0.0470006762,0.0412890397,0.2772773824,-1.0305155459,1.162897535,0.8265102893
SRX5694449,2.3942816838,-0.106792127,0.1017285234,-0.5280203292,-0.043983285500000004,0.4312175016,-0.0643301091,0.12293057980000001,-0.8085937780000001
SRX5694450,3.3156160946,-0.5226446066,-0.2163555027,-0.23178273600000002,-0.837478848,0.1371330278,-1.923176533,1.0434381186,0.6144673881
SRX5694451,0.7715025635,-0.9448240483,-0.1832599433,-0.19347923590000002,0.20612679420000002,0.0880159845,0.32335372960000003,-0.3811294766,-0.7307318690000001
SRX5694452,0.24321422850000002,0.3519942873,-0.9702752261,0.6331787659,0.0669940348,-2.0064355262,1.0271080185,-0.7681838617000001,1.0924749437
SRX5694453,1.5250373947,-0.3420308308,-0.7029806271,-0.6381908614,0.2338642226,0.7160194373000001,-0.8689705452,1.4810631343,0.6265042858000001
SRX5694454,0.40856093260000004,0.2237971175,0.2689052974,-0.12259243630000001,-0.314286656,-0.0219061857,-0.0143859672,0.12666160140000002,-0.1930641951
SRX5694455,-1.034895109,-0.09366302650000001,-1.7485042558,0.5383172481,0.30369183520000004,-1.7401859745000001,2.0160964001,-1.2428560724,-1.1221989695
SRX5694456,-0.5231715047000001,0.1884711132,0.2638014382,0.010780811500000001,0.3193403033,-0.13764546290000002,-0.3961870837,-0.2609186745,-0.8893847205000001
SRX5694457,0.13049788,0.1897163396,0.1813226141,-0.31651521790000003,-0.0628284169,-0.12439889450000001,-0.3950436946,-0.0755452092,-1.1343377475
SRX5694459,-3.8318815993,0.46955750020000003,-0.0659537084,0.49990663900000004,0.12083716870000001,-0.4953257364,-1.3104809708,0.2225884108,-1.2139028339
SRX5694460,-2.4414634561,0.079054857,-2.6935232182,1.8605806696,0.5095976258,-1.8144474763,1.9820999957,0.16663621180000002,-0.8070874991
SRX5694461,5.0324713905,0.1562169847,-0.24608755940000002,0.5064505429,-0.6153736838,0.6515780167,-0.7479972059000001,1.1260659392,-2.112586486
SRX5694462,-4.0369357944,0.5560831223,-1.4072956342,0.5188505368,0.9407883296,-0.6463130855,1.5313356168999999,0.0273460971,-1.1911668779
SRX5694463,-2.0003439661,0.16093619850000002,0.13500124700000002,-0.0285147619,0.33154591510000003,0.5590132598,-0.8308938109,-0.1009953331,-0.9323923927000001
SRX5694464,3.5224269766000003,0.21465859110000002,-0.16266356510000002,0.310465981,-0.13628430860000001,0.7377327490000001,-0.2876517577,0.8172587432,-1.3161077135
SRX5694465,-1.4017484667,-0.4506960218,-0.08100398930000001,0.320027795,0.0314684843,0.3955473585,-1.1647466356,0.32986084450000003,-1.3777511591
SRX5694466,-1.5256723171000002,1.4078249743,-0.0203257193,-0.6246043915,0.413486717,-0.5943358821,1.0126028366,0.4043260756,-0.1171657056
SRX5694467,-2.1527609437,-0.024926434900000002,-0.0864598209,0.2753504894,-0.0282957154,-0.312031323,-0.23134393590000002,-0.2090247448,-0.49182771470000003
SRX5694468,0.7957537303000001,0.28331731590000003,0.09512308080000001,0.1940619139,-1.9134377318,-2.7418967045000002,-1.3235992494,-1.6490916468,-1.4181288842
SRX5694469,0.9589075695,0.1656484172,0.056592892000000006,0.0017833729000000002,0.265417628,0.0787107762,0.2827389399,0.5836041919,-0.1270655376
SRX5694470,-0.27046666750000004,0.0397621094,-0.0203162279,0.1853942542,0.1340280114,-0.0775931141,-0.1140011834,0.07538422110000001,0.019027187600000002
SRX5694471,3.889077185,0.0295181061,0.08127249760000001,0.0413358759,0.18859774980000002,0.0086808589,0.2780427714,-0.2137039597,-1.3556210419
SRX5694472,-0.8207078558,0.6765520599,-0.42764759150000003,0.9407321831000001,-0.059400394100000004,-0.5439747382,0.0204790629,-0.2134462412,-0.8715800265
SRX5694474,-2.5173222784,-0.1313395527,-0.3318785326,-0.3611944224,0.2933822076,0.24816900530000002,-0.029360761200000002,-0.2306398724,-1.0604877154
SRX5694475,0.4417354587,-1.1849000443,-0.1072682971,-0.2338200798,0.3123219671,0.519782485,0.4395643487,-0.5936463758,-1.21089239
SRX5694476,0.7994705122,0.1917764428,0.2832759084,-0.6861415363000001,-0.0031438663,0.7406089015,-0.958255505,0.11993875400000001,-1.8870095360999999
SRX5694477,-1.9083446003,-0.1254083886,-2.220698214,1.9108960705,0.2423279025,-1.6564637059,1.3257530398,0.237909008,-1.3888387334
SRX5694478,4.8617083407,0.0413045956,-0.324421403,-0.141236469,-0.5005520718,0.9828303522,-0.2786624251,1.8895943154000001,-0.8358051031
SRX5694479,-1.3635130464,-1.2130654544000001,-2.078741852,2.3897203549,0.7426737131000001,-1.9493855193,0.392395096,1.2509991628,0.5651488816
SRX5694480,1.8319855085,-1.1475451275,-0.8986833081000001,1.3052757481000001,0.27292572190000003,-0.7389979591,-0.0721274882,1.1704671685,0.2685785134
SRX5694481,5.4893821617,0.23990241980000002,-0.39061972300000003,0.2945953617,-0.6835124446,0.5831883902,-0.7025263753000001,1.3514043206,-1.6003623698
SRX5694482,1.020988021,-0.042177127,0.5302146851,-0.9076890374000001,0.2227351699,-0.0400861278,-0.1369099266,0.0185558471,-1.1976275807
SRX5694483,1.7269421488,-0.341587067,-0.0648156579,-0.0095143786,-0.1303429931,0.38496605300000003,-0.2574074658,0.32390818520000003,-0.7254365348
SRX5694484,3.820107019,0.1067217318,-0.2015433442,0.5018396705,-0.3281104416,0.3057779418,-0.7252147345000001,0.4918307497,-1.5497718291
SRX5694485,1.8604402604999999,1.3284647298,0.0561230447,-2.0938834403,0.669386147,1.0814096019,0.0455061807,0.5095991614000001,-1.4148320002
SRX5694486,-0.6260758461,0.13667702310000002,0.1840419059,-0.2423271707,-0.1032763376,0.2956034265,0.0256384562,0.1723091054,-0.5654554842
SRX5694487,3.6211916751,0.0400555976,-0.0687134662,-0.0977832299,-0.391191184,0.8273412322,0.0973618641,0.5866863516,-0.9495107329
SRX5694488,-2.250807713,0.1579017148,-0.0029101905,-0.1792065887,0.0433225165,-0.018987965000000002,-0.8848599586,0.2516220524,-1.5245136858000001
SRX5694489,3.620604059,-0.2295144067,-0.2414092729,-0.952066088,-0.0822340267,-0.2574594905,0.5406534275,-0.45374010200000003,-1.1641195583
SRX5694491,2.7404984368000003,-0.40999634500000004,-1.3992598427,0.8027407688,-0.39758810980000003,-0.5142443918,0.2172296353,-0.0785225256,-2.5741590835
SRX5694492,-1.4501356033000001,0.41635551470000004,-1.4757436121,1.1656425385,0.2796769723,-1.1588349234,0.7507628737,-1.0671567044999999,-1.0544668967
SRX5694493,-0.3747011071,0.8852669989,-1.5239909109,-1.1510105446,0.3154495637,-2.0864197647,0.5452639171,-1.70122574,0.8937663383000001
SRX5694494,2.3731896309,0.47019160320000003,-0.5778881676000001,0.2760050115,-0.1567050139,-0.1191076226,-0.26568005170000003,0.7365673686,-1.0658638001
SRX5694495,-0.7699323378,0.4263555999,0.2383405456,-0.4524599265,0.25672949910000004,-0.0897675072,0.0841285715,0.0122959707,-0.4030416777
SRX5694496,-1.5505455430000001,0.0158778074,0.2231626615,-0.0051063792,0.06226066,0.0465704776,0.2074623988,0.0259563891,-0.3592908259
SRX5694497,-2.776038294,-0.353805546,-0.6145709097000001,-0.4897510559,-0.112832369,0.21144293290000002,0.1124846535,-0.3540785295,-1.4169871254
SRX5694498,1.8974866128999999,-0.0949833372,0.0065499987,0.0520352295,0.11683842480000001,0.283038642,-0.2450224828,0.8158985592,-0.7704255608
SRX5694499,-0.4222555016,-0.0402154183,-0.2166458346,-2.7278824412000002,0.2647912297,0.45653899740000004,-1.0155779588,1.3660196396,1.4216113671000001
SRX5694500,4.2693823428,-1.0545825032,-0.6082655704000001,-0.1546018324,-0.8065799365,0.32208788390000004,0.40581125370000004,1.5077788525,-0.5411210531
SRX5694501,2.5446501792,0.0329465014,0.012213341,0.6156958517000001,-0.1598786858,0.6984863627,-0.0542282217,0.2878216163,-1.3035955075
SRX5694502,4.2737933887,0.49062571110000003,-0.8489028276,0.4154984903,0.27387657400000004,0.44962913320000003,-2.9378155799,1.742029518,1.3887672586
SRX5694503,1.3361037809,-2.5030278976,-1.5276697252,1.0135886341,-0.5923781759,-0.29761332700000004,-0.3200129413,0.2939771813,0.8136457702000001
SRX5694504,-1.3658903254,0.22288803100000001,0.23647347670000002,-0.11146936290000001,0.10925864490000001,0.24874925080000002,0.1441304368,0.1611020242,-0.698496408
SRX5694505,-2.8991050152,0.35465275100000004,-2.8546736802,1.887193075,0.4079449102,-2.5241991852,0.47527088300000003,-1.0212711095,-1.103713867
SRX5694506,0.1933355444,0.49303985780000004,-0.6676717403,-0.5722274328,0.1601532836,0.5041823862,-2.5654841271,1.581232123,1.2386235294
SRX5694507,-1.7445120673,0.0909615292,0.10364661430000001,0.2466288767,-0.0702656879,-0.07935981040000001,0.1975259029,-0.10018570930000001,-0.2659310432
SRX5694508,1.4185838049,-0.6050113022,-0.8174938777,0.8165493472,0.43724288840000003,-0.5268674811,0.2647319957,0.6620764086,-0.0737889784
SRX5694509,4.0018495353,-0.9469901951,-0.1972418484,-0.319508367,0.18087320710000002,-0.281593315,1.2775528383,0.0350527978,-0.9006875255000001
SRX5694510,1.0996375078,0.0893514383,-0.2550231206,0.6498663518000001,0.153880662,0.2033202929,0.2603432292,0.45207968070000004,0.2081297598
SRX5694511,-1.1616730811,0.533781862,-0.1637807405,-0.38826863,0.1483440338,0.5636834894,-0.5445256282000001,0.3259638522,-1.3784560639
SRX5694512,2.3627284617,-0.5504288499000001,-1.3135012281,1.013942677,-0.26012634700000004,-0.8255073678,0.0948469767,-0.5091000744,-2.3822049737
SRX5694513,1.6632731474,-1.5708370051,-1.2176583871,1.4644864188,0.6793463926000001,-1.0206736848,-0.6320639646,1.1736352166,0.4239930953
SRX5694514,-1.3163093346,0.025528003,-2.7449780099,1.8604234785,0.3090511324,-1.8980427306,1.4560009629000001,0.1218603947,-1.4708029085
SRX5694515,4.4730660793,1.1960883277,0.1674650962,-1.124764281,0.9769890414,0.2258569543,-0.3249757767,-0.1781436395,-1.7224261519000001
SRX5694516,-0.7540343201,0.7337960436000001,0.7184192778,0.3535047649,-1.9046520286000002,-1.6487574424,-1.1409297771,-0.6037946919,-1.5435894269000001
SRX5694517,4.571063212,0.16543111060000001,-0.0899811296,-0.034453891,-0.18290946500000002,0.09299178670000001,-0.777314911,0.12449228870000001,-1.8093958038
SRX5694518,0.8370643853,-0.3013275018,-0.0284053616,-0.19569118060000001,0.22666953310000001,0.5694757752,0.0180990911,-0.1297530696,-0.9876997408
SRX5694519,2.1362670451,0.0524331097,-0.4440190169,-0.3801509898,-0.49146316840000004,-0.6313929308,0.08073145870000001,0.1017590336,-0.3076214923
SRX5694520,0.8620730894,-0.1296792457,-0.3742459546,-1.0023959654,-1.3965243966,0.8258952332,-1.0174599348,2.3131630958000002,2.3779477235
SRX5694521,0.7479798869000001,-0.1166385846,-0.0823108953,-0.056936019500000004,0.26568074540000003,0.29548445300000004,0.09148157920000001,-0.07385166500000001,-0.6260783282
SRX5694522,-2.2399155676999998,0.5228202102,0.19009073370000001,-0.3379730403,-0.0682673135,0.5130989705,-1.5476080252000002,0.406341769,-1.3243610216000001
SRX5694523,-0.9753029147000001,0.0620767183,0.1230572979,-0.8420500264,0.0421289971,0.4155179375,-0.7477075316,0.4473448175,-1.913245468
SRX5694524,3.4307572536,-0.1670867104,-0.3090692798,-1.0029958417,-0.1774179105,-0.1913457136,0.2071493403,-0.4009290956,-1.8270254236999999
SRX5694525,2.0090972459,-0.023023933200000003,0.1271493457,-0.22377773080000002,0.1927662141,-0.1410658997,0.8525130146000001,-0.1585778277,-0.5718133694
SRX5694526,-1.9518995863000002,-0.1780022674,-0.057352962300000004,0.024912922,-0.8248220413,1.4793937737,-0.175856218,0.5881761555,-1.692727136
SRX5694527,3.43474694,-1.288192235,-0.7911037301,0.13747772960000001,-1.0313735085,0.1245718457,0.2870256222,1.0121133392,-0.6914483507
SRX5694528,-1.2298469159,-1.1735091948,-2.2550692285,2.71960381,0.503390396,-1.9795885468,0.2407021481,0.9215387213,0.45608091370000003
SRX5694529,4.5103813869,0.4256665049,0.09459037740000001,-0.7059431479,0.3417763368,1.1656597673,-0.6198402791000001,0.7019706149,-1.6076887017
SRX5694530,4.3198258183,-0.14596955720000002,-0.3417330189,-1.5566374295,-0.0009933502000000001,0.7298784328,-0.9751571788000001,1.9011813671,1.7492043202
SRX5694532,2.8067247437000002,-0.6767342955,-0.7655932475,0.8647613976,-0.1684387678,-1.0022617801,1.3099850778,-0.6610720347,-0.7823283851
SRX5694533,-5.0915183689,1.5844404703000001,-0.8230648089,-3.0197401395,-0.6991910506,0.0681248837,-0.7183523508,1.8919933899,2.1890417573
SRX5694534,-0.48765882450000003,1.4941188956,-1.0244460877,-0.5705754439,0.2050628969,-0.9495351296000001,0.7760040404,-0.6246931994,0.4806726161
SRX5694535,1.9116460451,-0.0048985968,-0.3020521984,-1.2445603568,-0.1462267412,1.0371807026,-2.575634232,1.9307420204999999,2.1503019243
SRX5694536,-2.6994750028,0.23466406990000002,0.0940214917,-1.1954291624,-0.0541559459,0.4756949567,-0.9130116927,0.22299274160000002,-1.9090493219
SRX5694537,1.8349845328,0.10958004780000001,0.0455558508,-0.3498157051,-0.026848741000000002,0.0868518041,-0.44788224930000003,-0.45803047500000005,-0.9203707726
SRX5694538,0.9168144561,0.2428538366,0.22416250880000002,-0.4590984652,0.206247063,0.42244225,0.3148884245,0.014430849,-0.6959742576
SRX5694539,5.2672858045,0.0122195926,-0.4554145486,0.15292946270000002,-0.9819644596,1.0194817082,-0.28971688570000004,2.0435775268,-0.7680530929
SRX5694540,2.9808169267,-0.7705289413,-0.9496879326000001,1.1971670731,-0.7452941984,-1.1289858779,1.3346327518,-0.5492119811,-1.0549421924
SRX5694541,5.208753195,0.14097936390000002,-0.14394191280000002,0.4206726123,-0.3387321062,0.6369146846,-0.5946219462,1.1567118324,-1.5490004049000001
SRX5694543,-1.5534481733,0.7008066596,0.257330798,1.0242948384,-1.6509185606,-2.0136736217,-1.3247379993,-0.6898733783000001,-1.007280809
SRX5694544,3.0889448474,-0.2315847967,-0.3373228733,-0.053224063700000004,-0.1576474143,-0.0123311545,-0.44033934020000004,0.23274265870000002,-1.4086176609
SRX5694545,0.2126973969,0.0029379619,0.035948117,-0.0662129665,0.059552023,0.8593728504,-0.629954507,0.2885319054,-1.0295143598
SRX5694546,-0.2863917333,0.2023907492,-0.3182627866,0.6274272003,-0.8643650533,1.236099305,-0.08006541610000001,0.0772130471,-1.6932599032
SRX5694547,1.2202407530000001,0.1023474546,-0.1118469182,0.0059643151,0.3242714459,0.2800178371,0.0653199613,0.12139420790000001,-0.4320461095
SRX5694548,-0.24738038650000002,0.09042078,-0.0372321217,-0.07087010740000001,-0.2268713608,0.0020168021,0.0229108257,-0.0677671509,-0.0815377088
