,A,ArcA,IclR,ihfB,Crp,Cra
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.952315188616936,0.5502084749034601,-0.5250184769214998,-0.08543000672469248,0.41673648908845706,0.04638605839387555
DDB2__PD-005_del-qseF_Batch_6h__1,1.2404741518285722,0.4893665087978274,-1.2616705200187326,0.19822743947796265,-0.14804630641666705,-0.7752710384446324
DDB2__PD-005_del-qseF_Batch_6h__2,1.5897078967580218,0.6818090259945997,-0.6989722473900315,0.5064034831497253,-0.2472769860054029,-0.4989403822897014
DDB2__PD-003_del-qseF_Batch_6h__1,-0.194450647476316,0.451934690804924,-0.6530736793964422,0.3918769680585559,-0.04129063094139518,-0.8488136051282318
DDB2__PD-003_del-qseF_Batch_6h__2,0.9589015502580318,0.461778164804084,-0.9401271597070062,0.2934466433144625,-0.07120032371772211,-0.7457583502117417
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.011947020468219,1.0917633201110597,-1.1690633795678629,0.3523019930299718,0.07928259588675246,-0.42503122881883737
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.380589001028405,1.026223736277352,-0.92625275739874,0.4289772511055663,0.09988668006863577,-0.2377077101021809
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.918787469876913,1.2732529426098207,-0.7499190265077421,0.4492372525953172,-0.054992720518960425,-0.2666916483142687
DDB2__PD-005_del-qseF_Fed-batch_6h__2,3.0152091588389,1.0333854975677834,-0.5595437057721551,0.06416916311360765,0.10723371376415967,-0.11251726712659238
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.0266274182516404,1.0200877478113741,-1.056544379803471,0.6777552015290986,0.06774821772418349,-0.1444130982087577
DDB2__PD-005_del-qseF_Fed-batch_15h__1,2.355509128527954,0.941256123780624,-0.5533275957726165,-0.159336625095305,0.1807957685003956,-0.017776209362219575
DDB2__PD-005_del-qseF_Fed-batch_15h__2,2.430844486007865,0.9846800543036752,-0.4660871017660035,-0.3087132721141845,0.18100851105295668,-0.08484473873042297
DDB2__PD-003_del-qseF_Fed-batch_21h__1,1.524173833028729,1.0714451146743489,-1.1579335785341618,0.21835820981643472,0.3843825596880919,0.03277681989398129
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.8163395665234173,1.16702958078716,-0.8956530182109734,0.489409345472481,0.3283143161117117,-0.2031431952796483
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.1486465594078004,0.7370874677214516,-0.426050999434044,0.5905817912437197,-0.2055466339490284,-0.4982740682812308
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.8093082658117111,0.5334582943880726,-0.9926963811556124,0.6003682133953063,-0.12038482798851112,-0.6536700083415576
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.8068547833851268,0.6565956522346443,-0.9383465005927416,0.9743545234330852,-0.24527694177792905,-0.7904892784335402
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,4.221578124238181,1.1823162185767355,-0.7885978972084926,0.4591615881882625,0.06456324456686602,-0.3014549168738707
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.0971932041728287,0.9755297320444622,-0.8751953203779461,0.6899601753877302,0.04318616195255665,-0.16638189328217745
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.7697525729337498,0.5641395910188383,-0.2399185177456129,0.040058529329487065,0.28437816260421656,-0.012924820935795722
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.4565197891406423,0.7661450897807196,-0.6562646716354514,0.12410355766624548,0.18788840247316507,0.044746441400693726
DDB3__PD-009_del-arcA_Batch_6h__1,1.5085824192033823,-9.267007604,-0.5056189452309772,0.07824051360645258,-0.15520693678349495,-0.3900369373225292
DDB3__PD-009_del-arcA_Batch_6h__2,2.428315598542668,-9.267007604,-0.7493507042441845,0.1324433418049331,-0.11927548503423502,-0.4559293175959826
DDB3__PD-009_del-arcA_Fed-batch_6h__1,4.360144601365758,-5.808546847725931,-0.8424064913308804,-0.04530550069802963,0.3211525795468209,0.04304938827245231
DDB3__PD-009_del-arcA_Fed-batch_6h__2,4.805257693606288,-9.267007604,-1.7413174676506076,-0.05781361532598873,-0.17422284096607574,-0.4646344895875672
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.681231532612005,-9.267007604,-0.8545604353365039,0.5316664129804582,0.3068175092463843,-0.19408842764174672
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.736722535286867,-9.267007604,-1.017208819042439,0.36060665473846504,0.3089395842630438,0.011768977737848909
DDB3__PD-006_del-baeR_Batch_12h__1,-0.0349153863781749,1.2511919232024729,-0.883859584367138,0.15788204860884747,-0.07288080968497113,-0.010174318910747715
DDB3__PD-006_del-baeR_Batch_12h__2,1.7848085530703528,1.1755188916777009,-0.9079082623680748,0.21875742080960947,-0.1470714378044189,-0.12220917070024127
DDB3__PD-009_del-baeR_Batch_12h__1,1.208812439078777,1.461018922394322,-0.7313619038528056,0.13552269073871415,0.0075413674833608715,0.20041116159960293
DDB3__PD-009_del-baeR_Batch_12h__2,1.4143378728782303,1.3944393872603928,-1.1652785399109753,-0.1385445673396113,0.11000079547650364,0.0621419878742584
DDB3__PD-006_del-baeR_Fed-batch_12h__1,4.302465201696966,1.0506738464226917,-1.3278565182855573,0.4683722118642546,-0.44075017642119896,0.4678566046485884
DDB3__PD-006_del-baeR_Fed-batch_12h__2,4.405972091730845,1.126605794815756,-1.4566590879722714,0.4847476996556637,-0.3079824279256762,0.4443145506482109
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-0.4293501117948107,1.4131386728932933,-1.4537642720635882,-0.3896334672430566,0.17096182082460487,0.33715574761752354
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.2442322061685025,1.0159381585534888,-1.1973923310128125,-0.4367307690346536,0.19735620347242036,0.5948386811297128
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.1978942606633035,0.8944649582050328,-1.1264771242684937,-0.23676063052055876,0.17038086081004875,0.448525064935728
DDB3__PD-006_del-lsrB_Batch_6h__1,0.8870438795250986,0.4627313921593146,-0.8003870769972892,0.4455284935700874,-0.08679694138112204,-0.5748404606766959
DDB3__PD-006_del-lsrB_Batch_6h__2,0.6868039099888275,0.44770961625208905,-0.7771568968662974,0.11163514457249056,-0.10651403429150186,-0.6698984851490071
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.292572991387177,0.6461275349667197,-0.6037122517828486,0.1692360009839078,0.3346811913157435,-0.1395228096028971
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,4.047700220343238,1.154669722164554,-0.7611397479840765,0.2130066468274343,0.12320570534873987,-0.14674445556713067
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,4.519239859782812,1.1727089101296568,-0.423201140168648,0.24172113319021984,0.1671224798447568,-0.13206318340324866
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.421974816643154,0.9370694992125196,-0.42642923158541546,0.1157430625196465,0.3507109925052916,-0.1601193395786069
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.791002356542605,1.0172205171350956,-0.18256261414337693,-0.2266710640529101,0.3958492591492941,-0.05312185314398032
DDB3__PD-009_del-lsrK_Batch_6h__1,1.4541884863824437,0.41192616863495424,-0.8843626633597035,0.2165097615457583,-0.009831828811623922,-0.5207407193054063
DDB3__PD-009_del-lsrK_Batch_6h__2,0.35926019679251,0.5025355704944321,-0.5672334277604394,0.2639177054202726,-0.14523400895794936,-0.5298456765510071
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,3.599810279299525,1.0954087338875969,-0.596647111861647,0.3079769543317372,0.1244005654382363,-0.19829348656112167
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,4.338534635963298,0.9719024962879246,-0.9856382474534984,-0.2678232244879393,0.0012933420484664284,-0.26855756420415045
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,2.584231132469613,0.6976273090794809,-1.2925421450094658,-0.23965282423040435,-0.04582048053983101,-0.4567449463114794
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.3920049283933884,0.7516949316088368,-0.04936855903544046,-0.03829893522547678,0.2938071439648517,0.5489078033058075
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.241569520276841,0.4787866713584634,-0.7067862563592442,0.18761505155631572,0.18925140721970912,-0.08709392270537819
DDB3__PD-006_del-lsrR_Batch_6h__1,0.6145475182015896,0.5159839156097554,-0.8446574109753824,0.19508849691483832,-0.07682126355774699,-0.6632070558808367
DDB3__PD-006_del-lsrR_Batch_6h__2,0.7198666674704776,0.5186987148236,-0.8517421490901205,0.05431850497536495,0.04568553531896491,-0.756233729931477
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.633590021082827,0.9423385884224712,-0.7309483270459659,0.2991108003613672,0.0695840261226941,0.09898371362287506
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.343900452174357,1.1201395129589624,-0.8035421104841411,0.11288330768418753,0.0951190132944717,-0.02053423210594385
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.3618255693403116,0.5435573761348369,-0.4771242650877321,0.14355043103692644,0.2481661791660663,-0.0658517868724271
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.578535161438997,0.5553513491706319,-0.4294932129316926,-0.12524249884010175,0.26532788482238345,-0.04166781520470586
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,2.524614919303073,0.5036296902548578,-0.6759926975712824,-0.1954396973892667,0.2652297453274688,-0.10708309272274086
DDB3__PD-009_del-luxS_Batch_6h__1,1.758006841259018,0.41623356298539693,-0.9256571482526529,0.3410793775801082,0.0936775819929636,-0.5516729939209224
DDB3__PD-009_del-luxS_Batch_6h__2,0.3499746458229837,0.36715058359534497,-0.5700393152160022,0.1881316753540148,0.05667317704538455,-0.6962983021002458
DDB3__PD-009_del-luxS_Fed-batch_6h__1,4.4394231878148345,1.2496289399377378,-0.7976440808189116,0.20109356966181305,0.0986771612261439,-0.4976245818328238
DDB3__PD-009_del-luxS_Fed-batch_6h__2,4.216883001506885,1.1946945160946996,-0.3682742957586367,0.21645340186508302,-0.035116893204003574,0.19173422243049745
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.5366821260579915,0.9140879686949326,-1.2485639271902738,0.2902636508167813,0.1404617131644894,-0.5524454085002217
DDB3__PD-009_del-luxS_Fed-batch_15h__2,3.653288151328382,0.8900668463095407,-1.4134133554963697,0.27072171715365023,-0.03093854772714621,-0.7682831083970427
DDB3__PD-006_del-rpoS_Batch_9h__1,1.956514492918577,0.15312093252987147,-0.422590003157656,-0.04237541175904447,0.3819945803438571,-0.021508511333958147
DDB3__PD-006_del-rpoS_Batch_9h__2,1.1808539901594854,0.03214184537527842,-0.384299079428402,-0.1875995441861722,0.44523928747676855,-0.2671824453532849
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.036347218590133,0.2479311169285996,-0.521033494861256,0.1343894330506732,0.510032299376153,-0.13474641056841996
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,2.5148459212716348,0.1524254993346954,-0.4297049980818208,0.11082423667133412,0.6186371495562994,-0.01828570046444433
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.4699124266142416,0.29040749481550066,-0.6346100450696515,0.0741300837486687,0.5649106237720964,-0.0207902988960873
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,2.064529930230729,0.17255476190953445,-1.0102269365497287,-0.060073593333481064,0.3973577297010369,-0.6251206609908948
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,2.6456602984502946,0.10005310142401846,-0.6827151140173466,0.16123326890103584,0.4309841373011185,-0.6201135243223082
DDB3__PD-009_del-tnaA_Batch_6h__1,0.8304516817380724,0.6625880446831314,-1.0403109237844277,0.22354432996996465,-0.1565078145665204,-0.3018259801358747
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,4.243345695681146,1.2041425999711546,-0.5462623835321017,0.1898964818987885,-0.03326316906695581,-0.129158910621614
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,2.0477110716537834,0.9795511859285836,-0.5755891661945309,0.09681948206213063,0.2480537405512209,-0.1359025692191267
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.8288120556728997,1.2076691879775598,-0.3125367340524754,-0.07468909190889228,0.2778554544661009,-0.01555601743241386
