,A,MarA,LacI,Crp,hns
SRX5694541,1.4490263626,0.8086324472,-0.35014387210000003,-0.14394191280000002,-0.5946219462
SRX5694543,-3.072523108,2.9298763056,-1.9482463401999999,0.257330798,-1.3247379993
SRX5694544,0.7130966384,0.22825127650000002,0.26578654,-0.3373228733,-0.44033934020000004
SRX5694545,2.8848684563,-0.4545369077,0.187920427,0.035948117,-0.629954507
SRX5694546,2.2612046660000003,1.1208865228,-0.9109958616,-0.3182627866,-0.08006541610000001
SRX5694547,0.3459987323,0.3174732874,0.5794978795,-0.1118469182,0.0653199613
SRX5694548,-0.2717490053,0.1273323527,0.2881393916,-0.0372321217,0.0229108257
SRX5694550,-0.8173653878,1.3082963426,0.659415702,-0.4922607946,0.6068103597
SRX5694551,-1.6110773458,-0.5131585080000001,1.2725254183999999,-0.4416388787,-1.0974892677
SRX5694552,-0.5074759240000001,0.0059627175,-0.4462905573,0.0105278607,0.42388081310000003
SRX5694553,1.0436271951,0.2146546679,0.535079376,0.2876777482,-0.15407335730000002
SRX5694554,-1.1177136189,-0.015120441600000001,-0.015436056200000001,-0.1645882529,0.5215772258
SRX5694555,-0.4181452774,0.7459634212,-0.1129747796,-0.8421746734000001,0.8160299542
SRX6072760,-0.0852381888,0.3045718937,0.4889406888,-0.7797289048,0.0071643614
SRX6072761,-0.7457515256,1.0015913217,0.2236257089,-0.9412126322000001,-0.2758306545
SRX6072762,0.6770967346,0.1831072582,0.8656895366,-0.555678611,0.19657312300000002
SRX6072763,1.1201397186,0.6405814366,1.1166836331,-0.38526479500000005,0.249607336
SRX6072764,-1.4130098702,1.0706999978,-0.09257466190000001,-1.0984957077,-0.36908601
SRX6072765,0.5517006466000001,0.6502544159,1.0850352834,-0.4458656036,0.2020555698
SRX6376491,-1.8742766584,0.0315724828,0.49566175100000004,-0.23661516940000002,-0.1806245025
SRX6376492,-2.3124725176,3.0340294009,0.019414650800000002,-1.8181327083,1.0700777325
SRX6376493,-2.1794372906,3.1327510623,0.1525830001,-2.037821897,0.9891126338
SRX6376494,-2.2993685398,3.2858297662,0.5574116805,-2.2059426753,1.0233108158
SRX6376495,-1.5624632947000001,-0.5174414946,0.7966135276,-0.4792645071,-0.3377527415
SRX6376496,-2.242278388,-0.1023574252,0.1930818708,-0.054275376300000004,-0.2580387104
SRX2723951,-0.9160484364,0.5422618922,0.7327114549,1.2971935035,0.3710506029
SRX2723952,-0.37282319540000003,0.4164048615,1.4836000846,2.020927993,0.401816247
SRX2723953,-0.7590055776,-0.1692218291,1.0557009245,0.5760517667,0.30867674040000004
SRX2723954,0.9091677894,0.33498295640000003,2.33557313,2.383091682,0.9241273707000001
SRX2723955,-0.3125054673,0.28584506390000003,0.48878690820000004,1.2512872247,0.0695428277
SRX2723956,-1.322887504,0.6731613465,0.8315045786,1.4331106707,0.4482329444
SRX2723957,-0.0265049591,0.1048980311,0.124905024,0.1517886605,0.38800892870000003
SRX2723958,-0.1687683053,-1.191909397,0.1254124262,-0.2646015759,0.202722579
SRX2723959,0.16191461610000002,0.1555161875,-0.1159775298,0.256464884,0.4881545801
SRX2723960,-0.2422520491,0.0127728602,0.8575293045,0.9591927252,-0.6525915672
SRX2723961,0.2963001528,-0.07124371210000001,1.8712317737,2.5388323397,1.0272800719
SRX2723962,-0.6239686676,0.10293969580000001,0.7933750266,0.9744724369000001,0.5836160711
SRX2723963,-0.6435248968,0.2286813939,-0.0796876463,-0.30103145470000003,0.660080938
SRX2723964,-0.0268918046,-0.0895754911,0.6102043642,1.2020478367,0.4500184297
SRX2723965,-0.5700272586,0.3246434466,0.4129340758,0.7380002376,0.6290657146
SRX2723966,0.7070307397000001,0.035039062,0.035016501400000004,0.0829169912,-1.1453450687
SRX2723967,-0.3649766179,-0.1407319646,-0.0434989686,-0.075921268,0.5426909510000001
SRX2723968,-0.3420541219,0.1056929025,0.0084824672,-0.006995723200000001,0.6026541177
SRX6977206,-3.7466796719,1.5837247357000002,-0.6341467253,-0.2546401567,-1.7049291793
SRX6977207,-4.4651253826,1.2297185633,-0.3441028144,-0.30518404320000003,-1.7532154960000002
SRX6977208,-2.1132461651,2.5251460082,-0.2734459266,-0.5181824078,-0.2035640189
SRX6977209,-2.1274334331,2.2536423109,-0.1603265924,-0.675081557,-0.3428166312
SRX6977210,-2.0426301215,2.2811463111,-0.37682822460000004,-0.7835359689,-0.4044848538
SRX6977211,0.42132684470000004,0.2522178483,-0.3257920918,0.2440588662,0.3070499472
SRX6977212,-0.0746739384,0.10866578460000001,-0.17160201660000002,-0.0309117965,-0.0003716465
SRX6977213,-0.3466529063,-0.36088363300000004,0.49739410840000003,-0.21314706960000002,-0.3066783008
SRX6977214,-3.564197298,1.1608297357,-0.608261775,-0.39514538390000004,-1.8693701647
SRX1153733,0.0827339046,0.21120179400000003,0.20530494300000002,0.1831441383,0.1362162026
SRX1153734,-0.0827339046,-0.21120179400000003,-0.20530494300000002,-0.1831441383,-0.1362162026
SRX1153735,0.6135420140000001,0.6042775489000001,0.4787206472,-0.1003374077,0.0179326648
SRX1153736,-0.18964228600000002,1.0581875857,-0.1892487726,-0.0489066405,0.07307878450000001
SRX5204053,0.3345473712,0.7833030291,0.2051270719,-0.1152614403,-0.8892273719
SRX5204054,-0.2711861928,0.18545639490000002,0.3669262668,0.33069778580000003,-0.42641077260000004
SRX5204055,-0.4372187967,0.7628470544,0.1175372726,0.0395780566,-0.7501256288
SRX5204056,0.8135723971000001,0.9322693711000001,0.0332557758,0.0799160108,0.2750663008
SRX5204057,0.6576193566,1.3215093420000001,0.0606075302,0.13476163600000002,0.0447246627
SRX5204058,0.9011802544,1.0885261236,0.1714857619,0.1271931801,0.25780179070000003
SRX5204059,0.3533331463,0.5314063268,0.3045310171,0.3101981754,0.2477339858
SRX5204060,1.0771651873,0.8384307199000001,0.5209477642,0.16749059400000002,-0.017982531200000002
SRX5204061,0.1116803642,0.6062031899,0.2559342913,0.2033144985,-0.0578720459
SRX5204062,0.5269467085,0.4684920649,0.2621949254,0.0350800225,-0.044741238700000005
SRX5204063,0.35902640280000003,0.6585613479,0.1663962575,-0.018607714600000002,-0.0823524238
SRX5204064,0.4902079978,0.9399394726,-0.0439884004,0.0177745832,-0.1002559282
SRX5204065,0.3085784988,1.0728880871,0.4308412642,0.1296212176,-0.0257625665
SRX5204066,0.6313249429000001,1.5263995182999999,0.1585366083,0.0410003929,0.0048004959
SRX5204067,1.3598895444,1.5454584647,0.2731896732,0.1329939336,-0.13391379550000002
SRX5204068,0.6807984193000001,0.4215941313,0.3113135318,-0.0046637408,-0.1532055752
SRX5204069,0.2987892147,0.5077130085,-0.0377062096,-0.0345939636,-0.1453876681
SRX5204070,-0.037688955,0.28405340030000004,-0.1087731962,-0.0639964626,-0.1806531498
SRX5204071,-0.4361471075,1.3243000846,0.0816481352,0.2637505564,-0.3963601042
SRX5204072,-0.0047017346,1.3294065943,0.14591648440000002,0.1366857256,-0.697170782
SRX5204073,-0.1101340027,1.3655484774,-0.1240792673,0.12908140170000001,-0.5314356558000001
SRX5204074,-0.2896441296,0.6777082606,-0.2184922648,-0.0130459532,-0.5246860377
SRX5204075,0.3151295162,0.1672942224,-0.2612557146,-0.051017588700000005,-1.0037411635
SRX5204076,-0.3593895098,0.1157180798,-0.4955502309,-0.0771750924,-0.6690962555000001
SRX5204077,0.2819951605,0.26850754990000003,-0.1287205609,0.0070308263,-0.5936032461
SRX5204078,0.2834812577,0.3129637537,0.0548718655,-0.0562055273,-0.409602536
SRX5204079,-0.1370084752,0.36234701820000004,0.0004305344,-0.019864096300000002,-0.18285046430000002
SRX5204080,-0.2597822191,0.9128919472,0.32427401770000003,0.1456210242,-0.4631830243
SRX5204081,-0.4060759185,0.7470717995,-0.0047996173000000005,0.0296414633,-0.41369495700000003
SRX5204082,0.39334091460000004,0.5406682313,-0.1189428725,0.1012229557,-0.42314614580000004
SRX5204083,0.8069006676,0.0789607159,0.0445456678,0.0599384649,0.2166381639
SRX5204084,-0.85501518,-0.6046437337,0.0404995781,0.1659899168,0.4429351892
SRX5204085,0.0441410283,0.3815623933,0.21741325660000002,0.13117654180000002,0.3164981414
SRX5204086,-0.7923477393,1.6223700347999999,-0.18467307300000002,-0.45115989980000004,0.046280541200000004
SRX5204087,0.3351028901,1.6623332145,-0.5004576581,-0.042227577700000005,-0.3395036685
SRX5204088,0.1321639487,1.4809281935,-0.0922526973,-0.3036384238,-0.0217780978
SRX5204089,-0.2799681935,1.5269506199,0.1627568489,0.0831416516,0.1917236606
SRX5204090,-0.059664898,0.5518927664000001,-0.1295076804,0.1639234027,-0.0078599675
SRX5204091,-0.0107770791,0.3846044558,0.0227204827,-0.0031211273,0.095222578
SRX5204092,0.2888265518,-0.0219569522,0.3682604318,-0.0810982225,0.1213474841
SRX5204093,0.2936737923,0.3675350254,0.33205335080000004,-0.1099524013,-0.0868919702
SRX5204094,0.7510217649,0.4346262806,0.2372704212,0.0403956206,0.1390304637
SRX5204095,-0.2934007394,-0.0841160308,0.0696604936,0.2016413779,0.1921413179
SRX5204096,0.3527544814,0.2718366587,-0.0421653428,-0.2203103585,0.025826626000000002
SRX5204097,-0.059353742,-0.18772062790000002,-0.027495150700000002,0.0186689805,-0.21796794390000002
SRX683459,0.207419547,-0.059426259700000005,-0.2066304316,-0.0666339028,0.0162499327
SRX683460,-1.6904085086,0.3385730426,-1.0429483009,0.503766096,0.8758168691
SRX683461,0.18974131530000002,0.14495855600000002,0.0864477205,-0.1321270107,-0.4250061573
SRX683462,-0.5085089258000001,0.23283809630000002,-2.189876994,0.4881845549,0.8181061079
SRX683463,-0.39716086230000003,-0.0855322963,0.1201827112,0.1987609135,0.4087562246
SRX683464,-1.299475041,0.5270448011000001,-0.6452447333,0.5070739993,0.9379609579
SRX683465,-1.0618230175,-0.5983925237000001,-0.5266054919000001,-0.8734644257,-0.0973215234
SRX683466,-3.4588686359,-1.2032695729,-2.6659566197,0.0105121308,0.9247761808
SRX683467,-0.6906403689,0.0058901076000000005,-0.1096515612,-0.3758395962,0.21773937170000002
SRX683468,-1.3983596015,-1.0501781286,-2.3921745885,-0.080117849,0.8753622433
SRX683469,-0.8004218989,-0.530909398,-0.7623424309,-0.5751663553,0.19101327240000002
SRX683470,-1.9108473595,-0.456088869,-1.9164669478,-0.1688967908,0.7903936147
SRX322077,1.4210994221,-0.7115806138,0.12503489480000002,-0.0693545751,-0.0271986305
SRX322078,0.6418419097,-0.3025761419,0.6238258837,-0.33321683020000004,-0.0341198708
SRX322079,0.7619414492000001,-0.1648686715,0.2522867911,-0.0393089613,-0.1303382865
SRX322080,0.5789962526,-0.22495470880000001,-0.040308976,-0.099687806,-0.1890338976
SRX322081,2.2395347471,0.08662239590000001,0.080268801,0.25691065290000004,0.20257457780000002
SRX322082,1.0183705469,-0.0622146425,0.1772507528,0.162327729,0.09874946180000001
SRX322083,-0.7101094581,0.4902556743,-0.46278984100000004,0.2204930321,0.21563450350000002
SRX322084,0.1865693794,-0.1487948929,0.2526787207,-0.4360373755,-0.24131350070000002
SRX322085,0.5235400787,-0.3414607814,0.2101111203,0.2155443434,0.0256789972
SRX2708592,0.5447438953,0.6364109848,0.0,-1.2995977401,-1.3397461374000001
SRX2708593,0.8193037952000001,0.0714455367,0.0,-1.3858488461,-1.2801465744
SRX2708594,0.4181998228,0.0840457513,0.0,-1.1551255076,-0.270459756
SRX2708595,0.3649989292,0.3019846826,0.0,-0.0264047357,0.149710501
SRX2708596,0.6756358026,-0.3588669815,0.0,0.1464903964,-0.1349266602
SRX2708597,-1.0406347318,0.0568822989,0.0,-0.1200856607,-0.0147838408
SRX2708598,-0.36022502700000003,0.1521833377,0.0,-0.2522707463,-0.3675266184
SRX2708600,-0.6503199337000001,0.0975452825,0.0,-0.2711134562,0.6267349808
SRX2708601,0.19131226580000002,-0.0551266438,0.0,-0.0595239595,0.1879683133
SRX2708602,-0.4422004872,0.6083707438,1.1090936027,0.5050291552,-0.27134201010000003
SRX2708603,-0.35257063980000003,0.5263738356000001,0.0,0.0660056332,0.034448039
SRX3073814,0.3783778814,0.0261660002,-0.061302078200000006,-0.13018558560000001,-0.0930819828
SRX3073815,-0.1450000922,0.0688969604,-1.8179217476,-1.1339696385,-0.1729505029
SRX3073816,-1.5896091835,-0.6710731239000001,-2.5494852087,-2.4550083112,-0.2365393695
SRX3073817,-1.6329643624,-2.0986271533,-1.5004738464,-4.1870252178,-1.3530617542
SRX3073818,-0.026160849400000002,-2.0077266492,-1.4039051817,-3.2111292318,-2.7368687368
SRX3073819,-1.4193102459,0.22098477260000002,0.9804350552000001,0.3613869819,0.0272063906
SRX3073820,0.4408098764,-0.1369440354,-1.3875302692,-0.6674396287000001,-0.0696458992
SRX3073821,-1.2431826678,-1.9865629676,-1.9564642412,-2.2221447579,-0.7551533678
SRX3073822,-2.2060564334,-2.9104824183,-1.8119651367,-3.4198734015,-2.3526153391999998
SRX3073823,-0.9261429330000001,-2.2380886961,-0.9844982147,-3.2339359789,-2.5899896913
SRX3073824,-0.3783778814,-0.0261660002,0.061302078200000006,0.13018558560000001,0.0930819828
SRX3073825,-0.36004461990000003,-0.4325397137,-1.1535358837,-1.2511893155,-0.3180016841
SRX3073826,-1.8959405484,-0.8310611274,-2.8993674673000003,-2.3292575708,-0.3747322127
SRX3073827,-1.2506868288,-1.8437108012,-1.5513713277,-4.1135135934000004,-1.4789604596
SRX3073828,-0.3237659507,-2.0601039641,-0.8813021828000001,-3.434645459,-2.8640250365
SRX3073829,-1.7079979585,0.10502323050000001,0.6093395707,0.1876233269,0.0069709936
SRX3073830,1.0239235753,-0.6833032266,-1.7099984209999999,-1.1638283926,-0.41992040610000003
SRX3073831,-1.6851367744,-1.9104979657,-3.0976986039,-2.0312934097,-0.6693104037000001
SRX3073832,-1.6972667588,-2.6107890842,-1.398489914,-3.5341055024,-1.9892137468
SRX3073833,-0.5095758427,-2.1717375913,-0.6790545522,-3.0369515843,-2.5617996198
SRX2391456,0.2707458672,-0.049451793,0.0189721405,0.1036371583,0.0543202478
SRX2391457,0.1930444597,-0.1508032702,0.0188336432,-0.2296760947,-0.0272765165
SRX2391458,0.24441093100000003,0.2134004766,-0.0154681023,0.0383571309,0.2239011776
SRX2391459,-0.28684173830000004,0.2295699175,0.1471496289,0.0360981407,0.1813346623
SRX2391460,0.08943039080000001,0.0653033684,0.0570980909,0.0112518975,0.1292188012
SRX2391461,-0.24709150540000002,0.07316760430000001,0.0895965542,0.0065400067,0.1019474477
SRX2391462,-0.1565235813,0.1737927833,-0.000727256,0.0613117897,0.037013244300000005
SRX2391463,0.4139604686,-0.1020314982,0.1893712497,0.0752505852,-0.0494918996
SRX2391464,0.4679231095,0.123462181,0.1613227251,0.0646232551,-0.013583082500000001
SRX2391465,0.06389865900000001,0.0693020802,0.1737238681,0.0745769649,0.026219721300000002
SRX2391466,-0.30677989180000004,-0.1040267348,-0.0759111957,0.0132959954,-0.0315348149
SRX2391467,-0.0355155788,-0.056959594700000005,-0.0304242258,0.0309166155,0.0241557404
SRX2391468,-0.047109445300000004,-0.009897509700000001,0.0097325945,0.050854043200000004,0.0961707562
SRX2391469,0.0542229637,0.040124666600000004,0.0348125644,0.0781229599,0.0584129112
SRX2391470,0.4610229549,0.1339113589,-0.15655957,0.269221989,0.2910849391
SRX2391471,0.41753031900000004,-0.0712297159,-0.17369218120000002,0.0489485095,0.13582894580000002
SRX2391472,0.1122971235,0.41477332520000004,0.07201656640000001,0.2725286431,0.4278386534
SRX2391473,0.0351041488,0.0974047017,0.144354499,0.079938994,0.3048038758
SRX2391474,-0.0580785563,0.1473444558,-0.038305981,-0.0319597258,0.1980476545
SRX2391475,0.0900437224,0.1345426275,-0.1491156806,0.2169729199,0.29466149820000004
SRX2391476,0.1561908787,0.1157545439,0.0051038687,0.3349589161,0.2168045996
SRX2391477,-0.22956726660000001,0.21663791470000002,-0.081001211,0.1103821889,0.1299585195
SRX2391478,-0.6315279650000001,-0.2941675201,-0.3892573701,0.3563764866,0.3643115214
SRX2391479,0.4078919553,0.1620882219,0.1031783695,0.3086663712,0.19918211460000002
SRX2391480,-0.028685322500000002,0.41438505410000004,-0.0208396562,0.48358926430000004,0.2555580606
SRX2391481,-0.1951386975,0.262043935,0.1322291655,0.3481544716,0.14864720080000002
SRX2391482,0.0484543484,0.2952501092,-0.0854334283,0.48077671120000004,0.23601071810000002
SRX2391483,-0.2613303937,0.2068798984,0.1083882491,0.2107291755,0.026376848600000002
SRX2391484,0.1138802312,-0.0134663748,-0.1117458357,-0.0935369191,-0.0177461109
SRX2391485,-0.0461781155,-0.0850738224,-0.11517915740000001,-0.24873146470000002,-0.0358489352
SRX2391486,-0.1726030664,0.25069873400000003,-0.139254855,-0.2016487162,0.1677987397
SRX2391487,0.0133741242,0.2396193737,-0.3136572018,-0.14117476780000002,0.2223222725
SRX2391488,0.035358786600000004,-0.050759873100000005,-0.0424330786,-0.126103141,0.12640954840000002
SRX2391489,-0.3939416538,-0.037378694000000004,-0.10115085400000001,-0.1334760396,0.1018391082
SRX2391490,-0.1417819752,-0.0708363385,0.038146017500000004,-0.0672349899,-0.0320416944
SRX2391491,-0.6508909874000001,-0.0553806463,0.028410655400000002,0.0576004129,0.0326113629
SRX2391492,-0.0454744496,0.2270928208,-0.0219097654,0.2009926933,0.0948728498
SRX2391493,-0.1406054453,0.18673750020000002,-0.0033441645000000003,0.1707298308,0.022979296700000002
SRX2391494,-0.0390107264,0.1954421933,0.0975655606,0.0692396961,-0.0339192791
SRX2391495,0.0355155788,0.056959594700000005,0.0304242258,-0.0309166155,-0.0241557404
SRX2391496,0.0920560276,-0.10732307760000001,0.1542356236,-0.0359995768,0.0171324229
SRX2391497,0.1636412058,0.0502381292,0.0331008079,0.058544858000000005,-0.0055406804
SRX2391498,0.1407210807,-0.1541883591,0.18562250800000002,-0.048752147,0.0720917835
SRX2391499,0.1912886023,-0.0751175543,-0.17856219210000002,0.0814724538,0.2149673657
SRX2391500,-0.1601519216,0.3685324162,-0.1083761946,0.14086945920000002,0.4426653135
SRX2391501,-0.34234199,0.43849725780000004,-0.0180115101,-0.0582763844,0.2630859134
SRX2391502,-0.171849466,0.32869373550000003,-0.10345485010000001,-0.2331385879,0.1104836886
SRX2391503,-1.0585520669,0.2847591377,-0.1260036215,0.0354719414,0.42213215130000004
SRX2391505,-0.3265160196,0.1915304787,-0.0907395961,0.305318221,0.2899702461
SRX2391506,-0.45532913540000003,0.1827046387,0.0037859162000000003,0.0945138693,0.16222202460000001
SRX2391507,-0.4422043654,-0.0161691524,0.0131205694,-0.0124149267,0.1260205742
SRX2391508,-0.4790094331,0.105320727,-0.0452772399,0.3356911857,0.2901858285
SRX2391510,-0.0114992472,0.1738388675,0.056424928000000006,0.41076687230000003,0.1874508744
SRX2391512,-0.2997594505,0.06813696,-0.0361573097,0.3983587121,0.1681070569
SRX2391513,-0.1995346138,0.063720336,-0.016540749100000002,0.2226821065,0.1034334877
SRX2391514,-0.1264350316,0.0151068699,0.1339412711,0.03072544,-0.0618767899
SRX5632598,-0.5810974739,0.955976844,0.0221283493,0.9297661229,0.6336541954
SRX5632599,-1.158869549,0.5140530176,-0.0694248352,0.5458194559,0.7196844181000001
SRX5632600,-1.5685246181,-0.2067708672,0.9891040799,0.8896791535,0.8762838597
SRX5632601,-1.7565753965000002,0.6555314244,0.7742117637,0.7544298497,0.8828125040000001
SRX5632602,-2.4651444571,2.3219754854,0.8108859390000001,0.9083268103000001,1.7152896974
SRX5632603,-0.772832645,-0.3323245292,1.0689686067,0.8378540299,0.3603172532
SRX5632604,-2.4982601058,1.5580981086999999,0.9793855029,1.2087494064,0.9959623885000001
SRX5632605,-1.5886789444,2.3346544539,1.0892287535,1.1494446188,1.3755816918
SRX5632606,-0.5911561940000001,1.4394947545,0.0842560086,0.7221774194,0.9567260299
SRX5632607,-0.32784928010000003,0.43007049950000004,0.16755550330000002,0.3322589038,0.1909253236
SRX5632608,0.40564856600000004,0.3335916472,0.0359878358,-0.0405799602,0.028115640100000002
SRX5632609,-0.0952250107,-0.2885623712,0.1833681181,0.0211711041,0.2157337189
SRX5632610,-0.0703984349,0.0801504784,-0.3058944534,0.32684287360000003,0.5267287369
SRX5632611,-0.31042355520000003,-0.045029276,-0.2193559538,0.019408856000000002,-0.24384935900000002
SRX5632612,-0.0097704377,-0.2247870075,-0.1813002331,0.3689308805,0.2835569584
SRX5632613,-0.1080890131,0.554719939,0.2777182882,0.221949515,1.0025950488
SRX5632614,-1.2764135315,0.32068856300000004,-0.3795123647,0.1618995187,0.1876885027
SRX5632615,-0.8558273921,0.345721587,-0.13829256510000001,0.2420582473,0.2157943829
ERX2874132,-3.9199720774,0.8220744684,6.6058233589,0.4265026615,-0.1594082825
