,A,GadE,GadX,GadW,RpoS,hns
SRX6452045,-2.0470850017,-0.1327174521,-0.7339468920000001,-0.015031926800000001,2.0887380381,-0.0933626263
SRX6452046,-2.0752006899,0.3252175014,-0.9957722098,-0.0704838332,1.6333807607000002,-0.3614606192
SRX6452047,9.5293850265,4.9709795032,2.7441682074,2.8548179591,1.8894668441,1.7228807332
SRX6452048,0.28176348230000003,0.1480297586,0.1310117716,0.0110648751,0.0357922916,0.0544999308
SRX6452059,9.7873864417,5.0429175016,2.74999011,2.9639017558000003,1.1493698707,1.8168397571
SRX1828491,0.9217875402000001,1.5747706483,0.7074100885,0.40902567640000004,0.1023595369,-0.028705585500000002
SRX1828492,-0.3298762973,0.8929383492,0.5794775675,-0.8930912743,0.1403495972,-0.1202583053
SRX1828493,2.1426674318,1.3562430102,0.0611528921,-0.2496951536,0.2159801222,-0.0908639124
SRX1828494,3.7804150157,2.5621666216,0.302665006,0.3582711777,0.9006441864,0.3179651663
SRX1828495,-0.8196025356000001,-0.546055547,-0.5501747814,0.38793614270000004,0.2114957314,-0.0563841818
SRX1828496,-1.560682683,-1.2700057,-0.2425478063,-0.11983482420000001,0.0341085542,0.06618733090000001
SRX1828497,1.207489263,0.7998263080000001,-0.4847835569,-0.9786873797000001,0.0574789951,-0.1562590073
SRX1828498,-1.7942634469,-0.6970760496,-0.3390308956,-0.3195083469,0.1905253961,-0.0885352413
SRX1828499,-1.5884135212000001,-0.3047266294,-0.08241920970000001,-0.9367178537,0.2715029668,-0.3414103484
SRX1828500,-1.2120387843,0.6878036231,-0.1026468903,-0.4361971703,0.3383597293,-0.5846245038
SRX1828501,-1.3421464346,-0.0304009514,0.2968353563,0.3891275054,-0.0762878141,0.2744970915
SRX1828502,-1.5870980316,0.45612852880000004,0.6735296426,0.3105782333,0.0644537729,-0.0542978631
SRX1828503,-2.3544689874999998,-0.2267274844,-0.1120541349,-0.0350849707,0.4682717709,0.0784576074
SRX1828504,-2.2145705793,-0.0032825925,-0.2762665673,-0.1841113875,0.4622266492,0.16289816000000001
SRX1828505,-0.2820330232,1.126242467,1.0228880996,0.8363232816,0.10568250550000001,0.017381964700000002
SRX1828506,0.2281936101,1.1041621851,1.429601907,0.42010076630000004,0.1224065695,-0.0194386389
SRX1828507,-0.1362167694,-0.5109488979,-0.2425556392,-0.5351160655,0.0291191404,0.0726349446
SRX1828508,0.1362167694,0.5109488979,0.2425556392,0.5351160655,-0.0291191404,-0.0726349446
SRX3796953,0.37398250040000003,-0.0599356497,-0.1316107078,-0.1335812345,-0.0916816194,-0.0927627345
SRX3796954,-0.37398250040000003,0.0599356497,0.1316107078,0.1335812345,0.0916816194,0.0927627345
SRX3796955,5.1562602799,2.0563456544,-0.3114356967,-0.2040120884,2.344864249,0.2753272571
SRX3796956,3.1858135373,1.8205942773000001,0.3295436465,0.2527902383,2.4750359464000002,0.4441069399
SRX3796957,11.5765809493,3.7141429664,2.3719852848,0.08408055860000001,-1.3283950462,-0.7668020693
SRX3796958,11.2107445977,4.2217823961,1.764353945,0.24309297370000002,-0.7012450246,-0.5128253665
SRX3796959,5.4162572237,1.9453790962,1.0838371212,1.3673156641,-0.4062392875,0.2229912454
SRX3796960,3.71752692,1.2384031253,0.9192796157,1.1348375205,-0.34427511600000005,0.033590905000000004
SRX3796961,9.6243188326,2.9251834726,0.7276953023,0.6215142402,0.5652722018,-0.19548375580000002
SRX3796962,8.6314181274,2.0369656114,0.0447975999,0.0846154345,0.3501828524,0.0433619383
SRX3796963,11.2994615114,3.2114334956,2.2742682134,0.1188709029,-0.80333658,-0.3339490493
SRX3796964,12.3797080367,4.6347097488,2.0635670066,0.5346301896,-0.6902801887000001,-0.1516296021
SRX3796965,-14.2678634476,-5.5985151096,-3.5488796827,-1.9806528507,-2.9091474858,-0.1530548675
SRX3796966,-14.3540022559,-5.5972586096,-3.5968025755,-1.8067980887,-2.3521656947,-0.1721426553
SRX3796967,11.487402791000001,4.0935326011,1.0716996448,2.474495029,0.47658346360000003,0.12252733680000001
SRX3796968,15.7488760369,4.7277823374,1.4778488821,2.4245996622,0.729636558,-0.19978727570000002
SRX3796969,11.8081293931,5.5668382076,1.9272049149,1.9126246868,0.7320597323,-1.9507388761
SRX3796970,7.7699907821,3.7891183423,1.9049786732,1.8016622322,0.5104468489,-1.8163245993000001
SRX3796971,-1.1246725969,-0.015126809000000001,0.2627086039,-0.855121189,-0.0841837064,0.0410985067
SRX3796972,-2.8175364838,-0.7840491582,-0.0487940739,-1.0807175824,-0.0998972396,0.057708133200000004
SRX3796973,5.850695025,1.1393022945,-0.39585538470000003,-2.0104479512,1.9498139023,0.0681414528
SRX3796974,5.6717792799,1.9245519572,0.5840091110000001,-0.8676891927,1.9358189895,-0.068109165
SRX3796975,11.4561712277,4.4405257711,2.3840016443,-0.9448551644000001,-0.6457053986,-0.9673475542000001
SRX3796976,10.3056387138,3.8265835931,1.8718541390999999,-1.1780005333,-0.4989868059,-1.0082690979
SRX3796977,12.0501744825,4.3331053308,2.2670824208,2.39981271,-0.1532633284,0.0144481257
SRX3796978,11.339543018,4.2918956332,1.7957549281,1.9131981913,-0.046939220100000005,0.009223766000000001
SRX3796979,10.0772127504,3.6336255137,1.0813992994,0.1415347285,0.687795469,-0.2636079904
SRX3796980,10.9793276911,3.6213078559,0.9818783270000001,0.2649003928,0.6605843735,-0.0306609753
SRX3796981,11.0135456914,3.5205207475,2.4643984211,-0.1788411214,-1.0321942078,-0.3165101455
SRX3796982,11.6157541774,4.2014068078,2.2361288179,-0.1185464839,-0.8593466625,-0.1492903382
SRX3796983,-14.2798094477,-5.5274157158,-2.9058143901999998,-1.4642619111,-2.7138238342000003,-0.1422466503
SRX3796984,-14.1279445403,-5.4094061103,-2.983579104,-1.3264643234,-2.7299371422,-0.2323125882
SRX3796985,14.2633960159,4.3774353077,1.0947864892,2.5143605624000003,0.7771902454,-0.1534561887
SRX3796986,16.1892300397,5.2552961373,1.9452452033,3.0181828181,0.797993669,0.0736897754
SRX3796987,-7.948698923,1.2355226306,-0.5555285357,-1.4689482925,1.279288052,-1.7521595226
SRX3796988,-9.5095531515,0.3749333293,-1.2249072589,-2.1328166161,1.7053157904,-1.3963593675000001
SRX2568270,-0.1747531497,0.8141041027,0.2273322996,0.2139013288,0.1461162477,0.0830690152
SRX2568271,0.3156137613,-0.2788368852,-0.2212560184,-0.30699274390000003,-0.020551822,-0.2252624241
SRX2568272,2.4554686827,0.1981551219,-0.19644832510000002,-1.2937001505,0.15772488810000002,-1.702772118
SRX2568273,2.1810324068,-0.1699067602,-0.6239938976,-0.9150555656,0.3089530048,-2.4535515610000003
SRX2568274,1.205937782,-1.8275321187,-0.12957312240000002,-0.44238208630000003,0.2899842541,-2.228225644
SRX2568275,0.1747531497,-0.8141041027,-0.2273322996,-0.2139013288,-0.1461162477,-0.0830690152
SRX2568276,1.0673518189,-0.273488599,-0.21090329060000002,-1.1161857853,0.1798188618,-0.0204269285
SRX2568277,1.3741829312,-0.9565406131,-0.0549460997,-0.695181324,0.2526851056,-1.1511956007
SRX2568278,0.6662934724,-0.8368226108,-0.0942399563,-1.0721038192,0.4086042501,-2.1435108388
SRX2568279,1.0478068398,-3.5377494287999998,-0.9682936657000001,-0.1525112409,0.3222732267,-2.0009657382
SRX3421856,0.1388647284,-0.083610904,-0.09027419390000001,0.0595825367,-0.07999675860000001,-0.0023761767
SRX3421857,-0.1388647284,0.083610904,0.09027419390000001,-0.0595825367,0.07999675860000001,0.0023761767
SRX3421858,-0.2328185704,2.4188836689,2.1085921628,1.8811467249,2.21455483,0.9135806686
SRX3421859,0.041340984000000004,2.7778087729000003,2.1791524409,2.2042343941,2.2086473136,1.3020952097
SRX3421860,2.1949297132,-1.2051692975,0.14591896740000002,0.2131654185,1.0580199114,0.7265746042
SRX3421861,3.9094419071,0.3849973991,1.1061016072,1.2527272416,1.2026957582,0.9303192341000001
SRX3421868,-6.9647860929,0.5800076389000001,1.2041849507,0.8593558962000001,2.6979928653,2.8974495703
SRX3421869,-10.4572450827,-1.2051692975,0.2916606195,0.6239842090000001,2.6302038766,2.7496471347
SRX2606337,0.5660955535000001,-0.2154379618,-0.5448927581,-0.0008473587,-0.5337059959,0.1523824112
SRX2606338,0.15187964140000002,0.2325248046,-0.22170508660000002,-0.0793626733,-0.1635605399,0.19151833410000002
SRX2606339,0.832978259,-0.2694350138,-0.5379820976,0.4143786163,0.1325029659,0.3114437286
SRX2606340,3.0388058329,1.6309372977,0.25850512470000003,0.9521306286000001,0.8571396955,0.6169196954
SRX2606341,-0.1166484517,-0.4615558133,1.0926467296,-0.031612400400000004,1.8040685218,-0.4657844666
SRX2606342,0.2908569877,-0.1336675902,1.169086706,1.6669039367,2.5588181405,0.3824800793
SRX2606343,3.0334839887,1.9711570742000002,3.4950685964,2.9282149753,2.1459085474,0.9499111297
SRX2606344,0.404930306,0.15062787660000002,0.840033723,0.2607138841,3.5449880117,1.2847953268
SRX2606345,1.0096104798,0.5655402299,2.8308285932,1.4888194701000002,4.1241387708,2.5135133863
SRX2606346,0.7375316698000001,-0.0914622046,1.3317690489,1.4756977319,0.2977607853,0.13528979230000002
SRX2606347,-0.7235129432,-0.12032990260000001,0.4015879225,-0.0130706846,0.0968916092,-0.045933346300000004
SRX2606348,0.133497746,0.0791241954,-1.0319414557,-0.5946512739,-0.284636787,0.0445563936
SRX2606349,1.4040972655,1.3641303149000001,-0.5707558207,0.3145440148,0.3814882827,0.3187072627
SRX2606350,3.9807765844,2.0618456189,0.0106050465,0.3194070133,0.8690545116,0.44266837950000004
SRX2606351,-0.6836620649,-0.6280745216,0.8396628846,0.2628069423,1.8463263833,-0.4805899676
SRX2606352,-0.205163333,-0.30733217430000004,1.4112423343,1.7964522614,2.4568582165,0.5215912884
SRX2606353,3.018235702,0.9852809989,1.3138725692,0.8141781467,0.5165504453,0.4383080408
SRX2606354,-0.0639836604,0.3104825699,1.0697569936,0.1385547963,3.5279899726,1.3399560514
SRX2606355,1.2326486203,-0.0010608211,2.7636628193,1.7184787397,3.7561546539,2.6073860968
SRX2606356,2.100421668,0.8142810456,1.4111065373,0.7675303202,0.8064589602000001,0.2054965722
SRX2606357,0.1574173897,0.3357678644,0.1433048355,0.0139180432,0.4368143867,-0.1064490649
SRX2606358,-0.052690846400000005,-0.1764592408,-0.40598691670000003,0.11218681280000001,-0.11785692700000001,-0.0871307588
SRX2606359,1.7924342334999999,1.3823738169,0.29543858300000003,0.6027254083,1.1255933549,0.29333439980000003
SRX2606360,4.1132304327,1.7603801571000002,0.39780484110000003,1.1509954443,1.2018958327,0.29840873560000003
SRX2606361,0.09875465180000001,0.2983960236,0.7825865601,-0.6527617429,1.0764145541,0.0074976225
SRX2606362,0.8415308220000001,0.0230905193,1.1929517958,0.9928814859,2.708395189,0.1550411543
SRX2606363,2.9289182657,1.8533967364000001,3.10736669,2.5476289804,1.2190296143000001,0.8551706621
SRX2606364,0.42604134730000004,0.36894145780000004,1.1530068093999999,0.374639027,3.5203569044,1.4128048027
SRX2606365,1.2459799799,0.376605735,3.1764136724,1.7337893763,3.7505145403,2.6838894266
SRX2606366,1.9805842321,0.9917352162,1.483579351,1.3522405014,0.9223888326,0.2287948004
SRX3648427,-2.2042791395,-0.4461304001,0.5076675643,1.1508087194,1.2813327857,0.0574735197
SRX3648428,2.5563786134,0.35621562160000003,0.6951321571,0.4212695481,1.2918556638,0.3673334227
SRX3648429,0.9232728845,0.1774180323,1.2280884955,0.3002394702,1.0617941999,0.2758621195
SRX3648430,2.8915165422999998,1.6324990654,0.38827854430000003,1.0296681711,0.3899976357,-0.3148872231
SRX3648431,2.3210575515,1.7424993541,0.6417958675000001,1.0190585722,0.38265135850000004,-0.2801679682
SRX3648432,5.6582039313,1.7363277532999999,0.5384381117,0.9129990553,-0.5066040390000001,-0.28719947300000004
SRX3648433,-3.0353324975,-0.1049496768,0.7411797958,0.7438906798,0.4890193962,0.1990817739
SRX3648434,4.7787608834,0.9829865568,0.22371543630000001,0.1451770513,-0.1720930533,0.0214865424
SRX3648435,-0.9200765439,-0.6248704191000001,-0.9038748276,-1.7702723748,-1.0793935658,-0.0035647397
SRX3648436,-11.1267875126,-4.8385280232,-1.5502380721,-0.7623660148,-1.628562212,0.783847202
SRX3648437,-11.0298133355,-4.7690741737,-1.8865195842,-1.1443902132,-1.8506553259,0.9607009543
SRX3648438,-11.4527288949,-4.8626493346,-1.6764413507,-1.6825730731,-1.9486581607,0.6318471066
SRX3648439,0.9087464116,0.7313864692000001,-0.1447757926,-0.700930016,-0.3863526714,-1.5502342989
SRX3648440,5.3923099045,1.122513564,0.1055692861,-0.3327698395,-0.9344155819000001,-1.3367411865
SRX3648441,-1.8297266471,-0.9591715474,-1.5883884721000001,-2.6470853884,-1.8430642022,-1.5708916136000002
SRX3648442,-11.9350153667,-4.5827482657,-0.584891206,0.681919104,-0.8777755761,1.4080106615
SRX3648443,-11.3642822916,-4.4737699917,-1.226121342,-0.5236533091,-1.3232566766,1.474472964
SRX3648444,-11.3196562792,-3.6602898852,-1.1469101269,-0.9211850061,-1.7497224228000001,1.3456972819
SRX3648445,-2.9959533917,-0.053991124700000004,1.0346788695,0.9215962999,1.2737024227,0.2314377842
SRX3648446,2.3739747818,0.1446040902,0.9256546093,0.41620211830000003,1.0669748566,0.2307385381
SRX3648447,2.0992004227,0.3397596849,0.6907490669,0.41898726340000003,0.637671764,0.0246813884
SRX3648448,-4.7568059034,-1.0087801562,0.39069972950000004,0.7519090176000001,0.5841203684,0.1583393429
SRX3648449,-5.3882883889,-0.8899439451000001,0.3737740805,0.7823305312000001,0.4824521506,0.21211860170000002
SRX3648450,5.5795753274,2.0518632889,1.1557230887,1.2086616352,0.1844250812,-0.031897501700000004
SRX3648451,4.9373711305,1.2260363638,0.5147653964,0.6816755069,0.22881093560000001,-0.0115590554
SRX3648452,0.002341564,-0.4541130916,-1.0248370459,-1.5340193248,-0.7688513023,-0.20779119640000002
SRX3648453,-0.37419372970000003,-0.9250624599,-1.4101252493,-1.8905573662,-0.7109572334,-0.11921019120000001
SRX3648454,-11.428708173,-4.7753953002,-1.1542255459,-0.34437533600000003,-1.3587263126,1.3462439823
SRX3648455,-10.8726450083,-3.7113755927,-1.6762178802,-1.2823569088,-1.5023786238999999,1.4363496791
SRX3648456,-11.6383021238,-4.449786815,-1.6935455882000001,-1.4658154473,-1.8185073468000001,1.3906367264
SRX3648457,-1.905715641,-0.5417975035,0.7469087712,0.9501050844000001,1.6406304361,0.26676411110000003
SRX3648458,2.0994317043,0.0819866507,0.9839528289,0.7208179251,1.4064873591,0.3520012312
SRX3648459,-1.7068084986,-1.3403687251,-0.4591012661,-1.0747714718,0.8833531094,-0.06000392500000001
SRX3648460,-4.074778661,-0.4688916547,-0.23597625290000002,-1.2897753915,-0.2932550022,-1.3716862414
SRX3648461,3.7676350077,0.6823382001,-0.5736226122,-1.2022036574000001,-0.8542505494,-1.7211597486999999
SRX3648462,-2.4958548959,-0.9677996033,-1.9191316724,-2.8562000306,-1.5023638337,-1.9617499085
SRX3648463,-1.9881115376,0.30760375170000004,0.4530367816,0.8369600508,0.40427102140000004,0.0647512318
SRX3648464,5.8159584706,1.3839072984,0.3567014949,0.4640681244,-0.2577374156,-0.1164687335
SRX3648465,3.5476418724,0.11307193530000001,-0.6444811516,-0.3679270088,-0.9409997916,-0.34724641
SRX3648466,-6.0254201044,-1.4327725249,0.6340992736000001,0.8871542861,0.5837345436,0.2488059406
SRX3648467,4.456053649,1.1139668162,0.18377257900000002,0.3031311741,0.0902869364,0.0466312105
SRX3648468,-0.5955263816,-0.8041672120000001,-1.356509473,-1.5030719676,-0.7698091765,0.1357740769
SRX3648469,-12.0257660607,-4.9118849511,-2.413213258,-1.8410856809,0.44197674950000004,-0.3809139164
SRX3648470,-12.356624332500001,-5.0288701955,-2.4303019165,-2.1547812762,0.034000331200000004,-0.5051765923
SRX3648471,-12.967292112199999,-4.8851461969,-2.8945132076,-2.6015342276,-0.137000533,-0.674693368
SRX3648472,-9.4041174814,-3.0872614885,-0.6082250841,0.5168205098,0.1485850829,0.8348681344000001
SRX3648473,-9.0647719547,-3.1107592321,-0.22359494430000001,0.6968495060000001,1.0582931561,1.1037344752
SRX3648475,-0.5578277525,0.0981228522,-0.7345135907,-1.0070417507,-0.7087952087,-1.207363483
SRX3648476,4.3206849502,1.0159683927,-0.2657172054,-1.0424648792,-1.2029033298,-1.5151307361000002
SRX3648477,-2.7959143422,-1.3086328523000001,-1.9376775583999999,-3.4308692282,-1.9240518601,-1.7130533598
SRX3648478,-5.5389671913,-1.4139189018,1.4875562547,1.4440896247000001,2.0690177556,0.41642859
SRX3648479,-0.6259406740000001,0.1258667135,1.6193157462999999,1.1829545945,1.6090559771000001,0.3494264998
SRX3648480,-0.5119546521,0.29823221980000003,1.4055948913,1.0724518527,1.5775247982,0.32045320580000003
SRX3648481,-0.8588765343,-0.2989926311,-0.48205808850000004,0.21567949790000002,-0.6240161282000001,-1.0004956312
SRX3648482,-8.7165727384,-2.7939173573,-2.016424622,-1.9298185374,-1.9402690559,-1.7011152137
SRX3648483,-10.8277978304,-3.9528847701,-2.4835781695,-2.7589598943,-2.132153923,-2.2031488604
SRX1429221,1.0544157927,-0.0045971053,0.1068934108,0.0301434372,0.18580474060000002,0.1013993938
SRX1429222,0.4398391372,0.2764758118,0.1676395238,-0.09309426280000001,-0.245199834,-0.266014951
SRX1429223,-1.4942549299,-0.2718787065,-0.2745329346,0.0629508256,0.0593950934,0.1646155572
SRX1429224,1.4865399011,0.25087296940000003,0.2861137003,0.8426960643,0.1284205203,0.2767690617
SRX1429225,1.3332468208,0.1385626884,0.2037425883,0.4370076559,-0.1296258211,-0.1000432279
SRX1429226,0.7179127968,0.0730335473,0.1777116134,0.5012070271,-0.101794808,0.6909387041
SRX1429227,0.09734771910000001,-0.43981150160000004,-0.2194608019,0.7418368605,0.3329651382,0.7686993264
SRX1429228,-0.8304154202,-0.30482698150000004,-0.10920596290000001,0.767314542,0.3481114645,0.5380381819
SRX1429229,0.7535023849,-0.1336954852,0.0999479057,0.6941549392,-0.08103505130000001,0.9813643475
SRX1429230,0.5872826240000001,-0.31130956790000003,0.18950774410000001,1.289103594,0.17400483800000002,2.1109584197
SRX1429231,0.3432036538,-0.3230375135,0.0457176439,1.2789919804,0.10058938390000001,2.1610046985
SRX1429232,1.1216934485,-0.37165986300000003,-0.029144705200000003,1.2054548793,0.29491788220000004,2.1462013166
SRX1429233,1.4626937956,-0.5166834786,0.0700902155,1.2840728134,0.52747549,2.3738784194
SRX1429234,1.8806716967,-0.45500892260000003,0.1146677537,1.3220411108,0.5450834841000001,2.3699613188
SRX1429235,1.4334913304,-0.5241839453,-0.1671252134,1.2264206781,0.8761143504000001,1.9595778815
SRX1429236,0.6422150101,-1.3766820913,-0.6340232191,1.3928681524,1.1550946162,1.3488831565
SRX1429237,1.0307507069,-1.2632834284,-0.18613891170000002,1.0950257476,0.8360120361000001,1.9419554764
SRX1429238,1.9481625128000002,-0.6498221317,0.489425098,1.7273879168000001,0.8291963575,2.4379872793
SRX1429239,0.36211281100000003,-0.8634454872,0.016457257700000002,0.9535583846000001,1.1040100908000001,2.1437692569
SRX1429240,0.8115860385,-1.1595987185,0.1488968695,0.9408965960000001,0.8268015523000001,1.9872393475
SRX1429241,0.9915152544,-0.5484830801,0.2948179557,1.0193891674,1.0060448172,2.2146566462
SRX1429242,-2.3642601124000002,-2.9729399182,-0.5760505097,0.7619661129,0.8821868115,1.4769605456
SRX1429243,-1.0855441256,-2.1238853469,-0.4736735469,0.5439209234,1.2472319873,1.7664765781
SRX1429244,-0.7026024847,-2.1583723438,-0.5548555919,0.7201471666,1.4115921695,1.7201882944
ERX2339161,-0.0992374681,0.0527923267,0.1496379561,0.193517769,-0.7252934599,-0.7009045661000001
ERX2339162,0.0992374681,-0.0527923267,-0.1496379561,-0.193517769,0.7252934599,0.7009045661000001
ERX2339163,0.7225374920000001,-0.3376097035,-2.5494988608,-3.3325208638,-2.7033383756,-3.0221398534
ERX2339164,-0.46112307150000004,-2.6485273526,-4.1695756075,-3.8238119377,-2.2001975636,-1.9042635591
ERX2339165,-5.4325820774,-1.9250018761,-1.8114429996,-5.2985455137,-2.1774189962,-3.9630190892
ERX2339166,-6.4955013333,-3.8551984997,-3.14768472,-6.9234718296,-0.09927470740000001,-2.3254115179
ERX2339167,-5.5945309504,-1.2954073072,-3.4358383032,-5.3925072407,-2.0561125053,-2.3423428582
ERX2339168,1.8018705252,1.5451985741,0.3170820931,0.5612594493,-0.0943064106,0.0256341933
ERX2339169,0.7973043493,0.18523197030000002,-0.24595358380000001,-0.23650497550000002,1.001260313,0.7056489822
ERX2339170,0.6491540209000001,-0.9307279667,-2.9983276947,-3.1703876002999998,-2.9131443995,-2.9477581484
