,A,PrpR,Cra,Crp,RpoN
ecoli_00591,2.5875743371,-0.8001873570000001,-1.9262534625,0.545242793,0.5613484905
ecoli_00592,1.1185120331,-1.808813943,0.0729017255,0.982287223,-0.14981532150000001
ecoli_00593,0.7279444932,-2.482671581,0.0301951285,0.887445543,-0.1837448455
ecoli_00594,1.3596869692,-2.23515196,0.0068234285,0.5704754430000001,-0.0036341635000000003
ecoli_00595,0.4956142323,-2.540607371,0.008452494500000001,0.592155203,0.1658283905
ecoli_00596,1.04998089,-2.465432388,0.0652730285,0.307201803,0.0205433285
ecoli_00597,0.8818928281,-2.611614454,-0.07703132950000001,0.42239436300000005,0.21667420850000002
ecoli_00598,0.8736943381000001,-2.007514547,0.2977637655,0.6522730330000001,0.0112280895
ecoli_00599,1.5270981017,-2.539316923,-0.2856802855,0.25258847300000004,-0.36405524850000004
ecoli_00600,0.5642251609,-1.934669889,-0.5243826455,-0.387833971,0.3111515255
ecoli_00601,0.6936719434,-1.673543526,-0.6817049615,-0.184451325,-0.1095378275
ecoli_00602,0.8492372429,-1.7202176960000002,-0.7486143145,0.006036631000000001,0.20060357350000002
ecoli_00603,0.6834745812,-1.6995188250000002,-0.8642061935,0.018638846,0.2044626135
ecoli_00604,0.9830025856000001,-1.358600708,-0.4865923955,0.231216303,0.7214413065
ecoli_00605,0.7305784387,-1.748215686,-0.7176516725000001,-0.144563632,0.47509002450000004
ecoli_00606,0.6909936096,-2.169031301,-0.5937339485,0.079864026,-0.0012772825
ecoli_00607,0.7228826895,-2.5694957179999998,-0.5820296405000001,0.7592634930000001,0.5333985945
ecoli_00608,0.35630393380000003,-1.783407898,-0.8990815385,0.17330999300000002,0.43752258250000003
ecoli_00609,0.8193619109,-2.530930156,-1.1276856055,0.429255013,0.6292353135000001
ecoli_00610,0.011793592,-2.552762952,-0.8359586505000001,0.557660793,0.6935646275
ecoli_00611,0.5425888223,-2.42978598,-0.6881410185,0.305956793,0.7096221445
ecoli_00612,0.7576554969,-2.248735408,-1.1326019405,0.860010453,0.5490633515000001
ecoli_00613,1.656345031,-2.4709145980000002,-1.5382685365,0.9657211630000001,0.38270378250000003
ecoli_00614,1.6433342389,-2.36871368,-1.6041490395,0.8571940530000001,0.5317026175
ecoli_00615,1.0021287183,-2.764849645,-1.6278803795,0.8164901330000001,0.32177281750000003
ecoli_00616,1.1364468912,-2.340761934,-1.5524263975,1.026877023,1.0387586395
ecoli_00617,1.380136178,-2.290292557,-1.7091536335000002,0.8530044830000001,0.7807106995
ecoli_00618,0.1492212431,-1.668951092,-0.3913418295,0.329227253,-0.6619373595
ecoli_00619,0.43827809370000004,-1.9351214350000001,-0.39135513250000004,0.307710333,-0.6886624015
ecoli_00620,0.9024866108,0.661347263,-0.4698383085,1.452259763,0.3639911735
ecoli_00621,1.1293312442,0.71040829,-0.4925657765,1.438498573,0.4181526745
ecoli_00622,0.40670333540000003,-0.415574327,-0.0535416535,0.39244801300000004,-0.3027139525
ecoli_00623,0.0739387722,-0.46947070700000004,-0.0019762775,0.38625268300000004,-0.2294121175
ecoli_00624,0.4294699732,-0.804257144,-0.23294458750000002,0.406975843,-0.6752084325000001
ecoli_00625,0.6522378971,-0.973227323,-0.3589759355,0.42339976300000004,-0.7001562895
ecoli_00626,0.7390803116,-0.6370519910000001,-0.23367239250000002,0.19224848300000003,-0.6758072755
ecoli_00627,0.3712779061,-0.743705354,-0.1479608715,0.130605479,-0.6667562165
ecoli_00628,-0.0483712607,-0.824593208,0.4316906485,0.529755863,-0.2244549285
ecoli_00629,-0.021001848400000002,-1.082954581,0.4418792695,0.603931893,-0.23038316350000002
ecoli_00630,0.3353411673,-0.149195148,-0.39478299650000004,0.502758963,-0.4698841735
ecoli_00631,0.7975093674,0.29512946,-0.4391806895,0.5975511530000001,-0.34259508050000004
ecoli_00632,0.276156142,-0.599841913,-0.2918731385,0.44156927300000004,-0.34609081950000004
ecoli_00633,0.15896759900000001,-1.011578699,-0.4243901335,0.593116823,-0.29315443950000003
ecoli_00634,0.4574076321,-0.668756439,-0.3907064275,0.526768513,-0.4103532495
ecoli_00635,0.3071465845,-0.643647646,-0.3939355525,0.43985790300000005,-0.4097902645
ecoli_00636,0.3818407169,0.58809338,-0.5075404345,0.525016043,-0.010625480500000001
ecoli_00637,0.297775079,0.28080792,-0.4155527295,0.7535511330000001,0.1026944045
ecoli_00638,0.2737290724,-0.536277514,-0.0059533115,0.324298403,-0.3790837845
ecoli_00639,0.5753644224000001,-0.7199255560000001,-0.0902870305,0.324672993,-0.3653819715
ecoli_00640,0.0526946489,0.39031837500000005,-0.44826330750000004,0.44124815300000003,-0.0390298085
ecoli_00641,0.1910735906,0.28200567600000004,-0.3031650215,0.327799773,-0.0708471245
ecoli_00642,0.4066166251,-0.067079291,-0.3959299195,0.45389948300000005,-0.1678207175
ecoli_00643,0.5928615127,-0.19892879900000002,-0.5517080185000001,0.769870103,-0.1215239885
ecoli_00644,0.2691049844,-0.018068545000000002,-0.4505728425,0.319938133,-0.2834546405
ecoli_00645,0.6713436279,-0.14985958900000002,-0.3180246335,0.31512674300000004,-0.2936915055
ecoli_00646,0.0937949475,-0.328080827,-0.0298774355,0.310797363,-0.1554430345
ecoli_00647,0.24652911300000002,-0.903834294,-0.0773141755,0.447846893,-0.1909206545
ecoli_00648,0.1737015527,-0.530244169,-0.0780439325,0.307534513,-0.4381272775
ecoli_00649,0.5796470770000001,-0.5565506720000001,-0.1007848135,0.222644383,-0.5072351155
ecoli_00650,0.348382446,-0.678417759,-0.23930687850000001,0.341263333,-0.3236103265
ecoli_00651,0.386531342,-1.014295948,-0.1298938775,0.27857460300000003,-0.3152281775
ecoli_00652,0.6634576369,0.558726189,-1.2549768925,0.729185823,0.3772275345
ecoli_00653,0.8001326449,0.7414876220000001,-1.0062410225,0.851554463,0.4713452045
ecoli_00654,0.19460713070000002,-0.424222996,-0.1182674875,0.358384973,-0.49914643150000004
ecoli_00655,0.3552775078,-0.7114333350000001,-0.1310490315,0.436830013,-0.5765470325000001
ecoli_00656,0.3850670492,-0.505415905,-0.24581995550000002,0.303904393,-0.2218257805
ecoli_00657,0.2602096161,-0.506334238,-0.2672729775,0.315796993,-0.26260565550000003
ecoli_00658,0.3389391416,-1.018714866,-0.4479507995,0.05462642,-0.5524234145
ecoli_00659,0.3734537164,-1.539744435,-0.3329615755,0.23617991300000002,-0.6181498235
ecoli_00660,0.6058835506,-0.7641209010000001,-0.4795134935,0.708976563,-0.2863432065
ecoli_00661,0.5310246082,-0.7031144220000001,-0.6385117715,0.661218473,-0.2234836775
ecoli_00662,0.5243141705000001,-1.252642452,-0.3112332625,0.188410083,-0.5789815825
ecoli_00663,0.24283306670000002,-0.940686432,-0.28910934650000003,0.048706611000000004,-0.6365236015
ecoli_00664,0.4920005416,-1.205766776,-0.5380165845,0.450496543,-0.3627711165
ecoli_00665,0.7607746925000001,-1.137997744,-0.3179384205,0.38589769300000004,-0.3556979195
ecoli_00666,0.0854391315,-0.719814634,-0.42690148850000004,0.383639033,-0.3680545135
ecoli_00667,0.0381762285,-1.041495212,-0.3229992045,0.653379393,-0.2477449405
ecoli_00668,0.6044020162,0.37189189,-0.6174020625000001,0.507616873,0.1857449145
ecoli_00669,0.7959960454,0.115801096,-0.6844888675,0.580596903,-0.1397556565
ecoli_00670,0.20504805450000002,-0.180825269,-0.31323234450000004,0.525567793,-0.2050005615
ecoli_00671,0.2819594601,-0.010387353,-0.3735665535,0.541530923,-0.2403741175
ecoli_00672,1.1167232651,-1.831285422,-0.2203023745,-0.3459771,-0.5625685945000001
ecoli_00673,0.4660394907,-1.599908378,-0.6244880495,0.026489270000000002,-0.20587615450000002
ecoli_00674,0.4414395961,-1.08526198,-0.0322700805,-0.10757295,-0.6013450635
ecoli_00675,0.1540071235,-1.3402185,-0.09055434350000001,-0.092380891,-0.5111193215000001
ecoli_00676,0.2363054628,-0.493916942,-0.1464369335,0.31963151300000003,-0.4546311475
ecoli_00677,0.1065416109,-0.933008966,-0.12132427350000001,0.29391968300000004,-0.47544337550000004
ecoli_00678,1.1105726048,0.143667137,-0.45769461250000004,0.686319663,0.0990366065
ecoli_00679,0.7700518860000001,0.26351668500000003,-0.5149108415,0.6933763230000001,-0.0413608685
ecoli_00680,0.49955250700000003,-1.508920544,0.11737051450000001,-0.030107003,-0.3635768115
ecoli_00681,0.39802602530000003,-2.119013964,-0.0193505995,0.15281107300000002,-0.38040332450000003
ecoli_00682,0.5403175759000001,-0.20583257,-0.3896166835,0.448557103,-0.3731952155
ecoli_00683,0.72028482,-0.239133846,-0.39900950550000003,0.464314863,-0.28678619050000004
ecoli_00684,0.4181825249,-0.9354348440000001,-0.21113180950000002,0.296624173,-0.5622381075
ecoli_00685,0.6055765991000001,-1.167632186,-0.23261660250000002,0.38201686300000004,-0.5448340115
ecoli_00686,0.0766026347,-1.761563131,-0.0799609865,-0.100263604,-0.5518908805
ecoli_00687,0.34995637230000004,-1.8222161250000002,-0.1009678865,0.082263955,-0.6164907045
ecoli_00688,0.21886594880000002,-1.387852286,-0.4363782805,0.068137152,-0.4496087445
ecoli_00689,0.2954524216,-1.262983892,-0.3421102535,0.008882816,-0.49740478050000003
ecoli_00690,0.8935417118000001,1.297799645,-1.0692868685,0.452268993,0.3518467965
ecoli_00691,1.1924025464999999,1.207905605,-1.3051590585000001,0.516558493,0.4238499325
ecoli_00692,0.47670606460000003,0.643001049,-1.1486698065,0.670868723,0.35059642350000003
ecoli_00693,0.7434845002,0.387045635,-1.3585629915,0.6748039730000001,0.3138272545
ecoli_00694,0.24585078900000001,0.569360536,-0.9141675615,0.764061093,0.3502177365
ecoli_00695,0.40664628880000003,0.494949269,-0.7883406125,0.521421413,0.4558035455
ecoli_00696,0.5199384345,0.9851637950000001,-1.0786107555,0.8270174130000001,0.3690663845
ecoli_00697,0.9071452031,1.209619222,-1.1564564395,0.6395325230000001,0.3895514205
ecoli_00698,0.2228503105,-1.789034278,0.0021429315,0.16358693300000002,-0.6220706795000001
ecoli_00699,0.289011664,-1.439653268,0.07630186950000001,0.07451194300000001,-0.6767325695
ecoli_00700,0.6797479565,-0.9863895930000001,-0.1678007745,0.087983618,-0.49460908750000004
ecoli_00701,0.5011732411,-1.144074293,-0.17603646050000002,0.171146073,-0.4172348825
ecoli_00702,0.5231753657,-1.306332609,0.0290134925,0.30755714300000003,-0.1512001095
ecoli_00703,0.4493217688,-1.403055282,0.037046314500000004,0.43504015300000004,-0.0181514145
ecoli_00704,0.5564053655,-0.6885603180000001,0.046489893500000004,0.333583893,-0.2972588865
ecoli_00705,0.43105529810000004,-0.740596291,0.0535411385,0.403870763,-0.2248034465
ecoli_00706,0.4011526091,-1.129940991,-0.42329244850000003,0.157244413,-0.8157619265
ecoli_00707,0.3582812158,-1.036052791,-0.35858088250000003,0.06503750800000001,-0.7753620785
ecoli_00708,0.7179724093000001,-0.703478648,-0.1751983355,0.18900217300000002,-0.33266990550000003
ecoli_00709,0.5468272334000001,-0.7881991340000001,-0.08475152650000001,0.430522603,-0.32475625150000004
ecoli_00710,0.057163260800000004,-0.36779758500000004,-0.0924200195,0.20759201300000002,-0.45473696150000004
ecoli_00711,0.1751970173,-0.36791245100000003,-0.1918927075,0.325140303,-0.4467050085
ecoli_00712,0.6943331134,-0.292844294,-0.2322266925,0.423739103,-0.1882296565
ecoli_00713,0.0321421843,-0.11600755700000001,-0.29222066350000003,0.44374538300000005,-0.062310198500000004
ecoli_00714,1.3128814336999999,0.541482594,-0.6626199635000001,0.547181673,0.2519647185
ecoli_00715,1.4068217058,0.511109455,-0.5518119805,0.433431683,0.2920224275
ecoli_00716,0.4852112268,-1.379335234,-0.2689649585,0.10431546100000001,-0.28184503850000003
ecoli_00717,0.8928774839,-1.258293512,-0.5186773875,0.212229043,-0.8375191875
ecoli_00718,0.7140117223,-1.447077615,-0.5003678425,0.14875797300000002,-0.8755422445000001
ecoli_00719,1.1592581798000001,-1.767132398,-0.5049330885000001,0.21173196300000002,-0.8478276895
ecoli_00720,0.9260441428,-1.435666711,-0.6694244875,0.24320085300000002,-0.9475169255
ecoli_00721,0.5240589722,-1.569909443,-0.6482969055000001,0.21966280300000002,-0.8894887965
ecoli_00722,3.0098771226,0.334265649,-0.5053467015,0.6099491930000001,0.0065715535000000005
ecoli_00723,4.4211296385,0.616592452,-0.1422311275,0.5151660730000001,0.2952120125
ecoli_00724,2.0013185215,0.17018725,-0.1942388005,0.087196909,0.0335448455
ecoli_00725,1.1571191615,-0.5941817930000001,-0.3963984005,0.47036157300000003,-0.3289632545
ecoli_00727,3.6388678685,0.49246763800000004,-0.34675106650000004,0.645027843,-0.1639050735
ecoli_00728,0.9316264599,-0.06409725100000001,-0.3342527415,0.257702043,0.007994069500000001
ecoli_00729,1.0447139403,-0.76756179,-0.4355092025,0.527121343,-0.40173492250000004
ecoli_00730,0.6284910213,-0.9419450090000001,-0.5013595555,0.02567041,-0.3176374205
ecoli_00731,0.9782233436000001,-1.6552682920000001,-0.8678637295,0.149264913,-0.9078056795
ecoli_00732,1.5731493360000002,-1.386017206,-0.7653597695000001,0.23104943300000003,-0.8691407145000001
ecoli_00733,1.6984406809,0.21829546600000002,-0.0822006035,0.264446703,-0.0448260425
ecoli_00734,1.6243263878,-0.322266377,-0.22570723650000002,0.491011093,-0.5316725625000001
ecoli_00735,1.0782856318,-0.13732825,-0.3492184615,0.40659345300000005,-0.13411185050000002
ecoli_00736,0.887715184,-0.37852419400000004,-0.45643096050000004,0.629358233,-0.4775874075
ecoli_00737,1.2335119617,0.13751000600000002,-0.2254529905,0.41980537300000004,-0.1441814945
ecoli_00738,1.2033833356,-0.31151364600000003,-0.2703454225,0.725253033,-0.5893052335
ecoli_00739,0.8567655350000001,-1.0751419229999999,-0.44332820850000004,0.29002768300000004,-0.2548413645
ecoli_00740,0.8363780751000001,-1.095825794,-0.6714113715000001,0.6440838830000001,-0.5838333585000001
ecoli_00741,0.0772519249,-1.9175840590000002,-0.0499181495,0.8479485130000001,0.0623602315
ecoli_00742,0.5036317245,-2.542887394,-0.1646915955,0.829896053,0.056222137500000005
ecoli_00743,1.8780468192000002,0.161531591,-0.2973217535,0.544071473,-0.3702040085
ecoli_00744,1.0617029558,0.13574781,-0.2008397965,0.5592394930000001,-0.5853429765
ecoli_00745,1.2094872324,-0.100716277,-0.19418119350000002,0.47991167300000004,-0.6505461315000001
ecoli_00746,0.8433106366,-0.435793549,-0.13329255950000002,0.556417913,-0.5475108445
ecoli_00747,1.3381097225,-0.5854119870000001,-0.33135345850000003,0.493899293,-0.5961471685
ecoli_00748,1.3580793340000001,-0.725310899,-0.2994175625,0.485328093,-0.6008778045000001
ecoli_00749,5.2567904614,-1.334689378,-0.0689478555,0.464496883,-0.1563252765
ecoli_00750,3.6120226905,-1.518551519,-0.1771836545,0.649161093,-0.2022130325
ecoli_00751,0.1565715108,0.031304398000000004,-0.0952594625,0.32947587300000003,-0.2654163195
ecoli_00752,0.4371321107,-0.297196165,-0.1430249505,0.296778353,-0.2265341555
ecoli_00753,0.7171871823,-1.43022075,-0.3353655205,0.201890953,-0.8789651625
ecoli_00754,0.4110444023,-1.290029727,-0.4638504845,0.275129713,-0.9101878965
ecoli_00755,1.0002353404,-1.196837573,-0.0728756265,-0.445342181,-0.9609956225
ecoli_00756,0.37425891040000003,-1.026688218,0.0661296145,-0.14552193800000002,-0.7625850225
ecoli_00757,0.7259047407,-1.327018059,-0.5897447965,0.420678743,-0.9130500165000001
ecoli_00758,0.9615331216,-1.128073087,-0.7425464545,0.387503033,-0.9932835145000001
ecoli_00759,0.47693626790000004,-2.179821854,-0.0072481435,0.515541103,-0.1830543285
ecoli_00760,0.6291775949,-2.027144772,0.08587059450000001,0.419079603,-0.1204056705
ecoli_00761,0.8136672584,-1.86542753,-0.4764336645,0.113228532,-0.8071900495000001
ecoli_00762,0.8140445470000001,-1.549380294,-0.34005364650000003,0.145492598,-0.8075885545
ecoli_00763,0.7227838638,-1.6241403779999999,-0.5165471375,0.057324061,-0.8632410745
ecoli_00764,0.8234027991,-1.3239605779999999,-0.4222115155,0.051602317,-0.7118772435
ecoli_00765,0.4401050996,-1.537934016,-0.4781938365,0.047017895000000004,-0.7625813295
ecoli_00766,0.9965777961000001,-1.2821106979999999,-0.4184485215,0.07806117700000001,-0.7222617405
ecoli_00767,17.539342196,0.34179910700000005,-0.43855791650000003,0.554945433,-0.5274534285
ecoli_00768,16.4178238983,1.488043086,-0.5393699855,0.648474443,-0.7828259425
ecoli_00769,1.9862991738,-0.405410135,-0.5422065135,0.5753141230000001,-0.33171512950000004
ecoli_00770,1.008112914,0.038267055,-0.5308042155,0.5862271530000001,-0.2405007045
ecoli_00771,0.4902838149,0.44700493,-0.3575995035,0.693161793,-0.42912548450000004
ecoli_00772,0.3209061419,-0.104713683,-0.3596872345,0.48257620300000004,-0.5798692935
ecoli_00773,1.1600041412,-0.40928301100000003,-0.41798636050000004,0.44486670300000003,-0.4509718735
ecoli_00774,1.179817006,-0.409727335,-0.4836626155,0.424267453,-0.4706106745
ecoli_00775,1.1029901557,-0.42422935,-0.3358756155,0.227203863,-0.28283903250000003
ecoli_00776,1.3154964351,-0.461119938,-0.4389650775,0.196128253,-0.2615874805
ecoli_00777,1.2714317469,-1.590938141,-0.7334999485,0.152688973,-1.1434939765
ecoli_00778,0.8183308197,-2.060167309,-0.7484703015,0.12606668000000001,-1.0954794625
ecoli_00779,0.7816775272,-2.349570334,-0.4678920375,0.7941495230000001,-0.22479323450000002
ecoli_00780,0.4572611348,-2.337972107,-0.3930017975,0.815270033,-0.3639794045
ecoli_00781,1.3279368289,-2.263249073,-0.4118136355,0.338840073,-0.8097514835
ecoli_00782,1.2307275115,-1.936953972,-0.47630258550000004,0.323054463,-0.7847996785
ecoli_00783,0.8163445112000001,-1.848816904,-0.1895000095,0.432644723,-0.6090815945
ecoli_00784,1.1953203377000001,-2.482120095,-0.4798766975,0.485480993,-0.6521726465000001
ecoli_00785,2.2006277354,-1.1792168140000001,-0.2781370405,0.300746703,-0.8886906245
ecoli_00786,2.2039881814,-1.519556586,-0.2569315545,0.34624546300000003,-0.8849519425
ecoli_00787,0.8639609329,-1.661751715,0.1020968525,0.608588733,-0.5974948625000001
ecoli_00788,0.8240346347,-1.629108928,-0.014786704500000001,0.557231563,-0.5990323295000001
ecoli_00789,0.5201309336000001,-2.032632092,-0.36790245050000003,0.430531873,-0.8479203105
ecoli_00790,1.0059953898,-1.826246271,-0.3178411205,0.47473322300000004,-0.8574053305
ecoli_00791,0.6903640044,-1.561993272,-0.0216199515,0.475017483,-0.6288421885000001
ecoli_00792,0.1009199502,-1.458302125,0.2312870575,0.709374983,-0.35688139950000003
ecoli_00793,0.7647041109,-1.90465428,-0.4110757265,0.42960406300000004,-0.8300912035
ecoli_00794,0.7678136785,-1.897087918,-0.3790623645,0.444629313,-0.7878773665000001
ecoli_00795,1.1701724557,-1.1470491950000001,-0.0375262465,0.650228023,-0.4982351705
ecoli_00796,1.0073255743,-1.483230967,-0.050952172500000004,0.7174304530000001,-0.44691374850000004
ecoli_00797,0.45289355950000004,0.03247381,-0.6501832575000001,-0.41595584700000005,-0.0801798185
ecoli_00798,-0.07023233200000001,-0.750813597,-0.0186172025,0.229595813,-0.5635753085
ecoli_00799,0.8055513117,-0.5704652720000001,-0.9902791435,-0.53031891,-0.33522521250000004
ecoli_00800,0.641852081,0.038788438,-0.4512461615,-0.264506101,-0.0202607985
ecoli_00818,0.10737726140000001,-0.189625431,-0.1737854135,0.207994233,0.0265213165
ecoli_00819,-0.1779023341,-0.170216426,-0.28562678350000004,0.253845453,-0.1403242235
ecoli_00820,-0.1544286651,-1.051667453,-0.8907573165,0.49687887300000005,-0.3575453595
ecoli_00821,0.631936848,-1.529536228,-0.7758062415,0.5496294230000001,-0.23443426650000002
ecoli_00822,0.2094560939,-0.082230088,-0.3476782995,0.326151603,-0.2876658005
ecoli_00823,0.6846390831,-0.0598302,-0.3220592405,0.395503043,-0.19440356250000002
ecoli_00824,0.1740973755,0.015418372000000001,-0.2695613745,0.20829614300000002,-0.2966178795
ecoli_00825,-0.11200423,-0.091608275,-0.2679638035,0.37606821300000004,-0.2533718325
ecoli_00826,0.4371179746,-0.361866515,-0.2872460545,0.459934233,-0.37620577250000004
ecoli_00827,-0.016374360600000002,-0.37619594900000003,-0.37300834850000003,0.517486403,-0.4171447105
ecoli_00828,0.4476237776,-0.7469461190000001,-0.3173679715,0.28184425300000004,-0.4454550105
ecoli_00829,0.6234583290000001,-0.781998198,-0.2076009245,0.281401713,-0.4394860775
