,A,Fnr,NsrR,NarP,Fis,flhD,NarL,ihfB
SRX5936140,0.7361899492,-0.2235972326,-0.1954681049,-0.064199857,-0.001781229,-1.0658539936,-0.4815123309,-0.7578976196
SRX5936141,0.8262940185000001,-0.33215467790000003,0.18748474110000002,0.0693540376,-0.054973703500000005,-0.6158911526,-0.439851276,-0.49964904660000004
SRX5936142,0.37814367860000003,-0.34324592330000003,0.1671411112,0.2854827191,-0.0209567406,-0.7596070068,-0.4162674541,-0.48060595100000003
SRX5936143,0.1407959217,-0.2677031971,0.1847658951,0.4983161219,-0.3378219984,-0.477090175,-0.16152440610000002,0.1939511429
SRX5936144,0.384790191,-0.1610063598,-0.0099108079,0.24947937900000003,-0.5303093578,-0.2841597426,-0.1204208108,0.1128322512
SRX8557650,-0.09796783710000001,0.016506649300000002,-0.0216068495,-0.0380145988,0.2028844175,0.36411115860000004,0.1486151753,-0.03970343
SRX8557651,0.37182244600000003,0.0143873127,-0.0944852768,0.030375961400000002,-0.2292086525,-0.3673899781,-0.0551325043,0.043349020200000005
SRX8557652,-0.2738546089,-0.030893961900000003,0.1160921262,0.0076386373,0.0263242351,0.0032788195000000003,-0.0934826711,-0.0036455901000000002
SRX8557653,-10.4395033377,0.9975450628,-0.9506492483000001,-0.9354402138000001,1.5119238688,-1.5131486476,-0.672599147,0.06310504060000001
SRX8557654,-10.0992584441,0.9630259824,-0.9718277748,-0.9566465534,1.2334858995,-1.4286965752,-0.5906992257,0.12909565280000002
SRX8557655,-10.4328637314,0.8600162935000001,-0.9911643794,-1.0578177744,1.6135644031,-0.9326195078,-0.3527216748,0.0302400721
SRX8557656,-11.8886937183,1.7515674252,-0.4387073159,-2.1577457144,-0.6158690141000001,-2.3851273003,-0.5150341642,0.5271158420000001
SRX8557657,-11.0578454696,1.6815378387000002,-0.6735330963,-2.1819784519,0.0369717301,-1.6803343535000002,-0.3313643921,0.535437752
SRX8557658,-11.4984436365,1.732005895,-0.2686128573,-1.7878103991,-0.3898544102,-1.5168876019000002,-0.6088982108000001,0.5036555267
SRX8557659,-11.3199447166,1.7692140925,-0.45159486470000004,-1.8216341114999999,1.0852560696,0.4759605295,-0.2751987074,-0.4057485054
SRX8557660,-11.6581086706,1.8226771264,-0.6169601496,-1.9474226479,1.2446964905,0.3230913579,-0.0606281133,-0.2807035846
SRX8557661,-10.3419568659,1.8851821976,-0.6107690106,-1.6488479206000002,0.9247260404000001,0.26844368500000004,-0.1204160855,-0.1246595662
SRX8557662,-10.6870602499,1.9998875114999999,-0.4510280794,-1.5721451974,1.9458004792999999,-1.2137700945,-0.48506849500000004,0.7790002719
SRX8557663,-10.6771667581,1.7638316107,-0.5939828134,-1.3281044473999999,1.7403857583,-1.1607391165,-0.5949215696,0.6999349634
SRX8557664,-10.9531848084,1.6762232269,-0.8216673093,-1.6364258158,1.6365386569,-0.9058182725,-0.5427886443000001,0.4786701351
SRX8557665,-11.1158439187,1.4995673533,-0.8949142634,-1.8328415759,1.145900491,-1.0771949043,-0.2764711031,0.1068368375
SRX8557666,-11.3376471642,1.7732313111,-0.9306204728,-1.5579979278,1.9468003977000001,-0.4713466021,-0.1406920177,0.2029498756
SRX8557667,-11.6429521928,1.5139675299,-0.7526519968000001,-1.8038011359000001,1.555606327,-0.4529729644,-0.1710448423,0.1621843673
SRX3405147,-0.4762189438,-0.1493383958,0.1870961851,-0.030984575,-0.2823618354,0.09361628500000001,-0.3126609598,-0.0567956082
SRX3405148,-0.8790486468,0.2514836118,-0.4477379695,-0.0193938705,-0.10257742160000001,0.35504464280000003,-0.3102798345,-0.0842381046
SRX3405149,1.3552675906,-0.10214521600000001,0.2606417844,0.0503784454,0.38493925700000003,-0.4486609278,0.6229407942,0.1410337127
SRX3405150,4.0275446559,-0.8570213898,-0.2094062988,-0.0553451051,0.4001969342,-0.6847361736,0.6427794272,0.1567187139
SRX3405151,3.5386781321000003,-0.953865673,-1.6242045054,-0.1826650421,0.4549660633,-0.17231911600000002,1.3352452116,0.2017226211
SRX3405152,3.0429512343,-0.3690855927,-0.5199653649,-0.6152017565,0.7992214428000001,-0.8510598269,0.8051992088000001,0.2743984749
SRX3405153,2.29521748,-0.1095774129,0.24350039750000002,-0.1072159691,-0.2517563218,-1.1039517826,-0.06535140960000001,0.1592300377
SRX3405154,0.1254772545,0.0461727258,-0.5773366721000001,-0.5608548664,0.6807164105,-1.9963833077,0.4141842249,0.1874160565
SRX3405155,-0.2926732975,0.30400400380000003,-1.1671866508,-0.6392353946,0.6887569038,-1.9635927908,0.4079286177,0.2615651699
SRX3405156,-0.35749433340000003,0.0976596165,-0.7048976114000001,-1.0720754339,-1.2693708772,-2.0962766261,0.39324451260000004,0.6899777115
SRX3405157,-1.1478389763,0.026217808000000002,-0.8731000793,-0.6546038744,1.7196830995,-1.6847907486,0.6014031905,0.5527966582
SRX312063,-2.6927917985,0.44776296200000004,-0.211757313,0.3033794601,1.1563762676,0.4767557329,0.0285947717,0.10008737000000001
SRX312064,-2.8259998004,0.5225921363,-0.1444119247,0.34669953540000004,1.1530204188,0.6103149337,0.1019001684,0.0794890836
SRX312065,-4.1625526652,0.07468775180000001,-0.3003702048,0.0123704628,0.9645108179,-1.4471971041,-0.2899431134,-0.4072553097
SRX312066,-1.6130292562,-1.368121549,-0.7553775457,1.7279046064,1.2414560069,0.090307498,-0.502409151,-0.5189923574
SRX312067,-1.9378784913,-1.3692575224999999,-0.7552130827,1.6283937829,1.276216946,0.2493669155,-0.4881409097,-0.5126357698
SRX312068,-2.2294309303,-1.0655740649,-0.6062774939000001,1.6512115139999999,1.9584391974000002,-0.6807172072000001,-0.6031753716,-0.6679710335
SRX312069,-2.2087214069,-1.2220723641,-0.5987273182,1.6436274665,1.9540271384,-0.6834363014,-0.6064619718,-0.6757522469
SRX312070,-0.0450782023,-0.0187283733,0.0016309412,0.0220033109,0.047159232700000005,0.1261590807,-0.123546917,-0.0012272866
SRX312071,0.0450782023,0.0187283733,-0.0016309412,-0.0220033109,-0.047159232700000005,-0.1261590807,0.123546917,0.0012272866
SRX312072,6.1858019893,-0.062006198000000005,0.19511288200000002,-0.2118219099,-1.1037943767,0.2131585603,0.4434400509,0.6646104637
SRX312073,6.1497249109,0.0546371406,0.1695359927,-0.21581192800000001,-1.2134840973,0.4472335485,0.5074638392,0.6620923325
SRX312074,5.126095431,0.588655707,0.6045165116,-0.6946110939,-1.9801569472,1.9244787927,0.4672151162,-0.1116231548
SRX312075,5.3576138703,0.6322269285000001,0.7271309245,-0.6719736818000001,-2.2040713249,1.9216676971000002,0.45149671690000004,-0.1177134277
SRX312076,3.008772056,0.16482961540000002,-0.46677134270000004,-0.8876705961,-3.5897043436000002,0.7514134873,-0.0979546597,-0.8733124369
ecoli_00001,0.2704712217,-0.052632,0.020173297,0.013805372000000002,0.051501471,-0.12659477300000002,0.0046058085,0.08337238500000001
ecoli_00002,-0.2704712217,0.052632,-0.020173297,-0.013805372000000002,-0.051501471,0.12659477300000002,-0.0046058085,-0.08337238500000001
ecoli_00003,-1.5986123918000001,-0.22332754900000001,0.021329234000000002,-0.676418089,-1.9217788310000001,-1.767465609,0.7958407655,0.7158603250000001
ecoli_00004,-1.4083967553,-0.207263208,-0.09268174200000001,-0.8038825890000001,-2.08636994,-1.880887454,0.7809120795000001,0.8566654450000001
ecoli_00005,0.23886125200000002,-0.5591243690000001,-0.16230739300000002,-0.052915799000000006,0.47597915300000004,-0.301989067,0.0860204375,-0.076995065
ecoli_00006,0.2599889413,-0.518033721,0.133872327,-0.14241751800000002,0.48514704900000005,-0.276890647,0.1956717155,-0.086717445
ecoli_00007,-0.5104305195000001,-0.358693874,0.13012690300000002,-0.833438137,-1.670623916,-2.018074196,0.6368233545,0.689803445
ecoli_00008,-0.6384551191,-0.349967695,0.014325489,-0.9859630330000001,-1.329252853,-1.910472906,0.6053562415,0.621869415
ecoli_00009,-0.5414145326,-0.27282969900000004,0.056326931000000004,-0.47272605500000003,0.15395407900000002,0.13425278300000001,0.22929593850000002,0.365818715
ecoli_00010,-0.7403201967,-0.26540585,0.104587068,-0.42645699200000003,0.014939037,0.121330005,0.3102063565,0.335810425
ecoli_00011,-0.6801399767,-0.524846931,0.067137895,0.24456669500000003,-0.036577616,-0.7547466570000001,0.7226422635,0.284257435
ecoli_00012,-0.812834507,-0.539491976,0.180477998,0.22695780200000001,0.033789608,-0.7751480550000001,0.6039874685000001,0.301657345
ecoli_00014,-1.0256364351,-0.480809823,-0.14339964400000002,0.147368572,0.358529409,-0.668438976,0.7064404205,0.036205125000000005
ecoli_00015,-0.40311120180000004,-0.5694477410000001,0.313253426,0.422711899,0.136491454,-1.057638203,0.6671839155,0.19517709500000002
ecoli_00016,-1.186989105,-0.545782447,0.062197392000000004,0.057475849,0.10350239900000001,-0.7929399760000001,0.6889960855,0.183183425
ecoli_00017,-0.5130016399,-0.49659595500000003,0.08034081,0.250740611,0.015072958000000001,-0.675653637,0.4548568885,0.33218594500000004
ecoli_00018,-0.1855828092,-0.5235996460000001,0.289266735,0.353381965,-0.063794854,-0.8510678880000001,0.44526442450000003,0.239560985
ecoli_00019,-1.0158711765,-0.277983604,1.94248497,0.28711822,-2.672005784,-1.956612878,1.1253454755,0.946614625
ecoli_00020,-1.1640397162,-0.403604734,0.775742355,-0.24608537100000002,-2.689072338,-2.460791912,1.2190429045,0.9488081850000001
ecoli_00021,-1.161148036,-0.117314808,1.352115944,0.5344758740000001,-2.288941591,-1.464179796,1.0256380375,0.874908725
ecoli_00022,-1.1526442837,-0.052995724,1.027233735,0.303420835,-2.109051776,-1.811936766,1.1128686855,0.9672342150000001
ecoli_00023,-1.4110221128,-0.46957113400000006,0.35141787300000005,-0.45568873200000004,-2.138160113,-1.304104916,0.8344043915,1.071325345
ecoli_00024,-1.6734094737,-0.475574296,0.5156249030000001,-0.5965014150000001,-2.140912192,-1.859776541,0.8354505565,1.168231695
ecoli_00025,-1.0700337857,-0.138763319,0.9125774830000001,-0.258712771,-2.714209596,-1.996021893,1.2055026185,1.135143795
ecoli_00026,-1.3137461663,-0.142115652,0.89722094,-0.15700927,-2.746579377,-1.403336773,1.1488311055,1.020138575
ecoli_00027,-0.9035699471,-0.158711963,0.46911484000000003,0.054424321000000005,-1.589501572,-0.912579389,-0.0734486025,0.172544145
ecoli_00028,-1.1847841549,-0.20401648900000002,0.47314755000000003,0.08937470800000001,-1.430071445,-0.8109859920000001,-0.1056086415,0.213025175
ecoli_00029,-1.1558684302,-0.22330206500000002,-0.282956817,-0.36529166900000004,-0.978855405,-0.728730195,0.0931236545,0.457530655
ecoli_00030,-0.7669882328000001,-0.148782092,-0.10220717900000001,-0.37749791800000004,-0.896925717,-0.8302642440000001,0.11562003450000001,0.597994515
ecoli_00031,-0.6793749422,-0.133928986,0.27314687,0.152274782,-1.464364197,-0.287646832,0.3107882125,1.040972635
ecoli_00032,-1.4450662765,-0.07252378100000001,0.13873977,0.166839925,-1.461060371,-0.7679582970000001,0.4495536755,1.115534085
ecoli_00033,0.28610083810000003,-0.17298681200000002,0.9049030650000001,0.21849499700000002,-2.32135558,-1.114148526,0.24024664550000002,0.215499185
ecoli_00034,-0.2971599639,-0.207335707,0.8081028410000001,0.00957469,-2.6199003430000003,-1.174369788,0.1500497735,-0.16648385500000001
ecoli_00035,-1.0052845212,-0.39908493100000003,0.598621205,0.660806074,-0.95240619,0.113220678,0.4465692275,0.46454559500000003
ecoli_00036,-0.7389972988,-0.458070531,0.8011400350000001,0.8232493740000001,-0.837027744,-0.35367678900000005,0.46664448950000004,0.423041565
ecoli_00037,-1.8308727382,-0.387752121,0.820466561,0.479623705,-1.731037042,-0.24886122600000002,0.6344954095,0.8464916450000001
ecoli_00038,-1.3910267819,-0.318289392,0.47354252900000005,0.24993073300000002,-1.762952634,-0.274518048,0.6517965395,0.8042016750000001
ecoli_00039,-1.8192134525,-0.40746298400000003,-0.06351694100000001,0.49866344300000004,-0.32552058,1.615777079,0.0492521515,-0.302034215
ecoli_00040,-0.9033787152,-0.431925496,0.10809149500000001,0.563756157,-0.167323945,1.541546205,0.0915861905,-0.19284083500000002
ecoli_00041,-0.7662611243,-0.574722853,0.5150649900000001,-0.686005806,-1.028454369,-0.731129448,0.8055963485000001,0.868944275
ecoli_00042,-0.5230847584,-0.434576408,0.14068449100000002,-0.39412595300000003,-0.46681716500000003,-0.445726506,0.7341074955,0.509379655
ecoli_00043,0.1674807999,-0.544797561,0.55209571,0.536592902,0.29430214,0.296964724,0.0352814555,-0.339403675
ecoli_00044,-0.0749298213,-0.510121476,0.5220822150000001,0.431385196,0.408423709,0.174066895,0.0774423845,-0.297203465
ecoli_00045,0.1160998512,-0.54688357,0.012872896,0.546491711,0.263807395,2.249422247,-0.1645777105,-0.6204796650000001
ecoli_00046,0.9410820775000001,-0.5969020620000001,0.18995863000000002,0.5413782020000001,0.25555642300000003,2.202174337,-0.3014689525,-0.5922961330000001
ecoli_00047,-0.260710316,-0.631839469,0.349043107,0.3743767,0.159367496,1.071501677,0.022761246500000002,-0.26224984500000004
ecoli_00048,0.4815281522,-0.5991148660000001,0.74366254,0.30049448700000003,0.043884891,1.091158002,0.0806304085,-0.136506935
ecoli_00049,-0.7781772816,-0.44621574300000005,0.79582887,0.385420437,-0.303065275,-0.5800470750000001,0.3691834525,0.036167395000000005
ecoli_00050,0.469106473,0.683629718,-0.37410638900000004,-0.27212706600000003,-0.20018022600000002,-0.153124544,0.4817487815,-0.13827825500000002
ecoli_00051,0.6647137189,0.7885854680000001,-0.5305232790000001,-0.12186204800000001,-0.18407189999999998,-0.28167442600000003,0.39338119250000003,-0.251474605
ecoli_00052,0.806520475,0.206760041,-0.5405871990000001,-0.34170452700000004,-0.319302024,-0.229133585,-0.050986039500000004,-0.8723242170000001
ecoli_00053,0.7480445477000001,0.183314323,-0.7345762330000001,-0.297261227,-0.24256913600000002,-0.049074383000000006,-0.0231099835,-0.871424807
ecoli_00054,7.1067093869,-0.542585261,-0.897082636,-0.7892132340000001,-1.8024398060000002,-0.06289704,0.5990756295,-0.185728995
ecoli_00055,6.7543307569,-0.607156115,-0.639940578,-0.655687686,-1.692083989,-0.023168447,0.5218365345,-0.34076356500000005
ecoli_00056,-0.7716842395,0.045715161000000004,0.5708816010000001,0.15008310700000002,-0.13950114900000002,0.7029883920000001,-0.5340536035,0.647908585
ecoli_00057,-0.4228063253,0.09762738400000001,0.6523841450000001,-0.23148865600000001,-0.151680917,1.087496802,-0.4149396495,0.605473425
ecoli_00058,0.4482815221,-0.18848155800000002,0.050789862000000005,0.421955937,0.426370289,0.920113316,-0.8381361135000001,0.018456405000000002
ecoli_00059,-0.1406491802,-0.242270962,0.41931401300000004,0.20043476400000002,0.46919881500000005,0.887568515,-0.9121125335,-0.006356255000000001
ecoli_00060,-0.0412831409,-0.234511247,0.367309645,0.460466023,0.565041403,0.509963614,-0.3513240925,0.164126605
ecoli_00061,-0.0486284954,-0.20882609800000002,0.44822874900000004,0.42824722,0.5145823930000001,0.142197096,-0.4675586545,0.15512309500000002
ecoli_00062,0.3576746152,0.087242941,1.105332901,0.841546389,-0.167323879,0.759018077,-1.2049065185,0.644921705
ecoli_00063,-0.1672411201,0.022124095,1.07491648,0.811936096,-0.09265063800000001,0.888819797,-0.5649073275000001,0.659472645
ecoli_00064,-0.703696683,-0.769651592,0.281356205,-1.24281979,-2.078280266,-1.39192601,0.5331391285,0.277552005
ecoli_00065,-0.3794907567,-0.646367331,0.283185878,-1.194066783,-2.249286269,-2.051410534,0.5641948175,0.08413458500000001
ecoli_00066,-0.6464772386000001,-1.035417797,0.581986051,-0.612176762,-1.736547349,-3.2615163640000002,0.0735496395,0.009492215
ecoli_00067,-1.0196683709,-0.98364399,0.31094883900000003,-0.890210346,-1.741352965,-2.303239407,0.0569492185,-0.13246892500000002
ecoli_00068,-0.6961570858,-0.57964238,0.9553744260000001,0.152757827,0.539240123,1.456916161,0.4253597615,0.323090545
ecoli_00070,-0.28577529690000003,-0.946672155,0.573144505,0.450323843,0.897100663,2.057132309,-0.1002218485,-0.0050519250000000005
ecoli_00071,-0.4105786859,-0.70245124,0.490582703,0.41549151300000003,0.8460113130000001,2.290942062,-0.034828066500000004,0.045105535
ecoli_00072,-0.0812908577,-0.6560544730000001,0.636541926,0.41647142800000003,0.709424673,2.142775065,-0.12163705150000001,-0.07972467500000001
ecoli_00073,8.6647583437,-1.37524121,0.571206257,1.133568062,0.599950453,2.16048183,-0.1538379885,-0.17243101500000002
ecoli_00074,9.1072509305,-1.519285843,1.229218782,1.164902686,0.380987297,1.96922437,-0.3679211925,-0.170063665
ecoli_00075,8.2958382443,-1.857965349,1.240223179,0.774300533,-0.544868582,2.513728258,0.41213246950000004,0.631325145
ecoli_00077,3.0266776717,-1.7740696470000001,1.136693301,0.67370082,-0.8515766050000001,1.111017702,0.3630780825,0.5065485750000001
ecoli_00078,7.0173778964,-1.679262271,1.508709214,0.854771578,-0.23866376800000003,1.534987427,0.6441685145,0.906130685
ecoli_00079,7.5324343714,-1.5296943330000001,1.012157494,0.9232690640000001,-0.927764236,2.815457202,-0.10895602950000001,0.004072415
ecoli_00080,0.6958257551,-0.241030033,1.711011552,-0.14293920400000001,-0.022203478000000002,1.17973262,0.0731933895,0.073518865
ecoli_00081,0.4992483096,-0.724032275,0.6794163440000001,0.721717108,0.617538193,1.8793220970000002,-0.1866494685,0.12347822500000001
ecoli_00082,-0.0391828024,0.563029258,-0.44993362800000003,-0.31037544,-0.7998011500000001,0.781585265,0.10308692950000001,-0.30622956500000004
ecoli_00083,0.4890938883,0.5452901480000001,-0.730063984,-0.640968533,-0.7521902180000001,0.5945523030000001,0.1824106645,-0.352816565
ecoli_00084,0.8751714014,0.5749984380000001,-0.131796416,-0.201309812,-0.92877467,0.808830315,0.2525159455,-0.26311180500000003
ecoli_00085,0.1362023052,0.562240048,-0.42652408300000005,-0.39424058300000003,-0.818350274,0.8181565150000001,0.17281035050000002,-0.088390225
ecoli_00086,-0.40831883620000003,-0.350516384,0.04454824,-0.5372886060000001,-1.691132054,0.253090647,0.09591121550000001,0.08919740500000001
ecoli_00087,-0.4386029347,-0.297698038,0.362808789,-0.699416029,-1.497339562,0.21494110400000002,-0.0514662735,0.021087685000000002
ecoli_00088,-0.0423344622,-0.48628780600000004,0.238047434,-0.412713996,-0.37172291900000004,-0.966138084,0.4381540525,0.279636635
ecoli_00089,-0.6042344507,-0.53814686,0.19114756800000002,-0.47087470800000003,-0.327417781,-1.084932887,0.5490068335,0.32569436500000004
ecoli_00090,-0.2104632713,-0.5029783950000001,0.0035918480000000003,0.28875463300000004,0.128846909,-0.35500254400000003,0.2574579395,-0.027273645000000003
ecoli_00091,-0.3556366651,-0.572787414,-0.072678668,0.137227618,0.11251124,-0.351496603,0.2698259865,-0.13678458500000001
ecoli_00092,-0.1044909203,-0.43926326200000004,0.283735575,-0.396505096,-0.50414656,0.5000578760000001,-0.34158132950000003,-0.018986005
ecoli_00093,-0.2527437353,-0.355462483,0.148529138,0.022697716,-0.16569129400000002,-0.021210687000000002,0.11219308750000001,-0.16863898500000002
ecoli_00094,-0.4686598507,-0.431275444,-0.24054387700000002,0.357370538,-1.594538862,-0.695450046,0.5881046485,0.377391115
ecoli_00095,-0.5803927182,-0.47569201600000005,-0.18441849500000002,0.142028067,-1.514968574,-0.707259162,0.4456274495,0.29310171500000004
ecoli_00096,-0.6490087157000001,-0.21907488400000003,0.376919339,-0.09645159,-0.43556924700000005,-0.32673598400000003,-0.1044784755,0.34542376500000005
ecoli_00097,-1.1780582805,-0.29527451800000004,-0.190925167,-0.20095585400000002,-0.518113141,0.36384229,-0.08270643450000001,0.433644805
ecoli_00098,-1.4359306098,-0.177257513,0.406909729,0.340794616,-1.174225663,-1.043133153,0.39067970550000003,0.154811065
ecoli_00099,-1.304559212,-0.18967989200000002,0.09353382,0.321030419,-1.334861689,-0.762233056,0.44091671450000003,0.184431905
ecoli_00100,-0.5270074695,-0.139703868,0.519704221,0.306008498,-0.01844582,-0.26938833700000003,-0.3587007085,-0.25137586500000003
