,A,ArgP,BasR,SlyA
ecoli_00755,-6.5370403302,-2.461770495,-1.389634053,2.0501282445
ecoli_00756,-6.0290612362,-1.98719411,-0.9891479460000001,2.1387804745
ecoli_00757,0.6080690602000001,-0.6602462570000001,-0.92316591,-0.36896926750000003
ecoli_00758,0.4800138094,-0.8349083060000001,-1.043507818,-0.41435301550000003
ecoli_00759,-1.6316105793,-0.245083606,0.21241447800000002,0.2273167865
ecoli_00760,2.9029992192,-0.406870968,0.40126537900000003,0.5719219535
ecoli_00761,0.5981323277,-0.675770854,-0.821965578,-0.2106515115
ecoli_00762,0.8796980133000001,-0.701603665,-0.734895311,-0.2197944375
ecoli_00763,0.6662578725,-0.662598629,-0.607642523,-0.0417351415
ecoli_00764,0.08785715250000001,-0.716234676,-0.70351215,-0.1934892555
ecoli_00765,0.5978920079,-0.745312077,-0.812193606,-0.11983637250000001
ecoli_00766,1.3840418624,-0.688469093,-0.73626068,-0.2656085675
ecoli_00767,-6.2903345329,-0.346322389,-0.342303699,-0.0964840225
ecoli_00768,-6.2850982763,-0.28474323500000004,-0.396246068,0.038403003500000005
ecoli_00769,-2.7405793257,-0.323258247,-0.09946437500000001,0.1758621705
ecoli_00770,-2.5455894198999998,-0.24599263000000002,0.02236962,0.2381765315
ecoli_00771,-2.639424185,-0.272329875,0.294483694,0.1796421275
ecoli_00772,-2.2151931698,-0.44586132700000003,0.037886728,0.0982730155
ecoli_00773,-2.8711355523,-0.38918296,0.015509485000000002,0.25155195950000003
ecoli_00774,-3.2544000761,-0.336380102,0.125602464,0.1093863145
ecoli_00775,-3.3173518784000002,-0.533382788,-0.20265866700000001,0.1176915615
ecoli_00776,-3.2850894414000003,-0.49704333,-0.337501174,0.1971545765
ecoli_00777,0.3528063651,-0.880768418,-0.81899348,-0.0444754455
ecoli_00778,0.5323346103000001,-0.9610380260000001,-0.907053133,0.006080528500000001
ecoli_00779,0.4482240283,-0.22900431200000002,-0.015475564,0.6947266715
ecoli_00780,0.7228178951,-0.33931778700000004,-0.009466397000000001,0.8946880905
ecoli_00781,2.0969047953,-1.00231578,-1.095861512,-0.4212241265
ecoli_00782,2.2669892289,-0.9586279400000001,-0.922524129,-0.4330443955
ecoli_00783,1.114949313,-0.745401191,-0.6884725610000001,-0.4806947655
ecoli_00784,1.609938492,-0.45483425400000005,-0.747916747,-0.5596201385
ecoli_00785,0.35081766140000004,-0.6145342420000001,-0.9017119100000001,-0.4089486855
ecoli_00786,0.4298189538,-0.6641432700000001,-0.901559116,-0.42225488850000004
ecoli_00787,-0.5549214763,-0.503807136,-0.669204433,0.0251620285
ecoli_00788,-0.43667077460000003,-0.45209177800000006,-0.522380352,-0.17381994750000002
ecoli_00789,1.3044270178000001,-0.685385958,-0.95416926,-0.3584684335
ecoli_00790,1.0120185487,-0.674023867,-0.6862771160000001,-0.3164515605
ecoli_00791,0.1921443455,-0.620558952,-0.733148796,-0.2768494265
ecoli_00792,-0.5062770097,-0.5496634890000001,0.08755249300000001,0.0202872895
ecoli_00793,0.2085993761,-0.622398391,-0.723301085,-0.2371502265
ecoli_00794,0.39107978330000004,-0.595655719,-0.98680886,-0.3225560335
ecoli_00795,-0.9140821411000001,-0.44814539900000006,-0.579490281,0.0658240085
ecoli_00796,-1.0544816814,-0.433015945,-0.499403558,0.1445928525
ecoli_00797,-2.0629184973,-1.220093683,-0.873068673,2.0165069745
ecoli_00798,-1.5249630544000001,-1.211307117,-1.133646569,0.6613939785
ecoli_00799,-1.9162251478,-1.57980165,-1.6972449219999999,2.3794872745
ecoli_00800,-1.7688622304,-1.238968616,-0.435354931,2.0123140745
ecoli_00818,-0.5261308187,-0.701655185,-0.31864187400000005,1.2680843335
ecoli_00819,-0.9866421145000001,-0.7044515840000001,-0.18184507900000002,1.0932566045
ecoli_00820,-0.9998828745,-0.66404104,-0.320183107,0.6068279675
ecoli_00821,-0.33060082620000003,-0.272823866,-0.040519403,0.7378063075
ecoli_00822,-0.9013963983000001,-0.487668706,0.013802149000000001,0.5935458765
ecoli_00823,-1.1512945393,-0.5839533410000001,-0.35053891,0.5378470525
ecoli_00824,-0.4654113268,-0.5220332560000001,-0.28928214,0.5893969635
ecoli_00825,-0.42368423990000004,-0.5552178520000001,-0.15911386600000002,0.7088626145
ecoli_00826,-0.49599875190000003,-0.949376901,-0.38386817300000003,0.9070397645
ecoli_00827,-0.8373646515000001,-0.9254990620000001,-0.35029256200000003,1.1089661325
ecoli_00828,-0.340006613,-0.797395272,-0.608837888,0.8248703295
ecoli_00829,-0.0953828054,-0.7865131350000001,-0.571556505,0.6950627095
ecoli_00830,-0.6097788040000001,-0.6530588930000001,-0.297943903,0.9974134775000001
ecoli_00831,-1.0759045151,-0.699573349,-0.181227313,0.9507935105
ecoli_00832,-1.4372983107000001,0.02628884,0.15574193,1.4720853775
ecoli_00833,-1.9708909832,-0.18021894800000002,0.11467329600000001,1.7748322244999999
ecoli_00834,-0.1319473056,-0.977687908,-0.33197801200000004,0.7566695835
ecoli_00835,-0.11364228400000001,-0.795878747,-0.33897953200000003,0.7295348825
ecoli_00836,-0.0545617637,-0.9646892770000001,-0.677461909,0.8289136255
ecoli_00837,0.2004685881,-1.077164929,-0.577869689,0.7553243625
ecoli_00838,0.2236386398,-0.866211868,-0.308545082,0.8616836695000001
ecoli_00839,0.177454244,-0.81459008,-0.209480661,0.8881950215000001
ecoli_00840,-0.3151306372,-0.66903179,0.417831801,0.7206432675000001
ecoli_00841,-0.3489246976,-0.7560399320000001,0.401478632,0.7727679065
ecoli_00842,0.2069112774,-0.824484772,-0.24252484900000001,0.7826214075
ecoli_00843,0.2689122324,-0.854121079,-0.451573828,0.8336288315
ecoli_00844,-0.1178973974,-1.024867645,-0.6872007010000001,0.8071291485000001
ecoli_00845,0.0479523628,-0.9529902440000001,-0.468437977,0.9737250055000001
