,A,GadE,GadX,GadW,FliZ,RpoS
rockhopper__CV108_glyc_aMG__1,6.2017331088,3.4580428803,1.9151127979,1.8227514429,0.0960635557,1.7195673503000002
rockhopper__CV108_glyc_aMG__2,4.1018342807,3.5746026591,1.9779941424,2.4192317313,0.4695667954,2.4021301992
rockhopper__CV108_glyc_aMG__3,7.3401303618,3.5011426027,2.402553543,2.5019489639,-0.1605609685,2.2073355249
rockhopper__wt_glyc__4,0.4559508554,1.0608695755,0.3863413384,0.22971133640000002,0.9599719793,0.7896476372
rockhopper__wt_glyc__5,1.0361628012,1.0175350098,0.250072493,-0.0805597235,0.5354318809,1.188102589
rockhopper__wt_glyc__6,0.6004765889,0.1370241683,0.40559579360000003,0.5673566656,1.5416638898000001,0.8891834466
rockhopper__wt_glyc_aMG__4,3.0253732126,3.1351994041,2.0240753833,2.2240129683,0.9456167679,1.621948329
rockhopper__wt_glyc_aMG__5,4.8067428211,3.1972784729,1.8279815192000002,2.2180134959,0.1716347044,1.9996245905
rockhopper__wt_glyc_aMG__6,5.0640972649,2.8147777686,2.2072688988,2.3457030147999998,0.6506469819,1.9175695834000002
rockhopper__wt_glyc__7,1.0948352704,2.7152875619,1.7242407162000002,1.9101818993,0.9014201198,0.817009371
rockhopper__wt_glyc__8,2.3701632938,3.144452122,2.1872656884,2.2355092814,0.2810147476,1.1626846606
rockhopper__wt_glyc__9,1.2175993092,2.3762373598,1.4372048972,1.5699282084,1.159145476,0.6022353714
rockhopper__wt_glyc__10,0.4534533063,0.9269554351,0.6158064089,0.9156907318,1.1069230395,0.2890922358
rockhopper__wt_glyc__11,0.8462621494,0.8310553064,0.7111500902,0.7990835502,0.5994290529,0.9195535796000001
rockhopper__wt_glyc__12,0.7920719509,0.9828298626,0.8571796671,0.6407128866,0.48481499910000003,0.5176521782
rpoD__wt__1,-0.5482416343000001,0.07542712950000001,0.2890885278,0.10808801800000001,0.0437810596,0.0174765734
rpoD__wt__2,0.0224061503,0.2715817284,0.018824394,0.1671559021,-0.2095957591,-0.009966389800000001
rpoD__rpoD_mut__1,-1.5640485406,-0.856903692,-2.7122564935,-1.9530334146000001,5.7248722824,1.0669382807
rpoD__rpoD_mut__2,1.4151373556,-1.2708034416,-2.8918834689,-1.6391511884,5.8195086612,0.9450229699
rpoD__rpoD_mut__3,-1.1429040898,-0.6173521868,-2.8863914361000003,-2.4188711665,5.8637001033,0.9527041690000001
rpoD__wt__3,0.525835484,-0.34700885800000003,-0.3079129218,-0.2752439201,0.1658146995,-0.0075101835
rpoN_peptide__ctrl__1,-0.47335333430000004,0.0775856533,0.0447681752,0.0130469008,-0.1491553584,0.0565770898
rpoN_peptide__ctrl__2,-0.4364201455,-0.09614679670000001,-0.0903820597,-0.0229068059,0.0806988981,0.0280506574
rpoN_peptide__ctrl__3,0.9097734798,0.0185611434,0.0456138845,0.0098599051,0.0684564602,-0.0846277472
rpoN_peptide__nminus__1,-0.5932817415,-0.2563894933,-0.1758144879,-0.3046073171,0.0778162401,0.0888582535
rpoN_peptide__nminus__2,-0.506559752,-0.088401003,-0.1026387082,-0.2143423093,0.116188339,0.0564971266
rpoN_peptide__nminus__3,0.6192478401,0.0980995278,-0.019229357500000002,-0.23778268,0.30456925420000003,-0.0300399885
rpoN_peptide__nplus__1,-4.2481071298,-1.5863713359,-4.4518875416,-3.0968491257,2.2272594523,-2.745274184
rpoN_peptide__nplus__2,-4.2867467339,-1.6132782646,-4.4353848098,-3.1577553311,2.1948892413,-2.7439041613
rpoN_peptide__nplus__3,-4.1012150479,-1.554202531,-4.2885363641,-3.14272439,2.2802098348,-2.7750574036
rpoN_peptide__s54_wt__1,0.09507883760000001,0.1250576038,0.16797717040000001,0.3110761976,-0.2436827732,-0.1260632258
rpoN_peptide__s54_wt__2,-0.0260230476,-0.06279896260000001,0.0408598514,0.1725312555,-0.2098956059,-0.09416479030000001
rpoN_peptide__s54_wt__3,-0.1217342082,0.35236829550000004,0.28943333450000003,0.4456657075,-0.23711809650000001,-0.3154801144
rsd__wt_ee__1,0.5956145768000001,0.4004969519,0.3198346996,0.2804757484,0.0424724874,0.0691230146
rsd__wt_ee__2,-0.5956145768000001,-0.4004969519,-0.3198346996,-0.2804757484,-0.0424724874,-0.0691230146
rsd__del_rsd_ee__1,-0.1289185558,-0.1833639347,-0.0122828237,-0.0252825677,0.1081338387,0.1863535608
rsd__del_rsd_ee__2,-0.7496042345,0.019885866800000002,0.0471109349,-0.017195269000000003,0.0103989172,-0.2782638174
rsd__del_ssrS_ee__1,-0.610502271,-0.5542975101000001,0.19930965380000001,0.1868220789,0.20227637410000002,0.5575771193
rsd__del_ssrS_ee__2,-0.6211031445,-0.8152406285,-0.2103111839,-0.1997656571,0.0030493996,0.3338455225
rsd__del_rsd_ssrS_ee__1,-0.9079070964,-0.5009778046,1.2642724296,0.560039387,0.9372201685,1.4601972966
rsd__del_rsd_ssrS_ee__2,-1.4084021012,-1.583751197,0.2961243199,-0.0429527782,0.7360516999000001,1.6889628481
rsd__del_rpoS_ee__1,-5.2322662465,-3.1856290588,-1.6979294632,-1.2300794526,0.045938133000000006,-5.5813733639
rsd__del_rpoS_ee__2,-5.9503803814000005,-3.0574236323,-1.6241816627999999,-1.1768634133,0.0415653105,-5.7257479064
rsd__wt_me__1,3.8816662594,1.5115006202,1.0199682261,1.452593145,-0.2150898313,0.9577946779000001
rsd__wt_me__2,3.7246028683,1.2328120434,0.9836957705,1.3377584362000001,0.0539811792,1.036078499
rsd__del_rpoS_me__1,-3.1689609729,-0.6728021707,0.0808457276,-0.10777657580000001,0.31717422440000004,-2.6363265456000002
rsd__del_rpoS_me__2,-2.9075265008,-0.6851212934,0.1095107822,0.038709559500000004,0.7611495125000001,-3.4468190392
rsd__wt_ts__1,5.886997968,2.5354689909,0.40317288700000004,-0.6288481029,-0.1461242397,0.3304707254
rsd__wt_ts__2,7.6935957088,2.6300960686,0.782653924,-0.13125836500000002,0.12204531660000001,0.43215976640000003
rsd__del_rsd_ssrS_ts__1,6.9014394333,2.7122068083,1.9551718138,0.7974742547,0.8194766697,1.9877141265
rsd__del_rsd_ssrS_ts__2,7.007616418,2.5193242236,1.9521740967,0.6669748678,0.3482953035,2.06780527
rsd__del_rpoS_ts__1,-1.6571141183,-0.7384603654,-1.979287832,-1.8895039921999999,0.5707423175,-5.6119542399
rsd__del_rpoS_ts__2,-1.4144962293,-1.02853118,-2.2630075716,-2.1470113095,0.4582830808,-5.8423347759
rsd__wt_s__1,3.7668200052,1.0482536235,1.1691842521,-0.8412170617,0.30006783260000003,0.5579692054000001
rsd__wt_s__2,4.82704529,1.3488867472,1.1888710022,-0.5983587635000001,0.225818755,0.4616365456
rsd__del_rsd_s__1,3.3858440609000002,0.8801597598,0.8287076098,-0.9450844875000001,0.3535765196,0.5051351337000001
rsd__del_rsd_s__2,3.7386601576,0.778000052,0.6359436768,-1.0608397853,0.2675218909,0.5051997424
rsd__del_rsd_ssrS_s__1,2.7875609411999998,0.4189088358,2.014589074,1.1982613839,0.6084148168,1.5527850871000002
rsd__del_rsd_ssrS_s__2,2.5802357598,0.4172544882,2.1038323017,1.1887899492,0.9829191286000001,1.437596027
rsd__del_rsd_ls__1,3.0793735755,-2.025141041,-0.0083336593,-1.7943322314999999,-0.44730013500000004,1.0307075964
rsd__del_rsd_ls__2,3.0769941392,-1.3347317736,0.42706733700000005,-1.0812442747,0.2157875059,0.693432622
rsd__del_ssrS_ls__1,1.6046864944,-3.2849752256,-0.0535170343,-2.1953070444,0.151150524,0.802391139
rsd__del_ssrS_ls__2,2.2806052929,-2.6889136386,0.3713898928,-1.796812142,-0.0785320347,0.3138153546
rsd__del_rsd_ssrS_ls__1,1.9068985092,-4.8365934073,-0.2180245829,-2.5274985698,0.8004574375,2.8254353854
rsd__del_rsd_ssrS_ls__2,1.9266947627,-3.7551395318000003,-0.5562742009,-2.8603151549,0.38252591820000004,3.1626229327
rsd__del_rpoS_ls__1,1.3046148267,-4.1671794263,-2.6226989689,-4.5589676015,0.6112372826,-4.1650761082
rsd__del_rpoS_ls__2,2.789407658,-4.4356076139,-2.6578568476,-3.8109386670000003,0.5913157184,-3.0448556455
sdsR_ryeA__wt_3h__1,0.5250211327000001,-0.5032549253,0.8146546104,0.7639736752,0.4287741664,0.6057656301000001
sdsR_ryeA__wt_8h__1,12.1986498402,8.414435029,6.2688312329,5.1529434671,-6.1615644884,0.9964218241
sdsR_ryeA__wt_3h__2,-0.5250211327000001,0.5032549253,-0.8146546104,-0.7639736752,-0.4287741664,-0.6057656301000001
sdsR_ryeA__wt_8h__2,12.0410908965,8.1269908136,6.3348834177,4.8275170553999995,-6.9400133318,0.9005725640000001
starve_series__t00_growth1__1,-0.0485165527,0.3836142991,-0.0141660337,0.0980005401,-0.0800954059,-0.0494246002
starve_series__t00_growth1__2,-0.2011597042,0.3314112359,0.057938521400000005,0.21194073100000002,-0.0119341134,0.3250839017
starve_series__t00_growth1__3,-0.15666367420000002,0.48553890720000004,0.1336874892,0.3407340965,-0.11466198450000001,-0.044937484900000005
starve_series__t00_growth1__4,0.4063399311,-1.2005644421000001,-0.1774599768,-0.6506753676,0.2066915038,-0.2307218167
starve_series__t01_starve__1,-1.6933117853000001,1.1663270118,-0.3768291774,-0.6917975004,-0.07612900210000001,1.4132503523
starve_series__t01_starve__2,-1.4854567511,1.0157283558,-1.2697756094,-1.0189658048,-0.5627111933,1.8310143856
starve_series__t02_starve__1,0.8119055825,1.5521006894,-0.1093371367,0.6505152345,-0.4238416868,1.9834829578000002
starve_series__t02_starve__2,0.8320608646000001,1.3223700632,-0.1600732677,0.5154163522,0.1405886789,1.8564867267
starve_series__t03_starve__1,0.5603748854,2.0196257677,1.2791615227,1.6976406747000001,0.7677684984,1.5082118495999999
starve_series__t03_starve__2,1.3449255866,2.0393238703,1.4004035787,1.7676679675,0.9846005153,1.7303818525999999
starve_series__t04_starve__1,0.3679396889,2.1333084306,1.5520204954999999,2.0085665864,0.8937009699,1.0139271353
starve_series__t04_starve__2,0.8542435570000001,1.9941472861,1.4502922181,1.7200804171000001,0.2732412621,1.4665190075
starve_series__t05_starve__1,1.0493495279,2.4375138058,1.8835512965,2.0701444192,0.7832467432,1.1059995785
starve_series__t05_starve__2,1.0698227161,1.8948850524,1.2617110532,1.6430991415,-0.11381112680000001,1.3754092768000001
starve_series__t06_starve__1,1.3402483272999999,2.6363842188,2.0528142436,2.1928936814,0.44216058700000005,0.8201197469
starve_series__t06_starve__2,1.499071043,1.8062731172,1.9705603638,1.9159131428,0.1198765465,0.6407955769
starve_series__t07_starve__1,1.1922339269,2.5960409509,1.6924928534,1.770093892,-0.48154969610000004,0.1793634335
starve_series__t07_starve__2,1.5392010123,2.5810055951,1.6965576859,1.7324560529,-0.0780289838,0.5665861573000001
starve_series__t08_starve__1,1.9179329628000001,2.4189559406,1.6365253933,1.6950844232,0.15839163480000001,0.26519346850000003
starve_series__t08_starve__2,1.5162411361,2.4357916742,1.4630928563,1.4814306368,-0.3821591492,0.3958972737
starve_series__t09_starve__1,1.774742286,2.4473907448,1.4956871010000001,1.5005155062000002,-0.1212835278,0.5883044162000001
starve_series__t09_starve__2,1.0854253977,2.1650708164,1.18377112,1.2645869171,-0.1810435413,0.21102673260000002
starve_series__t10_starve__1,0.47278735250000004,2.1448937328,0.9545248551000001,0.9945777891,-0.7910368985,-0.09207658610000001
starve_series__t10_starve__2,1.1505629632,1.9362553091999999,0.2489043416,0.4481672296,-0.6105185009,0.24790343380000002
starve_series__t11_starve__1,0.21597931920000002,1.3554484746,-0.1221215856,0.1695580009,-0.4026861465,0.32098143830000003
starve_series__t11_starve__2,0.8490387811000001,1.4322040761000001,-0.0254819789,0.0646917781,-0.048483256200000005,0.40802398440000004
starve_series__t12_starve__1,-0.4222443919,1.5462595449,0.3592827998,0.2723984021,-0.2750877091,-0.4077978564
starve_series__t12_starve__2,0.277510495,1.6788901559,0.4451543464,0.2549764693,-1.0166088051,0.0439626796
starve_series__t14_starve__1,-0.2208003808,1.377733288,-0.1116138138,-0.292146524,-0.1581999536,0.3715201365
starve_series__t14_starve__2,-0.5154742721,1.1233493511,-0.7565502876,-0.9282364269000001,-0.47280511020000004,0.8854455315
starve_series__t16_starve__1,-1.0056966123,0.7991872384,-1.077710551,-1.782312514,-0.1316017358,1.0418731134
starve_series__t16_starve__2,-0.5996878065,0.20842298850000002,-1.1693134136,-1.852550918,0.3040416787,0.9789681670000001
starve_series__t17_starve__1,-1.1507405945,0.5138198089,-0.4960377727,-1.4265759763,-0.13527743450000002,1.1670302936
starve_series__t17_starve__2,-0.8632811173,0.17449694370000002,-0.6750484675,-1.5238832747000002,0.4213933528,1.4096692552
starve_series__t18_starve__1,-1.9377341711,0.4706370816,-1.0976964481,-2.3426317661000002,-0.8259099173000001,1.1502919242
starve_series__t18_starve__2,-1.7080539192000002,0.5952184264,-1.1694402189,-2.64701616,-0.150969515,0.8564049618
starve_series__t20_starve__1,-6.5236015796,-2.8132102386,-2.3136170852,-3.550419735,0.1271579576,0.13144351340000002
starve_series__t20_starve__2,-6.4753611973,-2.6285647003,-2.4144306358,-3.6792050325,0.1008611071,0.30361481970000004
starve_series__t21_growth2__1,-6.9544890139,-3.6335948144,-4.3063688316,-5.7582809939,-0.9579440749,0.2744457372
starve_series__t21_growth2__2,-6.4552462762000005,-3.971203158,-3.5700057884,-5.0434254726,-0.22796002,0.5152601946
starve_series__t22_growth2__1,-4.4970539664,-2.8728960765,-2.9713995225,-4.7141195495,0.4004101912,1.448017448
starve_series__t22_growth2__2,-3.7544274823,-3.7655875624,-3.9112244423,-5.3809307535,-0.5914056845,1.7789350446
starve_series__t23_growth2__1,-4.7442546787,-3.1605797804,-2.0691765205,-3.5135098205,0.048154842,0.752750196
starve_series__t23_growth2__2,-4.9949170193,-3.0957864173,-2.1657275078,-3.3087542813,0.5282246211,0.8383092132000001
starve_series__t25_growth2__1,-3.7960048856,-1.5576770375,-1.6740943108000002,-3.0602542354,-0.0082136132,1.2310382207
starve_series__t25_growth2__2,-3.5968751562,-1.9462093436,-1.8680578025,-2.681539279,-0.2701168866,1.3411167455
starve_series__t26_growth2__1,-4.3940286841,-1.6876798363,-1.6727527119,-2.8002526687,-0.0219772085,0.9260980699
starve_series__t26_growth2__2,-4.6020130082,-2.2522954506,-2.3225043084,-3.2040126441,-0.8701623732,1.2464128133
starve_series__t27_growth2__1,-5.1110338033,-1.2881099506,-1.4445394857,-2.4329606314,0.16992510700000002,0.6961181696000001
starve_series__t27_growth2__2,-5.1499880385,-1.2314303099,-1.6708619825,-2.4186091068,0.6758070531,0.7406392183
starve_series__t28_growth2__1,-1.3468907994000001,0.5012599228,-0.3588493385,-0.7251844271,0.6999424341,0.6015873578
starve_series__t28_growth2__2,-1.5549500753,0.3589475684,-0.2984615787,-0.6629154669,1.2241022089,0.7457973137
time_course__lb_4hr__1,0.1893235336,0.005626909,0.0397828847,-0.0188591151,0.1784818974,-0.0398104293
time_course__lb_4hr__2,0.0128540575,0.041119919500000005,-0.0268634676,0.0256575949,-0.365482623,-0.020420220700000002
time_course__lb_4hr__3,-0.2021775911,-0.046746828500000004,-0.0129194171,-0.0067984798,0.1870007256,0.060230650100000005
time_course__lb_8hr__1,4.269971289,1.6063981001,0.5049014184,-0.1767402031,-0.719774574,1.6937650467
time_course__lb_8hr__2,4.4867444673,1.6096196705999999,0.4324867082,-0.0416449891,-1.1919513996,1.7596999202
time_course__lb_8hr__3,4.3215573866,1.6388023744,0.3513618287,-0.2591280639,-0.8490130968,1.7635603349000002
time_course__lb_24hr__1,-6.9858543389,-4.0189038761,-0.9105338894,-3.7599669718,0.6591859628,0.8397813479
time_course__lb_24hr__2,-7.2413127438,-4.7658486969,-0.9554864741,-3.9881954976,0.8595079449,0.9857593877
time_course__lb_24hr__3,-7.313740588,-4.2340880874,-1.0409183111,-4.017432854,0.4812654066,0.8998909789
time_course__lb_72hr__1,-6.5790430316,-5.2994504439,-2.7241064427,-3.1650307532,1.4460411321,1.129107084
time_course__lb_72hr__2,-6.8879475576,-5.7701178675,-2.9851221644,-4.742415883,0.5764788325,1.2479993710000001
time_course__lb_72hr__3,-6.0624059431,-5.1460666679,-3.0396955322,-4.1172756335,1.1759185006,1.1740592282
time_course__lb_144hr__1,-5.3891212762,-0.7900697551,-2.3502737254,-3.6186524789,-0.14541765680000002,1.9708670199
time_course__lb_144hr__2,-4.2511143097,0.6143797149,-1.81610906,-2.5507838423,0.27812487480000003,2.0312513763
time_course__lb_144hr__3,-3.6890584153,1.1727287008,-1.7306245536,-2.6135572981,0.760604854,2.0099909478
time_course__lb_192hr__1,-6.9110929531,-3.2196097284,-3.0163001418,-4.2453602478,0.21691489300000003,1.732054207
time_course__lb_192hr__2,-7.8475214649,-5.2364450618,-3.8104101124,-4.4403232932,-0.006825625300000001,2.0926971505
time_course__lb_192hr__3,-3.150101279,1.2173366107999999,-1.4421916065,-2.4069031672,0.43262231760000003,1.1477630258
triclosan__wt__1,-0.6203819869,0.7039224808,0.5814078986,0.08468193730000001,-0.4873321903,-0.0066568021
triclosan__wt__2,-0.023871606,0.4836189396,0.2714568262,0.1425037217,-0.6635721466000001,-0.0094798624
triclosan__wt__3,0.6442535929000001,-1.1875414205000001,-0.8528647248000001,-0.227185659,1.1509043369,0.0161366646
triclosan__evo_amx_tcs__1,-1.4081924343,0.9821424126,2.2758764727,2.5941913168,0.9753166282000001,-1.1042657157
triclosan__evo_amx_tcs__2,-0.0384389668,-0.0046266803,-0.7361228765000001,1.3234915465000001,1.4741078073,-2.2618533364
triclosan__evo_amx_tcs__3,0.42978659690000004,-1.4658813843,-1.313780599,0.7503603441000001,-1.3909404766,-1.7348352055
triclosan__evo_chl_tcs__1,-1.7742558262,-1.2652329579,0.2588387773,1.1910352928,-0.5042749738,-0.9940964981
triclosan__evo_chl_tcs__2,5.8381979054,1.525078771,-1.8023622471,0.0411084319,-1.2804208414,-1.2027550962
triclosan__evo_chl_tcs__3,6.7535757248,1.3439245816,-2.2883251700000002,-0.30771499880000003,-1.9502595324,-1.1673185763
triclosan__evo_tet_tcs__1,0.8506206622,-2.2553231073,-3.2256485935,-0.5120059009,-1.8288454329000001,-2.497326525
triclosan__evo_tet_tcs__2,5.2825790826,-0.2046109372,-2.8205517744,-0.4721397275,-1.2860903905,-1.689505862
truHMM__48C_15m__1,1.5913798043,-1.5107699165000001,0.465814106,2.3503575951,-0.0380558031,0.9765796421
truHMM__48C_15m__2,1.5141893173,-1.5107699165000001,0.602752449,2.3067261984,-0.007131672800000001,1.0117880238999999
truHMM__48C_15m__3,2.0694006671,-1.5107699165000001,0.7252241410000001,1.5281904777,-0.0176530659,1.0681569503
truHMM__48C_30m__1,0.585275047,-0.9244867290000001,1.3307168114999999,1.8914181139,-1.4444255309,0.2214826281
truHMM__48C_30m__2,0.2659258081,-0.9087199772000001,1.1983483363,2.0515908691,-1.917885489,0.2100340125
truHMM__48C_60m__1,1.520116996,-0.3705306353,0.8043245939,1.0937275964,-2.5752568788,0.0684716985
truHMM__48C_60m__2,1.5584076063999999,-0.3723670161,0.7805754274000001,1.0904910824,-2.5776012018000003,0.0715059245
truHMM__phos_0h__1,-0.3809816308,0.4338150958,0.061920867600000006,0.1473228902,0.0084926023,-0.00920911
truHMM__phos_0h__2,0.3809816308,-0.4338150958,-0.061920867600000006,-0.1473228902,-0.0084926023,0.00920911
truHMM__phos_2h__1,-0.9995205491,3.0667304464,1.3539816527,1.8975396028,-1.4175349262,0.9121735129
truHMM__phos_2h__2,-1.0335078653,3.3206894112,1.4904240506,1.8761793334,-1.7426642193,0.8854798024
truHMM__phos_4h__1,1.6123255364,5.3865522594,2.098003203,2.6355677224000003,-1.933423752,1.5371796020000001
truHMM__phos_4h__2,1.2714635384,5.591775471,2.0870286724,2.6452717615,-1.3718966998,1.5392718386
truHMM__phos_4h__3,0.3495695169,5.8783360195,2.0884650836,1.2739018341000001,-2.9799617134,0.8901228577
control__wt_glc__1,-0.1258171756,0.040858297,0.0503456065,0.06424297200000001,-0.1284050565,-0.049727751
control__wt_glc__2,0.1258171756,-0.040858297,-0.0503456065,-0.06424297200000001,0.1284050565,0.049727751
fur__wt_dpd__1,3.3614970994,2.384150661,0.0018779745,0.016480986,1.0272767965,1.650326502
fur__wt_dpd__2,3.2179569228,2.313884721,-0.2226567355,-0.14052072300000001,1.0981969385,1.6437026920000002
fur__wt_fe__1,-0.0317600268,-0.31164927400000003,-0.2452050735,-0.053599875000000005,-0.2973695505,-0.22947255900000002
fur__wt_fe__2,-0.7481257092,-0.410002937,-0.2742061615,-0.194293297,0.1051134615,-0.271725376
fur__delfur_dpd__1,5.538424214,2.671764103,0.4358068685,0.47346385900000004,0.5904138855000001,1.527195722
fur__delfur_dpd__2,4.9500590741,2.689400198,0.5825835075,0.49502830700000006,0.6879863725,1.238544582
fur__delfur_fe2__1,-0.195995732,-0.16504278800000002,-0.19165281050000002,-0.628317933,0.6539038715000001,0.6013075320000001
fur__delfur_fe2__2,0.22149646320000002,0.0014550250000000002,-0.2312257125,-0.51094127,0.4289630795,0.622610922
acid__wt_ph5__1,2.7961025583,2.043199042,0.7887973085000001,1.183885023,0.2596557335,0.177302749
acid__wt_ph5__2,2.8185935669,2.145281727,0.7702489965,1.21022007,0.6502983585000001,0.18070148100000002
acid__delgadx_ph5__1,1.2496504968,1.429521619,-7.9997220445,3.201331527,0.6585149755,0.041918445000000006
acid__delgadw_ph5__1,2.6542705567000002,2.346173817,1.1232866215,-6.023342154,0.5825865305,0.132946996
acid__delgadw_ph5__2,2.4048173509,2.331624076,1.0822689865,-6.553144841,0.8773572265,0.028727889000000003
acid__delgade_ph5__1,-0.29635602110000003,-7.066735297,0.7466471415,1.236608188,0.3083133565,0.245873005
