,A,CsgD,ihfB,MlrA,MqsA,CpxR,RstA,hns,BtsR,FliZ,Cra,rcsB,OmpR,BasR,Crp,RcdA
ecoli_00737,-4.7017382906,-1.8447713060000002,0.7453702050000001,-1.222790387,-0.5415457375,-0.6978717090000001,-0.3077765065,0.75142612,0.5879165225,2.4461233505,-0.2254529905,-0.10954406,0.0915249665,-0.029216069,0.41980537300000004,0.2980453865
ecoli_00738,-3.7125407391,-1.583104246,0.295785625,-1.439682672,0.23440409550000002,-1.013546488,-0.6648839545,0.98917528,0.18679428150000002,1.6518998025,-0.2703454225,-0.134067027,0.023180883500000003,-0.17025185,0.725253033,-0.1520695515
ecoli_00739,-6.1624742017,-2.546810775,0.703560815,-2.022874304,-0.8387219095,-1.027852515,-0.5846400275,0.71449311,-0.0349188895,0.9231007665000001,-0.44332820850000004,-0.068686384,-0.2584250625,-0.70773838,0.29002768300000004,0.027202457500000003
ecoli_00740,-6.0724651333,-2.478114045,0.249876495,-2.209322351,0.041419356500000004,-1.397184975,-1.1886462765,0.8154456800000001,-0.1698341475,0.6603090345,-0.6714113715000001,-0.17612060100000002,-0.27695798250000003,-0.8781330380000001,0.6440838830000001,-0.5706494145000001
ecoli_00741,-4.7246123582,-1.728690845,1.046529055,-0.676982905,0.46984760750000004,-0.18896767,0.1711328825,0.94216331,0.30122527050000003,-0.2238366095,-0.0499181495,-0.030516454000000002,1.2696242665,0.7102298410000001,0.8479485130000001,-0.1953736515
ecoli_00742,-6.897386883,-1.975621121,0.9514397750000001,-1.657508129,0.9855516205,-0.233331702,0.0758444675,0.99963535,-0.4112911695,0.4473192185,-0.1646915955,-0.43189395,1.2687657015,0.726942123,0.829896053,-0.2657288875
ecoli_00743,-0.7713513972,0.025688922000000003,0.8348676650000001,-0.438636244,1.1828192325,-0.6771656410000001,-0.3272077485,1.14796381,-0.5247880445,-0.0013750975,-0.2973217535,0.29040155500000003,0.31785310850000004,0.12291056300000001,0.544071473,-0.3315264235
ecoli_00744,-0.7560971297,0.051592058,0.837305095,-0.663495275,0.8751929695,-0.844213175,-0.2819949585,1.10579719,-0.5433011535,0.15213698150000002,-0.2008397965,0.19999378,0.20259503950000002,-0.0017750810000000002,0.5592394930000001,-0.0480871745
ecoli_00745,-0.6942780066,-0.29819251900000004,0.667542205,-1.121010525,0.8247837405,-0.920110925,-0.3718298145,1.12360426,-0.4336804105,0.2051096835,-0.19418119350000002,0.077171656,0.061461272500000004,0.16211651200000002,0.47991167300000004,-0.4794989055
ecoli_00746,-0.58630459,-0.16170815500000002,0.733626585,-0.8435629880000001,0.7798848105,-0.6561694920000001,-0.3994370955,1.11506832,-0.7991838035000001,-0.2944286615,-0.13329255950000002,0.061330223,0.1869979445,-0.101765108,0.556417913,-0.24904501950000002
ecoli_00747,-1.2007395375,-0.313869771,0.568807075,-1.198661838,0.8417608215,-0.8321430320000001,-0.47062002550000004,1.03663164,-0.4987759055,0.47216112250000003,-0.33135345850000003,-0.020046697000000002,-0.00031528050000000004,-0.047750169,0.493899293,-0.6430063775
ecoli_00748,-1.408070558,-0.351872933,0.5951379450000001,-1.340513242,0.9375885205000001,-0.9318479970000001,-0.4385918085,1.04451478,-0.6236398385,0.2191413795,-0.2994175625,-0.011556157000000001,0.1027105755,-0.18406893400000002,0.485328093,-0.3794567945
ecoli_00749,-6.3034859577,-2.3678036000000002,-0.327138825,-1.464093627,0.5471257745,-0.9089337810000001,0.4627599345,0.93460829,-0.059923737500000004,1.4412503055,-0.0689478555,0.618530529,0.0669554265,-0.46268414,0.464496883,0.0806030465
ecoli_00750,-5.9831420981,-2.754827819,-0.247118355,-1.46842796,0.6366398115,-0.9301416100000001,0.6975679845,0.97646792,-0.37743489350000003,1.0270538635,-0.1771836545,0.797775479,-0.0638452335,-0.320758771,0.649161093,-0.3973059625
ecoli_00751,-6.1208420335,-2.158716124,0.44672369500000003,0.33337363600000003,0.6326642025,-0.32920739200000004,0.38547150950000003,1.3679801,-1.5466919315,-0.3503845345,-0.0952594625,1.9221040710000001,0.008394605500000001,-0.18601507,0.32947587300000003,-0.41447434450000004
ecoli_00752,-7.0694195762,-2.918434164,0.47335884500000003,-0.17844474400000002,0.2530895915,-0.515445697,0.3808629275,1.41636048,-1.2987185405,-0.1064027875,-0.1430249505,1.9262978510000002,-0.1754025195,0.024223406000000003,0.296778353,-0.5389989355
ecoli_00753,-7.8177797256,-3.3129811399999998,0.051775695000000004,-2.086365352,-0.2541482995,-1.616884244,-0.5927726355,0.93937463,-0.6185045135,-0.6391449975,-0.3353655205,0.682088782,-0.7350548895,-0.8866748870000001,0.201890953,-0.8333258705000001
ecoli_00754,-7.6882528022,-3.46648471,0.0058354850000000005,-1.8504530460000002,-0.22666974950000002,-1.598490272,-0.8305672565000001,0.8526118500000001,-0.5307721945,-0.8049049415,-0.4638504845,0.6262814950000001,-0.7802410035,-1.003906724,0.275129713,-0.8189349285
ecoli_00755,-9.4482172024,-4.352931788,-0.651264758,-1.788117889,-0.22065191250000002,-1.862734912,-0.8735764365,1.35626368,-2.0243083945,-1.8128353385,-0.0728756265,1.143527501,-0.5388912175,-1.389634053,-0.445342181,-1.0061120545
ecoli_00756,-8.736418549,-4.10136533,-0.32246742500000003,-1.600180092,-0.0296484405,-1.410243719,-0.7529138005,1.5022903699999999,-1.4226642605,-0.7280025455,0.0661296145,1.2000782110000001,-0.3193898425,-0.9891479460000001,-0.14552193800000002,-0.42994331350000003
ecoli_00757,-4.3795283619,-1.849822351,0.08030092500000001,-2.088356158,-0.49774293350000004,-1.394325268,-0.9126563255000001,0.93642599,-0.3115091565,3.0945311715,-0.5897447965,-0.658094276,-0.5281819645,-0.92316591,0.420678743,-0.1455926065
ecoli_00758,-3.8796412934,-1.846379092,0.09726459500000001,-2.332359414,-0.10267767450000001,-1.4944749800000001,-0.9372733655000001,0.82566838,-0.1491855625,2.6194061635,-0.7425464545,-0.6559607860000001,-0.5862457145000001,-1.043507818,0.387503033,-0.7437221095000001
ecoli_00759,-0.014802014700000001,-0.061464995,1.048444065,-1.032146247,1.7673534345,-0.39317149700000004,0.3379983475,0.98675364,-0.0388794915,-0.5703157105000001,-0.0072481435,-0.031861503,0.9918319835,0.21241447800000002,0.515541103,-0.1263723095
ecoli_00760,-0.8726013927,-0.27557797300000003,1.207673445,-0.581839357,2.0685597705,-0.34091631,0.4379651955,0.9974324,-0.028472029500000003,0.2257906495,0.08587059450000001,-0.09560419,0.8579238775,0.40126537900000003,0.419079603,-0.8581913135
ecoli_00761,-4.2412503692,-1.555255442,0.16689092500000002,-2.4043074779999998,-0.2537330125,-1.3174720930000001,-0.7633607155000001,0.71089009,-0.2379724345,0.8142596185000001,-0.4764336645,-0.237223495,-0.2220600775,-0.821965578,0.113228532,-0.9950176185
ecoli_00762,-3.8111310448999998,-1.902867182,0.200658835,-2.291219985,0.0261666295,-1.247648001,-0.6563566425,0.74678522,-0.37642024150000003,0.4233828805,-0.34005364650000003,-0.14707261600000002,-0.1803193065,-0.734895311,0.145492598,-0.6890137695
ecoli_00763,-3.4155272456,-1.356883763,0.186564275,-2.634572753,-0.0027770795,-1.369053762,-0.8855426175000001,0.79007032,-0.6073415475,1.4738466085000002,-0.5165471375,-0.22398240400000002,-0.2990118015,-0.607642523,0.057324061,-1.1783895105
ecoli_00764,-4.2402453003,-1.876113379,0.14256685500000002,-2.035323894,-0.1562404675,-1.249122561,-0.9220606155000001,0.77681403,-0.3320290335,2.2154657385,-0.4222115155,-0.29852499800000004,-0.3653539145,-0.70351215,0.051602317,-0.9335709215
ecoli_00765,-3.9343077632,-1.460391267,0.259075495,-2.075885633,-0.2829114185,-1.225168906,-0.5892946115000001,0.76811425,-0.3435523895,0.7003312885,-0.4781938365,-0.08611835600000001,-0.30748023350000003,-0.812193606,0.047017895000000004,-0.7985549735
ecoli_00766,-3.881686831,-1.7101646289999999,0.22985128500000002,-2.425018044,-0.3651737895,-1.448353575,-0.7337664945,0.70677667,-0.3327477145,0.25762711450000003,-0.4184485215,-0.3179009,-0.2236585295,-0.73626068,0.07806117700000001,-0.7976167785
ecoli_00767,-2.8245252956,-1.065187835,-0.14978443500000002,-0.592969712,2.6018138045,-0.549941095,-0.3675224305,0.36250292,1.0121568095,3.2285742285,-0.43855791650000003,-0.07178688600000001,0.3401846595,-0.342303699,0.554945433,0.38029267850000004
ecoli_00768,-2.0550644381,-0.6258730020000001,-0.244867415,-0.260182558,2.4472856585000002,-0.819637771,-0.19500828350000002,0.27298706,0.8569131875,2.9617818815,-0.5393699855,-0.081635171,0.2855142855,-0.396246068,0.648474443,0.1266631115
ecoli_00769,-2.3771864083,-1.140132022,0.506975205,-0.83353594,0.5206434235,-0.81881974,-0.1209221545,1.07691188,0.42218264650000004,3.7379371555,-0.5422065135,0.17899862,0.1242343315,-0.09946437500000001,0.5753141230000001,-0.3319906205
ecoli_00770,-2.9139965649,-1.223100766,0.504270635,-0.9203298280000001,0.2031869795,-0.615263613,-0.1946083995,1.09762849,0.4371515395,4.3107621765,-0.5308042155,0.08925115600000001,0.1642357855,0.02236962,0.5862271530000001,-0.2511102805
ecoli_00771,-2.9836975098,-1.470600571,0.5628485750000001,-1.0124022,0.49555663450000004,-0.618771931,-0.0578086365,1.15305403,0.9173458845,4.0494398005,-0.3575995035,0.013266499000000001,0.23653914850000002,0.294483694,0.693161793,0.0041335005
ecoli_00772,-2.5674158898,-0.979401081,0.446366925,-1.28829787,0.9202016225,-0.667208149,-0.3454138645,1.16405975,0.6910783185,3.5208328805,-0.3596872345,-0.11788337300000001,0.38286755450000004,0.037886728,0.48257620300000004,0.1616570535
ecoli_00773,-1.5685848295,-0.871268632,0.521839385,-0.5428217750000001,1.1494877805,-0.7112136960000001,-0.1537272015,1.00447873,0.3283099055,3.9235347715,-0.41798636050000004,0.13983419700000002,0.3008628535,0.015509485000000002,0.44486670300000003,-0.3052051625
ecoli_00774,-1.6255418724,-0.41104099800000005,0.621347145,-0.8698301900000001,1.1148303165,-0.840223142,-0.1438951095,0.79369866,0.3360223735,3.0605692665,-0.4836626155,-0.048883981,0.18049017150000002,0.125602464,0.424267453,-0.0304672835
ecoli_00775,-2.7962923574,-0.993566868,0.371361985,-1.117757127,0.6216137095000001,-0.811052785,-0.3937956335,0.90717042,0.2872065125,3.0330037145,-0.3358756155,-0.033387868,0.2748491055,-0.20265866700000001,0.227203863,-0.1449601415
ecoli_00776,-3.0306097394,-1.247977285,0.416004335,-1.038040435,0.5858217405,-0.866710944,-0.2108121705,0.88405635,0.4854060685,2.9203448265,-0.4389650775,-0.051380511000000004,0.2466207105,-0.337501174,0.196128253,-0.2115622925
ecoli_00777,-4.6035090127,-1.784142256,-0.118275265,-3.002295619,0.2118751235,-0.994614477,-0.2588334335,1.05188743,-0.2617653175,1.8824762645000002,-0.7334999485,-0.22716511600000003,-0.1693802765,-0.81899348,0.152688973,-0.4143591655
ecoli_00778,-4.7690001513,-2.1231191640000002,-0.09381905500000001,-2.66358596,0.2492298605,-1.023891623,-0.4402961985,1.02051918,-0.42722700150000004,1.6696518415,-0.7484703015,-0.24844829999999998,-0.2368016805,-0.907053133,0.12606668000000001,-0.41781614450000004
ecoli_00779,-5.7161560536,-1.852466094,-0.043575325000000005,-2.046759154,0.16742698450000001,-0.732899305,0.7400047925000001,0.99347971,0.020166489500000002,3.7081976625,-0.4678920375,0.108852948,0.7511370115,-0.015475564,0.7941495230000001,-0.7981510095000001
ecoli_00780,-4.8665337994,-1.824589454,-0.050591175,-2.269142292,0.3792761255,-0.6827414390000001,0.7459084575,1.01798932,0.38269619050000003,3.6282025465,-0.3930017975,0.093898988,0.8539493555000001,-0.009466397000000001,0.815270033,-0.6068622815
ecoli_00781,-7.7153653181,-2.718554845,-0.13953246500000002,-2.553278929,0.0027412855,-0.8973209870000001,-0.2080344375,0.8886569,0.2701828355,1.2805688365,-0.4118136355,-0.24205505900000002,-0.35980086450000004,-1.095861512,0.338840073,-0.5868006905
ecoli_00782,-7.5697538728,-2.553467988,-0.084533575,-2.798862619,0.0568820895,-0.8682182220000001,-0.2581045535,0.88456952,0.1422187215,1.0927449325,-0.47630258550000004,-0.254551638,-0.3485082135,-0.922524129,0.323054463,-0.6234695385
ecoli_00783,-5.5004363797,-1.585005188,-0.14809028500000002,-2.182025276,0.6139455525,-0.949179184,0.4122583255,0.8293305400000001,-0.0771159505,2.8672882295,-0.1895000095,-0.14222094400000002,0.2655386965,-0.6884725610000001,0.432644723,-0.49153310850000004
ecoli_00784,-7.8346867402,-2.818445894,-0.20983636500000002,-2.5406609490000003,0.6375734955,-0.8661939420000001,0.0628576995,0.84121628,-0.8330959435,2.7272872755,-0.4798766975,-0.383275358,0.5292009625,-0.747916747,0.485480993,-0.6643483025
ecoli_00785,-6.0983212896,-2.3474171950000002,-0.22948815500000003,-2.855242053,0.4664088455,-0.949186665,-0.0170744565,0.99081589,0.3502432555,0.3012827175,-0.2781370405,-0.15144078400000002,-0.4254680215,-0.9017119100000001,0.300746703,-0.2513496765
ecoli_00786,-6.0320342143,-2.617304654,-0.305050535,-2.450760285,0.2620629675,-0.837800846,-0.0524900695,1.01168588,0.1503589355,0.47789155650000004,-0.2569315545,-0.147879265,-0.5117916025,-0.901559116,0.34624546300000003,-0.5408116605000001
ecoli_00787,-1.4817543121,-0.37529731400000005,0.33864483500000003,-1.579162914,1.4449997195,-0.7709386250000001,0.6360715165,1.21707593,0.22647574450000002,1.4541449965,0.1020968525,0.29321820800000004,0.2774083325,-0.669204433,0.608588733,-0.6015221725000001
ecoli_00788,-2.3302930828,-0.827262813,0.352936165,-1.9068869030000002,1.1023352985,-0.841551041,0.4911471345,1.07575822,0.0963821145,0.29407053850000003,-0.014786704500000001,0.133209441,0.2149068415,-0.522380352,0.557231563,-0.5004970185000001
ecoli_00789,-5.3002812604,-2.336203909,-0.179845215,-3.090211105,0.0023521425,-0.7540278840000001,-0.0077005855,0.91463476,0.3202583425,4.0018005945,-0.36790245050000003,-0.245376278,-0.2972656705,-0.95416926,0.430531873,-0.8278401575000001
ecoli_00790,-5.6059054465,-2.043443269,-0.133927275,-2.99975135,0.3355333485,-0.8148888320000001,-0.0640913635,1.00042581,0.2711329595,3.9989502065,-0.3178411205,-0.18686618600000002,-0.25905920450000003,-0.6862771160000001,0.47473322300000004,-0.4265452645
ecoli_00791,-2.081937166,-0.5107207930000001,0.17805272500000002,-1.257510701,0.6021312605,-0.5394806010000001,0.8918283075000001,1.00879049,-0.0773292585,4.5516633214999995,-0.0216199515,0.073761792,0.2471593515,-0.733148796,0.475017483,-0.9246788125000001
ecoli_00792,-1.2009895992,-0.090314136,0.5808612550000001,-0.763405459,0.9615634905,-0.354698448,1.0900781185,1.23577497,-0.16794959750000002,4.0649158515,0.2312870575,0.362155824,0.6667052155000001,0.08755249300000001,0.709374983,-0.8084787455
ecoli_00793,-5.7002984114,-2.083169815,-0.12245240500000001,-2.837325315,0.1968863345,-0.706185387,0.0419130215,0.9568040800000001,0.1433051395,4.4293143225,-0.4110757265,-0.13047765,-0.2314831035,-0.723301085,0.42960406300000004,-0.6088537595
ecoli_00794,-5.2587463372,-2.059104927,-0.11016321500000001,-2.944349709,0.16662947050000002,-0.774095257,0.07876627850000001,0.9996362400000001,0.1936166265,4.4870035585,-0.3790623645,-0.136022756,-0.3402640505,-0.98680886,0.444629313,-0.8989217415
ecoli_00795,-2.0485799141,-0.532344349,0.258050795,-1.783086667,0.8397748025,-0.7234331380000001,0.6466123545,1.04196178,0.2701505265,5.4295808245,-0.0375262465,0.14635604100000002,0.2685644505,-0.579490281,0.650228023,-0.7890021625
ecoli_00796,-2.2148614919,-0.5896084070000001,0.214724405,-1.630547886,0.9791350395,-0.7654556250000001,0.8181517715000001,1.16573042,0.2700605285,5.5188774695,-0.050952172500000004,0.219415997,0.2098533525,-0.499403558,0.7174304530000001,-0.7740921115
ecoli_00797,0.5854694061,-0.195639844,0.525156825,-0.13367051800000002,1.3674483145,-1.019356598,-0.5316081075,-0.42896459000000003,0.2464672695,-1.3232326665,-0.6501832575000001,-0.11226223,-1.3290234665,-0.873068673,-0.41595584700000005,-0.4783684185
ecoli_00798,1.9257773444000001,0.40053462500000003,-0.230701535,-0.473873684,0.8849698465,-0.552720538,-0.057437876500000005,-1.20448178,-0.0875259245,-1.2208348775,-0.0186172025,0.258486257,-1.2036082765,-1.133646569,0.229595813,-0.9332970065
ecoli_00799,1.3101753494000001,-0.25381048700000003,0.7912719850000001,-0.0029344880000000003,2.2695092685000002,-1.488277432,-0.1536195225,-0.79331534,-0.09337885750000001,-1.6138636015,-0.9902791435,-0.060641517000000006,-1.8677063445000002,-1.6972449219999999,-0.53031891,-0.9639939255000001
ecoli_00800,1.4340318281,-0.321272365,0.263191565,0.219004156,1.4970757465,-0.573251727,-0.2864949835,-0.28793522,0.14762948450000002,-1.1939817865,-0.4512461615,-0.10075692,-0.9820919125,-0.435354931,-0.264506101,-0.4222401395
ecoli_00818,2.6096357433,1.042546778,0.049464605,0.09402771500000001,0.12577119550000002,-0.16569815400000001,0.0043538795,0.5985636,0.1721272265,0.19314944350000002,-0.1737854135,-0.022577396000000003,-0.22834113450000001,-0.31864187400000005,0.207994233,-0.0400583775
ecoli_00819,1.6486069704,0.7837643780000001,0.228083955,0.21409503800000002,0.2338895545,-0.126092811,-0.039590361500000004,0.42878428,0.22614817250000002,0.47332188350000004,-0.28562678350000004,-0.059170442000000004,-0.2973511505,-0.18184507900000002,0.253845453,-0.12295426450000001
ecoli_00820,-0.9707592761,-0.264976623,0.6497454850000001,-0.122137351,1.0036455495,-0.077552984,-0.9273104975,0.30258216,-0.3877529175,-0.0470257835,-0.8907573165,-0.21630152800000002,0.0285686685,-0.320183107,0.49687887300000005,-0.6884075045
ecoli_00821,-0.6725368979,-0.434472827,0.597850285,0.129639965,0.9103005385,0.046579551000000004,-0.7341366175,0.21211501,-0.6263563285,-0.3220052195,-0.7758062415,-0.072696169,0.1676092075,-0.040519403,0.5496294230000001,-0.8038063795
ecoli_00822,1.5573956392000001,0.8228674640000001,0.7921500050000001,0.366891571,0.4830014025,-0.17791384100000002,-0.8086034455000001,0.23462278,-0.4188212175,0.1817166395,-0.3476782995,-0.000970606,0.0246360375,0.013802149000000001,0.326151603,-0.3276183055
ecoli_00823,1.7795252573,0.465593478,0.687099105,0.311350092,0.5171291815,-0.12174398500000001,-0.5881234495000001,0.1622258,-0.6316725075,0.07131881350000001,-0.3220592405,-0.038673159000000006,-0.10181242750000001,-0.35053891,0.395503043,-0.2647298195
ecoli_00824,1.9516316888,1.046549493,0.459227755,0.43588362700000005,0.20003238850000002,-0.16168137200000002,-0.38948259550000003,0.19064418,-0.6365914315,0.0286150995,-0.2695613745,-0.081538288,-0.2774497325,-0.28928214,0.20829614300000002,-0.5811383095
ecoli_00825,2.159933633,1.001221152,0.594893945,0.19013121900000002,0.4607660435,-0.146315246,-0.5845703715,0.27641195,-0.6213197205000001,-0.1790755645,-0.2679638035,0.002602718,-0.09044843350000001,-0.15911386600000002,0.37606821300000004,-0.2874953445
ecoli_00826,1.3889417727,0.690390091,-0.048493855,-0.124060398,0.6943861775,-0.136403981,-0.18498780650000002,0.4443648,0.1622189385,-0.2524257455,-0.2872460545,-0.177945447,-0.2836407195,-0.38386817300000003,0.459934233,-0.2839065115
ecoli_00827,1.4343792541,0.8990151590000001,-0.077813195,-0.079042654,0.7057321205,-0.16270836,-0.3144946285,0.45277793,0.2138596775,-0.1405491845,-0.37300834850000003,-0.179752862,-0.3298328895,-0.35029256200000003,0.517486403,-0.6914234635000001
ecoli_00828,-1.2060572419,-0.269476645,-0.258789885,-0.6870207660000001,0.3765585255,-0.30059193700000003,-0.3306488785,0.31752798,0.2576617815,-0.1827567215,-0.3173679715,-0.172124255,-0.3241026385,-0.608837888,0.28184425300000004,-0.4372358865
