,A,Fnr,NikR,RpoN,NarL
SRX5694544,0.5846458727,-0.2315847967,-0.3044769639,0.1741701713,0.23274265870000002
SRX5694545,0.9789346040000001,0.0029379619,-0.36505599110000003,0.22184745760000002,0.2885319054
SRX5694546,3.7530552065,0.2023907492,-0.48280090140000004,0.3126274732,0.0772130471
SRX5694547,0.6572154385,0.1023474546,0.3574941169,0.3505350951,0.12139420790000001
SRX5694548,-0.426154234,0.09042078,-0.15196936,0.0520217171,-0.0677671509
SRX5694550,0.4114582504,-0.36047292010000004,1.0540748851,-0.1795968479,0.1441411998
SRX5694551,4.6910594513,-0.15851963700000002,2.4650586459,1.300507726,1.3714150958
SRX5694552,1.0240328796,-0.47527159550000003,0.5405105772000001,0.19175662170000002,0.4043009054
SRX5694553,0.0654943744,0.1865548514,-0.1529681105,0.262236693,-0.08292724280000001
SRX5694554,1.0354574307,-0.3567155809,-0.2474859527,-0.5225968489,-0.0809687306
SRX5694555,0.8333721453,0.4367343567,-0.6657808125,-0.3332799081,-0.4950784796
SRX6072760,-4.7693994973,0.6625246456,-1.1101050367,-0.1066234063,-1.0283701913
SRX6072761,-3.6242824794,0.7880810208,-1.2933976294,-0.009596166500000001,-0.5697536807
SRX6072762,-5.3918844266,0.6348490171,-0.5020872254000001,-0.0790526196,-0.7225106505000001
SRX6072763,-5.1738523712,0.5130885568,-0.9161053539,0.38187602470000004,-0.31202477440000004
SRX6072764,-2.1382143387,0.7836153299,-2.0352018345,-0.34110027670000004,-0.4795038941
SRX6072765,-5.4347888062,0.5666938681,-0.6197932324000001,0.35312897400000004,-0.4581893891
SRX6376491,0.3351251356,-0.2069186369,1.1716327721,0.5797424133,1.2625602048
SRX6376492,-2.6698673652,0.30096120800000004,-1.0330859055,-1.33942713,-1.1858902369
SRX6376493,-2.0865808898,0.2233268874,-0.9119416471,-1.4284988515,-1.1221621716
SRX6376494,-1.8694981855,0.36914748480000004,-0.2527850631,-1.1109287256,-1.0326504242
SRX6376495,-0.1985127796,-0.38116480880000003,0.5169365389,0.3686310324,1.0089341865
SRX6376496,-0.2811368126,-0.179866355,0.2671342471,0.5269048507,1.0781130934
SRX2723951,0.0318344749,0.3573392885,0.7089944354000001,0.4437075254,1.0167221444
SRX2723952,-0.1937195975,0.5215083736,1.1899902682,0.5704149586,1.3164719965
SRX2723953,0.4843940588,0.4033689451,1.008838866,0.5369991293,0.8478612282
SRX2723954,-2.0572837181,0.10380176390000001,1.3883342,1.1478756833000001,0.804393346
SRX2723955,0.9559270767,0.4097892231,0.1435980979,0.0448667602,1.0277296902
SRX2723956,-0.36882505590000003,0.5224825499,0.8979057581000001,0.5671756971,1.0777531702
SRX2723957,0.4394077864,0.1528474884,0.2935922179,0.1614554932,0.0548469958
SRX2723958,1.5664916033,0.3481605142,0.3273377635,-0.013684229400000001,0.2870616629
SRX2723959,0.1846759614,-0.0266460084,0.0921212201,0.1615911191,-0.1731099634
SRX2723960,-1.0344551345,0.1774931888,0.915899954,0.5863427365,0.7399815112
SRX2723961,-1.4280098794,-0.1232001154,1.4468892609,1.3011363901,1.1375307345
SRX2723962,-0.2701602837,0.190084841,0.9224988073,0.44244931,0.6873740307
SRX2723963,0.4856036003,0.2671184528,0.080025545,-0.23870822200000003,0.3644661887
SRX2723964,0.1879661927,0.2566617834,0.2103865863,0.034623570400000005,0.5864508435
SRX2723965,-0.5576438464,0.1341478918,0.5337560834,0.3199969646,0.3688823399
SRX2723966,-0.46739977520000003,-0.0535312287,0.0311427464,0.1637336314,-0.11512740900000001
SRX2723967,0.3979390839,0.0033558917,-0.0874409791,-0.0974010988,0.0518979327
SRX2723968,0.0694606914,0.050175337,0.056298232600000005,-0.06633253260000001,0.0632294763
SRX6977206,3.2998897324,0.0681602907,-0.8855246554,-0.5603580095,1.1172485117
SRX6977207,4.0651228508,-0.1688407481,-0.6010638517,-0.5673063791,1.2128520424
SRX6977208,0.8754166120000001,0.44868520630000003,0.0240452072,0.1286979483,0.5096176653
SRX6977209,1.6659025256,0.41306374030000004,-0.11089158980000001,0.12319856700000001,0.7069854029
SRX6977210,1.3554647469,0.3264594677,0.3012834565,0.1668869606,0.7353223998
SRX6977211,-0.9112379062,0.28664804520000003,-0.203260152,-0.15259010380000002,-0.2878428208
SRX6977212,-0.07871484940000001,-0.0931429685,0.08159278090000001,0.0602725224,0.230734723
SRX6977213,0.9899527556000001,-0.1935050767,0.12166737100000001,0.0923175814,0.0571080978
SRX6977214,3.4189540331,-0.101350492,-0.9347412054,-0.6096590518,1.1304838131000001
SRX1153733,0.3906069499,-0.0045074173,-0.0222591676,0.040384679,0.23075321110000002
SRX1153734,-0.3906069499,0.0045074173,0.0222591676,-0.040384679,-0.23075321110000002
SRX1153735,1.9503498767,0.0400032595,-0.1675952754,-0.1000048731,0.2161365164
SRX1153736,0.024709646300000002,0.3296413226,-0.7888560736,-0.0182377687,-0.08062165610000001
SRX5204053,-0.8563429919000001,0.2247859218,-0.0680324078,-0.28891315030000003,-0.3339215262
SRX5204054,-3.3793478418,0.1810715899,0.6281245916,0.039433998000000005,0.6725941715
SRX5204055,-1.4331337008,0.1722943406,0.1194878613,-0.26352981940000003,-0.08904044450000001
SRX5204056,-4.3576671713,0.4185490194,0.30805428220000003,0.2680230091,-0.0381846164
SRX5204057,-3.8303589638,0.4755510751,-0.037763317500000004,0.2771931545,-0.0223999192
SRX5204058,-4.6356116226,0.5168922582000001,-0.20835369150000002,0.2675030988,0.1557693521
SRX5204059,0.5398949519,0.422114445,0.6171227406,0.38510948500000003,0.3457727179
SRX5204060,-0.3867705819,0.285798337,0.5680193222000001,0.4022591183,0.4119611535
SRX5204061,-0.5962875297,0.2501234208,0.4132169482,0.31910439420000003,0.26245599999999997
SRX5204062,-1.332526602,0.316269336,0.6468620799,0.2898968666,0.1302115755
SRX5204063,-2.3340304992,0.2082039373,0.3628833816,0.1480809059,0.2021200729
SRX5204064,1.9940641661,0.1760932673,0.1049983843,0.043063725000000004,0.3044311927
SRX5204065,-4.5661505243,0.5466445614000001,0.2525664159,0.2214949126,0.1822358449
SRX5204066,-4.6526422628,0.5152025342000001,0.43114116010000003,0.2375757161,0.0535449426
SRX5204067,-3.5693992974,0.400732146,0.7172191365,0.10827356710000001,0.2558837536
SRX5204068,3.7742374691,0.1717214819,0.7129087367,0.2286456831,0.18541963890000002
SRX5204069,1.8444725266000002,0.0191047924,0.44747418640000003,0.1293620735,0.1349630105
SRX5204070,-3.2806257344,0.3088587501,-0.0211887072,0.1015233809,0.49897937740000003
SRX5204071,0.9882317891000001,0.2009671556,0.4825807931,0.025900977300000003,0.3168235304
SRX5204072,-1.2986832418,0.0443876464,0.2647825453,-0.0084411047,0.1677739245
SRX5204073,-1.6984799836,0.2179832945,0.3973277787,-0.08752319160000001,0.3481023629
SRX5204074,-2.2094703552,0.332161076,0.4268449118,-0.14998926270000001,0.444073221
SRX5204075,2.882424318,-0.0487828519,0.4685392091,0.0412438646,0.10183590470000001
SRX5204076,-3.5112154187,0.22229229550000001,-0.44160115310000003,-0.0466773335,0.47273016640000004
SRX5204077,-0.8788135364,-0.13260173050000001,0.4810373738,-0.0868794131,0.2039648051
SRX5204078,-2.1661744988000002,0.0773141388,-0.2597880967,0.0085894929,0.3068144353
SRX5204079,-0.815282456,-0.0241015952,0.29360790740000003,-0.018567060700000002,0.273390248
SRX5204080,0.5185506577,0.5893290409,0.2957236393,0.0355272678,0.6227708765000001
SRX5204081,-3.0643666591,0.3070388345,-0.1582770956,-0.14513015340000002,0.4498681463
SRX5204082,-2.5715027723,0.2197501316,0.4037519827,-0.1740518203,0.5932307085
SRX5204083,-1.826911495,0.287546719,0.29120820880000003,0.3011034106,-0.0905297466
SRX5204084,-2.2221583819,0.40118421330000004,0.3936668638,0.2568240081,-0.1073991004
SRX5204085,-2.3562263681,0.388749069,-0.0739031741,0.2176073537,0.08224232740000001
SRX5204086,-0.4691527287,0.20197490540000002,-0.7125328661,-0.0695649644,-0.4226474783
SRX5204087,-1.6184841149,0.17172482890000001,-0.1378442007,0.27643011100000003,-0.4264807337
SRX5204088,-0.7472267165,0.2927978321,-0.3101303728,0.0603497936,-0.5035591189
SRX5204089,-1.2541071171,0.2198247872,-0.3629422123,0.087607533,0.11594816520000001
SRX5204090,-1.69103417,0.0283784921,0.2697606137,0.0913216261,0.2125716054
SRX5204091,-2.5891404478,0.1787224295,-0.2459529709,0.26532415800000003,-0.070068188
SRX5204092,-2.1791820806,0.35757155150000003,0.3470396343,0.1705345391,0.0523293393
SRX5204093,-2.0803716792,0.32179454960000003,-0.2106285514,0.3225211441,-0.1738765959
SRX5204094,-1.8169474078,0.2417419562,0.3529019531,0.3128917021,-0.057941677100000005
SRX5204095,0.29025603780000003,0.014165511200000001,0.3907936494,0.14295592270000002,0.1486953376
SRX5204096,0.2383956076,0.052952773200000004,-0.1267181808,-0.13966334160000002,-0.2620426246
SRX5204097,-0.5286516455,-0.0671182844,-0.26407546860000003,-0.0032925811,0.1133472871
SRX683459,-0.8652101038000001,-0.0865634136,0.0373710404,0.0801952651,0.2789825371
SRX683460,-3.306209511,1.4925420012,-0.5287401265,1.0104096684,1.4755404416
SRX683461,1.1981041141,0.0187624909,-0.0811216253,-0.15961013970000001,-0.36825642550000004
SRX683462,-1.9182003154,1.3185055078,-1.083198173,0.9908922373000001,1.325373016
SRX683463,-0.3328940103,0.0678009227,0.0437505849,0.0794148746,0.0892738884
SRX683464,-1.4621408321,1.2534834047,-1.7761312101,0.8979434834000001,1.1104033187
SRX683465,0.016452932,0.0170366385,-0.6827015915,0.3861377004,-0.5326562676000001
SRX683466,0.0104110878,1.3079558571,-1.4578628559,1.2033600538,0.44409615280000003
SRX683467,0.0344377707,-0.0336556815,-0.7975461304,0.26954894160000004,-0.49370340430000004
SRX683468,-1.66017284,1.0205551288,-3.1933289577,0.7817928164,0.5576681859
SRX683469,-1.1262228835,0.0949490676,-1.0367514088,0.5099844118,-0.16748494730000002
SRX683470,-1.625741617,1.441513244,-5.0098840264,1.154091223,0.6420409116
SRX322077,0.26648645,-0.1323695671,0.0904378032,-0.1133370323,0.23243146320000002
SRX322078,1.9379567298,-0.2324718932,-0.1970582088,-0.0237831136,0.5674476937
SRX322079,0.1738778434,-0.10928785190000001,0.1250827102,-0.1769844632,0.8659897947
SRX322080,-0.24725983910000002,-0.32368347410000003,0.2120425564,-0.0023652598,-0.2877400536
SRX322081,-1.837924262,-0.11529488510000001,0.1286793387,0.1417380475,0.5829394090000001
SRX322082,0.0119242197,-0.22967213860000002,0.3684461714,0.0611544907,0.32177951050000003
SRX322083,-0.5265737549,0.2338020884,-0.0063944025,0.08432900630000001,-0.0768455401
SRX322084,1.6988402234,-0.3037351931,0.1115549899,-0.09368249070000001,-0.4263542628
SRX322085,-1.1722664685,0.0699331047,-0.1051605874,0.0093534845,0.5031998029
SRX2708592,-6.74955325,1.1604539591,-0.5485263341000001,1.0386732648,-0.308143314
SRX2708593,-6.0774407664,0.4299474667,-0.8133063723,1.2993008221,0.0373377806
SRX2708594,-2.5626920754,0.3209733046,-0.8266380441000001,0.7911549408,0.18208399120000002
SRX2708595,0.40838067650000004,0.3724001926,0.1799135942,-0.0099408411,-0.44144615190000003
SRX2708596,0.1322136913,-0.1817715842,-0.09614164750000001,0.07868816470000001,0.2104517336
SRX2708597,-0.5405943678,-0.1906286084,-0.0837719467,-0.06874732360000001,0.2309944184
SRX2708598,0.7412590178,-0.37520259570000003,0.8942938994,0.3964592985,0.515368787
SRX2708600,0.574540605,0.0849805542,0.3253000755,0.5109733348000001,0.6484192367
SRX2708601,1.4614860585,0.2663450693,0.4895814724,-0.3099313486,0.1659008684
SRX2708602,0.8337112586000001,-0.4927120686,1.0702484336,-0.06540984600000001,-0.5087278795
SRX2708603,1.3724560604,-0.0509766252,0.47698192110000004,-0.2666675979,0.1533787933
SRX3073814,0.9977241629,-0.0513239485,-0.18506612520000001,-0.10783201240000001,-0.0318319626
SRX3073815,0.4310745677,-2.3506769454,-1.0417215292,0.15824388150000002,0.7612013160000001
SRX3073816,-1.6537767054999999,-5.1327364186,-2.7171287003,-0.43737589990000003,1.3319620447
SRX3073817,0.2890408746,-5.1188929344,-2.7489927798,0.6552404767000001,1.8808941942000001
SRX3073818,1.7097009667,-4.3981483095,-2.4078955757,1.6580148005000002,1.6230001279000001
SRX3073819,0.1074294534,-0.1353633723,0.0358946334,0.22192684740000002,0.2882104387
SRX3073820,-1.5019484193000001,-3.5406721412,-1.7145598159,0.3839373802,0.8355320716
SRX3073821,-2.4481122536,-5.2387007732,-3.2879436311,-0.0509269895,1.1536723843
SRX3073822,-1.381201471,-4.5451895689,-3.6432988635,0.574184993,1.2612470446000001
SRX3073823,-1.4390106838,-4.1218901623,-2.659343715,1.3968077029,0.7085316708
SRX3073824,-0.9977241629,0.0513239485,0.18506612520000001,0.10783201240000001,0.0318319626
SRX3073825,-0.5315652973,-2.7297899689,-0.5875685891,0.47557474930000004,0.7714504123
SRX3073826,-2.1261602033,-5.6583522764000005,-2.5816594425,-0.0979839337,1.3286149502
SRX3073827,-0.6135844121,-5.0748165103,-3.4153497854,0.9298331089,1.8153573551000002
SRX3073828,-0.578202368,-3.9025083213,-3.0258338439,1.8507670551,1.6194477199000001
SRX3073829,0.138527031,-0.0606556909,-0.1247919081,0.0419514728,0.3875227331
SRX3073830,-1.6233056668999999,-3.6474522219,-2.2827662803,0.1647592964,0.4367369922
SRX3073831,-2.0182285291,-5.2328087462,-4.1983621792,-0.3415013979,1.1435023707
SRX3073832,-1.5310726832000001,-4.6032559245,-3.6857767897000002,0.7882840066,1.2988495549
SRX3073833,-0.8568495578,-3.272672501,-1.2083262833,1.4156927451999999,0.8683165677
SRX2391456,0.5222537867,0.2888071605,-0.2783786096,0.11074358570000001,0.161336844
SRX2391457,0.41610149420000003,0.1720216361,-0.3061474218,-0.1624802583,-0.1497549017
SRX2391458,0.6095106436000001,0.2293302324,-0.068620106,0.0056280402,0.020618348
SRX2391459,1.094550225,0.21523521,-0.1457869917,0.0412093648,0.1021815826
SRX2391460,1.5456944382,0.11560876120000001,-0.1052002657,0.040798750200000004,0.1230124979
SRX2391461,0.5995698775,0.1209232236,-0.20492711600000002,0.0547989027,-0.0216603483
SRX2391462,0.3757159988,0.19522726210000002,-0.1303923023,0.11289490270000001,0.18370033160000002
SRX2391463,2.0046229967,0.1179972345,-0.13600959540000002,0.1531201195,0.19931002150000002
SRX2391464,2.3418243431,0.1502372341,-0.0829438664,0.029019826500000002,0.0975494581
SRX2391465,0.0766095485,0.14022645620000002,-0.3336989099,0.06348461300000001,0.0362442179
SRX2391466,0.0518425122,0.11782350750000001,-0.08152426360000001,0.0486880992,0.0182376896
SRX2391467,-0.2705166301,-0.014069373100000001,0.0250471073,0.0225145017,-0.00043602200000000005
SRX2391468,0.254250743,-0.0315630531,-0.2524467811,-0.0079549809,0.0665312611
SRX2391469,0.0382842858,-0.0141549879,-0.036651613900000005,0.0673960328,-0.057538842300000004
SRX2391470,0.0548551607,-0.1106713146,0.0292603121,0.1478935335,0.164669164
SRX2391471,-0.1502614891,-0.2344536919,-0.42443465080000004,-0.1316371284,0.012752025600000001
SRX2391472,0.0313051883,-0.0826404376,-0.3199629121,-0.0203106426,0.10650203870000001
SRX2391473,0.18190229600000002,-0.0256008087,-0.151484214,-0.1219099517,-0.1344711113
SRX2391474,0.4162001488,0.0782023473,-0.2969947643,-0.1372826141,-0.0234104083
SRX2391475,0.7457831875,-0.061452792000000006,-0.2763560614,-0.0496341516,0.1155470234
SRX2391476,1.4019220694,-0.1692250595,-0.3373049691,-0.0225154233,0.1907248333
SRX2391477,0.2628757505,-0.041461468200000004,-0.2715130484,-0.1018335848,0.1370135902
SRX2391478,0.930641633,-0.1137485844,-0.5995408027,-0.075095517,0.1090688742
SRX2391479,2.4252246511,-0.0317671671,0.0122411911,-0.033386169300000004,0.1568457091
SRX2391480,-0.3909508478,0.1322023543,-0.023836753000000002,-0.0844885021,0.0821505596
SRX2391481,0.19553540400000002,0.1073992975,0.1449318664,-0.030631214700000003,0.0617843458
SRX2391482,0.1972572435,0.1209936897,-0.056214298200000005,-0.041778117100000005,-0.0327660216
SRX2391483,-0.029385975300000002,0.0865760295,-0.0956635531,0.0711012112,0.0576043545
SRX2391484,0.8891269306,0.0869610324,-0.3855993972,-0.08026113950000001,-0.1018990825
SRX2391485,0.6022302002000001,0.14327588460000001,-0.4239096483,-0.26228857780000003,-0.1296229603
SRX2391486,0.4030413047,0.2261574416,-0.37143493720000004,-0.13172305,-0.0031785693
SRX2391487,0.9594366055,0.20080978970000002,-0.4316483291,-0.0641812578,0.1120271981
SRX2391488,0.9375892298,0.16720264440000002,-0.3413273788,0.0350225418,0.1554664126
SRX2391489,0.6230474246000001,0.105850789,-0.2903968221,0.0293183076,0.0869716888
SRX2391490,0.5986292077,0.09419939840000001,-0.3778685187,0.06922512830000001,0.0395658513
SRX2391491,0.0835289981,0.1618353592,-0.2143160526,0.0853775008,0.1620586929
SRX2391492,0.182134671,0.16753480240000002,-0.0367464304,0.1589193183,0.0175127079
SRX2391493,-0.019420662800000002,0.2065221516,-0.0954383033,0.15527350280000002,0.0092416341
SRX2391494,1.1051765272,0.16651981030000002,-0.2501599726,0.0864250114,0.1139285237
SRX2391495,0.2705166301,0.014069373100000001,-0.0250471073,-0.0225145017,0.00043602200000000005
SRX2391496,0.47890230400000006,0.0089584777,0.0438774471,0.0451296018,0.0219017582
SRX2391497,0.4673489751,-0.0235427967,-0.08267052250000001,0.0684111122,-0.0127370664
SRX2391498,1.6903166652000001,-0.2587817019,-0.1034290909,-0.2158820794,-0.0649560279
SRX2391499,0.23427584950000002,-0.24644766410000002,-0.3872494262,-0.2343129843,0.029570828700000003
SRX2391500,0.602175282,-0.09211287180000001,-0.376489222,-0.2165177666,0.11365745490000001
SRX2391501,0.3166198418,0.017315400800000002,-0.3172350242,-0.28544913050000004,0.0553188192
SRX2391502,0.1382614013,0.10647242130000001,-0.5218403718,-0.26896404300000004,-0.030395658500000002
SRX2391503,0.7082623271,-0.0916118039,-0.5455181235000001,0.1158714339,0.0906059725
SRX2391505,0.3150555236,-0.0331110313,-0.1980050174,-0.0810049073,0.1483538805
SRX2391506,-0.5193519437,-0.0461462572,-0.4059298562,-0.0990417814,0.10071487820000001
SRX2391507,0.47999159010000003,0.1472780603,-0.10822000620000001,-0.0887430225,0.20215588180000002
SRX2391508,0.3397788822,-0.0815733439,0.17871925290000001,-0.088533531,-0.08376810380000001
SRX2391510,0.5621496914,0.1628644928,0.0358964565,-0.14743303530000001,0.0862120646
SRX2391512,0.19921652580000002,0.0778987927,-0.0052464102,-0.1087523703,0.0241249348
SRX2391513,0.1865513583,0.0352389719,0.10723577050000001,-0.1030133887,0.0850111279
SRX2391514,0.3935438216,0.0666002566,-0.0754669023,-0.023188923,0.060204776200000004
SRX5632598,4.6721284241,-0.21927705500000003,0.13177765090000002,0.31318655170000004,0.7284092859
SRX5632599,2.2481354806000002,0.0068389657000000005,0.6178375782000001,0.2077680137,0.4246301596
SRX5632600,3.051302422,-0.39919583750000004,0.2256343124,0.3379162327,1.0373981939
SRX5632601,3.7160776618,-0.15292812990000001,0.6765457049,0.208014145,1.2576795023
SRX5632602,2.8492761397,-0.5413516662,1.0486938817,0.1191900048,1.4009456965
SRX5632603,3.8387299275,-0.5255719177,0.5974179335,0.6614127202,1.2853268692
SRX5632604,1.7376710123999999,-0.4380107324,0.25047224290000003,0.5984876075000001,1.3244833698
SRX5632605,3.0204704643,-0.6924116879000001,0.6249812808,0.4196187712,1.3857240534
SRX5632606,0.5112110596,-0.023623925,0.3479253759,0.305655263,0.7652728165
SRX5632607,2.6630117071,-0.2769247087,-0.28202451030000003,0.0135937062,0.500861994
SRX5632608,0.2623284711,0.022569228400000002,-0.3281473662,0.0852694024,-0.3044582545
SRX5632609,-0.0407599923,-0.0149231714,0.1857982884,-0.0155165013,0.30226830450000003
SRX5632610,-1.6256644583000002,-0.059067987700000005,0.2808931302,-0.0838011282,0.1665464679
SRX5632611,-0.2215684788,-0.007646057,0.1423490779,-0.0697529011,0.00218995
SRX5632612,-1.6168092295,-0.3998425611,-0.3046163154,0.27596232460000003,0.1625546682
SRX5632613,-1.6030457106,-0.2961707172,0.4804367222,0.45113060850000003,-0.0420865568
SRX5632614,1.9017026845,-0.0197029371,-0.17172464410000002,-0.1525199025,0.2689682221
SRX5632615,2.5278601024,-0.2057315476,-0.046117566900000004,0.052636634200000004,0.382244295
