,A,FliA,flhD,CsgD
ecoli_00790,2.2647028375,4.603303778,1.937089678,-2.043443269
ecoli_00791,2.6574983392,4.976980459,2.023260118,-0.5107207930000001
ecoli_00792,1.9643023991000002,4.693670183,1.7688080099999999,-0.090314136
ecoli_00793,3.3211337796000002,5.039081943,1.804246303,-2.083169815
ecoli_00794,2.9891401318,5.022040108,1.761044316,-2.059104927
ecoli_00795,2.9275823385,5.955648126,2.18926637,-0.532344349
ecoli_00796,3.5703641018,6.145828079,2.501947526,-0.5896084070000001
ecoli_00797,0.0349279499,-0.956211012,0.025628881000000003,-0.195639844
ecoli_00798,-1.6275315855999999,-1.398004606,0.36139795500000005,0.40053462500000003
ecoli_00799,-1.4754076037,-0.8373569120000001,0.036679170000000004,-0.25381048700000003
ecoli_00800,-0.5653376642,-0.933486392,0.190345073,-0.321272365
ecoli_00818,-0.1443807523,-0.281031331,0.5339791890000001,1.042546778
ecoli_00819,0.010887181800000001,-0.321860229,0.5574168620000001,0.7837643780000001
ecoli_00820,0.29358472620000003,-0.26238308800000004,0.066219288,-0.264976623
ecoli_00821,0.153034884,-0.454878294,-0.390228177,-0.434472827
ecoli_00822,-0.0772462988,-0.850307565,-0.220108784,0.8228674640000001
ecoli_00823,-0.849588855,-0.283395928,-0.30495511200000003,0.465593478
ecoli_00824,0.08124992190000001,-0.255055105,0.21078253600000002,1.046549493
ecoli_00825,-0.14010390150000002,-0.463568362,-0.30016992800000003,1.001221152
ecoli_00826,-1.0513145069,-0.703546328,0.340696649,0.690390091
ecoli_00827,-0.9625818764,-0.396019736,0.837991001,0.8990151590000001
ecoli_00828,0.0719449728,0.289575444,0.8294629910000001,-0.269476645
ecoli_00829,0.1308011818,0.40355412900000004,0.742665813,-0.153284591
ecoli_00830,0.1363818987,-0.124937141,0.47513253400000005,0.79917169
ecoli_00831,0.0291368551,-0.028933615000000003,0.517743234,0.9461921980000001
ecoli_00832,3.149689698,5.090582469,-1.040183607,-2.810098716
ecoli_00833,2.3196355215,4.8876469920000005,-1.235189509,-2.9527192710000003
ecoli_00834,0.0617515951,0.043136665000000005,0.371425695,0.604460273
ecoli_00835,-0.0182599526,0.111251339,0.277890805,0.54301992
ecoli_00836,0.1120283309,-0.490426055,0.19173571,-0.129779702
ecoli_00837,-0.3319875983,-0.806212566,0.08212485400000001,-0.048651118
ecoli_00838,-0.0374561431,-0.569144493,0.450820109,1.373235531
ecoli_00839,-0.1492629388,-0.9351031040000001,-0.060830299000000004,1.235958437
ecoli_00840,0.057871249300000004,-0.986311322,0.082334155,1.318546495
ecoli_00841,0.4987466225,-1.318215525,0.20290555300000002,1.4431363510000002
ecoli_00842,0.15870087030000002,-0.48151554900000004,0.30987089,-0.206187966
ecoli_00843,0.3635452112,0.0040207770000000006,0.331370893,-0.382256647
ecoli_00844,-0.24020600620000002,-0.160204004,0.18930131900000002,-0.86045773
ecoli_00845,0.4420658521,-0.546229489,0.151933492,-1.041735839
