,A,Fnr,NarP,ModE,NarL
ecoli_00025,-1.3650195747,-0.138763319,-0.258712771,0.46457838100000004,1.2055026185
ecoli_00026,-0.3199377754,-0.142115652,-0.15700927,0.19350064,1.1488311055
ecoli_00027,1.1515923868,-0.158711963,0.054424321000000005,0.098171873,-0.0734486025
ecoli_00028,1.1926378367,-0.20401648900000002,0.08937470800000001,0.06612028,-0.1056086415
ecoli_00029,2.2600068027,-0.22330206500000002,-0.36529166900000004,0.19263363500000003,0.0931236545
ecoli_00030,1.5614295562,-0.148782092,-0.37749791800000004,0.161917687,0.11562003450000001
ecoli_00031,2.9438372891,-0.133928986,0.152274782,0.229935719,0.3107882125
ecoli_00032,3.2340624523,-0.07252378100000001,0.166839925,0.056000068,0.4495536755
ecoli_00033,1.1062341458,-0.17298681200000002,0.21849499700000002,0.19834748200000002,0.24024664550000002
ecoli_00034,1.117609562,-0.207335707,0.00957469,0.132509125,0.1500497735
ecoli_00035,2.8983831083,-0.39908493100000003,0.660806074,0.11993911200000001,0.4465692275
ecoli_00036,2.7380438219,-0.458070531,0.8232493740000001,0.183871832,0.46664448950000004
ecoli_00037,2.7808435978,-0.387752121,0.479623705,-0.15673684400000001,0.6344954095
ecoli_00038,1.7585620983,-0.318289392,0.24993073300000002,0.079645745,0.6517965395
ecoli_00039,3.1985251029,-0.40746298400000003,0.49866344300000004,-0.063419362,0.0492521515
ecoli_00040,3.3893860721,-0.431925496,0.563756157,-0.48770921400000006,0.0915861905
ecoli_00041,-0.6105486799000001,-0.574722853,-0.686005806,-0.07985452400000001,0.8055963485000001
ecoli_00042,0.2018189948,-0.434576408,-0.39412595300000003,-0.284576626,0.7341074955
ecoli_00043,1.9251350140999999,-0.544797561,0.536592902,-0.273329592,0.0352814555
ecoli_00044,1.224499964,-0.510121476,0.431385196,-0.550098879,0.0774423845
ecoli_00045,1.3856099994,-0.54688357,0.546491711,-0.530889292,-0.1645777105
ecoli_00046,2.3476763938,-0.5969020620000001,0.5413782020000001,-0.321538445,-0.3014689525
ecoli_00047,0.40738484820000004,-0.631839469,0.3743767,-0.29171863400000003,0.022761246500000002
ecoli_00048,0.6011334173,-0.5991148660000001,0.30049448700000003,-0.147981934,0.0806304085
ecoli_00049,-0.5309498931000001,-0.44621574300000005,0.385420437,-0.279385202,0.3691834525
ecoli_00050,2.1199771231,0.683629718,-0.27212706600000003,-0.387518095,0.4817487815
ecoli_00051,2.6768487074,0.7885854680000001,-0.12186204800000001,-0.344260092,0.39338119250000003
ecoli_00052,3.1250943917,0.206760041,-0.34170452700000004,-0.599935946,-0.050986039500000004
ecoli_00053,2.5627407831999998,0.183314323,-0.297261227,-0.90155344,-0.0231099835
ecoli_00054,8.6059482365,-0.542585261,-0.7892132340000001,-0.26282335700000004,0.5990756295
ecoli_00055,8.8407612725,-0.607156115,-0.655687686,-0.20318016200000003,0.5218365345
ecoli_00056,1.0241512433,0.045715161000000004,0.15008310700000002,-0.26827502200000003,-0.5340536035
ecoli_00057,0.880622721,0.09762738400000001,-0.23148865600000001,-0.09541382400000001,-0.4149396495
ecoli_00058,1.9168015964,-0.18848155800000002,0.421955937,-0.450253665,-0.8381361135000001
ecoli_00059,1.2067548683,-0.242270962,0.20043476400000002,-0.5355300510000001,-0.9121125335
ecoli_00060,0.7822572961,-0.234511247,0.460466023,-0.044647893,-0.3513240925
ecoli_00061,0.7250586335,-0.20882609800000002,0.42824722,-0.14801849,-0.4675586545
ecoli_00062,0.9317374085000001,0.087242941,0.841546389,-0.6052820560000001,-1.2049065185
ecoli_00063,0.7844396995,0.022124095,0.811936096,-0.313443876,-0.5649073275000001
ecoli_00064,0.2203813152,-0.769651592,-1.24281979,-0.30534956900000004,0.5331391285
ecoli_00065,0.5644220912,-0.646367331,-1.194066783,-0.124640203,0.5641948175
ecoli_00066,2.1098863143,-1.035417797,-0.612176762,-0.6917266550000001,0.0735496395
ecoli_00067,2.2872975635,-0.98364399,-0.890210346,-0.7287698570000001,0.0569492185
ecoli_00068,1.0064650591,-0.57964238,0.152757827,-0.17335313400000002,0.4253597615
ecoli_00070,1.2607446077,-0.946672155,0.450323843,-0.48319673300000004,-0.1002218485
ecoli_00071,1.017679725,-0.70245124,0.41549151300000003,-0.43325123,-0.034828066500000004
ecoli_00072,1.4267863139,-0.6560544730000001,0.41647142800000003,-0.15202462900000002,-0.12163705150000001
ecoli_00073,5.4370568622,-1.37524121,1.133568062,0.352083674,-0.1538379885
ecoli_00074,6.07427286,-1.519285843,1.164902686,0.34779872300000003,-0.3679211925
ecoli_00075,8.8514420002,-1.857965349,0.774300533,0.138004802,0.41213246950000004
ecoli_00077,5.3582816005,-1.7740696470000001,0.67370082,0.037668071000000004,0.3630780825
ecoli_00078,6.7603483817,-1.679262271,0.854771578,0.009520435,0.6441685145
ecoli_00079,9.1382056819,-1.5296943330000001,0.9232690640000001,0.35273223200000003,-0.10895602950000001
ecoli_00080,2.398375645,-0.241030033,-0.14293920400000001,-0.076818562,0.0731933895
ecoli_00081,0.8951499011,-0.724032275,0.721717108,-0.068505405,-0.1866494685
ecoli_00082,2.9572747581,0.563029258,-0.31037544,-0.531848585,0.10308692950000001
ecoli_00083,3.14664844,0.5452901480000001,-0.640968533,-0.516333854,0.1824106645
ecoli_00084,1.813141871,0.5749984380000001,-0.201309812,-0.44099058500000005,0.2525159455
ecoli_00085,1.7171723171000002,0.562240048,-0.39424058300000003,-0.530014532,0.17281035050000002
ecoli_00086,-1.5717244193000002,-0.350516384,-0.5372886060000001,0.390355357,0.09591121550000001
ecoli_00087,-0.2909018982,-0.297698038,-0.699416029,0.225882395,-0.0514662735
ecoli_00088,0.1256632728,-0.48628780600000004,-0.412713996,-0.09427700400000001,0.4381540525
ecoli_00089,-0.13455768980000002,-0.53814686,-0.47087470800000003,-0.312778045,0.5490068335
ecoli_00090,2.6830755268,-0.5029783950000001,0.28875463300000004,-0.424695521,0.2574579395
ecoli_00091,2.7298421865,-0.572787414,0.137227618,-0.294972652,0.2698259865
ecoli_00092,0.5168162655,-0.43926326200000004,-0.396505096,-0.062873264,-0.34158132950000003
ecoli_00093,0.5195360092,-0.355462483,0.022697716,-0.32473118500000003,0.11219308750000001
ecoli_00094,5.1378116096,-0.431275444,0.357370538,-0.518439203,0.5881046485
ecoli_00095,5.4951293642,-0.47569201600000005,0.142028067,-0.41100772500000005,0.4456274495
ecoli_00096,0.26035003970000004,-0.21907488400000003,-0.09645159,-0.677055257,-0.1044784755
ecoli_00097,-0.6122495396000001,-0.29527451800000004,-0.20095585400000002,-0.8303129990000001,-0.08270643450000001
ecoli_00098,5.6033917540000004,-0.177257513,0.340794616,0.153616112,0.39067970550000003
ecoli_00099,5.5414449536,-0.18967989200000002,0.321030419,-0.174843029,0.44091671450000003
ecoli_00100,1.8310020282,-0.139703868,0.306008498,-0.0050196550000000005,-0.3587007085
ecoli_00101,0.9379344913000001,-0.21448740600000002,-0.6298494130000001,-0.44742943,-0.8582225215
ecoli_00102,0.8283002492,-0.21332366900000002,-0.297115978,-0.602572828,-0.6973849045
ecoli_00103,5.829788068,-0.31724649200000005,0.361246033,-0.384061682,0.1259900365
ecoli_00104,5.4004621675,-0.309938502,0.32053233000000003,-0.527986877,0.1534925995
ecoli_00105,4.0243542211,-0.222994296,0.532048132,-0.374355149,-0.4725241865
ecoli_00106,4.8511406171,-0.174284776,0.185643826,-0.280163313,-0.4338023085
ecoli_00107,5.8284485394,-0.089958595,0.36974975400000004,-0.20116244500000002,-0.4517896045
ecoli_00108,11.8069706004,-1.2857264019999999,0.7823784220000001,0.5644143620000001,0.7869022915
ecoli_00109,14.158717075,-1.501529713,0.968125769,0.5433262710000001,1.0605303565
ecoli_00110,2.8848086167,-0.155629982,0.499388482,0.103048865,0.4460130265
ecoli_00111,3.2821682,-0.114934488,0.615321514,0.10948429600000001,0.4088875745
ecoli_00112,3.2205221648,-0.147109753,0.816726287,-0.011165708,0.49741272750000004
ecoli_00113,19.1534739685,-1.271483779,1.1980580490000001,-0.052061979,1.2369219455
ecoli_00114,18.5503448931,-1.177351436,1.324648829,-0.189333056,0.8874602845
ecoli_00115,19.1483004153,-1.174853432,1.429987417,0.025119796000000003,1.0767604395
ecoli_00116,1.6065740085,-0.24670364600000003,0.34806596700000003,-0.290569214,0.5996688085
ecoli_00117,2.0639145302,-0.217710901,0.24217671600000001,-0.16792400300000002,0.5703166005
ecoli_00118,2.8190277699,-0.34636329800000004,0.424376464,-0.381093171,0.5036175315
ecoli_00119,2.364796716,-0.14795257,0.76479673,-0.16930909200000002,0.2273135155
ecoli_00120,2.6732351484,-0.13383598800000002,0.771115685,-0.24684545400000002,0.3345255855
ecoli_00121,2.0602040699,-0.24589322600000002,0.6997878070000001,-0.12428870500000001,0.4058469045
ecoli_00122,-0.8116319254000001,-0.17621799900000001,-0.239614774,-0.146321258,0.45000584450000003
ecoli_00123,0.2463103339,-0.25661334,-0.309847429,-0.126486955,0.3381277485
ecoli_00124,-0.43628855780000003,-0.279568501,-0.312162616,-0.245159331,0.4754143025
ecoli_00125,6.9609496325,-1.531208371,0.515714804,0.302572178,-0.44286999250000003
ecoli_00126,1.5451200081,-0.333096123,-0.38966496,-0.367871245,-0.24612490250000002
ecoli_00127,1.3148600986,-0.77865494,-0.5599653760000001,-0.688803774,-0.6606236855000001
ecoli_00128,1.9781262112,-0.12059369700000001,0.14118597900000002,-0.9920692990000001,-0.7887084075
ecoli_00129,9.8422292469,-1.378413375,1.057359943,0.484915931,0.2722742915
ecoli_00130,5.0920471369,-0.7807343670000001,-0.09002803,-0.060407678000000006,-0.2739036005
ecoli_00131,4.8741919896,-1.360002336,0.060623077000000004,0.008157867000000001,-0.7454388865
ecoli_00132,3.7187454152,-1.014558191,1.127815443,-0.18600148500000002,-0.06704781850000001
ecoli_00133,12.8060612932,-1.871778225,0.32671725,0.260355616,0.1811508085
ecoli_00134,2.6409906779,-0.44312802300000004,0.17405846400000002,-0.284119931,-0.33061188150000004
ecoli_00135,2.2406558799,-0.17273049999999998,0.38059052400000004,0.157871681,-0.1838051575
ecoli_00136,1.528244407,-0.320755442,0.09251782800000001,-0.125706807,0.4484809985
ecoli_00137,1.1907709843,-0.527302844,0.28365929700000003,-0.07931919300000001,0.3130631115
ecoli_00138,11.5852156328,-1.720490645,0.188580296,0.517742186,-0.0491828225
ecoli_00139,3.461781731,-0.7990813750000001,-0.36142273900000005,0.369939501,-0.0929014225
ecoli_00140,1.3581366516,-0.447372739,0.16581330500000002,-0.34151580200000003,-0.057507773500000005
ecoli_00141,5.9913698189,-0.9696312210000001,0.46518813900000006,0.40144129900000003,-0.0087915435
ecoli_00142,0.43675643540000003,-0.80825286,-0.067172629,-0.5920230790000001,-0.8583090595
ecoli_00143,-1.9935491114000001,-0.249604124,-0.437223572,0.148913239,0.0038348415
ecoli_00144,8.0435412992,-0.396644965,1.194091043,0.30288674200000004,-0.7905101045
ecoli_00145,0.5209951386,0.21574725800000003,-0.92387747,0.197508442,-0.6531480725000001
ecoli_00146,1.5940718873000002,-0.46381721600000003,1.083958806,-0.32989392,-0.5733266405
ecoli_00147,5.1962090203,-1.5070222580000001,1.469049714,0.20411124100000003,-0.3617682765
ecoli_00148,8.1479876042,-1.237537221,0.808167904,0.23472874400000002,-0.3872335415
ecoli_00149,2.2863952572,-0.391325409,1.165076379,0.120766775,-0.0020606385000000002
ecoli_00150,7.2711243492,-1.29649857,0.8773354910000001,0.139351933,-0.3970384555
ecoli_00151,11.0047142092,-0.9544926520000001,0.544052603,-0.043928918000000004,-0.6818209105
ecoli_00152,8.3963845564,-0.635754672,0.79645305,0.027603568000000002,-0.3424025365
ecoli_00153,4.3289284171,-0.9828595450000001,0.820898843,-0.063905289,-0.08376697150000001
ecoli_00154,5.9781282633,-2.294399248,0.34276905100000005,-0.003202162,-0.4176094645
ecoli_00155,0.3043972827,-0.356102436,0.67887823,0.06772869100000001,-0.8176861595
ecoli_00157,7.5300855424,-1.465999144,0.77225725,-0.30183543,-0.3219710435
ecoli_00158,6.5274834383,-0.580660179,0.0031508530000000003,-0.08096157,-0.3884504295
ecoli_00159,6.9764457441,-1.242127184,1.5887185129999999,-0.6295967330000001,-1.3542981185
ecoli_00160,2.8011489655,-0.7752710380000001,0.14629171800000002,-0.44957063100000005,-0.40380162550000004
ecoli_00169,3.3986291649,-0.7268877690000001,-0.073120163,-0.6400592030000001,-1.2482984155
ecoli_00170,5.5582551032000005,-0.769908319,-0.176680481,-0.612991093,-1.0586845325
ecoli_00171,1.0186711047,-0.5550889640000001,-0.437636012,-0.374618689,-0.7520441115000001
ecoli_00172,0.2209851561,-0.70189007,-0.20440574800000003,-0.322498809,-0.8188419215
ecoli_00173,7.8644777802,-0.9857155870000001,-0.83434923,-0.360041141,-0.28634103850000003
ecoli_00174,7.2380159842,-0.8052297820000001,-0.7441424010000001,-0.23743898500000002,-0.46801940750000004
ecoli_00175,2.3919113652,-0.643594239,-0.43497650200000004,-0.188837151,-0.4358049355
ecoli_00176,2.764315946,-0.6875447610000001,-0.44166640300000004,-0.25398142100000004,-0.6309743795
ecoli_00177,2.0883438955,-0.814034076,-0.282225343,-0.439034894,-0.7184819785000001
ecoli_00178,2.5172022001,-0.919774324,-0.29316915200000004,-0.7479968060000001,-0.7504386355
ecoli_00179,1.1728458895,-0.538158396,-1.125877255,0.011154384000000002,-0.5791105415000001
ecoli_00180,0.6217037355,-0.539788284,-1.045110567,-0.154893825,-0.6834166565
ecoli_00181,5.1271007106,-0.73392979,-0.383966976,-0.83979265,-0.9902756455
ecoli_00182,4.5074942221,-0.730469433,-0.110597079,-0.79432306,-1.2867556815
ecoli_00183,4.2711455948,-0.799681293,-0.383715695,0.030437906,-0.3241168155
ecoli_00184,3.4603992288,-0.764805285,-0.30322818500000004,0.071751835,-0.5466204945
ecoli_00185,1.9258976934,-0.558335586,-1.075690735,-0.521623656,-0.9350117725
ecoli_00186,1.8262329990000001,-0.491804536,-0.785867626,-0.46363318400000003,-1.1942437415
ecoli_00187,4.1735141118,-0.620650347,0.08426149100000001,-0.292921058,-0.010120483500000001
ecoli_00188,4.2123795225,-0.6047507440000001,0.30815198600000004,-0.251372774,0.0502045135
ecoli_00189,3.3335327098,-0.603412708,-0.740127871,-0.560701444,-0.5662972535
ecoli_00190,4.9693612255,-0.601450473,-0.533211623,-0.569781513,-0.4109628755
ecoli_00191,0.0668727875,-0.589455429,-0.42574584800000004,-0.131815501,-0.8255950735
ecoli_00192,1.00263882,-0.5449526920000001,-0.389217148,-0.09466276500000001,-0.8005288575
ecoli_00193,12.289221704100001,-0.6705241160000001,0.6496568570000001,-0.25100431700000003,-0.5925904435
ecoli_00194,11.5814415968,-0.606799751,0.732049265,-0.37460268900000004,-0.5365248515000001
ecoli_00195,7.8667279399000005,-0.719011072,0.410678453,-0.47794361300000004,-1.1503003825
ecoli_00196,2.8421567566,-0.696804961,0.659538403,-0.80141298,-1.1125573585
ecoli_00197,3.3292700538,-0.670683031,0.538172917,-0.615016435,-0.9379271885
ecoli_00198,5.6290256192,-0.7218945370000001,0.032352391,-0.6315108530000001,-0.8743913925000001
ecoli_00199,4.2835195533,-1.016246127,0.20981860900000002,-0.42343629,-0.1235732125
ecoli_00200,5.2610147328,-1.308233625,0.6408061700000001,-0.33274205500000004,-0.1596593185
ecoli_00201,14.6372618833,-1.716427353,0.8008926930000001,0.147078036,0.8482297725
ecoli_00202,12.7864561052,-1.621011786,0.504777448,0.095122962,0.7273271895000001
ecoli_00203,7.2103375038,-0.146112814,0.409369908,0.133925747,0.41058923350000004
ecoli_00204,7.5772931221,-0.43263766000000003,0.8825148260000001,-0.259063527,-0.0558596805
ecoli_00205,6.1891297702,-1.55639051,0.7436212560000001,0.225965256,0.4325330855
ecoli_00206,6.5242353731,-0.8717574610000001,0.32306639400000003,0.065880347,0.5352296385
ecoli_00207,11.5729502645,-1.347170503,0.7194537040000001,0.21141509600000002,0.19399182650000002
ecoli_00208,11.2548630969,-1.305195932,0.564917878,0.27712957800000004,0.1367943195
ecoli_00209,0.9205717767,-0.557043083,0.19080301100000002,-0.332585416,-0.21598817950000002
ecoli_00210,1.3747500072,-0.5606580010000001,0.200817763,-0.17496672,-0.19248613750000002
ecoli_00211,0.6782986163,-0.5787427820000001,0.11970910200000001,-0.347708579,-0.3599539395
ecoli_00212,0.2990434886,-0.39573632200000003,0.010553182000000001,-0.49628546300000004,-0.2743148415
ecoli_00213,12.9314984103,-1.65527256,0.5979314720000001,-0.041785612,0.4246207255
ecoli_00214,13.8223828061,-1.4105320030000001,0.862292634,0.192713467,0.5214714285000001
ecoli_00215,1.5231149716,-0.606795733,0.054553652,-0.42240192600000004,-0.2681458605
ecoli_00216,1.1786395512,-0.583630595,0.162071129,-0.34172598400000004,-0.21411547350000001
ecoli_00217,3.0828781969,-0.978089003,-0.15657747,-0.352950814,-0.0217948335
ecoli_00218,6.4490893321,-1.476111577,0.250534749,0.058348867000000006,0.2051017055
ecoli_00219,0.7850240127,-0.604571167,0.032790528,-0.285480129,-0.32284780550000003
ecoli_00220,0.028379866700000003,-0.61283708,-0.075356689,-0.256416699,-0.4355703905
ecoli_00221,-0.8485465236,-0.49415536200000004,-0.24125995100000003,-0.47647129800000004,-0.2306572785
ecoli_00222,0.0443717988,-0.629762844,-0.039136538000000005,-0.54194926,-0.3051913155
ecoli_00223,2.4989649354,-0.522693497,0.5342135680000001,-0.045628668000000004,0.11745116450000001
ecoli_00224,1.121203215,-0.42543202100000005,0.378225898,0.029298273000000003,0.0758394365
ecoli_00225,12.7570679563,-1.821853724,0.580476999,-0.008602804,0.38703935850000004
ecoli_00226,14.1523939302,-1.82958307,0.6816538670000001,0.10337607700000001,0.35883767850000003
ecoli_00227,1.3091418206,-0.6606700440000001,0.305056267,-0.618914951,-0.7943733425
ecoli_00228,1.7189872449,-0.7722607140000001,0.38470333300000004,-0.7920561930000001,-0.6581343165
ecoli_00229,0.4367938544,-0.567476288,0.739293336,-0.6888673200000001,-0.2444576485
ecoli_00230,1.6624557508,-0.710008164,0.48377155800000005,-0.41452457200000004,-0.22257904050000002
ecoli_00231,3.4133346627,-0.708427322,0.515920149,-0.47323792900000006,-0.3165566975
ecoli_00232,3.7527434875,-0.674129635,0.505620694,-0.37461292500000004,-0.23308080650000002
ecoli_00233,2.032870691,-0.747203834,0.45105590900000003,-0.487212313,-0.4218224655
ecoli_00234,2.371318883,-0.6559473680000001,0.240973396,-0.38215881100000004,-0.2425066065
ecoli_00235,0.156295394,-1.184646649,0.18578475300000002,-0.39547265800000003,-0.7474121245
ecoli_00236,-0.3876571151,-1.019253874,0.227216933,-0.24135304500000002,-0.4772296525
ecoli_00237,1.8203975992,-0.9269502930000001,0.215491863,-0.7612810760000001,-0.9798916595
ecoli_00238,1.8328583157,-0.8308143870000001,0.323988055,-0.6368236150000001,-0.9160638715
ecoli_00239,2.5237506964,-0.8180644960000001,0.304331118,-0.7307099220000001,-1.0673735245
ecoli_00240,2.2010990783,-0.8140812820000001,0.161573145,-0.810829298,-0.9897267365
ecoli_00241,2.0420026881,-0.499433516,0.412473134,-0.288477833,-0.8733868395000001
ecoli_00242,3.4794074105,-0.5389567430000001,0.5370573240000001,-0.162192065,-0.5212098915
ecoli_00243,4.1947228128,-0.523578816,0.52910941,-0.327190651,-0.43257182250000004
ecoli_00244,2.1086021497,-0.7789653710000001,0.389012419,-0.501285006,-1.2860029675
ecoli_00245,2.8395930418,-0.754669546,0.105515909,-0.6080288070000001,-0.9581307365
ecoli_00246,1.9398738401000002,-0.858436865,-0.068417527,-0.15521653400000002,-0.7201649965
ecoli_00247,3.0812360675,-0.753607601,0.3625024,-0.062074513000000005,-0.6814127945
ecoli_00248,2.9983340416,-0.6081119500000001,0.237707259,0.22017011600000003,-0.1758722205
ecoli_00249,2.2340207726,-0.650729125,0.26675787500000003,-0.39196175,-0.0717088025
ecoli_00250,1.9724175026,-0.579090658,0.16951606300000002,-0.268240741,0.0507746345
ecoli_00251,2.0353381625,-0.56126696,0.058775018000000005,-0.42070694000000003,-0.3184885095
ecoli_00252,2.0649956419,-0.632727778,0.26920958,-0.3920402,-0.6615002365
ecoli_00253,1.5663131037,-0.664846897,0.073302818,0.27948975800000003,0.5829491045
ecoli_00254,2.2015722358,-0.686483075,0.446280216,0.106005782,0.5586155835000001
ecoli_00255,2.2127129718,-0.703734273,0.34004910400000005,0.050943315,-0.8698164945
