,A,Lrp
hot_tale__hot_ale10_30c__2,-1.9350029772,0.59365433
hot_tale__hot_ale10_37c__1,-2.0403505415,0.52078546
hot_tale__hot_ale10_37c__2,-2.2507968189,0.56391793
hot_tale__hot_ale10_44c__1,-9.7013209624,0.31709692
hot_tale__hot_ale10_44c__2,-9.84524678,0.30863949
hot_tale__hot_ale16_30c__1,-2.7604217566,0.8334462300000001
hot_tale__hot_ale16_30c__2,-3.0693184977,0.81370077
hot_tale__hot_ale16_37c__1,-4.5760418218000005,0.85162552
hot_tale__hot_ale16_37c__2,-4.7848656131,0.77139532
hot_tale__hot_ale16_44c__1,-5.9455900938,0.46144914000000004
hot_tale__hot_ale16_44c__2,-6.5668546404,0.53650105
pdhr_ale__pdhR-13_51__1,1.5693109726,0.08376888
pdhr_ale__pdhR-13_51__2,1.4141259271,0.14463306
pdhr_ale__pdhR-14_46__1,0.23909708100000002,0.10451665
pdhr_ale__pdhR-14_46__2,0.1120758886,0.00852152
pdhr_ale__pdhR-15_51__1,0.7030573176,0.18249855
pdhr_ale__pdhR-15_51__2,0.9105609883,0.10697757000000001
pdhr_ale__pdhR-16_49__1,-0.3912521003,-0.06547885
pdhr_ale__pdhR-16_49__2,0.2178864372,-0.53392248
tcs__del_atoC_LiAcet__1,-0.3390347201,-0.5347566690000001
tcs__del_atoC_LiAcet__2,-0.19878649110000002,-0.54468292
tcs__del_atoC_LiCl__1,-0.5894309811,-0.553062303
tcs__del_atoC_LiCl__2,-0.5883528393,-0.510319517
tcs__del_atoC_m9__1,-0.823948911,-0.44218531
tcs__del_atoC_m9__2,-0.7521418579,-0.45890421000000003
tcs__del_baeR_etoh__1,-19.0746974197,-1.665239565
tcs__del_baeR_etoh__2,-19.2463272228,-1.818222277
tcs__del_baeR_lb__1,-18.3391728845,-1.250426864
tcs__del_baeR_lb__2,-18.3428372227,-1.202072489
tcs__del_btsR_01xlb__1,-18.6794173277,-2.185871754
tcs__del_btsR_01xlb__2,-18.1666682481,-2.153580509
tcs__del_btsR_lb__1,-19.7206947503,-0.628678901
tcs__del_btsR_lb__2,-19.7747238867,-0.6334947940000001
tcs__del_btsR_pyruvate__1,-18.7285288594,-2.381830486
tcs__del_btsR_pyruvate__2,-18.3727616057,-2.47801961
tcs__del_cpxR_etoh__1,-18.5004638414,-1.7014559340000002
tcs__del_cpxR_etoh__2,-18.5481896377,-1.732787777
tcs__del_cpxR_lb__1,-19.144254789,-1.5977228760000002
tcs__del_cpxR_lb__2,-19.58610666,-1.5849388420000001
tcs__del_cusR_CuSO4__1,-19.7580143652,-0.935360497
tcs__del_cusR_CuSO4__2,-19.796173453,-0.9537663660000001
tcs__del_cusR_lb__1,-20.0827843194,-0.8746138210000001
tcs__del_cusR_lb__2,-20.3223622595,-0.800381644
tcs__del_kdpE_01-kcl__1,-4.3351299249,-0.6366868360000001
tcs__del_kdpE_01-kcl__2,-4.4632586318000005,-0.5992906880000001
tcs__del_kdpE_115-kcl__1,0.7354937756000001,0.43902568000000003
tcs__del_kdpE_115-kcl__2,0.3351518014,0.41019906
tcs__del_phoB_m9__1,0.7923252157,-0.07928616000000001
tcs__del_phoB_m9__2,0.7910420472,-0.20454914
tcs__del_phoB_m9p__1,-3.4096766199,-2.298169478
tcs__del_phoB_m9p__2,-3.3885495782,-2.297755931
tcs__del_rcsB_etoh__1,-18.324259471,-1.187113138
tcs__del_rcsB_etoh__2,-18.3498894814,-1.208269057
tcs__del_rcsB_lb__1,-20.6546888181,-1.672601137
tcs__del_rcsB_lb__2,-21.0232797952,-1.5933066089999999
tcs__del_zraR_lb__1,-16.891112723,-0.35542659
tcs__del_zraR_lb__2,-16.9502780073,-0.35719236
tcs__del_zraR_zncl2__1,-20.1944424919,-0.44954975
tcs__del_zraR_zncl2__2,-20.1148132312,-0.546843076
tcs__wt_01-kcl__1,-3.7655666413,-1.386791921
tcs__wt_01-kcl__2,-4.0447111808,-1.326752544
tcs__wt_01xlb__1,-18.2502878274,-2.149374439
tcs__wt_01xlb__2,-18.4244378541,-2.170666885
tcs__wt_115-kcl__1,0.3564035859,0.28228039
tcs__wt_115-kcl__2,0.29296531400000003,0.22740423
tcs__wt_CuSO4__1,-19.3026410057,-0.910065081
tcs__wt_CuSO4__2,-20.1527791584,-0.9454840790000001
tcs__wt_etoh__1,-19.3075933994,-0.8766881620000001
tcs__wt_etoh__2,-18.8990637588,-0.872067922
tcs__wt_lb__1,-20.8008330141,-1.338154381
tcs__wt_lb__2,-21.2065169704,-1.27289673
tcs__wt_LiAcet__1,-0.3213723716,-0.41075282
tcs__wt_LiAcet__2,-0.1084280546,-0.44553304
tcs__wt_LiCl__1,0.0558263161,-0.33785343
tcs__wt_LiCl__2,-0.1160962777,-0.38782241
tcs__wt_m9p__1,-1.9855394674000002,-2.095898211
tcs__wt_m9p__2,-2.0755698339,-2.000366423
tcs__wt_pyr__1,-17.9127922598,-2.159298476
tcs__wt_pyr__2,-18.0936739052,-2.150713769
tcs__wt_zncl2__1,-19.3344704499,-0.6820185790000001
tcs__wt_zncl2__2,-19.7444737968,-0.6835790350000001
ros_tale__1_112_0pq__1,2.223505824,-0.049447399999999996
ros_tale__1_112_0pq__2,2.7147475137,-0.24208123
ros_tale__1_112_250pq__1,1.4321081281999999,-0.596276773
ros_tale__1_112_250pq__2,2.0034923854,-0.606237278
ros_tale__1_112_750pq__1,1.4793601221000001,-0.7501787390000001
ros_tale__1_112_750pq__2,0.9056845513,-0.6814209360000001
ros_tale__1_112_750pq__3,-0.2278176016,-0.9504560350000001
ros_tale__3_76_0pq__1,-2.800649231,-0.2305159
ros_tale__3_76_0pq__2,-3.3341124631,-0.17591846
ros_tale__3_76_0pq__3,-3.3370750379,-0.2965743
ros_tale__3_76_0pq__4,-3.3253861199,-0.32117841
ros_tale__3_76_250pq__1,-8.7193519613,-0.895111893
ros_tale__3_76_250pq__2,-10.7155515549,-1.737699315
ros_tale__3_76_750pq__1,-6.5511399806,-1.6833376370000002
ros_tale__3_76_750pq__2,-10.0149010924,-2.316047306
ros_tale__7_103_0pq__1,-0.6517646073000001,-0.734570159
ros_tale__7_103_0pq__2,-1.0234040963,-0.761658111
ros_tale__7_103_0pq__3,-0.2471649095,-0.8394056560000001
ros_tale__7_103_0pq__4,-0.7900333140000001,-0.7554964460000001
ros_tale__7_103_250pq__1,-1.6002172609,-0.808046189
ros_tale__7_103_250pq__2,-1.1834316073,-0.512217975
ros_tale__7_103_750pq__1,-1.9670763893,-0.47461469300000003
ros_tale__7_103_750pq__2,-1.8434322672,-0.4357486
ros_tale__9_77_0pq__1,-11.1276836477,-1.494754572
ros_tale__9_77_0pq__2,-10.5607878498,-1.316425476
ros_tale__9_77_250pq__1,-10.3320677563,-1.490609592
ros_tale__9_77_250pq__2,-9.4459632768,-1.471973372
ros_tale__9_77_750pq__1,-9.0765489364,-1.527542005
ros_tale__9_77_750pq__2,-10.5772283189,-1.645324409
ros_tale__11_83_0pq__1,-2.3070472126,-1.678068745
ros_tale__11_83_0pq__2,-2.3842097346,-1.718998047
ros_tale__11_83_250pq__1,-2.1532831308000002,-1.8352499290000002
ros_tale__11_83_250pq__2,-1.7910589350000001,-1.786663477
ros_tale__11_83_750pq__1,-1.6734334222,-1.72796102
ros_tale__11_83_750pq__2,-2.4666534956,-1.7236913839999999
ros_tale__13_87_0pq__1,-1.413078202,-1.211982991
ros_tale__13_87_0pq__2,-2.3060382707000002,-1.3472629839999999
ros_tale__13_87_250pq__1,-2.4800689282,-1.33030413
ros_tale__13_87_250pq__2,-2.2643892891,-1.254761602
ros_tale__13_87_750pq__1,-2.3875526787,-1.2234490230000001
ros_tale__13_87_750pq__2,-2.8448314431,-1.5154520580000002
ros_tale__14_27_0pq__1,-0.1804348621,-0.9081233510000001
ros_tale__14_27_0pq__2,-0.2635997015,-0.9903019460000001
ros_tale__14_27_250pq__1,-2.7654258723,-0.5167432120000001
ros_tale__14_27_250pq__2,-2.1663620013,-0.5776650170000001
ros_tale__14_27_750pq__1,-1.1798578690000001,-0.37683329
ros_tale__14_27_750pq__2,-2.12839889,-0.36824514
ros_tale__16_28_250pq__1,-12.1044903109,0.02452012
ros_tale__16_28_250pq__2,-11.5199572897,0.03989264
ros_tale__16_32_0pq__1,0.747750919,-0.35072934
ros_tale__16_32_0pq__2,-0.47985408890000003,-0.43471469999999995
ros_tale__16_32_0pq__3,0.4992977147,-0.18387566
ros_tale__16_32_0pq__4,0.22571224350000002,-0.18186948
ros_tale__16_32_250pq__1,0.9462362656000001,-0.3310511
ros_tale__16_32_250pq__2,0.6868908646,-0.28769541
ros_tale__16_32_750pq__1,1.2102710548,-0.31953937
ros_tale__16_32_750pq__2,1.348980882,-0.38048491
ros_tale__17_104_0pq__1,-1.1997218444,-0.5721116110000001
ros_tale__17_104_0pq__2,-0.9438308563000001,-0.694359012
ros_tale__17_104_250pq__1,-1.0071953362,-1.247673151
ros_tale__17_104_250pq__2,-0.8386018412,-1.017907423
ros_tale__17_104_250pq__3,-0.8907912913,-1.133742854
ros_tale__17_104_250pq__4,-0.6733993971000001,-1.2309957200000001
ros_tale__17_104_750pq__1,-2.5308350323,-0.8953110120000001
ros_tale__17_104_750pq__2,-2.3369191554,-0.971223696
ros_tale__18_24_250pq__1,-11.9858911035,0.52490577
ros_tale__18_24_250pq__2,-12.4631626966,0.36177099
ros_tale__18_36_0pq__1,1.7084284287,-0.18063335
ros_tale__18_36_0pq__2,1.8075420585000002,-0.17650689
ros_tale__18_36_0pq__3,0.7496656049,-0.16131298
ros_tale__18_36_0pq__4,1.5481923034,-0.01814422
ros_tale__18_36_250pq__1,1.3476287235,-0.08565903
ros_tale__18_36_250pq__2,1.3539202857000001,-0.0522423
ros_tale__18_36_750pq__1,-1.8314327022999999,-1.15562081
ros_tale__18_36_750pq__2,-2.0381973115,-1.287140001
ros_tale__19_91_0pq__1,-0.6213888999,-1.146727265
ros_tale__19_91_0pq__2,-1.0861049665,-1.042519202
ros_tale__19_91_250pq__1,-1.5078873023,-0.968609127
ros_tale__19_91_250pq__2,-1.179753577,-0.9814548620000001
ros_tale__19_91_750pq__1,-1.5013485777,-0.8692324100000001
ros_tale__19_91_750pq__2,-3.0553104727,-1.274923334
ros_tale__19_91_750pq__3,-0.34528835290000004,-0.39179945
ros_tale__19_91_750pq__4,-2.0260521241,-0.9349098520000001
ros_tale__21_97_0pq__1,-0.8961512970000001,-0.534779118
ros_tale__21_97_0pq__2,-1.0824183958,-0.663013057
ros_tale__21_97_250pq__1,-2.4416536827,-0.953631497
ros_tale__21_97_250pq__2,-3.6726309610000003,-1.310194488
ros_tale__21_97_750pq__1,-1.3570668075,-0.644525101
ros_tale__21_97_750pq__2,-3.3414110462,-1.159417647
ros_tale__25_111_0pq__1,0.7067631411,-0.797058927
ros_tale__25_111_0pq__2,0.937502558,-0.664834806
ros_tale__25_111_250pq__1,-1.3772170541,-1.455263908
ros_tale__25_111_250pq__2,-1.8424448734,-1.424101167
ros_tale__25_111_750pq__1,-1.225574522,-1.064509031
ros_tale__25_111_750pq__2,-3.9272905827,-1.786087297
ros_tale__29_119_0pq__1,0.5758114714,-0.52355104
ros_tale__29_119_0pq__2,-0.0456188113,-0.5861448850000001
ros_tale__29_119_250pq__1,-0.2707449548,-0.801511481
ros_tale__29_119_250pq__2,-0.019554896500000002,-1.017915859
ros_tale__29_119_750pq__1,-1.3642030494,-0.8455171930000001
ros_tale__29_119_750pq__2,-0.7196410026000001,-0.9345093310000001
ros_tale__ALE4_0pq__1,0.2775443415,0.18244069000000002
ros_tale__ALE4_0pq__2,0.2537950033,0.18055084
ros_tale__ALE4_250pq__1,-0.4578205718,-0.26686069
ros_tale__ALE4_250pq__2,-0.29172791200000003,-0.23508251
pcoli__atASMT_325G__1,-3.0839102594,-0.33309309
pcoli__atASMT_325G__2,-3.0196079189,-0.31404305
pcoli__bpTDC__1,-2.9362350082,-0.38906226
pcoli__bpTDC__2,-2.7104019251,-0.37757788000000003
pcoli__BRCA__1,-3.350964855,-0.6204219750000001
pcoli__BRCA__2,-3.1042056304,-0.567258162
pcoli__BRCActrl__1,-3.5486332518,-0.9036069760000001
pcoli__BRCActrl__2,-3.3493193715,-0.991964715
pcoli__BRCAswap__1,-3.0879179553,-0.539931876
pcoli__BRCAswap__2,-3.0831162694,-0.557142828
pcoli__btAANAT__1,-3.1579961067,-0.523184753
pcoli__btAANAT__2,-2.7736568845000003,-0.491167487
pcoli__btASMT__1,-3.9476239486,-0.556873489
pcoli__btASMT__2,-3.5953653189,-0.6080028080000001
pcoli__CC1__1,-3.8009617176,-0.5638607720000001
pcoli__CC1__2,-5.1367723107,-0.500341994
pcoli__ccCOMT__1,-3.3057910645,-0.3547546
pcoli__ccCOMT__2,-3.3310340506,-0.35467996
pcoli__ckDDC__1,-3.9146168984000003,-0.5368745070000001
pcoli__ckDDC__2,-3.9029260926,-0.621547233
pcoli__CNTF_belt__1,-3.0025063394,-0.533150032
pcoli__CNTF_belt__2,-4.2319912114000005,-0.57321679
pcoli__cobPNMT__1,-4.3547330116000005,-0.556709336
pcoli__cobPNMT__2,-4.1853298723,-0.534851739
pcoli__cvPhhB__1,-2.8885576887,-0.45095516
pcoli__cvPhhB__2,-2.6033931274,-0.46322673000000003
pcoli__ggAANAT__1,-3.0926561844,-0.38989347
pcoli__ggAANAT__2,-2.6206964377,-0.41520188
pcoli__ggTPH__1,-3.5892183258,-0.42882312
pcoli__ggTPH__2,-3.9827201494,-0.41234329000000003
pcoli__hsAANAT__1,-5.3908249811,-1.237969803
pcoli__hsAANAT__2,-6.5329441518,-0.856101379
pcoli__hsASMT__1,-2.3577764197,-0.49375391300000004
pcoli__hsASMT__2,-2.066074542,-0.532192863
pcoli__hsPNMT_mb__1,-3.4341318989,-0.486893911
pcoli__hsPNMT_mb__2,-3.3270943901,-0.45430517000000004
pcoli__hsTPH__1,-3.1783927615,-0.6235481620000001
pcoli__hsTPH__2,-2.7045296511,-0.671038401
pcoli__hsTPH_E2K__1,-3.3063997488,-0.42704584
pcoli__hsTPH_E2K__2,-2.9310196038000003,-0.522097425
pcoli__hsTPH_E2K_N91I_P99C__1,-4.1747197597,-0.47675233600000005
pcoli__hsTPH_E2K_N91I_P99C__2,-3.1482887622,-0.5381758320000001
pcoli__hsTPH_N158trunc__1,-1.9763660421,-0.5880510760000001
pcoli__hsTPH_N158trunc__2,-2.356516376,-0.6129090460000001
pcoli__hsTPH_N174trunc__1,-2.1785947148,-0.573115208
pcoli__hsTPH_N174trunc__2,-2.3740742689,-0.609840802
pcoli__hsTPH_Ntermtrunc__1,-1.6873555039,-0.9540955630000001
pcoli__hsTPH_Ntermtrunc__2,-1.6054564196,-0.555825946
pcoli__hsTPH1__1,-3.7592520438,-0.34490421
pcoli__hsTPH1__2,-3.5568638982,-0.40354856
pcoli__MBP__1,-1.8346562290000001,-0.539284369
pcoli__MBP__2,-2.4221344853,-0.49206625400000004
pcoli__msCOMT__1,-1.6221513689,-0.2965316
pcoli__msCOMT__2,-2.1091756844,-0.284545
pcoli__ocAANAT__1,-2.744221024,-0.523217742
pcoli__ocAANAT__2,-2.9284746232,-0.562198257
pcoli__osTDC_K374H__1,-2.0273832627,-0.34018673
pcoli__osTDC_K374H__2,-2.6734794947,-0.47541122900000005
pcoli__osTDC_K374L__1,-0.5964320969,-0.44149245000000004
pcoli__osTDC_K374L__2,-0.5701095181,-0.44023075
pcoli__osTDC_K374Q__1,-3.1413920049,-0.49509736200000004
pcoli__osTDC_K374Q__2,-3.0789077419,-0.492391607
pcoli__osTDC_L360V__1,-3.1332110181,-0.5312033890000001
pcoli__osTDC_L360V__2,-2.5186245722000002,-0.559035076
pcoli__pmTPH__1,-1.256109372,-0.599916196
pcoli__pmTPH__2,-1.1206023457,-0.553098092
pcoli__RFC__1,-4.0338401612,-0.6803729550000001
pcoli__RFC__2,-4.0517331061,-0.680848647
pcoli__RFCctrl__1,-5.4984154992,-0.9557635550000001
pcoli__RFCctrl__2,-6.094091289,-0.912093714
pcoli__RFCnopause__1,-4.9917686107,-1.098924585
pcoli__RFCnopause__2,-4.3662785477,-1.211080264
pcoli__RFCpluspause__1,-4.3960489774,-1.2057207220000001
pcoli__RFCpluspause__2,-4.3332186366,-1.636227947
pcoli__rnCOMT_sol__1,-5.0488028941,-0.8681744480000001
pcoli__rnCOMT_sol__2,-5.3309917267,-0.9357282760000001
pcoli__rnPNMT__1,-2.0982860255,-0.65297958
pcoli__rnPNMT__2,-1.7132498922,-0.640962602
pcoli__rnTDC__1,-3.0443697594,-0.487879638
pcoli__rnTDC__2,-3.7974655579,-0.539464723
pcoli__rnTDC_trunc__1,-2.3734876312,-0.5936338480000001
pcoli__rnTDC_trunc__2,-1.8056777902,-0.630362442
pcoli__saCOMT_T2A__1,-2.1658007193,-0.27597319
pcoli__saCOMT_T2A__2,-2.5624575301,-0.34418337
pcoli__sfCOMT__1,-3.7494561276000002,-0.69434446
pcoli__sfCOMT__2,-3.204252097,-0.751186466
pcoli__sgAANAT_D63G__1,-3.3332847591,-0.42766504
pcoli__sgAANAT_D63G__2,-4.7221621336,-0.39069424
pcoli__ssDDC__1,-3.6642561171,-0.571092402
pcoli__ssDDC__2,-3.3248548887,-0.493976599
pcoli__TP53B__1,-4.3734750508,-0.575881917
pcoli__TP53B__2,-3.9733589595,-0.645516251
pcoli__WT__1,-3.3137765434,-0.948741217
pcoli__WT__2,-4.0303893872,-1.002601875
cck__glu_ale4__1,0.5549945157,-0.13762756
cck__glu_ale4__2,0.2096508226,-0.12454776000000001
cck__cck_ale1__1,0.2342043571,-0.13551547
cck__cck_ale1__2,0.2045411282,-0.10928189
cck__cck_ale2__1,1.1870296739,-0.22347198000000001
cck__cck_ale2__2,0.8176865024000001,-0.18750564
cck_pgi__gmos_delpgi__1,-3.2394617541,-0.13166879
cck_pgi__gmos_delpgi__2,-2.8043469389,-0.07485542
cck_pgi__pgi_ale1__1,0.3061530516,-0.18782103
cck_pgi__pgi_ale1__2,1.7095589026,-0.028420090000000002
cck_pgi__pgi_ale2__1,0.8801529332,0.07952112
cck_pgi__pgi_ale3__1,1.4492071997,-0.22036707
cck_pgi__pgi_ale3__2,1.9132159152,-0.12285809
cck_pgi__pgi_ale4__1,1.0788221271,-0.5055014840000001
cck_pgi__pgi_ale4__2,1.7634131713,-0.616462458
cck_pgi__pgi_ale4__3,0.9722927455,-0.61580484
cck_pgi__pgi_ale5__1,0.9578564849000001,0.15524607
cck_pgi__pgi_ale5__2,1.721879791,0.14542259
cck_pgi__pgi_ale6__1,0.40633984030000003,-0.13805556
cck_pgi__pgi_ale6__2,0.8925265184000001,-0.12451112
cck_pgi__pgi_ale7__1,0.49469320640000003,0.060721790000000005
cck_pgi__pgi_ale7__2,0.7923865160000001,0.11613279
cck_pgi__pgi_ale8__1,0.5050654744,-0.31948313
cck_pgi__pgi_ale8__2,0.8260186439,-0.38190284
cck_sdh__gmos_delsdhCB__1,-2.1475473135,-0.22482834000000002
cck_sdh__gmos_delsdhCB__2,0.6156102473,-0.26339211
cck_sdh__sdh_ale1__1,-1.1362225035,-0.09003722
cck_sdh__sdh_ale1__2,-0.4914984519,-0.12107811
cck_sdh__sdh_ale2__1,-0.2161711247,-0.04652623
cck_sdh__sdh_ale3__1,-0.2382592425,-0.06018581
cck_sdh__sdh_ale3__2,0.2983692631,-0.10775732
cck_sdh__sdh_ale3__3,0.31604833800000004,-0.13501735
cck_pts__gmos_delptsHIcrr__1,-3.0423154424,-0.671733718
cck_pts__gmos_delptsHIcrr__2,-3.0483622227,-0.5891714290000001
cck_pts__pts_ale1__1,-4.7252501561999996,-0.9268589250000001
cck_pts__pts_ale1__2,-4.0421538381,-0.945195493
cck_pts__pts_ale2__1,-1.0490731156,-0.46955744
cck_pts__pts_ale2__2,-1.1551535338,-0.35146539
cck_pts__pts_ale3__1,-6.1418057304,-2.176999619
cck_pts__pts_ale3__2,-5.6292175928,-1.8324292899999999
cck_pts__pts_ale4__1,1.9153549679,-0.30461746
cck_pts__pts_ale4__2,1.3200344764,-0.34058443
cck_gnd__gmos_delgnd__1,-0.7697475001,-0.2697349
cck_gnd__gmos_delgnd__2,-4.3198485513,-0.08336518
cck_gnd__gnd_ale1__1,0.4806834099,-0.33102192
cck_gnd__gnd_ale1__2,0.44350160380000003,-0.31719005
cck_gnd__gnd_ale2__1,1.0563341767,-0.39582389
cck_gnd__gnd_ale2__2,1.064424804,-0.39578102
cck_gnd__gnd_ale3__1,0.4966657158,-0.41130461
cck_gnd__gnd_ale3__2,0.4428858697,-0.45214628
cck_tpiA__gmos_deltpiA__1,-1.109271412,-0.6854790040000001
cck_tpiA__gmos_deltpiA__2,-2.4573070912,-0.573178812
cck_tpiA__tpiA_ale1__1,-0.6466959398000001,-0.39625774
cck_tpiA__tpiA_ale1__2,-0.08045476730000001,-0.43990065
cck_tpiA__tpiA_ale2__1,0.8554938212000001,-0.45667355
cck_tpiA__tpiA_ale2__2,0.8318175947,-0.36698022
cck_tpiA__tpiA_ale3__1,-1.7964187149000002,-0.44682955
cck_tpiA__tpiA_ale3__2,-1.4839987350000001,-0.542667683
cck_tpiA__tpiA_ale4__1,-0.7535215933,-0.44039437000000003
cck_tpiA__tpiA_ale4__2,-0.7123882446,-0.511194523
acid_tale__acid_ale1_pH7__1,-0.5114341667,0.22792414
acid_tale__acid_ale1_pH7__2,-0.5368954431,0.2287772
acid_tale__acid_ale1_pH5__1,-2.5418537189,-0.02556688
acid_tale__acid_ale1_pH5__2,-2.5306375215,0.13502295
acid_tale__acid_ale2_pH7__1,-0.550648881,0.28767536
acid_tale__acid_ale2_pH7__2,-0.4778214489,0.25537654
acid_tale__acid_ale2_pH5__1,-0.8531558074000001,0.25564459
acid_tale__acid_ale2_pH5__2,-0.443191257,0.27478796
acid_tale__low_Mg_ale_pH7__1,0.1368086235,0.42896812
acid_tale__low_Mg_ale_pH7__2,0.2258507162,0.37744064
acid_tale__low_Mg_ale_pH5__1,-1.4893752143,0.52707341
acid_tale__low_Mg_ale_pH5__2,-0.7879872569,0.38186708
acid_tale__MES_ale_pH7__1,0.19119704240000002,0.37596988000000003
acid_tale__MES_ale_pH7__2,0.037178719900000004,0.43998506
acid_tale__MES_ale_pH5__1,-2.0078109859,0.49570111
acid_tale__MES_ale_pH5__2,-3.4712995108,0.54310336
acid_tale__gmos_pH7__1,0.7966215321,0.30102386000000003
acid_tale__gmos_pH7__2,0.42262909660000003,0.28572659
acid_tale__gmos_pH5__1,-1.1806720093,0.45011624
acid_tale__gmos_pH5__2,-1.2456047804,0.56432813
adnB__wt_adn__1,-0.3602302597,0.51395106
adnB__wt_adn__2,0.0943676234,0.09895834
adnB__delydhB_adn__1,-1.495354593,0.29930733
adnB__delydhB_adn__2,-0.1631953816,0.43498446
ytf2__wt_glc__1,1.5447227306,-0.15138647
ytf2__wt_glc__2,1.4592195282,-0.19853085
ytf2__ybcM_glc__1,2.3610341396,-0.05504335
ytf2__ybcM_glc__2,2.1036258343,-0.12573631
ytf2__ydhB_glc__1,1.2140387144,-0.27574757
ytf2__ydhB_glc__2,1.1973514834,-0.16221957
ytf2__yfeC_glc__1,1.1942921989,-0.18646497
ytf2__yfeC_glc__2,1.0871184921000001,-0.09139962
ytf2__yciT_glc__1,1.3482684164,-0.0059367
ytf2__yciT_glc__2,1.4973948404000001,0.00527821
ytf2__ydiZ_glc__1,1.3085923571,-0.09012503000000001
ytf2__ydiZ_glc__2,1.3373964333,-0.03360522
ytf2__ynfL_glc__1,1.6884264602,0.00986924
ytf2__ynfL_glc__2,1.3850624257,0.07053867
misc2__dellon_glc__1,1.8303741292,-0.07172149
misc2__dellon_glc__2,1.4921430414,-0.10723965
ytf3__wt_glc2__1,1.2527681667000001,-0.04267874
ytf3__wt_glc2__2,1.2932310934,0.03544959
ytf3__wt_pH7_lactate__1,1.5204047643,-0.03225577
ytf3__wt_pH7_lactate__2,1.4676347498,-0.036939150000000004
ytf3__wt_pH55_lactate__1,0.1961808016,-0.05342864
ytf3__wt_pH55_lactate__2,0.4736093417,-0.02697128
ytf3__wt_pH55_HCl__1,-0.0362321937,0.10975181
ytf3__wt_pH55_HCl__2,-0.3193101023,0.03182564
ytf3__dyieP_pH7__1,1.2554087192,0.07208303
ytf3__dyieP_pH7__2,1.1670538902,0.03155094
ytf3__dyieP_pH55__1,1.7847608558,-0.0250168
ytf3__dyieP_pH55__2,1.1267328147,0.0720503
