,A,NtrC,RpoS,ArgR,RpoN
ecoli_00574,-3.9567973981,-1.9623545315,0.379909192,-0.2820201485,-0.027075578500000003
ecoli_00575,-3.8751674721000002,-1.9871847345,0.492821072,-0.3719021785,0.06265064050000001
ecoli_00576,-2.9019799477,-1.8645720225,0.644678072,-0.3978709415,0.3335942695
ecoli_00577,-3.5663999873,-2.2201819915,0.999514192,-0.3101986795,0.6371319745
ecoli_00578,-3.0666699757,-2.1476216325,0.982890252,-0.2678748975,0.6821483245000001
ecoli_00579,-3.4505893357,-1.1127555105,0.8411365120000001,0.0813016895,0.9801124235
ecoli_00580,-4.1880548642,-2.3878305335,0.686649932,-0.5599632815,0.4538583305
ecoli_00581,-3.9219462282,-2.0146039745,0.704788702,-0.6042064505,0.35690732350000004
ecoli_00582,-0.5076251325,-1.5566701415000002,0.597734592,0.3419199645,-0.0891468405
ecoli_00583,-1.8843783306000002,-1.0998558225,0.223916776,0.24754650350000001,-0.2798599835
ecoli_00584,-4.7584140269,-2.3182451695,0.7582373720000001,-0.8347980665,0.1578808705
ecoli_00585,-5.0463587102,-2.3426446125,0.7543898320000001,-0.8718364235,0.10576513450000001
ecoli_00586,-3.431020021,-1.1157960345,-0.320550728,0.3337122785,-0.6761855845
ecoli_00587,-2.7900486557,-0.9699794725,-0.008478832,0.09518233350000001,-0.4184855695
ecoli_00588,-2.3923171398,-1.4857615795,-0.00845647,0.1887343115,-0.0264383985
ecoli_00589,-2.4955335414,-1.5210581705,0.0017487370000000002,0.1125791165,-0.0546527225
ecoli_00590,2.88780534,-1.6169015065,1.0723557320000001,-0.8474660775,0.5829297555
ecoli_00591,3.1244292961,-1.7327530965,1.124229652,-0.9934888605000001,0.5613484905
ecoli_00592,-4.5703304746,-2.1548664465,0.702207682,-1.0064757705,-0.14981532150000001
ecoli_00593,-4.5143674221,-1.9942078755,0.637041792,-0.8036841675,-0.1837448455
ecoli_00594,-4.7852052439,-2.5441095975,0.586811162,-0.8796332155000001,-0.0036341635000000003
ecoli_00595,-3.5722437852,-1.3928434175,0.7414351720000001,-0.6672072455,0.1658283905
ecoli_00596,-3.6486121149,-2.4896767175,0.914758582,-0.9405618755,0.0205433285
ecoli_00597,-3.3100871689,-2.3122681635,0.782750752,-1.3362164395,0.21667420850000002
ecoli_00598,-2.8683255591,-1.8541402695,1.2547179019999999,-1.4489226845,0.0112280895
ecoli_00599,-2.5662059878,-2.0001129435,1.389402172,-2.0920960085,-0.36405524850000004
ecoli_00600,-3.9448667854,-1.2078887255,0.982054222,-2.0537775145,0.3111515255
ecoli_00601,-3.9636231817,-0.5183126655,0.812947382,-1.5978866465000001,-0.1095378275
ecoli_00602,-3.9016228116000002,-1.1559390715,0.638640212,-1.6330503995,0.20060357350000002
ecoli_00603,-2.7145744899,-1.1559840945,0.672125622,-1.4242813745,0.2044626135
ecoli_00604,-3.0584906085,-2.3698596465,0.975388922,-1.6124588444999999,0.7214413065
ecoli_00605,-2.7735490366,-1.7723856645,0.6514548920000001,-1.5733497885,0.47509002450000004
ecoli_00606,-4.5852247942,-0.2714679295,0.197083491,-1.5065244475,-0.0012772825
ecoli_00607,-2.4738235342,0.5938514405,0.202627316,-1.4888024705,0.5333985945
ecoli_00608,-1.5261265947,0.9446914705,0.075356554,-1.4570986525,0.43752258250000003
ecoli_00609,-1.558710223,0.9336849975,-0.13739720700000002,-1.5550559365,0.6292353135000001
ecoli_00610,-1.2093458522,1.1548226845,0.11647995500000001,-1.3776215745,0.6935646275
ecoli_00611,-0.900878236,0.8328021875,-0.059910924000000004,-1.0916870865,0.7096221445
ecoli_00612,-2.8699686747,1.4255815115,0.040839611000000005,-1.6424419555,0.5490633515000001
ecoli_00613,-3.8857164994,-0.1408289815,0.48676726200000003,-1.3241232925,0.38270378250000003
ecoli_00614,-3.7595449138,0.0263259895,0.381830522,-1.2039537125,0.5317026175
ecoli_00615,-2.8477578343000003,0.0135894755,0.23666745400000003,-1.7540675465,0.32177281750000003
ecoli_00616,-3.2172664288,0.3061486165,0.732593782,-1.4405766615,1.0387586395
ecoli_00617,-4.1037762873,-0.7023004935,0.5610367820000001,-1.3959362335,0.7807106995
ecoli_00618,-4.2810387016,-1.2538699065,-0.21162116,0.1621244715,-0.6619373595
ecoli_00619,-4.1441048891,-1.1223862645,-0.19722404600000001,0.1536026785,-0.6886624015
ecoli_00620,4.8521592003,-1.7809111075000001,1.8302124320000002,-0.5788830365000001,0.3639911735
ecoli_00621,4.9490396008,-1.9435934215000001,1.818011792,-0.4283139325,0.4181526745
ecoli_00622,-1.690756274,-2.0824123405,0.628178432,0.4209443895,-0.3027139525
ecoli_00623,-1.6744036488,-2.2006332065,0.574027162,0.3500312625,-0.2294121175
ecoli_00624,-1.3798354202,-1.9929266845,0.8950668820000001,-0.14939030150000002,-0.6752084325000001
ecoli_00625,-1.2650924382,-2.0545886695,0.9553809320000001,-0.10842858550000001,-0.7001562895
ecoli_00626,-1.1058253783,-1.9813568895,0.481077462,0.13810432250000002,-0.6758072755
ecoli_00627,-1.1340231515,-2.1965792215,0.414372032,0.030675524500000002,-0.6667562165
ecoli_00628,-0.5626576646,-1.7117711155,0.789958142,-0.7880945055,-0.2244549285
ecoli_00629,-0.5289365379000001,-1.5030735124999999,0.807071062,-1.0839301115,-0.23038316350000002
ecoli_00630,-0.5431511262000001,-1.9368090025,1.180860802,0.1081592255,-0.4698841735
ecoli_00631,-0.5524590645,-1.9927632065,1.316103432,0.0748562215,-0.34259508050000004
ecoli_00632,-1.9703698807,-1.9962098445,0.867514882,0.2205754235,-0.34609081950000004
ecoli_00633,-2.5223645292,-1.9747320744999999,0.9655816920000001,0.2806797455,-0.29315443950000003
ecoli_00634,-1.1961265896,-1.9545239195000002,0.939073072,0.1112912355,-0.4103532495
ecoli_00635,-0.9703929307,-1.8476777525,0.9392079120000001,-0.0750497405,-0.4097902645
ecoli_00636,-0.3758809718,-1.7295641865,1.299081872,0.22838958350000002,-0.010625480500000001
ecoli_00637,-1.1584979426,-1.6918040085000001,1.276132952,0.2994352175,0.1026944045
ecoli_00638,-0.8080490513,-2.0860287935,0.676725562,0.0249100525,-0.3790837845
ecoli_00639,-0.9196797440000001,-2.1013669745,0.6239913220000001,0.1313376075,-0.3653819715
ecoli_00640,-0.40979385230000004,-1.9964566855,0.9195953720000001,0.1381700435,-0.0390298085
ecoli_00641,-0.2799438412,-1.5988750205,1.070828622,-0.1098013925,-0.0708471245
ecoli_00642,-0.3423505216,-1.9114694055,0.907281302,0.2030355805,-0.1678207175
ecoli_00643,-0.3095793512,-1.8330791835,1.014560852,0.1975211265,-0.1215239885
ecoli_00644,-0.7848932839,-1.9728663775,0.648728662,0.5639983055000001,-0.2834546405
ecoli_00645,-0.9847459686000001,-2.1112417335,0.6310093720000001,0.4683241195,-0.2936915055
ecoli_00646,-1.579481442,-2.2122328265,0.260359279,0.5851746735000001,-0.1554430345
ecoli_00647,-2.2751626304,-2.1910831245,0.337925702,0.6337893645,-0.1909206545
ecoli_00648,-1.6471593127,-2.0121987925,0.5832992720000001,0.1716313275,-0.4381272775
ecoli_00649,-1.5694281464,-1.9621735065,0.536610012,0.1519342695,-0.5072351155
ecoli_00650,-2.2373894773,-1.8335196255000001,0.7844718420000001,0.20033470450000002,-0.3236103265
ecoli_00651,-2.3499761059,-2.0646376995,0.5880848120000001,-0.0487896705,-0.3152281775
ecoli_00652,0.9314011656000001,-1.5938257675,1.6502528120000002,-0.6266350175000001,0.3772275345
ecoli_00653,0.2927371932,-1.5223015395,1.605420772,-0.4788231725,0.4713452045
ecoli_00654,-1.4515162028000002,-1.8863588195,0.738394282,-0.0227712435,-0.49914643150000004
ecoli_00655,-1.669448172,-2.0098295945,0.758771582,-0.09763941050000001,-0.5765470325000001
ecoli_00656,-2.3090499579,-2.1827001665,0.817985662,0.4697254475,-0.2218257805
ecoli_00657,-1.7283686181,-2.3193097335,0.7961451820000001,0.43076039850000003,-0.26260565550000003
ecoli_00658,-2.3134165074,-2.4251474055,0.14390909999999998,0.0994880415,-0.5524234145
ecoli_00659,-2.6698465712,-2.3472029415,0.268901973,0.1961407835,-0.6181498235
ecoli_00660,-2.4234492881,-1.8791270175,1.286770342,0.2271878205,-0.2863432065
ecoli_00661,-2.3508681218,-1.9060476915,1.396164682,0.060381844500000004,-0.2234836775
ecoli_00662,-1.8561904861,-2.1086055495,0.434391552,0.2133605385,-0.5789815825
ecoli_00663,-1.9163563428,-2.0656016445,0.369242772,0.0321637955,-0.6365236015
ecoli_00664,-2.6184819984,-1.7474400925,1.281037232,-0.07183779650000001,-0.3627711165
ecoli_00665,-2.9069809642,-1.7531123714999999,1.2743906520000001,-0.10905627350000001,-0.3556979195
ecoli_00666,-2.1773322559,-1.9569492675000002,1.038756942,0.2412465155,-0.3680545135
ecoli_00667,-2.8611517841,-2.0062147465,1.039930542,0.1139962015,-0.2477449405
ecoli_00668,-0.1507537876,-1.5471398755,1.647250302,-0.2347770445,0.1857449145
ecoli_00669,0.7103527556,-1.6653556515,1.699236672,-0.34672396250000004,-0.1397556565
ecoli_00670,-1.5024667577000002,-1.8510585824999999,1.321080842,0.5849581455,-0.2050005615
ecoli_00671,-1.6385001446,-1.7635564445,1.337915162,0.5021421795000001,-0.2403741175
ecoli_00672,-3.4036286322000002,-2.5645589745,0.585122592,-0.6558524485,-0.5625685945000001
ecoli_00673,-3.8511502947,-2.1762954845,0.9447356020000001,-0.11688754850000001,-0.20587615450000002
ecoli_00674,-3.309599523,-1.4160110105000001,0.401728872,0.0865065545,-0.6013450635
ecoli_00675,-3.6189365000000002,-1.4347538695,0.347043152,0.0863438245,-0.5111193215000001
ecoli_00676,-1.2308318028,-1.9638463915000002,0.5440581320000001,0.2954030775,-0.4546311475
ecoli_00677,-1.3497136135,-2.0371742935,0.567509232,0.2970649125,-0.47544337550000004
ecoli_00678,0.2393303729,-1.8097561795,1.8341525920000001,-0.0503889875,0.0990366065
ecoli_00679,1.1110847711,-1.6491984135000002,1.939742772,-0.0651847465,-0.0413608685
ecoli_00680,-3.9442718534,-1.5324258954999999,0.6613088420000001,0.0443978545,-0.3635768115
ecoli_00681,-3.8589095321,-1.5547640685,0.717844762,-0.0336530375,-0.38040332450000003
ecoli_00682,-1.4146565479,-1.9858047475,1.164276552,0.18187016550000001,-0.3731952155
ecoli_00683,-1.4517743672,-1.9505359215,1.244606692,0.13130374350000001,-0.28678619050000004
ecoli_00684,-1.7490791109,-2.0602692275,0.613336202,-0.11974743950000001,-0.5622381075
ecoli_00685,-1.7034339558,-2.1314452985,0.764384932,-0.1731593165,-0.5448340115
ecoli_00686,-4.470472504,-1.0654947015,-0.046391769000000006,0.12897110950000001,-0.5518908805
ecoli_00687,-4.1645325835,-1.0216990445,0.10538008600000001,0.2303305935,-0.6164907045
ecoli_00688,-3.2053298779,-1.8681320855,0.342216642,0.5513994905,-0.4496087445
ecoli_00689,-3.3625624909000003,-1.8343142935,0.36331122200000004,0.5413476065,-0.49740478050000003
ecoli_00690,1.3497625208000001,-1.4768442075000001,1.538991512,-0.5732129725,0.3518467965
ecoli_00691,1.1216525171,-1.5627347765000001,1.658506142,-0.7542967565,0.4238499325
ecoli_00692,0.6997522176000001,-1.5153609855,1.485949062,-0.3676600345,0.35059642350000003
ecoli_00693,0.6294267104,-1.4665852455000001,1.585049412,-0.5881566895,0.3138272545
ecoli_00694,0.5676412906,-1.2926437155000001,1.462841342,-0.1027292955,0.3502177365
ecoli_00695,0.6255734125,-1.2061960395,1.192064092,-0.4672240735,0.4558035455
ecoli_00696,0.8372597323000001,-1.5925121245,1.719680742,-0.6381399585,0.3690663845
ecoli_00697,1.2217015419,-1.5513012394999999,1.610427042,-0.5955427325,0.3895514205
ecoli_00698,-3.4880457688,-1.4191089345,0.48229885200000006,0.1661390035,-0.6220706795000001
ecoli_00699,-4.293291996,-1.1975058865000001,0.38756987200000004,0.3583128235,-0.6767325695
ecoli_00700,-1.8839230561,-2.0580423655,0.569808832,0.0382900175,-0.49460908750000004
ecoli_00701,-1.6732601873,-2.1198153645,0.5878713320000001,-0.0338175895,-0.4172348825
ecoli_00702,-2.6879904328,-1.8505714665,0.748215262,-0.2423363365,-0.1512001095
ecoli_00703,-3.0940404131,-1.9417313285,0.772745432,-0.2391300975,-0.0181514145
ecoli_00704,-2.7671402943,-2.1251568445,0.550518202,0.24003736350000002,-0.2972588865
ecoli_00705,-1.9094182622,-2.1503321425,0.563995832,0.2378279825,-0.2248034465
ecoli_00706,-2.3331139828,-1.9162674185,0.401711162,0.4655348165,-0.8157619265
ecoli_00707,-2.6720967782000002,-2.0351521445,0.22758527,0.3198921145,-0.7753620785
ecoli_00708,-2.2593049879000002,-2.1187518725,0.671752252,0.5425852825,-0.33266990550000003
ecoli_00709,-2.4319182364,-2.0046223925,0.614882872,0.7025046155,-0.32475625150000004
ecoli_00710,-0.9879695254,-2.0464203735,0.8383157120000001,-0.1732968375,-0.45473696150000004
ecoli_00711,-0.8458758356,-1.9484130075000001,0.953487402,-0.2665124915,-0.4467050085
ecoli_00712,-1.4179389314,-2.1200011925,0.964090352,-0.1915427965,-0.1882296565
ecoli_00713,-0.9884821628,-2.0685367055,0.901377312,-0.2799956355,-0.062310198500000004
ecoli_00714,0.7752257783000001,-1.5065969025000001,1.718903732,0.1447471515,0.2519647185
ecoli_00715,-0.0365094081,-1.6639355464999999,1.351313052,0.3912377335,0.2920224275
ecoli_00716,-3.0947477717,-0.2946307105,0.106695308,-0.0194671715,-0.28184503850000003
ecoli_00717,-3.6569135216,-0.4436814135,0.141060303,-0.0306119335,-0.8375191875
ecoli_00718,-4.411494187,-0.3857708875,-0.230745355,-0.0646412265,-0.8755422445000001
ecoli_00719,-4.788225606,-0.3305672665,-0.146208637,0.0369503515,-0.8478276895
ecoli_00720,-3.780322781,-0.47464053850000004,-0.153329452,-0.0925474485,-0.9475169255
ecoli_00721,-3.9535463631,-0.5573090755,-0.157571648,-0.0928641015,-0.8894887965
ecoli_00722,-1.4323545697,-0.9038076525000001,1.635612032,0.35864337550000003,0.0065715535000000005
ecoli_00723,-1.1333789616,-0.8238742025,1.622138852,0.17958803850000002,0.2952120125
ecoli_00724,-2.354069754,-0.6641501815,0.106107449,-0.0363992865,0.0335448455
ecoli_00725,-2.5130432253,-0.9823648035,0.524486572,-0.13311432850000002,-0.3289632545
ecoli_00727,-0.7916333974,-1.0102524635,1.2533454320000001,-0.1973547555,-0.1639050735
ecoli_00728,-2.2747641682,-0.6561416695,0.143984317,0.0423459265,0.007994069500000001
ecoli_00729,-2.3578934268,-0.6827592725,0.525939852,0.1338663035,-0.40173492250000004
ecoli_00730,-3.310281613,-0.3674391655,-0.05823077,-0.11088400150000001,-0.3176374205
ecoli_00731,-3.5740026754,-0.6716814565,0.114430689,-0.2302144895,-0.9078056795
ecoli_00732,-3.6849115626,-0.6606479935,0.073392837,-0.2410425035,-0.8691407145000001
ecoli_00733,-1.3999947444,-0.5377139105000001,0.42039634200000003,-0.1123508975,-0.0448260425
ecoli_00734,-1.7531632011,-1.1238203745,0.548322022,0.1732322135,-0.5316725625000001
ecoli_00735,-3.3392971456,-0.39121240150000003,0.622492342,0.1345088795,-0.13411185050000002
ecoli_00736,-2.7785166509,-0.6177449245000001,0.20184136100000002,0.0368904725,-0.4775874075
ecoli_00737,-3.402636843,-0.8224717895,0.8692270320000001,0.1320591325,-0.1441814945
ecoli_00738,-3.4589528895,-0.9462046205,0.6974166620000001,0.2045652405,-0.5893052335
ecoli_00739,-3.4119548593,-0.4301036985,0.07791659100000001,0.3820142515,-0.2548413645
ecoli_00740,-3.2810367987999998,-0.6382689345,0.158465929,0.2664306645,-0.5838333585000001
ecoli_00741,-4.4983201043,-1.2063071835,0.9537564220000001,0.3243788615,0.0623602315
ecoli_00742,-4.0460974808,-0.8830092755000001,0.9814993820000001,-0.4878626935,0.056222137500000005
ecoli_00743,-1.6333769857,-1.2538309555,0.851815082,0.0458912825,-0.3702040085
ecoli_00744,-2.0807613637,-1.2838459105,0.805688422,0.0570324755,-0.5853429765
ecoli_00745,-2.3726453493,-0.8525089355000001,0.49241269200000004,0.16843120050000002,-0.6505461315000001
ecoli_00746,-2.3097941722,-1.0506990625000001,0.517062142,0.15493492150000002,-0.5475108445
ecoli_00747,-0.499187129,-0.048009262500000004,0.528303952,0.1854012155,-0.5961471685
ecoli_00748,-0.4883333227,-0.1540056145,0.573257302,0.1035367675,-0.6008778045000001
ecoli_00749,-2.9981933561,-1.0398057605,1.5288345520000002,0.4794757805,-0.1563252765
ecoli_00750,-4.4291047622,-1.0385711355,1.247999062,0.6560631315000001,-0.2022130325
ecoli_00751,-1.6294253377999999,-1.4533314875,0.9376607320000001,0.1558185035,-0.2654163195
ecoli_00752,-1.9349426754,-1.5548076885,0.8732817420000001,0.0946666635,-0.2265341555
ecoli_00753,-4.3954476633,-1.0224428355,0.270418667,0.0384788285,-0.8789651625
ecoli_00754,-4.26585794,-1.0045442005,0.209615396,0.0286850445,-0.9101878965
ecoli_00755,-2.8648663908,-3.4520181785,0.675028442,-0.6177295595,-0.9609956225
ecoli_00756,-2.412176455,-3.4189092345,0.801770202,-0.4718484525,-0.7625850225
ecoli_00757,-4.4948795068,-0.8551361805000001,-0.557170091,0.1620530695,-0.9130500165000001
ecoli_00758,-4.7093177584,-0.8119836325,-0.416391233,0.2518104245,-0.9932835145000001
ecoli_00759,-5.5811056554,-0.3789518335,0.662849232,0.0897509405,-0.1830543285
ecoli_00760,-4.0336102025,-0.1981037545,0.8956378920000001,0.14903310150000001,-0.1204056705
ecoli_00761,-4.0575974537,-0.4609405475,-0.16321665600000002,0.007637334500000001,-0.8071900495000001
ecoli_00762,-4.4701623073,-0.5878025065,-0.29974473300000004,-0.0015607415,-0.8075885545
ecoli_00763,-3.8067204104,-0.7248584785000001,-0.18690598600000002,-0.0625110515,-0.8632410745
ecoli_00764,-4.0114028695,-0.6570025705,-0.027747274000000002,0.047809989500000004,-0.7118772435
ecoli_00765,-4.3302947999,-0.7831173635,0.034659745,-0.025463139500000002,-0.7625813295
ecoli_00766,-4.2639974641,-0.5704471405,-0.031113969000000002,0.0553218085,-0.7222617405
ecoli_00767,-1.0389910813,-1.5769796875000002,2.785352722,1.0312091085,-0.5274534285
ecoli_00768,1.4494338941,-1.0109926535,3.009075552,0.2719148645,-0.7828259425
ecoli_00769,-3.1358776753,-1.4393603925,0.9025170320000001,0.1625977565,-0.33171512950000004
ecoli_00770,-2.5154678097,-1.1838970915,0.861155212,0.1177634235,-0.2405007045
ecoli_00771,-2.4190231696,-1.5185478555,1.043320932,0.0026905025,-0.42912548450000004
ecoli_00772,-2.4731118501,-1.8193657245,1.034550672,-0.1505465545,-0.5798692935
ecoli_00773,-3.03165625,-1.4031404545,1.160442362,0.0412985575,-0.4509718735
ecoli_00774,-2.4846755198,-1.4131142045,1.357744682,0.1629417965,-0.4706106745
ecoli_00775,-2.0062218608,-1.1890784855,0.8815165420000001,0.0145524685,-0.28283903250000003
ecoli_00776,-2.552770911,-1.2201585135,0.8068994620000001,0.0068489795000000004,-0.2615874805
ecoli_00777,-4.515464961,-1.0291669035,-0.46818323500000003,-0.0033379435,-1.1434939765
ecoli_00778,-4.8399178684,-1.0493234815,-0.504733132,0.1058334285,-1.0954794625
ecoli_00779,-2.1460132602,-0.49288974150000003,-0.568459668,0.0709787355,-0.22479323450000002
ecoli_00780,-2.1429336892,-0.5250141975,-0.40645875600000003,0.2971900745,-0.3639794045
ecoli_00781,-4.3090254999,-0.3870420955,-0.5666004250000001,0.12455692750000001,-0.8097514835
ecoli_00782,-4.5133411018,-0.3512836245,-0.618132993,0.033615068500000005,-0.7847996785
ecoli_00783,-4.1694494382,-0.0204683225,-0.261739756,0.45471808550000004,-0.6090815945
ecoli_00784,-4.396604796,0.1114954085,-0.12966528100000002,0.2392685685,-0.6521726465000001
ecoli_00785,-4.3889220078,-1.1477914515,-0.524940594,0.1498143505,-0.8886906245
ecoli_00786,-4.083438736,-1.2934927965,-0.7528981960000001,-0.0227555235,-0.8849519425
ecoli_00787,-3.2934748715,-0.7822146555,0.328525112,0.3166282965,-0.5974948625000001
ecoli_00788,-2.6243166013,-0.7072098135,0.216529764,0.0673665955,-0.5990323295000001
ecoli_00789,-4.7874336965,-1.0846627515,-0.45060715500000004,-9.46675e-05,-0.8479203105
ecoli_00790,-5.1707766489,-1.0822398765,-0.34063654800000004,0.1663935825,-0.8574053305
ecoli_00791,-2.0118115074,-0.5003392395,0.08479708100000001,0.2780859735,-0.6288421885000001
ecoli_00792,-3.0683000926,-0.7373967145,0.475393002,0.5362202545,-0.35688139950000003
ecoli_00793,-4.6008609157,-1.2523518245,-0.35326148100000004,-0.0389572105,-0.8300912035
ecoli_00794,-4.2278897259,-1.1942332985,-0.380653725,0.1487755305,-0.7878773665000001
ecoli_00795,-2.885991662,-0.5317464775,0.36044262200000005,0.3786910265,-0.4982351705
ecoli_00796,-2.94404915,-0.5023894545,0.331702712,0.3831458055,-0.44691374850000004
ecoli_00797,-1.3579735646,-1.4606364645,0.19266828200000002,-0.23100307550000002,-0.0801798185
ecoli_00798,-2.1820071599,-1.4790980805,0.5997283720000001,-0.0064056715000000005,-0.5635753085
ecoli_00799,-2.0572319967,-1.5871423075000002,0.227307742,-0.2415694125,-0.33522521250000004
ecoli_00800,-1.7754978159,-1.5223647925,0.612511522,-0.0544464095,-0.0202607985
ecoli_00818,-1.5012876971,-0.8714932975,1.3332109920000002,0.044405863500000003,0.0265213165
ecoli_00819,-1.6842579074000001,-1.0325865335,1.280275182,0.1659800055,-0.1403242235
ecoli_00820,-1.9085697469,-0.8664968325,1.756563822,0.0018010805,-0.3575453595
