,A,LsrR,RpoS,Crp
ecoli_00039,0.1625657883,0.0922258105,0.360177262,0.339165103
ecoli_00040,0.3151197524,0.2654291375,0.369957452,0.360235063
ecoli_00041,1.3938294621,0.7209322885,0.9244569520000001,0.32216916300000004
ecoli_00042,1.4549787609,0.5581373185,0.42003344200000003,0.315987593
ecoli_00043,0.41552915100000004,0.32370705250000004,0.24477252300000002,0.30577407300000004
ecoli_00044,0.929214046,0.4044733285,0.071577395,0.322569413
ecoli_00045,0.6091504605,0.4705916175,-0.25510862900000003,0.194465293
ecoli_00046,0.3999648422,-0.0346877445,-0.162772564,0.13385438500000002
ecoli_00047,0.1766518708,0.3753519335,0.10687962200000001,0.325118883
ecoli_00048,0.6214864604,0.0542595425,0.197510713,0.343466333
ecoli_00049,1.4374476583,0.5158812035,1.136068692,0.215598863
ecoli_00050,0.7474658255000001,0.0015367645,-0.23051727,0.348125933
ecoli_00051,-0.018474352200000002,0.1965280785,0.043958795,0.319898823
ecoli_00052,0.7609608412000001,-0.4187887985,-0.016657597,0.31218181300000003
ecoli_00053,0.6788996923,-0.0334777235,-0.015329333,0.348980073
ecoli_00054,2.4969842523,0.5515035465,-0.276530589,0.883560683
ecoli_00055,2.351308627,0.6698998605,-0.338241102,1.1275514229999999
ecoli_00056,10.9253054066,3.1344558545,1.014675532,0.46435899300000005
ecoli_00057,11.0123421268,3.2927742675,0.977911822,0.46188222300000004
ecoli_00058,3.3786765387,1.1210331755,0.727420032,0.44664785300000004
ecoli_00059,3.5081051734,1.3232008325,0.7373106620000001,0.49525865300000005
ecoli_00060,-0.9240173586,-0.0245046545,0.38823240200000003,0.319951353
ecoli_00061,-0.9904155559000001,0.3012293905,0.395184152,0.360933593
ecoli_00062,2.135005934,1.4622778145,1.039849572,0.8061810030000001
ecoli_00063,2.1380296677,1.4582171275,1.148814332,0.764467493
ecoli_00064,1.9982180353999999,0.8221661675,1.6465871120000002,-0.686581477
ecoli_00065,1.6064397757000002,0.49457022850000004,1.759748342,-0.620927
ecoli_00066,1.8470483859,0.4634637965,0.7287601720000001,-1.046248202
ecoli_00067,1.9539644987,0.3055552915,0.573927292,-1.071490687
ecoli_00068,-0.13835087470000001,-0.1012748755,-0.41096649500000004,-0.09169608400000001
ecoli_00070,0.6972687212,0.2865672025,0.115747578,-0.171476714
ecoli_00071,0.8293325194000001,0.0774850195,0.027857161000000002,-0.216511799
ecoli_00072,0.8052696475000001,0.2767590185,0.048182902,-0.237794143
ecoli_00073,0.7888755063,-0.3455297245,-0.27702965700000004,0.097308024
ecoli_00074,-0.1400477461,0.4812173115,-0.08955874200000001,0.0007891440000000001
ecoli_00075,3.8243663224,1.1284618325,0.016084043000000003,0.37930993300000004
ecoli_00077,1.5359279691999999,0.9000396325000001,0.268831166,0.207746483
ecoli_00078,1.7911555954,0.7527472295000001,0.030301163000000002,0.245706203
ecoli_00079,1.5531588234,0.7100437915000001,0.12121000100000001,0.395080543
ecoli_00080,1.1515899199,0.4393775145,0.083390378,0.005806082000000001
ecoli_00081,0.4651896292,0.5099602695000001,0.41288737200000003,0.19238992300000002
ecoli_00082,13.1893461103,2.8516064385,0.343919792,0.7848307330000001
ecoli_00083,13.3304527214,2.7479997005,0.222851611,0.774460393
ecoli_00084,2.9066088392,0.6883125595,0.32115443200000005,0.31349375300000004
ecoli_00085,2.7068046939,0.7406749795,0.286542844,0.373244063
ecoli_00086,10.9125921928,2.6906376985,0.5809128020000001,0.205353913
ecoli_00087,11.2930910955,2.7281318445,0.6237719420000001,0.159225273
ecoli_00088,1.0559365854,0.7426724405,0.44571107200000004,0.12650519300000002
ecoli_00089,0.9712271805,0.22171730850000002,0.527806022,0.163147493
ecoli_00090,0.7314368237000001,0.1881891555,-0.06741426,0.046791002000000005
ecoli_00091,0.43535465160000003,0.4720314685,-0.009461412,-0.014761104
ecoli_00092,7.1131847454,2.1055783995,0.41899008200000004,0.271760703
ecoli_00093,1.1875546447,0.42362902150000004,-0.002706628,0.20485867300000002
ecoli_00094,11.4379864177,2.7458434185,0.5912388620000001,0.24727295300000002
ecoli_00095,11.5177452424,2.9528205315,0.555214862,0.204154523
ecoli_00096,3.4764026547,1.0848738915,1.075322802,0.45717146300000006
ecoli_00097,2.0464735696,0.5811051855,1.046519562,0.376256283
ecoli_00098,6.4824395976,1.1771729735,0.663852262,0.11748048200000001
ecoli_00099,6.4049500713,1.4214183135,0.6135239920000001,0.125422963
ecoli_00100,-0.8845424468,-0.057069546500000005,0.129992928,-0.004082425000000001
ecoli_00101,-1.3077346778,-0.8915850515,-0.926944088,-0.66628918
ecoli_00102,-1.0268332824,-1.0384320595,-0.9221537670000001,-0.570898456
ecoli_00103,-1.1376182067,-0.5364719795,-0.9664375940000001,-0.228845183
ecoli_00104,-0.06748977960000001,-0.5351612035000001,-0.89091248,-0.18410035800000002
ecoli_00105,1.8899644795000001,0.8149162625,-0.08924797200000001,-0.134837475
ecoli_00106,2.4336777453,0.9534184115000001,0.38219653200000003,-0.06971342200000001
ecoli_00107,2.9161245134,1.0022760135,0.29671736200000004,0.000271048
ecoli_00108,4.2844916041,0.9706928925,0.45762537200000003,0.768482663
ecoli_00109,4.022456042,0.6980164265000001,0.33209055200000004,0.980974663
ecoli_00110,2.8252620953000003,1.1669054205,0.193629716,0.29165508300000004
ecoli_00111,2.6291960017,1.2095872695,0.33613993200000003,0.25672264300000003
ecoli_00112,2.820964138,1.2021082855,0.21436483,0.37124749300000004
ecoli_00113,6.1113322154,2.6200825075000003,1.187215512,1.429825303
ecoli_00114,5.667389191,2.4571343645,1.041209602,1.300445483
ecoli_00115,5.3882234766,2.4569286715,1.000426512,1.236903523
ecoli_00116,1.5990958276,0.6262593395,1.403545152,-9.852476477
ecoli_00117,2.0796876057,0.5947987415,1.312142502,-9.107951936
ecoli_00118,2.2917598378,0.6186783535,1.332774822,-9.852476477
ecoli_00119,1.4004419745,0.4065772265,1.220202512,-9.025871704
ecoli_00120,1.8423331611,0.17240937450000002,1.232196922,-9.566616581
ecoli_00121,2.3597275596,0.6277894555,1.2185585620000001,-9.852476477
ecoli_00122,1.7936922546,0.8554242145000001,1.473030322,-9.852476477
ecoli_00123,2.184771566,0.9069751805,1.491695502,-9.852476477
ecoli_00124,2.5147782182,1.0210152195,1.425635312,-9.852476477
ecoli_00125,-3.1596327044,-0.6099849525000001,0.7930836120000001,1.438555163
ecoli_00126,-1.5311123647,-0.7165592985,-0.261345063,0.12370463300000001
ecoli_00127,-0.6368738271000001,-0.29364134950000004,-0.923966688,0.23737495300000003
ecoli_00128,-1.3368485027,-1.4065900555,-1.072388459,-0.266972174
ecoli_00129,-2.1239645761,-0.6808817165000001,0.8990942620000001,1.5517659030000002
ecoli_00130,-1.2991657187,-0.4598999865,-0.267016099,0.736260553
ecoli_00131,-2.4034672198,-0.9287292435000001,-0.06099581900000001,1.248499963
ecoli_00132,-0.0886463143,0.4926641695,-0.281531602,-0.022893763
ecoli_00133,2.5391255426,0.8931971365,-0.48538561300000005,0.578078713
ecoli_00134,-0.1347703402,-0.8878785745000001,-0.28717722,-0.001157444
ecoli_00135,-0.3697046363,-0.5438753745,-0.530759834,-0.163650862
ecoli_00136,-0.0622897398,-0.5780941565000001,-0.06679679300000001,0.18829674300000002
ecoli_00137,-0.6089301782000001,-0.40662208050000004,-0.4238999,-0.255090408
ecoli_00138,-1.4486769921,-0.8352305305000001,-1.679026192,0.584709813
ecoli_00139,-1.0720805503,-0.8047911325,-0.6158962060000001,0.898060053
ecoli_00140,-0.9837102775000001,-1.6994414275,-0.5299862820000001,0.234450913
ecoli_00141,-0.1167827223,-0.3898697135,-0.523400039,0.5824345430000001
ecoli_00142,12.7799049221,2.9166796575,1.223033602,0.155824183
ecoli_00143,0.1258917347,-0.3754914545,-0.634528351,0.08995910700000001
ecoli_00144,5.0729456012,1.2405070975,-0.137538191,0.264629563
ecoli_00145,2.7155172554,1.0411117965,0.24299832000000002,0.615108903
ecoli_00146,0.4441602604,0.8330918655,0.743275232,0.311997713
ecoli_00147,-0.6038768061,-0.017273503500000002,0.42675417200000004,0.5353218630000001
ecoli_00148,-0.7958517978,0.1945915085,-0.580133845,0.445484003
ecoli_00149,0.3678035964,0.6814813175000001,0.25396372500000003,0.29887890300000003
ecoli_00150,-0.48961678880000004,0.1913049185,-0.752617222,0.302115623
ecoli_00151,0.0528529364,-0.47269165150000003,0.0710249,-0.214788422
ecoli_00152,-0.5146939538,0.0245591905,0.116572929,0.026451149
ecoli_00153,0.5386500667,0.17390305650000001,-0.28887214,-0.313835929
ecoli_00154,0.0404010973,0.0322268815,-0.9307193810000001,0.506935123
ecoli_00155,-0.5456408971,0.1904183815,-0.209421098,-0.42053636400000005
ecoli_00157,0.19192961360000002,0.6651054545,0.518224082,0.565682133
ecoli_00158,1.5071436725,1.2116143095,0.460795852,0.307042493
ecoli_00159,-2.1250391473,-0.23472190950000002,-0.634889455,0.029020072
ecoli_00160,0.3038614662,0.4483726335,-0.264002552,-0.24384744700000002
ecoli_00169,0.4532116948,0.3269584895,-0.760218982,-0.021205165
ecoli_00170,0.196682731,0.0699362565,-0.853688909,-0.013075078
ecoli_00171,-0.4887230222,-0.0639804685,0.049913986,0.093050269
ecoli_00172,-0.49667580780000004,0.1244446825,0.090811919,0.39985849300000004
ecoli_00173,3.0597483839,0.8008546635,0.589161122,0.172960833
ecoli_00174,2.5924728802,0.4180731905,0.38819800200000004,0.493173503
ecoli_00175,13.8127068548,2.7931538565,0.7651803420000001,0.503238653
ecoli_00176,13.961805105,2.9158603175,0.6480234420000001,0.486485123
ecoli_00177,2.7357566967,0.6325441365000001,0.891268402,-0.34473195700000003
ecoli_00178,2.059480022,0.7334979775,1.006328562,-0.550939686
ecoli_00179,0.27071926420000003,-0.3582934055,-0.236939853,1.026079293
ecoli_00180,1.0863359795,-0.2750823195,-0.303417861,0.9645909530000001
ecoli_00181,-0.9014883436000001,-0.7510405995,-1.022815705,-0.0020434050000000003
ecoli_00182,-0.5342358612,-0.5318049875,-1.1022078180000001,-0.06998529
ecoli_00183,0.1477478686,0.1420275565,-0.195428179,0.166015523
ecoli_00184,-0.0762765564,0.23600946750000001,-0.121725145,0.165936663
ecoli_00185,-0.397392577,-0.3879476565,-0.492266825,0.08710832
ecoli_00186,-0.0705163244,-0.41676726950000004,-0.58526513,0.073714532
ecoli_00187,8.4075827243,2.1821562855,0.606615282,0.419092283
ecoli_00188,8.4777279876,2.0736252285,0.6685109720000001,0.41257850300000004
ecoli_00189,-0.2026651394,-0.8393031005,-0.5756726790000001,0.211699823
ecoli_00190,-0.4957960596,-0.6831345435,-0.507721481,0.24928939300000003
ecoli_00191,0.5376378519,0.2742387025,0.20881733900000002,0.823666823
ecoli_00192,2.0954779229,0.6220453905000001,0.446916122,1.104333543
ecoli_00193,0.0351559975,-0.1500874475,-0.44323311600000004,0.31050345300000004
ecoli_00194,-0.17461548970000002,-0.20001256450000002,-0.344020588,0.33765284300000004
ecoli_00195,-0.4539027879,-0.2672771015,-1.10661481,-0.141785767
ecoli_00196,-1.3624972329,-0.0430401995,-0.40072797,0.255483463
ecoli_00197,-1.3344289991,-0.3976584875,-0.41283612900000005,0.27079068300000003
ecoli_00198,-0.648719763,-0.6932007535,-1.293643016,-0.10748262700000001
ecoli_00199,0.5893771866,0.5814338135,0.341964942,0.340002173
ecoli_00200,0.9899093794,1.2587707275,0.6804132620000001,0.487174103
ecoli_00201,2.5753154105,0.8506235715,0.556544842,0.518280163
ecoli_00202,2.483660637,1.0472799255,0.6846965420000001,0.5586262230000001
ecoli_00203,0.7398650584,0.8230227775000001,0.24851932100000002,0.452821843
ecoli_00204,0.3592096587,0.5065944045,0.072319354,0.36938018300000003
ecoli_00205,2.3113450152,1.1177872295,0.602499332,0.49007886300000003
ecoli_00206,1.7506633456,0.9482463615000001,0.775933062,0.474334523
ecoli_00207,0.5279071182,0.8050223935,0.622855142,0.830611623
ecoli_00208,0.2599773516,0.6319488505,0.770140982,0.7498248230000001
ecoli_00209,1.0401313702,0.44148814150000004,0.46668029200000005,0.39857596300000003
ecoli_00210,0.3297436438,0.44773879450000004,0.490794722,0.474739703
ecoli_00211,0.4081726268,-0.11997097550000001,0.413575132,0.27564292300000004
ecoli_00212,-0.0855826778,0.4144965955,0.42222096200000003,0.268154863
ecoli_00213,3.5283367429,1.2259509955,0.39317079200000005,0.582376183
ecoli_00214,2.3975289246,1.2054926135,0.509847962,0.636744023
ecoli_00215,0.0112663797,0.3353868025,0.110479853,0.332940493
ecoli_00216,0.7446374034000001,0.08768334850000001,0.19184862700000002,0.32368551300000004
ecoli_00217,1.1727960053,0.8251129395,0.7546381320000001,0.636331983
ecoli_00218,1.7253259476,1.0206531065,0.858339712,0.554671843
ecoli_00219,0.6501720656000001,0.33908892350000003,0.23723094300000003,0.36809995300000004
ecoli_00220,0.5087888584,0.3237600845,0.21605959200000002,0.422601483
ecoli_00221,0.40566638050000003,0.4040616025,0.5150319520000001,0.363195763
ecoli_00222,0.49486053280000003,0.3282307635,0.075430536,0.30711134300000004
ecoli_00223,0.3668872549,0.3585781485,0.590555552,0.8218948030000001
ecoli_00224,0.3050738957,0.5676927375,0.554853602,0.832054603
ecoli_00225,3.677888909,0.8111478395,0.440513052,0.596168643
ecoli_00226,3.015342098,1.2778736785,0.5138055220000001,0.633656513
ecoli_00227,-0.6624416174000001,-0.1205578895,-0.42322193300000005,0.23073483300000003
ecoli_00228,-1.0494359477,-0.6474717425000001,-0.397225969,0.160408733
ecoli_00229,-0.7601918454000001,0.2606675385,0.39264833200000004,0.33273120300000003
ecoli_00230,0.3906416646,0.2730356785,0.40612146200000004,0.351625083
ecoli_00231,-0.2347146611,0.0980654675,0.563901842,0.22966762300000002
ecoli_00232,0.3740082239,0.5283033575,0.45276521200000003,0.288967533
ecoli_00233,0.18678395220000002,0.1262261965,0.19160315700000002,0.263027813
ecoli_00234,0.3290446016,0.23231888750000002,0.146452999,0.38965776300000005
ecoli_00235,1.3614772616,0.2278781785,0.361100702,0.20591431300000002
ecoli_00236,1.705906235,0.8474727475,0.14233325400000002,0.360213693
ecoli_00237,3.4850665945,0.9997804985000001,1.047253142,0.045779202000000005
ecoli_00238,4.0606634096,1.2901897985,0.915891192,0.144864783
ecoli_00239,2.7082158036,0.9313823395,0.5594406820000001,0.252590313
ecoli_00240,3.1527872591,0.8382857765,0.625345122,0.223236343
ecoli_00241,9.4103756905,2.1876179755,1.221120712,0.33342218300000004
ecoli_00242,4.5429439293,1.2546465525000001,0.9668986020000001,0.264908103
ecoli_00243,4.423140807,1.2239139445,1.011708712,0.307141653
ecoli_00244,3.3965764582,0.6518782445,-0.31484015,-0.057655873
ecoli_00245,3.5053017019,0.7632968565,-0.48601730600000004,-0.070605865
ecoli_00246,11.2683612314,2.7190012575,0.652653732,-0.069139537
ecoli_00247,11.1083419608,2.6730419375,0.6990012320000001,-0.022394787000000003
ecoli_00248,11.5183514908,3.0063507135,0.720726312,0.401836273
ecoli_00249,2.0784707496,0.4873160125,0.672899162,0.24554710300000002
ecoli_00250,1.9546753114,0.5771699365,0.514171322,0.412722073
ecoli_00251,2.9330920437,0.9105724585,-0.065868839,0.376783933
ecoli_00252,3.3657519583,0.9971014985000001,-0.171776657,0.375609213
ecoli_00253,6.9487339578,2.3326830255,-0.002671377,0.029854537
ecoli_00254,7.1036418093,2.3567449845,0.191384187,0.109766425
ecoli_00255,11.1497995159,2.4573847665,1.052987252,0.311947293
ecoli_00256,12.2842359203,2.5823773345000003,1.117358552,0.19927317300000003
ecoli_00257,7.5281433802999995,1.6156168005,0.389226942,0.385079333
ecoli_00258,8.4015848973,1.9947917665000001,0.314109252,0.334463263
ecoli_00259,13.2202136378,2.8203152915,1.265058722,-0.0037122770000000004
ecoli_00260,12.9197242538,3.0572292285,0.9722561120000001,-0.098690551
ecoli_00261,5.7315660639,1.0701146865,0.063914889,0.272968543
ecoli_00262,5.3132273301,1.8122937325000001,0.36638761200000003,0.268494893
ecoli_00263,0.3344631554,0.1936501575,0.43246427200000004,0.422197943
ecoli_00264,0.35249022820000003,0.2480319525,0.389756152,0.567725263
ecoli_00265,1.7330406157,0.5106650335,1.177584972,0.6961985230000001
ecoli_00266,1.701197405,0.5538734735,1.115352902,0.736210653
ecoli_00267,0.4960908445,-0.11929369150000001,-0.068474823,0.5420487930000001
ecoli_00268,0.8676885636,0.2282073615,-0.114093364,0.5730386230000001
ecoli_00269,-0.2819865158,-0.6728871005,0.653364402,0.911502773
ecoli_00270,0.1165059459,-0.5889324395000001,0.730860912,0.943276293
ecoli_00271,0.45089867640000003,-0.2582990435,-0.6166222720000001,0.106685208
ecoli_00272,-0.5849027743,-0.1985857105,-0.36928399700000003,0.063971556
ecoli_00273,0.5283301093,0.3235763605,0.204656004,0.821857583
ecoli_00274,0.8235845353,0.2612087415,0.245879587,0.648169773
ecoli_00275,0.27185051450000003,0.6383146665,0.5874251220000001,0.843077653
ecoli_00276,0.1579626247,0.5247339135,0.40229103200000005,0.8884085730000001
ecoli_00277,0.534948015,0.5700995735000001,0.33760438200000004,0.348438943
ecoli_00278,0.6207190224,0.4906165805,0.321729782,0.309908293
ecoli_00279,1.2380297974,0.4428192065,0.8863017320000001,-0.030941686000000003
ecoli_00280,0.3026774752,0.5650399085,1.151312292,-0.041858422
ecoli_00281,-2.6708195629,-0.37101730650000003,-0.870570438,-0.41418928400000005
ecoli_00282,-2.2287540344,-0.1929990915,-0.053842641000000004,-0.322180379
ecoli_00283,-0.1806551257,0.0536521805,0.030154189,0.482338413
ecoli_00284,-0.08884436650000001,0.33595333450000003,0.189315261,0.519726133
ecoli_00285,-1.0293347151,-0.3397613135,-0.9715555750000001,0.10509646700000001
ecoli_00286,-1.2924171914,-0.0189376945,-0.9203768010000001,0.09710128400000001
ecoli_00287,2.9143314501,0.5114173425,0.746716032,1.000412783
ecoli_00288,2.3168436064,0.5933632775000001,0.640421412,1.013481493
ecoli_00289,-0.4483713971,0.1169182205,-0.18854235400000002,0.44647993300000005
ecoli_00290,-0.3298950719,0.3773353645,0.030013313000000003,0.618285233
ecoli_00291,0.4058015822,0.2090284065,0.41317053200000003,0.46214110300000005
ecoli_00292,0.7776142402,0.6425003335,0.44372140200000004,0.518639853
ecoli_00293,1.0941302145,0.5897571015,0.9644070320000001,0.47472340300000004
ecoli_00294,0.6709845739,0.4610989455,0.825257302,0.429799533
ecoli_00295,-0.1683957535,-0.1186597405,-0.490303827,0.026469302
ecoli_00296,-0.8000931105,-0.3494300395,-0.46322188700000005,0.09906102300000001
ecoli_00297,0.677962556,0.5318930815,0.630730562,0.49321258300000004
ecoli_00298,1.0453012014,0.9570040325,0.697185532,0.508607923
ecoli_00299,-0.2443465002,0.0929992055,-0.7608141740000001,0.38566819300000005
ecoli_00300,-0.1790312548,0.2596597265,-0.7927318760000001,0.362990173
ecoli_00301,-0.6273278822,-0.2853631245,-0.37281189800000003,0.36842613300000004
ecoli_00302,-0.6397103195,-0.1274503955,-0.370992619,0.736125773
ecoli_00303,-0.1407571319,0.0578502735,0.04685425,0.553279673
ecoli_00304,0.8227161380000001,0.1693892625,0.363218242,0.42430167300000005
ecoli_00305,0.6402887419000001,0.48237691650000003,0.414445702,0.904530523
ecoli_00306,0.40822093270000004,0.13186095350000002,0.635844992,0.929254393
ecoli_00307,1.4472383711,0.4875842005,0.416631322,0.9289372330000001
ecoli_00308,0.8901833956,0.4114615645,0.349855482,0.9358953230000001
ecoli_00309,2.5644397157,0.8917505905,0.27863103300000003,0.8647486830000001
ecoli_00310,2.6953304502,1.1621185395,0.352076192,0.829767083
ecoli_00311,1.2345088688,0.5141481625000001,0.081373631,1.000233243
ecoli_00312,1.1721887004,0.3029542965,0.289872226,0.9954071830000001
ecoli_00313,0.19922111550000002,0.08298699650000001,0.434302342,0.503242803
ecoli_00314,0.547099093,0.22116847650000002,0.44545774200000005,0.5733612730000001
ecoli_00315,0.8022973575,0.0378066045,-0.592986713,0.688985203
ecoli_00316,0.5008509235,0.049490372500000004,-0.6825730510000001,0.689163233
ecoli_00317,1.351661282,-0.20443178450000002,-0.48291984600000004,0.566404903
ecoli_00318,0.5435616609,0.29571639250000004,-0.666881703,0.587592463
ecoli_00319,0.24744334550000002,0.2717619705,0.230084175,0.10847917900000001
ecoli_00320,0.49429409900000004,-0.2402757175,0.23440550300000002,0.14360144
ecoli_00321,0.34843132120000003,0.48423876050000003,1.010209612,1.042582673
ecoli_00322,0.1136079209,0.43849744150000003,0.9647885620000001,1.027989663
ecoli_00323,0.1583474132,0.3028506505,0.378515502,0.09382866100000001
ecoli_00324,-0.1948753454,0.37993863050000004,0.446818512,0.13043923
ecoli_00325,-0.3985432755,0.4047385515,0.523289032,0.057576022000000004
ecoli_00326,0.1516659397,0.6101928305000001,1.140273702,0.46187418300000005
ecoli_00327,-0.0038433061,0.8799785095,1.471336792,0.7723290730000001
ecoli_00328,-0.6282063716,0.7525526105,0.989478182,0.495795953
ecoli_00329,0.39858992460000003,0.8094806145000001,1.105704232,0.621328373
ecoli_00330,-0.2492451715,0.7193056125,1.308540662,0.486348433
ecoli_00331,0.6102228064,0.8028968725000001,0.864667662,0.13801763
ecoli_00332,0.9062718165,0.7356367555000001,1.044993532,0.15520324300000002
ecoli_00333,0.5440337245,0.9594994865,0.8066634020000001,0.211227453
ecoli_00334,0.4841693469,0.8930750335000001,0.7939193720000001,0.156206473
ecoli_00335,0.4515626209,0.2044022165,-0.18988374400000002,-0.23326590800000002
ecoli_00336,0.2636229767,0.18512796450000002,-0.012120128,-0.08594182800000001
ecoli_00337,0.4991620114,0.7375156145,0.380774492,0.027939159
ecoli_00338,0.168158053,0.7766691845,0.425706862,0.095125363
ecoli_00339,-0.20218644200000002,0.2462491065,-0.28424791600000004,-0.186683067
ecoli_00340,0.0045233123,0.49282618850000004,-0.020286427000000003,-0.08065952300000001
ecoli_00341,-0.0266550148,0.33719263450000003,-0.353377109,-0.32169368600000003
ecoli_00342,-0.044960737800000004,0.2342574865,-0.353964906,-0.22926116100000002
ecoli_00343,0.7603551660000001,0.4163226135,0.292686165,-0.29073972200000003
ecoli_00344,0.6299763478,0.40014263450000004,0.284491559,-0.328630297
ecoli_00345,0.7953766074,0.4538646535,0.461398122,-0.103214605
ecoli_00346,0.7849305613,0.5202106985,0.5234612820000001,-0.05797147800000001
ecoli_00347,0.6064731363,0.4725934365,1.136906472,0.20789728300000002
ecoli_00348,0.665663899,0.7062198675,1.106938532,0.288214413
ecoli_00349,0.1702510996,0.3361883925,0.8895994620000001,0.16856253300000001
ecoli_00350,0.0594153651,0.6909656935,1.002864882,0.144982372
ecoli_00351,0.1209778836,0.9157494165000001,1.666172602,0.495849313
ecoli_00352,-0.5365221734,0.2491086425,0.761387542,0.08223337900000001
ecoli_00353,0.3903486432,0.5760830395000001,1.073754122,0.260077643
ecoli_00354,-0.23342986610000002,0.36497654150000003,0.9053895820000001,0.110092349
ecoli_00355,2.4965353412,1.1018777875,1.278137802,0.946417433
ecoli_00356,2.3119853126,1.0181104285,1.205160902,0.980365153
ecoli_00357,1.9563996107000001,1.0853601145,1.469231752,0.9986914830000001
ecoli_00358,1.7012230651,1.1276976545,1.445767052,0.9749593430000001
ecoli_00359,1.9301800178000001,1.4217472825000002,0.914250742,0.830338573
ecoli_00360,1.9260398966,1.0658905265,0.839892022,0.926503413
ecoli_00361,1.339260627,0.9729917135,0.6100121420000001,0.8096897230000001
ecoli_00362,0.7390929619000001,1.0849426695,0.7799764520000001,0.9991721830000001
ecoli_00363,-0.0353569075,0.3243480805,0.780609612,-0.219087253
ecoli_00364,0.0216577045,0.39363745850000004,0.949769912,0.06872793
ecoli_00365,-3.7761669779,-1.8597763085,-2.40001744,0.181883243
ecoli_00366,-3.2448005545,-1.6507012615,-1.6442175950000002,0.46045822300000006
ecoli_00367,-4.115546853,-2.7717785305,-2.412374072,-1.466715649
ecoli_00368,-2.7184526806,-1.7677584815,-2.437496206,-1.564214307
ecoli_00369,-1.6795216564,0.1169342045,0.113079119,0.10006032100000001
ecoli_00370,-0.3876510722,-0.0482416255,0.5862508120000001,-0.24440689100000001
ecoli_00371,-3.4758925149,-2.2696996905,-2.431478613,-0.15585906600000002
ecoli_00372,-3.1294021681,-1.6141616735,-2.200063945,0.12222331400000001
ecoli_00373,-2.0754839084,-2.6532432615,-2.479313904,-2.568928611
ecoli_00374,-2.4885112136,-2.5799988675,-2.4048321599999998,-2.37205329
ecoli_00375,-0.5231614071,0.1262051925,0.9038694920000001,-0.13952741600000002
ecoli_00376,-1.080516764,-0.0430998145,1.065425372,-0.121563182
ecoli_00377,-2.6005360143000003,-1.3223266415000001,-0.970301579,-1.138543574
ecoli_00378,-2.7409746964,-1.5504328605,-0.922598691,-1.125744815
ecoli_00379,-3.3063992661,-2.0768863625,-1.479011908,-0.616348749
ecoli_00380,-3.2308529965,-2.0986778685,-1.453408986,-0.651084973
ecoli_00381,-0.5626714735,-0.0239397675,0.855176342,-0.424559634
ecoli_00382,-1.0538372866,-0.8518602315,0.6537064220000001,-0.35219075800000005
ecoli_00383,-3.4429074276,-1.9665244204999999,-1.312759304,0.17718560300000002
ecoli_00384,-3.2687463975,-1.4305088055000001,-1.226735445,0.253641923
ecoli_00385,-2.9779404905,-1.5638948735,-1.396097704,-0.8382274850000001
ecoli_00386,-2.7935469028,-1.5246833805,-1.393840567,-0.903455694
ecoli_00387,-0.5003850754,-0.4413131905,0.6878804820000001,-0.296102011
ecoli_00388,-0.2553720085,-0.3053622375,0.7698332320000001,-0.23094071100000002
ecoli_00389,-3.5630876348,-1.7978417145,-1.842582587,-0.708797459
ecoli_00390,-3.3438319708,-2.1544094155,-1.756150681,-0.968107711
ecoli_00391,-2.7345024219000003,-2.4554545245,-1.8498726840000002,-1.356589447
ecoli_00392,-3.0743786112,-2.0157224475,-1.789965745,-1.123683673
ecoli_00393,-0.956742348,-0.1710471675,-1.907963797,0.062207968
ecoli_00394,-0.6358427259,-0.3587306595,-1.944972908,0.01735881
ecoli_00395,0.126559784,0.0098616035,-1.438491919,0.43556652300000004
ecoli_00396,-0.3069153945,0.1526863555,-1.5778546850000001,0.40063680300000004
ecoli_00397,3.0965808637,0.8800252315,-0.44932950800000004,0.37188534300000003
ecoli_00398,3.3141352166,1.1625770085,-0.22272809400000002,0.35534419300000003
ecoli_00399,0.9573184611000001,0.1529922635,-1.351382508,0.739618883
ecoli_00400,1.1541791349000001,0.5961767025,-1.53105376,0.562500333
ecoli_00401,0.531683737,0.3714770525,-2.061404382,0.5847484430000001
ecoli_00402,0.35664443090000003,0.052620545500000004,-1.997902988,0.18943374300000002
ecoli_00403,1.0321843374,0.7561634785,-0.378401614,-0.071245341
ecoli_00404,0.7164408712,0.6306540575,-1.5208829650000002,-0.002275453
ecoli_00405,1.0688667448,0.4867746835,-0.88529355,0.515020333
ecoli_00406,0.4559971667,0.0101829115,-0.702621626,0.5286701730000001
ecoli_00407,0.0421132767,-0.0737767195,-1.400893626,0.349377103
ecoli_00408,-0.2031690944,-0.0681485625,-1.261976733,0.396319383
ecoli_00409,-0.18492716210000001,0.17876510750000002,-1.372628723,0.286434483
ecoli_00410,0.5463682928,0.2993805445,-1.5608087030000002,0.302318703
ecoli_00411,-0.990047793,-0.2811129685,-1.931304048,-0.059878781000000006
ecoli_00412,-0.7638247803,-0.2816354115,-1.859626883,0.027680622000000002
ecoli_00413,-0.41222058,-0.30734398150000003,-1.888368872,-0.154360834
ecoli_00414,-0.3495386011,0.022207788500000002,-1.830199923,-0.04945323
ecoli_00415,1.2115208286,0.6678946505000001,-1.3972837359999999,0.164713793
ecoli_00416,0.5801332573,0.4739661095,-1.338729662,0.075804102
