,A,NsrR,RpoN,FhlA,ModE,ihfB
DDB2__PD-005_del-qseF_Batch_6h__2,0.3680243214876727,1.647901977099152,0.22052523012083824,0.3125971720374592,0.1169950947197238,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,-0.5183370022512465,0.08292542041188877,0.3533851045265024,0.6800741274847786,-0.2070551244811769,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,0.1463855337648432,0.7494223952974819,0.09221443992408852,0.1973376811916534,0.0374345311370714,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.637759473760527,0.678652317487944,0.20195690243871667,1.223878360733849,-0.4244430407204964,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,0.5185742293112877,1.2969624758576046,0.02015817986551305,0.8690854333425362,-0.6179048142281385,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,5.497663384047452,1.6076847652503838,0.1675103477426152,0.9037430171055032,0.22869651988499484,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.0554414182400756,0.8590172298354064,0.055412415404417104,0.6520990188362283,-0.37259287980077627,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,2.11581774690425,1.2114555655126642,0.11459168040461346,0.9038139742908252,-0.4811300273495576,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,0.1146741729816887,0.985632935896752,0.06586621837590911,0.09057893107419357,-0.4238261729371304,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.1431698897578684,0.7691543621653167,0.11669862095378215,-0.05691066656193655,-0.3066610382646058,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.8795993078655012,0.5978662763566112,0.006404658914719974,0.3461452152625659,-0.3719255047942074,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.8833528474566574,0.4523491544257716,0.18073434758464835,0.4126786431055853,-0.6490859302264012,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.5070648504414691,1.1786476525558272,0.20117683692982524,0.2333508886972826,0.14887027261294872,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.599435350449938,1.1742424864376275,0.1965724866184182,0.4973283130322592,-0.22409620657866025,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.6036192073636317,0.8622807176069465,0.04249472923173592,0.5750408963284848,-0.0996599105270306,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-0.599281113782668,1.0191580764721122,0.18157796724776176,0.9233110699251084,-0.4891537246753615,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,0.8803912147149455,0.7874380264808964,0.042307775394165865,0.7918227049931783,-0.6633225374491989,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.0642406337534385,0.6081470945855747,0.278730838313745,0.12450524279654475,-0.096220279831714,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,0.8662499547273554,0.6801162077464511,0.2566287259201179,0.2646836201277658,-0.24484818816537324,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,-1.4647489984398492,1.246920796862799,0.1107264835054096,0.2250848427567389,-0.09970822817103908,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,0.824186202053147,1.4152919590668604,0.12460480654964455,-0.0956201739758864,-0.11795146756509567,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,0.5423355738899209,0.8237915581561612,-0.055396124491656096,0.4727843317434779,-0.33043705720405736,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-1.2432702880790594,0.6648304957279798,0.11500456309509666,0.8522633860033109,-0.7036845878147622,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.0290453974175078,0.3199832591168841,0.18408580186519247,0.21025049958656086,-0.3955908585387524,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.4262015608337491,0.8352046853920356,-0.0386971585995024,-0.0934697482871023,-0.6153443681860953,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,0.0482164762543382,1.6046484501218208,0.3255472972779323,0.3893562638450101,-0.3259792453887789,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,-0.5353953694618799,1.3009035511256517,0.3960448907367251,0.6761563419764336,-0.5624284618928863,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,1.0540484260026608,1.7925180870041275,0.3669993030871961,0.7600625179764862,-0.14163886163948106,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,1.3836776923796033,1.8146501877006909,0.25227143959376264,1.0399801256907129,-0.3029851095180209,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,1.809416900764056,1.2900685785311214,0.5857957374454976,1.5575587023876594,0.04167203346151016,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.646189236220483,1.0952284308997131,0.5055122540674866,1.6645222105841242,0.17117070461985495,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-0.608298269166662,0.6106390653234293,-0.23838994811967676,0.7339647082153311,-0.8830157662573122,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-0.1973683546381063,0.6658381448751358,0.003012150661810153,0.7998825864247081,-0.5834542890802483,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.3140369897600917,0.3132258654095246,0.1325110178867508,0.2426991978670481,-0.6736772431274387,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,0.3214672531874221,1.3227887824996492,0.2101735098336306,0.12067489291392965,0.03054472801492736,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,0.5289077204486995,0.9775851473467848,0.17747203756353613,0.2541417125217835,0.0768326816504814,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,0.6164669122050992,0.7995126162025885,0.321087361901002,-0.06835408732358683,-0.2760902952116737,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,0.8883826867572746,0.8868263216786518,0.14701519650438222,1.0457725865383374,-0.322840889023138,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,0.0071731663843035,0.8367826955208715,0.2642706458146904,0.7633939441251414,0.044314576533734495,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,1.88316465668292,0.6152344281882325,0.1986768224895048,0.2776691024708162,-0.09893375257582447,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.312619177585376,0.3951774808487221,0.1969541405063584,0.06665234440684653,-0.5529259502259158,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,-0.19663269889375,1.14824045905982,0.1706517799794245,0.029044681045713006,0.032546521389921416,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,0.8470888263840735,1.366523418868204,0.24928538500913436,0.08035693919266063,-0.2106374409229943,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,0.183852210206434,1.304189550800718,0.09782512684363276,0.7371134293950865,-0.5842058674447168,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.272314479051744,1.1785736616182971,-0.010833278302490257,0.474318222713169,-0.5308572173579869,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,1.5532960835989391,0.5481586083970713,0.01486615564555116,0.22730458962871225,-0.18070628154377388,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,0.1843171342526675,1.2174296297378246,0.0201932435758998,-0.3009153808585756,-0.3912774095056735,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,1.3173248440232803,1.0405298467247972,0.020370463805186038,0.12153344023510736,-0.3808123863083548,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,0.103292332009506,1.2855926991792526,0.33826793617903483,0.2567097682280055,0.03423855986774349,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,0.6269425822324382,0.9534865003383874,0.25750228413185283,0.1892032893338476,0.17230121911801974,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,0.358051519471479,0.8030470707623705,0.15982821194561048,0.8732347777965659,-0.6408342468087067,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,0.9089550977257256,1.2871723586903538,0.0819089488228073,0.9663957476614656,-0.18828153002372705,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.0158993413210542,1.210447489541333,0.1655432057474311,-0.0075925462336288154,-0.6081237960450476,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,0.1263633975156987,0.5381504148970864,0.18175403928403888,0.11703281034786615,-0.2891037632075486,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.3199924566907677,0.8476645592910401,-0.011152871474628512,0.28425058794265023,-0.317729798218231,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,-0.1276813407901366,1.0588385287816529,0.10655530434735284,0.20141493314407727,-0.2381751051781009,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,-0.0381432482758417,0.8629032117644417,0.3114940707394105,0.12289002079547727,0.07825939099756772,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-0.5916145901165091,1.1111456291296165,0.08640207417748158,0.7935235780134882,-0.5778802280880413,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,0.0088460371439736,1.3553513475138752,-0.13264556990937848,0.7505713269662859,-0.4174601365177599,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-0.3533491325181447,0.7652275346510207,0.1460245393790558,0.2863540687455277,-0.3486934816604599,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.4949757090580045,0.9779296989602768,0.24942940209978026,0.15672314779949215,-0.054442035509842064,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,0.027348555739931,1.4954236855771912,0.536895578422067,-1.0855666077365416,0.07829116272358316,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,1.407507694206928,1.0890648549568531,0.4905201037103577,-1.6171726935535422,0.13607669389414578,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.178006863612444,0.9822856193044488,0.3914539869938789,-1.1646233378192896,-0.0828447962606953,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,1.919256881787452,0.6048208869805469,0.3167772964938038,-1.777682997423014,-0.10113090892708954,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.444512592400116,0.9457882305887207,0.29254842873492315,-1.2585728302884154,0.20029349051320366,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,2.0674623946726167,1.0596491466214717,0.06332767659685068,-1.7077563070166706,-0.6834118610443793,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.6673846467689739,0.2358728486537087,0.010414410166159628,-1.4633759618643838,0.1452163257397192,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.3317132435240162,1.5743564831815222,0.14697914737137907,0.2748673164129798,-0.1217105630301889,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-0.0299810995970312,1.2774446425577617,0.060878453631143976,0.5186781831539413,-0.400366081054484,0.1898964818987885
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,1.098622479142081,0.28859899140154965,0.15755847146470892,0.28941026670295505,-0.3909614502497707,0.09681948206213063
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,0.8259937217395548,1.002644029138522,0.07316852580822619,-0.043826149772352885,-0.2863499085786589,-0.07468909190889228
