,USA300_TCH1516,link,Locus_tag
2209,USA300HOU_2150,https://aureowiki.med.uni-greifswald.de/SAUPAN005501000,USA300HOU_RS11650
2210,USA300HOU_2151,https://aureowiki.med.uni-greifswald.de/SAUPAN005506000,USA300HOU_RS11655
2211,USA300HOU_2152,https://aureowiki.med.uni-greifswald.de/SAUPAN005507000,USA300HOU_RS11660
2212,USA300HOU_2153,https://aureowiki.med.uni-greifswald.de/SAUPAN005508000,USA300HOU_RS11665
2213,USA300HOU_2154,https://aureowiki.med.uni-greifswald.de/SAUPAN005509000,USA300HOU_RS11670
2214,USA300HOU_2155,https://aureowiki.med.uni-greifswald.de/SAUPAN005511000,USA300HOU_RS11675
2215,USA300HOU_2156,https://aureowiki.med.uni-greifswald.de/SAUPAN005514000,USA300HOU_RS15500
2216,USA300HOU_t0055,https://aureowiki.med.uni-greifswald.de/SAUPAN005515000,USA300HOU_RS11680
2217,USA300HOU_t0056,https://aureowiki.med.uni-greifswald.de/SAUPAN005517000,USA300HOU_RS11685
2218,USA300HOU_t0057,https://aureowiki.med.uni-greifswald.de/SAUPAN005518000,USA300HOU_RS11690
2219,USA300HOU_t0058,https://aureowiki.med.uni-greifswald.de/SAUPAN005519000,USA300HOU_RS11695
2220,USA300HOU_t0059,https://aureowiki.med.uni-greifswald.de/SAUPAN005523000,USA300HOU_RS11700
2221,USA300HOU_t0060,https://aureowiki.med.uni-greifswald.de/SAUPAN005524000,USA300HOU_RS11705
2222,USA300HOU_r0014,https://aureowiki.med.uni-greifswald.de/SAUPAN005526000,USA300HOU_RS11710
2223,USA300HOU_r0015,https://aureowiki.med.uni-greifswald.de/SAUPAN005527000,USA300HOU_RS11715
2224,USA300HOU_r0016,https://aureowiki.med.uni-greifswald.de/SAUPAN005550000,USA300HOU_RS11720
2225,USA300HOU_2157,https://aureowiki.med.uni-greifswald.de/SAUPAN005553000,USA300HOU_RS11730
2226,USA300HOU_2158,https://aureowiki.med.uni-greifswald.de/SAUPAN005554000,USA300HOU_RS11735
2227,USA300HOU_2159,https://aureowiki.med.uni-greifswald.de/SAUPAN005555000,USA300HOU_RS11740
2228,USA300HOU_2160,https://aureowiki.med.uni-greifswald.de/SAUPAN005557000,USA300HOU_RS11745
2229,USA300HOU_2161,https://aureowiki.med.uni-greifswald.de/SAUPAN005559000,USA300HOU_RS11750
2230,USA300HOU_2162,https://aureowiki.med.uni-greifswald.de/SAUPAN005560000,USA300HOU_RS11755
2231,USA300HOU_2163,https://aureowiki.med.uni-greifswald.de/SAUPAN005561000,USA300HOU_RS11760
2232,USA300HOU_2164,https://aureowiki.med.uni-greifswald.de/SAUPAN005562000,USA300HOU_RS11765
2233,USA300HOU_2165,https://aureowiki.med.uni-greifswald.de/SAUPAN005563000,
2234,USA300HOU_2166,https://aureowiki.med.uni-greifswald.de/SAUPAN005564000,USA300HOU_RS11770
2235,USA300HOU_2167,https://aureowiki.med.uni-greifswald.de/SAUPAN005565000,USA300HOU_RS11775
2236,USA300HOU_2168,https://aureowiki.med.uni-greifswald.de/SAUPAN005566000,USA300HOU_RS11780
2237,USA300HOU_2169,https://aureowiki.med.uni-greifswald.de/SAUPAN005567000,USA300HOU_RS11785
2238,USA300HOU_2170,https://aureowiki.med.uni-greifswald.de/SAUPAN005569000,USA300HOU_RS11795
2239,USA300HOU_2171,https://aureowiki.med.uni-greifswald.de/SAUPAN005570000,USA300HOU_RS11800
2240,USA300HOU_2172,https://aureowiki.med.uni-greifswald.de/SAUPAN005571000,USA300HOU_RS11805
2241,USA300HOU_2173,https://aureowiki.med.uni-greifswald.de/SAUPAN005572000,USA300HOU_RS11810
2242,USA300HOU_2174,https://aureowiki.med.uni-greifswald.de/SAUPAN005574000,USA300HOU_RS15505
2243,USA300HOU_2175,https://aureowiki.med.uni-greifswald.de/SAUPAN005578000,USA300HOU_RS11830
2244,USA300HOU_2176,https://aureowiki.med.uni-greifswald.de/SAUPAN005579000,USA300HOU_RS11835
2245,USA300HOU_2177,https://aureowiki.med.uni-greifswald.de/SAUPAN005580000,USA300HOU_RS11840
2246,USA300HOU_2178,https://aureowiki.med.uni-greifswald.de/SAUPAN005581000,USA300HOU_RS11845
2247,USA300HOU_2179,https://aureowiki.med.uni-greifswald.de/SAUPAN005582000,USA300HOU_RS11850
2248,USA300HOU_2180,https://aureowiki.med.uni-greifswald.de/SAUPAN005583000,USA300HOU_RS11855
2249,USA300HOU_2181,https://aureowiki.med.uni-greifswald.de/SAUPAN005584000,USA300HOU_RS11860
2250,USA300HOU_2182,https://aureowiki.med.uni-greifswald.de/SAUPAN005585000,USA300HOU_RS11865
2251,USA300HOU_2183,https://aureowiki.med.uni-greifswald.de/SAUPAN005586000,USA300HOU_RS11870
2252,USA300HOU_2184,https://aureowiki.med.uni-greifswald.de/SAUPAN005587000,USA300HOU_RS11875
2253,USA300HOU_2185,https://aureowiki.med.uni-greifswald.de/SAUPAN005588000,USA300HOU_RS11880
2254,USA300HOU_2186,https://aureowiki.med.uni-greifswald.de/SAUPAN005589000,USA300HOU_RS11885
2255,USA300HOU_2187,https://aureowiki.med.uni-greifswald.de/SAUPAN005591000,
2256,USA300HOU_2188,https://aureowiki.med.uni-greifswald.de/SAUPAN005592000,
2257,USA300HOU_2189,https://aureowiki.med.uni-greifswald.de/SAUPAN005594000,USA300HOU_RS11900
2258,USA300HOU_2190,https://aureowiki.med.uni-greifswald.de/SAUPAN005595000,USA300HOU_RS11905
2259,USA300HOU_2191,https://aureowiki.med.uni-greifswald.de/SAUPAN005600000,USA300HOU_RS11915
2260,USA300HOU_2192,https://aureowiki.med.uni-greifswald.de/SAUPAN005605000,USA300HOU_RS11920
2261,USA300HOU_2193,https://aureowiki.med.uni-greifswald.de/SAUPAN005606000,USA300HOU_RS11925
2262,USA300HOU_2194,https://aureowiki.med.uni-greifswald.de/SAUPAN005607000,
2263,USA300HOU_2195,https://aureowiki.med.uni-greifswald.de/SAUPAN005608000,USA300HOU_RS11930
2264,USA300HOU_2196,https://aureowiki.med.uni-greifswald.de/SAUPAN005609000,USA300HOU_RS11935
2265,USA300HOU_2197,https://aureowiki.med.uni-greifswald.de/SAUPAN005610000,USA300HOU_RS11940
2266,USA300HOU_2198,https://aureowiki.med.uni-greifswald.de/SAUPAN005611000,USA300HOU_RS11945
2267,USA300HOU_2199,https://aureowiki.med.uni-greifswald.de/SAUPAN005620000,USA300HOU_RS11950
2268,USA300HOU_2200,https://aureowiki.med.uni-greifswald.de/SAUPAN005623000,USA300HOU_RS11955
2269,USA300HOU_2201,https://aureowiki.med.uni-greifswald.de/SAUPAN005624000,USA300HOU_RS11960
2270,USA300HOU_2202,https://aureowiki.med.uni-greifswald.de/SAUPAN005625000,USA300HOU_RS11965
2271,USA300HOU_2203,https://aureowiki.med.uni-greifswald.de/SAUPAN005626000,USA300HOU_RS11970
2272,USA300HOU_2208,https://aureowiki.med.uni-greifswald.de/SAUPAN005634000,USA300HOU_RS12010
2273,USA300HOU_2204,https://aureowiki.med.uni-greifswald.de/SAUPAN005636000,USA300HOU_RS11980
2274,USA300HOU_2205,https://aureowiki.med.uni-greifswald.de/SAUPAN005646000,USA300HOU_RS11985
2275,USA300HOU_2206,https://aureowiki.med.uni-greifswald.de/SAUPAN005648000,USA300HOU_RS11990
2276,USA300HOU_2207,https://aureowiki.med.uni-greifswald.de/SAUPAN005650000,USA300HOU_RS12000
2277,USA300HOU_2209,https://aureowiki.med.uni-greifswald.de/SAUPAN005667000,USA300HOU_RS12015
2278,USA300HOU_2210,https://aureowiki.med.uni-greifswald.de/SAUPAN005669000,USA300HOU_RS12020
2279,USA300HOU_2211,https://aureowiki.med.uni-greifswald.de/SAUPAN005670000,USA300HOU_RS12025
2280,USA300HOU_2212,https://aureowiki.med.uni-greifswald.de/SAUPAN005671000,USA300HOU_RS12030
2281,USA300HOU_2213,https://aureowiki.med.uni-greifswald.de/SAUPAN005672000,USA300HOU_RS12035
2282,USA300HOU_2214,https://aureowiki.med.uni-greifswald.de/SAUPAN005675000,USA300HOU_RS12040
2283,USA300HOU_2215,https://aureowiki.med.uni-greifswald.de/SAUPAN005676000,USA300HOU_RS12045
2284,USA300HOU_2216,https://aureowiki.med.uni-greifswald.de/SAUPAN005677000,USA300HOU_RS12050
2285,USA300HOU_2217,https://aureowiki.med.uni-greifswald.de/SAUPAN005678000,USA300HOU_RS12055
2286,USA300HOU_2218,https://aureowiki.med.uni-greifswald.de/SAUPAN005679000,USA300HOU_RS12060
2287,USA300HOU_2219,https://aureowiki.med.uni-greifswald.de/SAUPAN005680000,USA300HOU_RS12065
2288,USA300HOU_2220,https://aureowiki.med.uni-greifswald.de/SAUPAN005681000,USA300HOU_RS12070
2289,USA300HOU_2221,https://aureowiki.med.uni-greifswald.de/SAUPAN005682000,USA300HOU_RS12075
2290,USA300HOU_2222,https://aureowiki.med.uni-greifswald.de/SAUPAN005683000,USA300HOU_RS12080
2291,USA300HOU_2223,https://aureowiki.med.uni-greifswald.de/SAUPAN005684000,USA300HOU_RS12085
2292,USA300HOU_2224,https://aureowiki.med.uni-greifswald.de/SAUPAN005685000,USA300HOU_RS12090
2293,USA300HOU_2225,https://aureowiki.med.uni-greifswald.de/SAUPAN005686000,USA300HOU_RS12095
2294,USA300HOU_2226,https://aureowiki.med.uni-greifswald.de/SAUPAN005687000,USA300HOU_RS12100
2295,USA300HOU_2227,https://aureowiki.med.uni-greifswald.de/SAUPAN005688000,USA300HOU_RS12105
2296,USA300HOU_2228,https://aureowiki.med.uni-greifswald.de/SAUPAN005689000,USA300HOU_RS12110
2297,USA300HOU_2229,https://aureowiki.med.uni-greifswald.de/SAUPAN005690000,USA300HOU_RS12115
2298,USA300HOU_2230,https://aureowiki.med.uni-greifswald.de/SAUPAN005691000,USA300HOU_RS12120
2299,USA300HOU_2231,https://aureowiki.med.uni-greifswald.de/SAUPAN005692000,USA300HOU_RS12125
2300,USA300HOU_2232,https://aureowiki.med.uni-greifswald.de/SAUPAN005693000,USA300HOU_RS12130
2301,USA300HOU_2233,https://aureowiki.med.uni-greifswald.de/SAUPAN005694000,USA300HOU_RS12135
2302,USA300HOU_p1,https://aureowiki.med.uni-greifswald.de/SAUPAN005695000,USA300HOU_RS12140
2303,USA300HOU_p2,https://aureowiki.med.uni-greifswald.de/SAUPAN005696000,USA300HOU_RS12145
2304,USA300HOU_p3,https://aureowiki.med.uni-greifswald.de/SAUPAN005697000,USA300HOU_RS12150
2305,USA300HOU_2800,https://aureowiki.med.uni-greifswald.de/SAUPAN005698000,USA300HOU_RS12155
2306,USA300HOU_2805,https://aureowiki.med.uni-greifswald.de/SAUPAN005699000,USA300HOU_RS12160
2307,USA300HOU_2810,https://aureowiki.med.uni-greifswald.de/SAUPAN005700000,USA300HOU_RS12165
2308,USA300HOU_p4,https://aureowiki.med.uni-greifswald.de/SAUPAN005702000,USA300HOU_RS12175
2309,USA300HOU_2234,https://aureowiki.med.uni-greifswald.de/SAUPAN005705000,USA300HOU_RS12190
2310,USA300HOU_2235,https://aureowiki.med.uni-greifswald.de/SAUPAN005706000,USA300HOU_RS12195
2311,USA300HOU_2236,https://aureowiki.med.uni-greifswald.de/SAUPAN005707000,USA300HOU_RS12200
2312,USA300HOU_2237,https://aureowiki.med.uni-greifswald.de/SAUPAN005708000,USA300HOU_RS12205
2313,USA300HOU_2238,https://aureowiki.med.uni-greifswald.de/SAUPAN005709000,USA300HOU_RS12210
2314,USA300HOU_2239,https://aureowiki.med.uni-greifswald.de/SAUPAN005711000,USA300HOU_RS12215
2315,USA300HOU_2240,https://aureowiki.med.uni-greifswald.de/SAUPAN005714000,USA300HOU_RS12220
2316,USA300HOU_2241,https://aureowiki.med.uni-greifswald.de/SAUPAN005715000,USA300HOU_RS12225
2317,USA300HOU_2242,https://aureowiki.med.uni-greifswald.de/SAUPAN005716000,USA300HOU_RS12230
2318,USA300HOU_2243,https://aureowiki.med.uni-greifswald.de/SAUPAN005717000,USA300HOU_RS12235
2319,USA300HOU_2244,https://aureowiki.med.uni-greifswald.de/SAUPAN005718000,USA300HOU_RS12240
2320,USA300HOU_2245,https://aureowiki.med.uni-greifswald.de/SAUPAN005721000,USA300HOU_RS12250
2321,USA300HOU_2246,https://aureowiki.med.uni-greifswald.de/SAUPAN005722000,USA300HOU_RS12255
2322,USA300HOU_2247,https://aureowiki.med.uni-greifswald.de/SAUPAN005723000,USA300HOU_RS12260
2323,USA300HOU_2248,https://aureowiki.med.uni-greifswald.de/SAUPAN005724000,USA300HOU_RS12265
2324,USA300HOU_2249,https://aureowiki.med.uni-greifswald.de/SAUPAN005725000,USA300HOU_RS12270
2325,USA300HOU_2250,https://aureowiki.med.uni-greifswald.de/SAUPAN005729000,USA300HOU_RS12285
2326,USA300HOU_2251,https://aureowiki.med.uni-greifswald.de/SAUPAN005730000,USA300HOU_RS12290
2327,USA300HOU_2252,https://aureowiki.med.uni-greifswald.de/SAUPAN005731000,USA300HOU_RS12295
2328,USA300HOU_2253,https://aureowiki.med.uni-greifswald.de/SAUPAN005732000,USA300HOU_RS12300
2329,USA300HOU_2254,https://aureowiki.med.uni-greifswald.de/SAUPAN005733000,USA300HOU_RS12305
2330,USA300HOU_2255,https://aureowiki.med.uni-greifswald.de/SAUPAN005734000,USA300HOU_RS12310
2331,USA300HOU_2256,https://aureowiki.med.uni-greifswald.de/SAUPAN005735000,USA300HOU_RS12315
2332,USA300HOU_2257,https://aureowiki.med.uni-greifswald.de/SAUPAN005736000,USA300HOU_RS12320
2333,USA300HOU_2258,https://aureowiki.med.uni-greifswald.de/SAUPAN005737000,USA300HOU_RS12325
2334,USA300HOU_2259,https://aureowiki.med.uni-greifswald.de/SAUPAN005738000,USA300HOU_RS12330
2335,USA300HOU_2260,https://aureowiki.med.uni-greifswald.de/SAUPAN005739000,USA300HOU_RS12335
2336,USA300HOU_2261,https://aureowiki.med.uni-greifswald.de/SAUPAN005740000,USA300HOU_RS12340
2337,USA300HOU_2262,https://aureowiki.med.uni-greifswald.de/SAUPAN005741000,USA300HOU_RS12345
2338,USA300HOU_2263,https://aureowiki.med.uni-greifswald.de/SAUPAN005743000,USA300HOU_RS12350
2339,USA300HOU_2264,https://aureowiki.med.uni-greifswald.de/SAUPAN005744000,USA300HOU_RS12355
2340,USA300HOU_2265,https://aureowiki.med.uni-greifswald.de/SAUPAN005745000,USA300HOU_RS12360
2341,USA300HOU_2266,https://aureowiki.med.uni-greifswald.de/SAUPAN005747000,USA300HOU_RS12365
2342,USA300HOU_2267,https://aureowiki.med.uni-greifswald.de/SAUPAN005749000,USA300HOU_RS12370
2343,USA300HOU_2268,https://aureowiki.med.uni-greifswald.de/SAUPAN005752000,USA300HOU_RS12375
2344,USA300HOU_2269,https://aureowiki.med.uni-greifswald.de/SAUPAN005753000,USA300HOU_RS12380
2345,USA300HOU_2270,https://aureowiki.med.uni-greifswald.de/SAUPAN005754000,USA300HOU_RS12385
2346,USA300HOU_2271,https://aureowiki.med.uni-greifswald.de/SAUPAN005755000,USA300HOU_RS12390
2347,USA300HOU_2272,https://aureowiki.med.uni-greifswald.de/SAUPAN005756000,USA300HOU_RS12395
2348,USA300HOU_2273,https://aureowiki.med.uni-greifswald.de/SAUPAN005757000,USA300HOU_RS12400
2349,USA300HOU_2274,https://aureowiki.med.uni-greifswald.de/SAUPAN005758000,USA300HOU_RS12405
2350,USA300HOU_2275,https://aureowiki.med.uni-greifswald.de/SAUPAN005759000,USA300HOU_RS12410
2351,USA300HOU_2276,https://aureowiki.med.uni-greifswald.de/SAUPAN005760000,USA300HOU_RS12415
2352,USA300HOU_2277,https://aureowiki.med.uni-greifswald.de/SAUPAN005762000,USA300HOU_RS12425
2353,USA300HOU_2278,https://aureowiki.med.uni-greifswald.de/SAUPAN005763000,USA300HOU_RS12430
2354,USA300HOU_2279,https://aureowiki.med.uni-greifswald.de/SAUPAN005764000,USA300HOU_RS12435
2355,USA300HOU_2280,https://aureowiki.med.uni-greifswald.de/SAUPAN005767000,USA300HOU_RS12440
2356,USA300HOU_2281,https://aureowiki.med.uni-greifswald.de/SAUPAN005768000,USA300HOU_RS12445
2357,USA300HOU_2282,https://aureowiki.med.uni-greifswald.de/SAUPAN005769000,USA300HOU_RS12450
2358,USA300HOU_2283,https://aureowiki.med.uni-greifswald.de/SAUPAN005770000,USA300HOU_RS12455
2359,USA300HOU_2284,https://aureowiki.med.uni-greifswald.de/SAUPAN005771000,USA300HOU_RS12460
2360,USA300HOU_2285,https://aureowiki.med.uni-greifswald.de/SAUPAN005772000,USA300HOU_RS12465
2361,USA300HOU_2286,https://aureowiki.med.uni-greifswald.de/SAUPAN005775000,USA300HOU_RS12475
2362,USA300HOU_2287,https://aureowiki.med.uni-greifswald.de/SAUPAN005778000,USA300HOU_RS12480
2363,USA300HOU_2288,https://aureowiki.med.uni-greifswald.de/SAUPAN005782000,USA300HOU_RS12485
2364,USA300HOU_2289,https://aureowiki.med.uni-greifswald.de/SAUPAN005784000,USA300HOU_RS12490
2365,USA300HOU_2290,https://aureowiki.med.uni-greifswald.de/SAUPAN005785000,USA300HOU_RS12495
2366,USA300HOU_2291,https://aureowiki.med.uni-greifswald.de/SAUPAN005786000,USA300HOU_RS12500
2367,USA300HOU_2292,https://aureowiki.med.uni-greifswald.de/SAUPAN005788000,USA300HOU_RS12505
2368,USA300HOU_2293,https://aureowiki.med.uni-greifswald.de/SAUPAN005789000,USA300HOU_RS12510
2369,USA300HOU_2294,https://aureowiki.med.uni-greifswald.de/SAUPAN005790000,USA300HOU_RS12515
2370,USA300HOU_2295,https://aureowiki.med.uni-greifswald.de/SAUPAN005791000,
2371,USA300HOU_2296,https://aureowiki.med.uni-greifswald.de/SAUPAN005792000,USA300HOU_RS12525
2372,USA300HOU_2297,https://aureowiki.med.uni-greifswald.de/SAUPAN005793000,USA300HOU_RS12530
2373,USA300HOU_2298,https://aureowiki.med.uni-greifswald.de/SAUPAN005795000,USA300HOU_RS12535
2374,USA300HOU_2299,https://aureowiki.med.uni-greifswald.de/SAUPAN005796000,USA300HOU_RS12540
2375,USA300HOU_2300,https://aureowiki.med.uni-greifswald.de/SAUPAN005797000,USA300HOU_RS12545
2376,USA300HOU_2301,https://aureowiki.med.uni-greifswald.de/SAUPAN005801000,USA300HOU_RS12565
2377,USA300HOU_2302,https://aureowiki.med.uni-greifswald.de/SAUPAN005802000,USA300HOU_RS12570
2378,USA300HOU_2303,https://aureowiki.med.uni-greifswald.de/SAUPAN005803000,USA300HOU_RS12575
2379,USA300HOU_2304,https://aureowiki.med.uni-greifswald.de/SAUPAN005805000,USA300HOU_RS12580
2380,USA300HOU_2305,https://aureowiki.med.uni-greifswald.de/SAUPAN005806000,USA300HOU_RS12585
2381,USA300HOU_2306,https://aureowiki.med.uni-greifswald.de/SAUPAN005807000,USA300HOU_RS12590
2382,USA300HOU_2307,https://aureowiki.med.uni-greifswald.de/SAUPAN005811000,USA300HOU_RS12595
2383,USA300HOU_2308,https://aureowiki.med.uni-greifswald.de/SAUPAN005813000,USA300HOU_RS12600
2384,USA300HOU_2309,https://aureowiki.med.uni-greifswald.de/SAUPAN005815000,USA300HOU_RS12605
2385,USA300HOU_2310,https://aureowiki.med.uni-greifswald.de/SAUPAN005817000,USA300HOU_RS12610
2386,USA300HOU_2311,https://aureowiki.med.uni-greifswald.de/SAUPAN005818000,USA300HOU_RS12615
2387,USA300HOU_2312,https://aureowiki.med.uni-greifswald.de/SAUPAN005819000,USA300HOU_RS12620
2388,USA300HOU_2313,https://aureowiki.med.uni-greifswald.de/SAUPAN005820000,USA300HOU_RS12625
2389,USA300HOU_2314,https://aureowiki.med.uni-greifswald.de/SAUPAN005822000,USA300HOU_RS12630
2390,USA300HOU_2315,https://aureowiki.med.uni-greifswald.de/SAUPAN005823000,USA300HOU_RS12635
2391,USA300HOU_2316,https://aureowiki.med.uni-greifswald.de/SAUPAN005825000,USA300HOU_RS12640
2392,USA300HOU_2317,https://aureowiki.med.uni-greifswald.de/SAUPAN005826000,USA300HOU_RS12645
2393,USA300HOU_2318,https://aureowiki.med.uni-greifswald.de/SAUPAN005828000,
2394,USA300HOU_2319,https://aureowiki.med.uni-greifswald.de/SAUPAN005829000,USA300HOU_RS12655
2395,USA300HOU_2320,https://aureowiki.med.uni-greifswald.de/SAUPAN005831000,USA300HOU_RS12660
2396,USA300HOU_2321,https://aureowiki.med.uni-greifswald.de/SAUPAN005833000,USA300HOU_RS15525
2397,USA300HOU_2322,https://aureowiki.med.uni-greifswald.de/SAUPAN005834000,USA300HOU_RS12665
2398,USA300HOU_2323,https://aureowiki.med.uni-greifswald.de/SAUPAN005835000,USA300HOU_RS12670
2399,USA300HOU_2324,https://aureowiki.med.uni-greifswald.de/SAUPAN005837000,USA300HOU_RS12675
2400,USA300HOU_2325,https://aureowiki.med.uni-greifswald.de/SAUPAN005841000,USA300HOU_RS12680
2401,USA300HOU_2326,https://aureowiki.med.uni-greifswald.de/SAUPAN005843000,USA300HOU_RS12685
2402,USA300HOU_2327,https://aureowiki.med.uni-greifswald.de/SAUPAN005845000,USA300HOU_RS12690
2403,USA300HOU_2328,https://aureowiki.med.uni-greifswald.de/SAUPAN005846000,USA300HOU_RS12695
2404,USA300HOU_2329,https://aureowiki.med.uni-greifswald.de/SAUPAN005847000,USA300HOU_RS12700
2405,USA300HOU_2330,https://aureowiki.med.uni-greifswald.de/SAUPAN005848000,USA300HOU_RS12705
2406,USA300HOU_2331,https://aureowiki.med.uni-greifswald.de/SAUPAN005849000,USA300HOU_RS12710
2407,USA300HOU_2332,https://aureowiki.med.uni-greifswald.de/SAUPAN005850000,USA300HOU_RS12715
2408,USA300HOU_2333,https://aureowiki.med.uni-greifswald.de/SAUPAN005852000,USA300HOU_RS12720
2409,USA300HOU_2334,https://aureowiki.med.uni-greifswald.de/SAUPAN005853000,USA300HOU_RS12725
2410,USA300HOU_2335,https://aureowiki.med.uni-greifswald.de/SAUPAN005854000,
2411,USA300HOU_2336,https://aureowiki.med.uni-greifswald.de/SAUPAN005855000,USA300HOU_RS12730
2412,USA300HOU_2337,https://aureowiki.med.uni-greifswald.de/SAUPAN005858000,USA300HOU_RS12735
2413,USA300HOU_2338,https://aureowiki.med.uni-greifswald.de/SAUPAN005861000,USA300HOU_RS12745
2414,USA300HOU_2339,https://aureowiki.med.uni-greifswald.de/SAUPAN005864000,USA300HOU_RS12755
2415,USA300HOU_2340,https://aureowiki.med.uni-greifswald.de/SAUPAN005865000,USA300HOU_RS12760
2416,USA300HOU_2341,https://aureowiki.med.uni-greifswald.de/SAUPAN005867000,USA300HOU_RS12765
2417,USA300HOU_2342,https://aureowiki.med.uni-greifswald.de/SAUPAN005868000,USA300HOU_RS12770
2418,USA300HOU_2343,https://aureowiki.med.uni-greifswald.de/SAUPAN005869000,USA300HOU_RS12775
2419,USA300HOU_2344,https://aureowiki.med.uni-greifswald.de/SAUPAN005870000,USA300HOU_RS12780
2420,USA300HOU_2345,https://aureowiki.med.uni-greifswald.de/SAUPAN005871000,USA300HOU_RS12785
2421,USA300HOU_2346,https://aureowiki.med.uni-greifswald.de/SAUPAN005872000,USA300HOU_RS12790
2422,USA300HOU_2347,https://aureowiki.med.uni-greifswald.de/SAUPAN005873000,USA300HOU_RS12795
2423,USA300HOU_2348,https://aureowiki.med.uni-greifswald.de/SAUPAN005877000,USA300HOU_RS12800
2424,USA300HOU_2349,https://aureowiki.med.uni-greifswald.de/SAUPAN005878000,USA300HOU_RS12805
2425,USA300HOU_2350,https://aureowiki.med.uni-greifswald.de/SAUPAN005880000,USA300HOU_RS12810
2426,USA300HOU_2351,https://aureowiki.med.uni-greifswald.de/SAUPAN005883000,USA300HOU_RS12815
2427,USA300HOU_2352,https://aureowiki.med.uni-greifswald.de/SAUPAN005885000,USA300HOU_RS12820
2428,USA300HOU_2353,https://aureowiki.med.uni-greifswald.de/SAUPAN005886000,USA300HOU_RS12825
2429,USA300HOU_2354,https://aureowiki.med.uni-greifswald.de/SAUPAN005889000,USA300HOU_RS12830
2430,USA300HOU_2355,https://aureowiki.med.uni-greifswald.de/SAUPAN005890000,USA300HOU_RS12835
2431,USA300HOU_2356,https://aureowiki.med.uni-greifswald.de/SAUPAN005891000,USA300HOU_RS12840
2432,USA300HOU_2357,https://aureowiki.med.uni-greifswald.de/SAUPAN005892000,USA300HOU_RS12845
2433,USA300HOU_2358,https://aureowiki.med.uni-greifswald.de/SAUPAN005893000,USA300HOU_RS12850
2434,USA300HOU_2359,https://aureowiki.med.uni-greifswald.de/SAUPAN005894000,USA300HOU_RS12855
2435,USA300HOU_2360,https://aureowiki.med.uni-greifswald.de/SAUPAN005895000,USA300HOU_RS12860
2436,USA300HOU_2361,https://aureowiki.med.uni-greifswald.de/SAUPAN005896000,USA300HOU_RS12865
2437,USA300HOU_2362,https://aureowiki.med.uni-greifswald.de/SAUPAN005897000,USA300HOU_RS12870
2438,USA300HOU_2363,https://aureowiki.med.uni-greifswald.de/SAUPAN005899000,USA300HOU_RS12875
2439,USA300HOU_2364,https://aureowiki.med.uni-greifswald.de/SAUPAN005904000,USA300HOU_RS12880
2440,USA300HOU_2365,https://aureowiki.med.uni-greifswald.de/SAUPAN005909000,USA300HOU_RS12890
2441,USA300HOU_2366,https://aureowiki.med.uni-greifswald.de/SAUPAN005911000,USA300HOU_RS12895
2442,USA300HOU_2367,https://aureowiki.med.uni-greifswald.de/SAUPAN005912000,USA300HOU_RS12900
2443,USA300HOU_2368,https://aureowiki.med.uni-greifswald.de/SAUPAN005913000,USA300HOU_RS12905
2444,USA300HOU_2369,https://aureowiki.med.uni-greifswald.de/SAUPAN005915000,USA300HOU_RS12915
2445,USA300HOU_2370,https://aureowiki.med.uni-greifswald.de/SAUPAN005917000,
2446,USA300HOU_2371,https://aureowiki.med.uni-greifswald.de/SAUPAN005918000,USA300HOU_RS12920
2447,USA300HOU_2372,https://aureowiki.med.uni-greifswald.de/SAUPAN005920000,USA300HOU_RS12925
2448,USA300HOU_2373,https://aureowiki.med.uni-greifswald.de/SAUPAN005922000,USA300HOU_RS12930
2449,USA300HOU_2374,https://aureowiki.med.uni-greifswald.de/SAUPAN005923000,USA300HOU_RS12935
2450,USA300HOU_2375,https://aureowiki.med.uni-greifswald.de/SAUPAN005924000,USA300HOU_RS12940
2451,USA300HOU_2376,https://aureowiki.med.uni-greifswald.de/SAUPAN005925000,USA300HOU_RS12945
2452,USA300HOU_2377,https://aureowiki.med.uni-greifswald.de/SAUPAN005926000,USA300HOU_RS12950
2453,USA300HOU_2378,https://aureowiki.med.uni-greifswald.de/SAUPAN005927000,USA300HOU_RS12955
2454,USA300HOU_2379,https://aureowiki.med.uni-greifswald.de/SAUPAN005928000,USA300HOU_RS12960
2455,USA300HOU_2380,https://aureowiki.med.uni-greifswald.de/SAUPAN005930000,USA300HOU_RS12965
2456,USA300HOU_2381,https://aureowiki.med.uni-greifswald.de/SAUPAN005931000,USA300HOU_RS12970
2457,USA300HOU_2382,https://aureowiki.med.uni-greifswald.de/SAUPAN005932000,USA300HOU_RS12975
2458,USA300HOU_2383,https://aureowiki.med.uni-greifswald.de/SAUPAN005933000,USA300HOU_RS12980
2459,USA300HOU_2384,https://aureowiki.med.uni-greifswald.de/SAUPAN005934000,USA300HOU_RS12985
2460,USA300HOU_2385,https://aureowiki.med.uni-greifswald.de/SAUPAN005935000,USA300HOU_RS12990
2461,USA300HOU_2386,https://aureowiki.med.uni-greifswald.de/SAUPAN005938000,USA300HOU_RS13005
2462,USA300HOU_2387,https://aureowiki.med.uni-greifswald.de/SAUPAN005939000,USA300HOU_RS13010
2463,USA300HOU_2388,https://aureowiki.med.uni-greifswald.de/SAUPAN005940000,USA300HOU_RS13015
