,A,UhpA,Crp,YeiE,UvrY
SRX2606353,1.2201129186,0.13472402320000001,-0.0283162313,-0.42977310630000004,0.2500567693
SRX2606354,3.2426652306,-1.8421254024,0.8151339384,2.5370155858,0.5869289028
SRX2606355,2.8444184123,-1.2725699097,0.8881257601,2.9590830233,1.4740915775
SRX2606356,2.3066261711,0.3100840757,0.41748972510000004,0.9873599283000001,0.4006016215
SRX2606357,0.0726316756,0.1664088521,-0.0303467213,0.07744114810000001,0.1794112602
SRX2606358,0.5123659694,-0.3081380819,0.12400269800000001,-0.6073479117,0.0469667426
SRX2606359,1.4337991027,-0.9424782890000001,0.7564198440000001,1.3630391324,0.6746193797000001
SRX2606360,1.0629329466,-0.9162049313,0.803622138,0.6906722554,0.770890166
SRX2606361,0.2132482835,-0.8645294226,1.7832128196,1.7411258445,0.2176993056
SRX2606362,0.8579120788,-1.5072151959,1.5344472761999999,2.5445542006,0.5338670881
SRX2606363,0.2445205672,-0.1969320703,0.7437536825000001,0.41746165350000003,0.7828398745
SRX2606364,3.0373405043,-1.9393937561,1.0075067504,2.5734884017,0.7778501577
SRX2606365,2.9188619603,-1.4841606907,0.9965341975,2.8267722834,1.5140599654
SRX2606366,1.9784899177000002,-0.20791077830000002,0.6395112446,1.3947271618000001,0.533508419
SRX3648427,-0.8237278917,-0.4580603057,0.3949028114,0.19466586160000002,0.1504734479
SRX3648428,-0.5662831584,-0.30154709220000003,0.0860060487,0.0074134009,0.0702752108
SRX3648429,-1.5595411069,0.7953102431,0.3337373743,0.048748348100000005,0.4102042254
SRX3648430,-0.7571526099,-0.0131032035,0.5086181453,0.0836298276,0.12493078340000001
SRX3648431,-0.1342856674,-0.1324844813,0.4866754022,-0.10318907020000001,-0.0641079546
SRX3648432,-0.32997646010000004,-0.2429586538,0.48643220260000003,-0.3312966656,-0.027671183000000002
SRX3648433,0.0181889472,-0.25233152670000003,0.3779114022,0.2997868775,0.3040262344
SRX3648434,-0.43185575190000003,-0.0025465072,-0.0306841953,-0.1059716668,0.1804444256
SRX3648435,-0.7545565836,0.06996497160000001,-0.2753034439,-0.2560137878,-0.3204469652
SRX3648436,-0.9213257496,0.1322598765,-1.7807047438999999,-1.5646503008,-1.3598091379000001
SRX3648437,-0.8255904068000001,-0.0336086016,-1.6147351356000001,-1.6229091341,-1.3653409551
SRX3648438,-0.42516426490000003,0.2422793618,-1.7049606803000001,-0.9022039001000001,-1.6118585056999999
SRX3648439,0.4168316339,-0.5874908438,0.468238231,0.1738856134,0.2419622912
SRX3648440,0.0313427466,-0.0243807199,0.26436147200000004,-0.2569863281,0.11935807300000001
SRX3648441,-0.11372641080000001,-0.2488860256,-0.3907059673,-0.6486462256000001,-0.2409091077
SRX3648442,-0.3800490628,0.5563883587,-2.0145250609,-0.9317866932000001,-1.2163953925
SRX3648443,-0.8043612787000001,0.35798873670000003,-1.8700479492,-1.1079100858,-1.2050986292
SRX3648444,-0.5751139366,0.35241762860000003,-1.9839799046,-0.9374141984000001,-1.55240965
SRX3648445,-0.2399563399,-0.6539482332000001,0.4841423467,0.2153103223,0.1396465117
SRX3648446,-0.4689493161,-0.4301836832,0.1252630897,-0.044893163800000004,-0.1241074759
SRX3648447,-0.159461645,0.0756112951,0.2504433165,-0.11947377640000001,-0.07100840630000001
SRX3648448,0.528710412,-0.2414708226,0.3181897135,0.0665168302,0.1166089072
SRX3648449,0.3895926522,-0.0492843301,0.33640730560000004,0.0959787414,0.2479594463
SRX3648450,0.102709938,0.0565786828,0.1284474774,0.0599418768,0.12673089
SRX3648451,-0.1395161761,0.1233477907,0.0423286529,0.0092972479,0.23976409
SRX3648452,-0.5250030823,0.009720082500000001,-0.3692971329,-0.1431161372,-0.3803424529
SRX3648453,-0.35649374380000004,0.1011085966,-0.4560760166,-0.08861855910000001,-0.3507208806
SRX3648454,-0.8630829581,-0.1753299797,-2.1031438757,-1.5679022177,-1.2505138756
SRX3648455,-1.1036657168,-0.27036603,-1.9587539556,-1.5794004496,-1.4298104319
SRX3648456,-1.2313791952,-0.2558389522,-2.0893289722,-1.1280384059,-1.4369881075
SRX3648457,-0.29890674440000004,-0.4968435566,0.40077032360000003,0.4135626381,-0.030624204300000003
SRX3648458,-0.9681514086,-0.21083837390000001,0.19451078430000002,0.0580858875,0.2037936688
SRX3648459,-1.2257554651,0.052321645,-0.3027589365,-0.2745453665,-0.1855248239
SRX3648460,0.5633603584,-1.1310037384,0.8486849750000001,0.26262306020000004,0.11728331930000001
SRX3648461,-0.032175429400000004,-0.8827072478,0.3938793786,-0.18585876110000002,-0.022985206100000002
SRX3648462,-0.4833494421,-0.9763019941000001,0.148786522,-0.1546273845,-0.2148206504
SRX3648463,-0.36895201120000004,-0.3879470259,0.3369699572,0.36402163600000004,0.3628526727
SRX3648464,-0.48853252540000003,0.0187931509,0.013751511800000001,-0.11748809310000001,0.2380028395
SRX3648465,-0.19331705770000002,-0.0879850263,-0.22974107400000002,-0.5372549873,0.15317910240000002
SRX3648466,0.0967434919,-0.052947232000000004,0.35225783860000004,0.0885584806,0.2996114325
SRX3648467,-0.3604490336,-0.0495249846,-0.0962918605,-0.17426298610000002,0.3308033131
SRX3648468,-0.3102964064,-0.07577549160000001,-0.4193098364,-0.2652575292,-0.0983781539
SRX3648469,0.6874364438,-0.2985538083,-0.4561378538,-0.2452273525,-2.2092294469000002
SRX3648470,0.5975352353,-0.3876348136,-0.3239561219,-0.1434712011,-2.1174141275
SRX3648471,0.40308847880000004,-0.3948475019,-0.5009096485,-0.39108111910000004,-1.9809857969
SRX3648472,1.5849311319,-2.6891036550000003,-1.0066348399,-2.1164350953,-1.7732434082
SRX3648473,1.9486927392000002,-3.0062527728,-0.9472326698,-1.5111354182999999,-1.4006534596
SRX3648475,0.25431497070000003,-1.1578986862,0.8071856029000001,0.2681633885,0.115765586
SRX3648476,0.0062816342,-0.7151850737000001,0.4894051802,-0.0343773194,0.0371257588
SRX3648477,-0.5982757494000001,-0.7500111342,0.12325169,-0.07717175600000001,-0.27254708310000003
SRX3648478,-0.25688071300000004,-0.5468910777,0.5965313259,0.1978753855,-0.348814528
SRX3648479,-0.047510739100000005,-0.6981539910000001,0.4467565101,0.2672947697,-0.289117093
SRX3648480,-0.3450943151,-0.37864898010000003,0.5066551433,0.2559011351,-0.38355717580000004
SRX3648481,-0.9962067494000001,-0.23362033470000002,-0.4180190307,-0.3770212979,-0.14468437180000002
SRX3648482,-1.1512345875,-0.0199060743,-1.1217666797,-1.2055186823,-0.7242937754000001
SRX3648483,-1.1710799622,-0.0051866869,-1.5654300289,-0.8698667413000001,-1.1525373477
SRX1429221,-0.398818282,-0.0249644812,-0.10736737830000001,0.009347284400000001,-0.0880604522
SRX1429222,0.2203985745,-0.37423332940000004,-0.0089077731,-0.1688316322,0.2052869938
SRX1429223,0.1784197075,0.39919781060000004,0.1162751514,0.1594843478,-0.1172265416
SRX1429224,-0.6882624346,-0.0398870517,0.16900614320000001,0.0335005432,-0.0465272323
SRX1429225,-0.7190956707,-0.4018569316,0.0010292434000000001,-0.0578301602,0.0247853986
SRX1429226,-1.1862185366,0.0120175744,-0.1128774423,0.264976512,-0.0621678171
SRX1429227,-1.258178664,0.9810776603,-0.0133986869,0.3797913479,-0.4055647424
SRX1429228,-0.8361636641,0.7758891374,0.1636110552,0.7466013035,-0.3438922789
SRX1429229,-1.0107060419,0.7981170078000001,-0.331696997,0.13098268470000002,-0.0209722383
SRX1429230,-1.3425836669,1.5672391666,-0.038234619500000004,0.2300948331,-0.12606470790000002
SRX1429231,-0.5955977997,1.3994724265,0.0085680138,0.0687352956,-0.15103460100000002
SRX1429232,-1.2582985116,1.4894335081,0.11367215480000001,0.3977557406,-0.19713800080000002
SRX1429233,-0.7665611034,1.4771935708,0.3878004733,0.2773022558,-0.1964675479
SRX1429234,-0.7426313368,1.5425988478,0.3784077044,0.1663489498,-0.2627656828
SRX1429235,-0.21729751260000002,1.6764217217000001,0.6438706029,0.5872708567,-0.43335640700000005
SRX1429236,-0.5281521494,1.3703599764,1.4015203867000001,0.3443185208,-0.7561948536
SRX1429237,-0.49188716180000003,0.7708643109000001,0.8077489953,0.1387535274,-0.1942615037
SRX1429238,-0.33028646700000003,0.9421002962,0.7167135879000001,-0.0965016858,-0.0081191729
SRX1429239,-0.4865996825,0.8500185514,0.8733453174,-0.0456306572,-0.0122562703
SRX1429240,-0.35413500610000004,0.6347685028000001,0.7318804379,-0.2736903392,-0.08335943300000001
SRX1429241,-0.8458340601000001,1.0029133066,0.7265351033,-0.038207784700000004,0.07697750290000001
SRX1429242,0.5712586392,-0.0529418984,0.5601250011000001,-0.4404230858,-0.3993752521
SRX1429243,-0.6117069919,0.1524679592,1.1423196373,-0.0997712365,-0.2736552655
SRX1429244,-0.5468892768,0.32847620580000003,0.8770837162,-0.0670153236,-0.057576567700000005
ERX2339161,-0.5387980185,0.3504419226,-0.4060248421,-0.0298411363,0.0887387995
ERX2339162,0.5387980185,-0.3504419226,0.4060248421,0.0298411363,-0.0887387995
ERX2339163,-0.3311602589,2.8938189078,-1.860802321,-2.5856456306,-0.9706877201
ERX2339164,0.07476038210000001,3.2173203146000002,-1.9932080196,-1.8648160544999999,-0.3462154119
ERX2339165,-0.7387800366,0.8658241803000001,-3.95744986,-3.166321523,0.3400411105
ERX2339166,-1.3056718817,1.9937981178,-2.376849187,-1.3647367392,0.36095284800000005
ERX2339167,-0.0621648561,1.0643692817,-2.4414347629,-2.5802870414,0.0008277964
ERX2339168,3.0386870513,-0.3743342156,-0.11143317250000001,-0.12241478930000001,-0.2245224582
ERX2339169,3.5187558978,-0.2897932817,0.4939784118,0.13515911860000002,-0.0778717711
ERX2339170,0.0069554546,2.7238847452,-1.9613924773,-2.6385007321,-0.9485169923000001
ERX2339171,0.4568163221,3.1117065482,-2.2687520043,-2.2066304580000002,-0.4908011164
SRX7656012,-0.1343184879,0.3014270649,-0.0257376573,0.42054015,-0.0834211041
SRX7656013,-0.7109349655,-0.0695811219,0.0299666606,0.31137541820000003,-0.2089147872
SRX7656014,-0.1973966576,0.2115925568,-0.11910927560000001,0.5903880171,0.0848609713
SRX7656015,-1.7418327899000001,0.7472600363,-0.14152359080000002,0.6438055323,-0.1073394362
SRX7656016,-0.6591353103,0.7612297479,-0.0528646626,0.7104523504,-0.034126322800000004
SRX7656017,-0.5604388766,0.5271216423,0.0466087293,0.38425010940000004,-0.0946911745
SRX7656018,-0.6768747148,0.5328652109,0.0888972367,0.20439446220000002,-0.11373622130000001
SRX7656019,-1.4142171883,0.5123317225,-0.1208458188,0.5569200102,-0.0242697103
SRX7656020,-0.9636956207,0.043854580500000004,-0.1901082408,0.3476211362,-0.11660434880000001
SRX7656021,0.6503714746,0.7411365407,0.4066410972,0.2932782862,-0.3485610834
SRX7656022,0.1383975279,0.7825311504,0.3008384148,0.4243627229,-0.1697651321
SRX7656023,0.45104932820000004,0.4969851113,0.1735871826,0.2042153449,-0.2670273662
SRX7656024,1.003275646,0.6654847953,-0.21953675190000002,0.6124439681,-0.48084576830000003
SRX7656025,1.7574074209,0.4086427931,-0.3706386875,-0.0137982659,-0.45909473500000003
SRX7656026,1.153572515,0.8254462668,-0.46689314190000003,0.28449857900000003,-0.5935146726
SRX7656027,-0.31900466040000003,0.7950821579,-0.0494673563,0.2430826876,-0.2626864747
SRX7656028,-0.9925835845000001,0.5645853852,0.0487355099,0.1729577319,-0.2190980199
SRX7656029,-0.5449091318,0.39131231980000003,0.0882736573,-0.0549471568,-0.3057692501
SRX7656030,-0.047074205300000005,0.6064491363,-0.125182064,0.5912160771,-0.1061798679
SRX7656031,-0.6551040807,0.409954032,0.010558977,0.38416222980000003,-0.1405082434
SRX7656032,-0.370277678,0.3279509922,0.0951398358,0.37548425500000004,-0.0896230907
SRX7656033,-0.3507051889,0.5876238358,0.1194905215,0.33790760950000004,-0.1589478318
SRX7656034,1.0841324226,0.28110053150000003,0.2237150322,0.2981447859,-0.2469134433
SRX7656035,0.2513025848,0.6827391112,-0.1184232803,0.5433116406,-0.18765886410000002
SRX7656036,-1.1354283396,0.54188007,-0.0704396684,0.4840217738,-0.0899643797
SRX7656037,-0.8667581565,0.5562221289,-0.0825438107,0.18842924200000002,-0.0575557115
SRX7656038,-0.2347703266,0.1813265046,0.0036720471,0.08927936110000001,-0.16148713010000001
SRX7656039,0.1749201085,0.034349281,0.0579740377,-0.06843966380000001,0.0952825675
SRX7656040,-0.1417205608,-0.1194967076,-0.0560469805,0.09107813520000001,-0.10287906000000001
SRX7656041,-0.0331995477,0.0851474266,-0.0019270572,-0.0226384715,0.0075964925
SRX7656042,-0.369948779,-0.093956623,0.0772652949,-0.5493580592,0.5667887029
SRX7656043,-0.4031514745,0.0753605026,-0.0181962037,-0.1392023177,0.3216092423
SRX7656044,-0.1545344193,0.34258922820000004,0.29333133570000003,0.04495089,0.30071659840000003
SRX7656045,-0.5052999561,0.19882151150000002,0.038003208600000005,-0.40454698450000004,0.2502101796
SRX7656046,0.1196047804,0.0760219084,0.055199946900000005,0.072089922,0.38451903600000004
SRX7656047,-0.10045748360000001,0.3697775573,0.0970352661,-0.4620106748,0.3970057168
SRX7656048,-0.6463618825,-0.0351299044,0.14530002960000002,-0.15883430240000002,0.33931357900000003
SRX7656049,-0.9610314910000001,-0.07560922710000001,0.1482510961,-0.23591022020000002,0.303879085
SRX7656050,-0.3894877954,0.3526937337,0.22872318360000002,0.08728618140000001,0.4881185837
SRX7656051,0.552268759,-0.0237487005,-0.1834415272,-0.8373108699,-0.2990443263
SRX7656052,0.5449762478,-0.0854169667,-0.291745723,-0.2505112805,0.0779325389
SRX7656053,0.8100240811,0.1472226113,-0.2070583333,-0.4450906544,0.0071414936
SRX7656054,-0.6475053019,0.6686496145,-0.28640995810000003,0.973216272,-0.144535675
SRX7656055,-1.0234041305,0.7766827723,-0.2561673142,0.8757863556000001,-0.0133288741
SRX7656056,-0.2728380181,0.6903518322000001,-0.2033869971,0.8541456810000001,-0.1884176026
SRX7656057,-0.22963646540000002,0.7192228989,-0.191489569,0.6964899755,-0.0114082086
SRX7656058,-1.2881644185,0.7201376532,-0.29996488930000004,1.0416931995,0.1090981092
SRX7656059,-0.7709368806,0.617568981,-0.2739975689,0.8325169538,-0.10750355290000001
SRX7656060,-1.628970701,0.6772688356000001,-0.2739867065,0.4809314518,0.0008756749
SRX7656061,-0.6324227223000001,0.5908901971,-0.1411955001,0.7908280339,-0.0180390387
SRX7656062,-0.7675225191,0.6767372677,-0.3968922552,0.8753339033,-0.1705010446
SRX7656063,2.3664029288,0.5320965957,-0.7714632805,0.7031192963,-0.7081182174
SRX7656064,2.5136697069,0.5667576791,-0.9445177907000001,0.7552629996,-0.8178434489
SRX7656065,2.9788667467,0.49573820430000004,-0.6936953239,0.7147398699,-0.5885583259
SRX7656066,-1.0577503851,0.2585612439,-0.2741151042,0.024550671200000002,-0.1511382788
SRX7656067,-0.2209926087,0.2409826287,-0.2107467671,0.1513406414,-0.268569701
SRX7656068,-0.44846753100000003,0.3967277346,-0.2945587492,0.2429503336,-0.3420959156
SRX7656069,-0.5369187608,0.27668922360000003,-0.14377662900000002,0.309996221,-0.3265114803
SRX7656070,-0.5110801893,0.1906654331,-0.1917551074,0.3662166865,-0.3160840843
SRX7656071,-0.1725774292,0.2704456002,-0.31899979570000003,0.1118302329,-0.25145247660000003
SRX7656072,-0.513921331,0.3698351365,-0.1429422108,0.0739798041,-0.3488590304
SRX7656073,0.43101288520000003,0.5224182264,-0.1039371872,0.1945400673,-0.3491697836
SRX7656074,-0.1321258382,0.5540229825,-0.2057577352,0.15999153700000002,-0.5306483816
SRX7656075,2.5430153828,-0.1478843968,-1.6721229036,-0.6928286678000001,-0.6439789805
SRX7656076,1.697021182,-0.2818377144,-1.4822713578,-0.0377187089,-0.7194113012000001
SRX7656077,2.009893895,0.0328818586,-1.6233641556,-0.3890671634,-0.9112287766
SRX7656078,-0.7857272691,0.44794949230000003,0.34011186720000003,0.0027033016,0.2917131289
SRX7656079,-1.4403582061,0.2620629755,0.31661900600000004,0.0318333653,0.0289508006
SRX7656080,-1.1638275532,0.4102551497,0.2924930122,-0.0818634863,0.3309003468
SRX7656081,0.0600208724,0.4834502901,0.20629760900000002,-0.2848554391,0.035169295600000004
SRX7656082,-0.4334841873,0.14082824630000002,0.1434163886,-0.0487112331,-0.0307988177
SRX7656083,-0.1225045223,0.4553472852,0.1449923987,-0.2611430422,-0.0135705726
SRX7656084,-0.1633839242,0.40845747330000004,0.2342972617,-0.0923725828,0.1861878759
SRX7656085,-0.20469505640000002,0.21685114360000002,0.1925245619,-0.3798526061,0.0853781237
SRX7656086,-1.0026336022,0.0846513168,0.290042195,0.4934229834,0.22929541020000002
SRX7656087,-0.2928242085,0.22186178450000002,-0.2225034427,-1.0858659837,-0.1481566464
SRX7656088,0.73711658,0.1292538645,-0.3319244188,-1.0978659305,-0.29548627650000003
SRX7656089,0.6085839761,0.4019638137,-0.2142957861,-0.8999973968,-0.1567245284
SRX7656090,-0.1664999013,0.0559355348,-0.0727186524,0.2486400644,-0.2659671067
SRX7656091,-0.7587815058,-0.19262763300000002,-0.1325552437,0.3215779542,-0.3289012181
SRX7656092,-0.4628561343,-0.22530609210000002,-0.0093774403,0.1303675168,-0.2176570545
SRX7656093,0.394005308,0.0684401062,-0.0963017972,0.4209074277,-0.2742081648
SRX7656094,0.0208251328,0.1430435605,-0.0690723906,0.4042452653,-0.3390683424
SRX7656095,-0.0084977552,0.1009681585,0.0350324265,0.07605964230000001,-0.3339945946
SRX7656096,-1.0822148114,0.3739015616,-0.10606712300000001,0.2166118961,-0.1906548848
SRX7656097,-0.5604602882,0.51199053,-0.08314191180000001,0.3159101226,-0.1496665478
SRX7656098,-0.7496716293,0.3710843936,-0.030255880500000002,-0.021057893100000002,-0.16920410300000002
SRX7656099,2.4883715934,0.4494119796,-0.5907121801,0.3098984016,-0.6310154925
SRX7656100,2.7536516525,0.4350805902,-0.5373274114000001,0.1745775619,-0.73947831
SRX7656101,2.127990537,0.38707279250000004,-0.5783336185,-0.0765479931,-0.9240188554000001
SRX7656102,-0.8500865063,0.6444107382,0.0407122211,0.5832722309,-0.3037768711
SRX7656103,-0.3915293086,0.5311601257,-0.0296138498,0.4411897327,-0.31735605510000003
SRX7656104,-0.4568609423,0.5303234326,0.0195569859,0.42338704450000003,0.038853127700000004
SRX7656105,2.6519871287,0.6108657818000001,-0.7292056332,-0.29725196470000004,-0.8310946338
SRX7656106,2.9072125058,0.5236549289,-0.696285915,-0.3370442938,-0.6354126522
SRX7656107,2.6631789894,0.3125817743,-1.0564224947,-0.5052370423,-0.8722730518
SRX7656108,1.2378820879,0.2868542542,-0.0794728993,0.1608576534,0.2983190164
SRX7656109,0.7096957603,0.31308556260000003,-0.1805611668,-0.012686486700000001,0.17070169940000002
SRX7656110,-0.7365222554,0.4054238358,-0.1544384115,0.0443498603,0.2878403717
SRX7656111,-0.5100548269,0.6312501594000001,-0.18919337260000002,-0.0829879996,-0.15012055130000002
SRX7656112,-1.6188141616,0.1366814728,-0.29911423600000003,0.07870209880000001,-0.0640582651
SRX7656113,-0.1442561568,0.0681608231,-0.163664422,-0.2350693764,0.1432241941
SRX7656114,0.3142945495,0.5934548243000001,-0.1706452057,0.1287867529,0.3116750036
SRX7656115,0.7162448445,0.7497119357,-0.0065019301,-0.023371912800000002,-0.0070284250000000005
SRX7656116,1.0518145225,0.4795915201,-0.18035648640000002,0.2765850286,0.1969734755
SRX7656117,3.1950616105,0.0344851893,-1.1344697468,-0.7941719546,-0.7666282967
SRX7656118,1.4009811348,0.17607177970000001,-0.9830774505000001,-1.7232270924000002,-0.72846785
SRX7656119,1.6000911622,0.0087446043,-1.1040875946,-0.39457481910000003,-0.5226805979
SRX7656120,-0.290287483,0.0215195119,-0.0633550417,0.4143813048,-0.1603508612
SRX7656121,0.13710091230000002,0.0418149155,-0.0233358193,-0.0898275784,-0.2338772046
SRX7656122,0.2203659281,0.2185733042,-0.0186793965,0.13790145040000001,-0.1305920493
SRX7656123,0.06292202520000001,-0.1971897349,-0.010088120800000001,0.0166444884,-0.11548677040000001
SRX7656124,0.2676142723,-0.07855636390000001,-0.0220803095,0.1661408051,-0.0651469916
SRX7656125,0.2287438209,-0.2080871478,-0.006971406,0.2295768684,-0.27565802
SRX7656126,0.5009058935,0.3711554888,0.0043966387,0.2439737156,-0.0975560964
SRX7656127,1.2897165846,0.1876634081,0.1668676485,-0.0564835016,-0.3089981258
SRX7656128,1.1392571408,0.1852362393,0.1832898366,-0.29611656270000003,-0.1289706253
SRX7656129,3.0698438284,0.1081037531,-0.8509373182000001,-0.4048408248,-0.6240500018
SRX7656130,2.8688719961,-0.0279817124,-1.0133410348,-0.2811166357,-0.6245622166
