,A,CusR,HprR,CueR
ecoli_00405,-5.2056021332,-1.031705486,-0.0628995245,-1.147246456
ecoli_00406,-0.5403215675,-0.19023315000000002,-0.016900540500000002,-1.123361411
ecoli_00407,2.8304020947,0.457762241,-0.3416915465,-1.178567477
ecoli_00408,2.2981844741,0.407771567,-0.1258750915,-1.159614782
ecoli_00409,2.8744065281999998,1.030656051,0.0132200675,-0.684087812
ecoli_00410,2.7655656346,0.7377230220000001,-0.0828842155,-0.7819898460000001
ecoli_00411,0.5547824288000001,0.069389486,0.5732018575,-1.450156489
ecoli_00412,0.4473570157,-0.031792334000000005,0.5617107105,-1.544952902
ecoli_00413,1.5564703655,0.213308349,0.1012593665,-1.853538372
ecoli_00414,1.9271948479,0.262282061,-0.1413704975,-1.400624676
ecoli_00415,3.3694455963,1.172319421,0.6043106715000001,-0.10581040600000001
ecoli_00416,3.0660911118,1.202784426,0.6537625285,-0.50342666
ecoli_00417,1.9252199746,0.602113804,0.1550302695,-1.414950226
ecoli_00418,1.7935984156,0.565686495,0.1618980615,-1.323952778
ecoli_00419,2.2131282455,0.5119602050000001,-0.1521070575,-1.228138236
ecoli_00420,1.7966813536,0.5870831550000001,-0.27109143150000004,-1.197565978
ecoli_00421,3.5633922607,1.500214073,0.5607427175,-0.00320368
ecoli_00422,3.5635573692999998,1.500025564,0.4234480245,-0.08295348100000001
ecoli_00423,0.1791578644,0.124111939,0.7484975705,-1.3282243550000001
ecoli_00424,0.477598177,0.09921366,0.6007630255,-1.364138272
ecoli_00425,0.8096501265,-0.06161901300000001,0.2899616705,-1.7572863120000002
ecoli_00426,0.7241357474,-0.0660477,0.25018906550000003,-1.6842570239999999
ecoli_00427,0.7606678535,-0.037572672,0.1499212115,-1.364063296
ecoli_00428,0.5349483032,0.020514728000000003,0.28820768550000003,-1.655574428
ecoli_00429,1.0867821243,0.010314466000000001,0.040305453500000005,-1.763049646
ecoli_00430,0.9209125921,-0.010592579000000001,0.0246658045,-1.353533906
ecoli_00431,2.7525363592,1.462891191,1.1040579375,-0.49803121100000003
ecoli_00432,2.8450407016,1.256512146,0.9087582185,-0.237951555
ecoli_00433,3.0091131398,1.409913223,0.8997951545,-0.573048501
ecoli_00434,3.0135970938,1.041219751,0.8003836435,-0.453708963
ecoli_00435,1.9905850879,0.49744500100000005,0.7425506455,-1.230184173
ecoli_00436,2.1046730803,0.518666936,0.6083690415,-1.299407879
ecoli_00437,2.9970225163,0.27894792500000004,0.1550013385,-1.671007269
ecoli_00438,2.9045192449,0.27220963,0.20226240750000002,-1.590531741
ecoli_00439,3.7201277766,1.360182036,0.9830362975,-0.564675255
ecoli_00440,3.5303484962000002,1.573302355,1.3860750635,-0.37890103
ecoli_00441,1.1180929082,0.214569388,0.2758557645,-1.490561442
ecoli_00442,1.2730068351,0.18801551500000002,0.5040242345,-1.49951912
ecoli_00443,1.8068990727,0.27008724900000003,-0.0287448125,-1.5550604799999999
ecoli_00444,1.8818579849,0.281003836,-0.052816112500000005,-1.6071221210000002
ecoli_00445,3.2365018689,1.37054275,0.9724560525,-0.24682635200000003
ecoli_00446,3.4052584769,1.589578226,1.0614464815,-0.307749847
ecoli_00447,0.8191152932,-0.17341239700000002,0.5862354095,-1.348394295
ecoli_00448,1.2639902215,-0.156033753,0.4488291325,-1.3410490510000002
ecoli_00449,0.6463906457,-0.10151974500000001,0.9491379405,-0.7134569580000001
ecoli_00450,0.353471394,-0.157347019,0.4110191775,-0.506581994
ecoli_00451,2.4600101468,0.28892321400000004,0.4342364245,-1.343789858
ecoli_00452,1.7130020945000002,-0.042903399,0.32362547350000004,-1.348657092
ecoli_00453,0.47864086920000004,-0.23249049100000002,0.5220467575000001,-0.535233795
ecoli_00454,0.4639874404,-0.137571923,0.4097428705,-0.546096739
ecoli_00455,6.0252991748,1.581921274,1.1022789625,-0.766991953
ecoli_00456,6.167891289,1.569090079,0.9191589105,-0.467518407
ecoli_00457,5.7226364063,1.497101991,1.1009308785,-0.430095824
ecoli_00458,5.7731160557,1.417318963,0.8125482065,-0.392678897
ecoli_00459,4.5624446454,0.442169293,0.4569533235,-0.7142505760000001
ecoli_00460,4.4692168058,0.36657554800000003,0.24277908650000002,-0.5982258730000001
ecoli_00461,-10.9819673589,-3.339805901,-0.12199027550000001,-0.001225743
ecoli_00462,-11.4464912869,-3.288805671,-0.23889672850000002,0.142396146
ecoli_00463,-12.4998574388,-3.422884645,-0.7907529175,0.8732517870000001
ecoli_00464,-13.3743153398,-3.609020713,-0.9641682455,0.9090231780000001
ecoli_00465,-14.1844552709,-2.842864271,-1.3271684735,1.106459512
ecoli_00466,-13.1413992285,-2.843647891,-1.2317613445,1.06289566
ecoli_00467,-13.7143300433,-2.887672343,-0.42358018550000004,-1.2351007840000001
ecoli_00468,-13.535249371,-2.600779348,-0.3469290625,-1.078536714
ecoli_00469,-13.3965289938,-2.75859006,-1.3235448825,1.031307218
ecoli_00470,-13.6980416341,-2.618577659,-1.2294443255,1.015618228
ecoli_00471,-14.012089399,-3.728129176,0.1706522175,0.017789934
ecoli_00472,-13.5493489704,-3.5630056469999998,0.0334212355,0.10083610700000001
ecoli_00473,-13.0877100862,-3.085188553,-0.4178656315,0.862122276
ecoli_00474,-13.4168928445,-3.341600289,-0.6385908275000001,0.8830874980000001
ecoli_00475,-14.070370234,-6.944846208,-1.3951813145,-0.8795531050000001
ecoli_00476,-15.0204108774,-6.944846208,-1.1721098005,-0.619175021
ecoli_00477,-15.7803137463,-6.944846208,-1.1405861045,-1.292041712
ecoli_00478,-15.3416563222,-6.944846208,-0.8663089535,-1.561312997
ecoli_00479,-4.7453345341,-0.779841789,0.2607911195,0.624464896
ecoli_00480,-4.495518806,-0.722265754,0.1891209925,0.68762755
ecoli_00481,-13.1268173384,-2.269124819,0.4337799175,-0.206206996
ecoli_00482,-13.3079955333,-2.397967332,0.5686222425,-0.049127571
ecoli_00483,1.9684403531,1.189504699,1.1893856595,-0.49482169600000003
ecoli_00484,2.1623569495,1.245704489,1.2578463465,-0.531843257
ecoli_00485,-1.2057060318,-0.790659846,0.7820715745,0.026332106
ecoli_00486,-1.2460494198,-0.709511537,0.8270745945,-0.024338027
ecoli_00487,-13.4538176205,-3.020360823,0.1979506775,0.16215542800000002
ecoli_00488,-13.7916596054,-3.032424267,0.23356567450000001,0.256025915
ecoli_00489,-11.6191355637,-2.973449162,-1.0469381915,0.204927673
ecoli_00490,-11.5561884533,-2.388193647,-0.7415007375,0.144525442
ecoli_00491,-14.0073975306,-2.228264083,-0.5363139605,-2.19034
ecoli_00492,-13.958595431500001,-2.30914133,-0.4157409575,-1.7548292490000001
ecoli_00493,-8.852690205,-2.126174723,-0.10601437350000001,-1.116307981
ecoli_00494,-8.8330060039,-2.018362947,-0.1538209555,-1.140610688
ecoli_00495,-11.4156017786,-2.223102166,0.2989858805,0.795497474
ecoli_00496,-11.0737039128,-2.123488012,0.4387478985,0.784724814
ecoli_00497,-12.8664254707,-2.691473633,-1.3040535415,0.8930657620000001
ecoli_00498,-13.1459134211,-2.815237966,-1.2804544995,0.8333171500000001
ecoli_00499,-13.0044965571,-2.1620985790000002,0.4634357135,-0.11592089
ecoli_00500,-13.1593075109,-2.214406397,0.6292166425,-0.093071914
ecoli_00501,7.4354016517,0.9191288550000001,0.9603047995,-1.350331596
ecoli_00502,7.6083366248,0.952755758,0.8526548325000001,-0.940041003
ecoli_00503,-13.4981692993,-2.953775414,-0.0909938265,0.00174584
ecoli_00504,-13.8575659403,-2.715965197,-0.1011250635,-0.046761775000000005
ecoli_00505,-1.8147452078000001,-1.292771249,0.0173797765,0.004392914
ecoli_00506,-1.6495871536000002,-1.366116715,0.0496098545,0.031222873
ecoli_00507,4.4739001013,1.481272056,1.0789441435,-0.528440942
ecoli_00508,4.3998997138,1.586179128,1.1705894695,-0.6543184550000001
ecoli_00509,4.3846123178,1.472174542,1.1627389455000001,-0.813896022
ecoli_00510,4.4431847303,1.397755389,1.1300965965,-0.706232516
ecoli_00511,1.3238365969,-0.17984255300000002,0.8061404795,-0.11228763
ecoli_00512,1.4253025838,-0.147769267,0.9341368685,0.041520748
ecoli_00513,-13.2907748679,-2.596353583,-1.4268404825,0.7563628280000001
ecoli_00514,-13.383739937,-2.743894903,-1.3790421385,0.651473912
ecoli_00515,-9.8193343755,-2.104340644,-0.5698457125,-1.270540944
ecoli_00516,-9.7745558727,-2.078767883,-0.5601931495,-1.408011819
ecoli_00517,0.3810491935,0.43354087700000005,0.5473704145,-1.4329711
ecoli_00518,-4.7136445814,-0.84836566,-0.35289688950000003,-1.7228603470000001
ecoli_00519,-2.1360025655,-1.727791243,-0.9616228395,-0.8245180440000001
ecoli_00520,1.2606706121,0.34705591,0.1487219925,-1.043744937
ecoli_00521,3.4838254146,1.000497266,1.1865110935,-0.9362862150000001
ecoli_00522,3.5429830411000003,1.034733348,1.7683670175000001,-1.114883485
ecoli_00523,3.9491994242,1.047366965,1.6099526385,-1.268725839
ecoli_00524,-1.6366193703,-0.506577841,-1.1936841535,-1.147357627
ecoli_00525,-1.7313139988000001,-0.426601104,-1.0978620025,-1.400164742
ecoli_00526,-1.6945235919,-0.32244613,-0.6626398755,-1.090514902
ecoli_00527,-1.613125868,-0.40179870300000003,-0.5825940005,-1.039236188
ecoli_00528,-15.2376912791,-3.113170135,-1.5780155955000001,-1.4546555190000001
ecoli_00529,-14.0183929578,-2.103697277,-1.4598651165,-1.513572624
ecoli_00530,-13.3992064526,-2.745126585,-1.7445593234999999,-1.82008609
ecoli_00531,-13.7482872446,-1.9626820820000002,-1.7299633335,-2.062038788
ecoli_00532,0.373651669,0.9460657210000001,0.9074841735,-1.204453475
ecoli_00533,0.5085879707000001,1.19519941,1.3357791655,-1.068845151
ecoli_00534,0.6637339091000001,1.062479062,0.9509827415000001,-1.079558608
ecoli_00535,0.7776582709000001,1.28705513,1.3557752345,-0.79836926
ecoli_00536,-0.24674747660000002,-0.200001369,-0.3836568705,-1.6717692830000002
ecoli_00537,-1.0429529954,-0.03762139,-0.3639034425,-1.66198519
ecoli_00538,2.695702992,0.253658596,0.0696721345,-1.7694825280000002
ecoli_00539,2.6864283421,0.403293485,0.1983474325,-1.645797911
ecoli_00540,-12.293067622,-2.204792517,-1.6235005375,-0.980145413
ecoli_00541,-11.874732055399999,-2.017043908,-1.5960465904999999,-0.9969954120000001
ecoli_00542,-10.9797254159,-1.4345259970000002,-0.8785745575,-0.926467919
ecoli_00543,-11.6746451696,-1.925125757,-1.0944315825,-0.748448047
ecoli_00544,-6.6663524505,-1.818113652,-1.5362066964999999,-0.9842185940000001
ecoli_00545,-9.2302310962,-1.789214963,-1.7677101685,-1.043223341
ecoli_00546,2.4831854118,0.38757017200000005,0.5177233945,-1.5344875880000002
ecoli_00547,2.8192202779,0.48500006500000004,0.4132057335,-1.41812701
ecoli_00548,2.2086128777,-0.178294314,-0.3676707335,-1.5872823120000001
ecoli_00549,1.606722403,-0.547364744,-0.8836875025,-1.490758556
ecoli_00550,-0.8778535489,-1.6578640180000002,-1.2749402875,-1.489595673
ecoli_00551,0.9098808496,-1.419474292,-1.2229603425,-1.372454527
ecoli_00552,-5.5832354644999995,-2.79213812,-2.1386158025,-2.132107353
ecoli_00553,5.3727010458,1.209757635,0.4053259805,-1.8982557990000002
ecoli_00554,-6.2430114149,-2.721914759,-2.1248434935,-1.844507678
ecoli_00555,-3.2688623232,-2.945835949,-1.9022522335,-1.605928253
ecoli_00556,-2.5682976427,-2.396161829,-1.8533805795,-1.482197413
ecoli_00557,-1.5028972888,-2.334486987,-2.3129398105,-1.552997037
ecoli_00558,1.3355990058,-0.18463669,-1.1720908575,-1.822068424
ecoli_00559,1.9009659595000001,-0.182162959,-1.3512513965,-1.676413541
ecoli_00560,-10.8452720981,-3.19396288,-1.8597304565,-1.107945643
ecoli_00561,-6.8343985297,-2.585062837,-1.6833268315,-1.117974627
ecoli_00562,-11.3996314837,-3.572496636,-0.1788478065,-0.6822495310000001
ecoli_00563,-13.4441052276,-3.362767509,-0.8119349945000001,-0.544358599
ecoli_00564,-8.6153615919,-1.583610902,-0.5590304255,-1.719270903
ecoli_00565,-8.7065442577,-1.4697438310000002,-0.5387269855,-1.639157298
ecoli_00566,2.02823666,0.536615996,0.6088691735,-1.001056351
ecoli_00567,3.045419483,0.788279519,1.1932857025,-0.924953393
ecoli_00568,-0.7003096191,0.11178186400000001,-0.7872118535,-1.332810577
ecoli_00569,-0.9189482859,0.08412625700000001,-0.5278680705000001,-1.565816356
ecoli_00570,1.9394455278,0.912574387,-0.0407952145,-1.325424127
ecoli_00571,2.029130449,0.9832243970000001,0.1099759735,-1.224444186
ecoli_00572,4.0685983136,0.9079554160000001,1.2448777185,-1.410460582
ecoli_00573,3.7192357744,0.7352991830000001,0.9897286305,-1.36905494
ecoli_00574,-2.5231649214000003,-3.115663035,-1.6061154305,-1.219511512
ecoli_00575,-2.3986884303,-3.088489553,-1.7265378335000001,-1.264364292
ecoli_00576,-2.4217341431,-2.925775072,-2.0606863165,-1.817913886
ecoli_00577,-2.8042543992,-2.529835417,-1.9015060005,-1.4626096560000001
ecoli_00578,-2.9903033708,-3.131048264,-1.5242109385,-1.163490345
ecoli_00579,-2.5822015605,-2.583714264,-1.6452963415,-1.009209707
ecoli_00580,-10.8235423189,-3.116362283,-1.5466911885,-1.1876299399999999
ecoli_00581,-10.5674291908,-3.09062627,-1.4259379295,-1.74433204
ecoli_00582,-8.277584004,-1.485991614,-0.26069033750000004,-1.4441622920000001
ecoli_00583,-6.8663332445,-1.431231213,-0.2449964795,-1.5112599580000001
ecoli_00584,1.5269167179,0.614958605,1.7344101205,-0.8045464040000001
ecoli_00585,0.8957693122,0.360350595,1.1957080275,-1.027962881
ecoli_00586,0.2743353958,0.35512984200000003,-0.17917398950000002,-1.822559111
ecoli_00587,0.6444477329,0.126982009,-0.2696132995,-1.8339119460000002
ecoli_00588,3.7807787437,1.023359819,0.4372001125,-1.582897443
ecoli_00589,3.6278320651,1.128065968,0.4505779065,-1.551063957
ecoli_00590,-13.5393834631,-3.052153578,0.2982078695,-1.232460602
ecoli_00591,-13.0982898824,-3.209035351,0.3075116645,-1.01042452
ecoli_00592,1.3256503527999999,-2.175206359,-1.8125923875,-0.9133406140000001
ecoli_00593,-1.309626886,-2.247720263,-1.6892498285,-1.084211844
ecoli_00594,-5.7785204462,-1.952144018,-1.4656313805,-1.6431339660000002
ecoli_00595,-10.5836630927,-2.887257239,-1.3040568855,-1.06183869
ecoli_00596,-10.1836790408,-2.252729376,-1.7550090035,-1.166982912
ecoli_00597,-8.4945756753,-1.889564711,-1.2408817165000001,-1.430605812
ecoli_00598,-10.4795436266,-1.670257128,-1.0177403025,-0.857293548
ecoli_00599,-9.2205550131,-1.40587083,-0.7079629435,-1.090820782
ecoli_00600,-13.2169969104,-1.875568875,-1.4809964195,-1.582087353
ecoli_00601,-13.7184543893,-2.261810992,-1.5630337165000001,-2.352628693
ecoli_00602,3.1430028363,0.6613011860000001,0.3353632805,-1.717284403
ecoli_00603,-3.7055293954,-1.677366588,-1.3370946264999999,-2.137418945
ecoli_00604,2.4144345535,0.7371630610000001,0.5506613155,-1.702866072
ecoli_00605,-2.3159514796,-1.214368413,-1.1020661795,-1.776647954
ecoli_00606,-12.0468468846,-1.634336463,0.054824792500000004,-2.170846832
ecoli_00607,-11.7652353559,-1.793192632,-0.0915506995,-1.7495559250000001
ecoli_00608,3.8283210896,1.5248714680000002,2.4869285395,-1.80928438
ecoli_00609,2.7019161065,0.5239256720000001,1.2940718375,-1.456714509
ecoli_00610,-4.779412883,-1.35780946,0.4891736575,-1.702342755
ecoli_00611,-9.6530906858,-1.234166923,0.1099366975,-1.53186881
ecoli_00612,-14.1934144758,-2.711631832,-0.6523536835,-1.6877641570000002
ecoli_00613,-14.2547981441,-2.806420787,-1.0332379285,-1.542531759
ecoli_00614,-8.0588455121,-2.422032183,-0.8596411345,-1.7949912010000002
ecoli_00615,-10.2142194864,-3.25957192,-1.3877889275,-2.246159247
ecoli_00616,-10.7524466519,-2.7820824340000003,-0.6673032725,-1.473158215
ecoli_00617,-8.8285092808,-2.302513332,-0.9643049255,-1.563220838
ecoli_00618,0.6684225810000001,-0.396664265,-1.0299683055,-1.662769905
ecoli_00619,0.6197858377000001,-0.32493973,-1.1727764895,-1.6886823290000001
ecoli_00620,3.6726268916,0.812945545,-0.1508242055,-0.39875870500000005
ecoli_00621,3.0498353838,0.605527677,-0.4483268185,-0.391051107
ecoli_00622,-0.36824515900000004,-0.15176382900000002,0.6859762225,-0.375586866
ecoli_00623,-0.0505432818,0.06867381,0.7371417925,-0.139513182
ecoli_00624,1.607982371,0.114785538,1.5622019885,-0.192505427
ecoli_00625,1.6353627575,-0.084017511,1.5305559794999999,-0.287342484
ecoli_00626,1.9430594742,0.37121395300000004,1.0479188945,-0.742257107
ecoli_00627,2.2564160926,0.672864464,1.2080708595,-0.528628479
ecoli_00628,2.1564455917,-0.10605837800000001,1.6833492095,0.041732112
ecoli_00629,2.0546130052,-0.677301063,1.4479556105,-0.009058026
ecoli_00630,-10.901240676,-2.368424887,0.1431192675,-0.30633518
ecoli_00631,-9.8475903358,-2.327898449,0.2926263985,-0.41369292
ecoli_00632,-0.3640671963,-0.047188163000000005,0.7214403105,-0.530712176
ecoli_00633,-1.1787630008,-0.278746207,0.7106962595,-0.49929856800000005
ecoli_00634,-0.42214579560000004,-0.44593225400000003,0.4427344455,-0.7642572980000001
ecoli_00635,0.5459315458,0.048693537,0.7462303355000001,-0.49129162200000004
ecoli_00636,-3.0644628914,-0.555927517,0.3090612795,-0.09940512200000001
ecoli_00637,-1.3888570193,-0.44490967800000003,0.6089173165,-0.088428562
ecoli_00638,0.46582379620000003,-0.2049793,0.5912049095,-0.461004332
ecoli_00639,1.0199847466,0.100647179,0.7326974795000001,-0.395356676
ecoli_00640,-1.5697376856,-0.8989387670000001,0.8701726865,-0.034457273000000004
ecoli_00641,-1.5055865831,-1.061689975,0.7598943535,0.106596071
ecoli_00642,0.12413697750000001,-0.29038241200000003,0.6945697405,-0.43270168800000003
ecoli_00643,-0.2110249086,-0.41959465500000004,0.6673340755,-0.33128528
ecoli_00644,-0.16952872130000002,-0.177750141,0.4330199375,-0.34578115800000003
ecoli_00645,0.2333625241,0.041368393,0.39468412150000004,-0.385734679
ecoli_00646,-0.2292989989,0.225212089,1.0110225485,-0.422204389
ecoli_00647,0.0321245175,0.142330541,1.1367260975,-0.41771204300000003
ecoli_00648,0.3192701,0.009787449,0.7305503515,-0.602886508
ecoli_00649,-0.2527606479,-0.20631909999999998,0.6936960245,-0.49507383600000004
ecoli_00650,-7.5756379306,-1.5615689,0.21811621550000002,-0.40644334800000004
ecoli_00651,1.865675343,0.825880324,1.0283219815,-0.5293039930000001
ecoli_00652,-12.1495080132,-2.538451674,0.3048730765,0.124386009
ecoli_00653,-8.159925722,-2.601514264,0.2574054505,0.23244687300000003
ecoli_00654,1.5130971211,0.296481557,0.8397368455,-0.466290847
ecoli_00655,1.5220583538999999,0.170582735,1.2971829805000001,-0.442876888
ecoli_00656,-1.0337418167,-0.462760734,0.31136270050000003,-0.203364223
ecoli_00657,-1.2131757902,-0.278550576,0.3763168395,-0.445685319
ecoli_00658,0.2899540284,0.068457739,0.6806368325000001,-0.775108326
ecoli_00659,0.4283935756,0.078585921,0.9176433235,-0.6344708920000001
ecoli_00660,-4.5022050824,-1.180054477,0.9415296085,-0.108601234
ecoli_00661,-3.27749147,-0.813475806,1.5208751205,-0.022009346000000003
ecoli_00662,0.8487407342000001,-0.12155945300000001,0.6603252945,-0.5777377
ecoli_00663,1.0634518251,0.358986676,0.7463844955000001,-0.6967792700000001
ecoli_00664,-2.2436985994,-0.826420149,1.2920092375,0.131913569
ecoli_00665,-1.6636191616,-0.585641454,1.3618821255,0.06480649100000001
ecoli_00666,-3.066392093,-0.43054620400000004,0.5062341185,-0.38217247400000004
ecoli_00667,-0.4067011279,-0.145204369,1.2987945615,-0.17858785400000002
ecoli_00668,-5.7834716104,-2.035082978,1.5103761405,0.107919575
ecoli_00669,-8.6976313252,-2.503322866,0.38228810750000003,-0.21716458200000002
ecoli_00670,-5.5906939247,-1.249592143,0.2160501495,-0.35876935400000004
ecoli_00671,-5.9447587887,-1.268068681,0.2505290315,-0.295762937
ecoli_00672,1.2575651004,0.504959351,1.1709214965,-0.608831683
ecoli_00673,1.3332822952,-0.24167096400000002,1.8421734945,0.050177144
ecoli_00674,1.3533544341,0.19362556,0.7378283995,-0.6632454630000001
ecoli_00675,1.5352026176,0.126137208,0.8163646405,-0.701190616
ecoli_00676,-0.14005931130000002,-0.353819726,0.5568346175000001,-0.6899851730000001
ecoli_00677,-0.18423651500000002,-0.288505498,0.5457617805,-0.5841863340000001
ecoli_00678,-12.4007338553,-2.525563872,0.0641585365,-0.04530343
ecoli_00679,-12.3709756915,-2.76390751,0.17296094950000002,-0.041043006
ecoli_00680,3.4033448751,0.7664869,1.3280740215,-0.38768525800000003
ecoli_00681,3.7333956536,0.7117352180000001,1.4809846505,-0.13071592
ecoli_00682,-8.2263386188,-2.051673248,0.07869026450000001,-0.33364773600000003
ecoli_00683,-5.8020078662,-1.514086987,0.1434687265,-0.31980368200000003
ecoli_00684,2.1651041472,0.48985942200000004,1.2192367455,-0.45595083000000003
ecoli_00685,2.167208797,0.28467547400000004,1.3941728395,-0.212597003
ecoli_00686,1.1594002217,0.024842176,0.5266235985000001,-0.9139340920000001
ecoli_00687,1.0902419585,-0.168100988,0.7512648095000001,-0.42606329800000003
ecoli_00688,0.5736037469,0.318168496,0.7394870795,-0.76915454
ecoli_00689,0.7890352933,0.467186692,0.7329732955,-0.666941014
ecoli_00690,-13.3956543956,-2.332144402,-0.1405466445,0.190164465
ecoli_00691,-13.4090826872,-2.5758224590000003,-0.0941649365,0.264063895
ecoli_00692,-12.470980502,-2.528865974,0.0278545025,0.14962983400000002
ecoli_00693,-12.6762652409,-2.931759957,0.2695492605,0.208487836
ecoli_00694,-14.0538415684,-3.430031879,0.34481370450000004,0.260984103
ecoli_00695,-13.9593875037,-3.215190858,-0.0222916805,0.19914319200000002
ecoli_00696,-7.8042952694,-1.8742514360000002,0.4907828635,0.133433879
ecoli_00697,-5.527712327,-1.249155344,0.23948525550000002,0.10636835700000001
ecoli_00698,2.270269954,0.056357976000000004,1.0953502335,-0.6959267490000001
ecoli_00699,2.5918330441,0.20373929100000002,1.5059745155000002,-0.40859213800000005
ecoli_00700,1.5743625854999999,0.31497213900000004,0.9608419585,-0.560252614
ecoli_00701,1.9994239981000002,0.433020532,1.0310635065,-0.578281946
ecoli_00702,1.0868683926,0.252088599,1.0481147815,-0.22980050100000002
ecoli_00703,1.6195659111,0.36745756,1.4220532335,-0.11936218600000001
ecoli_00704,0.3403399071,0.093893235,0.6907602575,-0.303700511
ecoli_00705,0.3912664853,0.167795102,0.8049661815,-0.426748308
ecoli_00706,0.5290327935,-0.170153354,0.6970854885000001,-0.711600063
ecoli_00707,1.0575014743,0.292248914,0.7853156785000001,-0.611705289
ecoli_00708,-0.0973658486,0.199069136,0.5457978165,-0.581066769
ecoli_00709,0.6653191292,0.019977924,0.5672034445,-0.5829936130000001
ecoli_00710,1.729850403,0.515862769,1.0527781805,-0.575091325
ecoli_00711,1.8826204,0.38028021,1.6315172875,-0.285772236
ecoli_00712,0.8980264615,0.265295026,0.9831462225,-0.290203366
ecoli_00713,1.0664690613,0.422223257,1.0397338985,0.020362978
ecoli_00714,-12.5707871839,-2.70695514,1.3761433625000001,0.33845054500000005
ecoli_00715,-12.9097416329,-2.735307999,1.2127241555000001,0.299287668
ecoli_00716,-10.3818868358,-2.216604686,-1.8632766715,-0.447853119
ecoli_00717,-11.3445038098,-2.105417391,-2.0023416385,-1.4270990669999999
ecoli_00718,-9.5945058824,-2.312901888,-2.1945757055,-1.480592885
ecoli_00719,-8.1857966032,-2.123069958,-1.8347092045000002,-1.216034535
ecoli_00720,-10.9453303216,-2.19025925,-2.0313529935,-1.6254658960000001
ecoli_00721,-10.4697585009,-2.371999196,-1.9746529975,-1.445661058
ecoli_00722,-10.2588574434,-1.946488585,-1.3737422395,-0.40470685900000003
ecoli_00723,-5.8921256262,-1.084194895,-2.3850007495,0.145869612
ecoli_00724,-11.620685404,-2.24223345,-1.2135580905,-0.342207317
ecoli_00725,-12.6151832325,-2.259214669,-1.3217865925,-1.021053178
ecoli_00727,-11.5437437855,-1.92252318,-1.1178783925,-0.629077643
ecoli_00728,-7.4655626988,-1.817475323,-1.5243035675,-0.318526505
ecoli_00729,-13.1283094554,-2.080901502,-1.5050239135,-1.26086265
ecoli_00730,-10.1340250074,-2.019418024,-1.7152816315,-0.48744210400000004
ecoli_00731,-11.1347582543,-2.260775126,-2.1001159005,-1.649484194
ecoli_00732,-9.2094248647,-2.102764162,-2.4708320175000003,-1.55488845
ecoli_00733,-11.4603033769,-2.181146766,-1.6663162455,-0.31129315500000004
ecoli_00734,-11.60283978,-1.898189616,-1.6099242304999999,-1.025699911
ecoli_00735,-10.468066313,-2.151657061,-1.5507356525,-0.424701306
ecoli_00736,-10.7477904457,-2.057217984,-2.0694274705,-1.020861889
ecoli_00737,-11.1994785944,-2.121995767,-1.2171806655,-0.31175272
ecoli_00738,-12.4845085578,-2.062911118,-1.9101248845,-0.8324442660000001
ecoli_00739,-10.3022568015,-2.154552054,-1.5425009865,-0.538911786
ecoli_00740,-10.3776113639,-2.181258915,-2.0891605865,-1.26086424
ecoli_00741,3.1613778982,-0.33294429400000003,-1.7311945745,-0.24300701100000002
ecoli_00742,-2.611708316,-0.519586039,-1.5426543995,-0.102297338
ecoli_00743,-9.1452292377,-1.992902407,-2.2890411525,-0.7171188430000001
ecoli_00744,-8.1951266389,-1.9319349510000001,-1.9732220965,-0.8071802530000001
ecoli_00745,-9.2681359008,-2.089766862,-2.2026928915,-1.072200031
ecoli_00746,-9.7810652737,-2.344170718,-1.9776792715,-0.887209702
ecoli_00747,-10.5562140006,-2.119957796,-2.1063795025,-0.9272767110000001
ecoli_00748,-9.8804117858,-2.154223943,-2.2060729585,-1.107593843
ecoli_00749,-3.8694266054,-0.487843927,-1.5236815545,-0.460248961
ecoli_00750,-6.137385754,-1.5647007670000002,-2.0222936265,-0.358097745
ecoli_00751,-3.2070444814,-1.4990647990000001,-2.1381276045,-0.336265003
ecoli_00752,-2.108447496,-1.374597228,-2.3773348945,-0.168387633
ecoli_00753,-8.7813568033,-2.307219634,-1.8942399085,-1.33272521
ecoli_00754,-10.5644287233,-2.253407359,-2.1135102745,-1.461867221
ecoli_00755,-5.3859322069,-1.7749309960000001,-3.5870219375,-1.300898759
ecoli_00756,-6.4046663635,-1.618398205,-3.4198064565,-1.3715259720000001
ecoli_00757,-9.5128934819,-2.384955693,-1.7708600655,-1.3736597
ecoli_00758,-10.0553991703,-2.405486345,-1.5256341275,-1.501859755
ecoli_00759,-10.1277955771,-2.42519798,-1.8324180475,-0.16229401100000002
ecoli_00760,-4.1331136119,-1.195554848,-1.5023893605,0.517541684
ecoli_00761,-10.3529128475,-2.32069694,-2.1266364135,-1.483466914
ecoli_00762,-5.2035198844,-2.068805334,-2.2990946915,-1.402857383
ecoli_00763,-6.3480382353,-2.3100559880000002,-1.9799863585000002,-1.639367833
ecoli_00764,-5.1938910412,-2.111424662,-2.0911729615,-1.276097198
ecoli_00765,-6.3352897683,-1.988529819,-2.6906029095,-1.4609071230000001
ecoli_00766,-10.0240978351,-2.412138371,-2.2409548185,-1.412505141
ecoli_00767,-9.8696046561,-2.216502306,-0.49133434950000004,-0.09345887400000001
ecoli_00768,-10.4055402599,-1.704765877,-0.1812596935,-0.19121700800000002
