,A,XylR,Crp
acid_tale__acid_ale2_pH7__2,-0.8213285777,-0.051592187500000004,0.323054463
acid_tale__acid_ale2_pH5__1,-1.3413791766,-0.2960862435,0.432644723
acid_tale__acid_ale2_pH5__2,-0.604761054,-0.2850864735,0.485480993
acid_tale__low_Mg_ale_pH7__1,0.0600600461,-0.0538534315,0.300746703
acid_tale__low_Mg_ale_pH7__2,0.32469388650000003,-0.0132013775,0.34624546300000003
acid_tale__low_Mg_ale_pH5__1,-0.8542008696000001,0.1723281905,0.608588733
acid_tale__low_Mg_ale_pH5__2,-0.7815315308,-0.0907514075,0.557231563
acid_tale__MES_ale_pH7__1,-1.3491350869,0.0618431835,0.430531873
acid_tale__MES_ale_pH7__2,-0.42272642800000004,-0.0451860055,0.47473322300000004
acid_tale__MES_ale_pH5__1,-0.8529517271,0.0362460175,0.475017483
acid_tale__MES_ale_pH5__2,-1.0026013393,0.0697075115,0.709374983
acid_tale__gmos_pH7__1,-0.8487284377000001,0.1243418335,0.42960406300000004
acid_tale__gmos_pH7__2,-0.8373779134,0.0239877145,0.444629313
acid_tale__gmos_pH5__1,-0.5595376126,-0.1030037735,0.650228023
acid_tale__gmos_pH5__2,-0.7486157194,0.0923597295,0.7174304530000001
adnB__wt_adn__1,0.5157489125,-0.09882848350000001,-0.41595584700000005
adnB__wt_adn__2,-0.3644424895,-0.3570407225,0.229595813
adnB__delydhB_adn__1,1.0234437186,-0.2436996975,-0.53031891
adnB__delydhB_adn__2,0.508365205,-0.0109894035,-0.264506101
ytf2__wt_glc__1,1.0964881235,0.1220023195,0.207994233
ytf2__wt_glc__2,1.1894948063,0.4039018945,0.253845453
ytf2__ybcM_glc__1,1.3100621243,-0.1404526755,0.49687887300000005
ytf2__ybcM_glc__2,1.5200248676,-0.1768328855,0.5496294230000001
ytf2__ydhB_glc__1,1.4429093551,0.1491674895,0.326151603
ytf2__ydhB_glc__2,1.7248727619,0.1334216725,0.395503043
ytf2__yfeC_glc__1,1.0813702999,-0.0430175555,0.20829614300000002
ytf2__yfeC_glc__2,1.4037913798,-0.0062218435,0.37606821300000004
ytf2__yciT_glc__1,1.3209026755,0.0580820425,0.459934233
ytf2__yciT_glc__2,1.4631423987,0.0282729385,0.517486403
ytf2__ydiZ_glc__1,0.696431645,-0.0940826835,0.28184425300000004
ytf2__ydiZ_glc__2,0.5471625099,0.0538450745,0.281401713
ytf2__ynfL_glc__1,1.2587969481,0.4293235005,0.510756223
ytf2__ynfL_glc__2,1.2144618966,0.4305647795,0.523190413
misc2__dellon_glc__1,0.6785427837,-0.1304379255,0.48724811300000004
misc2__dellon_glc__2,0.4607395052,-0.4923165425,0.21544195300000002
ytf3__wt_glc2__1,1.207985689,-0.11067289550000001,0.456262873
ytf3__wt_glc2__2,1.0665102239,0.0283801675,0.5116651830000001
ytf3__wt_pH7_lactate__1,0.9966331405000001,-0.21639004650000002,0.560872303
ytf3__wt_pH7_lactate__2,1.0295966619,-0.2043545435,0.553273863
ytf3__wt_pH55_lactate__1,0.9750395843,0.13124389050000002,0.778064203
ytf3__wt_pH55_lactate__2,1.0189485474,0.0228204995,0.7423117130000001
ytf3__wt_pH55_HCl__1,0.9302500515000001,0.1036414615,0.615049543
ytf3__wt_pH55_HCl__2,0.7014889483,0.14122508150000002,0.6014201330000001
ytf3__dyieP_pH7__1,1.1433181587,-0.0170278085,0.47916943300000003
ytf3__dyieP_pH7__2,1.0327320151,0.0457698995,0.424966693
ytf3__dyieP_pH55__1,1.1412880901,-0.0232002595,0.439007113
ytf3__dyieP_pH55__2,1.1115451659,0.0207413515,0.623551333
