,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
SP5448_00060,0.0141558929,0.1102859811,-0.12444187400000001,-2.0036648567,-1.9793264206,-0.8402397397,-1.9557888966,-1.8562765039,-1.4985763975,-0.07730312510000001,-0.0812607868,0.2494575709,0.0893136747,-0.1798263691,0.0493478269,0.0080875431,0.4499719882,0.6021156442,-0.3795381988,-0.6110146348000001,-0.11117965860000001,-0.011371518300000001,0.2162852765,-0.0511348852,-0.47210133590000003,0.1528500571,-0.0611170886,-0.0440962772,0.0651961532,0.1973181436,-0.9426853395,-2.5975809694,-1.7503852872999999,-2.1067989527,-0.9384550439,-1.5924211891,-1.1508359561,-1.8618049956,-1.3630878409,-1.820772134,-1.6281553719000001,-2.1458693464,-1.7060368684,-2.0523753847,-2.5104325079,-1.0665111962,-3.5730760259,-1.3630307934,-1.4001505008000001,-1.4510234332,-1.900344432,-0.015554730800000001,0.0423045358,-0.026749805,-0.5195847759000001,-0.5508030368,-0.479308369,-0.15777803610000002,0.11871596520000001,-0.0074424341,-0.0379279267,-0.0733456044,0.1375326789,0.0363815299,0.060706068700000004,0.0485308658,0.23897692510000001,0.2240952938,0.1661656232,0.1507193261,-0.1778982026,-0.1514933235,-0.1128624914,-0.1570973977,-0.48799911900000004,-0.7329930984,-0.6807031772000001,-2.6480829437,-2.3559410747,-2.7373469724,0.9663172429,-3.1856890757,0.6270322108,-3.2782090131,1.0694812938,-3.6251033079,0.8214797611,-0.6269967317,0.4309257019,-0.3487768713,0.6492899315,-1.0045944833,-0.006952855700000001,0.0526986267,-0.045745771000000005,0.7212191662,0.5663583852,0.5457922552,0.1905009816,0.4111209384,0.1442072972,0.8504581617,0.8356919167,0.7676502554,-1.0885582041,-1.2443105733,-1.3684743457000001,-1.353034236,-1.1779437659,-1.1584582855,-0.3568963237,-0.6265472352,-0.3469527116,-1.8322653024000002,-1.6173973983,-1.7996565845
SP5448_00065,-0.1049682925,0.0209316381,0.08403665440000001,-1.6860963369,-1.6614888562,-0.6955869348,-1.7883983726000001,-1.7395378421,-1.3720579748000001,0.075806396,-0.1044607105,0.0033946319000000003,0.0189996757,-0.0519971505,0.1681055918,0.0462935599,0.0439809122,0.3043736174,-0.2797512974,-0.1498151618,-0.2488260905,0.030521931800000002,0.0969693484,0.0559631395,-0.20874213290000002,0.1530864643,0.1734510964,-0.1107941768,-0.0808519649,0.06429232010000001,-1.4755966736000001,-2.0496844404,-2.1041363004,-2.0516725805,-1.0945889049,-1.7976419106,-0.8751160247,-1.7744540654,-1.5209392382,-1.6583487675000002,-2.0064128007,-2.154892706,-1.3196980754,-2.2305302104,-2.413826208,-1.6364159647,-2.8039787081,-1.734817606,-0.7862512847,-0.5830703139,-1.1230810218,-0.015378524000000001,-0.0002010688,0.0155795928,-0.8498411046000001,-0.2589249018,-0.25901912990000003,0.016712805,0.0649540465,-0.023865703800000002,-0.0177477488,-0.0233405939,0.16827895610000002,0.0702957391,0.0791576112,0.0122258789,0.1503670792,0.2282051736,0.1535884156,0.1741758904,-0.10867653070000001,-0.101972383,-0.1028220482,-0.10160412,0.2433289887,0.1290950347,0.1807862832,-1.0391768006,-0.9134732854000001,-0.9076758259000001,0.233053425,-3.7374879927,0.495143804,-3.6111369026,0.016222471500000002,-3.7422309103,-0.4787546408,-1.4639498991,-0.0200440167,-1.4021691842,-0.0544116491,-1.7485205114,-0.0686895653,0.0004961693,0.068193396,0.7558498713,0.7597539255,0.5809117477,0.16707437590000002,0.4890904065,0.21979287500000003,0.8421235037,0.8540408792,0.9364142403000001,-0.9290327142,-1.0159507408,-1.01236908,-0.5414906809,-0.5293706273000001,-0.3361555524,-0.1604473274,-0.4595095233,-0.2382378162,-0.43895611430000003,-0.7045408065000001,-0.6118817668000001
SP5448_00070,0.1393898167,-0.2520392768,0.11264946020000001,-2.0336622268,-1.9043884345,-0.9111366663,-1.9248984516,-1.880863202,-1.7615051727000002,0.023018375900000002,-0.1051784372,0.42775158010000003,-0.167695326,0.1688087452,0.44402036110000004,0.2865598742,-0.2314962764,-0.1210499864,-0.3434735608,-0.1566273221,0.1968778109,0.3682082747,-0.1678703973,-0.018545005700000002,-0.2190053057,-0.4851452826,0.15475360870000002,0.10170205160000001,-0.12595825400000002,-0.0296555282,-1.9987910739,-3.3753351726,-2.7185236677,-2.8730497602,-1.7392036070999999,-2.4464921745,-1.9267425189,-2.7897180254,-2.2542180008,-3.0436705215,-3.0013324846,-3.1113404765,-1.7311294361,-2.8298934493,-2.8657360711,-2.2924559299,-3.8088273941,-2.3028777546,-1.7915118389,-1.7937709624,-1.7513707027,0.08406703430000001,-0.1647958894,0.0807288551,-1.1626409864,-0.7355295947,-0.7921980316,-1.0403489073,-0.029274613300000002,0.052190666000000004,-0.0366369914,0.013720938700000001,-0.7837119311,-0.7062376955,-0.7491796222,-0.6752670277,-0.6043639079,-0.5774022193,-0.6691461927,-0.7983081691,-0.0250047087,-0.0225062757,0.1692815134,0.060249358100000004,-0.26153638360000003,-0.5024168290000001,-0.4852024354,-0.7659377775,-0.7472758666,-0.7438173025,0.2772926023,-2.0406146996,-0.28930244180000003,-2.0313741164,0.3722303188,-2.2672343686,0.8372492783000001,-0.8749543986,0.2423123988,-0.9767834917,0.1695939709,-1.7427967424,0.0008068901,0.0638683636,-0.0646752537,-0.6900148821000001,-0.7745490541000001,-0.7706562729,-0.06847685170000001,-0.43344807290000004,-0.3587727853,-0.8145148767,-0.9397660106,-0.9884292178,-2.2928095399,-2.1930606216,-2.2057254017,-1.4963409982,-1.4991932175,-1.5513640421,-1.3337453234,-1.6461624772999999,-1.4938505666,-1.9248750578,-2.2514107581,-2.694301614
SP5448_00185,-0.1380441077,0.6065744005,-0.4685302928,-1.775530952,-1.7042098003000001,-0.8071007662,-1.4415282436,-1.4723136401999999,-1.3395175028000001,0.18139519999999998,0.1565428624,0.0077132901,0.0394259537,0.1775924468,0.21684554790000002,-0.0731007833,-0.3803805873,-0.36260247030000003,-0.41496373870000003,-0.3835840002,0.2327263134,0.2574612502,0.0061890946,-0.022368462000000002,0.5170780946,-0.0498791574,0.21971886840000002,-0.2810673285,0.0186498129,-0.0633922073,-1.7838350823,-3.1183241634,-2.176281624,-2.7626795553,-1.2302664759,-2.2438371735000002,-1.7199067687,-2.4808275381,-2.0992503707,-2.56089957,-2.1787093627,-2.5675043139,-1.8843445088,-2.5893741610000003,-2.8306233246,-1.3453957364,-4.3479167927999995,-2.0406650703,-2.5554212038,-2.2589331717,-2.5877252951000003,0.0551279269,-0.07008543290000001,0.014957506,0.3787678707,0.7900829945000001,0.8661242511,0.3385207046,0.0776222102,-0.0636121984,-0.028070451700000002,0.0140604399,-0.3917391193,-0.35210732770000003,-0.3624906272,-0.4126457496,-0.7989060408,-0.6984702898,-0.7387979263000001,-0.7059411002,0.10543425390000001,0.1308263227,0.1578223602,0.16647332180000002,0.3707738216,0.1268729768,0.3250551953,-1.2245877135,-1.189482151,-1.2083937892,-1.6154027131,-6.1347399249,-1.3187164004,-5.7623360751,-1.5459730511,-5.9714093862,-0.326710107,-2.9124798485000003,-0.1736751031,-3.0493161034,-0.3223167837,-3.859383751,-0.1744378683,0.24688699590000002,-0.0724491276,-0.8744491445,-0.736913683,-0.7133698624,0.25677009840000004,0.3221505859,0.2413297248,0.6295617214,0.0945661312,0.3877652312,-1.2447088336,-1.3068745741,-1.1305910827,-1.8705959525,-1.6466234223,-2.4461318395,-0.4359224528,-0.6225530645,-0.18196563440000002,-1.8335263501,-2.0491701952,-2.1650906592
SP5448_00190,-0.48774836260000004,0.6260960773,-0.1383477147,-2.0567713943,-2.0573669207,-0.6657305896,-2.5073667435,-2.3451035097,-2.0979416345,-0.0518224523,-0.0015315866000000001,0.0308363415,0.1775568559,-0.1405157183,0.0286625797,-0.2610811923,-0.0298800169,0.1007736894,0.1327874399,-0.6296780795,-0.19404962480000001,-0.08889598500000001,-0.0094955713,-0.0373348172,0.2688518024,0.3843985895,0.0529801104,0.2357725978,-0.1646093811,0.1962744189,-0.529657248,-1.1307506087,-0.9623583841000001,-0.6989647039,-0.5155530151000001,-0.7129766024,-0.7409650480000001,-0.5518549443,-0.6882301230000001,-0.7092798939,-0.3798744911,-0.7547450953,-1.1914534329,-1.1777251278,-1.5844001561,-0.7069648809,-2.4624129209,-1.0424225153,-1.4635987345,-1.2963891882,-1.8557368758,0.11880551780000001,-0.12831734220000002,0.0095118245,-1.349467923,-0.6454508669,-0.6804342842000001,-0.8445005870000001,0.0298820262,-0.028910114400000003,0.0064265672,-0.007398479,0.0549380934,0.057099343000000004,0.0538114628,-0.0452735316,-0.12690307210000001,-0.018846695400000002,0.0032201278,0.051775628500000004,0.0056517599,0.058884092400000004,-0.0622124243,-0.0457551293,0.7543884987,0.6306358907,0.58019063,0.0922028896,-0.0117282848,0.038301984000000004,-0.8347106536000001,-2.4626422509,0.0053865988000000005,-2.2197742596,-1.4153189782,-2.252421887,-1.638354111,-1.9512367711,-0.0935557992,-1.9724332691000002,-0.2333051093,-2.0389274912,-0.1558454064,-0.0203072153,0.1761526217,0.0425399952,-0.0680704598,-0.040370909100000005,-0.1327815758,-0.1220077078,-0.26487083240000003,0.0123676266,-0.08746977140000001,-0.1555846304,-1.5260844619,-1.440489809,-1.3774091803,-1.4747275078,-1.2835389894,-1.4443499049000001,-1.2443098983,-1.1622030802,-1.0201517716,-1.3747020278,-1.2220821974,-1.468031736
SP5448_00195,0.2693908947,-0.4379356388,0.1685447441,-1.4486075894,-1.8616427651,-1.1062566346,-1.789798448,-1.6746417013000001,-1.448819101,-0.0201930975,-0.3170491723,0.1751734121,-0.0352190475,-0.4025399188,0.2115167887,0.0437244248,0.2703918518,0.516440836,0.1812171621,0.3085203119,-0.3379123182,-0.10922763240000001,-0.1633245677,-0.06997545420000001,-0.3455519898,0.056508517,0.16831506000000002,0.0576952811,-0.10240226620000001,-0.0861081809,-0.1496740141,-0.47384683910000003,-0.4094981775,-0.43385040100000005,-0.0095999669,-0.26583091140000004,-0.2607035475,-0.30305333840000004,-0.27141848080000003,-0.7026960361,-0.2029220944,-0.2828940883,-0.6157152199,-0.4252715738,-0.7461503518,-0.2657700987,-1.9580747291,-0.4823033477,-1.0222552482,-1.0687768741,-1.4476546074,0.0935690767,0.0188152816,-0.1123843583,0.8471015087,-0.07321084800000001,-0.08069442360000001,0.2447229529,-0.0250640091,0.043821448400000004,-0.0951463303,0.076388891,-0.2413658008,-0.1275806576,-0.17975869460000002,-0.17861251390000002,-0.0336164996,-0.0026250077,0.0161830821,-0.0717957111,0.1233717423,0.1000710813,0.33039043630000003,0.1620933759,0.0092201309,-0.1718048579,-0.1063945924,-1.3287733877,-1.2388522224,-1.5028457477,0.8623091707,-0.9525751348,0.2590131041,-1.0372765181,1.1081291234,-1.2785355289,0.9490933572,0.5910977724,-0.2752585999,0.7648464573,-0.404855438,0.3352225813,0.17305035430000001,-0.0326503291,-0.1404000252,0.6711094215,0.5664134382,0.4125785825,0.5207208137,0.38375914040000003,0.3523434187,0.8093181037,0.6691270801,0.634495833,-0.8679101668,-1.0766576248,-1.1198920423,-1.5707939497,-1.2970461181,-1.3483403249,-0.5108775651,-0.6449658971000001,-0.3593329436,-2.1621381893000002,-1.5979344087,-1.9976385967999999
SP5448_00200,-0.1925916768,0.07389407540000001,0.1186976014,-1.5061445409,-1.5642285349,-1.2522306607,-2.0507770255,-1.9201831975,-1.7050354288,0.24140617550000001,-0.12735674460000002,0.2224325097,-0.061463154400000004,-0.1616404148,0.23679810540000001,0.1034330403,0.036539083300000004,0.242766733,0.15246526500000002,0.27075351880000004,-0.284403925,-0.0424460495,-0.1335442068,-0.0321941503,-0.34870042300000004,0.041655541000000004,0.1847774495,-0.09657027380000001,-0.2874906674,-0.1572174121,-0.8094218617000001,-1.0379924764,-1.0617125328,-0.9785880643,-0.6981471449000001,-0.8563315681,-0.8221033749000001,-0.9156446930000001,-0.9825074207000001,-1.114715105,-0.8739049796,-1.0022609655,-1.2257809694,-1.3266682556,-1.4644695424,-1.0715627428,-2.0343286906,-1.068502053,-1.1670070668,-1.2017048242,-1.5647964372,-0.0413853281,0.1289123507,-0.0875270226,0.29934978760000003,0.065775519,0.0345931939,0.2515503246,-0.0718103133,0.0265402348,0.0093361315,0.035933947,-0.12838518170000002,-0.049134182400000004,-0.1254573005,-0.0952534847,0.062317478,0.0330873373,0.0004670527,-0.02951045,-0.10585960200000001,-0.1038874657,0.0844700575,0.0360166542,-0.5991272846,-0.4684237228,-0.34517664540000004,-1.5897428260000002,-1.3709649485,-1.7483082139000001,0.546816853,-1.3297531534,0.5832288372000001,-1.3973302961,0.5427178549,-1.3878862978,0.604021447,0.3058714965,0.5281042014,0.3523071608,0.2806020044,0.2364194088,0.0605620346,-0.1249342923,0.0643722577,0.36023871220000003,0.1246756599,-0.008250742,0.35470371100000003,0.3608258146,0.3212762806,0.4377433737,0.42902964180000003,0.4624010142,-1.1519718657,-1.303486524,-1.3896712828,-1.4762432059,-1.3933777293,-1.3280975782,-0.6684414054000001,-0.7460377069,-0.4259857909,-1.6105320937,-1.5795922173,-1.6613588042
SP5448_00205,-0.8871132819,0.9158152699000001,-0.028701988,-1.7552456869,-1.7014509458,-1.5216891452999999,-2.3503937796,-2.1542210912,-1.9223710079,-0.2734987634,-0.2480776168,0.5372094024,0.1857695198,-0.565495753,0.4040315148,0.1046374676,0.1816994449,0.47762022670000004,0.3921856448,0.4710550297,-0.1884205964,-0.0897587345,-0.2833676406,-0.3939846905,-0.7631901897000001,-0.22638218940000002,0.0775443222,0.08441174300000001,0.062030709700000006,0.0539811486,0.0826340245,-0.5934810988,-0.7556313595,-0.9029802989,-0.19851459270000002,-0.6688284377,-0.44771910880000004,-0.6792782906,-0.3594702113,-0.6955658146,-1.0384366283,-0.4810713702,-0.6355753142,-0.69107666,-1.6715147673000001,-0.6187469558,-1.6655383992,0.0213594037,-0.3963283474,-0.5095136474,-1.7972715359,0.0562402715,-0.0093786096,-0.046861661900000004,-0.9363502761,0.0751244809,-0.06311111330000001,0.21787917980000002,-0.0357835353,0.008688733300000001,0.0410762111,-0.013981409,-0.07495520230000001,-0.0967378398,0.0379110555,-0.1887068015,-0.2008502972,-0.0005914486,0.0058657305,-0.0747890774,-0.3350956898,0.0021994040000000003,0.1077642552,0.0968820707,1.2707049781,1.2489761364,1.3438930721,0.6339301169,0.7985220087,0.4687684362,-2.1251834019,-4.5155984786,-1.1128772222,-4.1280363324,-2.2825809257,-4.1017166844,-2.4490027902,-3.0127669832,-0.6844699148000001,-3.0076040743,-0.7301014815,-2.5429473176,-0.07660100310000001,-0.1131965524,0.18979755550000002,0.5446752451,0.1444851156,-0.0220081879,0.3214815012,0.5795823185,0.4182521555,0.4374012136,0.5052748579,0.625935788,-0.8531868703000001,-0.9685341144,-0.8331285270000001,-0.79813349,-0.9026977215,-1.0521799257,-0.1516504179,-0.3433895911,0.0787575702,-0.7984380962000001,-0.6907199780000001,-0.5654654344
SP5448_00210,-0.3076121061,0.053710003900000004,0.25390210220000003,-1.6175451655000002,-1.6274984698,0.0367919778,-1.3328724485,-1.4654095402,-1.1428300147,0.2309141482,-0.4791185149,-0.123612339,-0.40884581950000004,0.42266678690000004,-0.0066730005,-0.29516762480000003,-0.6031384473,-0.1266806714,-0.8501925521,-1.2200129068,0.0516322013,0.4073323361,-0.0562057846,-0.35351115780000003,-0.5790981704,-0.3418532368,-0.4254322719,0.6141129635,1.8469094779000002,2.2959745837,-0.40972905670000004,-1.6127326034,-1.1736357867,-1.1173787109,-1.1743459315,-0.7895964463,-0.11379110540000001,-0.6614086584000001,-0.6778151207,-0.9756201829000001,-0.8002317644,-1.3042901261,-1.438759134,-0.7598236715000001,-1.5903669916,-1.3450103699,-0.6934300266,-0.8004378838,-0.9625244909,-0.8795532597,-1.2843832827,-0.0764803496,0.0400660259,0.0364143236,-0.39653684570000003,-0.0608856518,-0.0260958313,-0.1434521827,0.18804193460000002,-0.059261700300000004,-0.1806335955,0.051853361300000005,-2.174317485,-2.1269182015,-2.2505598389,-2.2881560783,-1.7235668129000001,-1.7833474066,-1.6104205547000001,-1.9742009766000002,0.4591534239,0.49439615470000003,0.7475575632,0.4920478056,-0.1311820878,-0.2079456942,-0.1311104683,-2.019748152,-1.8129845252,-2.0968763796,-0.5901383731000001,-3.611239336,-0.7272389664000001,-3.743925023,-0.4124070494,-4.054715232,0.3294660447,-1.8656612293000001,0.11027790770000001,-1.6865773016999999,0.0304942978,-1.9020815606,-0.1228633839,-0.3316920229,0.4545554068,-0.2809545442,-0.3928034168,-0.7477984697000001,-0.7388549022,-0.9888005414000001,-0.5604742607000001,-0.7248947179,-0.9565959492,-1.1929042802,-0.6752554461,-0.9852953082,-1.2877676999999998,-3.2166912664,-2.9606871442,-3.4167346146,-1.9405979664,-2.1528454741,-2.0821547205,-3.0612051293,-2.6966820371,-3.1356957627
SP5448_00215,-0.1510592623,0.0443838456,0.1066754167,-0.9374755294,-1.1644066744,0.1671891941,-0.9819433007,-1.2501713505,-0.9673458693,-0.0763405077,-0.6235241654,-0.6007697280000001,-0.4751080144,0.0424302239,-0.2592950335,-0.1238226723,-0.8424676217,-0.4713635465,-0.835366727,-0.7677998635000001,-0.4364459271,0.2454398247,-0.17733646690000002,-0.09103184760000001,0.1256835812,-0.0874313635,-0.4128446602,1.5456766496,2.0389003406,2.2828175254,0.11411485880000001,-0.6036978430000001,-0.4458326322,-0.2050265746,-0.5099335368,0.0531239494,1.1012465692,0.3781854615,0.22946642750000001,-0.28844166190000003,-0.4274516793,-0.5655981416,-0.0365842506,-0.059630421600000004,-0.2440449549,-0.3787305643,0.2239745093,-0.21997225310000001,-0.0086692845,0.3907851014,-0.1970996464,-0.09447917950000001,-0.016287460400000002,0.11076663980000001,-0.16362273030000002,0.08292615960000001,0.1723251612,0.1965182751,0.1753090678,-0.1625292595,-0.1605168596,0.1477370513,-2.0464801253,-1.9817967506,-2.0781001314,-1.9812083007,-1.6595468768,-1.7187852538000001,-1.6093534646,-1.6326402742,0.4611207674,0.7202217194,0.6678264766,0.53733248,0.3274620762,0.4324623603,0.4690329694,-0.0627464225,-0.0447727651,0.063522565,-1.2386271502,-2.6451344114,-0.9997846215,-2.511007388,-1.4662630504,-2.7163134749,-0.7137816056,-1.6842907963,-0.2982021707,-1.5121720941999999,-0.2169736297,-2.0115392485,-0.0985225758,-0.102967918,0.2014904937,-0.6081073963,-0.1821850418,-0.7108176257000001,-0.5888322654,-0.7873680216000001,-0.6044933893000001,-0.5560446812000001,-0.8511816478,-0.8598833245,-0.0463096027,-0.21121659450000002,-0.5533690442,-1.3568037615000001,-1.424319181,-1.5407541578,-1.183134736,-1.3573214224,-1.3077623334,-0.8914662999999999,-0.9315532672,-0.9116185943
SP5448_00220,-0.1014309414,-0.18261861610000002,0.2840495574,-0.8894870084000001,-1.0137906778,0.3367310518,-1.0001265843,-1.0196868572,-0.5182001878,-0.2620965541,-0.527160286,-0.778350333,-0.7670545304,-0.10183134910000001,-0.5149786738000001,-0.2415333704,-0.7900477157,-0.5291534106,-0.7390151402,-0.6801727209,-0.4485063879,0.2641370619,-0.0062143649,-0.0202682622,0.3871348624,-0.2288348093,-0.2303136074,1.9402016382,1.9692701062,2.3047878471,0.0215054277,-0.6062113836,-0.5427378740000001,-0.27641859820000003,-0.3782846858,-0.053125491600000005,1.1154332405,0.3250805436,0.3319542806,-0.3135271418,-0.5870722931,-0.515047083,-0.1021494899,-0.0388430263,-0.5165625201,-0.1358450721,0.3093773658,-0.1552356648,0.3287814404,0.5066261721,-0.12035798090000001,-0.14459093380000002,0.0683129093,0.0762780245,0.8298153365000001,0.3652687203,0.45748950250000003,0.5849163586,0.23132869860000002,-0.1884570682,-0.13590169400000002,0.0930300636,-1.8966263123,-1.9324071528000002,-1.945413982,-1.8296725659000002,-1.3772736068,-1.7611542433,-1.4469145909,-1.3325105294,0.4799738351,0.734994762,0.6225401913,0.6046626051,-0.20642730450000002,-0.11589054580000001,-0.0884461881,-0.3573076605,-0.3366153764,-0.315306725,-0.4846388347,-1.4975696183,-0.5827989595,-1.4680375218,-0.4341013543,-1.9409620544,0.0437216972,-0.8004556775,0.2112132283,-0.6253974002,0.15582911300000002,-1.0221893871,-0.1260963325,0.1058134327,0.0202828998,-0.5174913762,-0.1937332179,-0.6374214718,-0.34386491080000003,-0.5341471567,-0.25322391,-0.4152515463,-0.6167769859000001,-0.7220351161,0.2744912921,0.079271718,-0.2474399945,-1.1900155921,-1.2171856634,-1.1508585331,-0.9987425560000001,-1.0104063906,-0.9186342391000001,-0.4322100156,-0.6650703956,-0.5822812055000001
SP5448_00225,-0.2543256178,0.2154560146,0.0388696032,-1.0337044439,-0.9539332521,0.1768229205,-1.0458289549,-1.0982719351,-0.32591545580000003,-0.0298963553,-0.6309523799,-0.8655910903,-0.4712804909,0.0827232167,-0.4446906115,-0.0166148199,-0.7376096641000001,-0.7304841009,-0.7233109847,-0.6921187606,-0.3708735576,0.1585833975,-0.2904940214,-0.22389405610000002,0.352363237,-0.3227944663,-0.2282491191,2.0225320663,1.9733968563,2.1892557046,-0.1293988406,-0.8268578867,-0.6138558854,-0.35041805400000003,-0.5803378856,-0.1315848786,0.9375285188,0.35945439090000003,-0.0597789233,-0.5587359805000001,-0.5710791693,-0.6633991135,-0.096837161,-0.1613204682,-0.5880020668,-0.532311893,0.1034280243,-0.6378261831,0.1792192379,0.5253192046,-0.08312234880000001,-0.3559308648,0.2319447513,0.12398611350000001,0.051228349000000006,0.4101735259,0.43056433650000003,0.6443987803,0.2697689909,-0.1811632775,-0.0847944246,-0.0038112889000000002,-1.922673368,-1.9713424762,-1.93396893,-1.7028502097,-1.5368399056,-1.7050277194999999,-1.4746751656,-1.4567190134999999,0.5513224738,0.7165159127,0.674455745,0.6100506242,0.1594219698,0.2937269578,0.2868978934,0.1614924684,0.2718519038,0.1752756298,-0.7909977799,-1.7217737821,-0.4126478162,-1.5175488905,-0.7744382741,-1.7937588917,-0.1204931187,-0.6670531062,0.08795260790000001,-0.5350027155,-0.7075063101,-0.838661316,-0.1018009528,0.0356261415,0.0661748113,-0.4789765025,-0.22533508160000001,-0.6049543624,-0.2336960424,-0.5309577772,-0.3534381385,-0.4209548359,-0.7935096211,-0.7139643901,0.1265073202,0.026534969500000002,-0.24887855720000002,-1.0282389852,-1.1142340565,-1.0538954173,-0.7995480305,-1.0524106279,-0.9005361179,-0.2347598732,-0.39978088240000004,-0.5980018734
SP5448_00230,-0.3309867311,0.0522682708,0.2787184603,-0.6529197634,-0.9055503296,0.5561897626,-0.6881090899,-0.6992534158,-0.3153980114,-0.1752310028,-0.4864850744,-0.6741269397,-0.4970488356,0.24420379220000002,-0.42034620650000004,-0.39401028660000004,-0.6559644692000001,-0.5534155071,-0.649272394,-0.7167563452,-0.2299354322,0.055536879000000004,-0.4228649135,-0.1508859179,0.15435377790000002,-0.1714073775,-0.24121300550000002,2.1061327061,1.7520763204,2.1266602319,0.2619762261,-0.4338812003,-0.3207385075,-0.1017594086,-0.569434503,0.1661723873,1.248590614,0.5069262086,0.1069178266,-0.7851653204,-0.4245398367,-0.40516699500000003,0.0472280346,-0.27858900870000003,-0.46403430030000004,-0.0678833796,0.3180991569,-0.7309590944000001,0.1094935296,0.4324733972,-0.1063120204,-0.0669410552,0.030659111500000003,0.0362819437,0.2205518485,0.3997868607,0.4868165799,0.4257620541,0.31793172070000003,-0.2339809427,-0.1597829304,0.0758321524,-2.0006240087,-2.0402122959,-2.1045484765,-1.8740352211,-1.6662841393,-1.8537418741,-1.3533979964,-1.4373197473000001,0.5194708616,0.5729772628,0.6524995161,0.5551345128,0.1500860813,0.3026385411,0.33917300770000003,0.2553347439,0.2540875199,0.42659624020000003,-1.2295864525,-2.6818145841,-1.0580952051,-2.5675552926,-1.7446616629,-2.3949080662,-0.5977683645,-1.4786796377,-0.1383683008,-1.1567004908,-0.0557609647,-1.7042190938,-0.1973541986,0.1561731517,0.041181046900000004,-0.17657649020000002,-0.2574855709,-0.1936674888,-0.2305684865,-0.42286647790000004,0.009688587700000001,-0.3134496725,-0.5568090042,-0.48847085300000004,0.551168652,0.288751453,-0.0651720831,-0.6734178824,-0.8332925924,-0.6437416608000001,-0.5249130298,-0.649237756,-0.5776435443,0.11672840870000001,-0.0480217615,0.1290436938
SP5448_00235,-0.4534250943,0.2967235412,0.15670155300000002,-1.5088889362,-1.2081070563,-0.2352664206,-1.1845742325,-1.2545661437,-0.9740497988000001,-0.4619434194,-0.6242249922,-0.7238461572,-0.5766724888,0.0227659802,-0.4740357821,-0.4375040931,-0.748329256,-0.5024190121000001,-0.7103660151000001,-0.7284472264,-0.0875396049,0.1227135835,-0.11571207330000001,-0.2091651908,0.3822632426,-0.18107374380000002,-0.2672822038,2.2929034571,1.7864866296000002,2.2414283662,0.1276463163,-0.5107139367,-0.374576293,-0.18133919610000002,-0.34300929999999996,0.288666917,1.3732481838,0.6353849844,0.38857110850000004,-0.3328524925,-0.3951336022,-0.4819250567,-0.2772254532,0.2218516402,-0.3550929941,-0.007777559000000001,0.4392390948,-0.3398482572,0.5515333538,0.5997782939,0.2602693733,-0.168917291,0.1324363992,0.0364808918,0.629167129,0.36186843550000003,0.5327071939,0.6615727353,0.2364655078,-0.1853973484,-0.2263221718,0.17525401240000002,-1.8786219828,-1.8501714454,-1.7673508984000001,-1.8013293441,-1.3307240169,-1.6588883163,-1.3252253213,-1.381968877,0.5583046065,0.5946557505,0.5314175282,0.5440099657,0.2144628861,0.3662819083,0.33612252270000004,0.228025424,0.2215015713,0.4191182794,-1.5574181831,-2.8348273456,-0.9351008758,-2.6440002238,-1.9379177973,-3.0737755166,-1.0558042005,-1.8017256224,0.0181766246,-1.7506799015999999,0.1207602588,-2.0487833544,-0.25333879400000003,0.19800876720000002,0.0553300267,-0.5159742747,-0.045468809400000004,-0.32843838200000003,-0.45491956910000003,-0.33683392170000004,-0.4144878013,-0.3944985152,-0.6004873358,-0.5931053287,0.3387864809,0.1510760257,-0.089338183,-0.7313323814,-0.6397421196,-0.89777984,-0.7785556960000001,-0.7885767505,-0.7398151992,-0.1239205023,-0.2933183486,-0.1546490036
