,A,Fis,PurR,ihfB,ArgR,PepA,RutR
tcs__del_baeR_etoh__1,-5.8537353584,-4.580359271,-6.11972426,-1.004696949,0.3999411705,-1.3938184575,-0.10739331
tcs__del_baeR_etoh__2,-5.6042174686,-4.616734858,-6.35880519,-1.039493529,0.2858484545,-1.2228686485,-0.34198908
tcs__del_baeR_lb__1,-9.1455785543,-2.970390382,-4.057208297,0.560565675,-0.7072437455,-0.45187030850000004,-0.46231971800000005
tcs__del_baeR_lb__2,-9.3334373779,-3.21488313,-3.859023073,0.6126008350000001,-0.7125101085000001,-0.5497881825000001,-0.556001391
tcs__del_btsR_01xlb__1,-7.4147056717,-0.873507802,-3.77233375,0.9432713450000001,-1.0925509935,-1.0062400565,-0.38316449100000005
tcs__del_btsR_01xlb__2,-7.0637369856,-0.7332535210000001,-3.893965809,0.936693195,-1.0291281665,-1.0926585495,-0.515462112
tcs__del_btsR_lb__1,-6.5898732169,-2.324817388,-3.26827811,-0.685354248,-0.5848826015,-0.3898970735,-0.09006095
tcs__del_btsR_lb__2,-6.5733358367,-2.016888119,-3.188745571,-0.7342108110000001,-0.6461723445,-0.3878127715,-0.22772708200000003
tcs__del_btsR_pyruvate__1,-6.6501328505,-0.8411960460000001,-3.743244034,1.100573585,-0.9465335875,-0.7940827035,-0.531841067
tcs__del_btsR_pyruvate__2,-6.9146180878,-0.719839709,-3.650333174,1.042834665,-0.9933961495,-0.8739441165,-0.625791097
tcs__del_cpxR_etoh__1,-4.9482436996,-4.550710786,-6.277486519,-1.245766886,0.49509137750000004,-1.3197328495,0.11423347800000001
tcs__del_cpxR_etoh__2,-4.7108400787,-4.437634923,-6.582839423,-1.365107315,0.4857728455,-1.4742922585,0.009028925
tcs__del_cpxR_lb__1,-8.9235728444,-3.864628881,-4.351811021,0.496570985,-0.7374424485000001,-0.7879382205000001,-0.744892903
tcs__del_cpxR_lb__2,-8.843421159,-3.86796052,-4.238601749,0.521179295,-0.6937163585,-0.5543366875,-0.7283838330000001
tcs__del_cusR_CuSO4__1,-5.4871039297,-2.7915488489999998,-3.9649249390000003,0.18434866500000002,-0.8407502475,0.28153438950000004,-0.001648575
tcs__del_cusR_CuSO4__2,-5.9424405772,-2.870571335,-3.883905392,0.172252555,-0.8147623865,0.2208767465,-0.22414609400000002
tcs__del_cusR_lb__1,-6.9642063787,-2.746438998,-3.361605654,-1.04493152,-1.0739883745,-0.6345613125,-0.41651431600000005
tcs__del_cusR_lb__2,-7.0731298456,-2.538323333,-3.304429259,-0.94008373,-1.0434190825,-0.7164335785,-0.396027989
tcs__del_kdpE_01-kcl__1,-3.7178315972,-0.6584425610000001,-0.869435931,1.188748505,-0.7304360345,-0.7267601425,-0.505529242
tcs__del_kdpE_01-kcl__2,-3.439603533,-0.708355884,-0.831244741,1.132852455,-0.7265190075,-0.6697001275000001,-0.592760925
tcs__del_kdpE_115-kcl__1,-2.1713739289,-1.289083233,-1.385845164,0.315758295,-0.6350421805,-0.7605775935,-0.27718745300000003
tcs__del_kdpE_115-kcl__2,-3.2356485741,-1.163286869,-2.049252693,0.327461795,-0.6378788335000001,-0.8054007715,-0.193427374
tcs__del_phoB_m9__1,-1.4842192781,-1.076082735,-1.882446597,0.34490785500000004,-0.1602824555,-0.5553673555,-0.58809841
tcs__del_phoB_m9__2,-1.8478495751000001,-1.1293486480000001,-1.8527642260000001,0.359382225,-0.2210982125,-0.5524635225,-0.7577635140000001
tcs__del_phoB_m9p__1,-5.3548610875,-1.559452026,-2.750594092,0.042946165,0.4947472245,-2.2658423755,-2.191994998
tcs__del_phoB_m9p__2,-5.7412123541,-1.527885144,-2.737974242,0.148344995,0.5570272655,-2.3827519235,-2.476070269
tcs__del_rcsB_etoh__1,-4.731799636,-4.521711251,-6.528730753,-1.113655764,0.9665080725,-0.8887271085,0.5910430950000001
tcs__del_rcsB_etoh__2,-4.7986719163,-4.323496289,-7.089593937,-1.286862524,0.9071430985000001,-0.7827443375,0.566299804
tcs__del_rcsB_lb__1,-8.0992855598,-3.438243162,-3.5711506550000003,-0.130483775,-0.6317640975000001,-0.3750119355,-0.650680931
tcs__del_rcsB_lb__2,-8.2227156675,-3.407779463,-3.686404918,-0.11948199500000001,-0.47787827250000003,-0.3375663275,-0.833751832
tcs__del_zraR_lb__1,-4.4154464841,-1.422639233,-2.888648216,-1.008928745,-0.5747294615,0.2569471605,0.228588551
tcs__del_zraR_lb__2,-4.7052752869,-0.9575911450000001,-2.998266177,-1.091690486,-0.6186828475,0.22719880950000002,-0.032001666000000005
tcs__del_zraR_zncl2__1,-5.0731400977,-1.733823329,-2.9097959490000003,-0.38165406500000004,-0.5391810195,0.1825290995,0.32850071200000003
tcs__del_zraR_zncl2__2,-5.2439346906,-1.803808878,-2.911808272,-0.349034975,-0.4024791655,0.1932386205,0.05686303
tcs__wt_01-kcl__1,-7.1445457917,-2.189852301,-3.0385126,1.455038345,-0.5568752745000001,-0.7931444365,-0.42634530600000003
tcs__wt_01-kcl__2,-7.3515306435,-1.6007646800000002,-3.158148099,1.366600795,-0.6737584845,-0.8094351435,-0.674681808
tcs__wt_01xlb__1,-7.5798342303,-1.2614741600000001,-3.968173798,1.232707105,-0.9087417185000001,-0.7997348065000001,-0.483877608
tcs__wt_01xlb__2,-7.0491566866,-1.270333648,-3.952961008,1.196058335,-0.8394819065,-0.9079763025,-0.43381798800000004
tcs__wt_115-kcl__1,-2.6790724405,-0.823189091,-1.023406369,0.32144473500000004,-0.5381902955,-0.6463089485,-0.174917344
tcs__wt_115-kcl__2,-2.8045354516,-1.024942058,-1.090611806,0.254998695,-0.5048410655,-0.6863628705,-0.363216955
tcs__wt_CuSO4__1,-4.5016308242,-2.3704511740000003,-3.862127751,-0.34763808500000004,-1.0728022555,-0.0541169955,-0.28005147
tcs__wt_CuSO4__2,-4.442276109,-2.476639334,-3.788713548,-0.33729100500000003,-1.1441001245,-0.0439811965,-0.19383466300000002
tcs__wt_etoh__1,-4.4157572721000005,-3.892846311,-6.275106483,-0.748208975,0.3402555875,-0.7796036705,0.205120558
tcs__wt_etoh__2,-4.3330232091,-3.841647178,-6.083008311,-0.77338142,0.35350466550000004,-0.7259463745,0.483579054
tcs__wt_lb__1,-7.1582687393,-3.636752627,-3.854127562,0.7751741050000001,0.0852399065,-0.3520461775,-0.12051333800000001
tcs__wt_lb__2,-7.2264842206,-3.366808622,-3.99222854,0.778722075,0.007503277500000001,-0.3338648605,-0.005060877
tcs__wt_LiAcet__1,-3.4800314108,-0.78492225,-1.939410164,0.017340905,-0.4528997115,-0.7848283045000001,-1.3904038170000002
tcs__wt_LiAcet__2,-4.0159876327,-1.12893876,-1.8137228470000002,0.268100265,-0.23518468350000002,-0.8327600475,-0.9018310850000001
tcs__wt_LiCl__1,-4.2786017884,-1.095646671,-1.969017267,0.29628289500000005,-0.4086086185,-0.6953816185,-0.722729426
tcs__wt_LiCl__2,-4.1477648431,-1.208340721,-2.033431783,0.39963469500000004,-0.3170582965,-0.6677896255,-0.880538276
tcs__wt_m9p__1,-7.4770337538,-1.339070616,-2.449529498,0.076579375,0.45698143950000003,-1.7811043565,-1.857788508
tcs__wt_m9p__2,-7.8654535409,-1.269670861,-2.361748377,0.131004705,0.47393148150000003,-1.8414704445,-1.875280384
tcs__wt_pyr__1,-7.3603212999,-1.494096999,-3.886029541,1.210572895,-1.1004635835,-0.5572633735,-0.34935478600000003
tcs__wt_pyr__2,-7.4605784027,-1.5594622980000001,-3.9363894850000003,1.222105615,-0.9850088545000001,-0.5850231545,-0.196999224
tcs__wt_zncl2__1,-5.7035252674,-1.236352531,-2.708070325,-0.7767742820000001,-0.6155392035,0.0198426355,0.042368643000000004
tcs__wt_zncl2__2,-5.628042729,-1.234524521,-2.92627154,-0.85283599,-0.8941218425,0.0700601565,-0.17350761
ros_tale__1_112_0pq__1,-2.4644288407,-0.39106625700000003,-0.728123402,-0.8659966050000001,-0.8813478545000001,-0.5963712085,-0.367384698
ros_tale__1_112_0pq__2,-2.9342959148,-0.397391804,-0.66957778,-0.9510845130000001,-0.9800782305,-0.6091895685000001,-1.257854604
ros_tale__1_112_250pq__1,-2.2529604587,-1.700164219,-1.068945285,-0.892650067,-0.9199974895,-0.48351204150000004,-0.49858658100000003
ros_tale__1_112_250pq__2,-2.0074104395,-1.87256593,-1.005424505,-0.650211917,-0.7987115295,-0.7907938545000001,-0.5839891540000001
ros_tale__1_112_750pq__1,-2.9091512321,-1.9578167610000001,-0.9857727470000001,-0.449078336,-0.9023529125,-0.8046743195,-0.383375399
ros_tale__1_112_750pq__2,-3.371181041,-1.604475711,-1.30209323,-0.756018851,-1.1401902225,-1.0840651235,-0.407640088
ros_tale__1_112_750pq__3,-4.3256505543,-1.064855121,-1.358312358,-0.9738206110000001,-1.2148927215,-1.1197383505,-0.93516826
ros_tale__3_76_0pq__1,-1.7875585661,-0.619576619,-0.083735184,0.609933425,0.1689086595,0.49715697550000004,-0.153999453
ros_tale__3_76_0pq__2,-1.8023338953999999,-0.64522156,-0.17242051700000002,0.5490627650000001,0.2360723985,0.5381626065,-0.24396621000000002
ros_tale__3_76_0pq__3,-1.9701329591,-0.461002829,-0.36425622300000005,0.20033556500000002,0.32545548350000003,0.3908923455,-0.274818656
ros_tale__3_76_0pq__4,-1.4795024926,-0.48543414100000004,-0.39900047,0.21333680500000002,0.30613800550000003,0.3199804455,-0.07734715
ros_tale__3_76_250pq__1,-0.8193449233000001,0.002357896,-2.983343099,-0.101637155,-0.9690817365000001,-0.9873598925,-1.355314406
ros_tale__3_76_250pq__2,-2.0902530312,0.9959623930000001,-1.853456191,-0.49744366,-1.6344013865,-1.5689409845,-0.90409105
ros_tale__3_76_750pq__1,-2.8985542036,-0.6640191860000001,-2.033243275,-1.24988038,-1.5184842244999999,-1.3907903495,-1.575150812
ros_tale__3_76_750pq__2,-2.2170615082,0.48546730200000004,-1.876585275,-1.09819233,-1.9290965465,-2.0720629525,-1.6746752740000002
ros_tale__7_103_0pq__1,-3.2962905729,-1.4551394260000001,-1.779254501,-0.10574536500000001,-1.4660928965,-0.3428859345,-0.708065111
ros_tale__7_103_0pq__2,-3.8903331709,-1.7659308930000002,-2.291366743,-0.101382835,-1.0747225185,-0.4679222375,-0.6182413760000001
ros_tale__7_103_0pq__3,-2.6223556674,-1.555215781,-1.741190445,-0.140543905,-1.5168322165,-0.1155702685,-0.805649001
ros_tale__7_103_0pq__4,-3.6770090422,-1.948419993,-2.373642085,-0.151116715,-1.2869621165,-0.3793692255,-0.538700233
ros_tale__7_103_250pq__1,0.0867734356,-0.28273038100000003,-1.860387157,-0.28454211500000004,-1.6820475305,-1.1284224704999999,-0.623599514
ros_tale__7_103_250pq__2,-1.2181235385,-0.59570097,-1.9719109920000002,-0.218709975,-1.4502343795,-0.6166571245,-0.826861477
ros_tale__7_103_750pq__1,-0.37473565540000003,-0.524472442,-1.848563783,0.059289785000000005,-1.3125129185,-1.1338054305,-0.6768081290000001
ros_tale__7_103_750pq__2,-0.7985858509,-0.145865458,-1.85862982,0.08908384500000001,-1.4621240515,-1.0605571455,-0.6843819830000001
ros_tale__9_77_0pq__1,0.4358659186,0.705589043,-1.6403762030000002,-0.518450237,-1.2412083945,-1.2299056515,-1.032920772
ros_tale__9_77_0pq__2,0.2232297789,0.7775984330000001,-1.6166192110000002,-0.47543456700000003,-1.2191754265,-1.2164173145000001,-0.988767897
ros_tale__9_77_250pq__1,0.2821606826,0.357807103,-1.7974796450000001,-0.869744331,-1.3629732055,-1.2197113625,-1.194072234
ros_tale__9_77_250pq__2,-0.9957981949,-0.967038872,-2.329379881,-1.050985093,-1.8537845935,-1.3694672945,-1.030295707
ros_tale__9_77_750pq__1,-0.1646872888,0.748687003,-1.998381001,-0.72520451,-1.2827214255000001,-1.3525328085,-1.112878863
ros_tale__9_77_750pq__2,0.5918424293,0.763736433,-1.761471238,-0.7641835720000001,-1.6042477995,-1.3639973305,-1.241173874
ros_tale__11_83_0pq__1,-1.5892442132,-1.025819035,-2.068416449,-1.0700173099999999,-1.3191334985,-1.6504344415,-0.5522303310000001
ros_tale__11_83_0pq__2,-1.5362981862,-0.816353544,-1.947107987,-1.103072573,-1.1986630175,-1.4994518165000001,-0.41716458
ros_tale__11_83_250pq__1,-1.5088129412,-1.026141811,-2.334286898,-1.148855377,-1.4270926655,-1.7450782805,-0.691911661
ros_tale__11_83_250pq__2,-2.0431080936,-1.203094197,-2.467984001,-0.9061221570000001,-1.5227274255,-1.7666102115000002,-0.747819055
ros_tale__11_83_750pq__1,-2.8686426596,-2.030618167,-2.587273824,-0.9090295740000001,-1.3842210504999999,-1.7636285235,-0.7314173150000001
ros_tale__11_83_750pq__2,-2.7770475148,-1.825397699,-2.605301189,-0.6581965830000001,-1.3709117885,-1.7031253105,-0.57204118
ros_tale__13_87_0pq__1,-6.4435997065,-0.022733217,-1.408438337,-1.130481859,-1.2944408675,-1.5713468885,-1.219963106
ros_tale__13_87_0pq__2,-5.7740862154,0.26424009,-1.281617303,-1.097951499,-1.3069367815000001,-1.6477068035,-0.741524046
ros_tale__13_87_250pq__1,-6.141148807,-0.259379678,-1.300399102,-0.7678107230000001,-1.2821979015,-1.5221200885,-1.30957353
ros_tale__13_87_250pq__2,-6.1096198417,-0.386375952,-1.486386207,-0.501428296,-1.3306587225,-1.5181752445,-1.195119643
ros_tale__13_87_750pq__1,-5.9343178646,-0.826000818,-1.933678988,-0.539670415,-1.2670774245,-1.4454435385,-1.057242195
ros_tale__13_87_750pq__2,-6.2680721293,-0.9245689260000001,-2.120803744,-0.418458545,-1.3075821355000001,-1.5213811755000002,-0.592994989
ros_tale__14_27_0pq__1,-3.589311515,-0.16598346900000002,-1.182319768,-0.859777644,-1.1059067075,-0.29165597050000003,-1.240483849
ros_tale__14_27_0pq__2,-3.4167370205,-0.167376192,-1.098033506,-0.8969574320000001,-0.9330247735,-0.3121029945,-1.09876574
ros_tale__14_27_250pq__1,-5.9826918256,-1.019402408,-1.02457754,-0.7157152090000001,-1.1463105575,-0.36851265450000004,-0.9795818490000001
ros_tale__14_27_250pq__2,-4.9128755249000005,-0.8759214550000001,-0.8178376580000001,-0.827818583,-1.1943484805,-0.2882913035,-1.129064455
ros_tale__14_27_750pq__1,-8.1702742293,-2.864287473,-1.779128069,1.084884585,-1.8385429935,-0.0392434715,-0.230840751
ros_tale__14_27_750pq__2,-7.8132709387,-2.817300316,-1.453092002,1.110534925,-2.0681995395,-0.23775498750000001,-0.318296513
ros_tale__16_28_250pq__1,1.3327941234,0.06710132,-0.16459483800000002,-0.322763075,0.5142332525000001,-0.1818092995,-0.8375254320000001
ros_tale__16_28_250pq__2,1.2154850955,0.096236155,-0.229298883,-0.293092475,0.4919487735,-0.2262551415,-0.700369121
ros_tale__16_32_0pq__1,-3.0556784209,-1.9749570950000002,-2.305073636,0.34716982500000004,-0.6271875085,-1.0895019885,-0.217472259
ros_tale__16_32_0pq__2,-3.5403498730000003,-1.690103662,-2.28456647,0.33392048500000004,-0.9526936365,-1.1219404975,-0.117780222
ros_tale__16_32_0pq__3,0.0267259834,0.43274787000000003,-0.254133369,-0.291864605,0.8459983725,-0.5336374805,-0.8116253920000001
ros_tale__16_32_0pq__4,-0.343324454,0.420603628,-0.180772961,-0.29224345500000004,0.8767657285,-0.5368975105,-0.7477179570000001
ros_tale__16_32_250pq__1,-1.3573421009,0.243415495,-0.312271678,-0.465235485,0.6187442915,-0.6741710495000001,-0.5877045740000001
ros_tale__16_32_250pq__2,-1.7961171028,0.180824218,-0.231032803,-0.483834904,0.6424100415,-0.6061410225,-0.628392767
ros_tale__16_32_750pq__1,-2.3066060031,-0.17107552,-1.289874022,-0.230275895,-0.6104858085,-1.2863892685,-0.46280407100000004
ros_tale__16_32_750pq__2,-2.9679571863,-1.172690283,-1.4699460370000001,0.08051488500000001,-0.5442164355,-1.1325866665,-0.39638763400000004
ros_tale__17_104_0pq__1,-7.4470675517,-1.2421107,-2.997420679,0.414410155,-0.2820201485,-2.2336136025,-0.719869081
ros_tale__17_104_0pq__2,-7.9707027882,-1.362886894,-3.048721003,0.420775255,-0.3719021785,-2.2875644135,-0.9826297310000001
ros_tale__17_104_250pq__1,-5.654058772,-0.798885511,-0.8920813620000001,-0.091196495,-0.3978709415,-1.5848884305,-1.405696061
ros_tale__17_104_250pq__2,-6.2942879634,-1.3571465950000001,-1.6485927980000001,0.18637689500000001,-0.3101986795,-1.4675300955,-0.759176661
ros_tale__17_104_250pq__3,-6.7427622574,-1.15584676,-1.82217798,-0.25625172500000004,-0.2678748975,-1.5003960815,-0.74493018
ros_tale__17_104_250pq__4,-5.3929976178,-0.488770535,-1.273865478,0.16089092500000002,0.0813016895,-1.6131364795,-0.34766645100000004
ros_tale__17_104_750pq__1,-6.8725868679,-0.394457761,-1.276227213,-0.5423704530000001,-0.5599632815,-1.7380231465,-0.830786629
ros_tale__17_104_750pq__2,-6.9377511234,-0.48706914900000003,-1.440827655,-0.41065191500000003,-0.6042064505,-1.7917457245000001,-0.96003169
ros_tale__18_24_250pq__1,0.1916224303,-0.29239659700000004,-0.16641261300000001,0.556681175,0.3419199645,0.45799457450000003,-0.279602929
ros_tale__18_24_250pq__2,0.9781246698,-0.031356612,-0.222595396,0.044054445000000005,0.24754650350000001,0.28982027850000003,-0.6218997660000001
ros_tale__18_36_0pq__1,-3.5594845544,-1.190171151,-1.599239802,0.150418815,-0.8347980665,-0.8021378705000001,-0.30885902400000004
ros_tale__18_36_0pq__2,-3.7823359781,-1.39178657,-1.8815532190000002,0.296173185,-0.8718364235,-0.8084838645,-0.652553641
ros_tale__18_36_0pq__3,0.37167740390000004,0.741247273,-0.43145944,-0.39758026500000004,0.3337122785,-0.48623958250000004,-0.525737637
ros_tale__18_36_0pq__4,1.1484009019,0.529143883,-0.216062774,-0.7291996590000001,0.09518233350000001,-0.1733569995,-0.8145764740000001
ros_tale__18_36_250pq__1,-0.42007606150000004,0.282586606,-0.453733602,-0.535026925,0.1887343115,-0.3160914285,-0.7586458570000001
ros_tale__18_36_250pq__2,-0.5294573899,0.364805561,-0.511258034,-0.47481011500000003,0.1125791165,-0.3936722285,-0.740621512
ros_tale__18_36_750pq__1,-4.2793340384,-1.109809858,-2.530817621,0.676957735,-0.8474660775,-1.1937088175000001,-0.387839074
ros_tale__18_36_750pq__2,-5.4373634536,-1.2697995020000001,-2.913200275,0.760018115,-0.9934888605000001,-1.2356642945,-0.139475707
ros_tale__19_91_0pq__1,-6.8489294419,-1.13647757,-3.052640859,0.732289525,-1.0064757705,-2.1672513015,-1.009449416
ros_tale__19_91_0pq__2,-6.9131551501,-1.288805471,-2.9723070810000003,0.43077015500000004,-0.8036841675,-2.1817359355,-1.062546948
ros_tale__19_91_250pq__1,-5.7178209377,-0.833868461,-2.436017578,0.394077915,-0.8796332155000001,-1.8464912875000001,-0.9302133380000001
ros_tale__19_91_250pq__2,-5.7177265946,-0.9433104050000001,-2.53741256,-0.033236975,-0.6672072455,-1.8400611595,-1.007797872
ros_tale__19_91_750pq__1,-6.1495181009,-0.22890021200000002,-2.530524894,-0.08328756500000001,-0.9405618755,-1.6814834335,-1.153675368
ros_tale__19_91_750pq__2,-5.2268087486,-0.292517462,-2.769885384,-0.444519447,-1.3362164395,-1.8554329345,-0.882993051
ros_tale__19_91_750pq__3,-4.8045061337,-0.718536917,-2.274104756,0.360943715,-1.4489226845,-1.5015639215,-0.5518715940000001
ros_tale__19_91_750pq__4,-4.158093423,-1.7631005100000001,-2.309537814,-0.0008650550000000001,-2.0920960085,-2.1518644225,-0.44084789100000005
ros_tale__21_97_0pq__1,-0.22889073370000002,0.22472915400000001,-1.059017837,-1.239469425,-2.0537775145,0.0150349925,-1.022051801
ros_tale__21_97_0pq__2,-3.4897454188,0.503618743,-1.131708609,-0.906114233,-1.5978866465000001,-0.43236348350000003,-0.870488091
ros_tale__21_97_250pq__1,-3.7142777127,0.30954515200000005,-1.2844571870000001,-0.664380941,-1.6330503995,-0.7055599295,-0.544005961
ros_tale__21_97_250pq__2,-4.4581112245,0.44701791,-1.412753215,-0.751543803,-1.4242813745,-0.9549851925,-0.64284434
ros_tale__21_97_750pq__1,-4.2438177936,-0.535764962,-1.123158647,-0.582283069,-1.6124588444999999,-0.4362916805,-0.645005147
ros_tale__21_97_750pq__2,-4.717717223,0.494515953,-1.172056396,-0.6685993090000001,-1.5733497885,-0.9158959155,-0.581573804
ros_tale__25_111_0pq__1,-0.9082356229,0.07697432600000001,-1.161200564,-0.8101516240000001,-1.5065244475,-1.2343185705,-0.832610442
ros_tale__25_111_0pq__2,-2.6027521598,-0.794991961,-1.260056356,-0.821579228,-1.4888024705,-0.9649735875000001,-1.040654761
ros_tale__25_111_250pq__1,0.22116038810000002,0.11033218800000001,-1.285930809,-0.6815045200000001,-1.4570986525,-1.3742737544999999,-1.063972602
ros_tale__25_111_250pq__2,-1.6446614720000001,-0.5383455380000001,-1.587840168,-1.030650892,-1.5550559365,-1.5267286555,-1.496085275
ros_tale__25_111_750pq__1,-1.8229279535,-0.7730443090000001,-1.418187887,-0.91410638,-1.3776215745,-1.3399294965,-1.478655158
ros_tale__25_111_750pq__2,-0.23297124030000002,0.07180531200000001,-2.074915085,-0.396619785,-1.0916870865,-1.0679142835,-1.340927496
ros_tale__29_119_0pq__1,-2.5109759896,-0.488391738,-1.530190353,-1.143270606,-1.6424419555,-1.1710591705,-0.958938269
ros_tale__29_119_0pq__2,-3.364642432,-0.488614243,-1.667477705,-0.5396704520000001,-1.3241232925,-1.1896167585,-1.037667422
ros_tale__29_119_250pq__1,-2.6381419994,-0.9212534760000001,-1.5957694980000001,-0.460564228,-1.2039537125,-1.3271227405000001,-0.8945839520000001
ros_tale__29_119_250pq__2,-2.4750612096,-1.341048917,-1.351927977,-1.3851055859999999,-1.7540675465,-1.5421893015,-1.1306033659999999
ros_tale__29_119_750pq__1,-3.1291339095,-0.8227946340000001,-1.714574013,-0.664774753,-1.4405766615,-1.2606735595,-0.6506047610000001
ros_tale__29_119_750pq__2,-2.5104429635,-0.7322588760000001,-1.7872482920000001,-0.693988244,-1.3959362335,-1.4057426135,-0.9668854120000001
