,A,Crp,Nac,TorR
ecoli_00776,0.6242047661,0.196128253,-1.412963886,-0.22543774800000002
ecoli_00777,-0.40454706100000004,0.152688973,-2.359897657,-0.21557040600000002
ecoli_00778,-0.5628389293,0.12606668000000001,-2.307506731,-0.358319832
ecoli_00779,-0.5348413469000001,0.7941495230000001,1.740166291,-0.5286921410000001
ecoli_00780,-0.23614550050000002,0.815270033,2.387447404,-0.522920269
ecoli_00781,0.7935982454,0.338840073,-1.800276736,-0.017076593
ecoli_00782,0.9348000025000001,0.323054463,-1.729539483,0.07233769
ecoli_00783,0.3308069946,0.432644723,-0.31320728600000003,0.110558902
ecoli_00784,0.3584401525,0.485480993,-0.9052936260000001,0.2574588
ecoli_00785,0.7402919965,0.300746703,-2.520723974,-0.198479346
ecoli_00786,0.5418857271,0.34624546300000003,-2.689966563,-0.20088053900000002
ecoli_00787,0.3235176648,0.608588733,-1.59310097,0.42773846
ecoli_00788,-0.6364083594000001,0.557231563,-1.382100815,0.38650098400000005
ecoli_00789,-0.0269633616,0.430531873,-2.886402183,-0.06641382600000001
ecoli_00790,0.6436472419,0.47473322300000004,-2.713753574,-0.06534171100000001
ecoli_00791,-0.6931760317,0.475017483,-0.987618945,0.18754446400000002
ecoli_00792,-0.9293220025000001,0.709374983,-1.09537524,0.21695042
ecoli_00793,0.3504420586,0.42960406300000004,-2.46527231,-0.012423714
ecoli_00794,0.2117242625,0.444629313,-2.527763103,-0.04578878
ecoli_00795,-0.07508906060000001,0.650228023,-1.284898291,0.021568522
ecoli_00796,-0.44989943200000004,0.7174304530000001,-1.009284114,0.34013692700000003
ecoli_00797,-0.26651306210000003,-0.41595584700000005,-1.235749811,-0.098828751
ecoli_00798,-0.7628852335,0.229595813,-1.228105799,-0.5549501130000001
ecoli_00799,-0.6404785148000001,-0.53031891,-1.165899449,0.342638799
ecoli_00800,-0.4591235347,-0.264506101,-0.972594885,0.531602953
ecoli_00818,-1.2184012499,0.207994233,-0.7320250370000001,0.10333157
ecoli_00819,-1.3656628227,0.253845453,-1.09539953,-0.086068533
ecoli_00820,-0.35132384440000003,0.49687887300000005,-1.086083143,-0.025067646000000002
ecoli_00821,-0.5272350299,0.5496294230000001,-0.5563805070000001,0.17535065900000002
ecoli_00822,-1.0570087675,0.326151603,-1.340291275,0.025941624
ecoli_00823,-1.0693548649,0.395503043,-1.4082988300000001,0.11578877400000001
ecoli_00824,-0.9134202843,0.20829614300000002,-1.089592341,-0.036416783
ecoli_00825,-1.2455185895,0.37606821300000004,-1.421188608,0.05408220800000001
ecoli_00826,-1.5958755277,0.459934233,-1.426766276,0.040521306
ecoli_00827,-1.8452444297000001,0.517486403,-1.113946262,0.354961026
ecoli_00828,-0.7994248761,0.28184425300000004,-0.850491438,0.076412409
ecoli_00829,-0.6935580267,0.281401713,-1.168242167,0.20362223200000001
ecoli_00830,-1.2400635691,0.510756223,-0.620114296,0.108024692
ecoli_00831,-0.9611711336000001,0.523190413,-0.745072821,0.026867294000000003
ecoli_00832,-1.5151593002000001,0.48724811300000004,-1.329687196,0.545022534
ecoli_00833,-0.8119103433,0.21544195300000002,-1.054080899,0.543747367
ecoli_00834,-0.3973389518,0.456262873,-0.361450257,-0.06350888
ecoli_00835,0.0658631222,0.5116651830000001,-0.260808774,0.230386787
ecoli_00836,0.19621960500000002,0.560872303,-0.14158736300000002,0.201657085
ecoli_00837,-0.08034256840000001,0.553273863,-0.36716932300000005,0.186890005
ecoli_00838,-1.3561876771999999,0.778064203,-0.9407026580000001,0.16627561400000002
ecoli_00839,-1.627621842,0.7423117130000001,-0.84604712,0.193426694
ecoli_00840,-1.6745223764000001,0.615049543,-0.515307175,0.18723083000000001
ecoli_00841,-1.4259290215,0.6014201330000001,-0.290553088,0.437744709
ecoli_00842,0.2813216157,0.47916943300000003,-0.043669799999999995,0.164289325
ecoli_00843,0.1218245037,0.424966693,-0.09663796300000001,0.043571648000000004
ecoli_00844,0.1247324114,0.439007113,-1.071238351,-0.160689663
ecoli_00845,0.5419013046,0.623551333,-0.7884589110000001,0.18350980600000003
