,A,Crp,PlaR,ihfB
ros_tale__17_104_250pq__2,0.6890664926000001,1.277154773,-1.995539737,0.18637689500000001
ros_tale__17_104_250pq__3,0.4071041241,1.232406513,-1.797295282,-0.25625172500000004
ros_tale__17_104_250pq__4,0.0130780927,0.6953416530000001,-1.867773899,0.16089092500000002
ros_tale__17_104_750pq__1,-0.1227820904,1.004531303,-1.9246052599999999,-0.5423704530000001
ros_tale__17_104_750pq__2,0.24956021650000001,0.830057743,-2.105706181,-0.41065191500000003
ros_tale__18_24_250pq__1,-0.22275770600000003,0.46653734300000005,-0.768884184,0.556681175
ros_tale__18_24_250pq__2,-0.3191441825,0.224964563,-0.745519041,0.044054445000000005
ros_tale__18_36_0pq__1,0.0029035574,1.323272493,-1.5642652209999999,0.150418815
ros_tale__18_36_0pq__2,0.0147976497,1.432955703,-1.6394614230000002,0.296173185
ros_tale__18_36_0pq__3,-0.22355031720000001,0.225153443,-0.624862135,-0.39758026500000004
ros_tale__18_36_0pq__4,-0.1211859309,0.48006017300000003,-0.468836248,-0.7291996590000001
ros_tale__18_36_250pq__1,0.025367613400000003,0.43674846300000003,-0.669856558,-0.535026925
ros_tale__18_36_250pq__2,-0.5166115124,0.46680216300000005,-0.7335039750000001,-0.47481011500000003
ros_tale__18_36_750pq__1,-0.46755237980000003,0.390658013,-2.391246609,0.676957735
ros_tale__18_36_750pq__2,-0.3484035442,0.545242793,-2.456976318,0.760018115
ros_tale__19_91_0pq__1,0.2925070254,0.982287223,-1.884231303,0.732289525
ros_tale__19_91_0pq__2,0.21918817040000002,0.887445543,-1.829970286,0.43077015500000004
ros_tale__19_91_250pq__1,-0.379208519,0.5704754430000001,-1.918393733,0.394077915
ros_tale__19_91_250pq__2,-0.29566921900000004,0.592155203,-1.795153891,-0.033236975
ros_tale__19_91_750pq__1,0.15090249390000002,0.307201803,-1.574947107,-0.08328756500000001
ros_tale__19_91_750pq__2,-0.2181131845,0.42239436300000005,-2.367992197,-0.444519447
ros_tale__19_91_750pq__3,-0.7751426474,0.6522730330000001,-0.9626776850000001,0.360943715
ros_tale__19_91_750pq__4,-0.10008505940000001,0.25258847300000004,-1.056749219,-0.0008650550000000001
ros_tale__21_97_0pq__1,-0.9198955626,-0.387833971,-1.601962464,-1.239469425
ros_tale__21_97_0pq__2,-0.5969755406,-0.184451325,-2.016891745,-0.906114233
ros_tale__21_97_250pq__1,-0.45369387170000003,0.006036631000000001,-2.168742933,-0.664380941
ros_tale__21_97_250pq__2,-0.8030940125,0.018638846,-1.956704856,-0.751543803
ros_tale__21_97_750pq__1,-1.2630641653999999,0.231216303,-1.878881483,-0.582283069
ros_tale__21_97_750pq__2,-1.355761497,-0.144563632,-1.7825565120000002,-0.6685993090000001
ros_tale__25_111_0pq__1,-1.2181307332,0.079864026,-1.8835526050000002,-0.8101516240000001
ros_tale__25_111_0pq__2,-0.8440587816,0.7592634930000001,-1.832777514,-0.821579228
ros_tale__25_111_250pq__1,-1.1218181904,0.17330999300000002,-1.777190639,-0.6815045200000001
ros_tale__25_111_250pq__2,-0.3187219908,0.429255013,-2.041015348,-1.030650892
ros_tale__25_111_750pq__1,-1.1415884413,0.557660793,-1.8276435260000001,-0.91410638
ros_tale__25_111_750pq__2,-0.9485323871,0.305956793,-1.463174945,-0.396619785
ros_tale__29_119_0pq__1,0.050525268500000005,0.860010453,-2.17971728,-1.143270606
ros_tale__29_119_0pq__2,-0.3154880943,0.9657211630000001,-2.33600479,-0.5396704520000001
ros_tale__29_119_250pq__1,-0.12258185120000001,0.8571940530000001,-2.407555915,-0.460564228
ros_tale__29_119_250pq__2,-0.3556990472,0.8164901330000001,-2.7827100590000002,-1.3851055859999999
ros_tale__29_119_750pq__1,-0.227681397,1.026877023,-2.434559378,-0.664774753
ros_tale__29_119_750pq__2,-0.01367979,0.8530044830000001,-2.446574223,-0.693988244
ros_tale__ALE4_0pq__1,0.6955158760000001,0.329227253,-0.788636592,-0.29706712500000004
ros_tale__ALE4_0pq__2,0.8748810478,0.307710333,-0.763490003,-0.29380178500000004
ros_tale__ALE4_250pq__1,0.8588062086,1.452259763,-0.869160672,1.463623175
ros_tale__ALE4_250pq__2,1.0536713715,1.438498573,-0.8712974840000001,1.494380965
pcoli__atASMT_325G__1,0.49652605450000004,0.39244801300000004,-0.7295457830000001,0.22948868500000003
pcoli__atASMT_325G__2,0.2362515464,0.38625268300000004,-0.7060945660000001,0.23820617500000002
pcoli__bpTDC__1,0.6756605089000001,0.406975843,-1.168955431,0.514330825
pcoli__bpTDC__2,0.7678072886,0.42339976300000004,-1.2504014730000002,0.370737925
pcoli__BRCA__1,0.3268870678,0.19224848300000003,-0.7358971590000001,0.083314765
pcoli__BRCA__2,0.39642001190000004,0.130605479,-0.863984218,0.069082845
pcoli__BRCActrl__1,0.34575379770000003,0.529755863,-1.092937774,0.18947349500000002
pcoli__BRCActrl__2,0.59276978,0.603931893,-1.239878864,0.133589245
pcoli__BRCAswap__1,0.327568405,0.502758963,-0.726933079,0.917496175
pcoli__BRCAswap__2,0.16258901450000002,0.5975511530000001,-0.723428802,1.035549985
pcoli__btAANAT__1,0.044844362900000004,0.44156927300000004,-0.814600399,0.5520848150000001
pcoli__btAANAT__2,-0.2425687285,0.593116823,-1.079868291,0.555115985
pcoli__btASMT__1,0.38744923810000004,0.526768513,-1.055210264,0.686704335
pcoli__btASMT__2,0.695213384,0.43985790300000005,-1.025884056,0.7940552550000001
pcoli__CC1__1,0.0060960049,0.525016043,-0.919469128,1.138283835
pcoli__CC1__2,-0.2244733892,0.7535511330000001,-0.952556821,1.028434795
pcoli__ccCOMT__1,0.3641947694,0.324298403,-0.837898256,0.410782715
pcoli__ccCOMT__2,0.2922320155,0.324672993,-0.837349525,0.35958486500000003
pcoli__ckDDC__1,0.2882171314,0.44124815300000003,-1.322727103,1.098912665
pcoli__ckDDC__2,0.4164177698,0.327799773,-1.123662356,0.8824161150000001
pcoli__CNTF_belt__1,-0.1986530438,0.45389948300000005,-0.935495548,0.47925305500000004
pcoli__CNTF_belt__2,0.18057971820000002,0.769870103,-1.000406952,0.6728564450000001
pcoli__cobPNMT__1,0.3953051991,0.319938133,-0.7300875010000001,0.284564975
pcoli__cobPNMT__2,0.3603200596,0.31512674300000004,-0.658153149,0.28185787500000004
pcoli__cvPhhB__1,-0.30303627,0.310797363,-0.742839974,0.254282775
pcoli__cvPhhB__2,-0.017917673500000002,0.447846893,-0.883423625,0.485982265
pcoli__ggAANAT__1,0.4056135561,0.307534513,-0.661237132,0.260959535
pcoli__ggAANAT__2,-0.015112412700000001,0.222644383,-0.723887727,0.295162105
pcoli__ggTPH__1,-0.093829219,0.341263333,-0.7144229980000001,0.224120605
pcoli__ggTPH__2,0.4862805591,0.27857460300000003,-0.85757942,0.11325776500000001
pcoli__hsAANAT__1,0.45635984560000004,0.729185823,-1.5276569370000002,1.246747625
pcoli__hsAANAT__2,0.3381425927,0.851554463,-1.140272685,1.262952225
pcoli__hsASMT__1,0.5281646677,0.358384973,-0.9517762200000001,0.464873735
pcoli__hsASMT__2,0.44846205,0.436830013,-1.02654069,0.37343606500000004
pcoli__hsPNMT_mb__1,0.0187665825,0.303904393,-0.730758629,0.291465275
pcoli__hsPNMT_mb__2,0.0777306084,0.315796993,-0.615989986,0.276043525
pcoli__hsTPH__1,-0.040207825,0.05462642,-0.823079957,0.064708835
pcoli__hsTPH__2,0.4186258118,0.23617991300000002,-0.86446517,0.09849440500000001
pcoli__hsTPH_E2K__1,0.0019862756000000002,0.708976563,-0.886854871,0.9019469250000001
pcoli__hsTPH_E2K__2,-0.1674764827,0.661218473,-0.780677135,0.8548870150000001
pcoli__hsTPH_E2K_N91I_P99C__1,0.1698070062,0.188410083,-0.6224708720000001,0.24889085500000002
pcoli__hsTPH_E2K_N91I_P99C__2,0.1725719536,0.048706611000000004,-0.7356217970000001,0.167138795
pcoli__hsTPH_N158trunc__1,0.5647908685,0.450496543,-0.9558962620000001,0.30525573500000003
pcoli__hsTPH_N158trunc__2,0.051404633500000005,0.38589769300000004,-0.93381976,0.36285334500000005
pcoli__hsTPH_N174trunc__1,-0.2747198223,0.383639033,-0.8688664060000001,0.9229170050000001
pcoli__hsTPH_N174trunc__2,-0.1313092965,0.653379393,-0.9239661520000001,0.6854901050000001
pcoli__hsTPH_Ntermtrunc__1,0.9826365789,0.507616873,-1.321644649,1.094570805
pcoli__hsTPH_Ntermtrunc__2,0.547461045,0.580596903,-1.259065412,1.385971565
pcoli__hsTPH1__1,-0.28315226450000003,0.525567793,-0.62812592,0.893005295
pcoli__hsTPH1__2,-0.1686833177,0.541530923,-0.651535308,0.8963619450000001
pcoli__MBP__1,1.4223691805,-0.3459771,-1.637862573,0.107615625
pcoli__MBP__2,1.3312135494000001,0.026489270000000002,-1.5820401830000002,0.8126329750000001
pcoli__msCOMT__1,0.6790559743,-0.10757295,-0.926063213,0.146692115
pcoli__msCOMT__2,0.9013595694000001,-0.092380891,-0.892871866,0.008338235000000001
pcoli__ocAANAT__1,0.1302922948,0.31963151300000003,-0.6640650090000001,0.343833905
pcoli__ocAANAT__2,0.019298853300000002,0.29391968300000004,-0.9248811830000001,0.31392150500000005
pcoli__osTDC_K374H__1,-0.1209967589,0.686319663,-0.85095273,1.283960655
pcoli__osTDC_K374H__2,0.038354911900000004,0.6933763230000001,-1.105628822,1.646649845
pcoli__osTDC_K374L__1,1.1446347501,-0.030107003,-0.920250703,-0.0025753950000000003
pcoli__osTDC_K374L__2,0.6519959963,0.15281107300000002,-1.070262232,0.044617885
pcoli__osTDC_K374Q__1,0.4441285129,0.448557103,-0.6876185930000001,0.7409232450000001
pcoli__osTDC_K374Q__2,0.4626597677,0.464314863,-0.861161499,0.7893113850000001
pcoli__osTDC_L360V__1,1.1334723604,0.296624173,-1.006353785,0.213034735
pcoli__osTDC_L360V__2,0.6304128082,0.38201686300000004,-1.121189187,0.286647295
pcoli__pmTPH__1,0.2830536771,-0.100263604,-0.938152928,-0.542287796
pcoli__pmTPH__2,1.1622844629,0.082263955,-0.8868060320000001,-0.41813227500000005
pcoli__RFC__1,0.15447770930000002,0.068137152,-0.7137213960000001,-0.042492765
pcoli__RFC__2,0.0072930101,0.008882816,-0.885938738,-0.05563172500000001
pcoli__RFCctrl__1,-0.0274850583,0.452268993,-1.010740374,1.244599755
pcoli__RFCctrl__2,-0.042078864300000005,0.516558493,-1.075440196,1.195212395
pcoli__RFCnopause__1,0.1787277739,0.670868723,-1.347801415,1.277978395
pcoli__RFCnopause__2,0.3935100832,0.6748039730000001,-1.3540659590000002,1.2688223650000001
pcoli__RFCpluspause__1,0.6819133782,0.764061093,-1.269098788,0.7064890450000001
pcoli__RFCpluspause__2,1.1289916446000001,0.521421413,-1.809978789,0.7123646450000001
pcoli__rnCOMT_sol__1,-0.2087755228,0.8270174130000001,-1.075324093,1.321847665
pcoli__rnCOMT_sol__2,0.39385641920000003,0.6395325230000001,-1.12453551,1.358654825
pcoli__rnPNMT__1,1.3256295442,0.16358693300000002,-1.028579318,-0.138566415
pcoli__rnPNMT__2,1.4745687520000001,0.07451194300000001,-0.935342608,-0.260910865
pcoli__rnTDC__1,0.4781977958,0.087983618,-0.8216095330000001,0.15724927500000002
pcoli__rnTDC__2,0.13955732510000002,0.171146073,-0.959668402,0.24430457500000002
pcoli__rnTDC_trunc__1,1.0143511518,0.30755714300000003,-0.852289975,0.35363555500000005
pcoli__rnTDC_trunc__2,0.7997251701,0.43504015300000004,-1.067915099,0.359096935
pcoli__saCOMT_T2A__1,-0.5233367111,0.333583893,-0.643176105,0.20285039500000002
pcoli__saCOMT_T2A__2,0.2170947185,0.403870763,-0.582332376,0.17900243500000002
pcoli__sfCOMT__1,0.5872015241,0.157244413,-0.751532427,0.018296925000000002
pcoli__sfCOMT__2,0.6411961361,0.06503750800000001,-0.720576164,-0.126603595
pcoli__sgAANAT_D63G__1,0.1434803569,0.18900217300000002,-0.704347636,0.21465630500000002
pcoli__sgAANAT_D63G__2,0.10046911260000001,0.430522603,-0.622508434,0.056648645000000004
pcoli__ssDDC__1,0.398367424,0.20759201300000002,-0.9649797790000001,0.579620345
pcoli__ssDDC__2,0.6312287801,0.325140303,-1.106402131,0.548219425
pcoli__TP53B__1,-0.09704311560000001,0.423739103,-0.6726727290000001,0.479602405
pcoli__TP53B__2,0.46533598330000003,0.44374538300000005,-0.715572777,0.5183036950000001
pcoli__WT__1,0.23390918830000001,0.547181673,-1.140954764,1.518822565
pcoli__WT__2,0.3207025773,0.433431683,-1.056385737,1.598293755
cck__glu_ale4__1,-0.2882802406,0.10431546100000001,-0.24929441,0.842483995
cck__glu_ale4__2,0.9144917937,0.212229043,-0.912597239,0.388702445
cck__cck_ale1__1,0.47399699910000004,0.14875797300000002,-1.016491433,0.128377715
cck__cck_ale1__2,0.0804839821,0.21173196300000002,-0.969272192,0.157465675
cck__cck_ale2__1,0.20617860130000001,0.24320085300000002,-0.819808215,0.013104265
cck__cck_ale2__2,0.050270768800000004,0.21966280300000002,-1.070362586,-0.029159615000000003
cck_pgi__gmos_delpgi__1,-0.0404651791,0.6099491930000001,-1.14241098,0.27706467500000004
cck_pgi__gmos_delpgi__2,0.9741306022,0.5151660730000001,-0.623072116,0.050797045000000006
cck_pgi__pgi_ale1__1,0.9285928492000001,0.087196909,-0.059210569000000005,0.190522785
cck_pgi__pgi_ale1__2,0.136834867,0.47036157300000003,-0.583096406,0.026093085000000002
cck_pgi__pgi_ale2__1,-0.378177576,0.645027843,-0.580485082,0.44689495500000004
cck_pgi__pgi_ale3__1,0.21398542920000002,0.257702043,-0.145552551,0.310244735
cck_pgi__pgi_ale3__2,0.0451091317,0.527121343,-0.695986545,-0.08744309500000001
cck_pgi__pgi_ale4__1,0.7577189108,0.02567041,-0.666349022,0.5186149950000001
cck_pgi__pgi_ale4__2,1.2211197316,0.149264913,-1.4188115510000001,0.035103995
cck_pgi__pgi_ale4__3,0.9978628915000001,0.23104943300000003,-1.407312837,0.074921925
cck_pgi__pgi_ale5__1,0.42624446800000004,0.264446703,-0.071121585,0.387921505
cck_pgi__pgi_ale5__2,0.5287041729,0.491011093,-0.557737095,0.089578665
cck_pgi__pgi_ale6__1,1.1258109816,0.40659345300000005,-0.077321525,0.6129683850000001
cck_pgi__pgi_ale6__2,1.0704882419,0.629358233,-0.8620436130000001,0.15115166500000002
cck_pgi__pgi_ale7__1,0.6344206377,0.41980537300000004,-0.036837844,0.7453702050000001
cck_pgi__pgi_ale7__2,0.4840258464,0.725253033,-0.518766472,0.295785625
cck_pgi__pgi_ale8__1,1.5014623029,0.29002768300000004,-0.6289513800000001,0.703560815
cck_pgi__pgi_ale8__2,1.3278831323,0.6440838830000001,-1.100016892,0.249876495
cck_sdh__gmos_delsdhCB__1,0.40926516620000003,0.8479485130000001,-1.176987136,1.046529055
cck_sdh__gmos_delsdhCB__2,0.5766353214000001,0.829896053,-1.3914823360000002,0.9514397750000001
cck_sdh__sdh_ale1__1,1.3719155933,0.544071473,-0.723998248,0.8348676650000001
cck_sdh__sdh_ale1__2,0.7938593842,0.5592394930000001,-0.7333596090000001,0.837305095
cck_sdh__sdh_ale2__1,0.1504130096,0.47991167300000004,-0.919661966,0.667542205
cck_sdh__sdh_ale3__1,0.1253044083,0.556417913,-0.677708846,0.733626585
cck_sdh__sdh_ale3__2,-0.6291833487,0.493899293,-0.7261663190000001,0.568807075
cck_sdh__sdh_ale3__3,0.3678431607,0.485328093,-0.773555662,0.5951379450000001
cck_pts__gmos_delptsHIcrr__1,3.1781769447,0.464496883,-1.5066524239999999,-0.327138825
cck_pts__gmos_delptsHIcrr__2,1.5520798992,0.649161093,-1.10235061,-0.247118355
cck_pts__pts_ale1__1,-0.8184702450000001,0.32947587300000003,-0.27706020400000003,0.44672369500000003
cck_pts__pts_ale1__2,-0.2954357869,0.296778353,-0.432711004,0.47335884500000003
cck_pts__pts_ale2__1,0.546533978,0.201890953,-0.9045891460000001,0.051775695000000004
cck_pts__pts_ale2__2,0.8105189321,0.275129713,-0.861433654,0.0058354850000000005
cck_pts__pts_ale3__1,0.766765817,-0.445342181,-1.194277661,-0.651264758
cck_pts__pts_ale3__2,0.5307562568,-0.14552193800000002,-0.79991605,-0.32246742500000003
cck_pts__pts_ale4__1,0.3213790972,0.420678743,-0.6689651710000001,0.08030092500000001
cck_pts__pts_ale4__2,0.4753239852,0.387503033,-0.7681160050000001,0.09726459500000001
cck_gnd__gmos_delgnd__1,0.6745186120000001,0.515541103,-1.5251763980000002,1.048444065
cck_gnd__gmos_delgnd__2,1.1453837121000001,0.419079603,-1.631028479,1.207673445
cck_gnd__gnd_ale1__1,0.7591882851,0.113228532,-0.848009393,0.16689092500000002
cck_gnd__gnd_ale1__2,0.8077954211,0.145492598,-0.857284777,0.200658835
cck_gnd__gnd_ale2__1,0.0870085783,0.057324061,-0.863121651,0.186564275
cck_gnd__gnd_ale2__2,0.3531393888,0.051602317,-0.9698992630000001,0.14256685500000002
cck_gnd__gnd_ale3__1,0.6620632254000001,0.047017895000000004,-0.8441617520000001,0.259075495
cck_gnd__gnd_ale3__2,1.03722258,0.07806117700000001,-0.744261834,0.22985128500000002
cck_tpiA__gmos_deltpiA__1,2.8561040845,0.554945433,-1.229377896,-0.14978443500000002
cck_tpiA__gmos_deltpiA__2,7.6956342246,0.648474443,-1.256303629,-0.244867415
cck_tpiA__tpiA_ale1__1,-0.1024565155,0.5753141230000001,-0.468837848,0.506975205
cck_tpiA__tpiA_ale1__2,-0.062862337,0.5862271530000001,-0.327069113,0.504270635
cck_tpiA__tpiA_ale2__1,1.6864980059999999,0.693161793,-0.7262962260000001,0.5628485750000001
cck_tpiA__tpiA_ale2__2,2.0978661009,0.48257620300000004,-0.9910484580000001,0.446366925
cck_tpiA__tpiA_ale3__1,0.6127550781000001,0.44486670300000003,-0.758671171,0.521839385
cck_tpiA__tpiA_ale3__2,0.1957533652,0.424267453,-0.70227622,0.621347145
cck_tpiA__tpiA_ale4__1,0.8987538431000001,0.227203863,-0.710182999,0.371361985
cck_tpiA__tpiA_ale4__2,0.4861553444,0.196128253,-0.955495477,0.416004335
acid_tale__acid_ale1_pH7__1,2.1399959662,0.152688973,-1.065548285,-0.118275265
acid_tale__acid_ale1_pH7__2,2.0398708202,0.12606668000000001,-1.048932661,-0.09381905500000001
acid_tale__acid_ale1_pH5__1,1.8540172149,0.7941495230000001,-2.014372936,-0.043575325000000005
acid_tale__acid_ale1_pH5__2,1.9949861959000001,0.815270033,-1.920310882,-0.050591175
acid_tale__acid_ale2_pH7__1,1.2265667192,0.338840073,-1.026135409,-0.13953246500000002
acid_tale__acid_ale2_pH7__2,1.9341422871,0.323054463,-1.045992095,-0.084533575
acid_tale__acid_ale2_pH5__1,0.8190092493000001,0.432644723,-1.001843572,-0.14809028500000002
acid_tale__acid_ale2_pH5__2,1.4884053546,0.485480993,-1.421516367,-0.20983636500000002
acid_tale__low_Mg_ale_pH7__1,2.5387169491,0.300746703,-1.11052967,-0.22948815500000003
acid_tale__low_Mg_ale_pH7__2,3.5376187128,0.34624546300000003,-1.060074873,-0.305050535
acid_tale__low_Mg_ale_pH5__1,0.5642837998,0.608588733,-1.143608337,0.33864483500000003
acid_tale__low_Mg_ale_pH5__2,1.0047176602,0.557231563,-1.208837089,0.352936165
acid_tale__MES_ale_pH7__1,1.5619414358,0.430531873,-1.004254907,-0.179845215
acid_tale__MES_ale_pH7__2,1.3549998764,0.47473322300000004,-0.9848799210000001,-0.133927275
acid_tale__MES_ale_pH5__1,0.2530830378,0.475017483,-1.056287929,0.17805272500000002
acid_tale__MES_ale_pH5__2,0.2891614941,0.709374983,-1.082507375,0.5808612550000001
acid_tale__gmos_pH7__1,1.5337982594000001,0.42960406300000004,-0.8630259650000001,-0.12245240500000001
acid_tale__gmos_pH7__2,1.4790641746,0.444629313,-0.88654725,-0.11016321500000001
acid_tale__gmos_pH5__1,1.4560988045,0.650228023,-0.9679827440000001,0.258050795
acid_tale__gmos_pH5__2,0.6094788713,0.7174304530000001,-0.9221933520000001,0.214724405
adnB__wt_adn__1,-0.9336554348,-0.41595584700000005,-1.657207464,0.525156825
adnB__wt_adn__2,-0.1331512391,0.229595813,-1.4371845140000001,-0.230701535
adnB__delydhB_adn__1,-0.24022985770000002,-0.53031891,-1.585086714,0.7912719850000001
adnB__delydhB_adn__2,0.0740098956,-0.264506101,-1.50492548,0.263191565
ytf2__wt_glc__1,-0.39708203080000004,0.207994233,0.023689569,0.049464605
ytf2__wt_glc__2,0.0979288479,0.253845453,-0.042867556,0.228083955
ytf2__ybcM_glc__1,-0.1987652014,0.49687887300000005,-0.6295104410000001,0.6497454850000001
ytf2__ybcM_glc__2,0.5656467375,0.5496294230000001,-0.530309471,0.597850285
ytf2__ydhB_glc__1,0.2777562715,0.326151603,-0.40100035500000003,0.7921500050000001
ytf2__ydhB_glc__2,-0.0529926739,0.395503043,-0.28683147000000003,0.687099105
ytf2__yfeC_glc__1,-0.17729123830000001,0.20829614300000002,-0.29869923600000003,0.459227755
ytf2__yfeC_glc__2,0.17007838590000002,0.37606821300000004,-0.212860125,0.594893945
ytf2__yciT_glc__1,-0.0520335545,0.459934233,-0.5353711480000001,-0.048493855
ytf2__yciT_glc__2,0.4082023589,0.517486403,-0.48856054400000004,-0.077813195
ytf2__ydiZ_glc__1,-0.42025794200000005,0.28184425300000004,-0.368873029,-0.258789885
ytf2__ydiZ_glc__2,-0.1469553942,0.281401713,-0.262663425,-0.312792925
ytf2__ynfL_glc__1,-0.012523005600000001,0.510756223,-0.144388136,0.42990684500000004
ytf2__ynfL_glc__2,0.07481938860000001,0.523190413,-0.188265388,0.347088265
misc2__dellon_glc__1,-0.7292047119,0.48724811300000004,-0.346846451,0.251723305
misc2__dellon_glc__2,-1.0156950566,0.21544195300000002,-0.170090556,0.612739765
ytf3__wt_glc2__1,-0.08786936370000001,0.456262873,-0.467589195,-0.215305075
ytf3__wt_glc2__2,0.2520782982,0.5116651830000001,-0.49163941800000005,-0.21921100500000001
ytf3__wt_pH7_lactate__1,-0.030940651200000002,0.560872303,-0.655751659,-0.35766615500000004
ytf3__wt_pH7_lactate__2,0.2031293958,0.553273863,-0.793558659,-0.386588745
ytf3__wt_pH55_lactate__1,-0.4101160918,0.778064203,-0.698578943,0.24783653500000002
ytf3__wt_pH55_lactate__2,-0.32622078800000004,0.7423117130000001,-0.5633349040000001,0.23684876500000002
ytf3__wt_pH55_HCl__1,-0.46917817840000003,0.615049543,-0.5427034390000001,0.055893475000000005
ytf3__wt_pH55_HCl__2,0.34085237760000003,0.6014201330000001,-0.466894415,0.10318142500000001
