,A,Lrp,hns,QseB,ihfB
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,8.712602149705555,0.23141288630534265,0.9454990764661576,-0.4986271886534577,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,5.424594232925286,0.25379068660013004,0.06594271248127903,-1.3115953711601065,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,4.933954353411451,0.29738539193083824,0.2538807908773837,-1.0391623139076909,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,7.209020807220303,0.2212438091744904,-0.054711231120885266,-0.6286499678388893,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,6.938929371146485,0.3354198926005516,0.07791063438531154,-0.7435026975000687,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,3.142937884576034,0.08187506923123422,1.2821989005072911,-0.09765032599317447,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,2.8165433475723303,0.2126763448062992,1.0751400244762674,-0.3731386754179655,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,2.422940892023279,0.0672151220655195,1.3418499030825828,-0.7153236688336491,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,2.2625255664339843,0.13871709578783253,1.2348329539397138,-0.5842905608067626,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,4.127093033156006,0.5006415962791593,0.12964788379779613,-0.4463981189528505,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,4.367606805520816,0.4978038999412746,0.20458494796121585,-0.8823645879051291,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.4882793897947724,-0.07107594892036495,0.8558262988171705,-0.6114677672320417,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.4934859848509716,0.1564823292228983,0.7491667903580961,-0.027606773646098315,1.3095600995106091
eep__BOP27_ndh-cydB__1,6.055693539790321,0.30237238178265713,0.2634088251198232,0.17188715538107324,0.3092778452526268
eep__BOP27_ndh-cydB__2,6.111432250128336,0.22664153991042116,0.21085026359775227,0.6350753545244858,0.3388753467078942
eep__BOP27_nuoB-cydB__1,5.310033530541099,0.006534717281635238,0.3916264447763762,0.4269331113275348,0.7592784478263291
eep__BOP27_nuoB-cydB__2,6.0159842030703565,0.0997331651882103,0.4019849450733037,0.19840771332042892,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,6.33141915664779,-0.8340648723659818,0.4872468774742398,-2.18505470909015,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,5.918171589231954,-0.8029385385106771,0.5176159361541597,-1.172164600289519,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,7.314967643936414,-0.7419466460599207,0.4278369413765599,-1.227011783713886,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,7.044792866859236,-0.42554374968845465,0.16525633217394287,-1.940573635203001,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,5.179799778109786,-0.603814995593261,0.6278487698634763,-0.9824155065952104,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,4.938227671422381,-0.4515026938811655,0.7490899209909878,-1.9771098069889208,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,5.270183728261631,-0.7073481962716084,0.7648537547457739,-0.4786167326428998,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,4.891300862357712,-0.5068543692039587,0.5353588855420082,-0.40761806823829305,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,4.957803867173116,-0.3469687681059259,0.7143821756358761,-0.9735289117230814,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,6.81889580239819,-0.5911531175079858,0.5912167736010776,-0.7562191700814429,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,7.019667867137259,-0.5787324369264848,0.5891090264030385,-0.1629098592235434,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,6.85054590737501,-0.6438660640077138,0.7117233200363486,-0.3075928510091841,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,6.265125574752183,-0.43967970042172944,0.5663324268907122,-0.1905925945911222,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,6.729934611609237,-0.7511106631658535,0.3914962152469439,-0.9638291570914984,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,6.989754686303785,-0.7263074759380732,0.3749651195478148,-1.0432772494663896,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,6.676733737886524,-0.6825347991699235,0.8737060728266908,-1.357684912803252,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,6.04173047376724,-0.22170829615583545,0.5584552116450254,-0.3186624322713514,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,8.29838778524934,-0.7933456875269815,0.7224375097335578,-0.63509867113557,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,7.418563059569168,-0.5302657114247857,0.669378870725124,-0.4018967220529306,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,5.310756693973195,-0.8425421832304316,0.38894845652024657,-1.6404974782861386,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,5.443196186992949,-0.7064185288568154,0.5208278439221417,-1.5558632494433555,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,4.301099546905296,-0.7998970541658109,0.8665814245320433,-1.592468698191821,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.307504284636458,-0.8778434139685132,0.7603424367677238,-0.6113306029245861,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,6.076063883676493,-0.7775251110339898,0.6760116740332602,-1.335019164646853,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,5.366686908250481,-0.3395982525347847,0.6573476874294091,-0.7270908953212829,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,3.814319485283144,-0.6815736119119968,0.19016988473212493,-0.6085781284523382,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,4.164161772706116,-0.8393893636224323,0.2394513224242321,-0.6514349954844496,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,3.920109757740701,-0.3948156250119403,0.35903854408175384,-1.3954956211295362,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,5.85593008027598,-0.6349310268689674,0.3304346062546255,-1.1261721914161975,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,6.319757280300127,-0.4501874668347909,0.22425759678163185,-1.5711771418097853,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.93062323458482,-0.34217739756233634,0.49161464109513103,-1.5228543743889489,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,4.397318439556018,-0.4545585058757489,0.5785944491224146,-1.3183885778607167,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.5752153346780853,-0.5987795100968896,1.3336258368826854,-0.2172222955023746,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,4.001844203866299,-0.24583238664664545,0.673043209012004,-0.7033593771192012,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,6.075136928645352,-0.5082861163271435,0.6349466580656049,-0.3829282287389604,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,5.907992112290442,-0.5062117543650615,0.5444983417938438,0.008909716124327005,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,5.9695584892856735,-0.5525184458624484,0.7381883268844458,-0.44818894462475534,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,6.283283885271259,-0.43626974012327935,0.8285576509028907,-1.4468112965153792,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,5.860966612278918,-0.7653577650006049,0.480358674344199,-3.9855682294999992,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.014262820172662,-0.9503297672263926,1.010378209266927,-3.9855682294999992,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.769688507055625,-0.7361356175481646,1.0270321783183682,-3.9855682294999992,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,6.580216822726344,-0.7540693477360314,0.6544617632829706,-3.9855682294999992,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,6.500392978108903,-0.6347037864704443,0.5076997872335038,-3.9855682294999992,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,5.001951277408222,-0.8005131135736594,0.5740895561820878,-1.2406987106913885,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,5.01388982262997,-0.6720618851592306,0.6022864668107335,-0.8509667666732712,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.6576959239578057,-1.237216769828594,1.0370285072826328,-1.5242427718081069,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.35624508395682,-0.8849745140961645,0.5451287520916868,-1.4910396512040878,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,5.819198097332065,-0.8442983940080141,0.605312384228899,-1.860188019625632,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,5.58275025315452,-0.6395903403072651,0.6188119639912557,-1.9767124865187549,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,4.8279976301381335,-0.7978061440950448,0.4537480826567553,-1.5911603328066914,0.19822743947796265
DDB2__PD-005_del-qseF_Batch_6h__2,4.380822674481562,-0.6794802158196589,0.30175298366465064,-0.4270273453899258,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,6.3042135509245165,-0.5209699103436094,0.17516385375540364,-2.2727024036006345,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,6.358470318234129,-0.7947186295527988,0.27679081888711465,-1.524834206856819,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,4.583750855517104,-0.4742444615390031,0.5791260058305987,-0.7203977359147107,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,4.527761699518639,-0.34520461542392056,0.602891626027251,-0.8559779621431045,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,5.572973226445338,-0.29817622575439273,0.32423369452966,0.3820454373987197,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,5.354364598587399,-0.3276540777748949,0.6281980992961547,-0.5216345587252662,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,5.322765087185712,-0.06346647065542044,0.5180051262821799,-0.6699458716640496,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,5.986431423412202,-0.6461223675607695,0.4995037859212257,-0.8671824539399062,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,5.644425301401312,-0.4760239177846088,0.6115983718263802,0.2387990953510721,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,6.167746897730288,-0.5367813822539613,0.8347421453000479,-0.6951088439328741,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,6.332656436914854,-0.5840572124201859,0.7177209607256572,-0.4480694764943785,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,3.776498266810756,-0.6667420184058432,0.2775014667582649,-0.8355917992943129,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,4.2441996584964095,-0.5037984594506604,0.4577101755679287,-1.0964189605804808,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.900160225941503,-0.4786579615152604,0.5752370533784585,-1.4446066386058807,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.9428114842617803,-0.4568370703456015,0.8367903003411676,-0.6663450144000289,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.5244532570098794,-0.09350275594832347,0.892459153143097,-0.7238489307826255,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,5.162080597688658,-0.5760624589673284,0.5117901419928188,-0.08042865071600548,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,4.475642461790961,-0.6009872303918815,0.6648046505438749,-0.6904951520976428,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,3.6884818836204567,-0.7183469660751847,0.2890827511122911,-0.4303395822101129,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,3.9023191253096368,-0.7634441312830003,0.2760528358243146,-0.6864578623281337,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,5.249922027226528,-0.5379264666773356,0.0510381570926679,-0.4823894592854128,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,5.492551057554638,-0.6195809350937651,0.8796042699184241,-1.5259265417024306,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,7.001097019030924,-0.5621305577319777,0.4043634838902186,-0.5603515385339342,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,6.642529357023259,-0.4620440083970294,0.5146018702893027,-0.9261592453378328,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,14.562138446288513,-0.6827123137708604,0.2873026665815921,-1.8205315774060635,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,14.209901857387695,-0.9689264551102976,0.20326120502148728,-1.3310422066234435,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,13.615612489557844,-0.8891920712944916,0.110616015892111,-0.5204308537832469,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,13.577355717381764,-1.0421089393077685,-0.1895660460333186,-0.7877394321042006,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,11.585467756484473,-2.1940631546596863,-0.10539761418716508,-1.798992933972591,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,11.234585947995956,-2.249048256609445,-0.14674098919516787,-0.6316194385935257,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,13.203942212584996,-0.7689715515701412,0.32047738681226257,-0.32406473317540474,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,14.333452485491543,-0.8526617265451629,0.32027173578223866,-0.6732713878277838,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,13.920034462753216,-0.8157045785828531,-0.030770216230509462,-0.6220014300577308,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,5.004744447116933,-0.7111401913844588,0.3883274259098375,-0.6154213743414712,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,5.60786596855052,-0.7278707310206887,0.37685884945253534,-1.2167266698601256,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,8.052893994857408,-0.6435244681659356,0.6409526533223477,-0.2524981319892721,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,4.8351039967353735,-0.4233880519379767,0.754899903927619,-1.2101224256615923,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,5.852312786481727,-0.4745427568729124,0.7485906678330281,-0.9468540893578492,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,6.675993022812239,-0.4937562232890027,0.5587808259743827,-0.2244554314164984,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,6.500959247385805,-0.38994744127703385,0.627533667398616,-0.2832792300086351,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,4.564549945447927,-0.6203046137134969,0.3395093227068013,-2.3776502371147066,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,4.356471403261232,-0.583306338469658,0.3877498305961815,-1.105356927450266,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,4.670612930280731,-0.3227356727480455,0.4657554756021138,-0.17487314342813232,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,5.731751117559912,-0.4883258718232764,0.3317711493707272,-0.011643649665976865,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,6.920246300558023,-0.4993778474421404,0.8188062053818791,-1.183432416401479,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,5.87865592632497,-0.5183204499253851,0.4206325276397891,0.03489711417064445,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,6.689379345546096,-0.2913224837679689,0.6720508738237587,-1.0031279245333056,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,4.925177376453764,-0.5833687317142164,0.4730724036369214,-2.2619314767647847,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,4.330586289958352,-0.5972112500423883,0.3441454175177494,-1.1224085004172908,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,4.860661113532726,-0.4614828120458849,0.6627183926007323,-0.5399311473329407,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,4.7773479029602965,-0.5601506887442618,0.5322527092614031,-0.5035860778776065,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,6.442007730315429,-0.44916669228579664,0.5928469052594121,-0.2408935551258935,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,6.836215057466165,-0.518774485141563,0.5370515522502615,-0.5287083565149078,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,6.553606140277639,-0.5797388816416511,0.6905829270197152,-0.8441178083029062,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,4.693277445277119,-0.6326882986274764,0.3501877176226227,-0.03273455543243431,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,4.469927218708745,-0.5773900089474875,0.5199086530690948,-0.4331228103760805,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,4.398281918638225,-0.8056437906225451,0.5317156237404106,0.3276953804176239,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,4.991765471520668,-0.4012440868947405,0.4821355808664887,-0.2740648274727016,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,7.213116119071792,-0.4952312402039176,0.8192962708311278,-0.4722775611344092,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,7.079376215490838,-0.4792378354492684,0.8006649852913679,-0.7357140054129072,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,8.118133070268277,-0.3463439789826577,0.4291753418873903,0.2260162885523096,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,7.863357481065472,-0.5275297823952645,0.43836135088058015,0.16563905709897495,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,9.38685709620677,-0.7202896898709099,0.5210338617632839,0.3541965559580902,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,9.30127573875051,-0.6388011363994739,0.5179004964859839,-0.7698603321057087,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,9.666430449874712,-0.8008728750493805,0.4597299623613829,0.4883310370850973,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,10.661805669216571,-0.6153217080598257,0.4221455626537552,-0.9784183949885804,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,10.653462677173984,-0.7532839528904489,0.4928632437656919,-2.538794462995334,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,5.383704976591932,-0.7614930523072676,0.2333866548623771,-1.1601094521335065,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,5.124466791418495,-0.6215986324081495,0.5062454682027386,-0.3441955280448501,0.1898964818987885
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,6.97040361466278,-0.44883763878083904,0.6571900215608508,-0.7284380050685031,0.09681948206213063
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,6.377560314815939,-0.4957555005611205,0.5126653659594318,-0.06778706228496789,-0.07468909190889228
