,A,Zur,ZntR,CueR
ecoli_00404,1.2460700033,-0.4234994805,1.058605089,-0.552751477
ecoli_00405,-0.9931783968000001,-0.9847419035,0.695747102,-1.147246456
ecoli_00406,-1.4730397832,-0.8659551035,0.693277166,-1.123361411
ecoli_00407,1.5508533057,-0.8323627935,0.283245483,-1.178567477
ecoli_00408,0.1844886027,-1.0439250375,0.089704322,-1.159614782
ecoli_00409,0.4073916232,-0.3566812915,1.250826102,-0.684087812
ecoli_00410,1.0058961802,-0.9719001985000001,1.123549634,-0.7819898460000001
ecoli_00411,0.6188767686000001,-0.6273233415,0.30190028700000004,-1.450156489
ecoli_00412,0.2374473598,-0.7952785685,0.32758768400000005,-1.544952902
ecoli_00413,1.1271285928,-0.8662752305,0.357563253,-1.853538372
ecoli_00414,1.3434468087,-0.8374665955,0.20952705100000002,-1.400624676
ecoli_00415,0.8900286253,-0.5226169895,0.757373391,-0.10581040600000001
ecoli_00416,1.0147864814,-0.5149245715,1.270246586,-0.50342666
ecoli_00417,-1.0844467309,-0.7642601565,0.7305115910000001,-1.414950226
ecoli_00418,-0.4661446212,-0.6761592215000001,0.7014258630000001,-1.323952778
ecoli_00419,0.8526632665,-0.9373729815,0.43756648600000003,-1.228138236
ecoli_00420,0.9282259026,-1.1340180125,0.6129272530000001,-1.197565978
ecoli_00421,0.7838069282,-0.5042857535,1.376581163,-0.00320368
ecoli_00422,0.7964992036,-0.4810855505,1.274691519,-0.08295348100000001
ecoli_00423,0.3584855415,-0.4314661865,0.6808525630000001,-1.3282243550000001
ecoli_00424,-0.0642680526,-0.4435304755,0.504733999,-1.364138272
ecoli_00425,0.24744917700000002,-0.8138583935,0.326331032,-1.7572863120000002
ecoli_00426,-0.1209287518,-0.6525364685,0.10891245100000001,-1.6842570239999999
ecoli_00427,1.6877343142,-0.7957712885,0.45985606100000004,-1.364063296
ecoli_00428,1.6752796054,-0.7976631865,0.5744872240000001,-1.655574428
ecoli_00429,0.28000038650000003,-1.1477937295,0.41152405900000005,-1.763049646
ecoli_00430,1.0417453309,-1.0659306195,0.529282545,-1.353533906
ecoli_00431,0.9743130377,-0.5695771325,1.142410042,-0.49803121100000003
ecoli_00432,0.7542111159,-0.6267253085000001,1.490302405,-0.237951555
ecoli_00433,1.2130859425,-0.8213187225,1.104487378,-0.573048501
ecoli_00434,1.3947634642,-0.9069349155,1.033045462,-0.453708963
ecoli_00435,-0.8420779660000001,-0.4771171535,0.542255775,-1.230184173
ecoli_00436,-1.1155905372000001,-0.8096706305,0.5057944950000001,-1.299407879
ecoli_00437,1.2707800133,-0.9496095435,0.258387286,-1.671007269
ecoli_00438,1.0571250907,-1.1002170605,0.43497240400000003,-1.590531741
ecoli_00439,0.8866908307,-0.3354736175,1.61848349,-0.564675255
ecoli_00440,1.4953731193,-0.2189319865,1.598318526,-0.37890103
ecoli_00441,0.3391112818,-0.7017665345,0.24155888600000003,-1.490561442
ecoli_00442,-0.0153195528,-0.6200478745,0.455827266,-1.49951912
ecoli_00443,1.8269629647999999,-0.9161586315,-0.041811646,-1.5550604799999999
ecoli_00444,2.3756215755,-0.9661704245,0.163509971,-1.6071221210000002
ecoli_00445,1.0697793898,-0.18629017850000001,0.8236699550000001,-0.24682635200000003
ecoli_00446,1.797964206,-0.1442500385,1.031762872,-0.307749847
ecoli_00447,2.867512092,-1.1596014285,0.43378515900000003,-1.348394295
ecoli_00448,3.079002641,-0.9752593745,0.507026372,-1.3410490510000002
ecoli_00449,1.8295771026,-1.2024707755,0.640688926,-0.7134569580000001
ecoli_00450,1.3804994812,-0.6887201115,0.739627718,-0.506581994
ecoli_00451,2.0397419956,-0.7408731685000001,0.6221059910000001,-1.343789858
ecoli_00452,2.3280136492,-0.7602895195,0.567124464,-1.348657092
ecoli_00453,2.3640165384,-0.5871145225000001,0.7625974600000001,-0.535233795
ecoli_00454,0.8650408504,-1.4422658525,0.7045132040000001,-0.546096739
ecoli_00455,0.10826164740000001,0.3443975045,0.701940819,-0.766991953
ecoli_00456,-0.16050928650000001,0.2347148195,0.7013352180000001,-0.467518407
ecoli_00457,0.8867676822,0.1844352255,0.548401596,-0.430095824
ecoli_00458,0.7514758831,0.028564317500000002,0.519445491,-0.392678897
ecoli_00459,0.6215582836,0.4112530975,0.625490326,-0.7142505760000001
ecoli_00460,0.5553384228,0.22531554550000002,0.455551941,-0.5982258730000001
ecoli_00461,-0.8078803010000001,1.1072138425,1.527603174,-0.001225743
ecoli_00462,-2.6158615728,1.0844975785,1.566320085,0.142396146
ecoli_00463,-0.9578927555000001,-0.3180149335,0.32213588400000004,0.8732517870000001
ecoli_00464,-0.21010864710000002,-0.2662187575,0.062404599000000005,0.9090231780000001
ecoli_00465,-1.2170227393,-1.7291053135,1.428271632,1.106459512
ecoli_00466,-1.8695131655,-1.7781566375,1.240830134,1.06289566
ecoli_00467,0.6678430889,0.47131924150000004,0.313967155,-1.2351007840000001
ecoli_00468,1.2114353752,0.4211542075,-0.098165821,-1.078536714
ecoli_00469,-0.6613510623000001,-2.0800388495,1.189474995,1.031307218
ecoli_00470,-1.4353933867,-1.8522317985,1.267574422,1.015618228
ecoli_00471,-0.6212638519,0.8499783615000001,1.59336583,0.017789934
ecoli_00472,-1.1612359963,0.7030024175,1.439303532,0.10083610700000001
ecoli_00473,-1.0683243865,-0.1651895685,0.011104041,0.862122276
ecoli_00474,-0.600239266,-0.3802224075,0.139842235,0.8830874980000001
ecoli_00475,1.6970870232,0.0041918235000000005,0.5903395,-0.8795531050000001
ecoli_00476,2.0125935967,0.2219428215,0.851185535,-0.619175021
ecoli_00477,0.2086800422,0.2222891585,-0.308344502,-1.292041712
ecoli_00478,0.5346556611000001,0.2392518015,-0.180937114,-1.561312997
ecoli_00479,1.8808016005,-0.8940213975,1.135974144,0.624464896
ecoli_00480,2.1081652373,-0.8128275635000001,1.323399257,0.68762755
ecoli_00481,22.369143562,-0.8994037435000001,0.9054073140000001,-0.206206996
ecoli_00482,22.2719601354,-0.5888572485,0.7447153910000001,-0.049127571
ecoli_00483,0.7613748313,0.0718010855,0.43778320200000004,-0.49482169600000003
ecoli_00484,0.7368700305,0.0819018275,0.316511039,-0.531843257
ecoli_00485,-0.046656839900000004,-0.49251891950000004,3.427226433,0.026332106
ecoli_00486,0.2540305222,-0.5468207545,3.506143859,-0.024338027
ecoli_00487,-0.5080371783000001,0.39658393950000004,2.922792242,0.16215542800000002
ecoli_00488,-1.3957988173,0.4028809655,2.818294029,0.256025915
ecoli_00489,-0.684651377,-0.6495018325,-0.15882985,0.204927673
ecoli_00490,-0.6162447376,-0.7901632555,-0.343187886,0.144525442
ecoli_00491,1.6407582702,-1.1580555345,1.703810685,-2.19034
ecoli_00492,1.8779274065,-1.1647904185,1.480220673,-1.7548292490000001
ecoli_00493,-0.8622561826,-0.3388558695,0.26798108,-1.116307981
ecoli_00494,-0.3059990795,-0.2598254875,0.484596187,-1.140610688
ecoli_00495,21.2755713774,-0.46874426350000004,1.098283458,0.795497474
ecoli_00496,21.5042035644,-0.4317367385,0.97980192,0.784724814
ecoli_00497,-1.5150051800000002,-1.8328723035,1.415315225,0.8930657620000001
ecoli_00498,-0.3023026294,-1.8365777075,1.427520088,0.8333171500000001
ecoli_00499,21.9500264878,-1.0311288285,0.7318184090000001,-0.11592089
ecoli_00500,21.9343966686,-0.8331387665000001,0.7779841110000001,-0.093071914
ecoli_00501,1.3960152832000001,0.1694036565,0.376516893,-1.350331596
ecoli_00502,1.7936969736,0.1571614755,0.7139543780000001,-0.940041003
ecoli_00503,-0.4012050211,-0.1768688765,2.441259922,0.00174584
ecoli_00504,-1.1694458352,-0.1333578555,2.477790322,-0.046761775000000005
ecoli_00505,0.7488525387,-0.3234053905,0.32510135500000004,0.004392914
ecoli_00506,0.7206987359,-0.36130302950000004,0.5627460470000001,0.031222873
ecoli_00507,0.6445866786000001,-0.2789011025,0.682373228,-0.528440942
ecoli_00508,0.7014088219,0.0791432795,0.646714294,-0.6543184550000001
ecoli_00509,1.0265338885,0.1260526925,0.699884139,-0.813896022
ecoli_00510,0.956150398,0.1381942905,0.5324358530000001,-0.706232516
ecoli_00511,0.42119322010000004,-0.5266081395000001,2.910196694,-0.11228763
ecoli_00512,0.09481246880000001,-0.37925401950000004,2.982745569,0.041520748
ecoli_00513,1.7160005243,-2.0463017885,1.225807602,0.7563628280000001
ecoli_00514,-0.7039160203,-1.9503314835,1.22520946,0.651473912
ecoli_00515,-0.3295496593,-0.5772438355,0.860986227,-1.270540944
ecoli_00516,-0.1433203911,-0.5081050225,1.025505889,-1.408011819
ecoli_00517,4.9618453328,-0.7570145205000001,1.155636346,-1.4329711
ecoli_00518,4.7043531002,-0.3969700305,1.023204081,-1.7228603470000001
ecoli_00519,4.3457232701,0.3339828745,0.831060329,-0.8245180440000001
ecoli_00520,5.2193176755,0.22897881550000002,0.7416113480000001,-1.043744937
ecoli_00521,5.423364362,0.0786217235,0.7535891650000001,-0.9362862150000001
ecoli_00522,6.120598266,0.1786963775,0.825443447,-1.114883485
ecoli_00523,5.6388535039,0.11650506050000001,1.061039916,-1.268725839
ecoli_00524,-0.7009033552,-0.2602840165,0.6140846560000001,-1.147357627
ecoli_00525,-1.3851965408,-0.49156169850000003,0.700094583,-1.400164742
ecoli_00526,-0.5475487701,-0.1990029045,0.822610579,-1.090514902
ecoli_00527,-2.2575817852,-0.28561064950000004,0.819647035,-1.039236188
ecoli_00528,-0.851009439,0.6562233975,0.99182886,-1.4546555190000001
ecoli_00529,-0.6497975857,0.8741973315,1.175043572,-1.513572624
ecoli_00530,-1.019531781,1.4117739425,0.9090254830000001,-1.82008609
ecoli_00531,-0.8064897681000001,0.8053773635,1.189574983,-2.062038788
ecoli_00532,1.3690212892,1.6303127195,1.114163063,-1.204453475
ecoli_00533,1.0276088997,1.7286453815,1.199868006,-1.068845151
ecoli_00534,0.6917027046,1.6232326315,1.245412792,-1.079558608
ecoli_00535,0.40492738570000003,1.6590109075,1.351607046,-0.79836926
ecoli_00536,1.5935538682,1.0535852415,1.432186884,-1.6717692830000002
ecoli_00537,1.033828326,1.1013604475,1.555241415,-1.66198519
ecoli_00538,2.2551290438000002,0.9996444405,1.504902913,-1.7694825280000002
ecoli_00539,1.8742037857,0.9086684955000001,1.277360835,-1.645797911
ecoli_00540,0.4341440514,1.1943781285,1.409473816,-0.980145413
ecoli_00541,0.4941539344,1.0366413885,1.463318747,-0.9969954120000001
ecoli_00542,1.1974316665,1.5850907975,1.109761427,-0.926467919
ecoli_00543,1.9165597571,1.9259646275,1.115138699,-0.748448047
ecoli_00544,-0.0206422635,1.1196107445,0.9453530880000001,-0.9842185940000001
ecoli_00545,-0.2291177207,1.2071211945,1.3537388190000001,-1.043223341
ecoli_00546,2.1451825413,-0.1232467515,0.669357195,-1.5344875880000002
ecoli_00547,2.3732896495,-0.1257371525,0.760137068,-1.41812701
ecoli_00548,1.5129065616,-0.07142997050000001,0.6944728130000001,-1.5872823120000001
ecoli_00549,1.414272138,-0.2266470335,0.856470143,-1.490758556
ecoli_00550,0.6361620141000001,0.0665564875,0.869898893,-1.489595673
ecoli_00551,1.2151022156,-0.0393218545,1.030026514,-1.372454527
ecoli_00552,0.4595422649,0.4652794315,0.723619028,-2.132107353
ecoli_00553,1.7408988649000001,0.2409534835,0.952289899,-1.8982557990000002
ecoli_00554,1.2719338085,0.6333133325,0.750092482,-1.844507678
ecoli_00555,1.6566530636999999,0.5424701795,0.7020586040000001,-1.605928253
ecoli_00556,1.8507960736,0.7672825035,0.84324379,-1.482197413
ecoli_00557,2.5365485469999998,0.8041919925000001,0.581031065,-1.552997037
ecoli_00558,-1.6358338065,1.1038400955,1.276430801,-1.822068424
ecoli_00559,-2.2278284195,1.2062942965,1.17005898,-1.676413541
ecoli_00560,-2.9892018043,1.4434096435,1.084710407,-1.107945643
ecoli_00561,-2.1231535118,1.3196607935,1.133560227,-1.117974627
ecoli_00562,-0.7504969125000001,1.0722596625,1.294898307,-0.6822495310000001
ecoli_00563,-1.0180516638,1.3946653145,1.647078226,-0.544358599
ecoli_00564,1.2586365195,-1.1464504355,0.5052713520000001,-1.719270903
ecoli_00565,0.8652045570000001,-1.1470660525,0.7798229520000001,-1.639157298
ecoli_00566,3.0702937504,0.9349094045,0.92547447,-1.001056351
ecoli_00567,3.3405631679,0.9298059035,1.231852309,-0.924953393
ecoli_00568,2.0978357364,-1.2231503985,0.290628584,-1.332810577
ecoli_00569,2.1801023565,-0.9856811735000001,0.253442147,-1.565816356
ecoli_00570,2.1212901803,-1.2745606005,0.28633508,-1.325424127
ecoli_00571,1.9651377335,-1.1164611505,0.20333671,-1.224444186
ecoli_00572,3.1303484822,0.1670953395,0.739205108,-1.410460582
ecoli_00573,3.0076524992,0.5377218505,0.8819745160000001,-1.36905494
ecoli_00574,2.763256214,0.1716529875,1.010636983,-1.219511512
ecoli_00575,2.6230757106,0.12579792950000002,0.8712734620000001,-1.264364292
ecoli_00576,1.5046501089,-0.37611418350000003,0.16813724600000002,-1.817913886
ecoli_00577,1.2513705800000001,0.4057820355,0.561158727,-1.4626096560000001
ecoli_00578,0.2849913824,0.4633254035,0.6735040480000001,-1.163490345
ecoli_00579,-1.686609328,0.6503636005,0.318186265,-1.009209707
ecoli_00580,3.3657217684000003,0.2620325335,0.5157426350000001,-1.1876299399999999
ecoli_00581,2.3660498503,0.1072581365,0.776368248,-1.74433204
ecoli_00582,2.2819147652,-0.9595768685,0.7528421860000001,-1.4441622920000001
ecoli_00583,2.2162908885,-1.0741007875,0.517068229,-1.5112599580000001
ecoli_00584,7.1121679875,0.6358124325,1.4813960160000001,-0.8045464040000001
ecoli_00585,6.7837000399,0.8041908605,1.462095315,-1.027962881
ecoli_00586,6.0507479192,-1.5317856785,0.202122403,-1.822559111
ecoli_00587,5.1709833983,-1.5079998045,0.05521744,-1.8339119460000002
ecoli_00588,6.1985735741,-1.4855387764999999,-0.014646014,-1.582897443
ecoli_00589,6.2248455446,-1.3970079235,0.190675383,-1.551063957
ecoli_00590,5.9005990489,-0.30487640650000003,0.920294346,-1.232460602
ecoli_00591,6.3254839482000005,-0.11276651650000001,0.850241786,-1.01042452
ecoli_00592,1.1693731063,0.4202300265,1.0569669720000001,-0.9133406140000001
ecoli_00593,0.9519303318000001,0.5307200255,1.070448613,-1.084211844
ecoli_00594,0.8102783656,0.5320335285000001,1.142158833,-1.6431339660000002
ecoli_00595,-0.43556386760000004,0.5291665205,1.04595643,-1.06183869
ecoli_00596,-0.6024180998,0.3134688765,1.034909768,-1.166982912
ecoli_00597,0.6349723658,0.2770677805,1.293107985,-1.430605812
ecoli_00598,0.1053156714,1.2912088425000001,0.9113119030000001,-0.857293548
ecoli_00599,0.8508616249000001,1.2292475445,1.329318559,-1.090820782
ecoli_00600,-1.4924581067,0.8883729305,1.902545128,-1.582087353
ecoli_00601,-1.0249545308,0.7804803435000001,1.465722612,-2.352628693
ecoli_00602,0.9369193082,0.6593160615,1.538111513,-1.717284403
ecoli_00603,0.2551309976,0.4120804525,1.307877558,-2.137418945
ecoli_00604,1.0298586669,0.8322760145,1.5231887419999999,-1.702866072
ecoli_00605,-0.1205882573,0.7039360575,1.491431744,-1.776647954
ecoli_00606,1.4625336565,0.11237295750000001,1.461160386,-2.170846832
ecoli_00607,1.8533512707000002,0.8157440895,1.288543446,-1.7495559250000001
ecoli_00608,3.9359214082,0.2990829655,1.459453428,-1.80928438
ecoli_00609,3.3856673839,0.8058615125,1.346613172,-1.456714509
ecoli_00610,2.3076642466,0.8409728135000001,1.380110897,-1.702342755
ecoli_00611,0.6776634083,0.6580648025,1.4253211540000001,-1.53186881
ecoli_00612,2.4336839963,1.2726678535,1.026874318,-1.6877641570000002
ecoli_00613,2.5050205619,1.1652885305,1.187461794,-1.542531759
ecoli_00614,2.218850173,0.9740049935,1.21944039,-1.7949912010000002
ecoli_00615,1.288191063,0.47642730650000004,0.353890923,-2.246159247
ecoli_00616,2.3580233258,0.9040674775,1.206202925,-1.473158215
ecoli_00617,2.5658866535,0.9506573715000001,1.2678057520000001,-1.563220838
ecoli_00618,2.5361318546,-1.3154973785,0.248309098,-1.662769905
ecoli_00619,2.4874875983,-1.3033233245,0.29828159200000004,-1.6886823290000001
ecoli_00620,0.9503469413000001,-0.6484764715,0.811947822,-0.39875870500000005
ecoli_00621,0.9339257533,-0.6259778815,0.7992387150000001,-0.391051107
ecoli_00622,-0.7271204103000001,-0.5715353095,1.637120538,-0.375586866
ecoli_00623,-0.6388054585,-0.5301067975,1.416638727,-0.139513182
ecoli_00624,-0.7365741055,-0.41835527050000004,2.4413979120000002,-0.192505427
ecoli_00625,-0.5013654509000001,-0.5942564775,2.427740235,-0.287342484
ecoli_00626,-0.5222707472,-0.8048236175,2.149484563,-0.742257107
ecoli_00627,-0.0010313610000000002,-0.7867558765,2.086258569,-0.528628479
ecoli_00628,-0.26414178520000003,0.0485411715,2.4332647830000003,0.041732112
ecoli_00629,-1.6908031623,0.4922092085,2.564546405,-0.009058026
ecoli_00630,-0.8055525661,-0.4513990465,1.79250376,-0.30633518
ecoli_00631,-0.8179395948,-0.7057216955000001,1.698859981,-0.41369292
ecoli_00632,-0.2499279589,-0.6467201435000001,1.425659937,-0.530712176
ecoli_00633,-0.8618199987,-0.38688887450000004,1.4281322300000001,-0.49929856800000005
ecoli_00634,-0.15148877930000001,-0.8715453895,1.438701675,-0.7642572980000001
ecoli_00635,-0.3869022579,-0.8455055795,1.615104547,-0.49129162200000004
ecoli_00636,0.0028540534,-0.5266700615000001,1.071165693,-0.09940512200000001
ecoli_00637,-0.1930598204,-0.8846732485000001,1.013779341,-0.088428562
ecoli_00638,-0.49017555830000004,-0.5600262795000001,1.616691499,-0.461004332
ecoli_00639,-0.4965424097,-0.5405834255,1.5550636230000001,-0.395356676
ecoli_00640,0.1019077578,-0.1522621995,1.092855557,-0.034457273000000004
ecoli_00641,0.0609864098,0.0827339225,0.9106847730000001,0.106596071
ecoli_00642,-0.2668163631,-0.7192683015,1.8623592050000002,-0.43270168800000003
ecoli_00643,0.1658371602,-0.8356039585,1.650794359,-0.33128528
ecoli_00644,-0.0821238037,-0.6209361955,1.393878617,-0.34578115800000003
ecoli_00645,-0.378281134,-0.6234067585,1.295749564,-0.385734679
ecoli_00646,0.116737298,-0.3526005105,1.159590777,-0.422204389
ecoli_00647,-0.5393691851,-0.2382056945,1.189854406,-0.41771204300000003
ecoli_00648,-0.5156998220000001,-0.4844784935,1.5872571070000001,-0.602886508
ecoli_00649,-0.4001788552,-0.5084565555,1.681969674,-0.49507383600000004
ecoli_00650,-1.1295637679000001,-0.7052495095,1.615657345,-0.40644334800000004
ecoli_00651,-0.1343962216,-0.5449747665,1.637716379,-0.5293039930000001
ecoli_00652,-1.6845329488,0.3706484315,0.9475102780000001,0.124386009
ecoli_00653,-1.4637607835,-0.3207113635,1.172952831,0.23244687300000003
ecoli_00654,-0.4027638646,-0.5882851465,1.527592463,-0.466290847
ecoli_00655,-0.6677218573,-0.1838294355,1.783106799,-0.442876888
ecoli_00656,-0.7884008715,-0.5251681305,1.834511558,-0.203364223
ecoli_00657,-0.4048651855,-0.6157982495000001,1.763297047,-0.445685319
ecoli_00658,-0.2863670903,-0.6781730855,1.8490406460000002,-0.775108326
ecoli_00659,0.173674514,-0.1792207845,1.933924996,-0.6344708920000001
ecoli_00660,-1.0244366794,0.2118777375,1.527117829,-0.108601234
ecoli_00661,-0.6889372686,-0.17397676750000002,1.441389325,-0.022009346000000003
ecoli_00662,-0.4507764326,-0.7280252935,2.075346462,-0.5777377
ecoli_00663,-0.3162892405,-0.6255185095,2.058310267,-0.6967792700000001
ecoli_00664,-1.5414130206999999,0.0550240265,2.027107266,0.131913569
ecoli_00665,-0.8366225736,0.0468335865,1.909201171,0.06480649100000001
ecoli_00666,0.1994790806,-0.6356319845,1.602329787,-0.38217247400000004
ecoli_00667,-0.1617375438,0.0773582265,1.863225106,-0.17858785400000002
ecoli_00668,-0.9802358573000001,-0.0343406905,1.194653394,0.107919575
ecoli_00669,-0.6522888549,-0.3677890555,1.124375996,-0.21716458200000002
ecoli_00670,-0.585024132,-0.6981109935,1.150735544,-0.35876935400000004
ecoli_00671,-0.46818062060000004,-0.6990219215,1.025651387,-0.295762937
ecoli_00672,-0.414622735,-0.7225978405,1.020288912,-0.608831683
ecoli_00673,-0.1563013871,-0.0710217615,1.187793632,0.050177144
ecoli_00674,0.2876657092,-0.5814446565,2.046839591,-0.6632454630000001
ecoli_00675,0.35975297710000004,-0.6788214165,2.153302712,-0.701190616
ecoli_00676,-0.1685553051,-0.6165628575000001,1.656218757,-0.6899851730000001
ecoli_00677,-0.5552754065000001,-0.5709293695000001,1.756454734,-0.5841863340000001
ecoli_00678,-1.2897670053999999,-0.4863687195,1.060338327,-0.04530343
ecoli_00679,-1.3662724958,-0.5828661555,1.092192582,-0.041043006
ecoli_00680,-0.3156319952,-0.2169916325,2.285180904,-0.38768525800000003
ecoli_00681,-0.35818382120000003,-0.0765430045,2.345303202,-0.13071592
ecoli_00682,-1.1463489197,-0.5418026195,1.753207083,-0.33364773600000003
ecoli_00683,-0.9037937622000001,-0.5980423995,1.720374655,-0.31980368200000003
ecoli_00684,0.17064321270000002,-0.36908675950000003,2.125085207,-0.45595083000000003
ecoli_00685,-0.48920341800000006,0.0041311475000000005,2.261788997,-0.212597003
ecoli_00686,-0.2333643631,-0.6051959655,1.954246451,-0.9139340920000001
ecoli_00687,-1.2630414196,-0.3430710795,1.931151314,-0.42606329800000003
ecoli_00688,-1.0981209432,-0.3972080535,1.119029535,-0.76915454
ecoli_00689,-0.2470138883,-0.4680608415,1.0715815929999999,-0.666941014
ecoli_00690,-1.5307307888000001,-0.44167082950000003,1.246713721,0.190164465
ecoli_00691,-1.681602261,-0.41895731550000004,1.3701108180000001,0.264063895
ecoli_00692,-1.9292098195,-0.2399375625,1.147449165,0.14962983400000002
ecoli_00693,-2.406203718,0.6118823245,1.167748287,0.208487836
ecoli_00694,-1.8901530832,-0.0306499065,1.238687405,0.260984103
ecoli_00695,-2.0060335199,0.1200162495,0.948987192,0.19914319200000002
ecoli_00696,-0.8515181168,-0.2282469205,1.278561429,0.133433879
ecoli_00697,-0.5284099796,-0.4611621175,1.194684981,0.10636835700000001
ecoli_00698,-0.5572862807,-0.34059424250000003,1.8772699130000001,-0.6959267490000001
ecoli_00699,-0.7772387455,-0.2204197265,1.875225564,-0.40859213800000005
ecoli_00700,-0.5319914595,-0.5696340935,2.29497515,-0.560252614
ecoli_00701,-0.1842257273,-0.6285458545,2.243679101,-0.578281946
ecoli_00702,-1.1357696853,-0.4028613245,2.1228126,-0.22980050100000002
ecoli_00703,-0.8075185531,0.31529569350000003,2.228314085,-0.11936218600000001
ecoli_00704,-1.0168027409,-0.5151786055,1.569545946,-0.303700511
ecoli_00705,-0.8652931543,-0.6412762615,1.543167766,-0.426748308
ecoli_00706,0.1235048452,-0.7366920725,1.560335818,-0.711600063
ecoli_00707,-0.4809632387,-0.6230201365,1.5615858180000002,-0.611705289
ecoli_00708,-0.3997095565,-0.5256870845,1.716987134,-0.581066769
ecoli_00709,-0.4683695564,-0.6941509485,1.5147074260000002,-0.5829936130000001
ecoli_00710,-0.09603912020000001,-0.5803726905000001,2.188930516,-0.575091325
ecoli_00711,-0.7896483898000001,-0.1963281935,2.380597383,-0.285772236
ecoli_00712,-1.1555697608,-0.5362346425,2.594352515,-0.290203366
ecoli_00713,-0.31703161080000003,-0.3505754385,2.574366791,0.020362978
ecoli_00714,-1.8612575937,-0.0080062455,1.237880994,0.33845054500000005
ecoli_00715,-2.0504220461,-0.050725873500000004,1.371788028,0.299287668
ecoli_00716,19.2067665465,-0.5325939595,0.532714741,-0.447853119
ecoli_00717,20.6885341842,-1.3035899845,0.72747801,-1.4270990669999999
ecoli_00718,20.2085936928,-1.8307222725,0.922519885,-1.480592885
ecoli_00719,20.1994886352,-1.3087500965,0.84597987,-1.216034535
ecoli_00720,20.4100292167,-1.5146393455,0.495498826,-1.6254658960000001
ecoli_00721,20.5737369995,-1.4844009224999999,0.7619982200000001,-1.445661058
ecoli_00722,19.8719697947,-0.7809510865,0.982880297,-0.40470685900000003
ecoli_00723,11.0949428731,-0.1949464745,0.642458641,0.145869612
ecoli_00724,15.9406426778,-0.2105738665,0.754429942,-0.342207317
ecoli_00725,19.2959224795,-0.8678995875000001,0.887765326,-1.021053178
ecoli_00727,19.4269181836,-0.7120463765,1.078296491,-0.629077643
ecoli_00728,11.2908748784,-0.3645475455,0.741312972,-0.318526505
ecoli_00729,16.8628806086,-1.1821651995,0.689933569,-1.26086265
ecoli_00730,16.507115038,-0.43906646250000003,0.8653691210000001,-0.48744210400000004
ecoli_00731,17.0756026398,-1.7802568735,0.6246171380000001,-1.649484194
ecoli_00732,17.2866263774,-1.7081215825,0.637479848,-1.55488845
ecoli_00733,15.5684302718,-0.0196180925,0.499263275,-0.31129315500000004
ecoli_00734,14.3910235199,-0.9387673735000001,0.895610369,-1.025699911
ecoli_00735,17.0518105523,-0.3094677575,0.45650601500000004,-0.424701306
ecoli_00736,18.5603868127,-1.0569912425,0.905635688,-1.020861889
ecoli_00737,17.6341655721,-0.2445677855,0.481024638,-0.31175272
ecoli_00738,20.6801088835,-1.1493010955,0.8243201410000001,-0.8324442660000001
ecoli_00739,16.9567074297,-0.39340796650000004,0.5224884120000001,-0.538911786
ecoli_00740,17.8022798014,-1.1454404325,0.7394819420000001,-1.26086424
ecoli_00741,18.6850925979,0.38188032650000003,1.050883907,-0.24300701100000002
ecoli_00742,19.8296210658,0.7959541825,1.3188188840000001,-0.102297338
ecoli_00743,19.92124317,-1.1333565385,1.236609723,-0.7171188430000001
ecoli_00744,20.1239329655,-1.3456003935,1.162390647,-0.8071802530000001
ecoli_00745,20.4956119592,-1.2706176995,1.184842553,-1.072200031
ecoli_00746,20.3449796633,-1.2261654435,1.122448142,-0.887209702
ecoli_00747,20.3023154103,-1.4093154175,0.903545691,-0.9272767110000001
ecoli_00748,20.1964373226,-1.2618744935000001,0.99867402,-1.107593843
ecoli_00749,5.7785490963,-0.1414984065,1.3313207660000002,-0.460248961
ecoli_00750,18.0543210137,-0.3423551275,1.61132579,-0.358097745
ecoli_00751,13.0141110888,-1.3230167035,1.7337614490000002,-0.336265003
ecoli_00752,6.9271273999,-1.6639117625000002,1.666714604,-0.168387633
ecoli_00753,19.496256154,-1.6523297685,0.7337532760000001,-1.33272521
ecoli_00754,19.8010942793,-1.7541103795000001,0.7315833650000001,-1.461867221
ecoli_00755,8.0955074766,-1.6429531385,1.443976677,-1.300898759
ecoli_00756,11.50225037,-1.4601275815,1.587971355,-1.3715259720000001
ecoli_00757,20.1746836009,-1.4587531835,0.36682641800000004,-1.3736597
ecoli_00758,20.775548507,-1.3716584015,0.480394637,-1.501859755
ecoli_00759,21.2553676927,-0.07445887150000001,0.9842357970000001,-0.16229401100000002
ecoli_00760,21.0602484148,-0.1371017615,1.173895355,0.517541684
ecoli_00761,19.4939589901,-1.0691651515,0.913419992,-1.483466914
ecoli_00762,20.5726809087,-0.9657063965,0.878294203,-1.402857383
ecoli_00763,19.9899210281,-1.1953929625,0.6413890999999999,-1.639367833
ecoli_00764,18.095962661,-1.1586062055,0.726645883,-1.276097198
ecoli_00765,18.9448303787,-1.1560882455,0.8326749360000001,-1.4609071230000001
ecoli_00766,20.3992323624,-1.0485693085,0.9010884220000001,-1.412505141
ecoli_00767,18.452003435800002,-0.3560441245,1.043624452,-0.09345887400000001
ecoli_00768,18.1385970362,-1.0548904275,0.7972567030000001,-0.19121700800000002
ecoli_00769,17.381444357,-1.3822829825,1.174675174,-0.592466991
ecoli_00770,14.9046536128,-1.0460547695,1.28904543,-0.325896775
